Orthogroup	DANA.longest_only	DERE.longest_only
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC6542707|XP_001970455.1|DERE
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC6542876|XP_001970456.1|DERE
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC6542254|XP_001970457.1|DERE
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC6542856|XP_001970461.3|DERE
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC6553130|XP_001980075.1|DERE
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	LOC6553131|XP_001980076.1|DERE
OG0000054	LOC6499278|XP_001954958.1|DANA	LOC6553059|XP_001980078.1|DERE
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC6553132|XP_026836543.1|DERE
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE
OG0000055	LOC6498987|XP_001955555.1|DANA	LOC6555461|XP_001981219.1|DERE
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC6554751|XP_001982187.1|DERE
OG0000056	LOC6499766|XP_001953965.2|DANA	LOC6554750|XP_001982186.1|DERE
OG0000056	LOC6499767|XP_001953964.1|DANA	LOC6554782|XP_001982185.1|DERE
OG0000056	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC6554781|XP_001982184.3|DERE
OG0000056	LOC6500302|XP_001952931.2|DANA	LOC6551980|XP_001980665.2|DERE
OG0000058	LOC6507265|XP_001956364.1|DANA	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC6543269|XP_001969993.1|DERE
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC6555431|XP_001981657.1|DERE
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC6555433|XP_001981659.1|DERE, LOC6555434|XP_001981660.1|DERE
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC6555432|XP_001981658.1|DERE
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC6555439|XP_001981665.1|DERE
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC6551123|XP_026838344.1|DERE
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC6549244|XP_001974429.1|DERE
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC6552399|XP_001978925.3|DERE
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC6554918|XP_026832695.1|DERE
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC6551264|XP_001978379.1|DERE
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC6542766|XP_001968438.1|DERE
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC6541628|XP_001968975.1|DERE
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC6542667|XP_001968981.1|DERE
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC6541823|XP_001968977.1|DERE
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC6549684|XP_001977426.1|DERE
OG0000062	LOC6497538|XP_001961881.1|DANA	LOC6549489|XP_001974263.1|DERE
OG0000063	LOC6501263|XP_001954874.3|DANA	LOC6553303|XP_001980169.2|DERE
OG0000063	LOC6501262|XP_001954873.1|DANA	LOC6553302|XP_001980168.1|DERE
OG0000063	LOC6501264|XP_001954875.1|DANA	LOC6553304|XP_001980170.1|DERE
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC6546128|XP_001972262.1|DERE
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC6546125|XP_001972259.1|DERE
OG0000063	LOC6506482|XP_001957792.1|DANA	LOC6546126|XP_026832754.1|DERE
OG0000063	LOC6506481|XP_001957793.1|DANA	LOC6546127|XP_001972261.2|DERE
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC6553678|XP_001980420.1|DERE
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	LOC6552530|XP_001979844.1|DERE
OG0000065	LOC6499848|XP_001953774.1|DANA	LOC6552533|XP_001979847.1|DERE
OG0000066	LOC6504003|XP_001963990.1|DANA	LOC6551042|XP_001978309.1|DERE
OG0000066	LOC6501144|XP_001954630.1|DANA	LOC6553068|XP_026839624.1|DERE
OG0000066	LOC6498927|XP_001955666.2|DANA	LOC6554272|XP_001981468.2|DERE
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC6551730|XP_001977216.1|DERE
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC6547937|XP_026836122.1|DERE
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC6546215|XP_001972910.3|DERE
OG0000068	LOC6500414|XP_001953168.2|DANA	LOC6553949|XP_001979475.2|DERE
OG0000068	LOC6507230|XP_001956426.2|DANA	LOC6546278|XP_001972902.2|DERE
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC6547621|XP_001974885.1|DERE
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC6549927|XP_026837643.1|DERE
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC6548333|XP_026835742.1|DERE
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC6541526|XP_001970002.1|DERE
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC6544818|XP_026832511.1|DERE
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC6544820|XP_001972656.1|DERE
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC6548840|XP_001975354.1|DERE
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC6555769|XP_026837941.1|DERE
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC6553627|XP_015009630.1|DERE
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC6545304|XP_001972062.2|DERE
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC6546439|XP_001972925.1|DERE
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC6545621|XP_001972155.1|DERE
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC6545619|XP_026832620.1|DERE
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC6500532|XP_001953403.2|DANA	LOC6553873|XP_001980472.1|DERE
OG0000076	LOC6500015|XP_001953401.2|DANA	LOC6553871|XP_001980470.2|DERE
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC6549869|XP_001978650.1|DERE
OG0000079	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC6542307|XP_001968601.1|DERE
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC6549322|XP_026837009.1|DERE
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC6496922|XP_001963135.1|DANA	LOC6541689|XP_026834543.1|DERE
OG0000083	LOC6497178|XP_001962608.1|DANA	LOC6543321|XP_001969237.1|DERE
OG0000083	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA	LOC6543013|XP_001969236.1|DERE
OG0000083	LOC6497183|XP_001962603.1|DANA	LOC6543404|XP_001969234.1|DERE
OG0000083	LOC6497180|XP_001962606.1|DANA	LOC6543089|XP_001969235.1|DERE
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC6496033|XP_001960086.1|DANA	LOC6542162|XP_001970595.2|DERE
OG0000085	LOC6496032|XP_014763616.1|DANA	LOC6542080|XP_026834936.1|DERE
OG0000085	LOC6496036|XP_001960089.1|DANA	LOC6542172|XP_001970594.1|DERE
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC6553054|XP_001979141.1|DERE
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC6501008|XP_001954370.1|DANA	LOC6554283|XP_001981751.1|DERE
OG0000092	LOC6500213|XP_001953015.1|DANA	LOC6554983|XP_001981826.1|DERE
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC6549680|XP_001977422.1|DERE, LOC26527034|XP_015012902.1|DERE, LOC6546756|XP_001974546.1|DERE
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC6541172|XP_026834907.1|DERE
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC6549084|XP_001974223.1|DERE
OG0000097	LOC6507844|XP_032310260.1|DANA	LOC26526342|XP_015014261.2|DERE, LOC6546172|XP_001972869.2|DERE, LOC6546171|XP_001972868.2|DERE
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC6555586|XP_001982611.2|DERE
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC6554315|XP_001981746.1|DERE
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC6505825|XP_001964439.1|DANA	LOC6552646|XP_001979906.1|DERE
OG0000100	LOC6499464|XP_001954581.2|DANA	LOC6552900|XP_001980983.1|DERE
OG0000101	LOC6493637|XP_032310766.1|DANA	LOC113563952|XP_026833685.1|DERE
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC6540855|XP_001970375.1|DERE
OG0000103	LOC6493013|XP_001956853.1|DANA	LOC6545153|XP_001971583.1|DERE
OG0000103	LOC6506530|XP_001957705.2|DANA	LOC6546214|XP_001972909.1|DERE
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC26526609|XP_015014313.1|DERE
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA	LOC6552850|XP_001980958.2|DERE
OG0000106	LOC6494361|XP_001960466.1|DANA	LOC6553062|XP_001980081.1|DERE, LOC6541488|XP_001968913.1|DERE, LOC6543193|XP_001968912.2|DERE
OG0000107	LOC6496163|XP_001960354.1|DANA	LOC6547875|XP_001976351.1|DERE
OG0000107	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA	LOC6549578|XP_001974463.3|DERE
OG0000107	LOC6496162|XP_032306051.1|DANA	LOC6547876|XP_001976352.1|DERE
OG0000109	LOC6498617|XP_032311444.1|DANA	LOC6541724|XP_026834322.1|DERE
OG0000109	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC6541702|XP_026835082.1|DERE
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC6547569|XP_001974846.1|DERE
OG0000111	LOC6494598|XP_001960034.3|DANA	LOC6547573|XP_001974850.1|DERE
OG0000111	LOC6496010|XP_001960035.1|DANA	LOC6547572|XP_026836839.1|DERE
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC6499153|XP_001955201.2|DANA	LOC6552710|XP_026831517.1|DERE
OG0000113	LOC26514152|XP_014765581.1|DANA	LOC6549195|XP_026836393.1|DERE
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC6542543|XP_001969807.3|DERE
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC6500206|XP_014766419.2|DANA	LOC6554989|XP_001981814.1|DERE
OG0000116	LOC6500210|XP_001953023.1|DANA	LOC6554994|XP_001981819.1|DERE
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC6554993|XP_001981818.2|DERE
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC6540738|XP_001969562.1|DERE
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC6540785|XP_001969564.1|DERE
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC6540760|XP_001969565.1|DERE
OG0000118	LOC6497208|XP_001962556.2|DANA	LOC6540609|XP_001968779.3|DERE
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC6543468|XP_001969543.1|DERE
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC6552165|XP_001980717.1|DERE
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC6552163|XP_001980715.1|DERE
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC6552164|XP_001980716.1|DERE
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC6546603|XP_001976042.1|DERE
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC6549747|XP_001977350.1|DERE
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC6552855|XP_001979940.1|DERE
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC6552857|XP_026831855.1|DERE
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC6541936|XP_001968351.2|DERE
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC6551621|XP_001977124.1|DERE
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC6543179|XP_001969187.2|DERE
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC6541798|XP_001968644.1|DERE
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC6548565|XP_001976637.1|DERE
OG0000123	LOC6499709|XP_001954084.1|DANA	LOC6553667|XP_026839511.1|DERE
OG0000123	LOC6499440|XP_032312082.1|DANA	LOC6553075|XP_001979096.1|DERE
OG0000123	LOC6499441|XP_001954634.1|DANA	LOC6553074|XP_001979095.1|DERE
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC6553076|XP_001979097.1|DERE
OG0000124	LOC6495418|XP_001958805.1|DANA	LOC6543273|XP_001970427.1|DERE
OG0000124	LOC6504313|XP_001967793.2|DANA	LOC6540959|XP_001970425.3|DERE
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC6553712|XP_001980356.1|DERE
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC6548842|XP_001975356.1|DERE
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC6548843|XP_001975357.1|DERE
OG0000126	LOC6501441|XP_014767048.1|DANA	LOC6554336|XP_001981300.2|DERE
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC6543059|XP_001968919.2|DERE
OG0000127	LOC6500069|XP_001953278.1|DANA	LOC6553214|XP_001979216.1|DERE
OG0000127	LOC6500068|XP_001953279.1|DANA	LOC6553215|XP_001979217.1|DERE
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC6553213|XP_001979215.1|DERE
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC6553212|XP_001979214.2|DERE
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC6547674|XP_026836856.1|DERE
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA	LOC6547673|XP_026837174.1|DERE
OG0000128	LOC6499213|XP_032305663.1|DANA	LOC6553622|XP_001979280.3|DERE
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC6551485|XP_001978469.1|DERE
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC6544586|XP_001972385.1|DERE
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC26527022|XP_015015590.1|DERE
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC6551486|XP_001978470.2|DERE
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC6545208|XP_001972099.1|DERE
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC6544918|XP_026833930.1|DERE
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC6553736|XP_026832080.1|DERE
OG0000132	LOC6504245|XP_001965101.1|DANA	LOC6541175|XP_001969759.3|DERE
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC6541657|XP_001969760.1|DERE
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC6551904|XP_001979665.1|DERE
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC6552776|XP_001979961.1|DERE
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC6551363|XP_001978376.3|DERE
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC6542600|XP_001969921.1|DERE
OG0000134	LOC6493135|XP_001957119.2|DANA	LOC6546205|XP_001971773.2|DERE
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC6552702|XP_001979021.1|DERE
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC6544719|XP_001971526.1|DERE
OG0000137	LOC26514920|XP_032309317.1|DANA	LOC26527006|XP_015011494.1|DERE
OG0000138	LOC6500963|XP_001954253.1|DANA	LOC6552595|XP_001980924.1|DERE
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC6552594|XP_001980923.1|DERE
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC6552592|XP_001980921.1|DERE
OG0000139	LOC6494508|XP_001960203.1|DANA	LOC6546331|XP_001971807.1|DERE, LOC6543195|XP_001969031.3|DERE, LOC6545872|XP_001972723.1|DERE
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC6554805|XP_001981583.1|DERE
OG0000141	LOC6493033|XP_001956909.1|DANA	LOC6545774|XP_001971641.3|DERE
OG0000141	LOC6493035|XP_001956911.2|DANA	LOC6545776|XP_001971643.2|DERE
OG0000141	LOC6506964|XP_001956912.3|DANA	LOC6545777|XP_026833843.1|DERE
OG0000141	LOC6506963|XP_001956913.2|DANA	LOC6545778|XP_001971645.1|DERE
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC6554784|XP_001981981.3|DERE
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC6544493|XP_001973798.3|DERE
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC6550529|XP_026837492.1|DERE
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC6546315|XP_001972823.1|DERE
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC6546316|XP_001972824.2|DERE
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC6552889|XP_001979989.2|DERE
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC6550597|XP_001978174.1|DERE
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC26525957|XP_026838622.1|DERE
OG0000145	LOC6501923|XP_001966699.3|DANA	LOC6551708|XP_001977287.1|DERE
OG0000145	LOC6496821|XP_001963330.1|DANA	LOC6547581|XP_001976219.1|DERE
OG0000145	LOC6496822|XP_001963329.2|DANA	LOC6547583|XP_001976221.2|DERE
OG0000147	LOC6497036|XP_001962875.1|DANA	LOC6542355|XP_001969708.2|DERE
OG0000147	LOC6499192|XP_001955143.1|DANA	LOC6553244|XP_001979064.2|DERE
OG0000147	LOC6499191|XP_001955144.1|DANA	LOC6553243|XP_001979063.1|DERE
OG0000148	LOC6497490|XP_001961975.1|DANA	LOC6541587|XP_001968573.1|DERE
OG0000148	LOC6505350|XP_032311033.1|DANA	LOC6541249|XP_001969268.1|DERE
OG0000149	LOC6505398|XP_001966896.1|DANA	LOC6543066|XP_001970166.1|DERE
OG0000149	LOC6502176|XP_032309346.1|DANA	LOC6550329|XP_001977887.1|DERE
OG0000150	LOC6502400|XP_001963304.2|DANA	LOC6542719|XP_001968321.1|DERE
OG0000150	LOC6502401|XP_001963303.2|DANA	LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE
OG0000150	LOC6498676|XP_001963302.1|DANA	LOC6541440|XP_001968324.1|DERE
OG0000151	LOC6507935|XP_001956644.1|DANA	LOC6545794|XP_001973444.1|DERE
