Orthogroup	DANA.longest_only	DMEL.longest_only
OG0000052	LOC6496593|XP_001961216.2|DANA	CG17821|NP_725820.2|DMEL
OG0000052	LOC6496594|XP_001961217.1|DANA	CG18609|NP_611365.2|DMEL
OG0000053	LOC6495215|XP_001958835.1|DANA	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC6495434|XP_001958836.2|DANA	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC6495214|XP_001958837.1|DANA	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC6495213|XP_001958838.1|DANA	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC6495436|XP_001958842.1|DANA	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC6499283|XP_001954953.1|DANA	AOX1|NP_650475.1|DMEL
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	AOX2|NP_732047.2|DMEL
OG0000054	LOC6499278|XP_001954958.1|DANA	AOX4|NP_650478.1|DMEL
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	AOX3|NP_650477.1|DMEL
OG0000055	LOC6501596|XP_001955554.1|DANA	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000055	LOC6498987|XP_001955555.1|DANA	CecB|NP_524590.1|DMEL
OG0000056	LOC6499765|XP_001953966.1|DANA	CG6726|NP_651120.1|DMEL
OG0000056	LOC6499766|XP_001953965.2|DANA	CG17110|NP_651121.1|DMEL
OG0000056	LOC6499767|XP_001953964.1|DANA	CG17109|NP_651122.2|DMEL
OG0000056	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	CG6738|NP_651124.1|DMEL, CG6733|NP_651123.1|DMEL
OG0000056	LOC6500302|XP_001952931.2|DANA	CG6465|NP_650004.1|DMEL
OG0000058	LOC6507265|XP_001956364.1|DANA	AANATL3|NP_610018.1|DMEL
OG0000058	LOC6502760|XP_001964984.2|DANA	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL
OG0000058	LOC6497335|XP_001962298.1|DANA	AANATL2|NP_609005.1|DMEL
OG0000058	LOC6503754|XP_001963803.1|DANA	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC6499242|XP_001955037.1|DANA	TwdlH|NP_651490.1|DMEL
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	TwdlJ|NP_651489.2|DMEL, TwdlK|NP_651488.1|DMEL
OG0000059	LOC6499241|XP_001955038.1|DANA	TwdlN|NP_733160.1|DMEL
OG0000059	LOC6499239|XP_001955045.1|DANA	TwdlM|NP_651484.1|DMEL
OG0000060	LOC6504067|XP_001964111.1|DANA	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC6497905|XP_001961691.1|DANA	CG7094|NP_609851.2|DMEL
OG0000060	LOC26514467|XP_032305726.1|DANA	CG12147|NP_649536.1|DMEL
OG0000060	LOC6505935|XP_001964647.1|DANA	dco|NP_001356928.1|DMEL
OG0000060	LOC6502151|XP_001966118.1|DANA	CG2577|NP_572794.1|DMEL
OG0000060	LOC6496714|XP_014759262.1|DANA	CG9962|NP_608697.1|DMEL
OG0000061	LOC6496734|XP_001967353.1|DANA	CG15255|NP_609755.1|DMEL
OG0000061	LOC6496703|XP_001967348.1|DANA	CG7631|NP_609760.1|DMEL
OG0000061	LOC6496732|XP_001967351.1|DANA	CG15254|NP_609757.1|DMEL
OG0000062	LOC6504406|XP_001967034.1|DANA	CG12111|NP_572491.1|DMEL
OG0000062	LOC6497538|XP_001961881.1|DANA	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC6504653|XP_001964881.1|DANA	Sfp24F|NP_001162870.1|DMEL
OG0000063	LOC6501263|XP_001954874.3|DANA	CG17929|NP_650532.2|DMEL
OG0000063	LOC6501262|XP_001954873.1|DANA	CG6901|NP_650531.1|DMEL
OG0000063	LOC6501264|XP_001954875.1|DANA	CG17930|NP_650533.1|DMEL
OG0000063	LOC6506480|XP_001957794.2|DANA	CG42826|NP_001189079.1|DMEL
OG0000063	LOC6506483|XP_001957791.1|DANA	CG32053|NP_729587.1|DMEL
OG0000063	LOC6506482|XP_001957792.1|DANA	CG32054|NP_729588.1|DMEL
OG0000063	LOC6506481|XP_001957793.1|DANA	CG42825|NP_729590.1|DMEL
OG0000065	LOC6499838|XP_001953807.1|DANA	CG10096|NP_001027183.1|DMEL
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	CG14893|NP_650568.2|DMEL
OG0000065	LOC6499848|XP_001953774.1|DANA	CG17562|NP_650566.1|DMEL
OG0000066	LOC6504003|XP_001963990.1|DANA	CG15717|NP_572856.1|DMEL
OG0000066	LOC6501144|XP_001954630.1|DANA	CG2336|NP_731094.3|DMEL
OG0000066	LOC6498927|XP_001955666.2|DANA	CG12516|NP_651615.2|DMEL
OG0000066	LOC6504182|XP_001965172.1|DANA	CG11634|NP_610128.2|DMEL
OG0000066	LOC6499276|XP_001954968.1|DANA	CG5623|NP_650485.1|DMEL
OG0000066	LOC6504117|XP_001964219.1|DANA	CG12637|NP_572645.1|DMEL
OG0000066	LOC6502602|XP_001965886.1|DANA	CG13539|NP_611768.1|DMEL
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	Alp5|NP_650931.1|DMEL
OG0000067	LOC6506620|XP_001957527.1|DANA	Alp9|NP_647977.1|DMEL
OG0000067	LOC6495325|XP_001958630.1|DANA	Alp6|NP_610496.1|DMEL
OG0000067	LOC6493325|XP_001957528.1|DANA	Alp10|NP_647976.1|DMEL
OG0000067	LOC6506201|XP_001958352.1|DANA	Alp1|NP_001262159.1|DMEL
OG0000068	LOC6506532|XP_001957704.2|DANA	CG6052|NP_649002.3|DMEL
OG0000068	LOC6500414|XP_001953168.2|DANA	CG31213|NP_001262752.1|DMEL
OG0000068	LOC6507230|XP_001956426.2|DANA	CG42816|NP_730301.3|DMEL
OG0000068	LOC6495108|XP_001959037.2|DANA	CG8908|NP_611464.3|DMEL
OG0000068	LOC6504517|XP_032308101.1|DANA	ABCA|NP_608445.2|DMEL
OG0000069	LOC6496205|XP_014763669.1|DANA	CG30428|NP_726513.1|DMEL
OG0000070	LOC6503961|XP_001965215.1|DANA	CG9498|NP_609015.2|DMEL
OG0000070	LOC6503769|XP_001963776.1|DANA	CG13360|NP_569859.1|DMEL
OG0000070	LOC6498205|XP_001962291.1|DANA	CG9497|NP_609014.3|DMEL
OG0000070	LOC6498204|XP_001962290.1|DANA	CG7135|NP_573269.1|DMEL
OG0000071	LOC6507148|XP_001956586.1|DANA	Muc68D|NP_648504.2|DMEL
OG0000071	LOC6506125|XP_001958498.2|DANA	CG10725|NP_648647.1|DMEL
OG0000071	LOC6493818|XP_001958499.2|DANA	CG10154|NP_001189089.1|DMEL
OG0000071	LOC6493817|XP_001958497.2|DANA	CG10140|NP_648648.2|DMEL
OG0000072	LOC6496435|XP_001960911.2|DANA	jtb|NP_611126.1|DMEL
OG0000072	LOC6494126|XP_001960916.1|DANA	CG15712|NP_611131.2|DMEL
OG0000072	LOC6496437|XP_001960913.2|DANA	CG4409|NP_001097337.1|DMEL
OG0000073	LOC6495130|XP_032306843.1|DANA	lolal|NP_524778.1|DMEL
OG0000073	LOC6504831|XP_032309092.1|DANA	br|NP_001162638.2|DMEL
OG0000073	LOC6501709|XP_014767186.1|DANA	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC6506390|XP_001957961.1|DANA	CG10472|NP_648017.1|DMEL
OG0000074	LOC6493409|XP_001957690.2|DANA	CG7542|NP_648995.3|DMEL
OG0000075	LOC6506377|XP_001957995.1|DANA	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC6493560|XP_001957997.1|DANA	Hsp27|NP_524000.1|DMEL
OG0000075	LOC6493559|XP_001957996.1|DANA	Hsp23|NP_523999.1|DMEL
OG0000075	LOC6506378|XP_001957994.1|DANA	Hsp26|NP_523997.1|DMEL
OG0000076	LOC6507708|XP_032310567.1|DANA	CG42540|NP_001246627.1|DMEL
OG0000076	LOC6500532|XP_001953403.2|DANA	CG31358|NP_650147.1|DMEL
OG0000076	LOC6500015|XP_001953401.2|DANA	CG14736|NP_731666.2|DMEL
OG0000076	LOC6498742|XP_001967290.3|DANA	CG33253|NP_001259699.1|DMEL
OG0000076	LOC6498743|XP_001967289.1|DANA	Mec2|NP_573357.1|DMEL
OG0000077	LOC6495454|XP_001958879.1|DANA	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC6500548|XP_001953433.1|DANA	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC6494255|XP_001960658.2|DANA	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC6498930|XP_001955657.2|DANA	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC6496013|XP_001960040.1|DANA	CG15128|NP_611441.1|DMEL
OG0000078	LOC6506366|XP_001958015.1|DANA	CG7634|NP_649332.1|DMEL
OG0000078	LOC6500459|XP_001953252.2|DANA	wa-cup|NP_649721.2|DMEL
OG0000078	LOC6504531|XP_014759488.1|DANA	r-cup|NP_608419.1|DMEL
OG0000079	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	CG16713|NP_608799.1|DMEL
OG0000079	LOC6497476|XP_001961998.1|DANA	IM33|NP_608800.1|DMEL
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC6492912|XP_001960641.1|DANA	Amyrel|NP_477262.1|DMEL
OG0000081	LOC6507078|XP_001956706.2|DANA	tfc|NP_612091.1|DMEL
OG0000082	LOC6496417|XP_001960874.1|DANA	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC6496922|XP_001963135.1|DANA	LManI|NP_609407.1|DMEL
OG0000083	LOC6497178|XP_001962608.1|DANA	LManVI|NP_609253.1|DMEL
OG0000083	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA	LManV|NP_609252.1|DMEL
OG0000083	LOC6497183|XP_001962603.1|DANA	LManIII|NP_609250.2|DMEL
OG0000083	LOC6497180|XP_001962606.1|DANA	LManIV|NP_609251.2|DMEL
OG0000083	LOC6498600|XP_014762200.1|DANA	LManII|NP_609408.1|DMEL
OG0000084	LOC6493976|XP_001961222.1|DANA	CG15073|NP_611362.2|DMEL
OG0000084	LOC6496169|XP_001960366.1|DANA	CG8388|NP_611075.1|DMEL
OG0000085	LOC6496033|XP_001960086.1|DANA	CG2070|NP_610308.2|DMEL
OG0000085	LOC6496032|XP_014763616.1|DANA	CG30495|NP_001260785.1|DMEL
OG0000085	LOC6496034|XP_001960087.2|DANA	CG2065|NP_610309.1|DMEL
OG0000085	LOC6496036|XP_001960089.1|DANA	CG2064|NP_610310.2|DMEL
OG0000085	LOC6496031|XP_001960084.1|DANA	CG30491|NP_610306.1|DMEL
OG0000086	LOC6495180|XP_001958901.1|DANA	fest|NP_611412.1|DMEL
OG0000087	LOC6496978|XP_001963012.1|DANA	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC6497827|XP_032307448.1|DANA	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC6498545|XP_001963033.1|DANA	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC6496644|XP_001961321.1|DANA	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC6502421|XP_001962636.2|DANA	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC6507889|XP_032310261.1|DANA	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC26514739|XP_014764045.1|DANA	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC6507890|XP_032309932.1|DANA	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC6500432|XP_001953205.1|DANA	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC6494393|XP_001965927.1|DANA	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC6507779|XP_001956330.2|DANA	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC6495340|XP_001958614.1|DANA	CG30339|NP_724813.1|DMEL
OG0000090	LOC6495339|XP_032306761.1|DANA	CG12926|NP_610510.2|DMEL
OG0000090	LOC6507692|XP_014765406.1|DANA	CG33514|NP_001014558.1|DMEL
OG0000090	LOC6507073|XP_032309532.1|DANA	CG33966|NP_001033984.1|DMEL
OG0000091	LOC6505932|XP_001964640.2|DANA	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC6497391|XP_001962180.1|DANA	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC6500890|XP_001954116.1|DANA	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC6500891|XP_001954117.1|DANA	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC6500214|XP_001953014.1|DANA	CG10513|NP_651370.2|DMEL
OG0000092	LOC6500347|XP_001953016.1|DANA	CG11892|NP_651372.1|DMEL
OG0000092	LOC6501008|XP_001954370.1|DANA	CG31380|NP_733121.1|DMEL
OG0000092	LOC6500213|XP_001953015.1|DANA	CG10514|NP_651371.1|DMEL
OG0000093	LOC6498089|XP_001962057.1|DANA	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL
OG0000093	LOC6501951|XP_001966753.1|DANA	HP1b|NP_572521.2|DMEL
OG0000094	LOC6493460|XP_001957805.1|DANA	Or67d|NP_648390.2|DMEL
OG0000094	LOC6501401|XP_001955180.1|DANA	Or83c|NP_524244.2|DMEL
OG0000096	LOC26515135|XP_032306053.1|DANA	CG17568|NP_609951.2|DMEL
OG0000096	LOC26513823|XP_032305336.1|DANA	wek|NP_524930.1|DMEL
OG0000096	LOC6500320|XP_001952965.1|DANA	CG6254|NP_649983.2|DMEL
OG0000096	LOC6497252|XP_001962468.1|DANA	CG10366|NP_609995.1|DMEL
OG0000097	LOC6507844|XP_032310260.1|DANA	CG44004|NP_001262004.2|DMEL, CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL
OG0000098	LOC6499837|XP_001953808.1|DANA	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC6504649|XP_001966471.1|DANA	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC6504861|XP_001966472.1|DANA	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC6503889|XP_001963789.1|DANA	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC26515131|XP_014764095.1|DANA	CG34459|NP_001097348.1|DMEL
OG0000100	LOC6499567|XP_001954364.1|DANA	CG14354|NP_651433.1|DMEL
OG0000100	LOC6505697|XP_001964437.1|DANA	CG14839|NP_650351.2|DMEL
OG0000100	LOC6505825|XP_001964439.1|DANA	CG14840|NP_650349.1|DMEL
OG0000100	LOC6499464|XP_001954581.2|DANA	CG11694|NP_649786.1|DMEL
OG0000101	LOC6493632|XP_001958135.2|DANA	pip|NP_788536.1|DMEL
OG0000102	LOC6496059|XP_001960131.2|DANA	PPO1|NP_476812.1|DMEL
OG0000102	LOC6495563|XP_001959110.1|DANA	PPO2|NP_610443.1|DMEL
OG0000103	LOC6493013|XP_001956853.1|DANA	CG5653|NP_648269.1|DMEL
OG0000103	LOC6506530|XP_001957705.2|DANA	CG6034|NP_649005.1|DMEL
OG0000103	LOC26514817|XP_014765666.1|DANA	CG7460|NP_649004.1|DMEL
OG0000103	LOC6495378|XP_001958702.1|DANA	CG7737|NP_001286308.1|DMEL
OG0000104	LOC6507022|XP_001956806.1|DANA	Pdh|NP_524105.2|DMEL
OG0000104	LOC6492993|XP_001956811.1|DANA	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL
OG0000105	LOC6506095|XP_001965114.2|DANA	Or67a|NP_524005.2|DMEL
OG0000105	LOC6500031|XP_001953356.1|DANA	Or85d|NP_524281.1|DMEL
OG0000105	LOC6500504|XP_032307642.1|DANA	Or85c|NP_524280.2|DMEL
OG0000105	LOC6500505|XP_001953361.1|DANA	Or85b|NP_524279.2|DMEL
OG0000106	LOC6494361|XP_001960466.1|DANA	CG43336|NP_001247122.1|DMEL, CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL
OG0000106	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA	CG33462|NP_995844.2|DMEL
OG0000107	LOC6496163|XP_001960354.1|DANA	Gr59c|NP_726292.1|DMEL
OG0000107	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA	Gr36b|NP_724039.1|DMEL
OG0000107	LOC6496162|XP_032306051.1|DANA	Gr59d|NP_611758.2|DMEL
OG0000109	LOC6498617|XP_032311444.1|DANA	CG17097|NP_609429.1|DMEL
OG0000109	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC6498607|XP_001963150.1|DANA	CG18301|NP_609419.1|DMEL
OG0000109	LOC6498606|XP_001963149.2|DANA	Lip4|NP_001260356.1|DMEL
OG0000110	LOC6493509|XP_001957895.2|DANA	CG32379|NP_729252.2|DMEL
OG0000110	LOC6493510|XP_001957896.1|DANA	CG8562|NP_648118.1|DMEL
OG0000110	LOC6493511|XP_001957897.1|DANA	CG18417|NP_648119.1|DMEL
OG0000110	LOC6506428|XP_001957898.1|DANA	CG8560|NP_648120.3|DMEL
OG0000111	LOC6494597|XP_001960038.1|DANA	Obp56a|NP_611442.1|DMEL
OG0000111	LOC6494598|XP_001960034.3|DANA	Obp56e|NP_611445.1|DMEL
OG0000111	LOC6496010|XP_001960035.1|DANA	Obp56d|NP_611444.2|DMEL
OG0000112	LOC6504959|XP_001965732.1|DANA	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL
OG0000112	LOC6504534|XP_001967086.1|DANA	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL
OG0000113	LOC6499153|XP_001955201.2|DANA	dgrn|NP_649596.1|DMEL
OG0000113	LOC26514152|XP_014765581.1|DANA	elfless|NP_001163003.1|DMEL
OG0000114	LOC6502753|XP_001965083.1|DANA	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC6506027|XP_001965082.1|DANA	CG44008|NP_001260398.1|DMEL
OG0000114	LOC6504280|XP_001965081.1|DANA	CG14933|NP_652566.1|DMEL
OG0000116	LOC6500211|XP_001953022.2|DANA	CG31102|NP_001262951.1|DMEL
OG0000116	LOC6500206|XP_014766419.2|DANA	CG10550|NP_651380.2|DMEL
OG0000116	LOC6500210|XP_001953023.1|DANA	CG31097|NP_733093.2|DMEL
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	CG31288|NP_733094.1|DMEL
OG0000117	LOC6497093|XP_001962768.1|DANA	CG7953|NP_609683.1|DMEL
OG0000117	LOC6497092|XP_001962769.1|DANA	CG7916|NP_609682.1|DMEL
OG0000117	LOC116654468|XP_032311254.1|DANA	CG8997|NP_609681.1|DMEL
OG0000117	LOC6498420|XP_032311255.1|DANA	CG33306|NP_995706.1|DMEL
OG0000118	LOC6497208|XP_001962556.2|DANA	Cyp28d1|NP_608912.1|DMEL
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	Npc2e|NP_731439.2|DMEL
OG0000119	LOC6500639|XP_001953623.1|DANA	Npc2c|NP_649976.1|DMEL
OG0000119	LOC6499924|XP_032307469.1|DANA	Npc2d|NP_649975.1|DMEL
OG0000120	LOC6504852|XP_014759830.1|DANA	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC6502526|XP_001959929.1|DANA	Roc2|NP_610691.1|DMEL
OG0000121	LOC6498269|XP_001962431.1|DANA	CG15369|NP_572542.1|DMEL
OG0000121	LOC6500259|XP_001952922.1|DANA	CG31313|NP_731919.1|DMEL
OG0000121	LOC6500258|XP_001952923.2|DANA	Cys|NP_476856.1|DMEL
OG0000122	LOC6497421|XP_001962120.1|DANA	Or22c|NP_523454.2|DMEL
OG0000122	LOC6505057|XP_032307888.1|DANA	Or10a|NP_511122.1|DMEL
OG0000122	LOC6495324|XP_001958631.1|DANA	Or45b|NP_523667.1|DMEL
OG0000122	LOC6507209|XP_032311380.1|DANA	Or24a|NP_523470.3|DMEL
OG0000123	LOC6494655|XP_001959924.1|DANA	CG3565|NP_611942.1|DMEL
OG0000123	LOC6499709|XP_001954084.1|DANA	d-cup|NP_650235.1|DMEL
OG0000123	LOC6499440|XP_032312082.1|DANA	CG15177|NP_649672.1|DMEL
OG0000123	LOC6499441|XP_001954634.1|DANA	sowi|NP_649671.2|DMEL
OG0000123	LOC6501146|XP_001954636.1|DANA	sunz|NP_649673.1|DMEL
OG0000124	LOC6495418|XP_001958805.1|DANA	CG14744|NP_001097232.2|DMEL
OG0000124	LOC6504313|XP_001967793.2|DANA	CG14743|NP_610408.2|DMEL
OG0000125	LOC6505922|XP_014760838.1|DANA	Men-b|NP_001163750.1|DMEL
OG0000125	LOC6500877|XP_014766772.1|DANA	Men|NP_524880.2|DMEL
OG0000125	LOC6494128|XP_001960910.1|DANA	Menl-1|NP_001027428.1|DMEL
OG0000125	LOC6494129|XP_001960909.2|DANA	Menl-2|NP_001027424.2|DMEL
OG0000126	LOC6501441|XP_014767048.1|DANA	Prtl99C|NP_651735.3|DMEL
OG0000126	LOC26514746|XP_032307471.1|DANA	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL
OG0000127	LOC6500069|XP_001953278.1|DANA	CG18748|NP_001097703.1|DMEL
OG0000127	LOC6500068|XP_001953279.1|DANA	CG18746|NP_652649.1|DMEL
OG0000127	LOC6500070|XP_001953277.1|DANA	CG18745|NP_652648.1|DMEL
OG0000127	LOC6500071|XP_001953276.2|DANA	CG18747|NP_652650.2|DMEL
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	Ugt49C1|NP_001036565.1|DMEL
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA	Ugt49B1|NP_611563.1|DMEL
OG0000128	LOC6499213|XP_032305663.1|DANA	Ugt49B2|NP_001097859.4|DMEL
OG0000129	LOC6504105|XP_014761187.1|DANA	Fum1|NP_572339.1|DMEL
OG0000129	LOC6507784|XP_001956338.1|DANA	Fum3|NP_648467.1|DMEL
OG0000129	LOC26514837|XP_014762380.1|DANA	Fum4|NP_723527.1|DMEL
OG0000129	LOC6504106|XP_001964190.1|DANA	Fum2|NP_727109.2|DMEL
OG0000130	LOC6506173|XP_001958415.1|DANA	CG7386|NP_648036.1|DMEL
OG0000130	LOC6493780|XP_001958418.1|DANA	CG10274|NP_001097525.1|DMEL
OG0000130	LOC6493779|XP_001958417.1|DANA	D19B|NP_477297.1|DMEL
OG0000130	LOC6493778|XP_001958416.1|DANA	D19A|NP_477304.1|DMEL
OG0000131	LOC6500194|XP_001953040.2|DANA	snk|NP_001097766.1|DMEL
OG0000132	LOC6504245|XP_001965101.1|DANA	Phae2|NP_609551.2|DMEL
OG0000132	LOC6504243|XP_001965102.1|DANA	Phae1|NP_609550.1|DMEL
OG0000132	LOC6505793|XP_001964386.1|DANA	CG7142|NP_650703.1|DMEL
OG0000134	LOC6500909|XP_032305809.1|DANA	eff|NP_731941.1|DMEL
OG0000134	LOC6502152|XP_001966115.1|DANA	CG2574|NP_572796.1|DMEL
OG0000134	LOC6496896|XP_014761428.1|DANA	Ubc2|NP_477137.1|DMEL
OG0000134	LOC6493135|XP_001957119.2|DANA	CG10862|NP_647823.1|DMEL
OG0000137	LOC6501405|XP_001955183.1|DANA	Rm62|NP_524243.2|DMEL
OG0000137	LOC6493751|XP_014764526.1|DANA	CG10077|NP_648062.2|DMEL
OG0000137	LOC26514920|XP_032309317.1|DANA	CG14443|NP_572330.2|DMEL
OG0000138	LOC6500963|XP_001954253.1|DANA	ouib|NP_649822.2|DMEL
OG0000138	LOC6500964|XP_001954254.1|DANA	CG8159|NP_649823.2|DMEL
OG0000138	LOC6499635|XP_001954255.1|DANA	M1BP|NP_649825.1|DMEL
OG0000139	LOC6494508|XP_001960203.1|DANA	CG14983|NP_647843.1|DMEL, CG17329|NP_609784.2|DMEL, CG13481|NP_001097605.1|DMEL
OG0000140	LOC6505923|XP_001964627.1|DANA	grass|NP_651543.1|DMEL
OG0000141	LOC6493033|XP_001956909.1|DANA	GstO1|NP_648237.1|DMEL
OG0000141	LOC6493035|XP_001956911.2|DANA	GstO2|NP_729388.1|DMEL
OG0000141	LOC6506964|XP_001956912.3|DANA	se|NP_648235.1|DMEL
OG0000141	LOC6506963|XP_001956913.2|DANA	GstO3|NP_648234.1|DMEL
OG0000142	LOC6503405|XP_032312316.1|DANA	nAChRalpha1|NP_001262916.1|DMEL
OG0000142	LOC6505749|XP_032305662.1|DANA	nAChRalpha4|NP_001097669.2|DMEL
OG0000142	LOC6505104|XP_032307877.1|DANA	nAChRalpha3|NP_525079.3|DMEL
OG0000143	LOC6506275|XP_001958215.1|DANA	GNBP1|NP_524142.2|DMEL
OG0000143	LOC6493678|XP_001958216.1|DANA	GNBP2|NP_524141.1|DMEL
OG0000144	LOC6499955|XP_014766291.1|DANA	dpr9|NP_996215.1|DMEL
OG0000144	LOC6505218|XP_032307837.1|DANA	dpr8|NP_727781.1|DMEL
OG0000144	LOC26514477|XP_014760209.1|DANA	dpr21|NP_001163838.2|DMEL
OG0000145	LOC6501923|XP_001966699.3|DANA	Idgf4|NP_511101.2|DMEL
OG0000145	LOC6496821|XP_001963330.1|DANA	Idgf1|NP_477258.1|DMEL
OG0000147	LOC6497036|XP_001962875.1|DANA	CG6180|NP_609588.1|DMEL
OG0000147	LOC6499192|XP_001955143.1|DANA	CG17919|NP_649644.1|DMEL
OG0000147	LOC6499191|XP_001955144.1|DANA	CG10298|NP_649643.1|DMEL
OG0000148	LOC6497490|XP_001961975.1|DANA	CG31954|NP_722915.1|DMEL
OG0000148	LOC6505350|XP_032311033.1|DANA	Try29F|NP_523518.2|DMEL
OG0000149	LOC6505398|XP_001966896.1|DANA	Obp28a|NP_523505.1|DMEL
OG0000149	LOC6502176|XP_032309346.1|DANA	Obp19d|NP_523421.2|DMEL
OG0000150	LOC6502400|XP_001963304.2|DANA	Gr22a|NP_722733.1|DMEL
OG0000150	LOC6502401|XP_001963303.2|DANA	Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL
