Orthogroup	DANA.longest_only	DSEC.longest_only
OG0000049	LOC6499920|XP_001953633.1|DANA	LOC6616784|XP_002041121.1|DSEC
OG0000049	LOC6500645|XP_001953637.1|DANA	LOC6616788|XP_002041125.1|DSEC
OG0000049	LOC6499917|XP_001953639.1|DANA	LOC6616790|XP_032578183.1|DSEC
OG0000049	LOC6502640|XP_001953638.1|DANA	LOC6616789|XP_002041126.1|DSEC
OG0000049	LOC6499921|XP_001953632.1|DANA	LOC6616783|XP_002041120.1|DSEC
OG0000050	LOC6494319|XP_001960538.2|DANA	LOC6608707|XP_002033431.1|DSEC
OG0000050	LOC6502855|XP_001958555.2|DANA	LOC6616568|XP_002040927.1|DSEC
OG0000050	LOC6493851|XP_001958559.1|DANA	LOC6616571|XP_032575631.1|DSEC
OG0000050	LOC6493850|XP_001958558.2|DANA	LOC6616570|XP_002040929.1|DSEC
OG0000050	LOC6502856|XP_032309510.1|DANA	LOC116800887|XP_032573137.1|DSEC
OG0000050	LOC6493852|XP_001958560.2|DANA	LOC6616572|XP_002040931.1|DSEC
OG0000050	LOC6502857|XP_001958557.2|DANA	LOC6616569|XP_032573136.1|DSEC
OG0000051	LOC6499129|XP_001955245.1|DANA	LOC6607242|XP_032578378.1|DSEC
OG0000051	LOC6500659|XP_001953666.2|DANA	LOC6606627|XP_002031428.1|DSEC
OG0000051	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA	LOC6606391|XP_002031196.1|DSEC, LOC6606710|XP_002031509.1|DSEC, LOC6606709|XP_002031508.1|DSEC
OG0000052	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA	LOC6607025|XP_002031814.1|DSEC
OG0000052	LOC6499936|XP_001953600.1|DANA	LOC6607022|XP_002031811.2|DSEC
OG0000052	LOC6496593|XP_001961216.2|DANA	LOC6609846|XP_002034498.1|DSEC
OG0000052	LOC6496594|XP_001961217.1|DANA	LOC6609845|XP_002034497.1|DSEC
OG0000053	LOC6495215|XP_001958835.1|DANA	LOC6608189|XP_002032934.2|DSEC
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC6608187|XP_002032932.1|DSEC
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC6608186|XP_002032931.2|DSEC
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC6608184|XP_002032929.1|DSEC
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC6608180|XP_002032925.1|DSEC
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC6606233|XP_002031041.1|DSEC
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	LOC6606232|XP_002031040.1|DSEC
OG0000054	LOC6499278|XP_001954958.1|DANA	LOC6606230|XP_002031038.1|DSEC
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC6606231|XP_032576779.1|DSEC
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC6612845|XP_002037339.1|DSEC
OG0000055	LOC6498987|XP_001955555.1|DANA	LOC6612846|XP_002037340.1|DSEC
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC6607531|XP_002032300.1|DSEC
OG0000056	LOC6499766|XP_001953965.2|DANA	LOC6607532|XP_002032301.1|DSEC
OG0000056	LOC6499767|XP_001953964.1|DANA	LOC6607533|XP_002032302.1|DSEC
OG0000056	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC6607534|XP_002032303.1|DSEC
OG0000056	LOC6500303|XP_001952932.1|DANA	LOC6606941|XP_002031735.1|DSEC
OG0000056	LOC6500302|XP_001952931.2|DANA	LOC6606940|XP_002031734.1|DSEC
OG0000058	LOC6507265|XP_001956364.1|DANA	LOC6614763|XP_002039182.2|DSEC
OG0000058	LOC6502760|XP_001964984.2|DANA	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC6613603|XP_002038073.1|DSEC
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC6612350|XP_002036859.1|DSEC
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC6617066|XP_002041394.1|DSEC
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC6617064|XP_002041392.1|DSEC, LOC6617063|XP_002041391.1|DSEC
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC6617065|XP_002041393.1|DSEC
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC6617058|XP_002041386.1|DSEC
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC6618583|XP_002042842.1|DSEC
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC6614500|XP_002038933.1|DSEC
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC6613944|XP_032578849.1|DSEC
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC6612941|XP_032579191.1|DSEC
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC6618552|XP_002042809.1|DSEC
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC6613126|XP_002037607.1|DSEC
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC6611375|XP_002035920.1|DSEC
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC6611382|XP_002035927.1|DSEC
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC6611377|XP_032583318.1|DSEC
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC6619830|XP_032581369.1|DSEC
OG0000062	LOC6497538|XP_001961881.1|DANA	LOC6614677|XP_002039104.1|DSEC
OG0000062	LOC26515327|XP_014762422.1|DANA	LOC6613921|XP_002038386.1|DSEC
OG0000062	LOC6504653|XP_001964881.1|DANA	LOC116803533|XP_032583118.1|DSEC
OG0000063	LOC6501263|XP_001954874.3|DANA	LOC6616903|XP_002041237.1|DSEC
OG0000063	LOC6501262|XP_001954873.1|DANA	LOC6616904|XP_032577925.1|DSEC
OG0000063	LOC6501264|XP_001954875.1|DANA	LOC6616902|XP_002041236.1|DSEC
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC116800923|XP_032573468.1|DSEC
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC6605135|XP_002029976.1|DSEC
OG0000063	LOC6506482|XP_001957792.1|DANA	LOC6605136|XP_002029977.1|DSEC
OG0000063	LOC6506481|XP_001957793.1|DANA	LOC6605137|XP_032573466.1|DSEC
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC6620871|XP_032577187.1|DSEC
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	LOC6616851|XP_002041187.2|DSEC
OG0000065	LOC6499848|XP_001953774.1|DANA	LOC6616853|XP_002041189.1|DSEC
OG0000066	LOC6504003|XP_001963990.1|DANA	LOC6618629|XP_002042888.1|DSEC
OG0000066	LOC6501144|XP_001954630.1|DANA	LOC6614127|XP_002038580.2|DSEC
OG0000066	LOC6498927|XP_001955666.2|DANA	LOC6618754|XP_002043012.2|DSEC
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC6619319|XP_002043536.1|DSEC
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC6606217|XP_002031025.1|DSEC
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC6617577|XP_002041890.1|DSEC
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC6615669|XP_002040040.1|DSEC
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC6620079|XP_002044291.1|DSEC
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC6610892|XP_002035455.1|DSEC
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC6608367|XP_002033103.1|DSEC
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC6610891|XP_002035454.1|DSEC
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC6616446|XP_002040807.1|DSEC
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC6606120|XP_032575928.1|DSEC
OG0000068	LOC6500414|XP_001953168.2|DANA	LOC6620399|XP_032576530.1|DSEC
OG0000068	LOC6507230|XP_001956426.2|DANA	LOC6606128|XP_032573930.1|DSEC
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC6610046|XP_002034662.2|DSEC
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC6615215|XP_032581888.1|DSEC
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC6618939|XP_002043184.2|DSEC
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC6613612|XP_002038082.1|DSEC
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC6615903|XP_002040271.1|DSEC
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC6613611|XP_002038081.1|DSEC
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC6614825|XP_002039244.1|DSEC
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC6605331|XP_002030168.2|DSEC
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC6605584|XP_032575054.1|DSEC
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC6605583|XP_002030402.2|DSEC
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC6605585|XP_002030404.1|DSEC
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC6609446|XP_002034131.1|DSEC
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC6609453|XP_002034138.1|DSEC
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC6609448|XP_032571731.1|DSEC
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC6609744|XP_002034398.2|DSEC
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC6616009|XP_032581764.1|DSEC
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC6610960|XP_002035517.1|DSEC
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC6606103|XP_002030912.1|DSEC
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC6605016|XP_002029859.2|DSEC
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC6605018|XP_002029861.1|DSEC
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC6605017|XP_002029860.1|DSEC
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC6605015|XP_002029858.1|DSEC
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC6610804|XP_032574471.1|DSEC
OG0000076	LOC6500532|XP_001953403.2|DANA	LOC6606736|XP_032578748.1|DSEC
OG0000076	LOC6500015|XP_001953401.2|DANA	LOC6606734|XP_032578866.1|DSEC
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC6614957|XP_002039374.1|DSEC
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC6609946|XP_002034592.1|DSEC
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC6607116|XP_002031904.1|DSEC
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC6618789|XP_002043039.2|DSEC
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC6618743|XP_032576637.1|DSEC
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC6609985|XP_032572329.1|DSEC
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC6616471|XP_032574945.1|DSEC
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC6614250|XP_032578587.1|DSEC
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC6615175|XP_002039591.1|DSEC
OG0000079	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC6613270|XP_032579159.1|DSEC
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC6613271|XP_002037748.1|DSEC
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC6609553|XP_032570859.1|DSEC
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC6609476|XP_002034161.1|DSEC
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC6610291|XP_002034886.1|DSEC
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC6615566|XP_002039940.2|DSEC
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC6606452|XP_002031255.1|DSEC
OG0000083	LOC6496922|XP_001963135.1|DANA	LOC116800215|XP_032569927.1|DSEC
OG0000083	LOC6497178|XP_001962608.1|DANA	LOC6611746|XP_002036269.1|DSEC
OG0000083	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA	LOC6611745|XP_032583492.1|DSEC
OG0000083	LOC6497183|XP_001962603.1|DANA	LOC6611743|XP_032583597.1|DSEC
OG0000083	LOC6497180|XP_001962606.1|DANA	LOC6611744|XP_032583168.1|DSEC
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC6612009|XP_032569925.1|DSEC
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC6609841|XP_002034493.1|DSEC
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC6609358|XP_002034047.1|DSEC
OG0000085	LOC6496033|XP_001960086.1|DANA	LOC6608032|XP_002032780.1|DSEC
OG0000085	LOC6496032|XP_014763616.1|DANA	LOC6608030|XP_032572867.1|DSEC
OG0000085	LOC6496034|XP_001960087.2|DANA	LOC6608033|XP_002032781.2|DSEC
OG0000085	LOC6496036|XP_001960089.1|DANA	LOC6608034|XP_002032782.1|DSEC
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC6608029|XP_032572862.1|DSEC
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC6609922|XP_002034572.1|DSEC
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC6611885|XP_002036403.2|DSEC
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC6611274|XP_002035829.1|DSEC
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC6611909|XP_002036426.1|DSEC
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC6607857|XP_032572237.1|DSEC
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC6612055|XP_002036572.1|DSEC
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC6605272|XP_002030110.1|DSEC
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC6609520|XP_002034204.1|DSEC
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC6605273|XP_002030111.1|DSEC
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC6614195|XP_002038642.1|DSEC
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC6607057|XP_002031845.1|DSEC
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC6605081|XP_002029922.1|DSEC
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC6608382|XP_002033118.1|DSEC
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC6608386|XP_032571023.1|DSEC
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC6610773|XP_002035339.1|DSEC
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC6610282|XP_032573795.1|DSEC
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC6612658|XP_032576233.1|DSEC
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC6612181|XP_032580799.1|DSEC
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC6613760|XP_032578418.1|DSEC
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC116801651|XP_032578417.1|DSEC
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC6619698|XP_032579430.1|DSEC
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC6619700|XP_002043915.1|DSEC
OG0000092	LOC6501008|XP_001954370.1|DANA	LOC6616968|XP_002041296.1|DSEC
OG0000092	LOC6500213|XP_001953015.1|DANA	LOC6619699|XP_002043914.1|DSEC
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC6611634|XP_002036170.1|DSEC
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC6619757|XP_002043971.1|DSEC
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC6605148|XP_002029989.1|DSEC
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC6614059|XP_002038513.1|DSEC
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC6614658|XP_002039085.1|DSEC
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC6611394|XP_002035938.1|DSEC
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC6606981|XP_032576845.1|DSEC
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC6614724|XP_032569761.1|DSEC
OG0000097	LOC6507844|XP_032310260.1|DANA	LOC116801105|XP_032574645.1|DSEC, LOC116801043|XP_032574304.1|DSEC, LOC116801229|XP_032575338.1|DSEC, LOC6618280|XP_002042554.1|DSEC
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC6616102|XP_002040467.1|DSEC
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC6616103|XP_002040468.1|DSEC
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC6616099|XP_032580297.1|DSEC
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC116800385|XP_032570900.1|DSEC
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC6616973|XP_002041301.1|DSEC
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC6606416|XP_002031220.1|DSEC
OG0000100	LOC6505825|XP_001964439.1|DANA	LOC6606418|XP_002031222.1|DSEC
OG0000100	LOC6499464|XP_001954581.2|DANA	LOC6607283|XP_002032062.1|DSEC
OG0000101	LOC6493637|XP_032310766.1|DANA	LOC6618410|XP_002042680.2|DSEC
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC6619343|XP_032573862.1|DSEC
OG0000101	LOC116655752|XP_032309646.1|DANA	LOC6618409|XP_032573873.1|DSEC
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC6609708|XP_032571910.1|DSEC
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC6608277|XP_002033021.1|DSEC
OG0000103	LOC6493013|XP_001956853.1|DANA	LOC6604961|XP_002029804.1|DSEC
OG0000103	LOC6506530|XP_001957705.2|DANA	LOC6606121|XP_002030929.1|DSEC
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC116801298|XP_032575929.1|DSEC
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC6608599|XP_002033333.1|DSEC
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC6605945|XP_002030757.2|DSEC
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC6607252|XP_002032031.1|DSEC
OG0000105	LOC6500504|XP_032307642.1|DANA	LOC6607258|XP_002032037.1|DSEC
OG0000105	LOC6500505|XP_001953361.1|DANA	LOC6607259|XP_002032038.1|DSEC
OG0000106	LOC6494361|XP_001960466.1|DANA	LOC6611338|XP_032570992.1|DSEC, LOC6606228|XP_002031036.1|DSEC, LOC6606227|XP_032577751.1|DSEC, LOC6611309|XP_002035856.1|DSEC, LOC6611307|XP_032583274.1|DSEC, LOC6611308|XP_002035855.1|DSEC
OG0000106	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA	LOC6609321|XP_002034010.2|DSEC
OG0000107	LOC6496163|XP_001960354.1|DANA	LOC6615659|XP_002040030.1|DSEC
OG0000107	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA	LOC116800201|XP_032569810.1|DSEC
OG0000107	LOC6496162|XP_032306051.1|DANA	LOC6615660|XP_002040031.1|DSEC
OG0000108	LOC6495673|XP_032305942.1|DANA, LOC116655428|XP_032309214.1|DANA, LOC116654760|XP_032307058.1|DANA, LOC116654769|XP_032307129.1|DANA, LOC116655862|XP_032310454.1|DANA, LOC116656588|XP_032312273.1|DANA, LOC116656445|XP_032311953.1|DANA, LOC116655567|XP_032309387.1|DANA, LOC116655312|XP_032308859.1|DANA, LOC116655419|XP_032309203.1|DANA	LOC116801453|XP_032577030.1|DSEC
OG0000109	LOC6498617|XP_032311444.1|DANA	LOC6612035|XP_002036552.2|DSEC
OG0000109	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC
OG0000109	LOC6498607|XP_001963150.1|DANA	LOC6612023|XP_002036540.1|DSEC
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC6612022|XP_002036539.1|DSEC
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC6620844|XP_032573645.1|DSEC
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC6611144|XP_002035701.2|DSEC
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC6611145|XP_002035702.1|DSEC
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC6609987|XP_002034623.1|DSEC
OG0000111	LOC6494598|XP_001960034.3|DANA	LOC6620815|XP_032571778.1|DSEC
OG0000111	LOC6496010|XP_001960035.1|DANA	LOC6620816|XP_002045014.1|DSEC
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC
OG0000113	LOC6499153|XP_001955201.2|DANA	LOC6614036|XP_002038490.1|DSEC
OG0000113	LOC26514152|XP_014765581.1|DANA	LOC6614519|XP_002038950.2|DSEC
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC116803551|XP_032583232.1|DSEC
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC6617668|XP_032583231.1|DSEC
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC6619705|XP_032579540.1|DSEC
OG0000116	LOC6500206|XP_014766419.2|DANA	LOC6619710|XP_032579538.1|DSEC
OG0000116	LOC6500210|XP_001953023.1|DANA	LOC6619706|XP_032579539.1|DSEC
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC6619707|XP_002043922.1|DSEC
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC6611215|XP_002035771.1|DSEC
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC6611214|XP_002035770.2|DSEC
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC6611213|XP_002035769.1|DSEC
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC6611212|XP_002035768.1|DSEC
OG0000118	LOC6497208|XP_001962556.2|DANA	LOC6613457|XP_002037929.1|DSEC
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC6611235|XP_002035791.1|DSEC
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC6607002|XP_002031791.1|DSEC
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC6621198|XP_002045377.1|DSEC
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC6607001|XP_002031790.1|DSEC
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC6615886|XP_002040256.1|DSEC
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC6608695|XP_032572430.1|DSEC
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC6621159|XP_002045338.1|DSEC
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC6606383|XP_002031188.1|DSEC
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC6617448|XP_032583537.1|DSEC
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC6619859|XP_002044072.2|DSEC
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC6608366|XP_032570800.1|DSEC
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC6613313|XP_002037789.1|DSEC
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC6618845|XP_002043094.1|DSEC
OG0000123	LOC6499709|XP_001954084.1|DANA	LOC6606606|XP_002031407.1|DSEC
OG0000123	LOC6499440|XP_032312082.1|DANA	LOC6614134|XP_002038587.1|DSEC
OG0000123	LOC6499441|XP_001954634.1|DANA	LOC6614133|XP_002038586.1|DSEC
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC6614135|XP_002038588.1|DSEC
OG0000124	LOC6495418|XP_001958805.1|DANA	LOC6608220|XP_032570934.1|DSEC
OG0000124	LOC6504313|XP_001967793.2|DANA	LOC6608222|XP_002032966.2|DSEC
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC6617143|XP_032576639.1|DSEC
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC6606616|XP_002031417.2|DSEC
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC6609445|XP_002034130.1|DSEC
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC6609444|XP_002034129.1|DSEC
OG0000126	LOC6501441|XP_014767048.1|DANA	LOC6612756|XP_002037259.1|DSEC
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC6611315|XP_002035862.1|DSEC
OG0000127	LOC6500069|XP_001953278.1|DANA	LOC6614284|XP_002038724.1|DSEC
OG0000127	LOC6500068|XP_001953279.1|DANA	LOC6614285|XP_002038725.1|DSEC
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC6614283|XP_002038723.1|DSEC
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC6614282|XP_032579442.1|DSEC
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC6615333|XP_032571841.1|DSEC
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA	LOC6615332|XP_002039730.1|DSEC
OG0000128	LOC6499213|XP_032305663.1|DANA	LOC6614348|XP_032578458.1|DSEC
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC6612241|XP_002036753.1|DSEC
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC6605270|XP_032575245.1|DSEC
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC116800634|XP_032572551.1|DSEC
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC6612240|XP_032581536.1|DSEC
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC6611001|XP_002035558.2|DSEC
