Orthogroup	DANA.longest_only	DSIM.longest_only
OG0000047	LOC6496443|XP_001960921.1|DANA	LOC6734785|XP_039147648.1|DSIM
OG0000047	LOC6496440|XP_001960917.1|DANA	LOC6734782|XP_002081785.2|DSIM
OG0000047	LOC6496543|XP_001961111.1|DANA	LOC6734347|XP_002081368.2|DSIM
OG0000047	LOC6493464|XP_001957813.1|DANA	LOC27206290|XP_016031336.1|DSIM
OG0000047	LOC6494029|XP_001961117.1|DANA	LOC6734356|XP_002081377.1|DSIM
OG0000047	LOC6493465|XP_001957814.1|DANA	LOC6737553|XP_016031338.1|DSIM
OG0000048	LOC6506814|XP_001957186.1|DANA, LOC6493168|XP_001957188.1|DANA	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM
OG0000048	LOC6493171|XP_001957195.2|DANA	LOC6738287|XP_039149226.1|DSIM
OG0000048	LOC6493169|XP_001957191.1|DANA	LOC6738291|XP_002085102.1|DSIM
OG0000049	LOC6500644|XP_001953636.2|DANA	LOC6727737|XP_002103099.1|DSIM
OG0000049	LOC6499920|XP_001953633.1|DANA	LOC6727734|XP_002103096.1|DSIM
OG0000049	LOC6500645|XP_001953637.1|DANA	LOC6727738|XP_002103100.1|DSIM
OG0000049	LOC6499917|XP_001953639.1|DANA	LOC6727740|XP_002103102.1|DSIM
OG0000049	LOC6502640|XP_001953638.1|DANA	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC6499921|XP_001953632.1|DANA	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC6494319|XP_001960538.2|DANA	LOC6734037|XP_002081073.1|DSIM
OG0000050	LOC6502855|XP_001958555.2|DANA	LOC6739122|XP_002085915.1|DSIM
OG0000050	LOC6493851|XP_001958559.1|DANA	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC6493850|XP_001958558.2|DANA	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC6502856|XP_032309510.1|DANA	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC6493852|XP_001958560.2|DANA	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC6502857|XP_001958557.2|DANA	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC6499129|XP_001955245.1|DANA	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC6500659|XP_001953666.2|DANA	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA	LOC6728085|XP_002103437.1|DSIM, LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA	LOC6728715|XP_016035378.1|DSIM
OG0000052	LOC6499936|XP_001953600.1|DANA	LOC6728712|XP_002104048.2|DSIM
OG0000052	LOC6496593|XP_001961216.2|DANA	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC6496594|XP_001961217.1|DANA	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC6495215|XP_001958835.1|DANA	LOC6733546|XP_002080601.2|DSIM
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC6499278|XP_001954958.1|DANA	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC6730202|XP_002105487.1|DSIM
OG0000055	LOC6498987|XP_001955555.1|DANA	LOC6730203|XP_002105488.1|DSIM
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC6499766|XP_001953965.2|DANA	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC6499767|XP_001953964.1|DANA	LOC6729193|XP_002104514.1|DSIM
OG0000056	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC6729195|XP_002104516.1|DSIM, LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC6500303|XP_001952932.1|DANA	LOC6728632|XP_002103973.1|DSIM
OG0000056	LOC6500302|XP_001952931.2|DANA	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC6507265|XP_001956364.1|DANA	LOC6732889|XP_002079994.1|DSIM
OG0000058	LOC6502760|XP_001964984.2|DANA	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC6729756|XP_002105062.1|DSIM, LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC6725775|XP_002106774.1|DSIM
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC6730742|XP_002077910.1|DSIM
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC6732439|XP_002079560.1|DSIM
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC6497538|XP_001961881.1|DANA	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC26515327|XP_014762422.1|DANA	LOC6726783|XP_002102191.1|DSIM
OG0000062	LOC6504653|XP_001964881.1|DANA	LOC27208526|XP_016023428.1|DSIM
OG0000063	LOC6501263|XP_001954874.3|DANA	LOC6727842|XP_002103201.1|DSIM
OG0000063	LOC6501262|XP_001954873.1|DANA	LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC6501264|XP_001954875.1|DANA	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC6506482|XP_001957792.1|DANA	LOC6737523|XP_002084359.2|DSIM
OG0000063	LOC6506481|XP_001957793.1|DANA	LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC6499848|XP_001953774.1|DANA	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC6504003|XP_001963990.1|DANA	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC6501144|XP_001954630.1|DANA	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC6498927|XP_001955666.2|DANA	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC6500414|XP_001953168.2|DANA	LOC6727391|XP_016033933.1|DSIM
OG0000068	LOC6507230|XP_001956426.2|DANA	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC27206379|XP_039153085.1|DSIM
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC6500532|XP_001953403.2|DANA	LOC6728433|XP_016035035.1|DSIM
OG0000076	LOC6500015|XP_001953401.2|DANA	LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC6727351|XP_016040222.1|DSIM
OG0000079	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC6496922|XP_001963135.1|DANA	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC6497178|XP_001962608.1|DANA	LOC6731564|XP_002078705.1|DSIM
OG0000083	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA	LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC6497183|XP_001962603.1|DANA	LOC6731560|XP_002078701.1|DSIM
OG0000083	LOC6497180|XP_001962606.1|DANA	LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC6496033|XP_001960086.1|DANA	LOC6733409|XP_002080466.2|DSIM
OG0000085	LOC6496032|XP_014763616.1|DANA	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC6496034|XP_001960087.2|DANA	LOC6733410|XP_002080467.1|DSIM
OG0000085	LOC6496036|XP_001960089.1|DANA	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC6728738|XP_002104073.1|DSIM
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC6501008|XP_001954370.1|DANA	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC6500213|XP_001953015.1|DANA	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC6725462|XP_002106478.1|DSIM, LOC27206936|XP_016028260.1|DSIM, LOC6734956|XP_002081950.1|DSIM
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC6726915|XP_002102317.1|DSIM
OG0000095	LOC116654932|XP_032307586.1|DANA	LOC120285249|XP_039152516.1|DSIM, LOC120284975|XP_039150807.1|DSIM, LOC120285823|XP_039154448.1|DSIM
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC6507844|XP_032310260.1|DANA	LOC27207237|XP_016032392.1|DSIM, LOC27208359|XP_016032391.1|DSIM, LOC27208790|XP_016032388.1|DSIM, LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC6729668|XP_002104974.2|DSIM
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC6728116|XP_002103467.2|DSIM
OG0000100	LOC6505825|XP_001964439.1|DANA	LOC6728118|XP_002103469.1|DSIM
OG0000100	LOC6499464|XP_001954581.2|DANA	LOC27207461|XP_039150801.1|DSIM
OG0000101	LOC6493631|XP_032309640.1|DANA	LOC27207534|XP_016032499.1|DSIM
OG0000101	LOC6493637|XP_032310766.1|DANA	LOC27207047|XP_016032497.2|DSIM
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC6738674|XP_016032493.2|DSIM
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC6733641|XP_016026602.1|DSIM
OG0000103	LOC6493013|XP_001956853.1|DANA	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC6506530|XP_001957705.2|DANA	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC6733940|XP_016026992.1|DSIM
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC6738313|XP_002085123.2|DSIM
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC6728924|XP_002104252.1|DSIM
OG0000105	LOC6500504|XP_032307642.1|DANA	LOC6728929|XP_002104257.2|DSIM
OG0000105	LOC6500505|XP_001953361.1|DANA	LOC6728930|XP_002104258.1|DSIM
OG0000106	LOC6494361|XP_001960466.1|DANA	LOC6732400|XP_016025056.1|DSIM, LOC6727934|XP_002103289.2|DSIM, LOC6727933|XP_002103288.2|DSIM, LOC6732366|XP_002079487.1|DSIM, LOC6732364|XP_016025012.2|DSIM, LOC120284193|XP_016025013.1|DSIM
OG0000106	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA	LOC6734652|XP_002081659.2|DSIM
OG0000107	LOC6496163|XP_001960354.1|DANA	LOC6735822|XP_002082732.2|DSIM
OG0000107	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA	LOC6732592|XP_002079711.1|DSIM
OG0000107	LOC6496162|XP_032306051.1|DANA	LOC6739496|XP_002076393.1|DSIM
OG0000109	LOC6498617|XP_032311444.1|DANA	LOC6731858|XP_002078993.1|DSIM
OG0000109	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC6731857|XP_016024540.1|DSIM
OG0000109	LOC6498607|XP_001963150.1|DANA	LOC6731848|XP_016024531.1|DSIM
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC27208206|XP_016024529.1|DSIM
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC6737135|XP_002083982.1|DSIM
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC6737136|XP_002083983.2|DSIM
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC6737137|XP_002083984.1|DSIM
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC6737138|XP_002083985.1|DSIM
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC6735301|XP_002082261.1|DSIM
OG0000111	LOC6494598|XP_001960034.3|DANA	LOC6735304|XP_002082264.1|DSIM
OG0000111	LOC6496010|XP_001960035.1|DANA	LOC6739475|XP_002076375.1|DSIM
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC6726584|XP_002107536.1|DSIM, LOC6726167|XP_002107143.1|DSIM
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM
OG0000113	LOC6499153|XP_001955201.2|DANA	LOC6726892|XP_002102294.1|DSIM
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC27206508|XP_016024716.1|DSIM
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC27206554|XP_016024717.1|DSIM
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC6729593|XP_002104901.1|DSIM
OG0000116	LOC6500206|XP_014766419.2|DANA	LOC6729599|XP_016036240.1|DSIM
OG0000116	LOC6500210|XP_001953023.1|DANA	LOC6729594|XP_002104902.3|DSIM
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC6729595|XP_002104903.1|DSIM
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC6732271|XP_016024938.1|DSIM
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC6732270|XP_002079399.2|DSIM
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC27208966|XP_016024937.1|DSIM
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC6732269|XP_002079398.1|DSIM
OG0000118	LOC6497208|XP_001962556.2|DANA	LOC6731055|XP_039150598.1|DSIM
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC6732291|XP_002079420.1|DSIM
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC6728692|XP_002104028.2|DSIM
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC6728690|XP_016035360.2|DSIM
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC6728691|XP_002104027.1|DSIM
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC6724797|XP_002105838.1|DSIM
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC6734025|XP_016027044.1|DSIM
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC6725520|XP_002106533.1|DSIM
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC6728083|XP_002103435.1|DSIM
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC6728081|XP_002103433.1|DSIM
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC6730645|XP_016023081.1|DSIM
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC6725674|XP_016038931.1|DSIM
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC6733724|XP_039148554.1|DSIM
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC6730941|XP_039154462.1|DSIM
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC6736097|XP_002082998.1|DSIM
OG0000123	LOC6499709|XP_001954084.1|DANA	LOC6728300|XP_016034934.1|DSIM
OG0000123	LOC6499440|XP_032312082.1|DANA	LOC6726983|XP_002102384.1|DSIM
OG0000123	LOC6499441|XP_001954634.1|DANA	LOC6726982|XP_002102383.2|DSIM
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC6726984|XP_002102385.2|DSIM
OG0000124	LOC6495418|XP_001958805.1|DANA	LOC6733578|XP_002080632.2|DSIM
OG0000124	LOC6504313|XP_001967793.2|DANA	LOC6733588|XP_016026546.1|DSIM
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC6729834|XP_016036531.1|DSIM
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC6728310|XP_002103659.2|DSIM
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC6734770|XP_002081773.1|DSIM
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC6734769|XP_002081772.2|DSIM
OG0000126	LOC6501441|XP_014767048.1|DANA	LOC6730114|XP_002105407.1|DSIM
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC6732374|XP_016025028.1|DSIM
OG0000127	LOC6500069|XP_001953278.1|DANA	LOC6727120|XP_016033596.1|DSIM
OG0000127	LOC6500068|XP_001953279.1|DANA	LOC6727121|XP_002102514.1|DSIM
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC6727119|XP_002102512.1|DSIM
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC6727118|XP_016033595.1|DSIM
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC6735515|XP_016028855.1|DSIM
