Orthogroup	DANA.longest_only	DSUB.longest_only
OG0000047	LOC6493465|XP_001957814.1|DANA	LOC117895380|XP_034658890.1|DSUB
OG0000048	LOC6506814|XP_001957186.1|DANA, LOC6493168|XP_001957188.1|DANA	LOC117894528|XP_034657533.1|DSUB, LOC117894532|XP_034657540.1|DSUB
OG0000048	LOC6506811|XP_001957192.1|DANA	LOC117894519|XP_034657522.1|DSUB, LOC117894520|XP_034657523.1|DSUB
OG0000048	LOC6493171|XP_001957195.2|DANA	LOC117894523|XP_034657528.1|DSUB
OG0000048	LOC6493169|XP_001957191.1|DANA	LOC117894537|XP_034657548.1|DSUB
OG0000049	LOC6500644|XP_001953636.2|DANA	LOC117898484|XP_034663812.1|DSUB
OG0000049	LOC6500645|XP_001953637.1|DANA	LOC117898479|XP_034663805.1|DSUB
OG0000049	LOC6502640|XP_001953638.1|DANA	LOC117899170|XP_034664920.1|DSUB
OG0000049	LOC6499921|XP_001953632.1|DANA	LOC117898482|XP_034663809.1|DSUB
OG0000050	LOC6494319|XP_001960538.2|DANA	LOC117892195|XP_034654177.1|DSUB
OG0000050	LOC6502855|XP_001958555.2|DANA	LOC117893228|XP_034655655.1|DSUB
OG0000050	LOC6493851|XP_001958559.1|DANA	LOC117893221|XP_034655647.1|DSUB
OG0000050	LOC6493850|XP_001958558.2|DANA	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB
OG0000050	LOC6502856|XP_032309510.1|DANA	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB
OG0000050	LOC6493852|XP_001958560.2|DANA	LOC117893220|XP_034655645.1|DSUB
OG0000050	LOC6502857|XP_001958557.2|DANA	LOC117893224|XP_034655652.1|DSUB
OG0000051	LOC6499129|XP_001955245.1|DANA	LOC117896438|XP_034660657.1|DSUB
OG0000051	LOC6500659|XP_001953666.2|DANA	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB
OG0000051	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB
OG0000052	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA, LOC6499936|XP_001953600.1|DANA	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC6496593|XP_001961216.2|DANA	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC6496594|XP_001961217.1|DANA	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC6499278|XP_001954958.1|DANA	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC6499766|XP_001953965.2|DANA	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC6499767|XP_001953964.1|DANA, LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC6500303|XP_001952932.1|DANA	LOC117897244|XP_034661856.1|DSUB
OG0000056	LOC6500302|XP_001952931.2|DANA	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC6493582|XP_001958038.2|DANA	LOC117902360|XP_034669563.1|DSUB, LOC117902358|XP_034669561.1|DSUB
OG0000058	LOC6507265|XP_001956364.1|DANA	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC117896653|XP_034660990.1|DSUB, LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC6497538|XP_001961881.1|DANA	LOC117901308|XP_034667909.1|DSUB
OG0000062	LOC116656013|XP_032311002.1|DANA, LOC116656063|XP_032311298.1|DANA	LOC117902037|XP_034668991.1|DSUB
OG0000062	LOC6504653|XP_001964881.1|DANA	LOC117901870|XP_034668718.1|DSUB
OG0000063	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC6501264|XP_001954875.1|DANA	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA	LOC117894178|XP_034656974.1|DSUB
OG0000064	LOC6505404|XP_001964880.1|DANA	LOC117900495|XP_034666775.1|DSUB
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC6499848|XP_001953774.1|DANA	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC6499853|XP_001953770.1|DANA	LOC117897956|XP_034662949.1|DSUB
OG0000066	LOC6504003|XP_001963990.1|DANA	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC6501144|XP_001954630.1|DANA	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC6498927|XP_001955666.2|DANA	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC6500414|XP_001953168.2|DANA, LOC6507230|XP_001956426.2|DANA, LOC6495108|XP_001959037.2|DANA	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC117892312|XP_034654358.1|DSUB
OG0000079	LOC26513925|XP_014762276.1|DANA	LOC117902530|XP_034669847.1|DSUB, LOC117902528|XP_034669845.1|DSUB, LOC117902532|XP_034669850.1|DSUB, LOC117902529|XP_034669846.1|DSUB, LOC117902531|XP_034669849.1|DSUB
OG0000079	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC6496922|XP_001963135.1|DANA	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC6496032|XP_014763616.1|DANA	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC6496036|XP_001960089.1|DANA	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC6501008|XP_001954370.1|DANA	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC6500213|XP_001953015.1|DANA	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC26515323|XP_032307637.1|DANA	LOC117892965|XP_034655189.1|DSUB
OG0000097	LOC6506261|XP_001958246.1|DANA	LOC117893821|XP_034656463.1|DSUB
OG0000097	LOC26514754|XP_032310274.1|DANA, LOC26515540|XP_032310273.1|DANA	LOC117893417|XP_034655920.1|DSUB
OG0000097	LOC6507844|XP_032310260.1|DANA	LOC117893164|XP_034655531.1|DSUB, LOC117893163|XP_034655530.1|DSUB
OG0000097	LOC26514425|XP_014765620.1|DANA	LOC117894149|XP_034656934.1|DSUB, LOC117894024|XP_034656752.1|DSUB, LOC117899240|XP_034665007.1|DSUB, LOC117894014|XP_034656736.1|DSUB, LOC117893411|XP_034655913.1|DSUB
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000101	LOC6493631|XP_032309640.1|DANA	LOC117895432|XP_034658973.1|DSUB
OG0000101	LOC6493637|XP_032310766.1|DANA	LOC117895188|XP_034658556.1|DSUB
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC6493013|XP_001956853.1|DANA	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC6506530|XP_001957705.2|DANA	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC6500504|XP_032307642.1|DANA	LOC117898251|XP_034663389.1|DSUB
OG0000105	LOC6500505|XP_001953361.1|DANA	LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC6496163|XP_001960354.1|DANA	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC6494598|XP_001960034.3|DANA	LOC117890150|XP_034650731.1|DSUB
OG0000111	LOC6496010|XP_001960035.1|DANA	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC6499153|XP_001955201.2|DANA	LOC117897174|XP_034661763.1|DSUB
OG0000113	LOC6497498|XP_014761715.2|DANA	LOC117897177|XP_034661767.1|DSUB
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC6500205|XP_001953029.1|DANA	LOC117898992|XP_034664625.1|DSUB
OG0000116	LOC6500210|XP_001953023.1|DANA	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC6500207|XP_001953026.1|DANA	LOC117898983|XP_034664616.1|DSUB
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC117890793|XP_034651759.1|DSUB
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC6499440|XP_032312082.1|DANA, LOC6499441|XP_001954634.1|DANA	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC6495418|XP_001958805.1|DANA	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC6504313|XP_001967793.2|DANA	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC6500069|XP_001953278.1|DANA	LOC117899404|XP_034665281.1|DSUB
OG0000127	LOC6500068|XP_001953279.1|DANA	LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC6493779|XP_001958417.1|DANA	LOC117895252|XP_034658658.1|DSUB
OG0000130	LOC6493778|XP_001958416.1|DANA	LOC117895251|XP_034658657.1|DSUB
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC6500963|XP_001954253.1|DANA	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC117898371|XP_034663600.1|DSUB
