Orthogroup	DANA.longest_only	DYAK.longest_only
OG0000050	LOC6493851|XP_001958559.1|DANA	LOC6535164|XP_002095826.2|DYAK
OG0000050	LOC6493850|XP_001958558.2|DANA	LOC6535163|XP_002095825.2|DYAK
OG0000050	LOC6502856|XP_032309510.1|DANA	LOC120320448|XP_039230150.1|DYAK
OG0000050	LOC6493852|XP_001958560.2|DANA	LOC6535165|XP_002095827.2|DYAK
OG0000050	LOC6502857|XP_001958557.2|DANA	LOC6535162|XP_002095824.2|DYAK
OG0000051	LOC6499129|XP_001955245.1|DANA	LOC6536236|XP_002096825.1|DYAK
OG0000051	LOC6500659|XP_001953666.2|DANA	LOC6536859|XP_002097428.1|DYAK
OG0000051	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA	LOC6536777|XP_002097348.1|DYAK, LOC6537302|XP_002097860.1|DYAK, LOC6536778|XP_002097349.1|DYAK, LOC6536779|XP_002097350.1|DYAK
OG0000052	LOC6499936|XP_001953600.1|DANA	LOC6536449|XP_002097030.1|DYAK
OG0000052	LOC6496593|XP_001961216.2|DANA	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC6496594|XP_001961217.1|DANA	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC6495215|XP_001958835.1|DANA	LOC6528601|XP_002089644.1|DYAK
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC6528599|XP_002089642.1|DYAK
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC6499278|XP_001954958.1|DANA	LOC6537155|XP_002097716.1|DYAK
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC6537156|XP_002097717.1|DYAK
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK
OG0000055	LOC6498987|XP_001955555.1|DANA	LOC6538866|XP_002099372.1|DYAK
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC6499766|XP_001953965.2|DANA	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC6499767|XP_001953964.1|DANA	LOC6537844|XP_002098385.1|DYAK
OG0000056	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC6537846|XP_002098387.1|DYAK, LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC6500303|XP_001952932.1|DANA	LOC6536528|XP_002097104.1|DYAK
OG0000056	LOC6500302|XP_001952931.2|DANA	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC6507265|XP_001956364.1|DANA	LOC6529786|XP_002090770.1|DYAK
OG0000058	LOC6502760|XP_001964984.2|DANA	LOC6530971|XP_002091809.1|DYAK
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC6527116|XP_002088209.1|DYAK
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC6524094|XP_002099958.2|DYAK
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC6538374|XP_002098898.1|DYAK, LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC6524492|XP_002100349.2|DYAK
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC6526594|XP_002087702.1|DYAK
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC6528990|XP_002090022.1|DYAK
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC6497538|XP_001961881.1|DANA	LOC6529702|XP_002090695.1|DYAK
OG0000062	LOC6504653|XP_001964881.1|DANA	LOC26534489|XP_015054512.1|DYAK
OG0000063	LOC6501263|XP_001954874.3|DANA	LOC6537057|XP_002097622.1|DYAK
OG0000063	LOC6501262|XP_001954873.1|DANA	LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC6501264|XP_001954875.1|DANA	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC6506482|XP_001957792.1|DANA	LOC6533569|XP_002094279.1|DYAK
OG0000063	LOC6506481|XP_001957793.1|DANA	LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC6499848|XP_001953774.1|DANA	LOC6536710|XP_015047907.1|DYAK
OG0000066	LOC6504003|XP_001963990.1|DANA	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC6501144|XP_001954630.1|DANA	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC6498927|XP_001955666.2|DANA	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC6526033|XP_002101850.1|DYAK
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC6500414|XP_001953168.2|DANA	LOC6535752|XP_002096375.3|DYAK
OG0000068	LOC6507230|XP_001956426.2|DANA	LOC6534288|XP_002094969.2|DYAK
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC6531405|XP_002092208.1|DYAK
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC6532579|XP_002093323.1|DYAK
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC6532581|XP_002093325.1|DYAK
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC6500532|XP_001953403.2|DANA	LOC6536752|XP_002097324.1|DYAK
OG0000076	LOC6500015|XP_001953401.2|DANA	LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC6530939|XP_002091781.1|DYAK
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC6526129|XP_002101946.1|DYAK
OG0000079	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC6537790|XP_002098331.1|DYAK
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC6496922|XP_001963135.1|DANA	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC6497178|XP_001962608.1|DANA	LOC6527785|XP_002088858.1|DYAK
OG0000083	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA	LOC6527784|XP_002088857.1|DYAK
OG0000083	LOC6497183|XP_001962603.1|DANA	LOC6527782|XP_002088855.1|DYAK
OG0000083	LOC6497180|XP_001962606.1|DANA	LOC6527783|XP_002088856.1|DYAK
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC6496033|XP_001960086.1|DANA	LOC6528458|XP_002089504.1|DYAK
OG0000085	LOC6496032|XP_014763616.1|DANA	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC6496034|XP_001960087.2|DANA	LOC6528459|XP_002089505.1|DYAK
OG0000085	LOC6496036|XP_001960089.1|DANA	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC6528232|XP_002089294.1|DYAK
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC6527955|XP_002089022.1|DYAK
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC6536414|XP_002096996.1|DYAK
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC6501008|XP_001954370.1|DANA	LOC6538467|XP_002098991.1|DYAK
OG0000092	LOC6500213|XP_001953015.1|DANA	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC6525289|XP_002101125.1|DYAK, LOC26534678|XP_015051176.1|DYAK, LOC6531242|XP_002092054.1|DYAK
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC6529746|XP_002090736.1|DYAK
OG0000097	LOC6507844|XP_032310260.1|DANA	LOC6534250|XP_015050525.1|DYAK, LOC6534252|XP_002094934.2|DYAK, LOC6534251|XP_015050528.1|DYAK
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC6524440|XP_002100298.3|DYAK
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC6538462|XP_002098986.1|DYAK
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC6537329|XP_002097886.1|DYAK
OG0000100	LOC6505825|XP_001964439.1|DANA	LOC6537331|XP_002097888.1|DYAK
OG0000100	LOC6499464|XP_001954581.2|DANA	LOC6536198|XP_002096789.1|DYAK
OG0000101	LOC6493631|XP_032309640.1|DANA	LOC6534957|XP_015050955.2|DYAK
OG0000101	LOC6493637|XP_032310766.1|DANA	LOC6539439|XP_002086331.3|DYAK
OG0000101	LOC6493632|XP_001958135.2|DANA, LOC116655751|XP_032309645.1|DANA	LOC6534953|XP_039230714.1|DYAK
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC6531176|XP_002092005.1|DYAK
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC6528685|XP_002089727.1|DYAK
OG0000103	LOC6493013|XP_001956853.1|DANA	LOC6532637|XP_002093381.1|DYAK
OG0000103	LOC6506530|XP_001957705.2|DANA	LOC6534296|XP_002094977.1|DYAK
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC26534987|XP_015050551.1|DYAK
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC6529323|XP_015052185.1|DYAK
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC6539474|XP_002086359.2|DYAK
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC6536226|XP_002096817.1|DYAK
OG0000105	LOC6500504|XP_032307642.1|DANA	LOC6536221|XP_002096812.1|DYAK
OG0000105	LOC6500505|XP_001953361.1|DANA	LOC6536220|XP_002096811.1|DYAK
OG0000106	LOC6494361|XP_001960466.1|DANA	LOC120321944|XP_039232226.1|DYAK, LOC26535927|XP_039227266.1|DYAK, LOC6528268|XP_002089321.1|DYAK
OG0000106	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA	LOC6531532|XP_002092331.2|DYAK, LOC6531533|XP_002092332.2|DYAK
OG0000107	LOC6496163|XP_001960354.1|DANA	LOC6531775|XP_002092562.1|DYAK
OG0000107	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA	LOC6529480|XP_002090482.1|DYAK
OG0000107	LOC6496162|XP_032306051.1|DANA	LOC6531776|XP_002092563.1|DYAK
OG0000108	LOC26513828|XP_014760352.2|DANA	LOC120321803|XP_039231670.1|DYAK
OG0000108	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA	LOC120321221|XP_039229244.1|DYAK
OG0000109	LOC6498617|XP_032311444.1|DANA	LOC6527159|XP_002088253.3|DYAK
OG0000109	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC6527148|XP_002088242.1|DYAK
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC6533315|XP_002094041.3|DYAK
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC6533316|XP_002094042.1|DYAK
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC6533317|XP_002094043.1|DYAK
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC6533318|XP_002094044.1|DYAK
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC6530898|XP_002091750.1|DYAK
OG0000111	LOC6494598|XP_001960034.3|DANA	LOC6530894|XP_002091746.1|DYAK
OG0000111	LOC6496010|XP_001960035.1|DANA	LOC6530895|XP_002091747.2|DYAK
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC6526156|XP_002101970.1|DYAK, LOC6525567|XP_002101402.1|DYAK
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK
OG0000113	LOC6499153|XP_001955201.2|DANA	LOC6537541|XP_039232498.1|DYAK
OG0000113	LOC26514152|XP_014765581.1|DANA	LOC6529429|XP_015052342.1|DYAK
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC26534959|XP_015054566.1|DYAK, LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC6527308|XP_002088401.1|DYAK
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC26535341|XP_039226967.1|DYAK
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC6538538|XP_002099060.2|DYAK
OG0000116	LOC6500206|XP_014766419.2|DANA	LOC6538532|XP_002099054.1|DYAK
OG0000116	LOC6500210|XP_001953023.1|DANA	LOC6538537|XP_002099059.1|DYAK
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC6538536|XP_002099058.1|DYAK
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC6527566|XP_002088656.1|DYAK
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC6527565|XP_002088655.1|DYAK
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC6527564|XP_002088654.1|DYAK
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC6527563|XP_002088653.1|DYAK
OG0000118	LOC6497208|XP_001962556.2|DANA	LOC6528177|XP_039227738.1|DYAK
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC6528194|XP_002089257.1|DYAK
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC6536469|XP_002097050.2|DYAK
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC6536471|XP_002097052.3|DYAK
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC6536470|XP_002097051.3|DYAK
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC6523825|XP_002099700.1|DYAK
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC6530249|XP_002091186.1|DYAK
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC6537295|XP_002097853.1|DYAK
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC6537293|XP_002097851.3|DYAK
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC6526500|XP_039226456.1|DYAK
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC6525028|XP_039226839.1|DYAK
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC6528770|XP_002089804.1|DYAK
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC6526797|XP_002087899.1|DYAK
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC6532082|XP_002092859.1|DYAK
OG0000123	LOC6499709|XP_001954084.1|DANA	LOC6536879|XP_002097448.1|DYAK
OG0000123	LOC6499440|XP_032312082.1|DANA	LOC6537633|XP_002098178.1|DYAK
OG0000123	LOC6499441|XP_001954634.1|DANA	LOC6537632|XP_002098177.2|DYAK
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC6537634|XP_002098179.1|DYAK
OG0000124	LOC6495418|XP_001958805.1|DANA	LOC6528633|XP_002089675.2|DYAK
OG0000124	LOC6504313|XP_001967793.2|DANA	LOC6528635|XP_002089677.2|DYAK
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC6538299|XP_015048763.1|DYAK
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC6536869|XP_015047972.1|DYAK
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC6531407|XP_002092210.1|DYAK
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC6531408|XP_002092211.1|DYAK
OG0000126	LOC6501441|XP_014767048.1|DANA	LOC6537992|XP_002098527.3|DYAK
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC6528273|XP_002089326.1|DYAK
OG0000127	LOC6500069|XP_001953278.1|DANA	LOC6536014|XP_002096629.2|DYAK
OG0000127	LOC6500068|XP_001953279.1|DANA	LOC6536013|XP_002096628.1|DYAK
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC6536015|XP_002096630.1|DYAK
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC6536016|XP_002096631.1|DYAK
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC6530664|XP_002091562.1|DYAK
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA	LOC6530668|XP_002091566.2|DYAK, LOC6530666|XP_002091564.3|DYAK, LOC6530665|XP_002091563.2|DYAK
OG0000128	LOC6499213|XP_032305663.1|DANA	LOC6535945|XP_002096561.2|DYAK
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC6524054|XP_002099923.3|DYAK
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC6533708|XP_002094413.1|DYAK
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC26535465|XP_015054626.1|DYAK
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC6524055|XP_002099924.1|DYAK
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC6533183|XP_002093909.1|DYAK
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC6533179|XP_002093905.1|DYAK
OG0000130	LOC6493779|XP_001958417.1|DANA	LOC6533180|XP_002093906.1|DYAK
OG0000130	LOC6493778|XP_001958416.1|DANA	LOC6533182|XP_002093908.1|DYAK
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC6536904|XP_039232407.1|DYAK
OG0000132	LOC6504245|XP_001965101.1|DANA	LOC6527359|XP_002088451.1|DYAK
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC6527358|XP_002088450.1|DYAK
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC6535540|XP_002096169.1|DYAK
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC6537276|XP_002097834.1|DYAK
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC6524495|XP_002100352.1|DYAK
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC6527184|XP_002088278.1|DYAK
OG0000134	LOC6493135|XP_001957119.2|DANA	LOC6532838|XP_002093575.1|DYAK
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC6537555|XP_002098101.1|DYAK
