Orthogroup	DANA.longest_only	DHYD.longest_only
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC111595830|XP_030078745.1|DHYD, LOC111595757|XP_023165402.2|DHYD, LOC111595792|XP_023165450.1|DHYD
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC111605118|XP_023179239.1|DHYD
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC111594203|XP_023163168.1|DHYD
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC115482748|XP_030081618.1|DHYD
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC111597837|XP_023168500.1|DHYD
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC111598840|XP_023170044.1|DHYD
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC111596076|XP_023165902.2|DHYD
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC111601172|XP_023173419.2|DHYD
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC111601168|XP_023173414.2|DHYD
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC111601143|XP_023173378.2|DHYD
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC111598288|XP_023169239.1|DHYD
OG0000062	LOC6497538|XP_001961881.1|DANA, LOC26515327|XP_014762422.1|DANA, LOC6496869|XP_001963239.2|DANA, LOC116656013|XP_032311002.1|DANA, LOC116656063|XP_032311298.1|DANA	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD
OG0000063	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA, LOC6501264|XP_001954875.1|DANA	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC111597578|XP_023168144.2|DHYD
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC111597466|XP_023167982.2|DHYD
OG0000063	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA	LOC111597464|XP_023167980.2|DHYD
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC111598539|XP_023169599.2|DHYD
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA, LOC6499848|XP_001953774.1|DANA, LOC6499853|XP_001953770.1|DANA	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD
OG0000066	LOC6501144|XP_001954630.1|DANA, LOC6498927|XP_001955666.2|DANA	LOC111596465|XP_023166485.1|DHYD
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC111603713|XP_023177187.1|DHYD
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC111604865|XP_023178868.2|DHYD
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC111595983|XP_023165737.1|DHYD
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC111603187|XP_023176438.2|DHYD
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC111603515|XP_023176907.2|DHYD
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC111593087|XP_023161450.1|DHYD
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC111604531|XP_023178401.2|DHYD
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC111593109|XP_023161477.2|DHYD
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC111601094|XP_023173298.2|DHYD
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC111593542|XP_023162133.2|DHYD
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC111598177|XP_023169045.2|DHYD
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC111593948|XP_023162811.1|DHYD
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC111602191|XP_023174921.2|DHYD
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC111591972|XP_023159687.1|DHYD
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC111602192|XP_023174922.2|DHYD
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC111602194|XP_023174924.2|DHYD
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC111599791|XP_030081795.1|DHYD
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC111604605|XP_023178486.1|DHYD
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC111594128|XP_023163054.2|DHYD
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC111594127|XP_023163053.2|DHYD
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC111595450|XP_023164945.1|DHYD
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC111597481|XP_023168396.1|DHYD
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC111602674|XP_023175635.2|DHYD
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC111601089|XP_023173284.2|DHYD
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC111595080|XP_023164404.2|DHYD
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC111595078|XP_023164402.1|DHYD
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC111595081|XP_023164405.1|DHYD
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC111599682|XP_023171158.1|DHYD
OG0000076	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC111600172|XP_023171933.1|DHYD
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC111594068|XP_023162969.2|DHYD
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC111599997|XP_023171665.1|DHYD
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC111595708|XP_023165321.1|DHYD
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC111599697|XP_023171187.1|DHYD
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC111592482|XP_023160465.1|DHYD
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC111604289|XP_023178073.2|DHYD
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC111603428|XP_023176780.2|DHYD
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC111603133|XP_023176376.1|DHYD
OG0000079	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC111601222|XP_023173489.2|DHYD
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC111600911|XP_023173040.2|DHYD
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC111592557|XP_023160621.1|DHYD
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC111595375|XP_023164839.2|DHYD
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC111600682|XP_023172704.2|DHYD
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC111595221|XP_023164604.2|DHYD
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC111595651|XP_023165246.2|DHYD
OG0000083	LOC6496922|XP_001963135.1|DANA, LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA, LOC6497183|XP_001962603.1|DANA, LOC6497180|XP_001962606.1|DANA	LOC111605744|XP_023180216.2|DHYD
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC111592658|XP_030079136.1|DHYD
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC111604038|XP_023177666.2|DHYD
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC111594007|XP_023162872.2|DHYD
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC111604178|XP_023177892.1|DHYD
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC111598477|XP_023169504.1|DHYD
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC111604004|XP_023177629.2|DHYD
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC111592149|XP_023159964.1|DHYD
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC111598938|XP_023170184.1|DHYD
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC111593116|XP_023161484.1|DHYD
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC111604481|XP_023178334.1|DHYD
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC111593117|XP_023161486.2|DHYD
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC111603588|XP_023177012.1|DHYD
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC111598635|XP_023169747.1|DHYD
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC111603721|XP_023177200.1|DHYD
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC111592171|XP_023159993.2|DHYD
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC111592119|XP_023159918.2|DHYD
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC111592435|XP_023160386.1|DHYD
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC111598762|XP_023169942.2|DHYD
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC111601403|XP_023173720.2|DHYD
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC111599470|XP_023170907.2|DHYD
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC111592942|XP_023161174.1|DHYD
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC111592941|XP_023161173.1|DHYD
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC111599699|XP_023171192.2|DHYD
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC111597499|XP_023168028.2|DHYD
OG0000092	LOC6501008|XP_001954370.1|DANA, LOC6500213|XP_001953015.1|DANA	LOC111597484|XP_023168003.2|DHYD
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC111601939|XP_023174562.2|DHYD
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC111593071|XP_023161417.1|DHYD
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC111597580|XP_023168146.2|DHYD
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC111599491|XP_023170925.1|DHYD
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC111595909|XP_023165620.2|DHYD
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC111595917|XP_023165636.1|DHYD
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC111595908|XP_023165619.2|DHYD
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC111594349|XP_023163377.2|DHYD
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC111596482|XP_023166511.1|DHYD
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC111595394|XP_023164864.2|DHYD
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC111601225|XP_023173488.1|DHYD
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD
OG0000101	LOC6493631|XP_032309640.1|DANA	LOC111605102|XP_023179212.1|DHYD
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC115483448|XP_030081298.1|DHYD
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC111597672|XP_023168266.1|DHYD
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC111597731|XP_023168344.2|DHYD
OG0000103	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC111601117|XP_023173339.2|DHYD
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC111605234|XP_023179437.1|DHYD
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC111604659|XP_023178583.1|DHYD
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC111604693|XP_023178632.2|DHYD
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC111603935|XP_023177532.2|DHYD
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD
OG0000105	LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA	LOC111597554|XP_023168119.2|DHYD
OG0000107	LOC6496163|XP_001960354.1|DANA, LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA, LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD
OG0000109	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC111600828|XP_023172903.2|DHYD
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC111601018|XP_023173193.2|DHYD
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC111602899|XP_030081123.1|DHYD
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC111602896|XP_023176001.2|DHYD
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC111602908|XP_030081181.1|DHYD
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC111602891|XP_023175994.1|DHYD
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC111593853|XP_023162670.1|DHYD
OG0000111	LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC111605329|XP_023179566.2|DHYD
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD
OG0000113	LOC26514615|XP_014759306.1|DANA	LOC111599912|XP_023171509.1|DHYD
OG0000113	LOC6499153|XP_001955201.2|DANA, LOC6497498|XP_014761715.2|DANA	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC111603785|XP_023177294.1|DHYD
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC111603782|XP_023177292.2|DHYD
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC111603784|XP_023177293.1|DHYD
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC111604852|XP_023178853.1|DHYD
OG0000116	LOC6500206|XP_014766419.2|DANA, LOC6500205|XP_001953029.1|DANA	LOC111604823|XP_023178815.2|DHYD
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC111600402|XP_023172250.2|DHYD
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC111600404|XP_023172253.2|DHYD
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC111600405|XP_023172254.1|DHYD
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC111600409|XP_023172258.2|DHYD
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC111594626|XP_023163785.1|DHYD
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC111594598|XP_023163731.1|DHYD
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC111594582|XP_023163708.1|DHYD
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC111604779|XP_023178762.1|DHYD
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC111600604|XP_023172567.2|DHYD
OG0000120	LOC6503198|XP_001963626.1|DANA	LOC111603518|XP_023176910.1|DHYD
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC111603179|XP_023176430.1|DHYD
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC111597218|XP_030080606.1|DHYD
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC111594761|XP_023163978.2|DHYD
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC111601844|XP_023174446.2|DHYD
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC111604606|XP_023178487.1|DHYD
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC111602177|XP_030079238.1|DHYD
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD
OG0000124	LOC6495418|XP_001958805.1|DANA, LOC6504313|XP_001967793.2|DANA	LOC111597130|XP_023167459.2|DHYD
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC111598816|XP_023170014.1|DHYD
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC111596553|XP_023166598.2|DHYD
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC111594119|XP_023163047.2|DHYD
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC111598993|XP_023170265.1|DHYD
OG0000127	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA	LOC111602713|XP_023175721.1|DHYD
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC111602743|XP_023175763.2|DHYD
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC111602747|XP_023175766.2|DHYD
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC111604073|XP_030081308.1|DHYD
OG0000128	LOC6499213|XP_032305663.1|DANA	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC111597362|XP_023167785.1|DHYD
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC111600994|XP_023173154.2|DHYD
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC111600993|XP_023173153.1|DHYD
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC111597361|XP_023167784.1|DHYD
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC111595665|XP_023165255.2|DHYD
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC111595642|XP_023165234.2|DHYD
OG0000130	LOC6493779|XP_001958417.1|DANA, LOC6493778|XP_001958416.1|DANA	LOC111595664|XP_023165254.2|DHYD
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC111594556|XP_023163679.2|DHYD
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC111595014|XP_023164289.2|DHYD
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC111603549|XP_023176951.2|DHYD
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC111602019|XP_023174685.1|DHYD
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC111598831|XP_030078873.1|DHYD
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC111601548|XP_023173960.1|DHYD
OG0000137	LOC6507381|XP_014765193.1|DANA	LOC111596505|XP_023166534.1|DHYD
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC111594447|XP_023163503.2|DHYD
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC111601021|XP_023173196.2|DHYD
OG0000138	LOC6500963|XP_001954253.1|DANA	LOC111603648|XP_023177095.2|DHYD
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC111603646|XP_023177093.2|DHYD
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC111603667|XP_023177119.1|DHYD
OG0000139	LOC6503841|XP_001965236.1|DANA	LOC111592313|XP_023160190.2|DHYD, LOC111592302|XP_023160177.2|DHYD
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC111598783|XP_023169969.2|DHYD
OG0000141	LOC6493035|XP_001956911.2|DANA	LOC111601723|XP_023174214.2|DHYD
OG0000141	LOC6506964|XP_001956912.3|DANA	LOC111601724|XP_023174215.1|DHYD
OG0000141	LOC6506963|XP_001956913.2|DANA	LOC111601725|XP_023174216.2|DHYD
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC111593371|XP_023161855.1|DHYD
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC111598639|XP_030081632.1|DHYD
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC111605339|XP_030080112.1|DHYD
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC111593521|XP_023162080.2|DHYD
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC111604227|XP_023177966.2|DHYD
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC111596455|XP_023166450.1|DHYD
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC111604000|XP_023177617.1|DHYD
OG0000145	LOC6501923|XP_001966699.3|DANA	LOC111603372|XP_023176692.1|DHYD
OG0000145	LOC6496821|XP_001963330.1|DANA	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD
OG0000145	LOC6496822|XP_001963329.2|DANA	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD
OG0000147	LOC6497036|XP_001962875.1|DANA	LOC111595831|XP_023165506.1|DHYD
OG0000147	LOC6499192|XP_001955143.1|DANA	LOC111594434|XP_030080605.1|DHYD
OG0000147	LOC6499191|XP_001955144.1|DANA	LOC111594518|XP_023163614.1|DHYD
OG0000148	LOC6497490|XP_001961975.1|DANA	LOC111601105|XP_023173316.2|DHYD
OG0000148	LOC6505350|XP_032311033.1|DANA	LOC111593768|XP_023162555.2|DHYD
OG0000149	LOC6505398|XP_001966896.1|DANA	LOC111592069|XP_023159843.2|DHYD
OG0000149	LOC6502176|XP_032309346.1|DANA	LOC111593628|XP_023162265.1|DHYD
OG0000150	LOC6502400|XP_001963304.2|DANA, LOC6502401|XP_001963303.2|DANA, LOC6498676|XP_001963302.1|DANA	LOC111596269|XP_023166174.2|DHYD
OG0000151	LOC6507935|XP_001956644.1|DANA	LOC111600942|XP_023173081.2|DHYD
OG0000151	LOC6507937|XP_001956648.1|DANA	LOC115483388|XP_030081010.1|DHYD
OG0000151	LOC6507936|XP_001956647.3|DANA	LOC111595796|XP_023165454.1|DHYD
OG0000151	LOC6507130|XP_001956617.2|DANA	LOC111599240|XP_023170605.2|DHYD
OG0000152	LOC6499069|XP_001955369.1|DANA	LOC111596245|XP_023166145.2|DHYD
OG0000152	LOC6499070|XP_001955368.1|DANA	LOC111596244|XP_023166144.1|DHYD
OG0000152	LOC6499071|XP_001955367.1|DANA	LOC111596246|XP_023166146.2|DHYD
OG0000153	LOC6501547|XP_001955456.1|DANA	LOC111593253|XP_023161680.1|DHYD
OG0000153	LOC26513740|XP_014767205.1|DANA	LOC111593270|XP_023161709.2|DHYD
OG0000153	LOC6501548|XP_001955457.2|DANA	LOC111593271|XP_023161710.2|DHYD
OG0000154	LOC6499512|XP_032309745.1|DANA	LOC111603479|XP_030081666.1|DHYD
OG0000154	LOC6499513|XP_001954469.1|DANA	LOC115483717|XP_030081665.1|DHYD
OG0000154	LOC26514622|XP_014765646.1|DANA	LOC111604282|XP_023178065.2|DHYD
OG0000155	LOC6506421|XP_001957910.1|DANA	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD
OG0000155	LOC6506426|XP_001957904.1|DANA	LOC111593221|XP_023161640.2|DHYD
OG0000155	LOC6493516|XP_032310219.1|DANA	LOC111593218|XP_023161637.2|DHYD
OG0000157	LOC6504315|XP_001967792.1|DANA, LOC6504316|XP_001967794.1|DANA	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD
OG0000157	LOC6502539|XP_001958803.3|DANA	LOC111597009|XP_023167281.2|DHYD
OG0000158	LOC6496001|XP_001960014.2|DANA	LOC111594715|XP_023163921.2|DHYD
OG0000158	LOC6507641|XP_001956059.1|DANA	LOC111597574|XP_023168141.2|DHYD
OG0000158	LOC6507415|XP_001956060.1|DANA	LOC111597584|XP_023168151.2|DHYD
OG0000159	LOC6493872|XP_001958596.1|DANA	LOC111592870|XP_030079690.1|DHYD
OG0000159	LOC6507855|XP_001956475.1|DANA	LOC111601281|XP_030081817.1|DHYD
OG0000159	LOC6506334|XP_032309699.1|DANA	LOC111595118|XP_023164454.2|DHYD
OG0000160	LOC6500817|XP_001953975.1|DANA	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD
OG0000161	LOC6506713|XP_032309771.1|DANA	LOC111598769|XP_023169951.1|DHYD
OG0000161	LOC6507883|XP_032310593.1|DANA	LOC111592797|XP_023160971.2|DHYD
OG0000161	LOC6504070|XP_001964116.2|DANA	LOC111602406|XP_023175200.1|DHYD
OG0000162	LOC6506389|XP_001957964.1|DANA, LOC6504193|XP_001965167.1|DANA	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD
OG0000162	LOC6504224|XP_001965130.2|DANA	LOC111591954|XP_023159656.2|DHYD
OG0000163	LOC6497190|XP_001962589.1|DANA	LOC111599502|XP_023170939.2|DHYD
OG0000163	LOC6501685|XP_001955757.1|DANA, LOC6498878|XP_001955758.2|DANA	LOC111602700|XP_023175704.2|DHYD
OG0000164	LOC6496558|XP_001961143.2|DANA	LOC111592230|XP_023160082.2|DHYD
OG0000164	LOC6500384|XP_001953103.1|DANA, LOC6500143|XP_001953141.2|DANA	LOC111605745|XP_030081570.1|DHYD, LOC111591855|XP_023159505.2|DHYD, LOC115483755|XP_030081862.1|DHYD, LOC111604445|XP_023178283.2|DHYD, LOC111604444|XP_023178282.2|DHYD, LOC111601271|XP_023173550.2|DHYD
OG0000165	LOC6503622|XP_032308428.1|DANA	LOC111603343|XP_023176647.1|DHYD
OG0000166	LOC6494788|XP_001959669.1|DANA	LOC111597953|XP_023168683.2|DHYD
