Orthogroup	DANA.longest_only	DALB.longest_only
OG0000050	LOC6494319|XP_001960538.2|DANA	LOC117567964|XP_034104164.1|DALB
OG0000050	LOC6493851|XP_001958559.1|DANA	LOC117566525|XP_034101957.1|DALB
OG0000050	LOC6493850|XP_001958558.2|DANA	LOC117566526|XP_034101958.1|DALB
OG0000050	LOC6502856|XP_032309510.1|DANA	LOC117570483|XP_034108058.1|DALB
OG0000050	LOC6493852|XP_001958560.2|DANA	LOC117569367|XP_034106390.1|DALB
OG0000051	LOC6499129|XP_001955245.1|DANA	LOC117576304|XP_034116849.1|DALB
OG0000051	LOC6500659|XP_001953666.2|DANA	LOC117573460|XP_034112573.1|DALB, LOC117574315|XP_034114017.1|DALB, LOC117574240|XP_034113845.1|DALB, LOC117574314|XP_034114015.1|DALB, LOC117574786|XP_034114633.1|DALB
OG0000051	LOC26513640|XP_032305475.1|DANA, LOC26515388|XP_014767422.1|DANA, LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA	LOC117576902|XP_034117931.1|DALB
OG0000052	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA, LOC6499936|XP_001953600.1|DANA	LOC117576244|XP_034116756.1|DALB, LOC117576245|XP_034116757.1|DALB, LOC117576070|XP_034116497.1|DALB, LOC117576071|XP_034116498.1|DALB, LOC117576069|XP_034116496.1|DALB, LOC117575219|XP_034115236.1|DALB, LOC117576928|XP_034117962.1|DALB
OG0000052	LOC6496593|XP_001961216.2|DANA	LOC117568864|XP_034105642.1|DALB, LOC117571307|XP_034109272.1|DALB, LOC117566592|XP_034102025.1|DALB, LOC117569133|XP_034106052.1|DALB, LOC117566590|XP_034102023.1|DALB, LOC117566591|XP_034102024.1|DALB, LOC117572296|XP_034110899.1|DALB
OG0000052	LOC6496594|XP_001961217.1|DANA	LOC117572297|XP_034110900.1|DALB, LOC117566593|XP_034102026.1|DALB
OG0000053	LOC6495215|XP_001958835.1|DANA	LOC117569597|XP_034106723.1|DALB
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC117569598|XP_034106724.1|DALB
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC117569609|XP_034106736.1|DALB
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC117569596|XP_034106722.1|DALB
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC117569600|XP_034106726.1|DALB
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC117575896|XP_034116230.1|DALB
OG0000054	LOC6499278|XP_001954958.1|DANA, LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC117575899|XP_034116231.1|DALB
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC117573870|XP_034113237.1|DALB
OG0000056	LOC6499767|XP_001953964.1|DANA, LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB, LOC117573872|XP_034113239.1|DALB
OG0000056	LOC6500303|XP_001952932.1|DANA, LOC6500302|XP_001952931.2|DANA	LOC117565555|XP_034100612.1|DALB
OG0000058	LOC6493582|XP_001958038.2|DANA, LOC6507265|XP_001956364.1|DANA, LOC6502760|XP_001964984.2|DANA	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC117573838|XP_034113195.1|DALB
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB, LOC117573839|XP_034113196.1|DALB
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC117577733|XP_034118527.1|DALB
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC117565160|XP_034100035.1|DALB
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC117564867|XP_034099707.1|DALB
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC6497538|XP_001961881.1|DANA, LOC26515327|XP_014762422.1|DANA, LOC6496869|XP_001963239.2|DANA, LOC116656013|XP_032311002.1|DANA, LOC116656063|XP_032311298.1|DANA	LOC117578240|XP_034119548.1|DALB
OG0000062	LOC6504653|XP_001964881.1|DANA, LOC26515349|XP_014760676.1|DANA, LOC26514282|XP_014760647.1|DANA	LOC117564777|XP_034099566.1|DALB
OG0000063	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA, LOC6501264|XP_001954875.1|DANA	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA, LOC6499848|XP_001953774.1|DANA, LOC6499853|XP_001953770.1|DANA	LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC6501144|XP_001954630.1|DANA, LOC6498927|XP_001955666.2|DANA	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC117567332|XP_034103141.1|DALB
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC117570386|XP_034107886.1|DALB
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC117575545|XP_034115693.1|DALB
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC117563644|XP_034097948.1|DALB
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC117568075|XP_034104335.1|DALB
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC117572590|XP_034111368.1|DALB
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC117570623|XP_034108276.1|DALB
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC117566528|XP_034101960.1|DALB
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC117576610|XP_034117406.1|DALB
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC117570586|XP_034108221.1|DALB
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC117577833|XP_034118665.1|DALB
OG0000079	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC117565282|XP_034100202.1|DALB
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC117564408|XP_034099031.1|DALB
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC117575543|XP_034115688.1|DALB
OG0000083	LOC6496922|XP_001963135.1|DANA, LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA, LOC6497183|XP_001962603.1|DANA, LOC6497180|XP_001962606.1|DANA	LOC117570126|XP_034107481.1|DALB
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC117571981|XP_034110380.1|DALB
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC117573133|XP_034111958.1|DALB
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC6501008|XP_001954370.1|DANA, LOC6500213|XP_001953015.1|DANA	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC117572473|XP_034111211.1|DALB
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC117571868|XP_034110194.1|DALB
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC117573441|XP_034112552.1|DALB
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC117576097|XP_034116544.1|DALB
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC117564095|XP_034098634.1|DALB
OG0000097	LOC26515323|XP_032307637.1|DANA, LOC6506261|XP_001958246.1|DANA, LOC26514754|XP_032310274.1|DANA, LOC26515540|XP_032310273.1|DANA, LOC6507844|XP_032310260.1|DANA, LOC26514425|XP_014765620.1|DANA	LOC117571330|XP_034109312.1|DALB
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC117567580|XP_034103552.1|DALB
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC117574748|XP_034114579.1|DALB
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC117576656|XP_034117500.1|DALB, LOC117575927|XP_034116277.1|DALB
OG0000100	LOC6505825|XP_001964439.1|DANA	LOC117565539|XP_034100578.1|DALB
OG0000101	LOC6493632|XP_001958135.2|DANA, LOC116655751|XP_032309645.1|DANA	LOC117569034|XP_034105922.1|DALB
OG0000101	LOC116655752|XP_032309646.1|DANA	LOC117569035|XP_034105923.1|DALB
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC117572313|XP_034110935.1|DALB
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC117576159|XP_034116625.1|DALB
OG0000105	LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA	LOC117576833|XP_034117801.1|DALB
OG0000107	LOC6496163|XP_001960354.1|DANA, LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA, LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000108	LOC26514542|XP_032307979.1|DANA	LOC117577267|XP_034118143.1|DALB
OG0000109	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC117564337|XP_034098933.1|DALB
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC117568704|XP_034105408.1|DALB
OG0000111	LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA	LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB, LOC117564399|XP_034099017.1|DALB
OG0000113	LOC26514615|XP_014759306.1|DANA	LOC117573440|XP_034112551.1|DALB, LOC117573521|XP_034112646.1|DALB, LOC117564780|XP_034099573.1|DALB
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC117563970|XP_034098449.1|DALB
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC6500206|XP_014766419.2|DANA, LOC6500205|XP_001953029.1|DANA	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000116	LOC6500207|XP_001953026.1|DANA	LOC117576082|XP_034116520.1|DALB
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC117574279|XP_034113921.1|DALB
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC117578153|XP_034119263.1|DALB
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC6503198|XP_001963626.1|DANA	LOC117565294|XP_034100219.1|DALB
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC117576173|XP_034116649.1|DALB
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC117570141|XP_034107498.1|DALB
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC117571190|XP_034109119.1|DALB, LOC117568483|XP_034105060.1|DALB
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC6495418|XP_001958805.1|DANA, LOC6504313|XP_001967793.2|DANA	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC117571229|XP_034109167.1|DALB
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC117567335|XP_034103145.1|DALB
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC117563733|XP_034098105.1|DALB
OG0000127	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA	LOC117574862|XP_034114769.1|DALB
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC117575877|XP_034116206.1|DALB
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC117571995|XP_034110397.1|DALB
OG0000128	LOC6499213|XP_032305663.1|DANA	LOC117571994|XP_034110395.1|DALB
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC117571277|XP_034109231.1|DALB
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC117577996|XP_034118985.1|DALB
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC6493779|XP_001958417.1|DANA, LOC6493778|XP_001958416.1|DANA	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC117564930|XP_034099775.1|DALB
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC117564459|XP_034099134.1|DALB
OG0000137	LOC6507381|XP_014765193.1|DANA	LOC117568552|XP_034105163.1|DALB
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC117573291|XP_034112285.1|DALB
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC117574048|XP_034113540.1|DALB
OG0000139	LOC6503841|XP_001965236.1|DANA	LOC117571323|XP_034109301.1|DALB
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC117576114|XP_034116562.1|DALB
OG0000141	LOC6493035|XP_001956911.2|DANA	LOC117568469|XP_034105045.1|DALB
OG0000141	LOC6506964|XP_001956912.3|DANA	LOC117568470|XP_034105047.1|DALB
OG0000141	LOC6506963|XP_001956913.2|DANA	LOC117568472|XP_034105048.1|DALB, LOC117568504|XP_034105090.1|DALB, LOC117569109|XP_034106018.1|DALB
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC117573688|XP_034112934.1|DALB
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC117573203|XP_034112086.1|DALB
