Orthogroup	DANA.longest_only	DBUS.longest_only
OG0000063	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS
OG0000064	LOC6505404|XP_001964880.1|DANA	LOC117134905|XP_033150234.1|DBUS
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC108602948|XP_017846787.1|DBUS
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA, LOC6499848|XP_001953774.1|DANA, LOC6499853|XP_001953770.1|DANA	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC6501144|XP_001954630.1|DANA, LOC6498927|XP_001955666.2|DANA	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC108606855|XP_017852841.1|DBUS
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC108599153|XP_017841429.1|DBUS
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC108607118|XP_017853240.1|DBUS
OG0000079	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC6496922|XP_001963135.1|DANA, LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA, LOC6497183|XP_001962603.1|DANA, LOC6497180|XP_001962606.1|DANA	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC6501008|XP_001954370.1|DANA, LOC6500213|XP_001953015.1|DANA	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC6493461|XP_001957806.1|DANA	LOC108598080|XP_017840183.1|DBUS, LOC108598081|XP_017840184.1|DBUS, LOC108598079|XP_017840182.1|DBUS
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC108601485|XP_017844872.2|DBUS
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC108602051|XP_017845552.1|DBUS
OG0000101	LOC6493637|XP_032310766.1|DANA	LOC108600820|XP_017844099.2|DBUS
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC116655752|XP_032309646.1|DANA	LOC108597899|XP_017840007.1|DBUS
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC6496163|XP_001960354.1|DANA, LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA, LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA	LOC108594739|XP_017835366.1|DBUS
OG0000108	LOC26513828|XP_014760352.2|DANA	LOC117134977|XP_033150551.1|DBUS, LOC108598607|XP_017840795.2|DBUS, LOC108598038|XP_017840145.2|DBUS
OG0000108	LOC26514542|XP_032307979.1|DANA	LOC108600736|XP_017843970.1|DBUS
OG0000108	LOC6495673|XP_032305942.1|DANA, LOC116655428|XP_032309214.1|DANA, LOC116654760|XP_032307058.1|DANA, LOC116654769|XP_032307129.1|DANA, LOC116655862|XP_032310454.1|DANA, LOC116656588|XP_032312273.1|DANA, LOC116656445|XP_032311953.1|DANA, LOC116655567|XP_032309387.1|DANA, LOC116655312|XP_032308859.1|DANA, LOC116655419|XP_032309203.1|DANA	LOC108595519|XP_017836262.1|DBUS
OG0000108	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA	LOC117134678|XP_033149022.1|DBUS
OG0000109	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000113	LOC26514615|XP_014759306.1|DANA	LOC108604575|XP_017849595.1|DBUS
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC108597208|XP_017839139.1|DBUS, LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC6503198|XP_001963626.1|DANA	LOC108596127|XP_017837092.2|DBUS
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC108602509|XP_017846128.1|DBUS
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA, LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA, LOC6498353|XP_032311292.1|DANA, LOC6499213|XP_032305663.1|DANA	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC6493779|XP_001958417.1|DANA, LOC6493778|XP_001958416.1|DANA	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC6504245|XP_001965101.1|DANA, LOC6504243|XP_001965102.1|DANA	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC6500963|XP_001954253.1|DANA	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC108603561|XP_017847968.1|DBUS
OG0000139	LOC6503841|XP_001965236.1|DANA	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS
OG0000139	LOC6494508|XP_001960203.1|DANA, LOC6504071|XP_001965200.1|DANA	LOC108605895|XP_017851200.1|DBUS
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC108601804|XP_017845230.1|DBUS
OG0000141	LOC6493035|XP_001956911.2|DANA	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC6506964|XP_001956912.3|DANA	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC6506963|XP_001956913.2|DANA	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC6501923|XP_001966699.3|DANA	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC6496822|XP_001963329.2|DANA	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC6497036|XP_001962875.1|DANA	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC6499192|XP_001955143.1|DANA	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC6499191|XP_001955144.1|DANA	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC6497490|XP_001961975.1|DANA	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC6505350|XP_032311033.1|DANA	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC6505398|XP_001966896.1|DANA	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC6502176|XP_032309346.1|DANA	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC6502400|XP_001963304.2|DANA, LOC6502401|XP_001963303.2|DANA, LOC6498676|XP_001963302.1|DANA	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC6507935|XP_001956644.1|DANA	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC6507937|XP_001956648.1|DANA	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC6507936|XP_001956647.3|DANA	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC6507130|XP_001956617.2|DANA	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC6499069|XP_001955369.1|DANA	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC6499070|XP_001955368.1|DANA	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000152	LOC6499071|XP_001955367.1|DANA	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC6501547|XP_001955456.1|DANA	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC26513740|XP_014767205.1|DANA	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC6501548|XP_001955457.2|DANA	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC6499512|XP_032309745.1|DANA, LOC6499513|XP_001954469.1|DANA	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC6506426|XP_001957904.1|DANA	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC6493516|XP_032310219.1|DANA	LOC108597991|XP_017840096.1|DBUS
OG0000157	LOC6504315|XP_001967792.1|DANA, LOC6504316|XP_001967794.1|DANA	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC6502539|XP_001958803.3|DANA	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC6496001|XP_001960014.2|DANA	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC6507641|XP_001956059.1|DANA	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC6507415|XP_001956060.1|DANA	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC6493872|XP_001958596.1|DANA	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC6507855|XP_001956475.1|DANA	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC6506334|XP_032309699.1|DANA	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC6500815|XP_001953973.1|DANA, LOC6500816|XP_001953974.1|DANA	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC6500817|XP_001953975.1|DANA	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC6506713|XP_032309771.1|DANA	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC6504070|XP_001964116.2|DANA	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC6506389|XP_001957964.1|DANA, LOC6504193|XP_001965167.1|DANA	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC6504224|XP_001965130.2|DANA	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC6497190|XP_001962589.1|DANA	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC6501685|XP_001955757.1|DANA, LOC6498878|XP_001955758.2|DANA	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC6496558|XP_001961143.2|DANA	LOC108596055|XP_017836938.1|DBUS
OG0000164	LOC6500384|XP_001953103.1|DANA, LOC6500143|XP_001953141.2|DANA	LOC108601023|XP_017844387.1|DBUS
OG0000165	LOC6503622|XP_032308428.1|DANA	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC6494788|XP_001959669.1|DANA	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC116654746|XP_032306927.1|DANA, LOC6495828|XP_032306926.1|DANA	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC6493019|XP_001956868.1|DANA	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC6506992|XP_001956865.1|DANA	LOC117134799|XP_033149608.1|DBUS
OG0000168	LOC6495627|XP_014763383.1|DANA	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC6499826|XP_001953835.2|DANA	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC6502845|XP_001957991.1|DANA, LOC6493556|XP_001957990.1|DANA	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC6499907|XP_001953658.1|DANA	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC6497315|XP_001962336.2|DANA, LOC6497316|XP_001962335.1|DANA	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC6497314|XP_001962337.1|DANA	LOC108594385|XP_017835037.1|DBUS
OG0000171	LOC6497107|XP_032311135.1|DANA	LOC108606868|XP_017852882.2|DBUS
OG0000171	LOC6504542|XP_014760443.1|DANA	LOC108597130|XP_033150794.1|DBUS
OG0000171	LOC6502870|XP_032311863.1|DANA	LOC117134931|XP_033150352.1|DBUS
OG0000172	LOC6493096|XP_032309598.1|DANA	LOC108600470|XP_017843569.2|DBUS
OG0000173	LOC6494145|XP_001960871.1|DANA	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS
OG0000174	LOC6495093|XP_001959081.3|DANA	LOC108594728|XP_017835356.1|DBUS
OG0000174	LOC6505362|XP_001964855.1|DANA	LOC108605156|XP_017850227.1|DBUS
OG0000174	LOC6495767|XP_001959531.1|DANA	LOC108595968|XP_017836744.1|DBUS
