Orthogroup	DANA.longest_only	AAEG.longest_only
OG0000094	LOC6493460|XP_001957805.1|DANA, LOC6493461|XP_001957806.1|DANA, LOC6501401|XP_001955180.1|DANA	LOC5564844|XP_001649199.1|AAEG, LOC5564847|XP_001649198.1|AAEG, LOC5564843|XP_001649200.2|AAEG, LOC110675627|XP_021696812.1|AAEG, LOC23687714|XP_011493336.1|AAEG, LOC5568023|XP_001657845.3|AAEG, LOC23687647|XP_011493754.2|AAEG, LOC110681164|XP_021712629.1|AAEG, LOC5576885|XP_001662985.3|AAEG, LOC5564832|XP_021703017.1|AAEG
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC5569661|XP_001652925.2|AAEG, LOC5569664|XP_001652928.1|AAEG, LOC5569665|XP_021705200.1|AAEG, LOC5569662|XP_001652926.3|AAEG, LOC5569663|XP_001652927.1|AAEG
OG0000101	LOC6493631|XP_032309640.1|DANA, LOC6493637|XP_032310766.1|DANA, LOC6493632|XP_001958135.2|DANA, LOC116655751|XP_032309645.1|DANA, LOC116655752|XP_032309646.1|DANA	LOC5567622|XP_021696506.1|AAEG
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC5575366|XP_001661890.1|AAEG, LOC5575359|XP_001661891.2|AAEG, LOC5574118|XP_001661190.2|AAEG, LOC5566259|XP_001650639.2|AAEG, LOC5566258|XP_001650638.2|AAEG, LOC5578062|XP_021699381.1|AAEG, LOC5578064|XP_001663685.2|AAEG, LOC5578063|XP_001663686.2|AAEG
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC5564622|XP_001648968.1|AAEG
OG0000103	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA, LOC26514817|XP_014765666.1|DANA, LOC6495378|XP_001958702.1|DANA	LOC5571412|XP_001653663.2|AAEG, LOC5571411|XP_001653661.2|AAEG, LOC5571410|XP_001653662.2|AAEG, LOC5571934|XP_021704949.1|AAEG
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC23687757|XP_021699122.1|AAEG, LOC23687967|XP_011493637.2|AAEG, LOC23687459|XP_011493699.2|AAEG, LOC23687728|XP_021699125.1|AAEG, LOC23687690|XP_011493079.2|AAEG
OG0000105	LOC6506095|XP_001965114.2|DANA, LOC6500031|XP_001953356.1|DANA, LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA	LOC5576020|XP_001662355.3|AAEG
OG0000108	LOC26514542|XP_032307979.1|DANA	LOC110677634|XP_021704128.1|AAEG
OG0000109	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC5576150|XP_001662494.2|AAEG, LOC5575961|XP_001662317.1|AAEG, LOC5565685|XP_001650036.2|AAEG, LOC5576147|XP_001662495.2|AAEG
OG0000109	LOC6498607|XP_001963150.1|DANA, LOC6498606|XP_001963149.2|DANA	LOC5565636|XP_001649991.2|AAEG, LOC5576144|XP_001662496.1|AAEG
OG0000110	LOC6493509|XP_001957895.2|DANA, LOC6493510|XP_001957896.1|DANA, LOC6493511|XP_001957897.1|DANA, LOC6506428|XP_001957898.1|DANA	LOC5572629|XP_001654132.2|AAEG, LOC5572632|XP_021699089.1|AAEG, LOC5572634|XP_001654133.2|AAEG
OG0000111	LOC6494597|XP_001960038.1|DANA, LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA	LOC5575342|XP_001655720.2|AAEG, LOC5569397|XP_001658489.1|AAEG, LOC5575345|XP_001655723.2|AAEG, LOC5575344|XP_001655722.2|AAEG, LOC5575341|XP_001655719.1|AAEG, LOC5575343|XP_001655721.2|AAEG
OG0000112	LOC6504959|XP_001965732.1|DANA, LOC6504534|XP_001967086.1|DANA	LOC5571712|XP_001659851.2|AAEG, LOC5571830|XP_001659962.1|AAEG, LOC5571053|XP_001659492.2|AAEG, LOC5571838|XP_001659970.2|AAEG
OG0000113	LOC26514615|XP_014759306.1|DANA, LOC6499153|XP_001955201.2|DANA, LOC6497498|XP_014761715.2|DANA, LOC26514152|XP_014765581.1|DANA	LOC5565528|XP_001649912.2|AAEG, LOC5568844|XP_001652570.1|AAEG
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC110677778|XP_021704869.1|AAEG
OG0000117	LOC6497093|XP_001962768.1|DANA, LOC6497092|XP_001962769.1|DANA, LOC116654468|XP_032311254.1|DANA, LOC6498420|XP_032311255.1|DANA	LOC5578455|XP_001656976.1|AAEG, LOC110678441|XP_021707035.1|AAEG
OG0000118	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA, LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC110679554|XP_021710177.1|AAEG, LOC5568656|XP_001652490.2|AAEG, LOC5568654|XP_001652488.1|AAEG, LOC5568651|XP_021705929.1|AAEG, LOC5579193|XP_001664290.2|AAEG, LOC5568652|XP_001652486.1|AAEG, LOC5568653|XP_001652487.1|AAEG
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA, LOC6500639|XP_001953623.1|DANA, LOC6499924|XP_032307469.1|DANA	LOC5572143|XP_001660220.1|AAEG, LOC5572141|XP_001660218.1|AAEG, LOC5572138|XP_001660217.1|AAEG, LOC5579510|XP_001647804.2|AAEG, LOC5579505|XP_001647805.2|AAEG
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC5565270|XP_021701744.1|AAEG
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC5564301|XP_021698367.1|AAEG
OG0000121	LOC6500257|XP_001952924.1|DANA, LOC6498269|XP_001962431.1|DANA, LOC6500259|XP_001952922.1|DANA, LOC6500258|XP_001952923.2|DANA	LOC110674237|XP_021694140.1|AAEG, LOC5577582|XP_021694027.1|AAEG
OG0000122	LOC6497421|XP_001962120.1|DANA, LOC6505057|XP_032307888.1|DANA, LOC6495324|XP_001958631.1|DANA, LOC6507209|XP_032311380.1|DANA	LOC5567873|XP_001650953.1|AAEG
OG0000123	LOC6494655|XP_001959924.1|DANA, LOC6499709|XP_001954084.1|DANA, LOC6499440|XP_032312082.1|DANA, LOC6499441|XP_001954634.1|DANA, LOC6501146|XP_001954636.1|DANA	LOC5574082|XP_001661152.1|AAEG, LOC5579398|XP_001647702.2|AAEG
OG0000124	LOC6495418|XP_001958805.1|DANA, LOC6504313|XP_001967793.2|DANA	LOC5566280|XP_001650658.1|AAEG
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC5568365|XP_021693932.1|AAEG
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC5567037|XP_001651437.2|AAEG
OG0000125	LOC6494128|XP_001960910.1|DANA, LOC6494129|XP_001960909.2|DANA	LOC5568366|XP_001658020.2|AAEG
OG0000126	LOC6501441|XP_014767048.1|DANA, LOC26514746|XP_032307471.1|DANA	LOC5577393|XP_001656475.2|AAEG
OG0000127	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA, LOC6500070|XP_001953277.1|DANA, LOC6500071|XP_001953276.2|DANA	LOC5570224|XP_021711742.1|AAEG, LOC110677785|XP_021704959.1|AAEG, LOC5570223|XP_001659002.1|AAEG, LOC5570221|XP_001659000.1|AAEG
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA, LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA, LOC6498353|XP_032311292.1|DANA, LOC6499213|XP_032305663.1|DANA	LOC5563937|XP_021696237.1|AAEG, LOC5563935|XP_021696236.1|AAEG
OG0000129	LOC6504105|XP_014761187.1|DANA, LOC6507784|XP_001956338.1|DANA, LOC26514837|XP_014762380.1|DANA, LOC6504106|XP_001964190.1|DANA	LOC5570205|XP_001658987.1|AAEG
OG0000130	LOC6506173|XP_001958415.1|DANA, LOC6493780|XP_001958418.1|DANA, LOC6493779|XP_001958417.1|DANA, LOC6493778|XP_001958416.1|DANA	LOC110678700|XP_021707606.1|AAEG
OG0000132	LOC6504245|XP_001965101.1|DANA, LOC6504243|XP_001965102.1|DANA, LOC6505793|XP_001964386.1|DANA	LOC5576966|XP_001663061.2|AAEG, LOC5569401|XP_001658492.2|AAEG, LOC5572507|XP_001660449.1|AAEG
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC5577061|XP_021701840.1|AAEG
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC5565848|XP_021703610.1|AAEG
OG0000137	LOC6507381|XP_014765193.1|DANA, LOC6501405|XP_001955183.1|DANA	LOC5573872|XP_001654897.1|AAEG
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC5572265|XP_001653950.2|AAEG, LOC5573418|XP_001654592.2|AAEG
OG0000137	LOC26514920|XP_032309317.1|DANA	LOC5574336|XP_001661370.1|AAEG
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC110676705|XP_021701292.1|AAEG, LOC5563805|XP_021701295.1|AAEG, LOC5563809|XP_011493204.2|AAEG, LOC5563806|XP_001648090.1|AAEG, LOC5577659|XP_001656657.2|AAEG, LOC5577657|XP_021694328.1|AAEG, LOC23687423|XP_021693822.1|AAEG, LOC5577660|XP_001656658.2|AAEG
OG0000141	LOC6493033|XP_001956909.1|DANA, LOC6493035|XP_001956911.2|DANA, LOC6506964|XP_001956912.3|DANA, LOC6506963|XP_001956913.2|DANA	LOC23687505|XP_011493093.2|AAEG
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC5563980|XP_021706951.1|AAEG
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC5575838|XP_021694433.1|AAEG
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC5564067|XP_021704010.1|AAEG
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC5569420|XP_001658512.3|AAEG
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC5568698|XP_001652521.1|AAEG, LOC5579191|XP_001664288.1|AAEG, LOC5579192|XP_001664289.1|AAEG, LOC5571589|XP_001659796.1|AAEG, LOC110680238|XP_021711746.1|AAEG, LOC5571588|XP_001659797.2|AAEG
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC110679012|XP_021708568.1|AAEG
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC5567664|XP_021706076.1|AAEG
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC5574025|XP_021702584.1|AAEG
OG0000145	LOC6501923|XP_001966699.3|DANA, LOC6496821|XP_001963330.1|DANA, LOC6496822|XP_001963329.2|DANA	LOC5573204|XP_001660745.2|AAEG, LOC5573132|XP_001660748.2|AAEG
OG0000147	LOC6497036|XP_001962875.1|DANA	LOC5569310|XP_001658443.1|AAEG
OG0000147	LOC6499192|XP_001955143.1|DANA, LOC6499191|XP_001955144.1|DANA	LOC5574623|XP_021713238.1|AAEG, LOC5574625|XP_001661541.1|AAEG, LOC5574626|XP_021713234.1|AAEG
OG0000148	LOC6497490|XP_001961975.1|DANA	LOC5570032|XP_021712427.1|AAEG, LOC5570033|XP_021707394.1|AAEG
OG0000148	LOC6505350|XP_032311033.1|DANA	LOC5566922|XP_021709641.1|AAEG, LOC5565775|XP_001650145.1|AAEG
OG0000149	LOC6505398|XP_001966896.1|DANA, LOC6502176|XP_032309346.1|DANA	LOC5563606|XP_021705225.1|AAEG
OG0000152	LOC6499069|XP_001955369.1|DANA, LOC6499070|XP_001955368.1|DANA, LOC6499071|XP_001955367.1|DANA	LOC5575678|XP_021701219.1|AAEG
OG0000153	LOC6501547|XP_001955456.1|DANA, LOC26513740|XP_014767205.1|DANA, LOC6501548|XP_001955457.2|DANA	LOC5567541|XP_001657536.2|AAEG, LOC5567544|XP_001657539.2|AAEG
OG0000154	LOC6499512|XP_032309745.1|DANA, LOC6499513|XP_001954469.1|DANA, LOC26514622|XP_014765646.1|DANA	LOC5577993|XP_021709039.1|AAEG, LOC5577992|XP_021709040.1|AAEG
OG0000155	LOC6506421|XP_001957910.1|DANA, LOC6506426|XP_001957904.1|DANA, LOC6493516|XP_032310219.1|DANA	LOC5567235|XP_001651665.2|AAEG, LOC5567234|XP_001651664.1|AAEG
OG0000157	LOC6504315|XP_001967792.1|DANA, LOC6504316|XP_001967794.1|DANA, LOC6502539|XP_001958803.3|DANA	LOC23687476|XP_011492940.1|AAEG, LOC5568677|XP_001658086.2|AAEG
OG0000158	LOC6496001|XP_001960014.2|DANA, LOC6507641|XP_001956059.1|DANA, LOC6507415|XP_001956060.1|DANA	LOC5567032|XP_001651430.1|AAEG, LOC110675195|XP_021695298.1|AAEG, LOC5571957|XP_001660058.1|AAEG, LOC5571954|XP_021697266.1|AAEG, LOC110679210|XP_021709030.1|AAEG
OG0000159	LOC6493872|XP_001958596.1|DANA	LOC5575859|XP_021707900.1|AAEG, LOC5575863|XP_021710525.1|AAEG
OG0000159	LOC6507855|XP_001956475.1|DANA, LOC6506334|XP_032309699.1|DANA	LOC5571884|XP_021709766.1|AAEG
OG0000160	LOC6500815|XP_001953973.1|DANA, LOC6500816|XP_001953974.1|DANA, LOC6500817|XP_001953975.1|DANA	LOC5570211|XP_021704584.1|AAEG, LOC5570209|XP_001658981.2|AAEG, LOC110677717|XP_021704583.1|AAEG, LOC5570213|XP_021704585.1|AAEG, LOC5570210|XP_001658979.2|AAEG, LOC5576801|XP_001662886.2|AAEG, LOC5571520|XP_001659766.2|AAEG, LOC5576800|XP_001662888.1|AAEG, LOC5576802|XP_021693815.1|AAEG
OG0000162	LOC6506389|XP_001957964.1|DANA, LOC6504193|XP_001965167.1|DANA, LOC6504224|XP_001965130.2|DANA	LOC5569868|XP_021703426.1|AAEG, LOC5569869|XP_021703428.1|AAEG
OG0000163	LOC6497190|XP_001962589.1|DANA, LOC6501685|XP_001955757.1|DANA, LOC6498878|XP_001955758.2|DANA	LOC5579047|XP_021708224.1|AAEG, LOC5569937|XP_001658835.2|AAEG, LOC5566631|XP_021705010.1|AAEG, LOC5579048|XP_021709081.1|AAEG, LOC5579049|XP_001657247.2|AAEG
OG0000164	LOC6500384|XP_001953103.1|DANA, LOC6500143|XP_001953141.2|DANA	LOC5574446|XP_001661463.1|AAEG
OG0000165	LOC6503622|XP_032308428.1|DANA, LOC6493627|XP_001958126.2|DANA	LOC5577042|XP_001663138.2|AAEG
OG0000166	LOC6494788|XP_001959669.1|DANA	LOC5576995|XP_001663097.2|AAEG
OG0000166	LOC116654746|XP_032306927.1|DANA, LOC6495828|XP_032306926.1|DANA	LOC110679657|XP_021710758.1|AAEG, LOC5576996|XP_001663099.2|AAEG, LOC5574162|XP_021698426.1|AAEG
OG0000169	LOC6499826|XP_001953835.2|DANA	LOC5569037|XP_001652677.1|AAEG, LOC5567023|XP_001651406.2|AAEG, LOC5567139|XP_001651544.1|AAEG, LOC5567129|XP_021696791.1|AAEG
OG0000170	LOC6497315|XP_001962336.2|DANA, LOC6497316|XP_001962335.1|DANA	LOC5568231|XP_001657924.1|AAEG, LOC5572621|XP_001660483.1|AAEG, LOC5572618|XP_001660484.1|AAEG, LOC5572619|XP_001660482.1|AAEG
OG0000171	LOC6497107|XP_032311135.1|DANA	LOC5567018|XP_001651408.2|AAEG
OG0000171	LOC6504542|XP_014760443.1|DANA	LOC5569979|XP_001658863.2|AAEG
OG0000171	LOC6502870|XP_032311863.1|DANA	LOC5569480|XP_021702656.1|AAEG
OG0000172	LOC6493096|XP_032309598.1|DANA	LOC5579310|XP_021695514.1|AAEG
OG0000173	LOC26515599|XP_014764145.1|DANA, LOC6494145|XP_001960871.1|DANA	LOC5569048|XP_001652693.2|AAEG, LOC5569049|XP_001652694.2|AAEG
OG0000174	LOC6495093|XP_001959081.3|DANA, LOC6505362|XP_001964855.1|DANA, LOC6495767|XP_001959531.1|DANA	LOC5567346|XP_001651756.3|AAEG, LOC5567345|XP_001651754.2|AAEG, LOC5567334|XP_001651755.1|AAEG
OG0000175	LOC6500937|XP_001954206.2|DANA	LOC5576664|XP_001656201.1|AAEG
OG0000175	LOC6499579|XP_001954348.3|DANA	LOC5568638|XP_021706832.1|AAEG, LOC5568650|XP_001652484.1|AAEG
OG0000177	LOC6501804|XP_001967174.3|DANA	LOC110680755|XP_021712235.1|AAEG, LOC5575296|XP_001655662.1|AAEG
OG0000177	LOC6501645|XP_001955669.1|DANA	LOC5567075|XP_021712916.1|AAEG
OG0000179	LOC6496228|XP_032306947.1|DANA, LOC6494932|XP_001959377.1|DANA	LOC5578663|XP_021710856.1|AAEG, LOC5578667|XP_021705242.1|AAEG, LOC5578665|XP_021705991.1|AAEG
OG0000179	LOC6497819|XP_001961509.2|DANA	LOC5578675|XP_021711080.1|AAEG
OG0000181	LOC6501483|XP_001955343.1|DANA, LOC6499250|XP_001955024.1|DANA	LOC5566933|XP_001651347.1|AAEG, LOC5573618|XP_001660940.2|AAEG, LOC5569414|XP_001658506.1|AAEG
OG0000182	LOC6501427|XP_001955231.1|DANA	LOC23687553|XP_011493157.1|AAEG
OG0000182	LOC6499135|XP_001955233.1|DANA, LOC6499134|XP_001955234.1|DANA	LOC5569767|XP_001652982.2|AAEG
OG0000183	LOC6504700|XP_014759779.2|DANA, LOC6493761|XP_001958385.1|DANA, LOC6506375|XP_032310821.1|DANA	LOC5573015|XP_001654343.1|AAEG
OG0000184	LOC116655995|XP_032310894.1|DANA, LOC6496842|XP_032310893.1|DANA	LOC5570825|XP_001653329.2|AAEG, LOC5570824|XP_001653330.2|AAEG, LOC5570826|XP_001653328.2|AAEG, LOC5570823|XP_001653331.1|AAEG, LOC5578096|XP_001656792.2|AAEG
OG0000185	LOC6496485|XP_001960995.1|DANA, LOC6499566|XP_001954365.1|DANA	LOC5566170|XP_001650529.1|AAEG, LOC5567130|XP_001651555.1|AAEG, LOC110679323|XP_021709385.1|AAEG
OG0000186	LOC6502971|XP_001963494.2|DANA, LOC6502969|XP_001963496.1|DANA	LOC5571177|XP_001653481.2|AAEG
OG0000188	LOC6499874|XP_014766265.1|DANA, LOC6502883|XP_001963667.2|DANA, LOC26514423|XP_014759128.1|DANA	LOC5564915|XP_021694344.1|AAEG, LOC5571992|XP_021699059.1|AAEG
OG0000189	LOC6497807|XP_001961486.2|DANA	LOC5568245|XP_021701569.1|AAEG, LOC5573531|XP_021702949.1|AAEG
OG0000189	LOC6504888|XP_014759844.1|DANA	LOC5570204|XP_001658986.1|AAEG
OG0000190	LOC6502153|XP_032309341.1|DANA	LOC5571981|XP_021711697.1|AAEG
OG0000191	LOC6494624|XP_032306077.1|DANA	LOC5569575|XP_021699738.1|AAEG
OG0000192	LOC6501170|XP_001954686.1|DANA, LOC26515342|XP_014765721.1|DANA, LOC6506666|XP_001957449.3|DANA	LOC110679464|XP_021709804.1|AAEG, LOC110678612|XP_021707415.1|AAEG
OG0000193	LOC6498051|XP_001961971.1|DANA, LOC6498050|XP_001961970.1|DANA, LOC6506883|XP_001957065.1|DANA	LOC5565459|XP_001649763.2|AAEG, LOC5565432|XP_021710569.1|AAEG, LOC5565455|XP_021710563.1|AAEG
OG0000196	LOC6497604|XP_032307481.1|DANA, LOC6497600|XP_014761734.1|DANA	LOC5575664|XP_021703961.1|AAEG
OG0000196	LOC6497924|XP_014761894.1|DANA	LOC5575663|XP_021703962.1|AAEG
OG0000197	LOC6502181|XP_001966069.1|DANA	LOC5563985|XP_021710647.1|AAEG
OG0000197	LOC6502190|XP_001966060.2|DANA	LOC5563957|XP_021710648.1|AAEG
OG0000197	LOC116654479|XP_032308721.1|DANA	LOC5563981|XP_001648302.1|AAEG
OG0000200	LOC6501604|XP_001955572.2|DANA, LOC6505549|XP_001964720.1|DANA, LOC6505551|XP_014760701.2|DANA, LOC6505550|XP_001964721.2|DANA, LOC6505548|XP_001964722.1|DANA, LOC6505546|XP_001964723.1|DANA	LOC5575967|XP_001662326.1|AAEG
OG0000201	LOC6501050|XP_001954462.1|DANA, LOC6501049|XP_001954459.1|DANA	LOC5566918|XP_021711709.1|AAEG, LOC5572218|XP_001660285.1|AAEG, LOC5564804|XP_021698248.1|AAEG, LOC5578282|XP_001663811.2|AAEG, LOC5565401|XP_001649748.1|AAEG, LOC5567865|XP_001651887.1|AAEG, LOC5564500|XP_001648843.2|AAEG, LOC5564501|XP_001648844.1|AAEG
OG0000202	LOC6505717|XP_001964397.1|DANA	LOC5570233|XP_001659012.2|AAEG
OG0000203	LOC6495972|XP_001959954.1|DANA, LOC6495969|XP_001959951.2|DANA, LOC6495970|XP_001959952.1|DANA, LOC6495968|XP_001959950.1|DANA, LOC6495971|XP_001959953.1|DANA	LOC5574223|XP_021704325.1|AAEG
OG0000205	LOC6501078|XP_001954516.1|DANA, LOC6505863|XP_001964505.1|DANA	LOC5569125|XP_001652725.2|AAEG, LOC5568060|XP_001651997.1|AAEG, LOC110680887|XP_021712370.1|AAEG, LOC5567680|XP_001657619.2|AAEG, LOC5566755|XP_001651166.1|AAEG, LOC5566757|XP_001651167.1|AAEG, LOC110680889|XP_021712372.1|AAEG, LOC5568061|XP_001651998.1|AAEG
OG0000206	LOC6496203|XP_001960440.1|DANA	LOC110678735|XP_021707698.1|AAEG
OG0000206	LOC6494376|XP_001960438.1|DANA	LOC110678958|XP_021708376.1|AAEG
OG0000207	LOC6506650|XP_001957474.2|DANA, LOC6506649|XP_032310004.1|DANA	LOC5564116|XP_001648456.1|AAEG, LOC5564124|XP_001648454.1|AAEG, LOC5564118|XP_001648457.1|AAEG
OG0000209	LOC6502385|XP_001967778.2|DANA, LOC116656070|XP_032311325.1|DANA, LOC6498670|XP_032311042.1|DANA, LOC6498673|XP_001963295.1|DANA	LOC5565795|XP_021706105.1|AAEG, LOC5578738|XP_001657103.3|AAEG
OG0000210	LOC6494433|XP_001960321.1|DANA, LOC6503682|XP_001963941.2|DANA	LOC5564091|XP_021694803.1|AAEG
OG0000211	LOC116656399|XP_032311840.1|DANA, LOC6500741|XP_001953824.1|DANA, LOC6500740|XP_001953823.1|DANA, LOC6498971|XP_001955584.1|DANA, LOC6506662|XP_001957456.1|DANA, LOC6501277|XP_001954905.1|DANA	LOC5568897|XP_021693434.1|AAEG
OG0000211	LOC6500742|XP_014766694.1|DANA	LOC5577524|XP_021711176.1|AAEG
OG0000212	LOC6498130|XP_001962139.2|DANA, LOC6497412|XP_014761697.1|DANA, LOC6497784|XP_001961445.2|DANA	LOC5570819|XP_021702192.1|AAEG
OG0000213	LOC6506233|XP_032310206.1|DANA, LOC6493890|XP_032311524.1|DANA	LOC5563599|XP_001647919.1|AAEG, LOC5563561|XP_001647920.1|AAEG, LOC5563596|XP_021707133.1|AAEG, LOC5563598|XP_001647917.2|AAEG, LOC5563605|XP_021708906.1|AAEG
OG0000214	LOC6504984|XP_001965688.1|DANA, LOC6495471|XP_001958920.1|DANA, LOC6503420|XP_001967462.2|DANA	LOC5571932|XP_021706883.1|AAEG
OG0000215	LOC6493803|XP_001958471.2|DANA, LOC6493804|XP_001958472.1|DANA, LOC6493801|XP_001958468.1|DANA	LOC5571612|XP_001659801.1|AAEG
OG0000216	LOC6507780|XP_014765471.1|DANA, LOC6503389|XP_001967627.1|DANA	LOC5572435|XP_001660380.1|AAEG
OG0000217	LOC6504938|XP_032309276.1|DANA	LOC5578303|XP_021705977.1|AAEG
OG0000217	LOC6497869|XP_001961608.1|DANA, LOC6504939|XP_001966620.1|DANA	LOC5566309|XP_001650696.2|AAEG
OG0000219	LOC6495528|XP_001959043.1|DANA, LOC6495997|XP_001960008.1|DANA, LOC6495529|XP_001959044.1|DANA	LOC5578831|XP_001657181.2|AAEG
OG0000220	LOC6507007|XP_001956841.1|DANA, LOC6507008|XP_001956838.1|DANA, LOC6493005|XP_001956839.1|DANA	LOC5564263|XP_001648597.1|AAEG, LOC5578071|XP_001663692.2|AAEG
OG0000221	LOC6494857|XP_001959539.2|DANA, LOC6501555|XP_001955466.2|DANA, LOC6494856|XP_032306615.1|DANA	LOC5574634|XP_021699881.1|AAEG, LOC5563585|XP_001647853.1|AAEG
OG0000222	LOC6498414|XP_032311055.1|DANA	LOC110674010|XP_021703463.1|AAEG
OG0000224	LOC6496135|XP_014763639.1|DANA	LOC5569847|XP_001658750.1|AAEG, LOC110676855|XP_021701978.1|AAEG, LOC110676856|XP_021701979.1|AAEG, LOC110676854|XP_021701977.1|AAEG, LOC110676858|XP_021701981.1|AAEG, LOC5569856|XP_001658752.1|AAEG, LOC110676857|XP_021701980.1|AAEG
OG0000225	LOC26515209|XP_014759161.1|DANA, LOC6503410|XP_001967482.2|DANA, LOC6503439|XP_001967481.1|DANA	LOC110679653|XP_021710739.1|AAEG, LOC5563961|XP_021707799.1|AAEG
OG0000226	LOC6507308|XP_001956275.2|DANA, LOC6507752|XP_001956273.1|DANA, LOC6502822|XP_001956270.2|DANA	LOC5567483|XP_001657485.1|AAEG
OG0000228	LOC6503246|XP_001965824.1|DANA, LOC6501698|XP_001955788.1|DANA, LOC6498193|XP_001962273.1|DANA	LOC5579326|XP_021711938.1|AAEG
OG0000229	LOC6501482|XP_032310768.1|DANA, LOC26514110|XP_032309236.1|DANA, LOC6503350|XP_032309234.1|DANA, LOC26514621|XP_032308650.1|DANA	LOC5577392|XP_021693554.1|AAEG
OG0000229	LOC6501300|XP_001954946.1|DANA	LOC5571171|XP_021711539.1|AAEG
OG0000230	LOC6494157|XP_001960853.1|DANA, LOC6494156|XP_001960854.1|DANA	LOC5566114|XP_021695433.1|AAEG, LOC5566144|XP_021695434.1|AAEG, LOC5566107|XP_001650475.2|AAEG, LOC5566115|XP_001650480.3|AAEG, LOC5564561|XP_021702655.1|AAEG
OG0000232	LOC6501260|XP_001954870.1|DANA, LOC6496631|XP_001961295.1|DANA, LOC6496632|XP_001961296.1|DANA	LOC5571498|XP_001659748.2|AAEG
OG0000233	LOC6501440|XP_001955260.1|DANA, LOC6501328|XP_001955003.2|DANA, LOC6501329|XP_001955004.1|DANA	LOC5569388|XP_021709263.1|AAEG
OG0000235	LOC6505892|XP_001964564.2|DANA, LOC26513989|XP_032305503.1|DANA, LOC6505893|XP_001964565.1|DANA, LOC6505895|XP_001964566.1|DANA	LOC110673981|XP_021704594.1|AAEG
OG0000236	LOC6503339|XP_001965381.1|DANA, LOC6498382|XP_001962681.2|DANA, LOC6503005|XP_001963430.3|DANA	LOC5575032|XP_001661764.1|AAEG
OG0000237	LOC6493936|XP_014762468.1|DANA	LOC5564231|XP_021698343.1|AAEG
OG0000237	LOC6505965|XP_001964696.2|DANA	LOC5570942|XP_001653411.2|AAEG
OG0000238	LOC6503621|XP_001965279.2|DANA, LOC6503599|XP_001965281.1|DANA, LOC6503610|XP_001965280.1|DANA	LOC5565000|XP_001649337.1|AAEG, LOC5564976|XP_021701381.1|AAEG
OG0000239	LOC6501609|XP_001955583.1|DANA, LOC6499979|XP_001953498.2|DANA	LOC110673997|XP_021712085.1|AAEG, LOC5574400|XP_021706635.1|AAEG
OG0000240	LOC6500016|XP_032305356.1|DANA, LOC6500527|XP_001953394.1|DANA, LOC6499445|XP_001954628.3|DANA	LOC5569646|XP_001658670.2|AAEG
OG0000241	LOC6492932|XP_001956678.1|DANA	LOC23687671|XP_011493002.2|AAEG
OG0000246	LOC6494300|XP_001960576.2|DANA	LOC5571918|XP_021708617.1|AAEG, LOC5577128|XP_001663217.2|AAEG, LOC5571917|XP_021708611.1|AAEG, LOC5571916|XP_021708608.1|AAEG, LOC5571915|XP_021708580.1|AAEG, LOC5571920|XP_021708618.1|AAEG
OG0000247	LOC6502816|XP_001956016.3|DANA, LOC116654475|XP_032309974.1|DANA, LOC6507440|XP_032309973.1|DANA	LOC5576416|XP_001656119.2|AAEG
