Orthogroup	DANA.longest_only	DBIA.longest_only
OG0000046	LOC6503183|XP_001963600.1|DANA	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC6502915|XP_001963599.1|DANA	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC6503185|XP_032311857.1|DANA	LOC108024088|XP_016949352.1|DBIA
OG0000046	LOC26514371|XP_014767278.1|DANA, LOC6501525|XP_014767090.2|DANA	LOC108024336|XP_016949726.1|DBIA
OG0000046	LOC6501523|XP_001955420.3|DANA	LOC108024337|XP_016949728.1|DBIA
OG0000046	LOC116654466|XP_032311125.1|DANA, LOC6501526|XP_001955423.1|DANA	LOC108024872|XP_016950506.1|DBIA, LOC108024879|XP_016950512.1|DBIA, LOC108029852|XP_016957830.1|DBIA
OG0000047	LOC6496443|XP_001960921.1|DANA	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC6496440|XP_001960917.1|DANA	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC6496543|XP_001961111.1|DANA	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC6493464|XP_001957813.1|DANA	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC6494029|XP_001961117.1|DANA	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC6493465|XP_001957814.1|DANA	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC6506814|XP_001957186.1|DANA, LOC6493168|XP_001957188.1|DANA	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC6493171|XP_001957195.2|DANA	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC6493169|XP_001957191.1|DANA	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC6500644|XP_001953636.2|DANA	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC6499920|XP_001953633.1|DANA	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC6500645|XP_001953637.1|DANA	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC6499917|XP_001953639.1|DANA	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC6502640|XP_001953638.1|DANA	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC6499921|XP_001953632.1|DANA	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC6494319|XP_001960538.2|DANA	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC6502855|XP_001958555.2|DANA	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC6493851|XP_001958559.1|DANA	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC6493850|XP_001958558.2|DANA	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC6502856|XP_032309510.1|DANA	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC6493852|XP_001958560.2|DANA	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC6502857|XP_001958557.2|DANA	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC6499129|XP_001955245.1|DANA	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC6500659|XP_001953666.2|DANA	LOC108031167|XP_016959876.1|DBIA
OG0000051	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA	LOC108031055|XP_016959745.1|DBIA, LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC6499936|XP_001953600.1|DANA	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC6496593|XP_001961216.2|DANA	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC6496594|XP_001961217.1|DANA	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC6495215|XP_001958835.1|DANA	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC6499278|XP_001954958.1|DANA	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC6501597|XP_001955556.1|DANA	LOC108025040|XP_016950785.1|DBIA
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC6498987|XP_001955555.1|DANA	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC6499766|XP_001953965.2|DANA	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC6499767|XP_001953964.1|DANA	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC108031454|XP_016960378.1|DBIA, LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC6500303|XP_001952932.1|DANA	LOC108031088|XP_016959782.1|DBIA
OG0000056	LOC6500302|XP_001952931.2|DANA	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC6507265|XP_001956364.1|DANA	LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC6502760|XP_001964984.2|DANA	LOC108036206|XP_016967687.1|DBIA
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC108025316|XP_016951215.1|DBIA, LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC108032400|XP_016961710.1|DBIA
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC6497538|XP_001961881.1|DANA	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC6496869|XP_001963239.2|DANA	LOC108033486|XP_016963314.1|DBIA
OG0000062	LOC26515349|XP_014760676.1|DANA, LOC26514282|XP_014760647.1|DANA	LOC108022124|XP_016946453.1|DBIA, LOC108030510|XP_016958887.1|DBIA
OG0000063	LOC6501263|XP_001954874.3|DANA	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC6501262|XP_001954873.1|DANA	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC6501264|XP_001954875.1|DANA	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC6506482|XP_001957792.1|DANA	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC6506481|XP_001957793.1|DANA	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC6499848|XP_001953774.1|DANA	LOC108023329|XP_016948142.1|DBIA
OG0000066	LOC6504003|XP_001963990.1|DANA	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC6501144|XP_001954630.1|DANA	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC6498927|XP_001955666.2|DANA	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC6500414|XP_001953168.2|DANA	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC6507230|XP_001956426.2|DANA	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC108023361|XP_016948233.1|DBIA
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC108027157|XP_016953875.1|DBIA
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC6500532|XP_001953403.2|DANA	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC6500015|XP_001953401.2|DANA	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC108027590|XP_016954597.1|DBIA
OG0000079	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC6496922|XP_001963135.1|DANA	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC6497178|XP_001962608.1|DANA	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC6497183|XP_001962603.1|DANA	LOC108036697|XP_016968476.1|DBIA
OG0000083	LOC6497180|XP_001962606.1|DANA	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC6496033|XP_001960086.1|DANA	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC6496032|XP_014763616.1|DANA	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC6496034|XP_001960087.2|DANA	LOC108029891|XP_016957870.1|DBIA
OG0000085	LOC26515598|XP_014764144.1|DANA, LOC6496035|XP_001960088.2|DANA	LOC108029874|XP_016957854.1|DBIA
OG0000085	LOC6496036|XP_001960089.1|DANA	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC6501008|XP_001954370.1|DANA	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC6500213|XP_001953015.1|DANA	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC108024087|XP_016949351.1|DBIA, LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC6506261|XP_001958246.1|DANA, LOC26514754|XP_032310274.1|DANA, LOC26515540|XP_032310273.1|DANA	LOC108028030|XP_016955157.1|DBIA
OG0000097	LOC6507844|XP_032310260.1|DANA	LOC108028124|XP_016955263.1|DBIA, LOC108027975|XP_016955089.1|DBIA, LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC108026088|XP_016952275.1|DBIA
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC6505825|XP_001964439.1|DANA	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC6499464|XP_001954581.2|DANA	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC108035923|XP_016967190.1|DBIA
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC108036452|XP_016968100.1|DBIA
OG0000103	LOC6493013|XP_001956853.1|DANA	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC6506530|XP_001957705.2|DANA	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC108023041|XP_016947774.1|DBIA, LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC6500504|XP_032307642.1|DANA	LOC108031245|XP_016959970.1|DBIA
OG0000105	LOC6500505|XP_001953361.1|DANA	LOC108031263|XP_016959991.1|DBIA
OG0000106	LOC6494361|XP_001960466.1|DANA	LOC108025977|XP_016952158.1|DBIA, LOC108028928|XP_016956436.1|DBIA
OG0000106	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA	LOC108029887|XP_016957867.1|DBIA, LOC108029888|XP_016957868.1|DBIA
OG0000107	LOC6496163|XP_001960354.1|DANA	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA
OG0000107	LOC6496162|XP_032306051.1|DANA	LOC108022432|XP_016946806.1|DBIA
OG0000107	LOC6496160|XP_032306054.1|DANA	LOC108022140|XP_016946471.1|DBIA
OG0000108	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA	LOC108035758|XP_016966946.1|DBIA, LOC108035831|XP_016967067.1|DBIA
OG0000109	LOC6498617|XP_032311444.1|DANA	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC6498607|XP_001963150.1|DANA	LOC108033291|XP_016963046.1|DBIA
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC6496010|XP_001960035.1|DANA	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC108027552|XP_016954506.1|DBIA, LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC6499153|XP_001955201.2|DANA	LOC108027444|XP_016954385.1|DBIA
OG0000113	LOC26514152|XP_014765581.1|DANA	LOC108033272|XP_016963026.1|DBIA
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC108033614|XP_016963466.1|DBIA
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC108033611|XP_016963463.1|DBIA
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC108033613|XP_016963465.1|DBIA
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC108026375|XP_016952785.1|DBIA
OG0000116	LOC6500206|XP_014766419.2|DANA	LOC108026461|XP_016952890.1|DBIA
OG0000116	LOC6500210|XP_001953023.1|DANA	LOC108026374|XP_016952784.1|DBIA
OG0000116	LOC6500207|XP_001953026.1|DANA	LOC108026023|XP_016952204.1|DBIA
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC108026373|XP_016952783.1|DBIA
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC108032547|XP_016961914.1|DBIA
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC108032549|XP_016961915.1|DBIA
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC108032550|XP_016961916.1|DBIA
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC108032552|XP_016961919.1|DBIA
OG0000118	LOC6497208|XP_001962556.2|DANA	LOC108029064|XP_016956623.1|DBIA
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC108029375|XP_016957092.1|DBIA, LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC108031272|XP_016960002.1|DBIA
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC108031192|XP_016959902.1|DBIA
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC108023244|XP_016948011.1|DBIA
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC108030087|XP_016958214.1|DBIA
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC108024429|XP_016949836.1|DBIA
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC108024540|XP_016949998.1|DBIA, LOC108032404|XP_016961714.1|DBIA
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC108032496|XP_016961805.1|DBIA
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC108023300|XP_016948090.1|DBIA
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC108036632|XP_016968395.1|DBIA
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC108029050|XP_016956602.1|DBIA
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC108022341|XP_016946693.1|DBIA
OG0000123	LOC6499709|XP_001954084.1|DANA	LOC108023693|XP_016948810.1|DBIA
OG0000123	LOC6499440|XP_032312082.1|DANA	LOC108027082|XP_016953785.1|DBIA
OG0000123	LOC6499441|XP_001954634.1|DANA	LOC108027106|XP_016953813.1|DBIA
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC108027083|XP_016953787.1|DBIA
OG0000124	LOC6495418|XP_001958805.1|DANA	LOC108029444|XP_016957182.1|DBIA
OG0000124	LOC6504313|XP_001967793.2|DANA	LOC108029778|XP_016957777.1|DBIA
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC108025392|XP_016951356.1|DBIA
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC108024815|XP_016950433.1|DBIA
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC108036489|XP_016968169.1|DBIA
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC108036490|XP_016968171.1|DBIA
