Orthogroup	DELE.longest_only	DBIA.longest_only
OG0000044	LOC108143753|XP_017123772.1|DELE	LOC108026365|XP_016952771.1|DBIA
OG0000044	LOC108143769|XP_017123786.1|DELE, LOC108143754|XP_017123773.1|DELE	LOC108026364|XP_016952769.1|DBIA
OG0000044	LOC108143771|XP_017123788.1|DELE	LOC108026002|XP_016952181.1|DBIA
OG0000044	LOC108143751|XP_017123771.1|DELE	LOC108025998|XP_016952177.1|DBIA
OG0000044	LOC108143749|XP_017123769.1|DELE	LOC108026469|XP_016952901.1|DBIA
OG0000044	LOC108140749|XP_017119215.1|DELE	LOC108025049|XP_016950795.1|DBIA
OG0000045	LOC108150162|XP_017133621.1|DELE	LOC108028610|XP_016956020.1|DBIA
OG0000045	LOC108150135|XP_017133591.1|DELE, LOC108150141|XP_017133599.1|DELE	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA
OG0000045	LOC108146641|XP_017128175.1|DELE	LOC108028181|XP_016955331.1|DBIA
OG0000045	LOC108146602|XP_017128138.1|DELE	LOC108028143|XP_016955289.1|DBIA
OG0000046	LOC108140976|XP_017119535.1|DELE	LOC108027349|XP_016954257.1|DBIA
OG0000046	LOC108134821|XP_017110764.1|DELE	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC108134933|XP_017110942.1|DELE	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC108147306|XP_017129219.1|DELE	LOC108024336|XP_016949726.1|DBIA
OG0000046	LOC108147302|XP_017129214.1|DELE	LOC108024872|XP_016950506.1|DBIA
OG0000046	LOC108147114|XP_017128893.1|DELE	LOC108024879|XP_016950512.1|DBIA
OG0000046	LOC108144852|XP_017125488.1|DELE	LOC108029852|XP_016957830.1|DBIA
OG0000047	LOC108137997|XP_017115461.1|DELE	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC108137888|XP_017115315.1|DELE	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC108149120|XP_017132010.1|DELE	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC108150380|XP_017134008.1|DELE	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC108149847|XP_017133213.1|DELE	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC108150178|XP_017133656.1|DELE	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC108145662|XP_017126704.1|DELE, LOC108145661|XP_017126703.1|DELE	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC108146208|XP_017127615.1|DELE	LOC108035017|XP_016965850.1|DBIA
OG0000048	LOC108146209|XP_017127617.1|DELE	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC108146206|XP_017127613.1|DELE	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC108146211|XP_017127619.1|DELE	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC108140399|XP_017118596.1|DELE	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC108140396|XP_017118593.1|DELE	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC108140391|XP_017118587.1|DELE	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC108140398|XP_017118595.1|DELE	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC108140400|XP_017118597.1|DELE	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC108140395|XP_017118592.1|DELE	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC108144105|XP_017124238.1|DELE	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC108143123|XP_017122853.1|DELE	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC108143198|XP_017122940.1|DELE	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC108143121|XP_017122851.1|DELE	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC108143197|XP_017122939.1|DELE	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC108143120|XP_017122849.1|DELE	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC108143122|XP_017122852.1|DELE	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC108143756|XP_017123775.1|DELE	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC108143275|XP_017123079.1|DELE	LOC108031167|XP_016959876.1|DBIA
OG0000051	LOC108141560|XP_017120493.1|DELE	LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC108135036|XP_017111063.1|DELE	LOC108031139|XP_016959843.1|DBIA
OG0000052	LOC108136729|XP_017113543.1|DELE	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC108135034|XP_017111060.1|DELE	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC108135047|XP_017111075.1|DELE	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC108135173|XP_017111287.1|DELE	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC108145160|XP_017125875.1|DELE	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC108025041|XP_016950786.1|DBIA, LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC108148509|XP_017131036.1|DELE	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC108148704|XP_017131344.1|DELE	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC108148702|XP_017131342.1|DELE	LOC108031454|XP_016960378.1|DBIA
OG0000056	LOC108148701|XP_017131341.1|DELE	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC108135876|XP_017112266.1|DELE	LOC108031088|XP_016959782.1|DBIA
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC108143671|XP_017123671.1|DELE	LOC108036205|XP_016967686.1|DBIA
OG0000058	LOC108138709|XP_017116548.1|DELE	LOC108032411|XP_016961720.1|DBIA
OG0000058	LOC108139014|XP_017117106.1|DELE	LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC108143672|XP_017123672.1|DELE	LOC108036206|XP_016967687.1|DBIA
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC108136038|XP_017112458.1|DELE, LOC108136028|XP_017112449.1|DELE	LOC108030510|XP_016958887.1|DBIA
OG0000062	LOC108134586|XP_017110432.1|DELE	LOC108027805|XP_016954873.1|DBIA, LOC108027642|XP_016954648.1|DBIA
OG0000062	LOC108134589|XP_017110436.1|DELE	LOC108027715|XP_016954755.1|DBIA, LOC108027742|XP_016954784.1|DBIA
OG0000063	LOC108135091|XP_017111151.1|DELE	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC108135089|XP_017111149.1|DELE	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC108150366|XP_017133993.1|DELE	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC108150356|XP_017133979.1|DELE	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC108134782|XP_017110720.1|DELE	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC108023329|XP_016948142.1|DBIA
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC108023328|XP_016948127.1|DBIA
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC108136670|XP_017113481.1|DELE	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC108023361|XP_016948233.1|DBIA
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC108135055|XP_017111088.1|DELE	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC108135054|XP_017111087.1|DELE	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC108028935|XP_016956443.1|DBIA, LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC108139183|XP_017117297.1|DELE	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC108142089|XP_017121272.1|DELE	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC108141752|XP_017120736.1|DELE	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC108149585|XP_017132709.1|DELE	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC108140991|XP_017119555.1|DELE	LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC108144381|XP_017124644.1|DELE	LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC108135535|XP_017111770.1|DELE, LOC108135537|XP_017111773.1|DELE	LOC108028030|XP_016955157.1|DBIA
OG0000097	LOC108135517|XP_017111751.1|DELE	LOC108027975|XP_016955089.1|DBIA
OG0000097	LOC108135518|XP_017111752.1|DELE	LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC108139156|XP_017117263.1|DELE	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC108143798|XP_017123810.1|DELE	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC108035923|XP_016967190.1|DBIA
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC108036452|XP_016968100.1|DBIA
OG0000102	LOC108147095|XP_017128871.1|DELE	LOC108026512|XP_016952947.1|DBIA
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE	LOC108031043|XP_016959733.1|DBIA
OG0000105	LOC108150095|XP_017133547.1|DELE	LOC108033270|XP_016963024.1|DBIA
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC108143955|XP_017124042.1|DELE	LOC108031245|XP_016959970.1|DBIA
OG0000105	LOC108143741|XP_017123763.1|DELE	LOC108031263|XP_016959991.1|DBIA
OG0000106	LOC108143391|XP_017123253.1|DELE	LOC108026644|XP_016953156.1|DBIA
OG0000106	LOC108140794|XP_017119281.1|DELE	LOC108025976|XP_016952157.1|DBIA
OG0000106	LOC108140795|XP_017119282.1|DELE	LOC108025977|XP_016952158.1|DBIA
OG0000106	LOC108138666|XP_017116496.1|DELE	LOC108028928|XP_016956436.1|DBIA
OG0000106	LOC108141456|XP_017120348.1|DELE	LOC108029887|XP_016957867.1|DBIA
OG0000106	LOC108141457|XP_017120350.1|DELE	LOC108029888|XP_016957868.1|DBIA
OG0000106	LOC108141459|XP_017120353.1|DELE	LOC108030383|XP_016958745.1|DBIA
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE	LOC108033277|XP_016963032.1|DBIA
OG0000107	LOC108150451|XP_017134100.1|DELE	LOC108033599|XP_016963440.1|DBIA
OG0000107	LOC108140848|XP_017119321.1|DELE	LOC108022432|XP_016946806.1|DBIA
OG0000108	LOC108136149|XP_017112632.1|DELE	LOC108035758|XP_016966946.1|DBIA, LOC108035831|XP_016967067.1|DBIA
OG0000109	LOC108135305|XP_017111479.1|DELE	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC108135351|XP_017111532.1|DELE	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC108142109|XP_017121293.1|DELE	LOC108033291|XP_016963046.1|DBIA
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC108145153|XP_017125862.1|DELE	LOC108027490|XP_016954423.1|DBIA
OG0000112	LOC108143829|XP_017123866.1|DELE	LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC108149996|XP_017133417.1|DELE	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC108027444|XP_016954385.1|DBIA
OG0000113	LOC108142622|XP_017122099.1|DELE	LOC108033272|XP_016963026.1|DBIA
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC108033614|XP_016963466.1|DBIA
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC108033611|XP_016963463.1|DBIA
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC108033613|XP_016963465.1|DBIA
OG0000114	LOC108138082|XP_017115559.1|DELE	LOC108033612|XP_016963464.1|DBIA
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC108026375|XP_016952785.1|DBIA
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC108026461|XP_016952890.1|DBIA
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC108026374|XP_016952784.1|DBIA
OG0000116	LOC108143891|XP_017123953.1|DELE	LOC108026023|XP_016952204.1|DBIA
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC108026373|XP_016952783.1|DBIA
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC108032547|XP_016961914.1|DBIA
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC108032549|XP_016961915.1|DBIA
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC108032550|XP_016961916.1|DBIA
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC108032552|XP_016961919.1|DBIA
OG0000118	LOC108148033|XP_017130362.1|DELE	LOC108029064|XP_016956623.1|DBIA
OG0000118	LOC108147816|XP_017130059.1|DELE	LOC108028954|XP_016956481.1|DBIA
OG0000118	LOC108144956|XP_017125590.1|DELE	LOC108029375|XP_016957092.1|DBIA
OG0000118	LOC108149318|XP_017132266.1|DELE	LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC108026922|XP_016953622.1|DBIA
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC108031272|XP_016960002.1|DBIA
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC108031192|XP_016959902.1|DBIA
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC108023244|XP_016948011.1|DBIA
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC108030087|XP_016958214.1|DBIA
