Orthogroup	DELE.longest_only	DMAU.longest_only
OG0000051	LOC108143756|XP_017123775.1|DELE	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC108143275|XP_017123079.1|DELE	LOC117143638|XP_033164307.1|DMAU
OG0000051	LOC108141560|XP_017120493.1|DELE	LOC117145371|XP_033166886.1|DMAU
OG0000052	LOC108135036|XP_017111063.1|DELE	LOC117145316|XP_033166802.1|DMAU
OG0000052	LOC108136729|XP_017113543.1|DELE	LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC108135035|XP_017111062.1|DELE	LOC117143487|XP_033164091.1|DMAU
OG0000052	LOC108135034|XP_017111060.1|DELE	LOC117143488|XP_033164092.1|DMAU
OG0000052	LOC108135047|XP_017111075.1|DELE	LOC117143804|XP_033164539.1|DMAU
OG0000052	LOC108135173|XP_017111287.1|DELE	LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC108145160|XP_017125875.1|DELE	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC117137096|XP_033154272.1|DMAU
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC108148506|XP_017131032.1|DELE	LOC117143514|XP_033164128.1|DMAU
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC117143478|XP_033164083.1|DMAU
OG0000055	LOC108148509|XP_017131036.1|DELE	LOC117143727|XP_033164422.1|DMAU
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC108148704|XP_017131344.1|DELE	LOC117145912|XP_033167657.1|DMAU
OG0000056	LOC108148702|XP_017131342.1|DELE	LOC117144981|XP_033166341.1|DMAU
OG0000056	LOC108148701|XP_017131341.1|DELE	LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC117144813|XP_033166080.1|DMAU
OG0000057	LOC108149908|XP_017133298.1|DELE	LOC117135677|XP_033151968.1|DMAU
OG0000058	LOC108143671|XP_017123671.1|DELE	LOC117135854|XP_033152264.1|DMAU
OG0000058	LOC108139014|XP_017117106.1|DELE	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC108143672|XP_017123672.1|DELE	LOC117138585|XP_033156655.1|DMAU
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC117147337|XP_033170084.1|DMAU
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC117150499|XP_033173294.1|DMAU
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC117135280|XP_033151340.1|DMAU
OG0000062	LOC108138779|XP_017116735.1|DELE	LOC117143802|XP_033164537.1|DMAU
OG0000062	LOC108134586|XP_017110432.1|DELE	LOC117142762|XP_033162838.1|DMAU
OG0000063	LOC108135091|XP_017111151.1|DELE	LOC117142412|XP_033162254.1|DMAU
OG0000063	LOC108135089|XP_017111149.1|DELE	LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC108150366|XP_017133993.1|DELE	LOC117141837|XP_033161388.1|DMAU
OG0000063	LOC108150356|XP_017133979.1|DELE	LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC108141665|XP_017120628.1|DELE	LOC117150964|XP_033174035.1|DMAU
OG0000065	LOC108134782|XP_017110720.1|DELE	LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC108136670|XP_017113481.1|DELE	LOC117142608|XP_033162579.1|DMAU
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC108135492|XP_017111724.1|DELE	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC117139289|XP_033157410.1|DMAU
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC117147893|XP_033170883.1|DMAU
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC108135055|XP_017111088.1|DELE	LOC117145344|XP_033166850.1|DMAU
OG0000076	LOC108135054|XP_017111087.1|DELE	LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC108139183|XP_017117297.1|DELE	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC108142089|XP_017121272.1|DELE	LOC117140536|XP_033159420.1|DMAU
OG0000083	LOC108141663|XP_017120626.1|DELE	LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC108141752|XP_017120736.1|DELE	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC108149585|XP_017132709.1|DELE	LOC117136756|XP_033153683.1|DMAU
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC108140991|XP_017119555.1|DELE	LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC117143680|XP_033164356.1|DMAU
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC108144381|XP_017124644.1|DELE	LOC117135736|XP_033152071.1|DMAU
OG0000093	LOC108144383|XP_017124647.1|DELE	LOC117135738|XP_033152074.1|DMAU
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC108135517|XP_017111751.1|DELE	LOC117141244|XP_033160499.1|DMAU
OG0000097	LOC108135518|XP_017111752.1|DELE	LOC117139906|XP_033158479.1|DMAU, LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC108139156|XP_017117263.1|DELE	LOC117143996|XP_033164834.1|DMAU
OG0000100	LOC108143798|XP_017123810.1|DELE	LOC117143664|XP_033164335.1|DMAU
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC117139587|XP_033157892.1|DMAU
OG0000101	LOC108146010|XP_017127274.1|DELE	LOC117139591|XP_033157897.1|DMAU
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC117136840|XP_033153811.1|DMAU
OG0000102	LOC108147095|XP_017128871.1|DELE	LOC117135879|XP_033152313.1|DMAU
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE	LOC117145209|XP_033166665.1|DMAU
OG0000105	LOC108150095|XP_017133547.1|DELE	LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC117143467|XP_033164071.1|DMAU
OG0000106	LOC108143391|XP_017123253.1|DELE	LOC117136545|XP_033153388.1|DMAU
OG0000106	LOC108140794|XP_017119281.1|DELE	LOC117145360|XP_033166874.1|DMAU
OG0000106	LOC108138666|XP_017116496.1|DELE	LOC117150564|XP_033173406.1|DMAU, LOC117137432|XP_033154758.1|DMAU, LOC117147056|XP_033169704.1|DMAU
OG0000106	LOC108141456|XP_017120348.1|DELE	LOC117135634|XP_033151900.1|DMAU
OG0000106	LOC108141448|XP_017120336.1|DELE	LOC117135638|XP_033151904.1|DMAU
OG0000106	LOC108141459|XP_017120353.1|DELE	LOC117135635|XP_033151901.1|DMAU
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC117138009|XP_033155703.1|DMAU
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE	LOC117150916|XP_033173959.1|DMAU
OG0000107	LOC108150451|XP_017134100.1|DELE	LOC117151094|XP_033174233.1|DMAU
OG0000107	LOC108135377|XP_017111557.1|DELE	LOC117136823|XP_033153786.1|DMAU
OG0000107	LOC108140848|XP_017119321.1|DELE	LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC108135305|XP_017111479.1|DELE	LOC117150480|XP_033173269.1|DMAU
OG0000109	LOC108135351|XP_017111532.1|DELE	LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU
OG0000109	LOC108142109|XP_017121293.1|DELE	LOC117150299|XP_033173013.1|DMAU
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC117141555|XP_033160952.1|DMAU
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC117137612|XP_033155029.1|DMAU
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	LOC117137549|XP_033154938.1|DMAU
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC108145153|XP_017125862.1|DELE	LOC117147670|XP_033170537.1|DMAU
OG0000112	LOC108143829|XP_017123866.1|DELE	LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC108149996|XP_017133417.1|DELE	LOC117150311|XP_033173029.1|DMAU
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC117144993|XP_033166357.1|DMAU
OG0000113	LOC108142622|XP_017122099.1|DELE	LOC117139674|XP_033158046.1|DMAU
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC117150881|XP_033173906.1|DMAU
OG0000114	LOC108138082|XP_017115559.1|DELE	LOC117150880|XP_033173905.1|DMAU
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC117145509|XP_033167088.1|DMAU
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC117145322|XP_033166809.1|DMAU
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC117143957|XP_033164783.1|DMAU
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC117143546|XP_033164176.1|DMAU
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC108148033|XP_017130362.1|DELE	LOC117150387|XP_033173140.1|DMAU
OG0000118	LOC108149318|XP_017132266.1|DELE	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC117143976|XP_033164804.1|DMAU
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC117135556|XP_033151747.1|DMAU
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC117140123|XP_033158778.1|DMAU
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC117147561|XP_033170393.1|DMAU
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC117142505|XP_033162432.1|DMAU
OG0000121	LOC108139343|XP_017117556.1|DELE	LOC117142503|XP_033162430.1|DMAU
OG0000121	LOC108139345|XP_017117558.1|DELE	LOC117142506|XP_033162433.1|DMAU
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC117150526|XP_033173341.1|DMAU
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC117147492|XP_033170284.1|DMAU
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC117136699|XP_033153608.1|DMAU
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC117136062|XP_033152602.1|DMAU
OG0000123	LOC108136864|XP_017113794.1|DELE	LOC117143860|XP_033164616.1|DMAU
OG0000123	LOC108148237|XP_017130642.1|DELE	LOC117143990|XP_033164824.1|DMAU
OG0000123	LOC108148236|XP_017130640.1|DELE	LOC117144271|XP_033165263.1|DMAU
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC117144217|XP_033165162.1|DMAU
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC117135459|XP_033151542.1|DMAU
OG0000124	LOC108145410|XP_017126299.1|DELE	LOC117136693|XP_033153599.1|DMAU
OG0000124	LOC108145353|XP_017126231.1|DELE	LOC117137964|XP_033155626.1|DMAU
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC117143914|XP_033164718.1|DMAU
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC117138013|XP_033155705.1|DMAU
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC117138014|XP_033155706.1|DMAU
OG0000126	LOC108148524|XP_017131051.1|DELE	LOC117143345|XP_033163901.1|DMAU
OG0000127	LOC108141207|XP_017119944.1|DELE	LOC117145521|XP_033167104.1|DMAU
OG0000127	LOC108140979|XP_017119537.1|DELE	LOC117144375|XP_033165393.1|DMAU
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC117145520|XP_033167103.1|DMAU
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC117143556|XP_033164189.1|DMAU
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC117137914|XP_033155550.1|DMAU
OG0000128	LOC108145226|XP_017125977.1|DELE	LOC117135481|XP_033151591.1|DMAU
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC117148507|XP_033171802.1|DMAU
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC117141699|XP_033161197.1|DMAU
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC117150016|XP_033172785.1|DMAU
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC117148506|XP_033171801.1|DMAU
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC117141215|XP_033160465.1|DMAU
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC117139553|XP_033157837.1|DMAU
OG0000130	LOC108142382|XP_017121705.1|DELE	LOC117139598|XP_033157920.1|DMAU
OG0000130	LOC108142380|XP_017121704.1|DELE	LOC117139597|XP_033157919.1|DMAU
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC117144921|XP_033166261.1|DMAU
OG0000132	LOC108138336|XP_017115989.1|DELE	LOC117150677|XP_033173574.1|DMAU
OG0000132	LOC108138353|XP_017116013.1|DELE	LOC117150678|XP_033173575.1|DMAU
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC117143533|XP_033164156.1|DMAU
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC117142577|XP_033162536.1|DMAU
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC117147586|XP_033170423.1|DMAU
OG0000134	LOC108147842|XP_017130089.1|DELE	LOC117145084|XP_033166495.1|DMAU
