Orthogroup	DELE.longest_only	DPER.longest_only
OG0000052	LOC108135035|XP_017111062.1|DELE, LOC108135034|XP_017111060.1|DELE, LOC108135047|XP_017111075.1|DELE, LOC108135173|XP_017111287.1|DELE	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC108145160|XP_017125875.1|DELE	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC6589988|XP_002015740.1|DPER
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	LOC108148506|XP_017131032.1|DELE	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC113567362|XP_026850717.1|DPER, LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC108148704|XP_017131344.1|DELE, LOC108148702|XP_017131342.1|DELE, LOC108148701|XP_017131341.1|DELE	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC108135876|XP_017112266.1|DELE	LOC6588033|XP_002012860.1|DPER
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC6597957|XP_002023160.1|DPER
OG0000063	LOC108135091|XP_017111151.1|DELE, LOC108135089|XP_017111149.1|DELE	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC108150366|XP_017133993.1|DELE, LOC108150356|XP_017133979.1|DELE	LOC6600251|XP_026849074.1|DPER
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC108141665|XP_017120628.1|DELE, LOC108134782|XP_017110720.1|DELE	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC6598628|XP_002023840.1|DPER
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC6599270|XP_002024265.1|DPER
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC108136670|XP_017113481.1|DELE, LOC108143529|XP_017123510.1|DELE	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC6602202|XP_002027210.1|DPER
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LOC108141752|XP_017120736.1|DELE	LOC6593875|XP_002019172.1|DPER
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC108144381|XP_017124644.1|DELE, LOC108144383|XP_017124647.1|DELE	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC108135535|XP_017111770.1|DELE	LOC6591566|XP_026847508.1|DPER, LOC6599020|XP_026848962.1|DPER
OG0000097	LOC108135517|XP_017111751.1|DELE, LOC108135518|XP_017111752.1|DELE	LOC6598928|XP_026848961.1|DPER
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC6600179|XP_002025278.2|DPER
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC6602370|XP_026848567.1|DPER
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE	LOC6591573|XP_026849170.1|DPER
OG0000106	LOC108140794|XP_017119281.1|DELE, LOC108140795|XP_017119282.1|DELE, LOC108138666|XP_017116496.1|DELE, LOC108141456|XP_017120348.1|DELE, LOC108141457|XP_017120350.1|DELE, LOC108141448|XP_017120336.1|DELE, LOC108141459|XP_017120353.1|DELE	LOC6601558|XP_002026678.2|DPER
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC108135305|XP_017111479.1|DELE, LOC108135351|XP_017111532.1|DELE	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	LOC6590615|XP_002016702.1|DPER
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC6588309|XP_002013782.2|DPER
OG0000113	LOC108138199|XP_017115809.1|DELE	LOC6588086|XP_002013767.2|DPER
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC6591517|XP_002017065.1|DPER
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC6591522|XP_002017070.1|DPER
OG0000116	LOC108143891|XP_017123953.1|DELE	LOC6591520|XP_002017068.1|DPER
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC6591521|XP_002017069.1|DPER
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC108148033|XP_017130362.1|DELE, LOC108147816|XP_017130059.1|DELE	LOC6589861|XP_002015166.1|DPER
OG0000118	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC6598639|XP_002023820.1|DPER
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC6598637|XP_002023818.1|DPER
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC6598638|XP_002023819.1|DPER
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC6600097|XP_002025205.2|DPER
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC6590173|XP_002016107.1|DPER
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC6599516|XP_002024644.1|DPER
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC6599963|XP_002025040.1|DPER
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC6587257|XP_002013500.1|DPER
OG0000121	LOC108139343|XP_017117556.1|DELE	LOC6587434|XP_002013499.1|DPER
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC6595720|XP_002020578.1|DPER
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC6599189|XP_002024346.1|DPER
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC6592948|XP_002017692.1|DPER
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC6589395|XP_002014644.1|DPER
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC6600859|XP_002025996.1|DPER
OG0000123	LOC108148237|XP_017130642.1|DELE, LOC108148236|XP_017130640.1|DELE	LOC6591749|XP_002016987.1|DPER
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC6591748|XP_002016986.1|DPER
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC6592458|XP_002017793.1|DPER
OG0000124	LOC108145410|XP_017126299.1|DELE	LOC6592447|XP_002017792.2|DPER
OG0000124	LOC108145353|XP_017126231.1|DELE	LOC6592445|XP_026841433.1|DPER
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC6587197|XP_026840187.1|DPER
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC6587322|XP_026840529.1|DPER
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC6589945|XP_002015973.1|DPER
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC6589946|XP_002015974.1|DPER
OG0000126	LOC108148524|XP_017131051.1|DELE	LOC6595651|XP_002020775.1|DPER
OG0000127	LOC108141207|XP_017119944.1|DELE	LOC6594438|XP_002019550.1|DPER
OG0000127	LOC108140979|XP_017119537.1|DELE	LOC6594439|XP_002019551.2|DPER
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC6594437|XP_002019549.1|DPER
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC6594436|XP_002019548.2|DPER
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC6591138|XP_026841346.1|DPER
OG0000128	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE	LOC6591137|XP_002015931.1|DPER
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC6600225|XP_026846733.1|DPER
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC6595739|XP_002021356.1|DPER
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC113565640|XP_026844003.1|DPER
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC6604479|XP_026846732.1|DPER
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC113566721|XP_026849408.1|DPER
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC6601427|XP_026847802.1|DPER
OG0000130	LOC108142382|XP_017121705.1|DELE	LOC6601429|XP_002026465.2|DPER
OG0000130	LOC108142380|XP_017121704.1|DELE	LOC6599462|XP_002024611.2|DPER
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC6587235|XP_002013890.1|DPER
OG0000132	LOC108138353|XP_017116013.1|DELE	LOC6589424|XP_002014544.2|DPER
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC6591607|XP_002017102.1|DPER
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC6588294|XP_002012910.1|DPER
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC6597038|XP_026845611.1|DPER
OG0000134	LOC108135330|XP_017111507.1|DELE	LOC6596579|XP_026843085.1|DPER
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC6587713|XP_026840068.1|DPER
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC6604534|XP_026847613.1|DPER
OG0000138	LOC108143794|XP_017123806.1|DELE	LOC6594569|XP_002019588.1|DPER
OG0000138	LOC108143898|XP_017123962.1|DELE	LOC6594568|XP_002019587.1|DPER
OG0000138	LOC108144076|XP_017124215.1|DELE	LOC6594570|XP_026840494.1|DPER
OG0000138	LOC108144086|XP_017124228.1|DELE	LOC6594332|XP_002019590.1|DPER
OG0000139	LOC108134962|XP_017110976.1|DELE	LOC6595551|XP_002020638.1|DPER, LOC6595550|XP_002020637.1|DPER
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC6587347|XP_002013026.1|DPER
OG0000141	LOC108147394|XP_017129319.1|DELE	LOC6601432|XP_026847826.1|DPER
OG0000141	LOC108147460|XP_017129480.1|DELE	LOC6601434|XP_002026469.1|DPER
OG0000141	LOC108147461|XP_017129482.1|DELE	LOC6601435|XP_002026471.1|DPER
OG0000141	LOC108147462|XP_017129483.1|DELE	LOC6601436|XP_002026472.1|DPER
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC6592001|XP_002016826.1|DPER
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC6591470|XP_026840208.1|DPER
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC6598595|XP_026846352.1|DPER
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC6599054|XP_002024170.1|DPER
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC6599053|XP_002024169.2|DPER
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC6591617|XP_002017119.2|DPER
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC6598384|XP_026850061.1|DPER
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC6589307|XP_026844454.1|DPER
OG0000145	LOC108137321|XP_017114435.1|DELE	LOC6597884|XP_026846962.1|DPER
OG0000145	LOC108150480|XP_017134172.1|DELE	LOC6589346|XP_002015321.1|DPER
OG0000145	LOC108150411|XP_017134058.1|DELE	LOC6589345|XP_002015320.1|DPER
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC6603062|XP_002028055.1|DPER
OG0000147	LOC108148352|XP_017130857.1|DELE	LOC6588072|XP_002013315.1|DPER
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC6588718|XP_002014991.1|DPER
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC6593518|XP_002019209.2|DPER
OG0000149	LOC108149372|XP_017132368.1|DELE	LOC6593815|XP_002019062.1|DPER
