Orthogroup	DELE.longest_only	HILL.longest_only
OG0000054	LOC108140678|XP_017119113.1|DELE, LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE, LOC108140635|XP_017119043.1|DELE, LOC108140634|XP_017119042.1|DELE	LOC119651539|XP_037911103.1|HILL, LOC119647240|XP_037904031.1|HILL, LOC119646436|XP_037902814.1|HILL
OG0000056	LOC108135876|XP_017112266.1|DELE, LOC108135877|XP_017112269.1|DELE	LOC119658059|XP_037921239.1|HILL, LOC119658058|XP_037921238.1|HILL
OG0000057	LOC108149908|XP_017133298.1|DELE	LOC119646294|XP_037902637.1|HILL, LOC119647296|XP_037904131.1|HILL, LOC119659127|XP_037922980.1|HILL, LOC119659111|XP_037922961.1|HILL, LOC119654157|XP_037915248.1|HILL, LOC119659103|XP_037922953.1|HILL, LOC119656964|XP_037919611.1|HILL, LOC119656229|XP_037918561.1|HILL, LOC119646391|XP_037902763.1|HILL, LOC119654107|XP_037915198.1|HILL, LOC119656970|XP_037919626.1|HILL, LOC119647729|XP_037904758.1|HILL, LOC119652187|XP_037912059.1|HILL, LOC119660088|XP_037924393.1|HILL, LOC119648547|XP_037906244.1|HILL, LOC119646502|XP_037902886.1|HILL, LOC119652096|XP_037911961.1|HILL, LOC119650813|XP_037909879.1|HILL, LOC119653931|XP_037915018.1|HILL, LOC119654105|XP_037915197.1|HILL, LOC119656230|XP_037918562.1|HILL, LOC119656965|XP_037919612.1|HILL, LOC119659129|XP_037922982.1|HILL, LOC119653937|XP_037915024.1|HILL, LOC119660065|XP_037924372.1|HILL, LOC119658158|XP_037921354.1|HILL, LOC119660015|XP_037924321.1|HILL, LOC119648460|XP_037906145.1|HILL, LOC119654155|XP_037915246.1|HILL
OG0000058	LOC108143671|XP_017123671.1|DELE, LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE, LOC108143672|XP_017123672.1|DELE, LOC108150544|XP_017134265.1|DELE, LOC108149860|XP_017133229.1|DELE	LOC119649104|XP_037907031.1|HILL, LOC119649106|XP_037907033.1|HILL, LOC119649107|XP_037907034.1|HILL, LOC119647753|XP_037904798.1|HILL, LOC119649108|XP_037907035.1|HILL, LOC119647754|XP_037904799.1|HILL, LOC119659125|XP_037922977.1|HILL, LOC119655147|XP_037916814.1|HILL
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC119658011|XP_037921164.1|HILL
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC119652834|XP_037913096.1|HILL
OG0000061	LOC108138018|XP_017115477.1|DELE, LOC108138006|XP_017115465.1|DELE, LOC108138025|XP_017115485.1|DELE, LOC108138035|XP_017115497.1|DELE	LOC119654566|XP_037915944.1|HILL, LOC119654846|XP_037916354.1|HILL
OG0000063	LOC108135091|XP_017111151.1|DELE, LOC108135089|XP_017111149.1|DELE, LOC108135090|XP_017111150.1|DELE, LOC108150132|XP_017133588.1|DELE, LOC108150112|XP_017133565.1|DELE, LOC108150366|XP_017133993.1|DELE, LOC108150356|XP_017133979.1|DELE	LOC119652802|XP_037913054.1|HILL, LOC119652906|XP_037913210.1|HILL
OG0000067	LOC108140552|XP_017118898.1|DELE, LOC108147479|XP_017129518.1|DELE	LOC119657584|XP_037920491.1|HILL
OG0000067	LOC108141513|XP_017120431.1|DELE, LOC108147383|XP_017129307.1|DELE	LOC119657702|XP_037920672.1|HILL
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC119648750|XP_037906501.1|HILL
OG0000068	LOC108135597|XP_017111897.1|DELE, LOC108136670|XP_017113481.1|DELE, LOC108143529|XP_017123510.1|DELE, LOC108144464|XP_017124859.1|DELE	LOC119647039|XP_037903711.1|HILL, LOC119658016|XP_037921173.1|HILL, LOC119657412|XP_037920234.1|HILL
OG0000070	LOC108136307|XP_017112891.1|DELE, LOC108138084|XP_017115563.1|DELE, LOC108141686|XP_017120657.1|DELE	LOC119657857|XP_037920910.1|HILL, LOC119657686|XP_037920645.1|HILL, LOC119657343|XP_037920143.1|HILL, LOC119658414|XP_037921738.1|HILL, LOC119658255|XP_037921468.1|HILL, LOC119657882|XP_037920941.1|HILL, LOC119658249|XP_037921451.1|HILL, LOC119658416|XP_037921739.1|HILL, LOC119658175|XP_037921370.1|HILL, LOC119658176|XP_037921371.1|HILL, LOC119658225|XP_037921421.1|HILL, LOC119658224|XP_037921418.1|HILL, LOC119657744|XP_037920716.1|HILL, LOC119657745|XP_037920718.1|HILL, LOC119658406|XP_037921723.1|HILL, LOC119658177|XP_037921372.1|HILL, LOC119657908|XP_037921003.1|HILL, LOC119656762|XP_037919266.1|HILL, LOC119656761|XP_037919260.1|HILL, LOC119657576|XP_037920469.1|HILL, LOC119658427|XP_037921753.1|HILL, LOC119658321|XP_037921584.1|HILL, LOC119658376|XP_037921665.1|HILL, LOC119657434|XP_037920265.1|HILL, LOC119657435|XP_037920268.1|HILL, LOC119657224|XP_037919963.1|HILL, LOC119657344|XP_037920146.1|HILL, LOC119657190|XP_037919921.1|HILL, LOC119657261|XP_037920018.1|HILL, LOC119657489|XP_037920337.1|HILL, LOC119656824|XP_037919393.1|HILL, LOC119656823|XP_037919389.1|HILL, LOC119656825|XP_037919396.1|HILL, LOC119657949|XP_037921069.1|HILL, LOC119657948|XP_037921068.1|HILL, LOC119657636|XP_037920569.1|HILL, LOC119658456|XP_037921790.1|HILL, LOC119658293|XP_037921516.1|HILL, LOC119657724|XP_037920696.1|HILL, LOC119657863|XP_037920916.1|HILL
OG0000071	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE	LOC119647586|XP_037904523.1|HILL
OG0000071	LOC108146757|XP_017128380.1|DELE, LOC108146589|XP_017128100.1|DELE	LOC119648120|XP_037905570.1|HILL
OG0000072	LOC108137979|XP_017115440.1|DELE, LOC108137893|XP_017115321.1|DELE	LOC119661216|XP_037926368.1|HILL
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC119660319|XP_037924728.1|HILL
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC119654269|XP_037915465.1|HILL
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC119658257|XP_037921470.1|HILL
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC119650904|XP_037910019.1|HILL, LOC119658142|XP_037921338.1|HILL
OG0000074	LOC108142390|XP_017121714.1|DELE, LOC108135696|XP_017112027.1|DELE	LOC119650320|XP_037908903.1|HILL, LOC119649748|XP_037907965.1|HILL, LOC119650143|XP_037908606.1|HILL, LOC119649692|XP_037907888.1|HILL
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC119650070|XP_037908494.1|HILL, LOC119649191|XP_037907149.1|HILL
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC119649897|XP_037908218.1|HILL
OG0000075	LOC108142541|XP_017121955.1|DELE, LOC108142539|XP_017121953.1|DELE	LOC119648394|XP_037906061.1|HILL, LOC119649964|XP_037908328.1|HILL
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC119647549|XP_037904468.1|HILL
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC119655368|XP_037917158.1|HILL
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC119655171|XP_037916849.1|HILL
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC119651525|XP_037911085.1|HILL
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC119656266|XP_037918616.1|HILL
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC119653260|XP_037913796.1|HILL
OG0000078	LOC108143331|XP_017123140.1|DELE, LOC108146642|XP_017128176.1|DELE, LOC108141001|XP_017119564.1|DELE, LOC108144954|XP_017125592.1|DELE, LOC108136186|XP_017112673.1|DELE	LOC119656802|XP_037919339.1|HILL
OG0000079	LOC108134689|XP_017110575.1|DELE, LOC108134708|XP_017110593.1|DELE, LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE, LOC108134696|XP_017110582.1|DELE	LOC119659132|XP_037922989.1|HILL, LOC119658761|XP_037922386.1|HILL
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE, LOC108144561|XP_017125028.1|DELE	LOC119653617|XP_037914314.1|HILL, LOC119653889|XP_037914939.1|HILL, LOC119653888|XP_037914937.1|HILL, LOC119654469|XP_037915814.1|HILL, LOC119653919|XP_037915006.1|HILL, LOC119654279|XP_037915490.1|HILL, LOC119654503|XP_037915864.1|HILL
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC119648100|XP_037905529.1|HILL
OG0000082	LOC108137556|XP_017114771.1|DELE, LOC108137394|XP_017114542.1|DELE, LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC119657528|XP_037920402.1|HILL, LOC119646834|XP_037903378.1|HILL, LOC119646314|XP_037902660.1|HILL, LOC119657513|XP_037920385.1|HILL
OG0000083	LOC108141924|XP_017121037.1|DELE, LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE, LOC108141752|XP_017120736.1|DELE	LOC119651416|XP_037910939.1|HILL
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC119651041|XP_037910287.1|HILL
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC119660245|XP_037924630.1|HILL, LOC119646712|XP_037903218.1|HILL, LOC119646880|XP_037903435.1|HILL, LOC119646164|XP_037902465.1|HILL, LOC119654421|XP_037915775.1|HILL
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC119654483|XP_037915835.1|HILL
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC119647291|XP_037904124.1|HILL
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC119651588|XP_037911163.1|HILL, LOC119652326|XP_037912264.1|HILL, LOC119652325|XP_037912263.1|HILL, LOC119652323|XP_037912262.1|HILL
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC119652204|XP_037912073.1|HILL
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC119651395|XP_037910904.1|HILL
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC119655282|XP_037917026.1|HILL
OG0000089	LOC108141125|XP_017119833.1|DELE, LOC108140991|XP_017119555.1|DELE	LOC119653821|XP_037914783.1|HILL
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC119651268|XP_037910700.1|HILL
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC119648411|XP_037906089.1|HILL
OG0000090	LOC108141353|XP_017120159.1|DELE, LOC108141325|XP_017120093.1|DELE, LOC108146219|XP_017127627.1|DELE, LOC108145938|XP_017127135.1|DELE	LOC119654576|XP_037915962.1|HILL, LOC119654005|XP_037915095.1|HILL, LOC119654197|XP_037915326.1|HILL, LOC119655554|XP_037917405.1|HILL
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC119652340|XP_037912284.1|HILL
OG0000091	LOC108138282|XP_017115927.1|DELE, LOC108136749|XP_017113584.1|DELE, LOC108136955|XP_017113929.1|DELE	LOC119650762|XP_037909786.1|HILL, LOC119650763|XP_037909791.1|HILL, LOC119653157|XP_037913625.1|HILL
OG0000092	LOC108144026|XP_017124146.1|DELE, LOC108144083|XP_017124223.1|DELE, LOC108147082|XP_017128860.1|DELE, LOC108144092|XP_017124235.1|DELE	LOC119658955|XP_037922756.1|HILL, LOC119660411|XP_037924878.1|HILL, LOC119659392|XP_037923381.1|HILL, LOC119660355|XP_037924782.1|HILL, LOC119659372|XP_037923356.1|HILL, LOC119659549|XP_037923627.1|HILL, LOC119657189|XP_037919920.1|HILL, LOC119660363|XP_037924799.1|HILL, LOC119658737|XP_037922337.1|HILL, LOC119658711|XP_037922254.1|HILL, LOC119659426|XP_037923434.1|HILL, LOC119658956|XP_037922757.1|HILL
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC119661588|XP_037926918.1|HILL
OG0000094	LOC108150099|XP_017133552.1|DELE, LOC108150100|XP_017133553.1|DELE, LOC108148190|XP_017130585.1|DELE	LOC119647879|XP_037905095.1|HILL, LOC119647277|XP_037904099.1|HILL, LOC119657826|XP_037920869.1|HILL, LOC119647276|XP_037904096.1|HILL, LOC119646234|XP_037902552.1|HILL, LOC119647278|XP_037904100.1|HILL, LOC119661732|XP_037927127.1|HILL
OG0000095	LOC108141591|XP_017120528.1|DELE	LOC119658169|XP_037921364.1|HILL, LOC119648469|XP_037906159.1|HILL
OG0000096	LOC108138746|XP_017116635.1|DELE, LOC108138284|XP_017115929.1|DELE, LOC108140674|XP_017119108.1|DELE, LOC108138624|XP_017116401.1|DELE	LOC119651449|XP_037910983.1|HILL, LOC119653127|XP_037913582.1|HILL
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC119651359|XP_037910851.1|HILL, LOC119650881|XP_037909975.1|HILL, LOC119652883|XP_037913176.1|HILL, LOC119652881|XP_037913173.1|HILL, LOC119651360|XP_037910857.1|HILL, LOC119652804|XP_037913056.1|HILL, LOC119652880|XP_037913172.1|HILL, LOC119650875|XP_037909969.1|HILL, LOC119651704|XP_037911345.1|HILL, LOC119652525|XP_037912652.1|HILL
OG0000099	LOC108136221|XP_017112731.1|DELE, LOC108136166|XP_017112652.1|DELE	LOC119653688|XP_037914481.1|HILL, LOC119655910|XP_037918000.1|HILL, LOC119653687|XP_037914477.1|HILL, LOC119654949|XP_037916534.1|HILL, LOC119654432|XP_037915757.1|HILL, LOC119654430|XP_037915752.1|HILL, LOC119656084|XP_037918304.1|HILL, LOC119656082|XP_037918299.1|HILL, LOC119656081|XP_037918295.1|HILL, LOC119656085|XP_037918314.1|HILL, LOC119653420|XP_037913925.1|HILL, LOC119655791|XP_037917813.1|HILL
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC119655128|XP_037916790.1|HILL
OG0000100	LOC108147247|XP_017129135.1|DELE, LOC108144339|XP_017124551.1|DELE, LOC108139231|XP_017117387.1|DELE, LOC108139156|XP_017117263.1|DELE, LOC108143798|XP_017123810.1|DELE	LOC119660105|XP_037924412.1|HILL
OG0000101	LOC108146008|XP_017127262.1|DELE, LOC108146010|XP_017127274.1|DELE	LOC119648867|XP_037906682.1|HILL
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC119646185|XP_037902495.1|HILL
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC119658962|XP_037922764.1|HILL, LOC119658961|XP_037922762.1|HILL
OG0000102	LOC108147095|XP_017128871.1|DELE	LOC119658699|XP_037922217.1|HILL, LOC119659444|XP_037923457.1|HILL
OG0000103	LOC108150149|XP_017133604.1|DELE, LOC108135601|XP_017111902.1|DELE, LOC108135599|XP_017111899.1|DELE, LOC108144606|XP_017125116.1|DELE	LOC119654035|XP_037915126.1|HILL, LOC119655600|XP_037917484.1|HILL, LOC119655896|XP_037917975.1|HILL
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC119648626|XP_037906324.1|HILL
OG0000104	LOC108141735|XP_017120717.1|DELE, LOC108145705|XP_017126755.1|DELE	LOC119649020|XP_037906903.1|HILL, LOC119650011|XP_037908409.1|HILL, LOC119661171|XP_037926315.1|HILL, LOC119654241|XP_037915408.1|HILL, LOC119654242|XP_037915412.1|HILL, LOC119654239|XP_037915405.1|HILL
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE, LOC108143740|XP_017123762.1|DELE, LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE	LOC119661270|XP_037926458.1|HILL, LOC119646239|XP_037902559.1|HILL, LOC119661175|XP_037926320.1|HILL, LOC119650969|XP_037910186.1|HILL, LOC119646607|XP_037903036.1|HILL
OG0000108	LOC108136149|XP_017112632.1|DELE	LOC119657653|XP_037920603.1|HILL
OG0000109	LOC108142109|XP_017121293.1|DELE, LOC108142059|XP_017121232.1|DELE	LOC119646330|XP_037902682.1|HILL, LOC119647075|XP_037903760.1|HILL, LOC119646860|XP_037903411.1|HILL, LOC119657221|XP_037919964.1|HILL
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC119649014|XP_037906893.1|HILL
OG0000110	LOC108142847|XP_017122405.1|DELE, LOC108142851|XP_017122408.1|DELE, LOC108142800|XP_017122344.1|DELE	LOC119649992|XP_037908376.1|HILL, LOC119649823|XP_037908086.1|HILL, LOC119649543|XP_037907662.1|HILL
OG0000112	LOC108147660|XP_017129832.1|DELE, LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC119653834|XP_037914807.1|HILL, LOC119653836|XP_037914809.1|HILL, LOC119653835|XP_037914808.1|HILL, LOC119653833|XP_037914806.1|HILL, LOC119653840|XP_037914814.1|HILL, LOC119653837|XP_037914810.1|HILL, LOC119653838|XP_037914812.1|HILL, LOC119656166|XP_037918440.1|HILL, LOC119653839|XP_037914813.1|HILL, LOC119653832|XP_037914805.1|HILL
OG0000113	LOC108149996|XP_017133417.1|DELE, LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE, LOC108138199|XP_017115809.1|DELE, LOC108142622|XP_017122099.1|DELE	LOC119652886|XP_037913180.1|HILL, LOC119651666|XP_037911283.1|HILL, LOC119653037|XP_037913416.1|HILL
OG0000117	LOC108149302|XP_017132242.1|DELE, LOC108149304|XP_017132243.1|DELE, LOC108149305|XP_017132244.1|DELE, LOC108149307|XP_017132247.1|DELE	LOC119656766|XP_037919275.1|HILL, LOC119652725|XP_037912951.1|HILL, LOC119650099|XP_037908546.1|HILL, LOC119660360|XP_037924796.1|HILL
OG0000118	LOC108148033|XP_017130362.1|DELE, LOC108147816|XP_017130059.1|DELE, LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE	LOC119659068|XP_037922905.1|HILL, LOC119659065|XP_037922904.1|HILL, LOC119660536|XP_037925092.1|HILL, LOC119660535|XP_037925091.1|HILL, LOC119659341|XP_037923313.1|HILL, LOC119659340|XP_037923311.1|HILL, LOC119659290|XP_037923230.1|HILL
OG0000119	LOC108135133|XP_017111230.1|DELE, LOC108135026|XP_017111046.1|DELE, LOC108135059|XP_017111091.1|DELE	LOC119651672|XP_037911292.1|HILL, LOC119653152|XP_037913619.1|HILL, LOC119651717|XP_037911367.1|HILL
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC119656903|XP_037919515.1|HILL
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC119661207|XP_037926359.1|HILL
OG0000122	LOC108147769|XP_017129988.1|DELE, LOC108142313|XP_017121554.1|DELE, LOC108141307|XP_017120063.1|DELE, LOC108149198|XP_017132117.1|DELE	LOC119656122|XP_037918377.1|HILL, LOC119655621|XP_037917519.1|HILL, LOC119656121|XP_037918376.1|HILL
OG0000123	LOC108144268|XP_017124442.1|DELE, LOC108136864|XP_017113794.1|DELE, LOC108148237|XP_017130642.1|DELE, LOC108148236|XP_017130640.1|DELE, LOC108148239|XP_017130644.1|DELE	LOC119659797|XP_037923996.1|HILL, LOC119653826|XP_037914795.1|HILL, LOC119659562|XP_037923639.1|HILL, LOC119660063|XP_037924370.1|HILL, LOC119659754|XP_037923944.1|HILL, LOC119653746|XP_037914600.1|HILL
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC119651219|XP_037910602.1|HILL
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC119651406|XP_037910923.1|HILL
OG0000126	LOC108148524|XP_017131051.1|DELE	LOC119651890|XP_037911640.1|HILL
OG0000127	LOC108141207|XP_017119944.1|DELE, LOC108140979|XP_017119537.1|DELE, LOC108141206|XP_017119942.1|DELE, LOC108141242|XP_017119988.1|DELE	LOC119660405|XP_037924867.1|HILL, LOC119660518|XP_037925065.1|HILL, LOC119660337|XP_037924750.1|HILL, LOC119660365|XP_037924801.1|HILL
OG0000128	LOC108145252|XP_017126018.1|DELE, LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE	LOC119661099|XP_037926212.1|HILL, LOC119661097|XP_037926211.1|HILL
OG0000129	LOC108138513|XP_017116247.1|DELE, LOC108150127|XP_017133582.1|DELE, LOC108141963|XP_017121097.1|DELE, LOC108140011|XP_017118203.1|DELE, LOC108138512|XP_017116246.1|DELE	LOC119653601|XP_037914281.1|HILL
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC119651854|XP_037911584.1|HILL
OG0000132	LOC108138336|XP_017115989.1|DELE, LOC108138353|XP_017116013.1|DELE, LOC108136780|XP_017113631.1|DELE	LOC119646571|XP_037902988.1|HILL
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC119661723|XP_037927117.1|HILL
OG0000134	LOC108149954|XP_017133359.1|DELE, LOC108147842|XP_017130089.1|DELE, LOC108135330|XP_017111507.1|DELE	LOC119653265|XP_037913814.1|HILL
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC119660958|XP_037925928.1|HILL, LOC119656956|XP_037919602.1|HILL
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC119649622|XP_037907783.1|HILL
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC119652283|XP_037912204.1|HILL
OG0000141	LOC108147394|XP_017129319.1|DELE, LOC108147460|XP_017129480.1|DELE, LOC108147461|XP_017129482.1|DELE, LOC108147462|XP_017129483.1|DELE	LOC119648365|XP_037906018.1|HILL
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC119659676|XP_037923831.1|HILL
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC119653858|XP_037914844.1|HILL
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC119656899|XP_037919509.1|HILL
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC119648301|XP_037905888.1|HILL
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC119655509|XP_037917342.1|HILL, LOC119655667|XP_037917583.1|HILL, LOC119654562|XP_037915938.1|HILL, LOC119654560|XP_037915937.1|HILL, LOC119654841|XP_037916347.1|HILL, LOC119654648|XP_037916058.1|HILL, LOC119654775|XP_037916245.1|HILL, LOC119655170|XP_037916848.1|HILL
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC119659532|XP_037923599.1|HILL
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC119655655|XP_037917566.1|HILL
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC119654514|XP_037915885.1|HILL
OG0000145	LOC108137321|XP_017114435.1|DELE, LOC108150480|XP_017134172.1|DELE, LOC108150411|XP_017134058.1|DELE	LOC119660803|XP_037925563.1|HILL
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC119651641|XP_037911244.1|HILL
OG0000147	LOC108148352|XP_017130857.1|DELE, LOC108148353|XP_017130858.1|DELE	LOC119650938|XP_037910096.1|HILL
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC119647178|XP_037903918.1|HILL
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC119651719|XP_037911369.1|HILL, LOC119651665|XP_037911282.1|HILL, LOC119651792|XP_037911487.1|HILL, LOC119651269|XP_037910697.1|HILL
OG0000149	LOC108149372|XP_017132368.1|DELE, LOC108147714|XP_017129926.1|DELE	LOC119655236|XP_037916950.1|HILL, LOC119655211|XP_037916913.1|HILL, LOC119655763|XP_037917746.1|HILL, LOC119656198|XP_037918515.1|HILL, LOC119646159|XP_037902459.1|HILL, LOC119646393|XP_037902765.1|HILL, LOC119661562|XP_037926884.1|HILL, LOC119661665|XP_037927029.1|HILL, LOC119655545|XP_037917388.1|HILL
OG0000151	LOC108142256|XP_017121465.1|DELE, LOC108142289|XP_017121527.1|DELE, LOC108142270|XP_017121482.1|DELE, LOC108142662|XP_017122153.1|DELE	LOC119649273|XP_037907290.1|HILL
OG0000152	LOC108136672|XP_017113484.1|DELE, LOC108136823|XP_017113716.1|DELE, LOC108147086|XP_017128863.1|DELE, LOC108147258|XP_017129144.1|DELE	LOC119659951|XP_037924228.1|HILL, LOC119659690|XP_037923871.1|HILL, LOC119659823|XP_037924035.1|HILL, LOC119659824|XP_037924037.1|HILL, LOC119659526|XP_037923590.1|HILL, LOC119659825|XP_037924039.1|HILL
OG0000154	LOC108148655|XP_017131279.1|DELE, LOC108148648|XP_017131266.1|DELE, LOC108136063|XP_017112496.1|DELE	LOC119656815|XP_037919376.1|HILL, LOC119656814|XP_037919374.1|HILL, LOC119658097|XP_037921290.1|HILL
OG0000155	LOC108142306|XP_017121546.1|DELE, LOC108142266|XP_017121478.1|DELE, LOC108142307|XP_017121547.1|DELE	LOC119654677|XP_037916108.1|HILL, LOC119655263|XP_037916987.1|HILL, LOC119654803|XP_037916285.1|HILL
OG0000157	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE, LOC108145497|XP_017126445.1|DELE	LOC119660570|XP_037925150.1|HILL, LOC119660574|XP_037925155.1|HILL, LOC119660573|XP_037925153.1|HILL, LOC119660572|XP_037925152.1|HILL, LOC119660575|XP_037925156.1|HILL, LOC119659319|XP_037923272.1|HILL, LOC119659558|XP_037923635.1|HILL, LOC119659566|XP_037923643.1|HILL, LOC119659450|XP_037923463.1|HILL, LOC119659722|XP_037923906.1|HILL
OG0000158	LOC108144982|XP_017125624.1|DELE	LOC119656581|XP_037918900.1|HILL, LOC119658334|XP_037921603.1|HILL, LOC119657717|XP_037920688.1|HILL, LOC119657840|XP_037920890.1|HILL
OG0000158	LOC108146654|XP_017128188.1|DELE, LOC108146671|XP_017128214.1|DELE	LOC119657740|XP_037920712.1|HILL
OG0000159	LOC108150562|XP_017134285.1|DELE	LOC119650090|XP_037908526.1|HILL
OG0000159	LOC108135608|XP_017111911.1|DELE	LOC119650188|XP_037908675.1|HILL
OG0000159	LOC108136109|XP_017112576.1|DELE	LOC119650187|XP_037908670.1|HILL
