Orthogroup	DELE.longest_only	DSAN.longest_only
OG0000049	LOC108140391|XP_017118587.1|DELE	LOC120451908|XP_039491850.1|DSAN
OG0000049	LOC108140398|XP_017118595.1|DELE	LOC120451909|XP_039491851.1|DSAN
OG0000049	LOC108140400|XP_017118597.1|DELE	LOC120451911|XP_039491854.1|DSAN
OG0000049	LOC108140395|XP_017118592.1|DELE	LOC120454478|XP_039495745.1|DSAN
OG0000050	LOC108144105|XP_017124238.1|DELE	LOC120444560|XP_039480251.1|DSAN
OG0000050	LOC108143123|XP_017122853.1|DELE	LOC120450200|XP_039489002.1|DSAN
OG0000050	LOC108143198|XP_017122940.1|DELE	LOC120450145|XP_039488909.1|DSAN
OG0000050	LOC108143121|XP_017122851.1|DELE	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC108143197|XP_017122939.1|DELE	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC108143120|XP_017122849.1|DELE	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC108143122|XP_017122852.1|DELE	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC108143756|XP_017123775.1|DELE	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC108143275|XP_017123079.1|DELE	LOC120450805|XP_039489908.1|DSAN
OG0000052	LOC108135036|XP_017111063.1|DELE	LOC120451899|XP_039491841.1|DSAN
OG0000052	LOC108136729|XP_017113543.1|DELE	LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC108135035|XP_017111062.1|DELE	LOC120451902|XP_039491845.1|DSAN
OG0000052	LOC108135034|XP_017111060.1|DELE	LOC120451901|XP_039491844.1|DSAN
OG0000052	LOC108135047|XP_017111075.1|DELE	LOC120451898|XP_039491840.1|DSAN
OG0000052	LOC108135173|XP_017111287.1|DELE	LOC120451896|XP_039491839.1|DSAN
OG0000052	LOC108145160|XP_017125875.1|DELE	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC120458373|XP_039501926.1|DSAN
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN
OG0000055	LOC108148509|XP_017131036.1|DELE	LOC120452018|XP_039491995.1|DSAN
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC108148704|XP_017131344.1|DELE	LOC120454505|XP_039495792.1|DSAN
OG0000056	LOC108148702|XP_017131342.1|DELE	LOC120454507|XP_039495793.1|DSAN
OG0000056	LOC108148701|XP_017131341.1|DELE	LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC108143671|XP_017123671.1|DELE	LOC120446054|XP_039482765.1|DSAN
OG0000058	LOC108139014|XP_017117106.1|DELE	LOC120446683|XP_039483696.1|DSAN
OG0000058	LOC108143672|XP_017123672.1|DELE	LOC120446675|XP_039483682.1|DSAN
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC120456505|XP_039499307.1|DSAN
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC120458923|XP_039502708.1|DSAN
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC120456052|XP_039498568.1|DSAN
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC120458126|XP_039501597.1|DSAN
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC120446988|XP_039484222.1|DSAN
OG0000062	LOC108134586|XP_017110432.1|DELE	LOC120450290|XP_039489156.1|DSAN
OG0000063	LOC108135091|XP_017111151.1|DELE	LOC120450857|XP_039490003.1|DSAN
OG0000063	LOC108135089|XP_017111149.1|DELE	LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC108150366|XP_017133993.1|DELE	LOC120449162|XP_039487438.1|DSAN
OG0000063	LOC108150356|XP_017133979.1|DELE	LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC108141665|XP_017120628.1|DELE	LOC120458451|XP_039502031.1|DSAN
OG0000065	LOC108134782|XP_017110720.1|DELE	LOC120451402|XP_039491004.1|DSAN
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC120455809|XP_039498204.1|DSAN
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC108136670|XP_017113481.1|DELE	LOC120450869|XP_039490026.1|DSAN
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC108135492|XP_017111724.1|DELE	LOC120448314|XP_039486195.1|DSAN
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC120449500|XP_039487934.1|DSAN
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC120446358|XP_039483223.1|DSAN
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC120456580|XP_039499414.1|DSAN
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC120454001|XP_039494904.1|DSAN
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC120447493|XP_039484823.1|DSAN
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC120447489|XP_039484820.1|DSAN
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC108135055|XP_017111088.1|DELE	LOC120453726|XP_039494487.1|DSAN
OG0000076	LOC108135054|XP_017111087.1|DELE	LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC120453707|XP_039494467.1|DSAN
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC120445200|XP_039481358.1|DSAN
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC120449798|XP_039488374.1|DSAN
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC120444539|XP_039480221.1|DSAN
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC120453176|XP_039493670.1|DSAN
OG0000082	LOC108139183|XP_017117297.1|DELE	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC108142089|XP_017121272.1|DELE	LOC120455686|XP_039498031.1|DSAN
OG0000083	LOC108141663|XP_017120626.1|DELE	LOC120456937|XP_039500014.1|DSAN
OG0000083	LOC108141752|XP_017120736.1|DELE	LOC120455849|XP_039498257.1|DSAN
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC108149585|XP_017132709.1|DELE	LOC120458439|XP_039502016.1|DSAN
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC108140991|XP_017119555.1|DELE	LOC120454392|XP_039495577.1|DSAN
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC120454433|XP_039495663.1|DSAN
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC108144381|XP_017124644.1|DELE	LOC120444750|XP_039480614.1|DSAN
OG0000093	LOC108144383|XP_017124647.1|DELE	LOC120444752|XP_039480616.1|DSAN
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC120452712|XP_039493010.1|DSAN
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC120446709|XP_039483748.1|DSAN
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC120456060|XP_039498581.1|DSAN
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC120451499|XP_039491185.1|DSAN
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC120445403|XP_039481752.1|DSAN
OG0000097	LOC108135518|XP_017111752.1|DELE	LOC120448433|XP_039486374.1|DSAN, LOC120449412|XP_039487802.1|DSAN
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC120451400|XP_039491001.1|DSAN
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC120455657|XP_039497983.1|DSAN
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC120455658|XP_039497984.1|DSAN
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC120455656|XP_039497981.1|DSAN
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC120446457|XP_039483387.1|DSAN
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC120453234|XP_039493769.1|DSAN
OG0000100	LOC108139156|XP_017117263.1|DELE	LOC120452005|XP_039491971.1|DSAN
OG0000100	LOC108143798|XP_017123810.1|DELE	LOC120453705|XP_039494462.1|DSAN
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC120448473|XP_039486431.1|DSAN
OG0000101	LOC108146010|XP_017127274.1|DELE	LOC120448472|XP_039486430.1|DSAN
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC120444369|XP_039479910.1|DSAN
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC120444543|XP_039480230.1|DSAN
OG0000102	LOC108147095|XP_017128871.1|DELE	LOC120445351|XP_039481626.1|DSAN
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC120447694|XP_039485157.1|DSAN
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC120447692|XP_039485155.1|DSAN
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC120457733|XP_039501166.1|DSAN
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC120447890|XP_039485434.1|DSAN
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC120457816|XP_039501251.1|DSAN
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC120449889|XP_039488502.1|DSAN
OG0000105	LOC108150095|XP_017133547.1|DELE	LOC120447610|XP_039485017.1|DSAN
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC120451809|XP_039491700.1|DSAN
OG0000105	LOC108143955|XP_017124042.1|DELE	LOC120451665|XP_039491473.1|DSAN
OG0000105	LOC108143741|XP_017123763.1|DELE	LOC120453920|XP_039494789.1|DSAN
OG0000106	LOC108143391|XP_017123253.1|DELE	LOC120446897|XP_039484049.1|DSAN
OG0000106	LOC108140794|XP_017119281.1|DELE	LOC120454157|XP_039495154.1|DSAN
OG0000106	LOC108138666|XP_017116496.1|DELE	LOC120452719|XP_039493021.1|DSAN
OG0000106	LOC108141456|XP_017120348.1|DELE	LOC120445667|XP_039482149.1|DSAN
OG0000106	LOC108141457|XP_017120350.1|DELE	LOC120445668|XP_039482151.1|DSAN
OG0000106	LOC108141448|XP_017120336.1|DELE	LOC120445282|XP_039481516.1|DSAN
OG0000106	LOC108141459|XP_017120353.1|DELE	LOC120446692|XP_039483723.1|DSAN
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC120446363|XP_039483229.1|DSAN
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE	LOC120445808|XP_039482354.1|DSAN
OG0000107	LOC108140848|XP_017119321.1|DELE	LOC120444935|XP_039480870.1|DSAN
OG0000108	LOC108136149|XP_017112632.1|DELE	LOC120457592|XP_039501038.1|DSAN
OG0000109	LOC108135305|XP_017111479.1|DELE	LOC120443888|XP_039479246.1|DSAN
OG0000109	LOC108135351|XP_017111532.1|DELE	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC120458470|XP_039502057.1|DSAN
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC120448445|XP_039486393.1|DSAN
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC120449757|XP_039488327.1|DSAN
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC120449997|XP_039488641.1|DSAN
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC120449458|XP_039487864.1|DSAN
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC120446698|XP_039483730.1|DSAN
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	LOC120446242|XP_039483047.1|DSAN
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC120446620|XP_039483600.1|DSAN
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC120455231|XP_039497141.1|DSAN
OG0000112	LOC108145153|XP_017125862.1|DELE	LOC120456987|XP_039500070.1|DSAN
OG0000112	LOC108143829|XP_017123866.1|DELE	LOC120456973|XP_039500054.1|DSAN
OG0000113	LOC108149996|XP_017133417.1|DELE	LOC120458260|XP_039501783.1|DSAN
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC120451060|XP_039490352.1|DSAN
OG0000113	LOC108142622|XP_017122099.1|DELE	LOC120447236|XP_039484695.1|DSAN
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC120447466|XP_039484788.1|DSAN
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC120447460|XP_039484780.1|DSAN
OG0000114	LOC108138082|XP_017115559.1|DELE	LOC120447473|XP_039484802.1|DSAN
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC120451581|XP_039491325.1|DSAN
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC120452827|XP_039493166.1|DSAN
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC120451580|XP_039491324.1|DSAN
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC120444154|XP_039479666.1|DSAN
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC120444155|XP_039479668.1|DSAN
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC120444156|XP_039479669.1|DSAN
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC120444158|XP_039479671.1|DSAN
OG0000118	LOC108148033|XP_017130362.1|DELE	LOC120458714|XP_039502396.1|DSAN
OG0000118	LOC108147816|XP_017130059.1|DELE	LOC120458071|XP_039501517.1|DSAN
OG0000118	LOC108149318|XP_017132266.1|DELE	LOC120458057|XP_039501500.1|DSAN
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC120454455|XP_039495701.1|DSAN
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC120452109|XP_039492121.1|DSAN
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC120451917|XP_039491863.1|DSAN
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC120457201|XP_039500489.1|DSAN
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC120446605|XP_039483576.1|DSAN
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC120450151|XP_039488921.1|DSAN
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC120452429|XP_039492591.1|DSAN
OG0000121	LOC108139343|XP_017117556.1|DELE	LOC120452427|XP_039492589.1|DSAN
OG0000121	LOC108139345|XP_017117558.1|DELE	LOC120452430|XP_039492592.1|DSAN
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC120446930|XP_039484118.1|DSAN
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC120455728|XP_039498076.1|DSAN
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC120455178|XP_039497050.1|DSAN
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC120453978|XP_039494868.1|DSAN
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC120444507|XP_039480157.1|DSAN
OG0000123	LOC108136864|XP_017113794.1|DELE	LOC120452058|XP_039492054.1|DSAN
OG0000123	LOC108148237|XP_017130642.1|DELE	LOC120452255|XP_039492317.1|DSAN
OG0000123	LOC108148236|XP_017130640.1|DELE	LOC120452134|XP_039492154.1|DSAN
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC120452662|XP_039492932.1|DSAN
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC120446749|XP_039483821.1|DSAN
OG0000124	LOC108145410|XP_017126299.1|DELE	LOC120458563|XP_039502185.1|DSAN
OG0000124	LOC108145353|XP_017126231.1|DELE	LOC120458564|XP_039502189.1|DSAN
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC120451421|XP_039491027.1|DSAN
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC120451369|XP_039490949.1|DSAN
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC120445287|XP_039481523.1|DSAN
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC120445286|XP_039481522.1|DSAN
OG0000126	LOC108148524|XP_017131051.1|DELE	LOC120454254|XP_039495315.1|DSAN
OG0000127	LOC108141207|XP_017119944.1|DELE	LOC120453359|XP_039493965.1|DSAN
OG0000127	LOC108140979|XP_017119537.1|DELE	LOC120452170|XP_039492209.1|DSAN
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC120453357|XP_039493964.1|DSAN
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC120451773|XP_039491637.1|DSAN
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC120445036|XP_039481059.1|DSAN
OG0000128	LOC108145226|XP_017125977.1|DELE	LOC120445035|XP_039481058.1|DSAN, LOC120445037|XP_039481060.1|DSAN
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC120455629|XP_039497949.1|DSAN
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC120449827|XP_039488407.1|DSAN
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC120456992|XP_039500082.1|DSAN
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC120455630|XP_039497951.1|DSAN
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC120450387|XP_039489313.1|DSAN
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC120449269|XP_039487586.1|DSAN
OG0000130	LOC108142382|XP_017121705.1|DELE	LOC120448089|XP_039485815.1|DSAN
OG0000130	LOC108142380|XP_017121704.1|DELE	LOC120448088|XP_039485814.1|DSAN
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC120450809|XP_039489913.1|DSAN
