Orthogroup	DELE.longest_only	DERE.longest_only
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC6547301|XP_001974727.1|DERE
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC6541123|XP_001970454.1|DERE
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC6542707|XP_001970455.1|DERE
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC6542876|XP_001970456.1|DERE
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC6542254|XP_001970457.1|DERE
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC6542856|XP_001970461.3|DERE
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC6553130|XP_001980075.1|DERE
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC6553131|XP_001980076.1|DERE
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC6553059|XP_001980078.1|DERE
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC6553132|XP_026836543.1|DERE
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE
OG0000055	LOC108148509|XP_017131036.1|DELE	LOC6555461|XP_001981219.1|DERE
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC6554751|XP_001982187.1|DERE
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC6554750|XP_001982186.1|DERE
OG0000056	LOC108148704|XP_017131344.1|DELE	LOC6554782|XP_001982185.1|DERE
OG0000056	LOC108148701|XP_017131341.1|DELE	LOC6554781|XP_001982184.3|DERE
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC6551980|XP_001980665.2|DERE
OG0000058	LOC108139014|XP_017117106.1|DELE	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC6543269|XP_001969993.1|DERE
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC6555431|XP_001981657.1|DERE
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC6555433|XP_001981659.1|DERE
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC6555434|XP_001981660.1|DERE
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC6555432|XP_001981658.1|DERE
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC6555439|XP_001981665.1|DERE
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC6551123|XP_026838344.1|DERE
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC6549244|XP_001974429.1|DERE
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC6552399|XP_001978925.3|DERE
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC6554918|XP_026832695.1|DERE
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC6551264|XP_001978379.1|DERE
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC6542766|XP_001968438.1|DERE
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC6541628|XP_001968975.1|DERE
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC6542667|XP_001968981.1|DERE
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC6541823|XP_001968977.1|DERE
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC6542105|XP_001968978.2|DERE
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC6549684|XP_001977426.1|DERE
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC6549489|XP_001974263.1|DERE
OG0000062	LOC108134586|XP_017110432.1|DELE	LOC113564055|XP_026834234.1|DERE
OG0000063	LOC108135091|XP_017111151.1|DELE	LOC6553303|XP_001980169.2|DERE
OG0000063	LOC108135089|XP_017111149.1|DELE	LOC6553302|XP_001980168.1|DERE
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC6553304|XP_001980170.1|DERE
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC6546128|XP_001972262.1|DERE
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC6546125|XP_001972259.1|DERE
OG0000063	LOC108150366|XP_017133993.1|DELE	LOC6546126|XP_026832754.1|DERE
OG0000063	LOC108150356|XP_017133979.1|DELE	LOC6546127|XP_001972261.2|DERE
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC6553678|XP_001980420.1|DERE
OG0000065	LOC108141665|XP_017120628.1|DELE	LOC6542088|XP_001969217.1|DERE
OG0000065	LOC108134782|XP_017110720.1|DELE	LOC6553677|XP_026832116.1|DERE
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC6552530|XP_001979844.1|DERE
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC6552533|XP_001979847.1|DERE
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC6552532|XP_001979846.1|DERE
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC6551042|XP_001978309.1|DERE
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC6553068|XP_026839624.1|DERE
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC6554272|XP_001981468.2|DERE
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC6551730|XP_001977216.1|DERE
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC6547937|XP_026836122.1|DERE
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC6546215|XP_001972910.3|DERE
OG0000068	LOC108136670|XP_017113481.1|DELE	LOC6553949|XP_001979475.2|DERE
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC6547621|XP_001974885.1|DERE
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC6549927|XP_026837643.1|DERE
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC6548333|XP_026835742.1|DERE
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC108135492|XP_017111724.1|DELE	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC6544818|XP_026832511.1|DERE
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC6548840|XP_001975354.1|DERE
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC6555769|XP_026837941.1|DERE
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC6545304|XP_001972062.2|DERE
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC6546439|XP_001972925.1|DERE
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC6545621|XP_001972155.1|DERE
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC6545619|XP_026832620.1|DERE
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC108135055|XP_017111088.1|DELE	LOC6553873|XP_001980472.1|DERE
OG0000076	LOC108135054|XP_017111087.1|DELE	LOC6553871|XP_001980470.2|DERE
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC6549869|XP_001978650.1|DERE
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC6550069|XP_001977566.1|DERE
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC6549322|XP_026837009.1|DERE
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC108139183|XP_017117297.1|DELE	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC6541689|XP_026834543.1|DERE
OG0000083	LOC108142089|XP_017121272.1|DELE	LOC6543321|XP_001969237.1|DERE
OG0000083	LOC108141663|XP_017120626.1|DELE	LOC6543013|XP_001969236.1|DERE
OG0000083	LOC108141752|XP_017120736.1|DELE	LOC6543089|XP_001969235.1|DERE
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC108149585|XP_017132709.1|DELE	LOC6542162|XP_001970595.2|DERE
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC6542080|XP_026834936.1|DERE
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC6542172|XP_001970594.1|DERE
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC6553054|XP_001979141.1|DERE
OG0000089	LOC108140991|XP_017119555.1|DELE	LOC6553281|XP_001979199.1|DERE
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC6554283|XP_001981751.1|DERE
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC6554983|XP_001981826.1|DERE
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC108144381|XP_017124644.1|DELE	LOC26527034|XP_015012902.1|DERE
OG0000093	LOC108144383|XP_017124647.1|DELE	LOC6546756|XP_001974546.1|DERE
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC6541172|XP_026834907.1|DERE
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC6549084|XP_001974223.1|DERE
OG0000097	LOC108135518|XP_017111752.1|DELE	LOC6546172|XP_001972869.2|DERE, LOC6546171|XP_001972868.2|DERE
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC6555586|XP_001982611.2|DERE
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC108139156|XP_017117263.1|DELE	LOC6552646|XP_001979906.1|DERE
OG0000100	LOC108143798|XP_017123810.1|DELE	LOC6552900|XP_001980983.1|DERE
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC6540855|XP_001970375.1|DERE
OG0000102	LOC108147095|XP_017128871.1|DELE	LOC6547312|XP_001976339.1|DERE
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC6545153|XP_001971583.1|DERE
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC6546214|XP_001972909.1|DERE
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC26526609|XP_015014313.1|DERE
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC6541678|XP_001969298.1|DERE
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC108150095|XP_017133547.1|DELE	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE	LOC6552850|XP_001980958.2|DERE
OG0000106	LOC108143391|XP_017123253.1|DELE	LOC6548062|XP_001975064.1|DERE
OG0000106	LOC108140794|XP_017119281.1|DELE	LOC6553061|XP_001980080.2|DERE
OG0000106	LOC108138666|XP_017116496.1|DELE	LOC6541488|XP_001968913.1|DERE, LOC6543193|XP_001968912.2|DERE
OG0000106	LOC108141448|XP_017120336.1|DELE	LOC113564304|XP_026836538.1|DERE
OG0000106	LOC108141459|XP_017120353.1|DELE	LOC6547123|XP_001975477.1|DERE
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC6547875|XP_001976351.1|DERE
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE	LOC6549577|XP_001974462.2|DERE
OG0000107	LOC108140848|XP_017119321.1|DELE	LOC6547876|XP_001976352.1|DERE
OG0000109	LOC108135305|XP_017111479.1|DELE	LOC6541724|XP_026834322.1|DERE
OG0000109	LOC108135351|XP_017111532.1|DELE	LOC6541702|XP_026835082.1|DERE
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC6547569|XP_001974846.1|DERE
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	LOC6547573|XP_001974850.1|DERE
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC6547572|XP_026836839.1|DERE
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC6550010|XP_001977476.1|DERE
OG0000112	LOC108145153|XP_017125862.1|DELE	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC108149996|XP_017133417.1|DELE	LOC113564127|XP_026835137.1|DERE
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC6552710|XP_026831517.1|DERE
OG0000113	LOC108142622|XP_017122099.1|DELE	LOC6549195|XP_026836393.1|DERE
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC6542543|XP_001969807.3|DERE
OG0000114	LOC108138082|XP_017115559.1|DELE	LOC6541219|XP_001969806.1|DERE
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC6554989|XP_001981814.1|DERE
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC6554994|XP_001981819.1|DERE
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC6554993|XP_001981818.2|DERE
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC6540738|XP_001969562.1|DERE
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC6540785|XP_001969564.1|DERE
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC6540760|XP_001969565.1|DERE
OG0000118	LOC108148033|XP_017130362.1|DELE	LOC6540609|XP_001968779.3|DERE
OG0000118	LOC108147816|XP_017130059.1|DELE	LOC6540594|XP_001968778.1|DERE
OG0000118	LOC108149318|XP_017132266.1|DELE	LOC6543468|XP_001969543.1|DERE
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC6552165|XP_001980717.1|DERE
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC6552163|XP_001980715.1|DERE
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC6552164|XP_001980716.1|DERE
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC6546603|XP_001976042.1|DERE
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC6545155|XP_001971017.1|DERE
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC6549747|XP_001977350.1|DERE
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC6552855|XP_001979940.1|DERE
OG0000121	LOC108139343|XP_017117556.1|DELE	LOC6552857|XP_026831855.1|DERE
OG0000121	LOC108139345|XP_017117558.1|DELE	LOC6552856|XP_001979941.1|DERE
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC6541936|XP_001968351.2|DERE
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC6551621|XP_001977124.1|DERE
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC6543179|XP_001969187.2|DERE
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC6541798|XP_001968644.1|DERE
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC6548565|XP_001976637.1|DERE
OG0000123	LOC108136864|XP_017113794.1|DELE	LOC6553667|XP_026839511.1|DERE
OG0000123	LOC108148237|XP_017130642.1|DELE	LOC6553075|XP_001979096.1|DERE
OG0000123	LOC108148236|XP_017130640.1|DELE	LOC6553074|XP_001979095.1|DERE
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC6553076|XP_001979097.1|DERE
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC6548499|XP_026835634.1|DERE
OG0000124	LOC108145410|XP_017126299.1|DELE	LOC6543273|XP_001970427.1|DERE
OG0000124	LOC108145353|XP_017126231.1|DELE	LOC6540959|XP_001970425.3|DERE
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC6553712|XP_001980356.1|DERE
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC6548842|XP_001975356.1|DERE
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC6548843|XP_001975357.1|DERE
OG0000126	LOC108148524|XP_017131051.1|DELE	LOC6554336|XP_001981300.2|DERE
OG0000127	LOC108141207|XP_017119944.1|DELE	LOC6553214|XP_001979216.1|DERE
OG0000127	LOC108140979|XP_017119537.1|DELE	LOC6553215|XP_001979217.1|DERE
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC6553213|XP_001979215.1|DERE
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC6553212|XP_001979214.2|DERE
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC6547674|XP_026836856.1|DERE
OG0000128	LOC108145226|XP_017125977.1|DELE	LOC6547673|XP_026837174.1|DERE
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC6551485|XP_001978469.1|DERE
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC6544586|XP_001972385.1|DERE
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC26527022|XP_015015590.1|DERE
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC6551486|XP_001978470.2|DERE
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC6545208|XP_001972099.1|DERE
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC6544918|XP_026833930.1|DERE
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC6553736|XP_026832080.1|DERE
OG0000132	LOC108138336|XP_017115989.1|DELE	LOC6541175|XP_001969759.3|DERE
OG0000132	LOC108138353|XP_017116013.1|DELE	LOC6541657|XP_001969760.1|DERE
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC6551904|XP_001979665.1|DERE
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC6552776|XP_001979961.1|DERE
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC6551363|XP_001978376.3|DERE
OG0000134	LOC108147842|XP_017130089.1|DELE	LOC6543339|XP_001968275.1|DERE
OG0000134	LOC108135330|XP_017111507.1|DELE	LOC6542600|XP_001969921.1|DERE
OG0000136	LOC108143269|XP_017123072.1|DELE	LOC6544066|XP_001973695.2|DERE
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC6552702|XP_001979021.1|DERE
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC6544719|XP_001971526.1|DERE
OG0000138	LOC108143794|XP_017123806.1|DELE	LOC6552595|XP_001980924.1|DERE
OG0000138	LOC108143898|XP_017123962.1|DELE	LOC6552596|XP_001980925.1|DERE
OG0000138	LOC108144076|XP_017124215.1|DELE	LOC6552594|XP_001980923.1|DERE
OG0000138	LOC108144086|XP_017124228.1|DELE	LOC6552592|XP_001980921.1|DERE
OG0000138	LOC108144077|XP_017124216.1|DELE	LOC6552593|XP_001980922.1|DERE
OG0000139	LOC108145788|XP_017126848.1|DELE	LOC6546331|XP_001971807.1|DERE
OG0000139	LOC108150441|XP_017134088.1|DELE	LOC6543195|XP_001969031.3|DERE
OG0000139	LOC108143169|XP_017122902.1|DELE	LOC6545872|XP_001972723.1|DERE
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC6554805|XP_001981583.1|DERE
OG0000141	LOC108147394|XP_017129319.1|DELE	LOC6545774|XP_001971641.3|DERE
OG0000141	LOC108147460|XP_017129480.1|DELE	LOC6545776|XP_001971643.2|DERE
OG0000141	LOC108147461|XP_017129482.1|DELE	LOC6545777|XP_026833843.1|DERE
OG0000141	LOC108147462|XP_017129483.1|DELE	LOC6545778|XP_001971645.1|DERE
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC6554784|XP_001981981.3|DERE
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC6544493|XP_001973798.3|DERE
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC6550529|XP_026837492.1|DERE
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC6546315|XP_001972823.1|DERE
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC6546316|XP_001972824.2|DERE
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC6552889|XP_001979989.2|DERE
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC6550597|XP_001978174.1|DERE
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC26525957|XP_026838622.1|DERE
OG0000145	LOC108137321|XP_017114435.1|DELE	LOC6551708|XP_001977287.1|DERE
OG0000145	LOC108150411|XP_017134058.1|DELE	LOC6547583|XP_001976221.2|DERE
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC6542355|XP_001969708.2|DERE
OG0000147	LOC108148352|XP_017130857.1|DELE	LOC6553244|XP_001979064.2|DERE
OG0000147	LOC108148353|XP_017130858.1|DELE	LOC6553243|XP_001979063.1|DERE
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC6541587|XP_001968573.1|DERE
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC6541249|XP_001969268.1|DERE
