Orthogroup	DELE.longest_only	DNOV.longest_only
OG0000065	LOC108141665|XP_017120628.1|DELE, LOC108134782|XP_017110720.1|DELE, LOC108135129|XP_017111226.1|DELE, LOC108135083|XP_017111141.1|DELE, LOC108135130|XP_017111227.1|DELE	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	LOC108148300|XP_017130771.1|DELE, LOC108148542|XP_017131073.1|DELE	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC115759113|XP_030555815.1|DNOV
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC115766084|XP_030565752.1|DNOV
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC115765364|XP_030564745.1|DNOV
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC115768347|XP_030568771.1|DNOV
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC115761742|XP_030559494.1|DNOV
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC115769783|XP_030570610.1|DNOV
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC115762160|XP_030560137.1|DNOV
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC115769836|XP_030570670.1|DNOV
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC115770913|XP_030572222.1|DNOV
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC115766532|XP_030566358.1|DNOV
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC115765365|XP_030564748.1|DNOV
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC115764506|XP_030563456.1|DNOV
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC115765204|XP_030564504.1|DNOV
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC115759073|XP_030555762.1|DNOV
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC115758728|XP_030555341.1|DNOV
OG0000071	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE	LOC115767110|XP_030567126.1|DNOV
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC115771374|XP_030572918.1|DNOV
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC115771373|XP_030572916.1|DNOV
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC115762189|XP_030560172.1|DNOV
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC115760700|XP_030558025.1|DNOV
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC115760737|XP_030558073.1|DNOV
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC115757880|XP_030554180.1|DNOV
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC115764211|XP_030562961.1|DNOV
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC115771062|XP_030572474.1|DNOV
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC115770432|XP_030571562.1|DNOV
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC115770426|XP_030571554.1|DNOV
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC115770110|XP_030571087.1|DNOV
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC115766967|XP_030566920.1|DNOV
OG0000076	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC115766325|XP_030566076.1|DNOV
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC115765287|XP_030564637.1|DNOV
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC115765531|XP_030565013.1|DNOV
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC115761940|XP_030559834.1|DNOV
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC115757826|XP_030554110.1|DNOV
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC115759443|XP_030556224.1|DNOV
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC115770100|XP_030571073.1|DNOV
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC115761731|XP_030559475.1|DNOV
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC115764426|XP_030563287.1|DNOV
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC115767246|XP_030567310.1|DNOV
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC115759928|XP_030556925.1|DNOV
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC115760195|XP_030557285.1|DNOV
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC115762483|XP_030560581.1|DNOV
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC115766550|XP_030566385.1|DNOV
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC115769469|XP_030570143.1|DNOV
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC115760531|XP_030557814.1|DNOV
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC115771876|XP_030573620.1|DNOV
OG0000082	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC115764022|XP_030562714.1|DNOV
OG0000083	LOC108141924|XP_017121037.1|DELE, LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE, LOC108141752|XP_017120736.1|DELE	LOC115771570|XP_030573183.1|DNOV
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC115763288|XP_030561633.1|DNOV
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC115759698|XP_030556562.1|DNOV
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC115760890|XP_030558315.1|DNOV
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC115764646|XP_030563684.1|DNOV
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC115759965|XP_030556974.1|DNOV
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC115763574|XP_030562052.1|DNOV
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC115763556|XP_030562035.1|DNOV
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC115758292|XP_030554718.1|DNOV
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC115758633|XP_030555227.1|DNOV
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC115766362|XP_030566125.1|DNOV
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC115769943|XP_030570850.1|DNOV
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC115766373|XP_030566137.1|DNOV
OG0000089	LOC108141125|XP_017119833.1|DELE, LOC108140991|XP_017119555.1|DELE	LOC115759581|XP_030556409.1|DNOV
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC115760358|XP_030557507.1|DNOV
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC115769774|XP_030570599.1|DNOV
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC115758299|XP_030554725.1|DNOV
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC115758298|XP_030554724.1|DNOV
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC115765820|XP_030565404.1|DNOV
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC115769503|XP_030570188.1|DNOV
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC115757670|XP_030553848.1|DNOV
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC115759049|XP_030555733.1|DNOV
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC115761273|XP_030558848.1|DNOV
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC115761272|XP_030558847.1|DNOV
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC115766069|XP_030565732.1|DNOV
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC115766167|XP_030565870.1|DNOV
OG0000092	LOC108147082|XP_017128860.1|DELE, LOC108144092|XP_017124235.1|DELE	LOC115766082|XP_030565748.1|DNOV
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC115758323|XP_030554750.1|DNOV
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC115767804|XP_030567996.1|DNOV
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC115770336|XP_030571434.1|DNOV
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC115761336|XP_030558933.1|DNOV
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC115761351|XP_030558956.1|DNOV
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC115761323|XP_030558916.1|DNOV
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC115759222|XP_030555977.1|DNOV
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC115763976|XP_030562641.1|DNOV
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC115758025|XP_030554389.1|DNOV
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC115768874|XP_030569441.1|DNOV
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC115758695|XP_030555303.1|DNOV
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC115769861|XP_030570719.1|DNOV
OG0000101	LOC108146010|XP_017127274.1|DELE	LOC115769416|XP_030570083.1|DNOV
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC115764983|XP_030564174.1|DNOV
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC115760629|XP_030557940.1|DNOV
OG0000103	LOC108150149|XP_017133604.1|DELE, LOC108135601|XP_017111902.1|DELE	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC115771232|XP_030572693.1|DNOV
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC115762233|XP_030560233.1|DNOV
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC115762610|XP_030560765.1|DNOV
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC115763001|XP_030561251.1|DNOV
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC115762611|XP_030560767.1|DNOV
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC115763410|XP_030561820.1|DNOV
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC115766038|XP_030565668.1|DNOV
OG0000105	LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE	LOC115766116|XP_030565797.1|DNOV
OG0000107	LOC108135376|XP_017111556.1|DELE, LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE, LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	LOC108135305|XP_017111479.1|DELE, LOC108135351|XP_017111532.1|DELE	LOC115758411|XP_030554919.1|DNOV
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC115759000|XP_030555661.1|DNOV
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC115771207|XP_030572667.1|DNOV
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC115771102|XP_030572522.1|DNOV
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC115771159|XP_030572591.1|DNOV
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC115767450|XP_030567608.1|DNOV
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE, LOC108143305|XP_017123108.1|DELE	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC115766378|XP_030566142.1|DNOV
OG0000112	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE, LOC108138199|XP_017115809.1|DELE	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC115759690|XP_030556543.1|DNOV
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC115759688|XP_030556541.1|DNOV
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC115759689|XP_030556542.1|DNOV
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC115770882|XP_030572176.1|DNOV
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC115770658|XP_030571884.1|DNOV
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC115769301|XP_030569889.1|DNOV
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC115769303|XP_030569891.1|DNOV
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC115769305|XP_030569893.1|DNOV
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE	LOC115758561|XP_030555129.1|DNOV
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC115761228|XP_030558777.1|DNOV
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC115761623|XP_030559312.1|DNOV
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC115761429|XP_030559055.1|DNOV
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC115768766|XP_030569316.1|DNOV
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC115765330|XP_030564696.1|DNOV
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC115762695|XP_030560877.1|DNOV
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC115764363|XP_030563185.1|DNOV
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC115771803|XP_030573534.1|DNOV
OG0000121	LOC108139343|XP_017117556.1|DELE, LOC108139345|XP_017117558.1|DELE	LOC115771900|XP_030573645.1|DNOV
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC115763181|XP_030561499.1|DNOV
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC115767044|XP_030567034.1|DNOV
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC115762161|XP_030560138.1|DNOV
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC115759056|XP_030555741.1|DNOV
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC115759448|XP_030556240.1|DNOV
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC115763740|XP_030562303.1|DNOV
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV
OG0000124	LOC108145410|XP_017126299.1|DELE, LOC108145353|XP_017126231.1|DELE	LOC115764579|XP_030563591.1|DNOV
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC115771741|XP_030573428.1|DNOV
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC115761248|XP_030558810.1|DNOV
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC115761028|XP_030558500.1|DNOV
OG0000127	LOC108141207|XP_017119944.1|DELE, LOC108140979|XP_017119537.1|DELE	LOC115761512|XP_030559141.1|DNOV
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC115761427|XP_030559046.1|DNOV
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC115761374|XP_030558985.1|DNOV
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC115763691|XP_030562236.1|DNOV
OG0000128	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE	LOC115764129|XP_030562860.1|DNOV
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC115768023|XP_030568300.1|DNOV
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC115769838|XP_030570672.1|DNOV
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC115769679|XP_030570455.1|DNOV
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC115768022|XP_030568299.1|DNOV
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC115769661|XP_030570434.1|DNOV
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC115769320|XP_030569913.1|DNOV
OG0000130	LOC108142382|XP_017121705.1|DELE, LOC108142380|XP_017121704.1|DELE	LOC115769660|XP_030570433.1|DNOV
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC115761671|XP_030559382.1|DNOV
OG0000132	LOC108138353|XP_017116013.1|DELE	LOC115760166|XP_030557246.1|DNOV
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC115759623|XP_030556467.1|DNOV
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC115757657|XP_030553830.1|DNOV
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC115767392|XP_030567515.1|DNOV
OG0000134	LOC108135330|XP_017111507.1|DELE	LOC115759801|XP_030556744.1|DNOV
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC115764130|XP_030562861.1|DNOV
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC115771032|XP_030572427.1|DNOV
OG0000138	LOC108143794|XP_017123806.1|DELE	LOC115759568|XP_030556393.1|DNOV
OG0000138	LOC108144076|XP_017124215.1|DELE	LOC115759565|XP_030556391.1|DNOV
OG0000138	LOC108144086|XP_017124228.1|DELE	LOC115759562|XP_030556388.1|DNOV
OG0000138	LOC108144077|XP_017124216.1|DELE	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV
OG0000139	LOC108134962|XP_017110976.1|DELE	LOC115769770|XP_030570594.1|DNOV, LOC115769889|XP_030570764.1|DNOV, LOC115769888|XP_030570761.1|DNOV
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC115771802|XP_030573533.1|DNOV
OG0000141	LOC108147460|XP_017129480.1|DELE	LOC115769898|XP_030570779.1|DNOV
OG0000141	LOC108147461|XP_017129482.1|DELE	LOC115769899|XP_030570780.1|DNOV
OG0000141	LOC108147462|XP_017129483.1|DELE	LOC115769900|XP_030570781.1|DNOV
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC115770626|XP_030571829.1|DNOV
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC115760416|XP_030557579.1|DNOV
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC115767833|XP_030568035.1|DNOV
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC115769511|XP_030570205.1|DNOV
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC115769830|XP_030570664.1|DNOV
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC115764707|XP_030563766.1|DNOV
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC115765151|XP_030564416.1|DNOV
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC115759963|XP_030556972.1|DNOV
OG0000145	LOC108137321|XP_017114435.1|DELE	LOC115765270|XP_030564620.1|DNOV
OG0000145	LOC108150480|XP_017134172.1|DELE	LOC115760146|XP_030557215.1|DNOV
OG0000145	LOC108150411|XP_017134058.1|DELE	LOC115760148|XP_030557217.1|DNOV
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC115765501|XP_030564973.1|DNOV
OG0000147	LOC108148352|XP_017130857.1|DELE	LOC115763989|XP_030562661.1|DNOV
OG0000147	LOC108148353|XP_017130858.1|DELE	LOC115763990|XP_030562666.1|DNOV
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC115759976|XP_030556989.1|DNOV
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC115763251|XP_030561588.1|DNOV
OG0000149	LOC108149372|XP_017132368.1|DELE	LOC115758472|XP_030555008.1|DNOV
OG0000149	LOC108147714|XP_017129926.1|DELE	LOC115768180|XP_030568547.1|DNOV
OG0000150	LOC108147774|XP_017129992.1|DELE, LOC108147902|XP_017130151.1|DELE, LOC108147901|XP_017130150.1|DELE	LOC115759941|XP_030556940.1|DNOV
OG0000151	LOC108142256|XP_017121465.1|DELE	LOC115770071|XP_030571032.1|DNOV
OG0000151	LOC108142289|XP_017121527.1|DELE	LOC115770072|XP_030571033.1|DNOV
OG0000151	LOC108142270|XP_017121482.1|DELE	LOC115758875|XP_030555530.1|DNOV
OG0000151	LOC108142662|XP_017122153.1|DELE	LOC115766062|XP_030565723.1|DNOV
OG0000152	LOC108136672|XP_017113484.1|DELE, LOC108136823|XP_017113716.1|DELE, LOC108147086|XP_017128863.1|DELE, LOC108147258|XP_017129144.1|DELE	LOC115764965|XP_030564150.1|DNOV
OG0000153	LOC108139370|XP_017117584.1|DELE	LOC115764667|XP_030563715.1|DNOV
OG0000153	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE	LOC115764744|XP_030563820.1|DNOV
OG0000153	LOC108139372|XP_017117588.1|DELE	LOC115764661|XP_030563707.1|DNOV
OG0000154	LOC108148648|XP_017131266.1|DELE	LOC115768636|XP_030569165.1|DNOV
OG0000154	LOC108136063|XP_017112496.1|DELE	LOC115770295|XP_030571391.1|DNOV
OG0000155	LOC108142306|XP_017121546.1|DELE	LOC115770985|XP_030572334.1|DNOV
OG0000155	LOC108142266|XP_017121478.1|DELE	LOC115771041|XP_030572440.1|DNOV
OG0000155	LOC108142307|XP_017121547.1|DELE	LOC115771139|XP_030572570.1|DNOV
OG0000157	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE	LOC115760246|XP_030557364.1|DNOV
OG0000157	LOC108145497|XP_017126445.1|DELE	LOC115758115|XP_030554513.1|DNOV
OG0000158	LOC108144982|XP_017125624.1|DELE	LOC115766606|XP_030566453.1|DNOV
OG0000158	LOC108146654|XP_017128188.1|DELE	LOC115770345|XP_030571443.1|DNOV
OG0000158	LOC108146671|XP_017128214.1|DELE	LOC115770346|XP_030571444.1|DNOV
OG0000159	LOC108150562|XP_017134285.1|DELE	LOC115771513|XP_030573108.1|DNOV
OG0000159	LOC108135608|XP_017111911.1|DELE	LOC115769762|XP_030570577.1|DNOV
OG0000159	LOC108136109|XP_017112576.1|DELE	LOC115770281|XP_030571370.1|DNOV
OG0000160	LOC108144015|XP_017124129.1|DELE	LOC115771865|XP_030573605.1|DNOV
OG0000160	LOC108144001|XP_017124110.1|DELE	LOC115772049|XP_030573849.1|DNOV
OG0000161	LOC108146262|XP_017127691.1|DELE	LOC115769694|XP_030570477.1|DNOV
OG0000161	LOC108137762|XP_017115153.1|DELE	LOC115766849|XP_030566759.1|DNOV
OG0000162	LOC108146617|XP_017128152.1|DELE, LOC108145765|XP_017126822.1|DELE, LOC108135191|XP_017111301.1|DELE	LOC115763281|XP_030561619.1|DNOV, LOC115763200|XP_030561523.1|DNOV, LOC115763201|XP_030561525.1|DNOV
OG0000162	LOC108138876|XP_017116891.1|DELE	LOC115765477|XP_030564918.1|DNOV
OG0000163	LOC108145657|XP_017126698.1|DELE	LOC115758981|XP_030555644.1|DNOV
OG0000163	LOC108149173|XP_017132069.1|DELE	LOC115764662|XP_030563708.1|DNOV
OG0000164	LOC108147588|XP_017129716.1|DELE	LOC115758215|XP_030554627.1|DNOV, LOC115758111|XP_030554495.1|DNOV
OG0000165	LOC108140933|XP_017119487.1|DELE, LOC108140926|XP_017119479.1|DELE, LOC108135739|XP_017112062.1|DELE	LOC115767822|XP_030568021.1|DNOV
OG0000165	LOC108147417|XP_017129344.1|DELE	LOC115763724|XP_030562278.1|DNOV
OG0000166	LOC108145485|XP_017126430.1|DELE	LOC115760996|XP_030558467.1|DNOV
OG0000166	LOC108145338|XP_017126216.1|DELE	LOC115763053|XP_030561342.1|DNOV
OG0000167	LOC108150180|XP_017133659.1|DELE	LOC115771223|XP_030572683.1|DNOV
OG0000167	LOC108150143|XP_017133601.1|DELE	LOC115771224|XP_030572685.1|DNOV
OG0000168	LOC108147052|XP_017128825.1|DELE	LOC115759648|XP_030556500.1|DNOV
OG0000168	LOC108138339|XP_017115994.1|DELE, LOC108148518|XP_017131045.1|DELE	LOC115771867|XP_030573606.1|DNOV
OG0000169	LOC108136695|XP_017113508.1|DELE	LOC115764089|XP_030562802.1|DNOV
OG0000169	LOC108142254|XP_017121463.1|DELE	LOC115770173|XP_030571193.1|DNOV
OG0000169	LOC108135848|XP_017112228.1|DELE	LOC115759507|XP_030556307.1|DNOV
OG0000171	LOC108149326|XP_017132279.1|DELE	LOC115769196|XP_030569760.1|DNOV
OG0000171	LOC108141715|XP_017120695.1|DELE	LOC115759362|XP_030556143.1|DNOV
OG0000171	LOC108134828|XP_017110771.1|DELE	LOC115766344|XP_030566098.1|DNOV
OG0000172	LOC108146171|XP_017127561.1|DELE	LOC115762752|XP_030560950.1|DNOV, LOC115762683|XP_030560863.1|DNOV
OG0000173	LOC108137514|XP_017114716.1|DELE	LOC115771883|XP_030573665.1|DNOV
OG0000173	LOC108136587|XP_017113392.1|DELE	LOC115772024|XP_030573855.1|DNOV
OG0000173	LOC108137563|XP_017114777.1|DELE	LOC115771789|XP_030573556.1|DNOV, LOC115758462|XP_030554998.1|DNOV
OG0000174	LOC108147337|XP_017129254.1|DELE	LOC115762367|XP_030560402.1|DNOV
OG0000174	LOC108141762|XP_017120750.1|DELE	LOC115763275|XP_030561614.1|DNOV
OG0000174	LOC108137267|XP_017114394.1|DELE, LOC108144967|XP_017125604.1|DELE	LOC115762182|XP_030560167.1|DNOV
OG0000175	LOC108140669|XP_017119101.1|DELE	LOC115770630|XP_030571836.1|DNOV
OG0000175	LOC108147186|XP_017129021.1|DELE	LOC115765636|XP_030565149.1|DNOV
OG0000175	LOC108147190|XP_017129031.1|DELE	LOC115765599|XP_030565112.1|DNOV
OG0000176	LOC108146050|XP_017127343.1|DELE	LOC115766989|XP_030566947.1|DNOV
OG0000176	LOC108146051|XP_017127345.1|DELE	LOC115766940|XP_030566888.1|DNOV, LOC115766939|XP_030566887.1|DNOV
OG0000176	LOC108145948|XP_017127146.1|DELE	LOC115766987|XP_030566946.1|DNOV
