Orthogroup	DELE.longest_only	DFIC.longest_only
OG0000046	LOC108134933|XP_017110942.1|DELE	LOC108097439|XP_017055197.1|DFIC
OG0000046	LOC108147306|XP_017129219.1|DELE	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC
OG0000046	LOC108147302|XP_017129214.1|DELE	LOC108091593|XP_017046357.1|DFIC
OG0000046	LOC108147114|XP_017128893.1|DELE	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC
OG0000047	LOC108137997|XP_017115461.1|DELE	LOC108090569|XP_017044803.1|DFIC
OG0000047	LOC108137888|XP_017115315.1|DELE	LOC108090570|XP_017044804.1|DFIC
OG0000047	LOC108149120|XP_017132010.1|DELE	LOC108094901|XP_017051236.1|DFIC
OG0000047	LOC108150380|XP_017134008.1|DELE	LOC108089762|XP_017043641.1|DFIC
OG0000047	LOC108149847|XP_017133213.1|DELE	LOC108094950|XP_017051302.1|DFIC
OG0000047	LOC108150178|XP_017133656.1|DELE	LOC108089719|XP_017043575.1|DFIC
OG0000048	LOC108145662|XP_017126704.1|DELE, LOC108145661|XP_017126703.1|DELE	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	LOC108146208|XP_017127615.1|DELE	LOC108089537|XP_017043362.1|DFIC
OG0000048	LOC108146209|XP_017127617.1|DELE	LOC108089538|XP_017043363.1|DFIC
OG0000048	LOC108146206|XP_017127613.1|DELE	LOC108089535|XP_017043361.1|DFIC
OG0000048	LOC108146211|XP_017127619.1|DELE	LOC108089542|XP_017043368.1|DFIC
OG0000049	LOC108140399|XP_017118596.1|DELE	LOC108091886|XP_017046759.1|DFIC
OG0000049	LOC108140396|XP_017118593.1|DELE	LOC108091864|XP_017046732.1|DFIC
OG0000049	LOC108140391|XP_017118587.1|DELE	LOC108091860|XP_017046729.1|DFIC
OG0000049	LOC108140398|XP_017118595.1|DELE	LOC108091991|XP_017046904.1|DFIC
OG0000049	LOC108140400|XP_017118597.1|DELE	LOC108091993|XP_017046906.1|DFIC
OG0000049	LOC108140395|XP_017118592.1|DELE	LOC108092198|XP_017047214.1|DFIC
OG0000050	LOC108144105|XP_017124238.1|DELE	LOC108093905|XP_017049757.1|DFIC
OG0000050	LOC108143123|XP_017122853.1|DELE	LOC108088748|XP_017042185.1|DFIC
OG0000050	LOC108143198|XP_017122940.1|DELE	LOC108088744|XP_017042181.1|DFIC
OG0000050	LOC108143121|XP_017122851.1|DELE	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC108143197|XP_017122939.1|DELE	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC108143120|XP_017122849.1|DELE	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC108143122|XP_017122852.1|DELE	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC108143756|XP_017123775.1|DELE	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC108143275|XP_017123079.1|DELE	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC108141560|XP_017120493.1|DELE	LOC108087917|XP_017040992.1|DFIC
OG0000052	LOC108136729|XP_017113543.1|DELE	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC108135034|XP_017111060.1|DELE	LOC108098807|XP_017057437.1|DFIC
OG0000052	LOC108135047|XP_017111075.1|DELE	LOC108098902|XP_017057587.1|DFIC
OG0000052	LOC108135173|XP_017111287.1|DELE	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC108145160|XP_017125875.1|DELE	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC108148506|XP_017131032.1|DELE	LOC108099277|XP_017058154.1|DFIC
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC108099261|XP_017058124.1|DFIC, LOC108099262|XP_017058125.1|DFIC, LOC108099276|XP_017058153.1|DFIC, LOC108099287|XP_017058168.1|DFIC, LOC108099258|XP_017058122.1|DFIC
OG0000055	LOC108148509|XP_017131036.1|DELE	LOC108099260|XP_017058123.1|DFIC
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC108148704|XP_017131344.1|DELE	LOC108091643|XP_017046434.1|DFIC
OG0000056	LOC108148701|XP_017131341.1|DELE	LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC108135876|XP_017112266.1|DELE	LOC108098775|XP_017057398.1|DFIC
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC108143671|XP_017123671.1|DELE	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC
OG0000058	LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC108101966|XP_017062037.1|DFIC
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC108092553|XP_017047676.1|DFIC
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000062	LOC108136038|XP_017112458.1|DELE, LOC108136028|XP_017112449.1|DELE	LOC108096166|XP_017053037.1|DFIC
OG0000063	LOC108135091|XP_017111151.1|DELE	LOC108102253|XP_017062492.1|DFIC
OG0000063	LOC108135089|XP_017111149.1|DELE	LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC108150366|XP_017133993.1|DELE	LOC108089767|XP_017043647.1|DFIC
OG0000063	LOC108150356|XP_017133979.1|DELE	LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC108141665|XP_017120628.1|DELE	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC
OG0000065	LOC108134782|XP_017110720.1|DELE	LOC108087976|XP_017041066.1|DFIC
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC108136670|XP_017113481.1|DELE	LOC108101069|XP_017060747.1|DFIC
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC108135492|XP_017111724.1|DELE	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC108095397|XP_017051969.1|DFIC
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC108097185|XP_017054817.1|DFIC
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC108135055|XP_017111088.1|DELE	LOC108087907|XP_017040976.1|DFIC
OG0000076	LOC108135054|XP_017111087.1|DELE	LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC108094031|XP_017049951.1|DFIC
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC108139183|XP_017117297.1|DELE	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC108142089|XP_017121272.1|DELE	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC
OG0000083	LOC108141663|XP_017120626.1|DELE	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC108141752|XP_017120736.1|DELE	LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC108149585|XP_017132709.1|DELE	LOC108101444|XP_017061270.1|DFIC
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC108098939|XP_017057635.1|DFIC
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC108144381|XP_017124644.1|DELE	LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC108135517|XP_017111751.1|DELE	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC
OG0000097	LOC108135518|XP_017111752.1|DELE	LOC108099737|XP_017058847.1|DFIC, LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC108147247|XP_017129135.1|DELE	LOC108096027|XP_017052865.1|DFIC
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC108092048|XP_017046984.1|DFIC
OG0000100	LOC108139156|XP_017117263.1|DELE	LOC108092049|XP_017046985.1|DFIC
OG0000100	LOC108143798|XP_017123810.1|DELE	LOC108097691|XP_017055649.1|DFIC
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC108088292|XP_017041511.1|DFIC
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC108143955|XP_017124042.1|DELE	LOC108099504|XP_017058556.1|DFIC
OG0000105	LOC108143741|XP_017123763.1|DELE	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000106	LOC108143391|XP_017123253.1|DELE	LOC108101407|XP_017061221.1|DFIC
OG0000106	LOC108140794|XP_017119281.1|DELE	LOC108096338|XP_017053375.1|DFIC
OG0000106	LOC108140795|XP_017119282.1|DELE	LOC108096187|XP_017053062.1|DFIC, LOC108096357|XP_017053398.1|DFIC
OG0000106	LOC108138666|XP_017116496.1|DELE	LOC108100916|XP_017060521.1|DFIC, LOC108100923|XP_017060536.1|DFIC, LOC108100983|XP_017060633.1|DFIC
OG0000106	LOC108141456|XP_017120348.1|DELE	LOC108087622|XP_017040553.1|DFIC
OG0000106	LOC108141457|XP_017120350.1|DELE	LOC108087617|XP_017040548.1|DFIC
OG0000106	LOC108141448|XP_017120336.1|DELE	LOC108087643|XP_017040596.1|DFIC
OG0000106	LOC108141459|XP_017120353.1|DELE	LOC108087641|XP_017040594.1|DFIC
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC108096602|XP_017053789.1|DFIC
OG0000107	LOC108150451|XP_017134100.1|DELE	LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC
OG0000107	LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC108135305|XP_017111479.1|DELE	LOC108099999|XP_017059189.1|DFIC
OG0000109	LOC108135351|XP_017111532.1|DELE	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	LOC108094927|XP_017051274.1|DFIC
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC108094929|XP_017051277.1|DFIC
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC108098021|XP_017056163.1|DFIC
OG0000112	LOC108145153|XP_017125862.1|DELE	LOC108097867|XP_017055891.1|DFIC
OG0000112	LOC108143829|XP_017123866.1|DELE	LOC108098130|XP_017056341.1|DFIC
OG0000113	LOC108149996|XP_017133417.1|DELE	LOC108088714|XP_017042147.1|DFIC, LOC108088715|XP_017042148.1|DFIC
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC108090089|XP_017044080.1|DFIC
OG0000113	LOC108142622|XP_017122099.1|DELE	LOC108100512|XP_017059956.1|DFIC
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC108102107|XP_017062260.1|DFIC
OG0000114	LOC108138082|XP_017115559.1|DELE	LOC108102108|XP_017062261.1|DFIC, LOC108088497|XP_017041852.1|DFIC
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC108096024|XP_017052862.1|DFIC
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC108095865|XP_017052658.1|DFIC
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC108095695|XP_017052354.1|DFIC
OG0000116	LOC108143891|XP_017123953.1|DELE	LOC108095681|XP_017052339.1|DFIC
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC108096016|XP_017052855.1|DFIC
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC108098321|XP_017056635.1|DFIC
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC108098322|XP_017056636.1|DFIC
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC108098323|XP_017056637.1|DFIC
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC108098326|XP_017056639.1|DFIC
OG0000118	LOC108148033|XP_017130362.1|DELE	LOC108089816|XP_017043707.1|DFIC
OG0000118	LOC108147816|XP_017130059.1|DELE	LOC108089784|XP_017043668.1|DFIC
OG0000118	LOC108149318|XP_017132266.1|DELE	LOC108098379|XP_017056731.1|DFIC
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC108098930|XP_017057624.1|DFIC
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC108098763|XP_017057383.1|DFIC
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC108098929|XP_017057623.1|DFIC
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC108092896|XP_017048233.1|DFIC
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC108093778|XP_017049539.1|DFIC
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC108098999|XP_017057719.1|DFIC
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC108088578|XP_017041917.1|DFIC
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC108091875|XP_017046745.1|DFIC
OG0000121	LOC108139343|XP_017117556.1|DELE	LOC108091877|XP_017046748.1|DFIC
