Orthogroup	DELE.longest_only	DEUG.longest_only
OG0000044	LOC108143751|XP_017123771.1|DELE	LOC108113695|XP_017079861.1|DEUG
OG0000044	LOC108143749|XP_017123769.1|DELE	LOC108113682|XP_017079848.1|DEUG
OG0000044	LOC108140749|XP_017119215.1|DELE	LOC108116281|XP_017083557.1|DEUG
OG0000045	LOC108150162|XP_017133621.1|DELE	LOC108114047|XP_017080284.1|DEUG
OG0000045	LOC108150135|XP_017133591.1|DELE, LOC108150141|XP_017133599.1|DELE	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG
OG0000045	LOC108146641|XP_017128175.1|DELE	LOC108107675|XP_017070752.1|DEUG
OG0000045	LOC108146602|XP_017128138.1|DELE	LOC108107619|XP_017070678.1|DEUG
OG0000046	LOC108140976|XP_017119535.1|DELE	LOC108110175|XP_017074588.1|DEUG
OG0000046	LOC108134821|XP_017110764.1|DELE	LOC108104996|XP_017066862.1|DEUG
OG0000046	LOC108134933|XP_017110942.1|DELE	LOC108104997|XP_017066863.1|DEUG
OG0000046	LOC108147306|XP_017129219.1|DELE	LOC108116573|XP_017084003.1|DEUG
OG0000046	LOC108147302|XP_017129214.1|DELE	LOC108116563|XP_017083991.1|DEUG
OG0000046	LOC108147114|XP_017128893.1|DELE	LOC108116555|XP_017083982.1|DEUG
OG0000046	LOC108144852|XP_017125488.1|DELE	LOC108112347|XP_017077663.1|DEUG
OG0000047	LOC108137997|XP_017115461.1|DELE	LOC108112199|XP_017077502.1|DEUG
OG0000047	LOC108137888|XP_017115315.1|DELE	LOC108113383|XP_017079444.1|DEUG
OG0000047	LOC108149120|XP_017132010.1|DELE	LOC108106728|XP_017069453.1|DEUG
OG0000047	LOC108150380|XP_017134008.1|DELE	LOC108114731|XP_017081330.1|DEUG
OG0000047	LOC108149847|XP_017133213.1|DELE	LOC108106783|XP_017069514.1|DEUG
OG0000047	LOC108150178|XP_017133656.1|DELE	LOC108113976|XP_017080206.1|DEUG
OG0000048	LOC108145661|XP_017126703.1|DELE	LOC108114271|XP_017080657.1|DEUG
OG0000048	LOC108146209|XP_017127617.1|DELE	LOC108114269|XP_017080655.1|DEUG
OG0000048	LOC108146206|XP_017127613.1|DELE	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC108146211|XP_017127619.1|DELE	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC108140399|XP_017118596.1|DELE	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC108140396|XP_017118593.1|DELE	LOC108117054|XP_017084715.1|DEUG
OG0000049	LOC108140391|XP_017118587.1|DELE	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC108140398|XP_017118595.1|DELE	LOC108117069|XP_017084731.1|DEUG
OG0000049	LOC108140400|XP_017118597.1|DELE	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC108140395|XP_017118592.1|DELE	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC108144105|XP_017124238.1|DELE	LOC108106209|XP_017068623.1|DEUG
OG0000050	LOC108143123|XP_017122853.1|DELE	LOC108116755|XP_017084263.1|DEUG
OG0000050	LOC108143198|XP_017122940.1|DELE	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC108143121|XP_017122851.1|DELE	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC108143197|XP_017122939.1|DELE	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC108143120|XP_017122849.1|DELE	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC108143122|XP_017122852.1|DELE	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC108143756|XP_017123775.1|DELE	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC108143275|XP_017123079.1|DELE	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC108135018|XP_017111039.1|DELE	LOC108111707|XP_017076746.1|DEUG
OG0000051	LOC108141560|XP_017120493.1|DELE	LOC108111732|XP_017076775.1|DEUG
OG0000052	LOC108135036|XP_017111063.1|DELE	LOC108109404|XP_017073394.1|DEUG
OG0000052	LOC108136729|XP_017113543.1|DELE	LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC108135035|XP_017111062.1|DELE	LOC108109394|XP_017073383.1|DEUG
OG0000052	LOC108135034|XP_017111060.1|DELE	LOC108110610|XP_017075201.1|DEUG
OG0000052	LOC108135047|XP_017111075.1|DELE	LOC108110028|XP_017074367.1|DEUG
OG0000052	LOC108135173|XP_017111287.1|DELE	LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC108145160|XP_017125875.1|DELE	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC108104547|XP_017066177.1|DEUG
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC108148507|XP_017131034.1|DELE	LOC108111362|XP_017076284.1|DEUG
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000055	LOC108148509|XP_017131036.1|DELE	LOC108111363|XP_017076285.1|DEUG
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC108148704|XP_017131344.1|DELE	LOC108115634|XP_017082675.1|DEUG
OG0000056	LOC108148701|XP_017131341.1|DELE	LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC108135876|XP_017112266.1|DELE	LOC108116242|XP_017083521.1|DEUG
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC108143671|XP_017123671.1|DELE	LOC108111899|XP_017077025.1|DEUG
OG0000058	LOC108138709|XP_017116548.1|DELE	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG
OG0000058	LOC108143672|XP_017123672.1|DELE	LOC108111925|XP_017077056.1|DEUG
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC108106953|XP_017069718.1|DEUG
OG0000062	LOC108138779|XP_017116735.1|DELE	LOC108115227|XP_017082074.1|DEUG
OG0000062	LOC108136038|XP_017112458.1|DELE, LOC108136028|XP_017112449.1|DELE	LOC108109225|XP_017073184.1|DEUG
OG0000062	LOC108134589|XP_017110436.1|DELE	LOC108102612|XP_017063205.1|DEUG
OG0000063	LOC108135091|XP_017111151.1|DELE	LOC108111516|XP_017076523.1|DEUG
OG0000063	LOC108135089|XP_017111149.1|DELE	LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC108150366|XP_017133993.1|DELE	LOC108113990|XP_017080222.1|DEUG
OG0000063	LOC108150356|XP_017133979.1|DELE	LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC108141665|XP_017120628.1|DELE	LOC108111216|XP_017076106.1|DEUG
OG0000065	LOC108134782|XP_017110720.1|DELE	LOC108111756|XP_017076802.1|DEUG
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC108136670|XP_017113481.1|DELE	LOC108117125|XP_017084845.1|DEUG
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC108135492|XP_017111724.1|DELE	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC108113829|XP_017080027.1|DEUG
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC108102436|XP_017062902.1|DEUG
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC108135055|XP_017111088.1|DELE	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	LOC108135054|XP_017111087.1|DELE	LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC108110990|XP_017075788.1|DEUG, LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC108139183|XP_017117297.1|DELE	LOC108116863|XP_017084418.1|DEUG
OG0000082	LOC108139182|XP_017117296.1|DELE	LOC108116862|XP_017084417.1|DEUG
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC108142089|XP_017121272.1|DELE	LOC108111194|XP_017076078.1|DEUG
OG0000083	LOC108141663|XP_017120626.1|DELE	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LOC108141752|XP_017120736.1|DELE	LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC108149585|XP_017132709.1|DELE	LOC108112272|XP_017077584.1|DEUG
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC108140991|XP_017119555.1|DELE	LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC108113547|XP_017079630.1|DEUG
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC108144381|XP_017124644.1|DELE	LOC108112753|XP_017078493.1|DEUG
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC108114809|XP_017081419.1|DEUG
OG0000097	LOC108135517|XP_017111751.1|DELE	LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG
OG0000097	LOC108135518|XP_017111752.1|DELE	LOC108108416|XP_017071958.1|DEUG, LOC108108441|XP_017071983.1|DEUG
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC108139156|XP_017117263.1|DELE	LOC108111638|XP_017076658.1|DEUG
OG0000100	LOC108143798|XP_017123810.1|DELE	LOC108109450|XP_017073438.1|DEUG
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC108108525|XP_017072086.1|DEUG
OG0000101	LOC108146010|XP_017127274.1|DELE	LOC108108529|XP_017072089.1|DEUG
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC108104532|XP_017066151.1|DEUG
OG0000102	LOC108147095|XP_017128871.1|DELE	LOC108113630|XP_017079787.1|DEUG, LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC108108264|XP_017071711.1|DEUG
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC108150095|XP_017133547.1|DELE	LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC108143955|XP_017124042.1|DELE	LOC108109430|XP_017073419.1|DEUG
OG0000105	LOC108143741|XP_017123763.1|DELE	LOC108109438|XP_017073428.1|DEUG
OG0000106	LOC108143391|XP_017123253.1|DELE	LOC108109051|XP_017072857.1|DEUG
OG0000106	LOC108140794|XP_017119281.1|DELE	LOC108116307|XP_017083585.1|DEUG
OG0000106	LOC108140795|XP_017119282.1|DELE	LOC108116313|XP_017083592.1|DEUG
OG0000106	LOC108138666|XP_017116496.1|DELE	LOC108105733|XP_017067937.1|DEUG, LOC108105731|XP_017067935.1|DEUG, LOC108105758|XP_017067966.1|DEUG, LOC108105732|XP_017067936.1|DEUG
OG0000106	LOC108141456|XP_017120348.1|DELE	LOC108112085|XP_017077323.1|DEUG
OG0000106	LOC108141457|XP_017120350.1|DELE	LOC108112271|XP_017077583.1|DEUG
OG0000106	LOC108141448|XP_017120336.1|DELE	LOC108113119|XP_017079108.1|DEUG
OG0000106	LOC108141459|XP_017120353.1|DELE	LOC108112181|XP_017077479.1|DEUG
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC108112143|XP_017077380.1|DEUG
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE	LOC108118401|XP_017086566.1|DEUG
OG0000107	LOC108150451|XP_017134100.1|DELE	LOC108118431|XP_017086602.1|DEUG
OG0000107	LOC108140848|XP_017119321.1|DELE	LOC108112145|XP_017077381.1|DEUG
OG0000109	LOC108135305|XP_017111479.1|DELE	LOC108110457|XP_017075013.1|DEUG
OG0000109	LOC108135351|XP_017111532.1|DELE	LOC108110593|XP_017075180.1|DEUG
OG0000109	LOC108142109|XP_017121293.1|DELE	LOC108110528|XP_017075098.1|DEUG
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC108102707|XP_017063338.1|DEUG
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC108108929|XP_017072669.1|DEUG
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC108145153|XP_017125862.1|DELE	LOC108109712|XP_017073832.1|DEUG
OG0000112	LOC108143829|XP_017123866.1|DELE	LOC108109713|XP_017073833.1|DEUG
OG0000113	LOC108149996|XP_017133417.1|DELE	LOC108106859|XP_017069592.1|DEUG
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC108115254|XP_017082100.1|DEUG
OG0000113	LOC108142622|XP_017122099.1|DELE	LOC108103515|XP_017064515.1|DEUG
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC108104067|XP_017065417.1|DEUG
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC108104063|XP_017065414.1|DEUG
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC108104065|XP_017065416.1|DEUG
OG0000114	LOC108138082|XP_017115559.1|DELE	LOC108104064|XP_017065415.1|DEUG
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC108113693|XP_017079859.1|DEUG
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC108113810|XP_017080008.1|DEUG
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC108113673|XP_017079837.1|DEUG
OG0000116	LOC108143891|XP_017123953.1|DELE	LOC108113671|XP_017079835.1|DEUG, LOC108113815|XP_017080013.1|DEUG
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC108113688|XP_017079853.1|DEUG
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC108105784|XP_017067999.1|DEUG
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC108105785|XP_017068000.1|DEUG
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC108105786|XP_017068001.1|DEUG
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC108105788|XP_017068004.1|DEUG
OG0000118	LOC108148033|XP_017130362.1|DELE	LOC108102545|XP_017063093.1|DEUG
OG0000118	LOC108147816|XP_017130059.1|DELE	LOC108102520|XP_017063045.1|DEUG
