Orthogroup	DELE.longest_only	DSUB.longest_only
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC108148506|XP_017131032.1|DELE	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC108148704|XP_017131344.1|DELE, LOC108148702|XP_017131342.1|DELE, LOC108148701|XP_017131341.1|DELE	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC108135876|XP_017112266.1|DELE	LOC117897244|XP_034661856.1|DSUB
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC117896653|XP_034660990.1|DSUB
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC117901308|XP_034667909.1|DSUB
OG0000063	LOC108135091|XP_017111151.1|DELE, LOC108135089|XP_017111149.1|DELE	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC108150366|XP_017133993.1|DELE, LOC108150356|XP_017133979.1|DELE	LOC117894178|XP_034656974.1|DSUB
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC117899736|XP_034665872.1|DSUB
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC108136670|XP_017113481.1|DELE, LOC108143529|XP_017123510.1|DELE	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC117895750|XP_034659511.1|DSUB
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC108144381|XP_017124644.1|DELE, LOC108144383|XP_017124647.1|DELE	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC108135535|XP_017111770.1|DELE	LOC117893821|XP_034656463.1|DSUB
OG0000097	LOC108135537|XP_017111773.1|DELE	LOC117893417|XP_034655920.1|DSUB
OG0000097	LOC108135517|XP_017111751.1|DELE, LOC108135518|XP_017111752.1|DELE	LOC117893163|XP_034655530.1|DSUB
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC108143955|XP_017124042.1|DELE	LOC117898251|XP_034663389.1|DSUB
OG0000105	LOC108143741|XP_017123763.1|DELE	LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	LOC117890150|XP_034650731.1|DSUB
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC117897174|XP_034661763.1|DSUB
OG0000113	LOC108138199|XP_017115809.1|DELE	LOC117897177|XP_034661767.1|DSUB
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC108143891|XP_017123953.1|DELE	LOC117898983|XP_034664616.1|DSUB
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC108148033|XP_017130362.1|DELE, LOC108147816|XP_017130059.1|DELE	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC108139343|XP_017117556.1|DELE	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC108148237|XP_017130642.1|DELE, LOC108148236|XP_017130640.1|DELE	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC108145410|XP_017126299.1|DELE	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC108145353|XP_017126231.1|DELE	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC108141207|XP_017119944.1|DELE	LOC117899404|XP_034665281.1|DSUB
OG0000127	LOC108140979|XP_017119537.1|DELE	LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC108142382|XP_017121705.1|DELE	LOC117895252|XP_034658658.1|DSUB
OG0000130	LOC108142380|XP_017121704.1|DELE	LOC117895251|XP_034658657.1|DSUB
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC108138353|XP_017116013.1|DELE	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC108135330|XP_017111507.1|DELE	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC108143794|XP_017123806.1|DELE	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC108144076|XP_017124215.1|DELE	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	LOC108144086|XP_017124228.1|DELE	LOC117898371|XP_034663600.1|DSUB
OG0000139	LOC108134962|XP_017110976.1|DELE	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC117898015|XP_034663034.1|DSUB
OG0000141	LOC108147394|XP_017129319.1|DELE	LOC117895145|XP_034658465.1|DSUB
OG0000141	LOC108147460|XP_017129480.1|DELE	LOC117895146|XP_034658469.1|DSUB
OG0000141	LOC108147461|XP_017129482.1|DELE	LOC117895143|XP_034658460.1|DSUB
OG0000141	LOC108147462|XP_017129483.1|DELE	LOC117895147|XP_034658471.1|DSUB
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC117897016|XP_034661478.1|DSUB
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC117899539|XP_034665507.1|DSUB
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC117889604|XP_034649912.1|DSUB
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC117895094|XP_034658382.1|DSUB
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC117895095|XP_034658383.1|DSUB
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC117897699|XP_034662611.1|DSUB
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC117896455|XP_034660679.1|DSUB
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC117901842|XP_034668675.1|DSUB
OG0000145	LOC108137321|XP_017114435.1|DELE	LOC117897170|XP_034661747.1|DSUB
OG0000145	LOC108150480|XP_017134172.1|DELE	LOC117902770|XP_034670254.1|DSUB
OG0000145	LOC108150411|XP_017134058.1|DELE	LOC117902771|XP_034670255.1|DSUB
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC117900255|XP_034666445.1|DSUB
OG0000147	LOC108148352|XP_017130857.1|DELE	LOC117896221|XP_034660245.1|DSUB
OG0000147	LOC108148353|XP_017130858.1|DELE	LOC117896222|XP_034660247.1|DSUB
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC117902375|XP_034669584.1|DSUB
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC117901505|XP_034668166.1|DSUB
OG0000149	LOC108149372|XP_017132368.1|DELE	LOC117902756|XP_034670237.1|DSUB
OG0000149	LOC108147714|XP_017129926.1|DELE	LOC117902650|XP_034670071.1|DSUB
OG0000150	LOC108147774|XP_017129992.1|DELE	LOC117901373|XP_034667974.1|DSUB
OG0000150	LOC108147902|XP_017130151.1|DELE	LOC117901370|XP_034667971.1|DSUB
OG0000150	LOC108147901|XP_017130150.1|DELE	LOC117901369|XP_034667970.1|DSUB
OG0000151	LOC108142256|XP_017121465.1|DELE	LOC117894759|XP_034657867.1|DSUB
OG0000151	LOC108142289|XP_017121527.1|DELE	LOC117894764|XP_034657872.1|DSUB
OG0000151	LOC108142270|XP_017121482.1|DELE	LOC117894763|XP_034657871.1|DSUB
OG0000151	LOC108142662|XP_017122153.1|DELE	LOC117894890|XP_034658063.1|DSUB
OG0000152	LOC108136672|XP_017113484.1|DELE, LOC108136823|XP_017113716.1|DELE, LOC108147086|XP_017128863.1|DELE, LOC108147258|XP_017129144.1|DELE	LOC117896892|XP_034661315.1|DSUB
OG0000153	LOC108139370|XP_017117584.1|DELE	LOC117898085|XP_034663155.1|DSUB
OG0000153	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE	LOC117897538|XP_034662350.1|DSUB
OG0000153	LOC108139372|XP_017117588.1|DELE	LOC117897537|XP_034662349.1|DSUB
OG0000154	LOC108148655|XP_017131279.1|DELE	LOC117895969|XP_034659819.1|DSUB
OG0000154	LOC108148648|XP_017131266.1|DELE	LOC117895972|XP_034659823.1|DSUB
OG0000154	LOC108136063|XP_017112496.1|DELE	LOC117893214|XP_034655639.1|DSUB
OG0000155	LOC108142306|XP_017121546.1|DELE	LOC117894277|XP_034657124.1|DSUB
OG0000155	LOC108142266|XP_017121478.1|DELE	LOC117893600|XP_034656166.1|DSUB
OG0000155	LOC108142307|XP_017121547.1|DELE	LOC117893601|XP_034656167.1|DSUB
OG0000157	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB
