Orthogroup	DELE.longest_only	DBUS.longest_only
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC108599153|XP_017841429.1|DBUS
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC108141924|XP_017121037.1|DELE, LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE, LOC108141752|XP_017120736.1|DELE	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC108136184|XP_017112675.1|DELE	LOC108595368|XP_017836084.1|DBUS
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC108147082|XP_017128860.1|DELE, LOC108144092|XP_017124235.1|DELE	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC108150100|XP_017133553.1|DELE	LOC108598080|XP_017840183.1|DBUS, LOC108598081|XP_017840184.1|DBUS, LOC108598079|XP_017840182.1|DBUS
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC108602051|XP_017845552.1|DBUS
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC108146010|XP_017127274.1|DELE	LOC108597899|XP_017840007.1|DBUS
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC108150149|XP_017133604.1|DELE, LOC108135601|XP_017111902.1|DELE	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC108135376|XP_017111556.1|DELE, LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE, LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC108594739|XP_017835366.1|DBUS
OG0000108	LOC108136149|XP_017112632.1|DELE	LOC117134678|XP_033149022.1|DBUS
OG0000109	LOC108135305|XP_017111479.1|DELE, LOC108135351|XP_017111532.1|DELE	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE, LOC108143305|XP_017123108.1|DELE	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC108148033|XP_017130362.1|DELE, LOC108147816|XP_017130059.1|DELE	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC108139343|XP_017117556.1|DELE, LOC108139345|XP_017117558.1|DELE	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC108596690|XP_017838199.1|DBUS
OG0000127	LOC108141207|XP_017119944.1|DELE, LOC108140979|XP_017119537.1|DELE	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC108145252|XP_017126018.1|DELE, LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC108142382|XP_017121705.1|DELE, LOC108142380|XP_017121704.1|DELE	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC108138336|XP_017115989.1|DELE, LOC108138353|XP_017116013.1|DELE	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC108135330|XP_017111507.1|DELE	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC108143794|XP_017123806.1|DELE	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC108144076|XP_017124215.1|DELE	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC108144086|XP_017124228.1|DELE	LOC108603561|XP_017847968.1|DBUS
OG0000138	LOC108144077|XP_017124216.1|DELE	LOC108603085|XP_017847064.1|DBUS
OG0000139	LOC108134962|XP_017110976.1|DELE	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS
OG0000139	LOC108145788|XP_017126848.1|DELE, LOC108150441|XP_017134088.1|DELE, LOC108143169|XP_017122902.1|DELE, LOC108144332|XP_017124531.1|DELE	LOC108605895|XP_017851200.1|DBUS
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC108601804|XP_017845230.1|DBUS
OG0000141	LOC108147460|XP_017129480.1|DELE	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC108147461|XP_017129482.1|DELE	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC108147462|XP_017129483.1|DELE	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC108137321|XP_017114435.1|DELE	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC108150411|XP_017134058.1|DELE	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC108148352|XP_017130857.1|DELE	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC108148353|XP_017130858.1|DELE	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC108149372|XP_017132368.1|DELE	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC108147714|XP_017129926.1|DELE	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC108147774|XP_017129992.1|DELE, LOC108147902|XP_017130151.1|DELE, LOC108147901|XP_017130150.1|DELE	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC108142256|XP_017121465.1|DELE	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC108142289|XP_017121527.1|DELE	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC108142270|XP_017121482.1|DELE	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC108142662|XP_017122153.1|DELE	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC108136672|XP_017113484.1|DELE, LOC108136823|XP_017113716.1|DELE, LOC108147086|XP_017128863.1|DELE, LOC108147258|XP_017129144.1|DELE	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000153	LOC108139370|XP_017117584.1|DELE	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC108139372|XP_017117588.1|DELE	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC108148655|XP_017131279.1|DELE, LOC108148648|XP_017131266.1|DELE	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC108142266|XP_017121478.1|DELE	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC108142307|XP_017121547.1|DELE	LOC108597991|XP_017840096.1|DBUS
OG0000157	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC108145497|XP_017126445.1|DELE	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC108144982|XP_017125624.1|DELE	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC108146654|XP_017128188.1|DELE	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC108146671|XP_017128214.1|DELE	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC108150562|XP_017134285.1|DELE	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC108135608|XP_017111911.1|DELE	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC108136109|XP_017112576.1|DELE	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC108144015|XP_017124129.1|DELE	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC108144001|XP_017124110.1|DELE	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC108146262|XP_017127691.1|DELE	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC108137762|XP_017115153.1|DELE	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC108146617|XP_017128152.1|DELE, LOC108145765|XP_017126822.1|DELE, LOC108135191|XP_017111301.1|DELE	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC108138876|XP_017116891.1|DELE	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC108145657|XP_017126698.1|DELE	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC108149173|XP_017132069.1|DELE	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC108147588|XP_017129716.1|DELE	LOC108596055|XP_017836938.1|DBUS
OG0000165	LOC108140933|XP_017119487.1|DELE, LOC108140926|XP_017119479.1|DELE, LOC108135739|XP_017112062.1|DELE	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC108145485|XP_017126430.1|DELE	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC108145338|XP_017126216.1|DELE	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC108150180|XP_017133659.1|DELE	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC108150118|XP_017133574.1|DELE	LOC117134799|XP_033149608.1|DBUS
OG0000168	LOC108147052|XP_017128825.1|DELE	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC108136695|XP_017113508.1|DELE	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC108142254|XP_017121463.1|DELE	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC108135848|XP_017112228.1|DELE	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC108149517|XP_017132634.1|DELE, LOC108149516|XP_017132633.1|DELE	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC108149287|XP_017132219.1|DELE	LOC108594385|XP_017835037.1|DBUS
OG0000171	LOC108149326|XP_017132279.1|DELE	LOC108606868|XP_017852882.2|DBUS
OG0000171	LOC108141715|XP_017120695.1|DELE	LOC108597130|XP_033150794.1|DBUS
OG0000171	LOC108134828|XP_017110771.1|DELE	LOC117134931|XP_033150352.1|DBUS
OG0000172	LOC108146171|XP_017127561.1|DELE	LOC108600470|XP_017843569.2|DBUS
OG0000173	LOC108137563|XP_017114777.1|DELE	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS
OG0000174	LOC108147337|XP_017129254.1|DELE	LOC108594728|XP_017835356.1|DBUS
OG0000174	LOC108141762|XP_017120750.1|DELE	LOC108605156|XP_017850227.1|DBUS
OG0000174	LOC108137267|XP_017114394.1|DELE, LOC108144967|XP_017125604.1|DELE	LOC108595968|XP_017836744.1|DBUS
OG0000175	LOC108140669|XP_017119101.1|DELE	LOC108604206|XP_017849055.1|DBUS
OG0000175	LOC108147186|XP_017129021.1|DELE	LOC108603650|XP_017848106.1|DBUS
OG0000176	LOC108146050|XP_017127343.1|DELE	LOC108597890|XP_017839998.1|DBUS
OG0000176	LOC108146051|XP_017127345.1|DELE	LOC108597942|XP_017840047.1|DBUS
OG0000176	LOC108145948|XP_017127146.1|DELE	LOC108597946|XP_017840051.1|DBUS
OG0000176	LOC108145950|XP_017127148.1|DELE	LOC108597944|XP_017840049.1|DBUS
OG0000177	LOC108141616|XP_017120571.1|DELE	LOC108606425|XP_017852017.1|DBUS
OG0000177	LOC108148867|XP_017131656.1|DELE	LOC108604406|XP_017849360.1|DBUS
OG0000177	LOC108143207|XP_017122963.1|DELE	LOC108598794|XP_017841027.1|DBUS, LOC108598411|XP_017840525.1|DBUS
OG0000178	LOC108137253|XP_017114325.1|DELE	LOC108606135|XP_017851477.1|DBUS
OG0000179	LOC108141476|XP_017120373.1|DELE	LOC108597113|XP_017838978.1|DBUS
OG0000179	LOC108137931|XP_017115370.1|DELE	LOC108595307|XP_017836013.1|DBUS
OG0000179	LOC108138955|XP_017117023.1|DELE	LOC108608474|XP_017855351.2|DBUS
OG0000180	LOC108138648|XP_017116480.1|DELE, LOC108138577|XP_017116353.1|DELE	LOC108595139|XP_017835794.2|DBUS, LOC108595023|XP_017835647.2|DBUS
OG0000181	LOC108141166|XP_017119883.1|DELE	LOC108601926|XP_017845391.1|DBUS
OG0000181	LOC108147200|XP_017129043.1|DELE	LOC108602410|XP_017846011.1|DBUS
OG0000182	LOC108148292|XP_017130751.1|DELE	LOC108603930|XP_017848614.1|DBUS
OG0000182	LOC108148377|XP_017130891.1|DELE	LOC108603929|XP_017848613.1|DBUS
OG0000182	LOC108148376|XP_017130890.1|DELE	LOC108603928|XP_033149798.1|DBUS, LOC117134833|XP_033149799.1|DBUS
OG0000183	LOC108138397|XP_017116065.1|DELE	LOC108605805|XP_017851100.1|DBUS
OG0000183	LOC108142288|XP_017121523.1|DELE	LOC108599037|XP_017841306.1|DBUS
OG0000183	LOC108142796|XP_017122335.1|DELE	LOC108600857|XP_017844149.1|DBUS
