Orthogroup	DELE.longest_only	DKIK.longest_only
OG0000049	LOC108140400|XP_017118597.1|DELE	LOC108084023|XP_017035525.1|DKIK
OG0000049	LOC108140395|XP_017118592.1|DELE	LOC108084019|XP_017035520.1|DKIK
OG0000050	LOC108144105|XP_017124238.1|DELE	LOC108073068|XP_017020022.1|DKIK
OG0000050	LOC108143123|XP_017122853.1|DELE	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	LOC108143198|XP_017122940.1|DELE	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	LOC108143121|XP_017122851.1|DELE	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	LOC108143197|XP_017122939.1|DELE	LOC108072596|XP_017019300.1|DKIK
OG0000050	LOC108143120|XP_017122849.1|DELE	LOC108072619|XP_017019339.1|DKIK
OG0000050	LOC108143122|XP_017122852.1|DELE	LOC108072601|XP_017019314.1|DKIK
OG0000051	LOC108143756|XP_017123775.1|DELE	LOC108083217|XP_017034415.1|DKIK
OG0000051	LOC108143275|XP_017123079.1|DELE	LOC108085672|XP_017037854.1|DKIK
OG0000051	LOC108136096|XP_017112560.1|DELE	LOC108080429|XP_017030651.1|DKIK
OG0000051	LOC108141560|XP_017120493.1|DELE	LOC108080428|XP_017030650.1|DKIK
OG0000052	LOC108135036|XP_017111063.1|DELE, LOC108136729|XP_017113543.1|DELE	LOC108084580|XP_017036343.1|DKIK
OG0000052	LOC108135035|XP_017111062.1|DELE	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK
OG0000052	LOC108135034|XP_017111060.1|DELE	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	LOC108135047|XP_017111075.1|DELE	LOC108084092|XP_017035606.1|DKIK
OG0000052	LOC108135173|XP_017111287.1|DELE	LOC108084066|XP_017035574.1|DKIK
OG0000052	LOC108145160|XP_017125875.1|DELE	LOC108082278|XP_017033098.1|DKIK
OG0000052	LOC108145159|XP_017125874.1|DELE	LOC108082558|XP_017033497.1|DKIK
OG0000053	LOC108145359|XP_017126241.1|DELE	LOC108070784|XP_017016873.1|DKIK
OG0000053	LOC108145358|XP_017126240.1|DELE	LOC108070783|XP_017016872.1|DKIK
OG0000053	LOC108145357|XP_017126239.1|DELE	LOC108070782|XP_017016871.1|DKIK
OG0000053	LOC108145356|XP_017126238.1|DELE	LOC108070781|XP_017016869.1|DKIK
OG0000053	LOC108145362|XP_017126243.1|DELE	LOC108070786|XP_017016875.1|DKIK
OG0000054	LOC108140678|XP_017119113.1|DELE	LOC108081173|XP_017031718.1|DKIK
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	LOC108140635|XP_017119043.1|DELE	LOC108081160|XP_017031693.1|DKIK
OG0000054	LOC108140634|XP_017119042.1|DELE	LOC108081159|XP_017031690.1|DKIK
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	LOC108085846|XP_017038093.1|DKIK
OG0000056	LOC108148700|XP_017131340.1|DELE	LOC108071295|XP_017017484.1|DKIK
OG0000056	LOC108148703|XP_017131343.1|DELE	LOC108071297|XP_017017486.1|DKIK
OG0000056	LOC108148704|XP_017131344.1|DELE	LOC108071299|XP_017017488.1|DKIK
OG0000056	LOC108148702|XP_017131342.1|DELE	LOC108071298|XP_017017487.1|DKIK
OG0000056	LOC108148701|XP_017131341.1|DELE	LOC108071296|XP_017017485.1|DKIK
OG0000056	LOC108135876|XP_017112266.1|DELE	LOC108077622|XP_017026519.1|DKIK
OG0000056	LOC108135877|XP_017112269.1|DELE	LOC108077830|XP_017026845.1|DKIK
OG0000058	LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE	LOC108082757|XP_017033763.1|DKIK
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC108082758|XP_017033764.1|DKIK
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC108070811|XP_017016903.1|DKIK
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC108085570|XP_017037699.1|DKIK
OG0000059	LOC108148902|XP_017131707.1|DELE	LOC108085569|XP_017037698.1|DKIK
OG0000059	LOC108148903|XP_017131708.1|DELE	LOC108085567|XP_017037695.1|DKIK
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC108085562|XP_017037690.1|DKIK
OG0000059	LOC108148971|XP_017131799.1|DELE	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC108085559|XP_017037687.1|DKIK
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC108080522|XP_017030803.1|DKIK
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC108085335|XP_017037380.1|DKIK
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC108075427|XP_017023341.1|DKIK
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC108085322|XP_017037367.1|DKIK
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC108076086|XP_017024289.1|DKIK
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC108077343|XP_017026120.1|DKIK
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC108086185|XP_017038537.1|DKIK
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC108086197|XP_017038548.1|DKIK
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC108086191|XP_017038544.1|DKIK
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC108086182|XP_017038533.1|DKIK
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC108071778|XP_017018123.1|DKIK
OG0000062	LOC108138778|XP_017116734.1|DELE	LOC108082791|XP_017033825.1|DKIK
OG0000062	LOC108138779|XP_017116735.1|DELE	LOC108082790|XP_017033824.1|DKIK
OG0000062	LOC108141958|XP_017121089.1|DELE	LOC108077206|XP_017025943.1|DKIK
OG0000062	LOC108136038|XP_017112458.1|DELE, LOC108136028|XP_017112449.1|DELE	LOC108082253|XP_017033087.1|DKIK, LOC108082254|XP_017033088.1|DKIK
OG0000063	LOC108135091|XP_017111151.1|DELE	LOC108071305|XP_017017501.1|DKIK
OG0000063	LOC108135089|XP_017111149.1|DELE	LOC108071251|XP_017017426.1|DKIK
OG0000063	LOC108135090|XP_017111150.1|DELE	LOC108071304|XP_017017500.1|DKIK
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC108071602|XP_017017872.1|DKIK
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC108071633|XP_017017906.1|DKIK
OG0000063	LOC108150366|XP_017133993.1|DELE	LOC108071565|XP_017017835.1|DKIK
OG0000063	LOC108150356|XP_017133979.1|DELE	LOC108071655|XP_017017940.1|DKIK
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC108077717|XP_017026657.1|DKIK
OG0000065	LOC108141665|XP_017120628.1|DELE, LOC108134782|XP_017110720.1|DELE	LOC108077718|XP_017026658.1|DKIK
OG0000065	LOC108135129|XP_017111226.1|DELE	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	LOC108135083|XP_017111141.1|DELE	LOC108077800|XP_017026803.1|DKIK
OG0000065	LOC108135130|XP_017111227.1|DELE	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK
OG0000066	LOC108138418|XP_017116103.1|DELE	LOC108083599|XP_017034957.1|DKIK
OG0000066	LOC108148300|XP_017130771.1|DELE	LOC108080484|XP_017030727.1|DKIK
OG0000066	LOC108148542|XP_017131073.1|DELE	LOC108077666|XP_017026575.1|DKIK
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC108081852|XP_017032582.1|DKIK
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC108080961|XP_017031364.1|DKIK
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC108072837|XP_017019618.1|DKIK
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC108084848|XP_017036716.1|DKIK
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC108085996|XP_017038286.1|DKIK
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC108077943|XP_017026970.1|DKIK
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC108085995|XP_017038285.1|DKIK
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC108071874|XP_017018291.1|DKIK
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC108084117|XP_017035637.1|DKIK
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC108074164|XP_017021563.1|DKIK
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC108072243|XP_017018793.1|DKIK
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC108076002|XP_017024145.1|DKIK
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC108082683|XP_017033673.1|DKIK
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC108082714|XP_017033711.1|DKIK
OG0000071	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE	LOC108073779|XP_017021035.1|DKIK
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC108070385|XP_017016325.1|DKIK
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC108070384|XP_017016324.1|DKIK
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC108076540|XP_017024942.1|DKIK
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC108076135|XP_017024352.1|DKIK
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC108082462|XP_017033327.1|DKIK
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC108079402|XP_017029216.1|DKIK
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC108071625|XP_017017896.1|DKIK
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC108071877|XP_017018294.1|DKIK
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC108078729|XP_017028220.1|DKIK
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC108078805|XP_017028362.1|DKIK
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC108078731|XP_017028222.1|DKIK
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC108078964|XP_017028614.1|DKIK
OG0000076	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC108085219|XP_017037239.1|DKIK
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC108085227|XP_017037254.1|DKIK
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC108076740|XP_017025218.1|DKIK
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC108073492|XP_017020640.1|DKIK
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC108070868|XP_017016990.1|DKIK
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC108077758|XP_017026727.1|DKIK
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC108082104|XP_017032889.1|DKIK
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC108083237|XP_017034431.1|DKIK
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC108084091|XP_017035604.1|DKIK
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC108080166|XP_017030300.1|DKIK
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC108083371|XP_017034605.1|DKIK
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC108086154|XP_017038504.1|DKIK, LOC108086155|XP_017038506.1|DKIK, LOC108086156|XP_017038507.1|DKIK, LOC108086084|XP_017038391.1|DKIK
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC108086076|XP_017038383.1|DKIK
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC108082848|XP_017033908.1|DKIK
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC108076175|XP_017024395.1|DKIK
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC108073934|XP_017021227.1|DKIK
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC108076521|XP_017024919.1|DKIK
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK
OG0000082	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK
OG0000083	LOC108141924|XP_017121037.1|DELE	LOC108077314|XP_017026091.1|DKIK
OG0000083	LOC108142089|XP_017121272.1|DELE	LOC108075851|XP_017023931.1|DKIK
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC108077101|XP_017025775.1|DKIK
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC108082570|XP_017033516.1|DKIK
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC108073008|XP_017019953.1|DKIK
OG0000085	LOC108149585|XP_017132709.1|DELE	LOC108078024|XP_017027074.1|DKIK
OG0000085	LOC108149597|XP_017132778.1|DELE	LOC108078117|XP_017027221.1|DKIK
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	LOC108078385|XP_017027713.1|DKIK
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC108078118|XP_017027223.1|DKIK
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC108076785|XP_017025280.1|DKIK
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC108081995|XP_017032728.1|DKIK
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC108077379|XP_017026162.1|DKIK
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC108081987|XP_017032714.1|DKIK
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC108076386|XP_017024698.1|DKIK
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC108085237|XP_017037265.1|DKIK
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC108073869|XP_017021143.1|DKIK
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC108076406|XP_017024734.1|DKIK
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC108073878|XP_017021152.1|DKIK
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC108081135|XP_017031645.1|DKIK
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC108075612|XP_017023634.1|DKIK
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC108078680|XP_017028115.1|DKIK
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC108077947|XP_017026974.1|DKIK
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC108078973|XP_017028631.1|DKIK
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC108071532|XP_017017793.1|DKIK
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC108075739|XP_017023776.1|DKIK
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC108082079|XP_017032861.1|DKIK
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC108081166|XP_017031709.1|DKIK
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC108081243|XP_017031811.1|DKIK
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC108071264|XP_017017444.1|DKIK
OG0000092	LOC108147082|XP_017128860.1|DELE	LOC108077658|XP_017026562.1|DKIK
OG0000092	LOC108144092|XP_017124235.1|DELE	LOC108071261|XP_017017438.1|DKIK
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC108079645|XP_017029525.1|DKIK
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC108074155|XP_017021548.1|DKIK
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC108071561|XP_017017831.1|DKIK
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC108082873|XP_017033940.1|DKIK
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC108075861|XP_017023944.1|DKIK
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC108085902|XP_017038160.1|DKIK
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC108082876|XP_017033946.1|DKIK
OG0000097	LOC108135535|XP_017111770.1|DELE	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK
OG0000097	LOC108135537|XP_017111773.1|DELE	LOC108080576|XP_017030870.1|DKIK, LOC108080575|XP_017030868.1|DKIK
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC108077716|XP_017026656.1|DKIK
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC108083427|XP_017034672.1|DKIK
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC108083341|XP_017034574.1|DKIK
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC108083422|XP_017034666.1|DKIK
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC108076209|XP_017024435.1|DKIK
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC108075976|XP_017024117.1|DKIK
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC108083696|XP_017035073.1|DKIK
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC108073007|XP_017019952.1|DKIK
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC108078325|XP_017027613.1|DKIK
OG0000103	LOC108150149|XP_017133604.1|DELE	LOC108078639|XP_017028056.1|DKIK
OG0000103	LOC108135601|XP_017111902.1|DELE	LOC108071952|XP_017018408.1|DKIK
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC108071951|XP_017018407.1|DKIK
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC108072142|XP_017018672.1|DKIK
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC108071553|XP_017017820.1|DKIK
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC108082132|XP_017032923.1|DKIK
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC108084017|XP_017035519.1|DKIK
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC108080884|XP_017031275.1|DKIK
OG0000105	LOC108143955|XP_017124042.1|DELE	LOC108080981|XP_017031395.1|DKIK
OG0000105	LOC108143741|XP_017123763.1|DELE	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK
OG0000106	LOC108143391|XP_017123253.1|DELE	LOC108074711|XP_017022340.1|DKIK
OG0000106	LOC108140795|XP_017119282.1|DELE, LOC108138666|XP_017116496.1|DELE	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK
OG0000106	LOC108141456|XP_017120348.1|DELE	LOC108082393|XP_017033227.1|DKIK
OG0000106	LOC108141457|XP_017120350.1|DELE	LOC108082290|XP_017033110.1|DKIK
OG0000106	LOC108141448|XP_017120336.1|DELE, LOC108141459|XP_017120353.1|DELE	LOC108082293|XP_017033113.1|DKIK
OG0000107	LOC108135376|XP_017111556.1|DELE	LOC108072231|XP_017018782.1|DKIK
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE	LOC108076996|XP_017025555.1|DKIK
OG0000107	LOC108150451|XP_017134100.1|DELE	LOC108076845|XP_017025363.1|DKIK
OG0000107	LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC108072303|XP_017018860.1|DKIK
OG0000108	LOC108136149|XP_017112632.1|DELE	LOC108083428|XP_017034676.1|DKIK
OG0000109	LOC108135305|XP_017111479.1|DELE	LOC108077299|XP_017026069.1|DKIK
OG0000109	LOC108135351|XP_017111532.1|DELE	LOC108076928|XP_017025463.1|DKIK
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC108077298|XP_017026067.1|DKIK
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC108078140|XP_017027262.1|DKIK
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC108078152|XP_017027292.1|DKIK
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC108078144|XP_017027276.1|DKIK
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC108078161|XP_017027305.1|DKIK
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC108082105|XP_017032890.1|DKIK
OG0000111	LOC108143305|XP_017123108.1|DELE	LOC108082108|XP_017032897.1|DKIK
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC108085943|XP_017038219.1|DKIK
OG0000112	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	LOC108070647|XP_017016704.1|DKIK
OG0000113	LOC108142622|XP_017122099.1|DELE	LOC108083778|XP_017035191.1|DKIK
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC108082011|XP_017032755.1|DKIK
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC108082009|XP_017032753.1|DKIK
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC108082010|XP_017032754.1|DKIK
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC108071262|XP_017017439.1|DKIK
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK
OG0000116	LOC108143884|XP_017123947.1|DELE	LOC108071252|XP_017017427.1|DKIK
OG0000116	LOC108143891|XP_017123953.1|DELE	LOC108071353|XP_017017583.1|DKIK
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC108085279|XP_017037320.1|DKIK
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC108085280|XP_017037321.1|DKIK
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC108085261|XP_017037300.1|DKIK
OG0000118	LOC108147816|XP_017130059.1|DELE	LOC108081361|XP_017032002.1|DKIK
OG0000118	LOC108144956|XP_017125590.1|DELE	LOC108084058|XP_017035569.1|DKIK, LOC108084069|XP_017035580.1|DKIK
OG0000118	LOC108149318|XP_017132266.1|DELE	LOC108080909|XP_017031302.1|DKIK
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC108084244|XP_017035870.1|DKIK, LOC108084245|XP_017035871.1|DKIK
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC108084013|XP_017035515.1|DKIK
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC108084109|XP_017035624.1|DKIK
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC108076008|XP_017024152.1|DKIK
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC108073105|XP_017020084.1|DKIK
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC108083606|XP_017034966.1|DKIK
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC108071718|XP_017018030.1|DKIK
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC108077632|XP_017026534.1|DKIK, LOC108077631|XP_017026533.1|DKIK
OG0000121	LOC108139343|XP_017117556.1|DELE	LOC108077893|XP_017026919.1|DKIK
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC108074529|XP_017022095.1|DKIK
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC108074147|XP_017021535.1|DKIK
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC108078069|XP_017027122.1|DKIK
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC108086046|XP_017038354.1|DKIK
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC108076393|XP_017024719.1|DKIK
OG0000123	LOC108136864|XP_017113794.1|DELE	LOC108084539|XP_017036265.1|DKIK
OG0000123	LOC108148237|XP_017130642.1|DELE	LOC108080453|XP_017030679.1|DKIK
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC108080459|XP_017030684.1|DKIK
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC108076347|XP_017024629.1|DKIK
OG0000124	LOC108145410|XP_017126299.1|DELE	LOC108078503|XP_017027891.1|DKIK
OG0000124	LOC108145353|XP_017126231.1|DELE	LOC108078504|XP_017027895.1|DKIK
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC108084946|XP_017036832.1|DKIK
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC108083937|XP_017035432.1|DKIK
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC108076398|XP_017024726.1|DKIK
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC108076399|XP_017024727.1|DKIK
OG0000127	LOC108141207|XP_017119944.1|DELE	LOC108084026|XP_017035528.1|DKIK
OG0000127	LOC108140979|XP_017119537.1|DELE	LOC108084099|XP_017035615.1|DKIK
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC108084025|XP_017035527.1|DKIK
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC108084088|XP_017035601.1|DKIK
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC108082339|XP_017033157.1|DKIK, LOC108082274|XP_017033093.1|DKIK
OG0000128	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE	LOC108082276|XP_017033096.1|DKIK, LOC108082275|XP_017033095.1|DKIK, LOC108082355|XP_017033184.1|DKIK, LOC108082628|XP_017033596.1|DKIK
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC108079385|XP_017029196.1|DKIK
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC108070448|XP_017016416.1|DKIK
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC108074574|XP_017022165.1|DKIK
OG0000129	LOC108140011|XP_017118203.1|DELE	LOC108071891|XP_017018312.1|DKIK
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC108079384|XP_017029194.1|DKIK
