Orthogroup	DELE.longest_only	DMEL.longest_only
OG0000053	LOC108145357|XP_017126239.1|DELE	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC108145356|XP_017126238.1|DELE	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC108145362|XP_017126243.1|DELE	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC108140678|XP_017119113.1|DELE	AOX1|NP_650475.1|DMEL
OG0000054	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE	AOX2|NP_732047.2|DMEL
OG0000054	LOC108140635|XP_017119043.1|DELE	AOX4|NP_650478.1|DMEL
OG0000054	LOC108140634|XP_017119042.1|DELE	AOX3|NP_650477.1|DMEL
OG0000055	LOC108148506|XP_017131032.1|DELE	CecC|NP_524591.1|DMEL
OG0000055	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000055	LOC108148509|XP_017131036.1|DELE	CecB|NP_524590.1|DMEL
OG0000056	LOC108148700|XP_017131340.1|DELE	CG6726|NP_651120.1|DMEL
OG0000056	LOC108148703|XP_017131343.1|DELE	CG17110|NP_651121.1|DMEL
OG0000056	LOC108148704|XP_017131344.1|DELE	CG17109|NP_651122.2|DMEL
OG0000056	LOC108148702|XP_017131342.1|DELE	CG6738|NP_651124.1|DMEL
OG0000056	LOC108148701|XP_017131341.1|DELE	CG6733|NP_651123.1|DMEL
OG0000056	LOC108135877|XP_017112269.1|DELE	CG6465|NP_650004.1|DMEL
OG0000058	LOC108143671|XP_017123671.1|DELE	AANATL4|NP_611406.1|DMEL
OG0000058	LOC108139014|XP_017117106.1|DELE	AANATL3|NP_610018.1|DMEL
OG0000058	LOC108143672|XP_017123672.1|DELE	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL
OG0000058	LOC108150544|XP_017134265.1|DELE	AANATL2|NP_609005.1|DMEL
OG0000058	LOC108149860|XP_017133229.1|DELE	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC108148904|XP_017131709.1|DELE	TwdlH|NP_651490.1|DMEL
OG0000059	LOC108148902|XP_017131707.1|DELE	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC108148903|XP_017131708.1|DELE	TwdlK|NP_651488.1|DMEL
OG0000059	LOC108148901|XP_017131706.1|DELE	TwdlN|NP_733160.1|DMEL
OG0000059	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL
OG0000059	LOC108148470|XP_017130991.1|DELE	TwdlM|NP_651484.1|DMEL
OG0000060	LOC108137714|XP_017115086.1|DELE	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC108138657|XP_017116487.1|DELE	CG7094|NP_609851.2|DMEL
OG0000060	LOC108137459|XP_017114652.1|DELE	CG12147|NP_649536.1|DMEL
OG0000060	LOC108143025|XP_017122707.1|DELE	dco|NP_001356928.1|DMEL
OG0000060	LOC108149967|XP_017133376.1|DELE	CG2577|NP_572794.1|DMEL
OG0000060	LOC108148059|XP_017130401.1|DELE	CG9962|NP_608697.1|DMEL
OG0000061	LOC108138018|XP_017115477.1|DELE	CG15255|NP_609755.1|DMEL
OG0000061	LOC108138006|XP_017115465.1|DELE	CG7631|NP_609760.1|DMEL
OG0000061	LOC108138025|XP_017115485.1|DELE	CG15254|NP_609757.1|DMEL
OG0000061	LOC108138035|XP_017115497.1|DELE	CG15253|NP_609758.1|DMEL
OG0000062	LOC108136516|XP_017113265.1|DELE	CG12111|NP_572491.1|DMEL
OG0000062	LOC108138778|XP_017116734.1|DELE	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC108134586|XP_017110432.1|DELE	CG43055|NP_001245867.1|DMEL
OG0000063	LOC108135091|XP_017111151.1|DELE	CG17929|NP_650532.2|DMEL
OG0000063	LOC108135089|XP_017111149.1|DELE	CG6901|NP_650531.1|DMEL
OG0000063	LOC108135090|XP_017111150.1|DELE	CG17930|NP_650533.1|DMEL
OG0000063	LOC108150132|XP_017133588.1|DELE	CG42826|NP_001189079.1|DMEL
OG0000063	LOC108150112|XP_017133565.1|DELE	CG32053|NP_729587.1|DMEL
OG0000063	LOC108150366|XP_017133993.1|DELE	CG32054|NP_729588.1|DMEL
OG0000063	LOC108150356|XP_017133979.1|DELE	CG42825|NP_729590.1|DMEL
OG0000065	LOC108134781|XP_017110718.1|DELE	CG10096|NP_001027183.1|DMEL
OG0000065	LOC108141665|XP_017120628.1|DELE	Sgp|NP_609241.1|DMEL
OG0000065	LOC108134782|XP_017110720.1|DELE	CG10097|NP_731699.2|DMEL
OG0000065	LOC108135129|XP_017111226.1|DELE	CG14893|NP_650568.2|DMEL
OG0000065	LOC108135083|XP_017111141.1|DELE	CG17562|NP_650566.1|DMEL
OG0000065	LOC108135130|XP_017111227.1|DELE	CG17560|NP_650567.1|DMEL
OG0000066	LOC108138418|XP_017116103.1|DELE	CG15717|NP_572856.1|DMEL
OG0000066	LOC108148300|XP_017130771.1|DELE	CG2336|NP_731094.3|DMEL
OG0000066	LOC108148542|XP_017131073.1|DELE	CG12516|NP_651615.2|DMEL
OG0000066	LOC108135204|XP_017111317.1|DELE	CG11634|NP_610128.2|DMEL
OG0000066	LOC108140441|XP_017118660.1|DELE	CG5623|NP_650485.1|DMEL
OG0000066	LOC108140875|XP_017119394.1|DELE	CG12637|NP_572645.1|DMEL
OG0000066	LOC108135378|XP_017111558.1|DELE	CG13539|NP_611768.1|DMEL
OG0000067	LOC108140552|XP_017118898.1|DELE	Alp5|NP_650931.1|DMEL
OG0000067	LOC108147479|XP_017129518.1|DELE	Alp9|NP_647977.1|DMEL
OG0000067	LOC108141513|XP_017120431.1|DELE	Alp6|NP_610496.1|DMEL
OG0000067	LOC108147383|XP_017129307.1|DELE	Alp10|NP_647976.1|DMEL
OG0000067	LOC108142223|XP_017121430.1|DELE	Alp1|NP_001262159.1|DMEL
OG0000068	LOC108135597|XP_017111897.1|DELE	CG6052|NP_649002.3|DMEL
OG0000068	LOC108136670|XP_017113481.1|DELE	CG31213|NP_001262752.1|DMEL
OG0000068	LOC108143529|XP_017123510.1|DELE	CG8908|NP_611464.3|DMEL
OG0000068	LOC108144464|XP_017124859.1|DELE	ABCA|NP_608445.2|DMEL
OG0000069	LOC108147571|XP_017129645.1|DELE	CG30428|NP_726513.1|DMEL
OG0000070	LOC108136307|XP_017112891.1|DELE	CG13360|NP_569859.1|DMEL
OG0000070	LOC108138084|XP_017115563.1|DELE	CG9497|NP_609014.3|DMEL
OG0000070	LOC108141686|XP_017120657.1|DELE	CG7135|NP_573269.1|DMEL
OG0000071	LOC108135492|XP_017111724.1|DELE	Muc68D|NP_648504.2|DMEL
OG0000071	LOC108146757|XP_017128380.1|DELE	CG10725|NP_648647.1|DMEL
OG0000071	LOC108146589|XP_017128100.1|DELE	CG10154|NP_001189089.1|DMEL
OG0000072	LOC108137979|XP_017115440.1|DELE	jtb|NP_611126.1|DMEL
OG0000072	LOC108137893|XP_017115321.1|DELE	CG15712|NP_611131.2|DMEL
OG0000072	LOC108137978|XP_017115439.1|DELE	CG4409|NP_001097337.1|DMEL
OG0000073	LOC108144661|XP_017125196.1|DELE	lolal|NP_524778.1|DMEL
OG0000073	LOC108150393|XP_017134024.1|DELE	br|NP_001162638.2|DMEL
OG0000074	LOC108142390|XP_017121714.1|DELE	CG10472|NP_648017.1|DMEL
OG0000074	LOC108135696|XP_017112027.1|DELE	CG7542|NP_648995.3|DMEL
OG0000075	LOC108142537|XP_017121952.1|DELE	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC108142566|XP_017122005.1|DELE	Hsp27|NP_524000.1|DMEL
OG0000075	LOC108142541|XP_017121955.1|DELE	Hsp23|NP_523999.1|DMEL
OG0000075	LOC108142539|XP_017121953.1|DELE	Hsp26|NP_523997.1|DMEL
OG0000076	LOC108145993|XP_017127221.1|DELE	CG42540|NP_001246627.1|DMEL
OG0000076	LOC108135055|XP_017111088.1|DELE	CG31358|NP_650147.1|DMEL
OG0000076	LOC108135054|XP_017111087.1|DELE	CG14736|NP_731666.2|DMEL
OG0000076	LOC108134879|XP_017110865.1|DELE	CG33253|NP_001259699.1|DMEL
OG0000076	LOC108134878|XP_017110863.1|DELE	Mec2|NP_573357.1|DMEL
OG0000077	LOC108143509|XP_017123469.1|DELE	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC108143053|XP_017122754.1|DELE	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC108144573|XP_017125051.1|DELE	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC108148773|XP_017131468.1|DELE	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC108143331|XP_017123140.1|DELE	CG15128|NP_611441.1|DMEL
OG0000078	LOC108146642|XP_017128176.1|DELE	CG7634|NP_649332.1|DMEL
OG0000078	LOC108141001|XP_017119564.1|DELE	wa-cup|NP_649721.2|DMEL
OG0000078	LOC108144954|XP_017125592.1|DELE	r-cup|NP_608419.1|DMEL
OG0000078	LOC108136186|XP_017112673.1|DELE	p-cup|NP_573216.1|DMEL
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	CG16713|NP_608799.1|DMEL
OG0000079	LOC108134696|XP_017110582.1|DELE	IM33|NP_608800.1|DMEL
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC108144561|XP_017125028.1|DELE	Amyrel|NP_477262.1|DMEL
OG0000081	LOC108146394|XP_017127879.1|DELE	tfc|NP_612091.1|DMEL
OG0000082	LOC108137556|XP_017114771.1|DELE	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC108137394|XP_017114542.1|DELE	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC108139183|XP_017117297.1|DELE	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC108141924|XP_017121037.1|DELE	LManI|NP_609407.1|DMEL
OG0000083	LOC108142089|XP_017121272.1|DELE	LManVI|NP_609253.1|DMEL
OG0000083	LOC108141663|XP_017120626.1|DELE	LManV|NP_609252.1|DMEL
OG0000083	LOC108141752|XP_017120736.1|DELE	LManIV|NP_609251.2|DMEL
OG0000083	LOC108141923|XP_017121035.1|DELE	LManII|NP_609408.1|DMEL
OG0000084	LOC108145181|XP_017125909.1|DELE	CG15073|NP_611362.2|DMEL
OG0000084	LOC108141471|XP_017120366.1|DELE	CG8388|NP_611075.1|DMEL
OG0000085	LOC108149585|XP_017132709.1|DELE	CG2070|NP_610308.2|DMEL
OG0000085	LOC108149597|XP_017132778.1|DELE	CG30495|NP_001260785.1|DMEL
OG0000085	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE	CG2064|NP_610310.2|DMEL
OG0000085	LOC108149598|XP_017132782.1|DELE	CG30491|NP_610306.1|DMEL
OG0000086	LOC108145443|XP_017126361.1|DELE	fest|NP_611412.1|DMEL
OG0000087	LOC108141653|XP_017120612.1|DELE	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC108138695|XP_017116529.1|DELE	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC108141784|XP_017120782.1|DELE	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC108145086|XP_017125761.1|DELE	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC108138348|XP_017116006.1|DELE	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC108150137|XP_017133592.1|DELE	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC108144703|XP_017125283.1|DELE	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC108150155|XP_017133613.1|DELE	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC108141125|XP_017119833.1|DELE	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC108140991|XP_017119555.1|DELE	alphaTub84D|NP_524264.1|DMEL
OG0000089	LOC108139313|XP_017117508.1|DELE	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC108150208|XP_017133709.1|DELE	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC108141353|XP_017120159.1|DELE	CG30339|NP_724813.1|DMEL
OG0000090	LOC108141325|XP_017120093.1|DELE	CG12926|NP_610510.2|DMEL
OG0000090	LOC108146219|XP_017127627.1|DELE	CG33514|NP_001014558.1|DMEL
OG0000090	LOC108145938|XP_017127135.1|DELE	CG33966|NP_001033984.1|DMEL
OG0000091	LOC108148708|XP_017131350.1|DELE	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC108138282|XP_017115927.1|DELE	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC108136749|XP_017113584.1|DELE	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC108136955|XP_017113929.1|DELE	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC108144026|XP_017124146.1|DELE	CG10513|NP_651370.2|DMEL
OG0000092	LOC108144083|XP_017124223.1|DELE	CG11892|NP_651372.1|DMEL
OG0000092	LOC108147082|XP_017128860.1|DELE	CG31380|NP_733121.1|DMEL
OG0000092	LOC108144092|XP_017124235.1|DELE	CG10514|NP_651371.1|DMEL
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC108144381|XP_017124644.1|DELE	rhi|NP_536794.1|DMEL
OG0000093	LOC108144383|XP_017124647.1|DELE	Oxp|NP_611240.1|DMEL
OG0000093	LOC108136649|XP_017113461.1|DELE	HP1b|NP_572521.2|DMEL
OG0000094	LOC108150099|XP_017133552.1|DELE	Or67d|NP_648390.2|DMEL
OG0000094	LOC108148190|XP_017130585.1|DELE	Or83c|NP_524244.2|DMEL
OG0000096	LOC108138746|XP_017116635.1|DELE	CG17568|NP_609951.2|DMEL
OG0000096	LOC108138284|XP_017115929.1|DELE	wek|NP_524930.1|DMEL
OG0000096	LOC108140674|XP_017119108.1|DELE	CG6254|NP_649983.2|DMEL
OG0000096	LOC108138624|XP_017116401.1|DELE	CG10366|NP_609995.1|DMEL
OG0000097	LOC108135517|XP_017111751.1|DELE	CG44004|NP_001262004.2|DMEL
OG0000097	LOC108135518|XP_017111752.1|DELE	CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL
OG0000098	LOC108134780|XP_017110717.1|DELE	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC108136221|XP_017112731.1|DELE	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC108136166|XP_017112652.1|DELE	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC108136339|XP_017112932.1|DELE	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC108144339|XP_017124551.1|DELE	CG34459|NP_001097348.1|DMEL
OG0000100	LOC108139231|XP_017117387.1|DELE	CG14839|NP_650351.2|DMEL
OG0000100	LOC108139156|XP_017117263.1|DELE	CG14840|NP_650349.1|DMEL
OG0000100	LOC108143798|XP_017123810.1|DELE	CG11694|NP_649786.1|DMEL
OG0000101	LOC108146008|XP_017127262.1|DELE	pip|NP_788536.1|DMEL
OG0000102	LOC108144533|XP_017124982.1|DELE	PPO1|NP_476812.1|DMEL
OG0000102	LOC108145434|XP_017126345.1|DELE	PPO2|NP_610443.1|DMEL
OG0000102	LOC108147095|XP_017128871.1|DELE	PPO3|NP_524760.1|DMEL
OG0000103	LOC108150149|XP_017133604.1|DELE	CG5653|NP_648269.1|DMEL
OG0000103	LOC108135601|XP_017111902.1|DELE	CG6034|NP_649005.1|DMEL
OG0000103	LOC108135599|XP_017111899.1|DELE	CG7460|NP_649004.1|DMEL
OG0000103	LOC108144606|XP_017125116.1|DELE	CG7737|NP_001286308.1|DMEL
OG0000104	LOC108146472|XP_017127979.1|DELE	Pdh|NP_524105.2|DMEL
OG0000104	LOC108141735|XP_017120717.1|DELE	Fbp2|NP_523522.1|DMEL
OG0000104	LOC108145705|XP_017126755.1|DELE	CG4842|NP_648885.1|DMEL
OG0000105	LOC108150095|XP_017133547.1|DELE	Or67a|NP_524005.2|DMEL
OG0000105	LOC108143740|XP_017123762.1|DELE	Or85d|NP_524281.1|DMEL
OG0000105	LOC108143955|XP_017124042.1|DELE	Or85c|NP_524280.2|DMEL
OG0000105	LOC108143741|XP_017123763.1|DELE	Or85b|NP_524279.2|DMEL
OG0000106	LOC108143391|XP_017123253.1|DELE	CG30286|NP_726082.3|DMEL
OG0000106	LOC108140794|XP_017119281.1|DELE	CG43335|NP_001247121.1|DMEL
OG0000106	LOC108138666|XP_017116496.1|DELE	CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL
OG0000106	LOC108141456|XP_017120348.1|DELE	CG33462|NP_995844.2|DMEL
OG0000106	LOC108141448|XP_017120336.1|DELE	CG30082|NP_001188942.1|DMEL
OG0000106	LOC108141459|XP_017120353.1|DELE	CG30090|NP_725487.1|DMEL
OG0000107	LOC108135376|XP_017111556.1|DELE	Gr59c|NP_726292.1|DMEL
OG0000107	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE	Gr36c|NP_724040.1|DMEL
OG0000107	LOC108150451|XP_017134100.1|DELE	Gr36a|NP_724038.2|DMEL
OG0000107	LOC108140848|XP_017119321.1|DELE	Gr59d|NP_611758.2|DMEL
OG0000109	LOC108135305|XP_017111479.1|DELE	CG17097|NP_609429.1|DMEL
OG0000109	LOC108135351|XP_017111532.1|DELE	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC108142109|XP_017121293.1|DELE	CG18301|NP_609419.1|DMEL
OG0000109	LOC108142059|XP_017121232.1|DELE	Lip4|NP_001260356.1|DMEL
OG0000110	LOC108142251|XP_017121459.1|DELE	CG32379|NP_729252.2|DMEL
OG0000110	LOC108142847|XP_017122405.1|DELE	CG8562|NP_648118.1|DMEL
OG0000110	LOC108142851|XP_017122408.1|DELE	CG18417|NP_648119.1|DMEL
OG0000110	LOC108142800|XP_017122344.1|DELE	CG8560|NP_648120.3|DMEL
OG0000111	LOC108143602|XP_017123614.1|DELE	Obp56a|NP_611442.1|DMEL
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE	Obp56e|NP_611445.1|DMEL
OG0000111	LOC108143305|XP_017123108.1|DELE	Obp56d|NP_611444.2|DMEL
OG0000112	LOC108147660|XP_017129832.1|DELE	CG9676|NP_728008.1|DMEL
OG0000112	LOC108145153|XP_017125862.1|DELE	CG1304|NP_608418.1|DMEL
OG0000112	LOC108143829|XP_017123866.1|DELE	Ser6|NP_523426.1|DMEL
OG0000113	LOC108149996|XP_017133417.1|DELE	CG44271|NP_001285689.1|DMEL
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE	dgrn|NP_649596.1|DMEL
OG0000113	LOC108142622|XP_017122099.1|DELE	elfless|NP_001163003.1|DMEL
OG0000114	LOC108138086|XP_017115561.1|DELE	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC108138081|XP_017115558.1|DELE	CG44008|NP_001260398.1|DMEL
OG0000114	LOC108138085|XP_017115560.1|DELE	CG14933|NP_652566.1|DMEL
OG0000114	LOC108138082|XP_017115559.1|DELE	CG42486|NP_001162960.1|DMEL
OG0000116	LOC108143885|XP_017123948.1|DELE	CG31102|NP_001262951.1|DMEL
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	CG10550|NP_651380.2|DMEL
OG0000116	LOC108143884|XP_017123947.1|DELE	CG31097|NP_733093.2|DMEL
OG0000116	LOC108143882|XP_017123943.1|DELE	CG31288|NP_733094.1|DMEL
OG0000117	LOC108149302|XP_017132242.1|DELE	CG7953|NP_609683.1|DMEL
OG0000117	LOC108149304|XP_017132243.1|DELE	CG7916|NP_609682.1|DMEL
OG0000117	LOC108149305|XP_017132244.1|DELE	CG8997|NP_609681.1|DMEL
OG0000117	LOC108149307|XP_017132247.1|DELE	CG33306|NP_995706.1|DMEL
OG0000118	LOC108148033|XP_017130362.1|DELE	Cyp28d1|NP_608912.1|DMEL
OG0000118	LOC108149318|XP_017132266.1|DELE	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC108135133|XP_017111230.1|DELE	Npc2e|NP_731439.2|DMEL
OG0000119	LOC108135026|XP_017111046.1|DELE	Npc2c|NP_649976.1|DMEL
OG0000119	LOC108135059|XP_017111091.1|DELE	Npc2d|NP_649975.1|DMEL
OG0000120	LOC108137071|XP_017114066.1|DELE	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC108144394|XP_017124663.1|DELE	Roc2|NP_610691.1|DMEL
OG0000120	LOC108146325|XP_017127777.1|DELE	Roc1b|NP_652613.1|DMEL
OG0000121	LOC108137437|XP_017114591.1|DELE	CG15369|NP_572542.1|DMEL
OG0000121	LOC108139344|XP_017117557.1|DELE	CG31313|NP_731919.1|DMEL
OG0000121	LOC108139343|XP_017117556.1|DELE	Cys|NP_476856.1|DMEL
OG0000121	LOC108139345|XP_017117558.1|DELE	CG8066|NP_650374.1|DMEL
OG0000122	LOC108147769|XP_017129988.1|DELE	Or22c|NP_523454.2|DMEL
OG0000122	LOC108142313|XP_017121554.1|DELE	Or10a|NP_511122.1|DMEL
OG0000122	LOC108141307|XP_017120063.1|DELE	Or45b|NP_523667.1|DMEL
OG0000122	LOC108149198|XP_017132117.1|DELE	Or24a|NP_523470.3|DMEL
OG0000123	LOC108144268|XP_017124442.1|DELE	CG3565|NP_611942.1|DMEL
OG0000123	LOC108136864|XP_017113794.1|DELE	d-cup|NP_650235.1|DMEL
OG0000123	LOC108148237|XP_017130642.1|DELE	CG15177|NP_649672.1|DMEL
OG0000123	LOC108148236|XP_017130640.1|DELE	sowi|NP_649671.2|DMEL
OG0000123	LOC108148239|XP_017130644.1|DELE	sunz|NP_649673.1|DMEL
OG0000124	LOC108144356|XP_017124607.1|DELE	CG5348|NP_611156.3|DMEL
OG0000124	LOC108145410|XP_017126299.1|DELE	CG14744|NP_001097232.2|DMEL
OG0000124	LOC108145353|XP_017126231.1|DELE	CG14743|NP_610408.2|DMEL
OG0000125	LOC108148774|XP_017131471.1|DELE	Men-b|NP_001163750.1|DMEL
OG0000125	LOC108136899|XP_017113845.1|DELE	Men|NP_524880.2|DMEL
OG0000125	LOC108137933|XP_017115374.1|DELE	Menl-1|NP_001027428.1|DMEL
OG0000125	LOC108137934|XP_017115375.1|DELE	Menl-2|NP_001027424.2|DMEL
OG0000126	LOC108148524|XP_017131051.1|DELE	Prtl99C|NP_651735.3|DMEL
OG0000127	LOC108141207|XP_017119944.1|DELE	CG18748|NP_001097703.1|DMEL
OG0000127	LOC108140979|XP_017119537.1|DELE	CG18746|NP_652649.1|DMEL
OG0000127	LOC108141206|XP_017119942.1|DELE	CG18745|NP_652648.1|DMEL
OG0000127	LOC108141242|XP_017119988.1|DELE	CG18747|NP_652650.2|DMEL
OG0000128	LOC108145252|XP_017126018.1|DELE	Ugt49C1|NP_001036565.1|DMEL
OG0000128	LOC108145226|XP_017125977.1|DELE	Ugt49B1|NP_611563.1|DMEL
OG0000129	LOC108138513|XP_017116247.1|DELE	Fum1|NP_572339.1|DMEL
OG0000129	LOC108150127|XP_017133582.1|DELE	Fum3|NP_648467.1|DMEL
OG0000129	LOC108141963|XP_017121097.1|DELE	Fum4|NP_723527.1|DMEL
OG0000129	LOC108138512|XP_017116246.1|DELE	Fum2|NP_727109.2|DMEL
OG0000130	LOC108142383|XP_017121706.1|DELE	CG7386|NP_648036.1|DMEL
OG0000130	LOC108142691|XP_017122189.1|DELE	CG10274|NP_001097525.1|DMEL
OG0000130	LOC108142382|XP_017121705.1|DELE	D19B|NP_477297.1|DMEL
OG0000130	LOC108142380|XP_017121704.1|DELE	D19A|NP_477304.1|DMEL
OG0000131	LOC108149907|XP_017133301.1|DELE	snk|NP_001097766.1|DMEL
OG0000132	LOC108138336|XP_017115989.1|DELE	Phae2|NP_609551.2|DMEL
OG0000132	LOC108138353|XP_017116013.1|DELE	Phae1|NP_609550.1|DMEL
OG0000132	LOC108136780|XP_017113631.1|DELE	CG7142|NP_650703.1|DMEL
OG0000134	LOC108135231|XP_017111382.1|DELE	eff|NP_731941.1|DMEL
OG0000134	LOC108149954|XP_017133359.1|DELE	CG2574|NP_572796.1|DMEL
OG0000134	LOC108147842|XP_017130089.1|DELE	CG5440|NP_608594.2|DMEL
OG0000134	LOC108135330|XP_017111507.1|DELE	Ubc2|NP_477137.1|DMEL
OG0000137	LOC108148293|XP_017130752.1|DELE	Rm62|NP_524243.2|DMEL
OG0000137	LOC108142433|XP_017121783.1|DELE	CG10077|NP_648062.2|DMEL
OG0000138	LOC108143794|XP_017123806.1|DELE	ouib|NP_649822.2|DMEL
OG0000138	LOC108143898|XP_017123962.1|DELE	nom|NP_649821.2|DMEL
OG0000138	LOC108144076|XP_017124215.1|DELE	CG8159|NP_649823.2|DMEL
OG0000138	LOC108144086|XP_017124228.1|DELE	M1BP|NP_649825.1|DMEL
OG0000138	LOC108144077|XP_017124216.1|DELE	ranshi|NP_649824.1|DMEL
OG0000139	LOC108145788|XP_017126848.1|DELE	CG14983|NP_647843.1|DMEL
OG0000139	LOC108150441|XP_017134088.1|DELE	CG17329|NP_609784.2|DMEL
OG0000139	LOC108143169|XP_017122902.1|DELE	CG13481|NP_001097605.1|DMEL
OG0000140	LOC108148775|XP_017131473.1|DELE	grass|NP_651543.1|DMEL
OG0000141	LOC108147394|XP_017129319.1|DELE	GstO1|NP_648237.1|DMEL
OG0000141	LOC108147460|XP_017129480.1|DELE	GstO2|NP_729388.1|DMEL
OG0000141	LOC108147461|XP_017129482.1|DELE	se|NP_648235.1|DMEL
OG0000141	LOC108147462|XP_017129483.1|DELE	GstO3|NP_648234.1|DMEL
OG0000142	LOC108139146|XP_017117253.1|DELE	nAChRalpha1|NP_001262916.1|DMEL
OG0000142	LOC108134990|XP_017111012.1|DELE	nAChRalpha4|NP_001097669.2|DMEL
OG0000142	LOC108136437|XP_017113085.1|DELE	nAChRalpha3|NP_525079.3|DMEL
OG0000143	LOC108135695|XP_017112026.1|DELE	GNBP1|NP_524142.2|DMEL
OG0000143	LOC108135691|XP_017112022.1|DELE	GNBP2|NP_524141.1|DMEL
OG0000144	LOC108135152|XP_017111265.1|DELE	dpr9|NP_996215.1|DMEL
OG0000144	LOC108135421|XP_017111634.1|DELE	dpr8|NP_727781.1|DMEL
OG0000144	LOC108137776|XP_017115173.1|DELE	dpr21|NP_001163838.2|DMEL
OG0000145	LOC108137321|XP_017114435.1|DELE	Idgf4|NP_511101.2|DMEL
OG0000145	LOC108150480|XP_017134172.1|DELE	Idgf3|NP_477256.1|DMEL
OG0000145	LOC108150411|XP_017134058.1|DELE	Idgf2|NP_477257.2|DMEL
OG0000147	LOC108138203|XP_017115811.1|DELE	CG6180|NP_609588.1|DMEL
OG0000147	LOC108148352|XP_017130857.1|DELE	CG17919|NP_649644.1|DMEL
OG0000147	LOC108148353|XP_017130858.1|DELE	CG10298|NP_649643.1|DMEL
OG0000148	LOC108134721|XP_017110611.1|DELE	CG31954|NP_722915.1|DMEL
OG0000148	LOC108141972|XP_017121112.1|DELE	Try29F|NP_523518.2|DMEL
OG0000149	LOC108149372|XP_017132368.1|DELE	Obp28a|NP_523505.1|DMEL
OG0000149	LOC108147714|XP_017129926.1|DELE	Obp19d|NP_523421.2|DMEL
