Orthogroup	DELE.longest_only	DALB.longest_only
OG0000056	LOC108135876|XP_017112266.1|DELE, LOC108135877|XP_017112269.1|DELE	LOC117565555|XP_034100612.1|DALB
OG0000058	LOC108143671|XP_017123671.1|DELE, LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE, LOC108143672|XP_017123672.1|DELE	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB
OG0000058	LOC108150544|XP_017134265.1|DELE	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC108149860|XP_017133229.1|DELE	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC108148904|XP_017131709.1|DELE	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC108148902|XP_017131707.1|DELE, LOC108148903|XP_017131708.1|DELE	LOC117573838|XP_034113195.1|DALB
OG0000059	LOC108148901|XP_017131706.1|DELE	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC108148470|XP_017130991.1|DELE	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB, LOC117573839|XP_034113196.1|DALB
OG0000060	LOC108137714|XP_017115086.1|DELE	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC108138657|XP_017116487.1|DELE	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC108137459|XP_017114652.1|DELE	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC108143025|XP_017122707.1|DELE	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC108149967|XP_017133376.1|DELE	LOC117577733|XP_034118527.1|DALB
OG0000060	LOC108148059|XP_017130401.1|DELE	LOC117565160|XP_034100035.1|DALB
OG0000061	LOC108138018|XP_017115477.1|DELE	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC108138006|XP_017115465.1|DELE	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB
OG0000061	LOC108138025|XP_017115485.1|DELE	LOC117564867|XP_034099707.1|DALB
OG0000061	LOC108138035|XP_017115497.1|DELE	LOC117564866|XP_034099705.1|DALB
OG0000062	LOC108136516|XP_017113265.1|DELE	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC108138778|XP_017116734.1|DELE, LOC108138779|XP_017116735.1|DELE	LOC117578240|XP_034119548.1|DALB
OG0000062	LOC108141958|XP_017121089.1|DELE, LOC108136038|XP_017112458.1|DELE, LOC108136028|XP_017112449.1|DELE, LOC108134584|XP_017110431.1|DELE, LOC108134586|XP_017110432.1|DELE, LOC108134589|XP_017110436.1|DELE	LOC117564777|XP_034099566.1|DALB
OG0000063	LOC108135091|XP_017111151.1|DELE, LOC108135089|XP_017111149.1|DELE, LOC108135090|XP_017111150.1|DELE	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC108150132|XP_017133588.1|DELE	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC108150112|XP_017133565.1|DELE	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC108150366|XP_017133993.1|DELE, LOC108150356|XP_017133979.1|DELE	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB
OG0000065	LOC108134781|XP_017110718.1|DELE	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB
OG0000065	LOC108141665|XP_017120628.1|DELE, LOC108134782|XP_017110720.1|DELE, LOC108135129|XP_017111226.1|DELE, LOC108135083|XP_017111141.1|DELE, LOC108135130|XP_017111227.1|DELE	LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC108148300|XP_017130771.1|DELE, LOC108148542|XP_017131073.1|DELE	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC108135204|XP_017111317.1|DELE	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC108140441|XP_017118660.1|DELE	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC108140875|XP_017119394.1|DELE	LOC117567332|XP_034103141.1|DALB
OG0000066	LOC108135378|XP_017111558.1|DELE	LOC117570386|XP_034107886.1|DALB
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC117575545|XP_034115693.1|DALB
OG0000068	LOC108143529|XP_017123510.1|DELE	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC117563644|XP_034097948.1|DALB
OG0000069	LOC108147571|XP_017129645.1|DELE	LOC117568075|XP_034104335.1|DALB
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE	LOC117572590|XP_034111368.1|DALB
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC117570623|XP_034108276.1|DALB
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC117576610|XP_034117406.1|DALB
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000074	LOC108135696|XP_017112027.1|DELE	LOC117570586|XP_034108221.1|DALB
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC117577833|XP_034118665.1|DALB
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC117578297|XP_034119631.1|DALB
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC117565282|XP_034100202.1|DALB
OG0000079	LOC108134696|XP_017110582.1|DELE	LOC117564408|XP_034099031.1|DALB
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC117575543|XP_034115688.1|DALB
OG0000083	LOC108141924|XP_017121037.1|DELE, LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE, LOC108141752|XP_017120736.1|DELE	LOC117570126|XP_034107481.1|DALB
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC117571981|XP_034110380.1|DALB
OG0000085	LOC108136184|XP_017112675.1|DELE	LOC117570372|XP_034107857.1|DALB, LOC117566598|XP_034102030.1|DALB, LOC117566599|XP_034102031.1|DALB
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC117573133|XP_034111958.1|DALB
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC108147082|XP_017128860.1|DELE, LOC108144092|XP_017124235.1|DELE	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC108144381|XP_017124644.1|DELE, LOC108144383|XP_017124647.1|DELE	LOC117572473|XP_034111211.1|DALB
OG0000093	LOC108136649|XP_017113461.1|DELE	LOC117571868|XP_034110194.1|DALB
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC117573441|XP_034112552.1|DALB
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC108138284|XP_017115929.1|DELE	LOC117576097|XP_034116544.1|DALB
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC117564095|XP_034098634.1|DALB
OG0000097	LOC108135535|XP_017111770.1|DELE, LOC108135537|XP_017111773.1|DELE, LOC108135517|XP_017111751.1|DELE, LOC108135518|XP_017111752.1|DELE	LOC117571330|XP_034109312.1|DALB
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC117567580|XP_034103552.1|DALB
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC117576656|XP_034117500.1|DALB, LOC117575927|XP_034116277.1|DALB
OG0000100	LOC108139156|XP_017117263.1|DELE	LOC117565539|XP_034100578.1|DALB
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC117569034|XP_034105922.1|DALB
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC108150149|XP_017133604.1|DELE, LOC108135601|XP_017111902.1|DELE	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB
OG0000103	LOC108135599|XP_017111899.1|DELE	LOC117572313|XP_034110935.1|DALB
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC117565234|XP_034100132.1|DALB
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC117576159|XP_034116625.1|DALB
OG0000105	LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE	LOC117576833|XP_034117801.1|DALB
OG0000107	LOC108135376|XP_017111556.1|DELE, LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE, LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000109	LOC108135305|XP_017111479.1|DELE, LOC108135351|XP_017111532.1|DELE	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC108142059|XP_017121232.1|DELE	LOC117564337|XP_034098933.1|DALB
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC108143602|XP_017123614.1|DELE	LOC117568704|XP_034105408.1|DALB
OG0000111	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE, LOC108143305|XP_017123108.1|DELE	LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB, LOC117564399|XP_034099017.1|DALB
OG0000114	LOC108138086|XP_017115561.1|DELE	LOC117563970|XP_034098449.1|DALB
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000116	LOC108143891|XP_017123953.1|DELE	LOC117576082|XP_034116520.1|DALB
OG0000116	LOC108143882|XP_017123943.1|DELE	LOC117574279|XP_034113921.1|DALB
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC108148033|XP_017130362.1|DELE, LOC108147816|XP_017130059.1|DELE	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB
OG0000118	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC117578153|XP_034119263.1|DALB
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC117569372|XP_034106394.1|DALB
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000121	LOC108139343|XP_017117556.1|DELE, LOC108139345|XP_017117558.1|DELE	LOC117576173|XP_034116649.1|DALB
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC108141307|XP_017120063.1|DELE	LOC117570141|XP_034107498.1|DALB
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC117571190|XP_034109119.1|DALB, LOC117568483|XP_034105060.1|DALB
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC108145410|XP_017126299.1|DELE, LOC108145353|XP_017126231.1|DELE	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC117571229|XP_034109167.1|DALB
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC117567335|XP_034103145.1|DALB
OG0000127	LOC108141207|XP_017119944.1|DELE, LOC108140979|XP_017119537.1|DELE	LOC117574862|XP_034114769.1|DALB
OG0000127	LOC108141206|XP_017119942.1|DELE	LOC117575877|XP_034116206.1|DALB
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC117571995|XP_034110397.1|DALB
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC117571277|XP_034109231.1|DALB
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC117577996|XP_034118985.1|DALB
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC108142382|XP_017121705.1|DELE, LOC108142380|XP_017121704.1|DELE	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC108138353|XP_017116013.1|DELE	LOC117564930|XP_034099775.1|DALB
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC108135330|XP_017111507.1|DELE	LOC117564459|XP_034099134.1|DALB
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC108144076|XP_017124215.1|DELE	LOC117573291|XP_034112285.1|DALB
OG0000138	LOC108144086|XP_017124228.1|DELE	LOC117574048|XP_034113540.1|DALB
OG0000138	LOC108144077|XP_017124216.1|DELE	LOC117573290|XP_034112283.1|DALB
OG0000139	LOC108134962|XP_017110976.1|DELE	LOC117571323|XP_034109301.1|DALB
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC117576114|XP_034116562.1|DALB
OG0000141	LOC108147460|XP_017129480.1|DELE	LOC117568469|XP_034105045.1|DALB
OG0000141	LOC108147461|XP_017129482.1|DELE	LOC117568470|XP_034105047.1|DALB
OG0000141	LOC108147462|XP_017129483.1|DELE	LOC117568472|XP_034105048.1|DALB, LOC117568504|XP_034105090.1|DALB, LOC117569109|XP_034106018.1|DALB
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC117573688|XP_034112934.1|DALB
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC117573203|XP_034112086.1|DALB
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC117577839|XP_034118671.1|DALB
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC117572619|XP_034111465.1|DALB
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC117570901|XP_034108697.1|DALB
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC117574830|XP_034114694.1|DALB
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC117575624|XP_034115793.1|DALB
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC117564386|XP_034098997.1|DALB
OG0000145	LOC108137321|XP_017114435.1|DELE	LOC117573665|XP_034112888.1|DALB
OG0000145	LOC108150480|XP_017134172.1|DELE	LOC117565133|XP_034099995.1|DALB
OG0000145	LOC108150411|XP_017134058.1|DELE	LOC117563990|XP_034098470.1|DALB
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC117563867|XP_034098313.1|DALB
OG0000147	LOC108148352|XP_017130857.1|DELE	LOC117573367|XP_034112387.1|DALB
OG0000147	LOC108148353|XP_017130858.1|DELE	LOC117573368|XP_034112388.1|DALB
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC117563553|XP_034097824.1|DALB
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC117563206|XP_034097284.1|DALB
OG0000149	LOC108149372|XP_017132368.1|DELE	LOC117565727|XP_034100866.1|DALB
OG0000149	LOC108147714|XP_017129926.1|DELE	LOC117569224|XP_034106193.1|DALB
OG0000150	LOC108147774|XP_017129992.1|DELE, LOC108147902|XP_017130151.1|DELE, LOC108147901|XP_017130150.1|DELE	LOC117564957|XP_034099803.1|DALB
OG0000151	LOC108142256|XP_017121465.1|DELE	LOC117568976|XP_034105827.1|DALB, LOC117569351|XP_034106374.1|DALB
OG0000151	LOC108142289|XP_017121527.1|DELE	LOC117569108|XP_034106017.1|DALB
OG0000151	LOC108142270|XP_017121482.1|DELE	LOC117563802|XP_034098225.1|DALB
OG0000151	LOC108142662|XP_017122153.1|DELE	LOC117569728|XP_034106892.1|DALB, LOC117571262|XP_034109214.1|DALB
OG0000152	LOC108136672|XP_017113484.1|DELE, LOC108136823|XP_017113716.1|DELE, LOC108147086|XP_017128863.1|DELE, LOC108147258|XP_017129144.1|DELE	LOC117576823|XP_034117786.1|DALB
OG0000153	LOC108139370|XP_017117584.1|DELE	LOC117575070|XP_034115052.1|DALB
OG0000153	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE	LOC117574202|XP_034113798.1|DALB
OG0000153	LOC108139372|XP_017117588.1|DELE	LOC117574203|XP_034113799.1|DALB
OG0000154	LOC108148655|XP_017131279.1|DELE	LOC117574657|XP_034114452.1|DALB
OG0000154	LOC108148648|XP_017131266.1|DELE	LOC117576746|XP_034117670.1|DALB
OG0000155	LOC108142306|XP_017121546.1|DELE	LOC117572459|XP_034111186.1|DALB
OG0000155	LOC108142266|XP_017121478.1|DELE	LOC117571424|XP_034109454.1|DALB
OG0000155	LOC108142307|XP_017121547.1|DELE	LOC117571421|XP_034109452.1|DALB
