Orthogroup	DELE.longest_only	SLEB.longest_only
OG0000066	LOC108140875|XP_017119394.1|DELE, LOC108135378|XP_017111558.1|DELE	LOC115622362|XP_030372137.1|SLEB
OG0000067	LOC108140552|XP_017118898.1|DELE	LOC115621860|XP_030371539.1|SLEB
OG0000067	LOC108147479|XP_017129518.1|DELE	LOC115622383|XP_030372167.1|SLEB
OG0000067	LOC108141513|XP_017120431.1|DELE	LOC115628126|XP_030379967.1|SLEB
OG0000067	LOC108147383|XP_017129307.1|DELE	LOC115622466|XP_030372269.1|SLEB
OG0000067	LOC108142223|XP_017121430.1|DELE	LOC115622364|XP_030372139.1|SLEB
OG0000068	LOC108135597|XP_017111897.1|DELE	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB
OG0000068	LOC108136670|XP_017113481.1|DELE, LOC108143529|XP_017123510.1|DELE	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB
OG0000068	LOC108144464|XP_017124859.1|DELE	LOC115628062|XP_030379882.1|SLEB
OG0000070	LOC108136307|XP_017112891.1|DELE	LOC115629807|XP_030382234.1|SLEB
OG0000070	LOC108138084|XP_017115563.1|DELE	LOC115625715|XP_030376721.1|SLEB
OG0000070	LOC108141686|XP_017120657.1|DELE	LOC115625716|XP_030376722.1|SLEB
OG0000071	LOC108146757|XP_017128380.1|DELE	LOC115624679|XP_030375338.1|SLEB
OG0000071	LOC108146589|XP_017128100.1|DELE	LOC115624678|XP_030375337.1|SLEB
OG0000072	LOC108137979|XP_017115440.1|DELE	LOC115625138|XP_030375920.1|SLEB
OG0000072	LOC108137893|XP_017115321.1|DELE	LOC115633654|XP_030386963.1|SLEB
OG0000072	LOC108137978|XP_017115439.1|DELE	LOC115625130|XP_030375908.1|SLEB
OG0000073	LOC108144661|XP_017125196.1|DELE	LOC115626625|XP_030377891.1|SLEB
OG0000073	LOC108150393|XP_017134024.1|DELE	LOC115626672|XP_030377958.1|SLEB
OG0000073	LOC108141036|XP_017119625.1|DELE	LOC115624374|XP_030374908.1|SLEB
OG0000074	LOC108142390|XP_017121714.1|DELE	LOC115632425|XP_030385425.1|SLEB
OG0000075	LOC108142537|XP_017121952.1|DELE	LOC115622150|XP_030371879.1|SLEB
OG0000075	LOC108142566|XP_017122005.1|DELE	LOC115623283|XP_030373426.1|SLEB
OG0000075	LOC108142541|XP_017121955.1|DELE	LOC115623262|XP_030373391.1|SLEB
OG0000075	LOC108142539|XP_017121953.1|DELE	LOC115622151|XP_030371880.1|SLEB
OG0000076	LOC108145993|XP_017127221.1|DELE	LOC115623022|XP_030373056.1|SLEB
OG0000076	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB
OG0000076	LOC108134879|XP_017110865.1|DELE	LOC115627672|XP_030379274.1|SLEB
OG0000076	LOC108134878|XP_017110863.1|DELE	LOC115627823|XP_030379517.1|SLEB
OG0000077	LOC108143509|XP_017123469.1|DELE	LOC115629260|XP_030381546.1|SLEB
OG0000077	LOC108143053|XP_017122754.1|DELE	LOC115625518|XP_030376442.1|SLEB
OG0000077	LOC108144573|XP_017125051.1|DELE	LOC115624410|XP_030375008.1|SLEB
OG0000077	LOC108148773|XP_017131468.1|DELE	LOC115621758|XP_030371352.1|SLEB
OG0000078	LOC108143331|XP_017123140.1|DELE	LOC115624829|XP_030375536.1|SLEB
OG0000078	LOC108146642|XP_017128176.1|DELE	LOC115624752|XP_030375442.1|SLEB
OG0000078	LOC108141001|XP_017119564.1|DELE	LOC115620798|XP_030370081.1|SLEB
OG0000078	LOC108144954|XP_017125592.1|DELE	LOC115627604|XP_030379186.1|SLEB
OG0000078	LOC108136186|XP_017112673.1|DELE	LOC115627905|XP_030379660.1|SLEB
OG0000079	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE	LOC115631581|XP_030384238.1|SLEB
OG0000080	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB
OG0000080	LOC108144561|XP_017125028.1|DELE	LOC115620018|XP_030368982.1|SLEB
OG0000081	LOC108146394|XP_017127879.1|DELE	LOC115624517|XP_030375092.1|SLEB
OG0000082	LOC108137556|XP_017114771.1|DELE	LOC115631916|XP_030384627.1|SLEB
OG0000082	LOC108137394|XP_017114542.1|DELE	LOC115620211|XP_030369208.1|SLEB
OG0000082	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE	LOC115621651|XP_030371213.1|SLEB
OG0000083	LOC108141923|XP_017121035.1|DELE	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB
OG0000084	LOC108145181|XP_017125909.1|DELE	LOC115623536|XP_030373782.1|SLEB
OG0000084	LOC108141471|XP_017120366.1|DELE	LOC115631336|XP_030383918.1|SLEB
OG0000085	LOC108149598|XP_017132782.1|DELE	LOC115634632|XP_030388350.1|SLEB
OG0000086	LOC108145443|XP_017126361.1|DELE	LOC115628291|XP_030380201.1|SLEB
OG0000087	LOC108141653|XP_017120612.1|DELE	LOC115626132|XP_030377247.1|SLEB
OG0000087	LOC108138695|XP_017116529.1|DELE	LOC115626584|XP_030377826.1|SLEB
OG0000087	LOC108141784|XP_017120782.1|DELE	LOC115626069|XP_030377182.1|SLEB
OG0000088	LOC108145086|XP_017125761.1|DELE	LOC115624994|XP_030375725.1|SLEB
OG0000088	LOC108138348|XP_017116006.1|DELE	LOC115626364|XP_030377575.1|SLEB
OG0000088	LOC108150137|XP_017133592.1|DELE	LOC115623096|XP_030373163.1|SLEB
OG0000088	LOC108144703|XP_017125283.1|DELE	LOC115623093|XP_030373160.1|SLEB
OG0000088	LOC108150155|XP_017133613.1|DELE	LOC115622241|XP_030371997.1|SLEB
OG0000089	LOC108141125|XP_017119833.1|DELE	LOC115624415|XP_030375011.1|SLEB
OG0000089	LOC108139313|XP_017117508.1|DELE	LOC115634279|XP_030387772.1|SLEB
OG0000089	LOC108150208|XP_017133709.1|DELE	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB
OG0000090	LOC108141353|XP_017120159.1|DELE	LOC115633715|XP_030387039.1|SLEB
OG0000090	LOC108141325|XP_017120093.1|DELE	LOC115633696|XP_030387013.1|SLEB
OG0000090	LOC108146219|XP_017127627.1|DELE	LOC115628271|XP_030380155.1|SLEB
OG0000090	LOC108145938|XP_017127135.1|DELE	LOC115624821|XP_030375529.1|SLEB
OG0000091	LOC108148708|XP_017131350.1|DELE	LOC115620184|XP_030369168.1|SLEB
OG0000091	LOC108138282|XP_017115927.1|DELE	LOC115630433|XP_030382848.1|SLEB
OG0000091	LOC108136749|XP_017113584.1|DELE	LOC115620680|XP_030369906.1|SLEB
OG0000091	LOC108136955|XP_017113929.1|DELE	LOC115621346|XP_030370826.1|SLEB
OG0000092	LOC108144026|XP_017124146.1|DELE	LOC115623334|XP_030373465.1|SLEB
OG0000092	LOC108144083|XP_017124223.1|DELE	LOC115624326|XP_030374813.1|SLEB
OG0000092	LOC108147082|XP_017128860.1|DELE, LOC108144092|XP_017124235.1|DELE	LOC115624330|XP_030374818.1|SLEB
OG0000093	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE	LOC115628531|XP_030380552.1|SLEB
OG0000093	LOC108144381|XP_017124644.1|DELE, LOC108144383|XP_017124647.1|DELE	LOC115629472|XP_030381803.1|SLEB
OG0000093	LOC108136649|XP_017113461.1|DELE, LOC108138633|XP_017116460.1|DELE	LOC115627221|XP_030378703.1|SLEB
OG0000094	LOC108150099|XP_017133552.1|DELE	LOC115622394|XP_030372178.1|SLEB
OG0000094	LOC108150100|XP_017133553.1|DELE	LOC115622397|XP_030372182.1|SLEB, LOC115622395|XP_030372179.1|SLEB
OG0000094	LOC108148190|XP_017130585.1|DELE	LOC115621962|XP_030371670.1|SLEB
OG0000096	LOC108138746|XP_017116635.1|DELE	LOC115621238|XP_030370689.1|SLEB
OG0000096	LOC108140674|XP_017119108.1|DELE	LOC115620727|XP_030369967.1|SLEB
OG0000096	LOC108138624|XP_017116401.1|DELE	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB
OG0000098	LOC108134780|XP_017110717.1|DELE	LOC115621995|XP_030371710.1|SLEB
OG0000099	LOC108136221|XP_017112731.1|DELE	LOC115627007|XP_030378385.1|SLEB
OG0000099	LOC108136166|XP_017112652.1|DELE	LOC115626907|XP_030378277.1|SLEB
OG0000099	LOC108136339|XP_017112932.1|DELE	LOC115629181|XP_030381422.1|SLEB
OG0000100	LOC108144339|XP_017124551.1|DELE	LOC115629849|XP_030382290.1|SLEB
OG0000100	LOC108139231|XP_017117387.1|DELE	LOC115620196|XP_030369189.1|SLEB
OG0000100	LOC108143798|XP_017123810.1|DELE	LOC115620430|XP_030369518.1|SLEB
OG0000101	LOC108146008|XP_017127262.1|DELE	LOC115623200|XP_030373296.1|SLEB
OG0000101	LOC108146010|XP_017127274.1|DELE	LOC115634418|XP_030387984.1|SLEB
OG0000102	LOC108144533|XP_017124982.1|DELE	LOC115632673|XP_030385805.1|SLEB
OG0000102	LOC108145434|XP_017126345.1|DELE	LOC115619960|XP_030368851.1|SLEB
OG0000103	LOC108150149|XP_017133604.1|DELE, LOC108135601|XP_017111902.1|DELE, LOC108135599|XP_017111899.1|DELE	LOC115632516|XP_030385569.1|SLEB
OG0000103	LOC108144606|XP_017125116.1|DELE	LOC115633245|XP_030386506.1|SLEB
OG0000104	LOC108146472|XP_017127979.1|DELE	LOC115632330|XP_030385293.1|SLEB
OG0000104	LOC108141735|XP_017120717.1|DELE	LOC115632802|XP_030385913.1|SLEB
OG0000104	LOC108145705|XP_017126755.1|DELE	LOC115632724|XP_030385830.1|SLEB
OG0000105	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB
OG0000105	LOC108143740|XP_017123762.1|DELE	LOC115625391|XP_030376288.1|SLEB
OG0000105	LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE	LOC115625387|XP_030376285.1|SLEB
OG0000107	LOC108135376|XP_017111556.1|DELE, LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE, LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE	LOC115634454|XP_030388036.1|SLEB
OG0000108	LOC108136149|XP_017112632.1|DELE	LOC115628092|XP_030379929.1|SLEB, LOC115627244|XP_030378729.1|SLEB, LOC115631527|XP_030384161.1|SLEB
OG0000109	LOC108135305|XP_017111479.1|DELE, LOC108135351|XP_017111532.1|DELE	LOC115631036|XP_030383521.1|SLEB
OG0000109	LOC108142109|XP_017121293.1|DELE, LOC108142059|XP_017121232.1|DELE	LOC115630792|XP_030383307.1|SLEB
OG0000110	LOC108142251|XP_017121459.1|DELE	LOC115628356|XP_030380291.1|SLEB
OG0000110	LOC108142847|XP_017122405.1|DELE	LOC115628263|XP_030380142.1|SLEB
OG0000110	LOC108142851|XP_017122408.1|DELE	LOC115628416|XP_030380363.1|SLEB
OG0000110	LOC108142800|XP_017122344.1|DELE	LOC115628221|XP_030380076.1|SLEB
OG0000111	LOC108143602|XP_017123614.1|DELE, LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE, LOC108143305|XP_017123108.1|DELE	LOC115634293|XP_030387808.1|SLEB
OG0000112	LOC108147660|XP_017129832.1|DELE	LOC115629158|XP_030381390.1|SLEB
OG0000112	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB
OG0000113	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE, LOC108138199|XP_017115809.1|DELE	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB
OG0000114	LOC108138081|XP_017115558.1|DELE	LOC115630954|XP_030383388.1|SLEB
OG0000114	LOC108138085|XP_017115560.1|DELE	LOC115630955|XP_030383389.1|SLEB
OG0000116	LOC108143885|XP_017123948.1|DELE	LOC115624328|XP_030374816.1|SLEB
OG0000116	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB
OG0000116	LOC108143884|XP_017123947.1|DELE, LOC108143891|XP_017123953.1|DELE, LOC108143882|XP_017123943.1|DELE	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB
OG0000117	LOC108149302|XP_017132242.1|DELE	LOC115626178|XP_030377315.1|SLEB
OG0000117	LOC108149304|XP_017132243.1|DELE	LOC115626179|XP_030377316.1|SLEB
OG0000117	LOC108149305|XP_017132244.1|DELE	LOC115626180|XP_030377317.1|SLEB
OG0000117	LOC108149307|XP_017132247.1|DELE	LOC115626181|XP_030377318.1|SLEB
OG0000118	LOC108148033|XP_017130362.1|DELE, LOC108147816|XP_017130059.1|DELE	LOC115634140|XP_030387575.1|SLEB
OG0000118	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE	LOC115626301|XP_030377489.1|SLEB
OG0000119	LOC108135133|XP_017111230.1|DELE	LOC115625335|XP_030376220.1|SLEB
OG0000119	LOC108135026|XP_017111046.1|DELE	LOC115625475|XP_030376385.1|SLEB
OG0000119	LOC108135059|XP_017111091.1|DELE	LOC115625305|XP_030376184.1|SLEB
OG0000120	LOC108137071|XP_017114066.1|DELE	LOC115627012|XP_030378393.1|SLEB
OG0000120	LOC108144394|XP_017124663.1|DELE	LOC115620371|XP_030369440.1|SLEB
OG0000120	LOC108146325|XP_017127777.1|DELE	LOC115628235|XP_030380109.1|SLEB
OG0000121	LOC108137437|XP_017114591.1|DELE	LOC115625542|XP_030376479.1|SLEB
OG0000121	LOC108139344|XP_017117557.1|DELE	LOC115625267|XP_030376127.1|SLEB
OG0000122	LOC108147769|XP_017129988.1|DELE	LOC115630753|XP_030383267.1|SLEB
OG0000122	LOC108142313|XP_017121554.1|DELE	LOC115628730|XP_030380794.1|SLEB
OG0000122	LOC108149198|XP_017132117.1|DELE	LOC115631897|XP_030384606.1|SLEB
OG0000123	LOC108144268|XP_017124442.1|DELE	LOC115634239|XP_030387693.1|SLEB
OG0000123	LOC108136864|XP_017113794.1|DELE	LOC115624226|XP_030374700.1|SLEB, LOC115621552|XP_030371081.1|SLEB
OG0000123	LOC108148237|XP_017130642.1|DELE, LOC108148236|XP_017130640.1|DELE	LOC115624223|XP_030374697.1|SLEB
OG0000123	LOC108148239|XP_017130644.1|DELE	LOC115624192|XP_030374649.1|SLEB
OG0000124	LOC108144356|XP_017124607.1|DELE	LOC115633905|XP_030387269.1|SLEB
OG0000124	LOC108145410|XP_017126299.1|DELE, LOC108145353|XP_017126231.1|DELE	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB
OG0000125	LOC108148774|XP_017131471.1|DELE	LOC115620679|XP_030369903.1|SLEB
OG0000125	LOC108136899|XP_017113845.1|DELE	LOC115622011|XP_030371726.1|SLEB
OG0000125	LOC108137933|XP_017115374.1|DELE	LOC115630466|XP_030382900.1|SLEB
OG0000125	LOC108137934|XP_017115375.1|DELE	LOC115630458|XP_030382887.1|SLEB
OG0000127	LOC108141207|XP_017119944.1|DELE, LOC108140979|XP_017119537.1|DELE, LOC108141206|XP_017119942.1|DELE	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB
OG0000127	LOC108141242|XP_017119988.1|DELE	LOC115624150|XP_030374607.1|SLEB
OG0000128	LOC108145252|XP_017126018.1|DELE	LOC115627037|XP_030378429.1|SLEB
OG0000128	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE	LOC115634167|XP_030387611.1|SLEB
OG0000129	LOC108138513|XP_017116247.1|DELE	LOC115633252|XP_030386513.1|SLEB
OG0000129	LOC108150127|XP_017133582.1|DELE	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB
OG0000129	LOC108141963|XP_017121097.1|DELE	LOC115632635|XP_030385724.1|SLEB
OG0000129	LOC108138512|XP_017116246.1|DELE	LOC115633251|XP_030386512.1|SLEB
OG0000130	LOC108142383|XP_017121706.1|DELE	LOC115632117|XP_030384979.1|SLEB
OG0000130	LOC108142691|XP_017122189.1|DELE	LOC115632142|XP_030385018.1|SLEB
OG0000130	LOC108142382|XP_017121705.1|DELE, LOC108142380|XP_017121704.1|DELE	LOC115632815|XP_030385927.1|SLEB
OG0000131	LOC108149907|XP_017133301.1|DELE	LOC115620740|XP_030369987.1|SLEB
OG0000132	LOC108138336|XP_017115989.1|DELE, LOC108138353|XP_017116013.1|DELE	LOC115631441|XP_030384043.1|SLEB
OG0000132	LOC108136780|XP_017113631.1|DELE	LOC115624363|XP_030374882.1|SLEB
OG0000134	LOC108135231|XP_017111382.1|DELE	LOC115621108|XP_030370509.1|SLEB
OG0000134	LOC108149954|XP_017133359.1|DELE	LOC115629363|XP_030381677.1|SLEB
OG0000134	LOC108135330|XP_017111507.1|DELE	LOC115631566|XP_030384216.1|SLEB
OG0000137	LOC108148293|XP_017130752.1|DELE	LOC115621775|XP_030371387.1|SLEB
OG0000137	LOC108142433|XP_017121783.1|DELE	LOC115623263|XP_030373392.1|SLEB
OG0000138	LOC108143794|XP_017123806.1|DELE	LOC115623943|XP_030374365.1|SLEB
OG0000138	LOC108144086|XP_017124228.1|DELE	LOC115623756|XP_030374151.1|SLEB
OG0000139	LOC108134962|XP_017110976.1|DELE	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB
OG0000140	LOC108148775|XP_017131473.1|DELE	LOC115621072|XP_030370459.1|SLEB
OG0000141	LOC108147394|XP_017129319.1|DELE	LOC115632509|XP_030385558.1|SLEB
OG0000141	LOC108147460|XP_017129480.1|DELE	LOC115632354|XP_030385324.1|SLEB
OG0000141	LOC108147461|XP_017129482.1|DELE	LOC115632744|XP_030385851.1|SLEB
OG0000141	LOC108147462|XP_017129483.1|DELE	LOC115632365|XP_030385343.1|SLEB
OG0000142	LOC108139146|XP_017117253.1|DELE	LOC115625086|XP_030375842.1|SLEB
OG0000142	LOC108134990|XP_017111012.1|DELE	LOC115628082|XP_030379919.1|SLEB
OG0000142	LOC108136437|XP_017113085.1|DELE	LOC115627258|XP_030378745.1|SLEB
OG0000143	LOC108135695|XP_017112026.1|DELE	LOC115625380|XP_030376280.1|SLEB
OG0000143	LOC108135691|XP_017112022.1|DELE	LOC115625390|XP_030376292.1|SLEB
OG0000144	LOC108135152|XP_017111265.1|DELE	LOC115623941|XP_030374363.1|SLEB
OG0000144	LOC108135421|XP_017111634.1|DELE	LOC115629778|XP_030382193.1|SLEB
OG0000144	LOC108137776|XP_017115173.1|DELE	LOC115631998|XP_030384787.1|SLEB
OG0000145	LOC108137321|XP_017114435.1|DELE	LOC115627757|XP_030379402.1|SLEB
OG0000145	LOC108150480|XP_017134172.1|DELE	LOC115631049|XP_030383542.1|SLEB
OG0000145	LOC108150411|XP_017134058.1|DELE	LOC115632004|XP_030384792.1|SLEB
OG0000147	LOC108138203|XP_017115811.1|DELE	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB
OG0000147	LOC108148352|XP_017130857.1|DELE	LOC115621832|XP_030371499.1|SLEB
OG0000147	LOC108148353|XP_017130858.1|DELE	LOC115621833|XP_030371501.1|SLEB
OG0000148	LOC108134721|XP_017110611.1|DELE	LOC115630932|XP_030383359.1|SLEB
OG0000148	LOC108141972|XP_017121112.1|DELE	LOC115626589|XP_030377831.1|SLEB
OG0000149	LOC108149372|XP_017132368.1|DELE	LOC115626190|XP_030377330.1|SLEB
OG0000149	LOC108147714|XP_017129926.1|DELE	LOC115629267|XP_030381551.1|SLEB
OG0000150	LOC108147774|XP_017129992.1|DELE, LOC108147902|XP_017130151.1|DELE, LOC108147901|XP_017130150.1|DELE	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB
OG0000151	LOC108142256|XP_017121465.1|DELE	LOC115622266|XP_030372028.1|SLEB
OG0000151	LOC108142289|XP_017121527.1|DELE	LOC115622260|XP_030372021.1|SLEB
OG0000151	LOC108142270|XP_017121482.1|DELE	LOC115622264|XP_030372025.1|SLEB
OG0000151	LOC108142662|XP_017122153.1|DELE	LOC115622278|XP_030372040.1|SLEB
OG0000153	LOC108139370|XP_017117584.1|DELE	LOC115621745|XP_030371339.1|SLEB
OG0000153	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE, LOC108139372|XP_017117588.1|DELE	LOC115620210|XP_030369207.1|SLEB
OG0000154	LOC108148655|XP_017131279.1|DELE, LOC108148648|XP_017131266.1|DELE	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB
OG0000154	LOC108136063|XP_017112496.1|DELE	LOC115632597|XP_030385682.1|SLEB
OG0000155	LOC108142306|XP_017121546.1|DELE	LOC115628421|XP_030380369.1|SLEB
OG0000155	LOC108142266|XP_017121478.1|DELE	LOC115628363|XP_030380300.1|SLEB
OG0000155	LOC108142307|XP_017121547.1|DELE	LOC115628359|XP_030380294.1|SLEB
OG0000157	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE	LOC115629819|XP_030382253.1|SLEB
OG0000157	LOC108145497|XP_017126445.1|DELE	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB
OG0000158	LOC108146654|XP_017128188.1|DELE	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB
OG0000158	LOC108146671|XP_017128214.1|DELE	LOC115632736|XP_030385842.1|SLEB
OG0000159	LOC108135608|XP_017111911.1|DELE	LOC115622292|XP_030372055.1|SLEB
OG0000160	LOC108144015|XP_017124129.1|DELE	LOC115621357|XP_030370839.1|SLEB
OG0000160	LOC108144001|XP_017124110.1|DELE	LOC115621163|XP_030370583.1|SLEB
OG0000161	LOC108146262|XP_017127691.1|DELE	LOC115622971|XP_030372982.1|SLEB
OG0000161	LOC108137762|XP_017115153.1|DELE	LOC115629943|XP_030382412.1|SLEB
OG0000162	LOC108146617|XP_017128152.1|DELE, LOC108145765|XP_017126822.1|DELE, LOC108135191|XP_017111301.1|DELE	LOC115628734|XP_030380797.1|SLEB
OG0000162	LOC108138876|XP_017116891.1|DELE	LOC115630435|XP_030382852.1|SLEB
OG0000163	LOC108145657|XP_017126698.1|DELE	LOC115628458|XP_030380436.1|SLEB
OG0000163	LOC108149173|XP_017132069.1|DELE	LOC115623156|XP_030373231.1|SLEB
OG0000164	LOC108147588|XP_017129716.1|DELE	LOC115633795|XP_030387133.1|SLEB
OG0000165	LOC108140933|XP_017119487.1|DELE, LOC108140926|XP_017119479.1|DELE, LOC108135739|XP_017112062.1|DELE	LOC115626650|XP_030377915.1|SLEB
OG0000165	LOC108147417|XP_017129344.1|DELE	LOC115633702|XP_030387021.1|SLEB
OG0000166	LOC108145485|XP_017126430.1|DELE	LOC115634666|XP_030388385.1|SLEB
OG0000166	LOC108145338|XP_017126216.1|DELE	LOC115619972|XP_030368868.1|SLEB
OG0000167	LOC108150180|XP_017133659.1|DELE	LOC115622494|XP_030372300.1|SLEB
OG0000168	LOC108147052|XP_017128825.1|DELE	LOC115634697|XP_030388435.1|SLEB
OG0000168	LOC108138339|XP_017115994.1|DELE, LOC108148518|XP_017131045.1|DELE	LOC115621457|XP_030370973.1|SLEB
OG0000168	LOC108148597|XP_017131163.1|DELE	LOC115630749|XP_030383264.1|SLEB
OG0000168	LOC108148459|XP_017130980.1|DELE	LOC115621951|XP_030371657.1|SLEB
OG0000169	LOC108136695|XP_017113508.1|DELE	LOC115621259|XP_030370717.1|SLEB
OG0000169	LOC108142254|XP_017121463.1|DELE	LOC115622943|XP_030372933.1|SLEB
OG0000169	LOC108135848|XP_017112228.1|DELE	LOC115621288|XP_030370751.1|SLEB
OG0000170	LOC108149517|XP_017132634.1|DELE, LOC108149516|XP_017132633.1|DELE	LOC115631209|XP_030383774.1|SLEB
OG0000170	LOC108149287|XP_017132219.1|DELE	LOC115631312|XP_030383886.1|SLEB
OG0000171	LOC108149326|XP_017132279.1|DELE	LOC115626100|XP_030377212.1|SLEB
OG0000171	LOC108141715|XP_017120695.1|DELE	LOC115625657|XP_030376646.1|SLEB
OG0000171	LOC108134828|XP_017110771.1|DELE	LOC115629314|XP_030381620.1|SLEB
OG0000172	LOC108146171|XP_017127561.1|DELE	LOC115632350|XP_030385315.1|SLEB
OG0000173	LOC108137514|XP_017114716.1|DELE, LOC108136587|XP_017113392.1|DELE	LOC115634438|XP_030388005.1|SLEB
OG0000173	LOC108137563|XP_017114777.1|DELE	LOC115634356|XP_030387876.1|SLEB
OG0000174	LOC108147337|XP_017129254.1|DELE	LOC115628982|XP_030381125.1|SLEB
OG0000174	LOC108141762|XP_017120750.1|DELE	LOC115626586|XP_030377828.1|SLEB
OG0000174	LOC108137267|XP_017114394.1|DELE, LOC108144967|XP_017125604.1|DELE	LOC115625742|XP_030376759.1|SLEB
OG0000175	LOC108140669|XP_017119101.1|DELE	LOC115623739|XP_030374110.1|SLEB
OG0000175	LOC108147188|XP_017129027.1|DELE	LOC115623421|XP_030373600.1|SLEB
OG0000175	LOC108147190|XP_017129031.1|DELE	LOC115623422|XP_030373604.1|SLEB
OG0000176	LOC108146050|XP_017127343.1|DELE	LOC115623267|XP_030373398.1|SLEB
OG0000176	LOC108146051|XP_017127345.1|DELE	LOC115622543|XP_030372370.1|SLEB
OG0000176	LOC108145948|XP_017127146.1|DELE	LOC115622550|XP_030372377.1|SLEB
OG0000176	LOC108145950|XP_017127148.1|DELE	LOC115622547|XP_030372373.1|SLEB
OG0000177	LOC108141616|XP_017120571.1|DELE	LOC115628068|XP_030379894.1|SLEB
OG0000177	LOC108148867|XP_017131656.1|DELE	LOC115620237|XP_030369242.1|SLEB
OG0000177	LOC108143207|XP_017122963.1|DELE	LOC115624702|XP_030375381.1|SLEB
OG0000178	LOC108137253|XP_017114325.1|DELE	LOC115627295|XP_030378787.1|SLEB
OG0000179	LOC108141476|XP_017120373.1|DELE	LOC115622211|XP_030371971.1|SLEB
OG0000179	LOC108138955|XP_017117023.1|DELE	LOC115626268|XP_030377442.1|SLEB
OG0000180	LOC108138594|XP_017116377.1|DELE	LOC115629732|XP_030382129.1|SLEB
OG0000181	LOC108141166|XP_017119883.1|DELE	LOC115621176|XP_030370600.1|SLEB
OG0000181	LOC108147200|XP_017129043.1|DELE	LOC115621119|XP_030370523.1|SLEB
