Orthogroup	DMEL.longest_only	DEUG.longest_only
OG0000046	CG14204|NP_608321.1|DMEL	LOC108105004|XP_017066870.1|DEUG
OG0000046	CG16723|NP_651159.3|DMEL	LOC108116573|XP_017084003.1|DEUG
OG0000046	CG10183|NP_651160.3|DMEL	LOC108116575|XP_017084005.1|DEUG
OG0000046	CG33337|NP_996269.2|DMEL	LOC108116563|XP_017083991.1|DEUG
OG0000046	CG10182|NP_651158.1|DMEL	LOC108116555|XP_017083982.1|DEUG
OG0000046	CG13325|NP_610836.1|DMEL	LOC108112347|XP_017077663.1|DEUG
OG0000047	loopin-1|NP_001097338.1|DMEL	LOC108112199|XP_017077502.1|DEUG
OG0000047	S-Lap8|NP_611132.1|DMEL	LOC108113383|XP_017079444.1|DEUG
OG0000047	S-Lap5|NP_610892.1|DMEL	LOC108106728|XP_017069453.1|DEUG
OG0000047	S-Lap3|NP_648394.1|DMEL	LOC108114731|XP_017081330.1|DEUG
OG0000047	S-Lap7|NP_610900.1|DMEL	LOC108106783|XP_017069514.1|DEUG
OG0000047	S-Lap4|NP_729613.1|DMEL	LOC108113976|XP_017080206.1|DEUG
OG0000048	CG13041|NP_648872.1|DMEL	LOC108114271|XP_017080657.1|DEUG
OG0000048	CG13063|NP_648869.1|DMEL	LOC108114269|XP_017080655.1|DEUG
OG0000048	CG13044|NP_648867.1|DMEL	LOC108113900|XP_017080095.1|DEUG
OG0000048	CG13042|NP_648870.1|DMEL	LOC108114275|XP_017080660.1|DEUG
OG0000049	CG4053|NP_650601.2|DMEL	LOC108117079|XP_017084741.1|DEUG
OG0000049	CG5246|NP_650603.1|DMEL	LOC108117054|XP_017084715.1|DEUG
OG0000049	CG17475|NP_650600.2|DMEL	LOC108117035|XP_017084693.1|DEUG
OG0000049	CG31269|NP_001097818.1|DMEL	LOC108117069|XP_017084731.1|DEUG
OG0000049	CG31265|NP_650599.1|DMEL	LOC108117036|XP_017084694.1|DEUG
OG0000049	CG5255|NP_650604.1|DMEL	LOC108117318|XP_017085175.1|DEUG
OG0000050	CG13193|NP_610699.1|DMEL	LOC108106209|XP_017068623.1|DEUG
OG0000050	CG33766|NP_001027140.1|DMEL	LOC108116755|XP_017084263.1|DEUG
OG0000050	CG33770|NP_001027144.2|DMEL	LOC108116756|XP_017084264.1|DEUG
OG0000050	CG33769|NP_001027143.1|DMEL	LOC108116757|XP_017084265.1|DEUG
OG0000050	CG33767|NP_001027141.1|DMEL	LOC108116725|XP_017084231.1|DEUG
OG0000050	CG33771|NP_001027145.3|DMEL	LOC108116727|XP_017084233.1|DEUG
OG0000050	CG33768|NP_001027142.2|DMEL	LOC108116726|XP_017084232.1|DEUG
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC108109429|XP_017073417.1|DEUG
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC108117064|XP_017084724.1|DEUG
OG0000051	Cyp313a5|NP_650168.1|DMEL	LOC108111705|XP_017076743.1|DEUG
OG0000051	Cyp313a1|NP_650368.1|DMEL	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG
OG0000051	Cyp313a2|NP_650169.3|DMEL	LOC108111706|XP_017076744.1|DEUG
OG0000051	Cyp313a3|NP_650170.2|DMEL	LOC108111732|XP_017076775.1|DEUG
OG0000052	CG16904|NP_649957.1|DMEL	LOC108109404|XP_017073394.1|DEUG
OG0000052	CG31141|NP_732912.2|DMEL	LOC108116631|XP_017084099.1|DEUG
OG0000052	eloF|NP_649956.1|DMEL	LOC108109394|XP_017073383.1|DEUG
OG0000052	CG8534|NP_649955.1|DMEL	LOC108110610|XP_017075201.1|DEUG
OG0000052	CG9458|NP_731419.1|DMEL	LOC108110028|XP_017074367.1|DEUG
OG0000052	CG9459|NP_649958.2|DMEL	LOC108110036|XP_017074380.1|DEUG
OG0000052	CG17821|NP_725820.2|DMEL	LOC108111978|XP_017077180.1|DEUG
OG0000052	CG18609|NP_611365.2|DMEL	LOC108111977|XP_017077179.1|DEUG
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC108104547|XP_017066177.1|DEUG
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC108104546|XP_017066176.1|DEUG
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC108104610|XP_017066273.1|DEUG
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC108104585|XP_017066235.1|DEUG
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC108113522|XP_017079606.1|DEUG
OG0000054	AOX1|NP_650475.1|DMEL	LOC108116465|XP_017083884.1|DEUG
OG0000054	AOX2|NP_732047.2|DMEL	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	AOX4|NP_650478.1|DMEL	LOC108116517|XP_017083943.1|DEUG
OG0000054	AOX3|NP_650477.1|DMEL	LOC108116481|XP_017083903.1|DEUG
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000055	CecB|NP_524590.1|DMEL	LOC108111363|XP_017076285.1|DEUG
OG0000056	CG6726|NP_651120.1|DMEL	LOC108115632|XP_017082673.1|DEUG
OG0000056	CG17110|NP_651121.1|DMEL	LOC108115630|XP_017082671.1|DEUG
OG0000056	CG17109|NP_651122.2|DMEL	LOC108115634|XP_017082675.1|DEUG
OG0000056	CG6733|NP_651123.1|DMEL	LOC108115633|XP_017082674.1|DEUG
OG0000056	CG6465|NP_650004.1|DMEL	LOC108116270|XP_017083548.1|DEUG
OG0000058	AANATL4|NP_611406.1|DMEL	LOC108111899|XP_017077025.1|DEUG
OG0000058	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL	LOC108111925|XP_017077056.1|DEUG
OG0000058	AANATL2|NP_609005.1|DMEL	LOC108113468|XP_017079539.1|DEUG
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC108103231|XP_017064121.1|DEUG
OG0000059	TwdlH|NP_651490.1|DMEL	LOC108113647|XP_017079807.1|DEUG
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC108113544|XP_017079627.1|DEUG
OG0000059	TwdlK|NP_651488.1|DMEL	LOC108113548|XP_017079631.1|DEUG
OG0000059	TwdlN|NP_733160.1|DMEL	LOC108113646|XP_017079806.1|DEUG
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG
OG0000059	TwdlM|NP_651484.1|DMEL	LOC108113524|XP_017079604.1|DEUG
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC108103845|XP_017065030.1|DEUG
OG0000060	CG7094|NP_609851.2|DMEL	LOC108103085|XP_017063927.1|DEUG
OG0000060	CG12147|NP_649536.1|DMEL	LOC108115377|XP_017082302.1|DEUG
OG0000060	dco|NP_001356928.1|DMEL	LOC108104222|XP_017065654.1|DEUG
OG0000060	CG2577|NP_572794.1|DMEL	LOC108103803|XP_017064973.1|DEUG
OG0000060	CG9962|NP_608697.1|DMEL	LOC108110620|XP_017075208.1|DEUG
OG0000061	CG15255|NP_609755.1|DMEL	LOC108105141|XP_017067063.1|DEUG
OG0000061	CG7631|NP_609760.1|DMEL	LOC108105148|XP_017067072.1|DEUG
OG0000061	CG15254|NP_609757.1|DMEL	LOC108105132|XP_017067054.1|DEUG
OG0000061	CG15253|NP_609758.1|DMEL	LOC108105140|XP_017067062.1|DEUG
OG0000062	CG12111|NP_572491.1|DMEL	LOC108118092|XP_017086134.1|DEUG
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC108106953|XP_017069718.1|DEUG
OG0000063	CG17929|NP_650532.2|DMEL	LOC108111516|XP_017076523.1|DEUG
OG0000063	CG6901|NP_650531.1|DMEL	LOC108111518|XP_017076525.1|DEUG
OG0000063	CG17930|NP_650533.1|DMEL	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	CG42826|NP_001189079.1|DMEL	LOC108114063|XP_017080306.1|DEUG
OG0000063	CG32053|NP_729587.1|DMEL	LOC108113978|XP_017080208.1|DEUG
OG0000063	CG32054|NP_729588.1|DMEL	LOC108113990|XP_017080222.1|DEUG
OG0000063	CG42825|NP_729590.1|DMEL	LOC108113962|XP_017080165.1|DEUG
OG0000065	CG10096|NP_001027183.1|DMEL	LOC108111755|XP_017076801.1|DEUG
OG0000065	Sgp|NP_609241.1|DMEL	LOC108111216|XP_017076106.1|DEUG
OG0000065	CG10097|NP_731699.2|DMEL	LOC108111756|XP_017076802.1|DEUG
OG0000065	CG14893|NP_650568.2|DMEL	LOC108111472|XP_017076433.1|DEUG
OG0000065	CG17562|NP_650566.1|DMEL	LOC108111537|XP_017076550.1|DEUG
OG0000065	CG17560|NP_650567.1|DMEL	LOC108111531|XP_017076543.1|DEUG
OG0000066	CG15717|NP_572856.1|DMEL	LOC108103887|XP_017065107.1|DEUG
OG0000066	CG2336|NP_731094.3|DMEL	LOC108116142|XP_017083360.1|DEUG
OG0000066	CG12516|NP_651615.2|DMEL	LOC108115952|XP_017083078.1|DEUG
OG0000066	CG11634|NP_610128.2|DMEL	LOC108114786|XP_017081387.1|DEUG
OG0000066	CG5623|NP_650485.1|DMEL	LOC108116291|XP_017083569.1|DEUG
OG0000066	CG12637|NP_572645.1|DMEL	LOC108110127|XP_017074522.1|DEUG
OG0000066	CG13539|NP_611768.1|DMEL	LOC108112986|XP_017078881.1|DEUG
OG0000067	Alp5|NP_650931.1|DMEL	LOC108110201|XP_017074664.1|DEUG
OG0000067	Alp9|NP_647977.1|DMEL	LOC108108193|XP_017071634.1|DEUG
OG0000067	Alp6|NP_610496.1|DMEL	LOC108104759|XP_017066483.1|DEUG
OG0000067	Alp10|NP_647976.1|DMEL	LOC108107601|XP_017070655.1|DEUG
OG0000067	Alp1|NP_001262159.1|DMEL	LOC108113955|XP_017080157.1|DEUG
OG0000068	CG6052|NP_649002.3|DMEL	LOC108108396|XP_017071938.1|DEUG
OG0000068	CG31213|NP_001262752.1|DMEL	LOC108117125|XP_017084845.1|DEUG
OG0000068	CG42816|NP_730301.3|DMEL	LOC108108595|XP_017072182.1|DEUG
OG0000068	CG8908|NP_611464.3|DMEL	LOC108109162|XP_017073074.1|DEUG
OG0000068	ABCA|NP_608445.2|DMEL	LOC108117707|XP_017085744.1|DEUG
OG0000069	CG30428|NP_726513.1|DMEL	LOC108107209|XP_017070114.1|DEUG
OG0000070	CG9498|NP_609015.2|DMEL	LOC108113477|XP_017079549.1|DEUG
OG0000070	CG13360|NP_569859.1|DMEL	LOC108105517|XP_017067632.1|DEUG
OG0000070	CG9497|NP_609014.3|DMEL	LOC108113476|XP_017079548.1|DEUG
OG0000070	CG7135|NP_573269.1|DMEL	LOC108117153|XP_017084908.1|DEUG
OG0000071	Muc68D|NP_648504.2|DMEL	LOC108113923|XP_017080119.1|DEUG
OG0000071	CG10725|NP_648647.1|DMEL	LOC108113853|XP_017080051.1|DEUG
OG0000071	CG10154|NP_001189089.1|DMEL	LOC108113829|XP_017080027.1|DEUG
OG0000071	CG10140|NP_648648.2|DMEL	LOC108113830|XP_017080028.1|DEUG
OG0000072	CG15712|NP_611131.2|DMEL	LOC108112416|XP_017077748.1|DEUG
OG0000072	CG4409|NP_001097337.1|DMEL	LOC108112101|XP_017077339.1|DEUG
OG0000073	lolal|NP_524778.1|DMEL	LOC108112923|XP_017078801.1|DEUG
OG0000073	br|NP_001162638.2|DMEL	LOC108102436|XP_017062902.1|DEUG
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC108115124|XP_017081864.1|DEUG
OG0000074	CG10472|NP_648017.1|DMEL	LOC108107571|XP_017070620.1|DEUG
OG0000074	CG7542|NP_648995.3|DMEL	LOC108108501|XP_017072057.1|DEUG
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC108117400|XP_017085296.1|DEUG
OG0000075	Hsp27|NP_524000.1|DMEL	LOC108117379|XP_017085261.1|DEUG
OG0000075	Hsp23|NP_523999.1|DMEL	LOC108117401|XP_017085297.1|DEUG
OG0000075	Hsp26|NP_523997.1|DMEL	LOC108117381|XP_017085265.1|DEUG
OG0000076	CG42540|NP_001246627.1|DMEL	LOC108107737|XP_017070877.1|DEUG
OG0000076	CG31358|NP_650147.1|DMEL	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	CG14736|NP_731666.2|DMEL	LOC108111731|XP_017076774.1|DEUG
OG0000076	CG33253|NP_001259699.1|DMEL	LOC108103550|XP_017064568.1|DEUG
OG0000076	Mec2|NP_573357.1|DMEL	LOC108103567|XP_017064581.1|DEUG
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC108109158|XP_017073068.1|DEUG
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC108109792|XP_017073986.1|DEUG
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC108107356|XP_017070344.1|DEUG
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC108116009|XP_017083176.1|DEUG
OG0000078	CG15128|NP_611441.1|DMEL	LOC108108942|XP_017072686.1|DEUG
OG0000078	CG7634|NP_649332.1|DMEL	LOC108108692|XP_017072286.1|DEUG
OG0000078	wa-cup|NP_649721.2|DMEL	LOC108115080|XP_017081817.1|DEUG
OG0000078	r-cup|NP_608419.1|DMEL	LOC108115236|XP_017082120.1|DEUG
OG0000078	p-cup|NP_573216.1|DMEL	LOC108105339|XP_017067321.1|DEUG
OG0000079	CG16713|NP_608799.1|DMEL	LOC108110575|XP_017075161.1|DEUG
OG0000079	IM33|NP_608800.1|DMEL	LOC108110510|XP_017075079.1|DEUG
OG0000079	CG43165|NP_001245858.1|DMEL	LOC108110989|XP_017075787.1|DEUG
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	Amyrel|NP_477262.1|DMEL	LOC108112904|XP_017078751.1|DEUG
OG0000081	tfc|NP_612091.1|DMEL	LOC108102865|XP_017063558.1|DEUG
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC108112180|XP_017077478.1|DEUG
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC108116863|XP_017084418.1|DEUG
OG0000083	LManI|NP_609407.1|DMEL	LOC108111226|XP_017076117.1|DEUG
OG0000083	LManVI|NP_609253.1|DMEL	LOC108111194|XP_017076078.1|DEUG
OG0000083	LManV|NP_609252.1|DMEL	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LManIII|NP_609250.2|DMEL	LOC108110531|XP_017075102.1|DEUG
OG0000083	LManIV|NP_609251.2|DMEL	LOC108110509|XP_017075078.1|DEUG
OG0000083	LManII|NP_609408.1|DMEL	LOC108111080|XP_017075904.1|DEUG
OG0000084	CG15073|NP_611362.2|DMEL	LOC108112025|XP_017077258.1|DEUG
OG0000084	CG8388|NP_611075.1|DMEL	LOC108112786|XP_017078554.1|DEUG
OG0000085	CG2070|NP_610308.2|DMEL	LOC108112272|XP_017077584.1|DEUG
OG0000085	CG30495|NP_001260785.1|DMEL	LOC108112566|XP_017078016.1|DEUG
OG0000085	CG2065|NP_610309.1|DMEL	LOC108112224|XP_017077532.1|DEUG
OG0000085	CG2064|NP_610310.2|DMEL	LOC108113263|XP_017079301.1|DEUG
OG0000085	CG30491|NP_610306.1|DMEL	LOC108112567|XP_017078019.1|DEUG
OG0000086	fest|NP_611412.1|DMEL	LOC108112934|XP_017078816.1|DEUG
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC108110461|XP_017075018.1|DEUG
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC108105764|XP_017067973.1|DEUG
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC108110497|XP_017075066.1|DEUG
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC108114909|XP_017081575.1|DEUG
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC108105118|XP_017067040.1|DEUG
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC108113980|XP_017080211.1|DEUG
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC108112340|XP_017077658.1|DEUG
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC108114015|XP_017080251.1|DEUG
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC108116217|XP_017083494.1|DEUG
OG0000089	alphaTub84D|NP_524264.1|DMEL	LOC108115116|XP_017081857.1|DEUG
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC108110281|XP_017074767.1|DEUG
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC108114313|XP_017080713.1|DEUG
OG0000090	CG30339|NP_724813.1|DMEL	LOC108104816|XP_017066589.1|DEUG
OG0000090	CG12926|NP_610510.2|DMEL	LOC108104868|XP_017066681.1|DEUG
OG0000090	CG33514|NP_001014558.1|DMEL	LOC108107791|XP_017070990.1|DEUG
OG0000090	CG33966|NP_001033984.1|DMEL	LOC108102781|XP_017063431.1|DEUG
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC108116035|XP_017083214.1|DEUG
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC108104140|XP_017065530.1|DEUG
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC108116874|XP_017084454.1|DEUG
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC108117005|XP_017084662.1|DEUG
OG0000092	CG10513|NP_651370.2|DMEL	LOC108113681|XP_017079847.1|DEUG
OG0000092	CG11892|NP_651372.1|DMEL	LOC108113814|XP_017080011.1|DEUG
OG0000092	CG31380|NP_733121.1|DMEL	LOC108113547|XP_017079630.1|DEUG
OG0000092	CG10514|NP_651371.1|DMEL	LOC108113683|XP_017079849.1|DEUG
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC108106152|XP_017068542.1|DEUG
OG0000093	rhi|NP_536794.1|DMEL	LOC108112753|XP_017078493.1|DEUG
OG0000093	HP1b|NP_572521.2|DMEL	LOC108117628|XP_017085645.1|DEUG
OG0000094	Or67d|NP_648390.2|DMEL	LOC108113907|XP_017080103.1|DEUG
OG0000094	Or83c|NP_524244.2|DMEL	LOC108115240|XP_017082086.1|DEUG
OG0000096	CG17568|NP_609951.2|DMEL	LOC108107140|XP_017070033.1|DEUG
OG0000096	wek|NP_524930.1|DMEL	LOC108105161|XP_017067089.1|DEUG
OG0000096	CG6254|NP_649983.2|DMEL	LOC108105237|XP_017067197.1|DEUG
OG0000096	CG10366|NP_609995.1|DMEL	LOC108114809|XP_017081419.1|DEUG
OG0000097	CG44004|NP_001262004.2|DMEL	LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG
OG0000097	CG44006|NP_001262002.1|DMEL	LOC108108416|XP_017071958.1|DEUG
OG0000097	CG44005|NP_001262003.1|DMEL	LOC108108441|XP_017071983.1|DEUG
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC108111754|XP_017076799.1|DEUG
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC108103640|XP_017064680.1|DEUG
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC108103641|XP_017064681.1|DEUG
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC108103645|XP_017064690.1|DEUG
OG0000100	CG34459|NP_001097348.1|DMEL	LOC108112739|XP_017078466.1|DEUG
OG0000100	CG14354|NP_651433.1|DMEL	LOC108113550|XP_017079633.1|DEUG
OG0000100	CG14839|NP_650351.2|DMEL	LOC108111672|XP_017076695.1|DEUG
OG0000100	CG14841|NP_650350.1|DMEL	LOC108111637|XP_017076657.1|DEUG
OG0000100	CG14840|NP_650349.1|DMEL	LOC108111638|XP_017076658.1|DEUG
OG0000100	CG11694|NP_649786.1|DMEL	LOC108109450|XP_017073438.1|DEUG
OG0000101	pip|NP_788536.1|DMEL	LOC108108525|XP_017072086.1|DEUG
OG0000102	PPO1|NP_476812.1|DMEL	LOC108112823|XP_017078615.1|DEUG
OG0000102	PPO2|NP_610443.1|DMEL	LOC108104532|XP_017066151.1|DEUG
OG0000102	PPO3|NP_524760.1|DMEL	LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG
OG0000103	CG5653|NP_648269.1|DMEL	LOC108108264|XP_017071711.1|DEUG
OG0000103	CG6034|NP_649005.1|DMEL	LOC108108575|XP_017072156.1|DEUG
OG0000103	CG7460|NP_649004.1|DMEL	LOC108108573|XP_017072153.1|DEUG
OG0000103	CG7737|NP_001286308.1|DMEL	LOC108106655|XP_017069366.1|DEUG
OG0000104	Pdh|NP_524105.2|DMEL	LOC108114702|XP_017081288.1|DEUG
OG0000104	Fbp2|NP_523522.1|DMEL	LOC108108275|XP_017071764.1|DEUG
OG0000104	CG4842|NP_648885.1|DMEL	LOC108114429|XP_017080906.1|DEUG
OG0000105	Or67a|NP_524005.2|DMEL	LOC108113904|XP_017080100.1|DEUG
OG0000105	Or85d|NP_524281.1|DMEL	LOC108109406|XP_017073392.1|DEUG
OG0000105	Or85c|NP_524280.2|DMEL	LOC108109430|XP_017073419.1|DEUG
OG0000105	Or85b|NP_524279.2|DMEL	LOC108109438|XP_017073428.1|DEUG
OG0000106	CG30286|NP_726082.3|DMEL	LOC108109051|XP_017072857.1|DEUG
OG0000106	CG43335|NP_001247121.1|DMEL	LOC108116307|XP_017083585.1|DEUG
OG0000106	CG18420|NP_995715.1|DMEL	LOC108105733|XP_017067937.1|DEUG
OG0000106	CG18636|NP_995714.2|DMEL	LOC108105758|XP_017067966.1|DEUG
OG0000106	CG33462|NP_995844.2|DMEL	LOC108112085|XP_017077323.1|DEUG
OG0000106	CG30082|NP_001188942.1|DMEL	LOC108113119|XP_017079108.1|DEUG
OG0000106	CG30090|NP_725487.1|DMEL	LOC108112181|XP_017077479.1|DEUG
OG0000107	Gr59c|NP_726292.1|DMEL	LOC108112143|XP_017077380.1|DEUG
OG0000107	Gr36b|NP_724039.1|DMEL	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG
OG0000107	Gr36c|NP_724040.1|DMEL	LOC108118401|XP_017086566.1|DEUG
OG0000107	Gr36a|NP_724038.2|DMEL	LOC108118431|XP_017086602.1|DEUG
OG0000107	Gr59d|NP_611758.2|DMEL	LOC108112145|XP_017077381.1|DEUG
OG0000109	CG17097|NP_609429.1|DMEL	LOC108110457|XP_017075013.1|DEUG
OG0000109	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC108110593|XP_017075180.1|DEUG
OG0000109	CG18301|NP_609419.1|DMEL	LOC108110528|XP_017075098.1|DEUG
OG0000109	Lip4|NP_001260356.1|DMEL	LOC108111190|XP_017076066.1|DEUG
OG0000110	CG32379|NP_729252.2|DMEL	LOC108102707|XP_017063338.1|DEUG
OG0000110	CG8562|NP_648118.1|DMEL	LOC108102709|XP_017063339.1|DEUG
OG0000110	CG18417|NP_648119.1|DMEL	LOC108102713|XP_017063342.1|DEUG
OG0000110	CG8560|NP_648120.3|DMEL	LOC108102757|XP_017063405.1|DEUG
OG0000111	Obp56a|NP_611442.1|DMEL	LOC108108929|XP_017072669.1|DEUG
OG0000111	Obp56e|NP_611445.1|DMEL	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG
OG0000111	Obp56d|NP_611444.2|DMEL	LOC108108887|XP_017072593.1|DEUG
OG0000112	CG32523|NP_728401.1|DMEL	LOC108117698|XP_017085724.1|DEUG
OG0000112	CG9676|NP_728008.1|DMEL	LOC108103986|XP_017065262.1|DEUG
OG0000112	CG1304|NP_608418.1|DMEL	LOC108109712|XP_017073832.1|DEUG
OG0000112	Ser6|NP_523426.1|DMEL	LOC108109713|XP_017073833.1|DEUG
OG0000113	CG44271|NP_001285689.1|DMEL	LOC108106859|XP_017069592.1|DEUG
OG0000113	dgrn|NP_649596.1|DMEL	LOC108115254|XP_017082100.1|DEUG
OG0000113	elfless|NP_001163003.1|DMEL	LOC108103515|XP_017064515.1|DEUG
OG0000114	Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC108104067|XP_017065417.1|DEUG
OG0000114	CG44008|NP_001260398.1|DMEL	LOC108104063|XP_017065414.1|DEUG
OG0000114	CG14933|NP_652566.1|DMEL	LOC108104065|XP_017065416.1|DEUG
OG0000114	CG42486|NP_001162960.1|DMEL	LOC108104064|XP_017065415.1|DEUG
OG0000116	CG31102|NP_001262951.1|DMEL	LOC108113693|XP_017079859.1|DEUG
OG0000116	CG10550|NP_651380.2|DMEL	LOC108113810|XP_017080008.1|DEUG
OG0000116	CG31097|NP_733093.2|DMEL	LOC108113673|XP_017079837.1|DEUG
OG0000116	CG31288|NP_733094.1|DMEL	LOC108113688|XP_017079853.1|DEUG
OG0000117	CG7953|NP_609683.1|DMEL	LOC108105784|XP_017067999.1|DEUG
OG0000117	CG7916|NP_609682.1|DMEL	LOC108105785|XP_017068000.1|DEUG
OG0000117	CG8997|NP_609681.1|DMEL	LOC108105786|XP_017068001.1|DEUG
OG0000117	CG33306|NP_995706.1|DMEL	LOC108105788|XP_017068004.1|DEUG
OG0000118	Cyp28d1|NP_608912.1|DMEL	LOC108102545|XP_017063093.1|DEUG
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC108105815|XP_017068045.1|DEUG
OG0000119	Npc2e|NP_731439.2|DMEL	LOC108108384|XP_017071922.1|DEUG
OG0000119	Npc2c|NP_649976.1|DMEL	LOC108108359|XP_017071890.1|DEUG
OG0000119	Npc2d|NP_649975.1|DMEL	LOC108108370|XP_017071907.1|DEUG
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC108105484|XP_017067590.1|DEUG
OG0000120	Roc2|NP_610691.1|DMEL	LOC108106341|XP_017068810.1|DEUG
OG0000120	Roc1b|NP_652613.1|DMEL	LOC108104718|XP_017066428.1|DEUG
OG0000121	CG15369|NP_572542.1|DMEL	LOC108103118|XP_017063973.1|DEUG, LOC108103117|XP_017063972.1|DEUG
OG0000121	CG31313|NP_731919.1|DMEL	LOC108105232|XP_017067189.1|DEUG
OG0000121	Cys|NP_476856.1|DMEL	LOC108105221|XP_017067172.1|DEUG, LOC108105223|XP_017067174.1|DEUG, LOC108114347|XP_017080817.1|DEUG
OG0000122	Or22c|NP_523454.2|DMEL	LOC108111528|XP_017076541.1|DEUG
OG0000122	Or10a|NP_511122.1|DMEL	LOC108117063|XP_017084727.1|DEUG
OG0000122	Or45b|NP_523667.1|DMEL	LOC108104772|XP_017066497.1|DEUG
OG0000122	Or24a|NP_523470.3|DMEL	LOC108110643|XP_017075233.1|DEUG
OG0000123	CG3565|NP_611942.1|DMEL	LOC108107365|XP_017070356.1|DEUG
OG0000123	d-cup|NP_650235.1|DMEL	LOC108116839|XP_017084384.1|DEUG
OG0000123	CG15177|NP_649672.1|DMEL	LOC108116125|XP_017083337.1|DEUG
OG0000123	sowi|NP_649671.2|DMEL	LOC108116124|XP_017083336.1|DEUG
OG0000123	sunz|NP_649673.1|DMEL	LOC108116127|XP_017083340.1|DEUG
OG0000124	CG5348|NP_611156.3|DMEL	LOC108112716|XP_017078437.1|DEUG
