Orthogroup	DMEL.longest_only	DKIK.longest_only
OG0000046	CG10183|NP_651160.3|DMEL	LOC108080891|XP_017031283.1|DKIK
OG0000046	CG33337|NP_996269.2|DMEL	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK
OG0000046	CG10182|NP_651158.1|DMEL, CG13325|NP_610836.1|DMEL	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK
OG0000047	loopin-1|NP_001097338.1|DMEL	LOC108076173|XP_017024393.1|DKIK
OG0000047	S-Lap8|NP_611132.1|DMEL	LOC108076538|XP_017024940.1|DKIK
OG0000047	S-Lap5|NP_610892.1|DMEL	LOC108080858|XP_017031251.1|DKIK
OG0000047	S-Lap7|NP_610900.1|DMEL	LOC108078780|XP_017028320.1|DKIK
OG0000047	S-Lap4|NP_729613.1|DMEL	LOC108071908|XP_017018345.1|DKIK
OG0000048	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK
OG0000048	CG13043|NP_648868.2|DMEL	LOC108084438|XP_017036136.1|DKIK
OG0000048	CG13063|NP_648869.1|DMEL	LOC108084434|XP_017036131.1|DKIK
OG0000048	CG13044|NP_648867.1|DMEL	LOC108084433|XP_017036130.1|DKIK
OG0000048	CG13042|NP_648870.1|DMEL	LOC108084436|XP_017036133.1|DKIK
OG0000049	CG4053|NP_650601.2|DMEL	LOC108084080|XP_017035590.1|DKIK
OG0000049	CG5246|NP_650603.1|DMEL	LOC108084068|XP_017035576.1|DKIK
OG0000049	CG17475|NP_650600.2|DMEL	LOC108084077|XP_017035587.1|DKIK
OG0000049	CG31269|NP_001097818.1|DMEL	LOC108084022|XP_017035524.1|DKIK
OG0000049	CG31265|NP_650599.1|DMEL	LOC108084023|XP_017035525.1|DKIK
OG0000049	CG5255|NP_650604.1|DMEL	LOC108084019|XP_017035520.1|DKIK
OG0000050	CG13193|NP_610699.1|DMEL	LOC108073068|XP_017020022.1|DKIK
OG0000050	CG33766|NP_001027140.1|DMEL	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	CG33770|NP_001027144.2|DMEL	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	CG33769|NP_001027143.1|DMEL	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	CG33767|NP_001027141.1|DMEL	LOC108072596|XP_017019300.1|DKIK
OG0000050	CG33771|NP_001027145.3|DMEL	LOC108072619|XP_017019339.1|DKIK
OG0000050	CG33768|NP_001027142.2|DMEL	LOC108072601|XP_017019314.1|DKIK
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC108083217|XP_017034415.1|DKIK
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC108085672|XP_017037854.1|DKIK
OG0000051	Cyp313a1|NP_650368.1|DMEL, Cyp313a2|NP_650169.3|DMEL, Cyp313a3|NP_650170.2|DMEL	LOC108080428|XP_017030650.1|DKIK
OG0000052	CG16904|NP_649957.1|DMEL, CG31141|NP_732912.2|DMEL	LOC108084580|XP_017036343.1|DKIK
OG0000052	eloF|NP_649956.1|DMEL	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK
OG0000052	CG8534|NP_649955.1|DMEL	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	CG9458|NP_731419.1|DMEL	LOC108084092|XP_017035606.1|DKIK
OG0000052	CG9459|NP_649958.2|DMEL	LOC108084066|XP_017035574.1|DKIK
OG0000052	CG17821|NP_725820.2|DMEL	LOC108082278|XP_017033098.1|DKIK
OG0000052	CG18609|NP_611365.2|DMEL	LOC108082558|XP_017033497.1|DKIK
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC108070784|XP_017016873.1|DKIK
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC108070783|XP_017016872.1|DKIK
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC108070782|XP_017016871.1|DKIK
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC108070781|XP_017016869.1|DKIK
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC108070786|XP_017016875.1|DKIK
OG0000054	AOX1|NP_650475.1|DMEL	LOC108081173|XP_017031718.1|DKIK
OG0000054	AOX2|NP_732047.2|DMEL	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	AOX4|NP_650478.1|DMEL	LOC108081160|XP_017031693.1|DKIK
OG0000054	AOX3|NP_650477.1|DMEL	LOC108081159|XP_017031690.1|DKIK
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC108085846|XP_017038093.1|DKIK
OG0000056	CG6726|NP_651120.1|DMEL	LOC108071295|XP_017017484.1|DKIK
OG0000056	CG17110|NP_651121.1|DMEL	LOC108071297|XP_017017486.1|DKIK
OG0000056	CG17109|NP_651122.2|DMEL	LOC108071299|XP_017017488.1|DKIK
OG0000056	CG6738|NP_651124.1|DMEL	LOC108071298|XP_017017487.1|DKIK
OG0000056	CG6733|NP_651123.1|DMEL	LOC108071296|XP_017017485.1|DKIK
OG0000056	CG6465|NP_650004.1|DMEL	LOC108077830|XP_017026845.1|DKIK
OG0000058	AANATL3|NP_610018.1|DMEL	LOC108082757|XP_017033763.1|DKIK
OG0000058	AANATL2|NP_609005.1|DMEL	LOC108082758|XP_017033764.1|DKIK
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC108070811|XP_017016903.1|DKIK
OG0000059	TwdlH|NP_651490.1|DMEL	LOC108085570|XP_017037699.1|DKIK
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC108085569|XP_017037698.1|DKIK
OG0000059	TwdlK|NP_651488.1|DMEL	LOC108085567|XP_017037695.1|DKIK
OG0000059	TwdlN|NP_733160.1|DMEL	LOC108085562|XP_017037690.1|DKIK
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK
OG0000059	TwdlM|NP_651484.1|DMEL	LOC108085559|XP_017037687.1|DKIK
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC108080522|XP_017030803.1|DKIK
OG0000060	CG7094|NP_609851.2|DMEL	LOC108085335|XP_017037380.1|DKIK
OG0000060	CG12147|NP_649536.1|DMEL	LOC108075427|XP_017023341.1|DKIK
OG0000060	dco|NP_001356928.1|DMEL	LOC108085322|XP_017037367.1|DKIK
OG0000060	CG2577|NP_572794.1|DMEL	LOC108076086|XP_017024289.1|DKIK
OG0000060	CG9962|NP_608697.1|DMEL	LOC108077343|XP_017026120.1|DKIK
OG0000061	CG15255|NP_609755.1|DMEL	LOC108086185|XP_017038537.1|DKIK
OG0000061	CG7631|NP_609760.1|DMEL	LOC108086197|XP_017038548.1|DKIK
OG0000061	CG15254|NP_609757.1|DMEL	LOC108086191|XP_017038544.1|DKIK
OG0000061	CG15253|NP_609758.1|DMEL	LOC108086182|XP_017038533.1|DKIK
OG0000062	CG12111|NP_572491.1|DMEL	LOC108071778|XP_017018123.1|DKIK
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC108082791|XP_017033825.1|DKIK
OG0000062	Sfp24F|NP_001162870.1|DMEL	LOC108082143|XP_017032934.1|DKIK
OG0000063	CG17929|NP_650532.2|DMEL	LOC108071305|XP_017017501.1|DKIK
OG0000063	CG6901|NP_650531.1|DMEL	LOC108071251|XP_017017426.1|DKIK
OG0000063	CG17930|NP_650533.1|DMEL	LOC108071304|XP_017017500.1|DKIK
OG0000063	CG42826|NP_001189079.1|DMEL	LOC108071602|XP_017017872.1|DKIK
OG0000063	CG32053|NP_729587.1|DMEL	LOC108071633|XP_017017906.1|DKIK
OG0000063	CG32054|NP_729588.1|DMEL	LOC108071565|XP_017017835.1|DKIK
OG0000063	CG42825|NP_729590.1|DMEL	LOC108071655|XP_017017940.1|DKIK
OG0000065	CG10096|NP_001027183.1|DMEL	LOC108077717|XP_017026657.1|DKIK
OG0000065	Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL	LOC108077718|XP_017026658.1|DKIK
OG0000065	CG14893|NP_650568.2|DMEL	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	CG17562|NP_650566.1|DMEL	LOC108077800|XP_017026803.1|DKIK
OG0000065	CG17560|NP_650567.1|DMEL	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK
OG0000066	CG15717|NP_572856.1|DMEL	LOC108083599|XP_017034957.1|DKIK
OG0000066	CG2336|NP_731094.3|DMEL	LOC108080484|XP_017030727.1|DKIK
OG0000066	CG12516|NP_651615.2|DMEL	LOC108077666|XP_017026575.1|DKIK
OG0000066	CG11634|NP_610128.2|DMEL	LOC108081852|XP_017032582.1|DKIK
OG0000066	CG5623|NP_650485.1|DMEL	LOC108080961|XP_017031364.1|DKIK
OG0000066	CG12637|NP_572645.1|DMEL	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	CG13539|NP_611768.1|DMEL	LOC108072837|XP_017019618.1|DKIK
OG0000067	Alp5|NP_650931.1|DMEL	LOC108084848|XP_017036716.1|DKIK
OG0000067	Alp9|NP_647977.1|DMEL	LOC108085996|XP_017038286.1|DKIK
OG0000067	Alp6|NP_610496.1|DMEL	LOC108077943|XP_017026970.1|DKIK
OG0000067	Alp10|NP_647976.1|DMEL	LOC108085995|XP_017038285.1|DKIK
OG0000067	Alp1|NP_001262159.1|DMEL	LOC108071874|XP_017018291.1|DKIK
OG0000068	CG6052|NP_649002.3|DMEL	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	CG8908|NP_611464.3|DMEL	LOC108084117|XP_017035637.1|DKIK
OG0000068	ABCA|NP_608445.2|DMEL	LOC108074164|XP_017021563.1|DKIK
OG0000069	CG30428|NP_726513.1|DMEL	LOC108072243|XP_017018793.1|DKIK
OG0000070	CG9498|NP_609015.2|DMEL	LOC108082879|XP_017033949.1|DKIK
OG0000070	CG13360|NP_569859.1|DMEL	LOC108076002|XP_017024145.1|DKIK
OG0000070	CG9497|NP_609014.3|DMEL	LOC108082683|XP_017033673.1|DKIK
OG0000070	CG7135|NP_573269.1|DMEL	LOC108082714|XP_017033711.1|DKIK
OG0000071	Muc68D|NP_648504.2|DMEL	LOC108073779|XP_017021035.1|DKIK
OG0000071	CG10725|NP_648647.1|DMEL	LOC108070385|XP_017016325.1|DKIK
OG0000071	CG10154|NP_001189089.1|DMEL	LOC108070384|XP_017016324.1|DKIK
OG0000071	CG10140|NP_648648.2|DMEL	LOC108070386|XP_017016326.1|DKIK
OG0000072	CG15712|NP_611131.2|DMEL	LOC108076540|XP_017024942.1|DKIK
OG0000072	CG4409|NP_001097337.1|DMEL	LOC108076135|XP_017024352.1|DKIK
OG0000073	lolal|NP_524778.1|DMEL	LOC108082462|XP_017033327.1|DKIK
OG0000073	br|NP_001162638.2|DMEL	LOC108079402|XP_017029216.1|DKIK
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC108075433|XP_017023346.1|DKIK
OG0000074	CG10472|NP_648017.1|DMEL	LOC108071625|XP_017017896.1|DKIK
OG0000074	CG7542|NP_648995.3|DMEL	LOC108071877|XP_017018294.1|DKIK
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC108078729|XP_017028220.1|DKIK
OG0000075	Hsp27|NP_524000.1|DMEL	LOC108078805|XP_017028362.1|DKIK
OG0000075	Hsp23|NP_523999.1|DMEL	LOC108078731|XP_017028222.1|DKIK
OG0000076	CG42540|NP_001246627.1|DMEL	LOC108078964|XP_017028614.1|DKIK
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK
OG0000076	CG33253|NP_001259699.1|DMEL	LOC108085219|XP_017037239.1|DKIK
OG0000076	Mec2|NP_573357.1|DMEL	LOC108085227|XP_017037254.1|DKIK
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC108076740|XP_017025218.1|DKIK
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC108073492|XP_017020640.1|DKIK
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC108070868|XP_017016990.1|DKIK
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC108077758|XP_017026727.1|DKIK
OG0000078	CG15128|NP_611441.1|DMEL	LOC108082104|XP_017032889.1|DKIK
OG0000078	CG7634|NP_649332.1|DMEL	LOC108083237|XP_017034431.1|DKIK
OG0000078	wa-cup|NP_649721.2|DMEL	LOC108084091|XP_017035604.1|DKIK
OG0000078	r-cup|NP_608419.1|DMEL	LOC108080166|XP_017030300.1|DKIK
OG0000078	p-cup|NP_573216.1|DMEL	LOC108083371|XP_017034605.1|DKIK
OG0000079	CG16713|NP_608799.1|DMEL	LOC108086084|XP_017038391.1|DKIK
OG0000079	IM33|NP_608800.1|DMEL	LOC108086076|XP_017038383.1|DKIK
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK
OG0000080	Amyrel|NP_477262.1|DMEL	LOC108076175|XP_017024395.1|DKIK
OG0000081	tfc|NP_612091.1|DMEL	LOC108073934|XP_017021227.1|DKIK
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC108076521|XP_017024919.1|DKIK
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK
OG0000083	LManI|NP_609407.1|DMEL	LOC108077314|XP_017026091.1|DKIK
OG0000083	LManVI|NP_609253.1|DMEL	LOC108075851|XP_017023931.1|DKIK
OG0000083	LManIII|NP_609250.2|DMEL	LOC108075726|XP_017023759.1|DKIK
OG0000083	LManII|NP_609408.1|DMEL	LOC108077101|XP_017025775.1|DKIK
OG0000084	CG15073|NP_611362.2|DMEL	LOC108082570|XP_017033516.1|DKIK
OG0000084	CG8388|NP_611075.1|DMEL	LOC108073008|XP_017019953.1|DKIK
OG0000085	CG2070|NP_610308.2|DMEL	LOC108078024|XP_017027074.1|DKIK
OG0000085	CG30495|NP_001260785.1|DMEL	LOC108078117|XP_017027221.1|DKIK
OG0000085	CG2065|NP_610309.1|DMEL	LOC108077949|XP_017026977.1|DKIK
OG0000085	CG2064|NP_610310.2|DMEL	LOC108078385|XP_017027713.1|DKIK
OG0000085	CG30491|NP_610306.1|DMEL	LOC108078118|XP_017027223.1|DKIK
OG0000086	fest|NP_611412.1|DMEL	LOC108076785|XP_017025280.1|DKIK
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC108081995|XP_017032728.1|DKIK
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC108077379|XP_017026162.1|DKIK
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC108081987|XP_017032714.1|DKIK
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC108076386|XP_017024698.1|DKIK
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC108085237|XP_017037265.1|DKIK
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC108073869|XP_017021143.1|DKIK
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC108076406|XP_017024734.1|DKIK
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC108073878|XP_017021152.1|DKIK
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC108081135|XP_017031645.1|DKIK
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC108075612|XP_017023634.1|DKIK
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC108078680|XP_017028115.1|DKIK
OG0000090	CG30339|NP_724813.1|DMEL	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	CG12926|NP_610510.2|DMEL	LOC108077947|XP_017026974.1|DKIK
OG0000090	CG33514|NP_001014558.1|DMEL	LOC108078973|XP_017028631.1|DKIK
OG0000090	CG33966|NP_001033984.1|DMEL	LOC108071532|XP_017017793.1|DKIK
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC108075739|XP_017023776.1|DKIK
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC108082079|XP_017032861.1|DKIK
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC108081166|XP_017031709.1|DKIK
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC108081243|XP_017031811.1|DKIK
OG0000092	CG10513|NP_651370.2|DMEL	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	CG11892|NP_651372.1|DMEL	LOC108071264|XP_017017444.1|DKIK
OG0000092	CG31380|NP_733121.1|DMEL	LOC108077658|XP_017026562.1|DKIK
OG0000092	CG10514|NP_651371.1|DMEL	LOC108071261|XP_017017438.1|DKIK
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC108079645|XP_017029525.1|DKIK
OG0000093	HP6|NP_608842.1|DMEL	LOC108080636|XP_017030949.1|DKIK
OG0000093	HP1b|NP_572521.2|DMEL	LOC108074155|XP_017021548.1|DKIK
OG0000094	Or67d|NP_648390.2|DMEL	LOC108071561|XP_017017831.1|DKIK
OG0000094	Or83c|NP_524244.2|DMEL	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	CG17568|NP_609951.2|DMEL	LOC108082873|XP_017033940.1|DKIK
OG0000096	wek|NP_524930.1|DMEL	LOC108075861|XP_017023944.1|DKIK
OG0000096	CG6254|NP_649983.2|DMEL	LOC108085902|XP_017038160.1|DKIK
OG0000096	CG10366|NP_609995.1|DMEL	LOC108082876|XP_017033946.1|DKIK
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC108077716|XP_017026656.1|DKIK
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC108083427|XP_017034672.1|DKIK
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC108083341|XP_017034574.1|DKIK
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC108083422|XP_017034666.1|DKIK
OG0000100	CG34459|NP_001097348.1|DMEL	LOC108076209|XP_017024435.1|DKIK
OG0000100	CG14354|NP_651433.1|DMEL	LOC108077662|XP_017026570.1|DKIK
OG0000100	CG14839|NP_650351.2|DMEL	LOC108075976|XP_017024117.1|DKIK
OG0000100	CG14841|NP_650350.1|DMEL	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK
OG0000101	pip|NP_788536.1|DMEL	LOC108083696|XP_017035073.1|DKIK
OG0000102	PPO1|NP_476812.1|DMEL	LOC108073007|XP_017019952.1|DKIK
OG0000102	PPO2|NP_610443.1|DMEL	LOC108078325|XP_017027613.1|DKIK
OG0000103	CG5653|NP_648269.1|DMEL	LOC108078639|XP_017028056.1|DKIK
OG0000103	CG6034|NP_649005.1|DMEL	LOC108071952|XP_017018408.1|DKIK
OG0000103	CG7460|NP_649004.1|DMEL	LOC108071951|XP_017018407.1|DKIK
OG0000103	CG7737|NP_001286308.1|DMEL	LOC108072142|XP_017018672.1|DKIK
OG0000104	Pdh|NP_524105.2|DMEL	LOC108071553|XP_017017820.1|DKIK
OG0000104	Fbp2|NP_523522.1|DMEL	LOC108082132|XP_017032923.1|DKIK
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK
OG0000105	Or67a|NP_524005.2|DMEL	LOC108084017|XP_017035519.1|DKIK
OG0000105	Or85d|NP_524281.1|DMEL	LOC108080884|XP_017031275.1|DKIK
OG0000105	Or85c|NP_524280.2|DMEL	LOC108080981|XP_017031395.1|DKIK
OG0000105	Or85b|NP_524279.2|DMEL	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK
OG0000106	CG30286|NP_726082.3|DMEL	LOC108074711|XP_017022340.1|DKIK
OG0000106	CG43336|NP_001247122.1|DMEL, CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK
OG0000106	CG33462|NP_995844.2|DMEL	LOC108082393|XP_017033227.1|DKIK
OG0000106	CG30082|NP_001188942.1|DMEL, CG30090|NP_725487.1|DMEL	LOC108082293|XP_017033113.1|DKIK
OG0000107	Gr59c|NP_726292.1|DMEL	LOC108072231|XP_017018782.1|DKIK
OG0000107	Gr36b|NP_724039.1|DMEL	LOC108076846|XP_017025364.1|DKIK
OG0000107	Gr36c|NP_724040.1|DMEL	LOC108076996|XP_017025555.1|DKIK
OG0000107	Gr36a|NP_724038.2|DMEL	LOC108076845|XP_017025363.1|DKIK
OG0000107	Gr59d|NP_611758.2|DMEL	LOC108072303|XP_017018860.1|DKIK
OG0000109	CG17097|NP_609429.1|DMEL	LOC108077299|XP_017026069.1|DKIK
OG0000109	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC108076928|XP_017025463.1|DKIK
OG0000109	Lip4|NP_001260356.1|DMEL	LOC108077298|XP_017026067.1|DKIK
OG0000110	CG32379|NP_729252.2|DMEL	LOC108078140|XP_017027262.1|DKIK
OG0000110	CG8562|NP_648118.1|DMEL	LOC108078152|XP_017027292.1|DKIK
OG0000110	CG18417|NP_648119.1|DMEL	LOC108078144|XP_017027276.1|DKIK
OG0000110	CG8560|NP_648120.3|DMEL	LOC108078161|XP_017027305.1|DKIK
OG0000111	Obp56a|NP_611442.1|DMEL	LOC108082105|XP_017032890.1|DKIK
OG0000111	Obp56d|NP_611444.2|DMEL	LOC108082108|XP_017032897.1|DKIK
OG0000112	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL	LOC108085943|XP_017038219.1|DKIK
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK
OG0000113	dgrn|NP_649596.1|DMEL	LOC108070647|XP_017016704.1|DKIK
OG0000113	elfless|NP_001163003.1|DMEL	LOC108083778|XP_017035191.1|DKIK
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC108082011|XP_017032755.1|DKIK
OG0000114	CG44008|NP_001260398.1|DMEL	LOC108082009|XP_017032753.1|DKIK
OG0000114	CG14933|NP_652566.1|DMEL	LOC108082010|XP_017032754.1|DKIK
OG0000116	CG31102|NP_001262951.1|DMEL	LOC108071262|XP_017017439.1|DKIK
OG0000116	CG10550|NP_651380.2|DMEL	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK
OG0000116	CG31097|NP_733093.2|DMEL	LOC108071252|XP_017017427.1|DKIK
OG0000116	CG31288|NP_733094.1|DMEL	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK
OG0000117	CG7953|NP_609683.1|DMEL	LOC108085279|XP_017037320.1|DKIK
OG0000117	CG7916|NP_609682.1|DMEL	LOC108085280|XP_017037321.1|DKIK
OG0000117	CG8997|NP_609681.1|DMEL	LOC108085261|XP_017037300.1|DKIK
OG0000118	Cyp28d2|NP_608911.1|DMEL	LOC108081355|XP_017031990.1|DKIK
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC108080909|XP_017031302.1|DKIK
OG0000119	Npc2e|NP_731439.2|DMEL	LOC108084244|XP_017035870.1|DKIK, LOC108084245|XP_017035871.1|DKIK
OG0000119	Npc2c|NP_649976.1|DMEL	LOC108084013|XP_017035515.1|DKIK
OG0000119	Npc2d|NP_649975.1|DMEL	LOC108084109|XP_017035624.1|DKIK
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC108076008|XP_017024152.1|DKIK
OG0000120	Roc2|NP_610691.1|DMEL	LOC108073105|XP_017020084.1|DKIK
OG0000120	Roc1b|NP_652613.1|DMEL	LOC108083606|XP_017034966.1|DKIK
OG0000121	CG15369|NP_572542.1|DMEL	LOC108071718|XP_017018030.1|DKIK
OG0000121	CG31313|NP_731919.1|DMEL	LOC108077632|XP_017026534.1|DKIK, LOC108077631|XP_017026533.1|DKIK
OG0000121	Cys|NP_476856.1|DMEL	LOC108077893|XP_017026919.1|DKIK
OG0000122	Or22c|NP_523454.2|DMEL	LOC108074529|XP_017022095.1|DKIK
OG0000122	Or10a|NP_511122.1|DMEL	LOC108074147|XP_017021535.1|DKIK
OG0000122	Or45b|NP_523667.1|DMEL	LOC108078069|XP_017027122.1|DKIK
OG0000122	Or24a|NP_523470.3|DMEL	LOC108086046|XP_017038354.1|DKIK
OG0000123	CG3565|NP_611942.1|DMEL	LOC108076393|XP_017024719.1|DKIK
OG0000123	d-cup|NP_650235.1|DMEL	LOC108084539|XP_017036265.1|DKIK
OG0000123	CG15177|NP_649672.1|DMEL	LOC108080453|XP_017030679.1|DKIK
OG0000123	sunz|NP_649673.1|DMEL	LOC108080459|XP_017030684.1|DKIK
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC108076347|XP_017024629.1|DKIK
OG0000124	CG14744|NP_001097232.2|DMEL	LOC108078503|XP_017027891.1|DKIK
OG0000124	CG14743|NP_610408.2|DMEL	LOC108078504|XP_017027895.1|DKIK
OG0000125	Men-b|NP_001163750.1|DMEL	LOC108084946|XP_017036832.1|DKIK
OG0000125	Men|NP_524880.2|DMEL	LOC108083937|XP_017035432.1|DKIK
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC108076398|XP_017024726.1|DKIK
OG0000125	Menl-2|NP_001027424.2|DMEL	LOC108076399|XP_017024727.1|DKIK
OG0000127	CG18748|NP_001097703.1|DMEL	LOC108084026|XP_017035528.1|DKIK
OG0000127	CG18746|NP_652649.1|DMEL	LOC108084099|XP_017035615.1|DKIK
OG0000127	CG18745|NP_652648.1|DMEL	LOC108084025|XP_017035527.1|DKIK
OG0000127	CG18747|NP_652650.2|DMEL	LOC108084088|XP_017035601.1|DKIK
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC108082339|XP_017033157.1|DKIK, LOC108082274|XP_017033093.1|DKIK
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC108082276|XP_017033096.1|DKIK, LOC108082275|XP_017033095.1|DKIK, LOC108082355|XP_017033184.1|DKIK, LOC108082628|XP_017033596.1|DKIK
OG0000128	Ugt49B2|NP_001097859.4|DMEL	LOC108084070|XP_017035577.1|DKIK
OG0000129	Fum1|NP_572339.1|DMEL	LOC108079385|XP_017029196.1|DKIK
