Orthogroup	DMEL.longest_only	DHYD.longest_only
OG0000058	AANATL4|NP_611406.1|DMEL, AANATL3|NP_610018.1|DMEL, AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL	LOC111602372|XP_023175155.1|DHYD, LOC111602373|XP_023175156.2|DHYD
OG0000058	AANATL2|NP_609005.1|DMEL	LOC111602375|XP_023175159.2|DHYD, LOC111602371|XP_023175154.1|DHYD, LOC111602374|XP_023175158.2|DHYD
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC111591894|XP_023159568.1|DHYD
OG0000059	TwdlH|NP_651490.1|DMEL	LOC111595783|XP_030078737.1|DHYD
OG0000059	TwdlJ|NP_651489.2|DMEL, TwdlK|NP_651488.1|DMEL	LOC111595875|XP_023165572.2|DHYD
OG0000059	TwdlN|NP_733160.1|DMEL	LOC111595256|XP_023164673.2|DHYD
OG0000059	TwdlM|NP_651484.1|DMEL	LOC111595830|XP_030078745.1|DHYD, LOC111595757|XP_023165402.2|DHYD, LOC111595792|XP_023165450.1|DHYD
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC111605118|XP_023179239.1|DHYD
OG0000060	CG7094|NP_609851.2|DMEL	LOC111594203|XP_023163168.1|DHYD
OG0000060	CG12147|NP_649536.1|DMEL	LOC115482748|XP_030081618.1|DHYD
OG0000060	dco|NP_001356928.1|DMEL	LOC111597837|XP_023168500.1|DHYD
OG0000060	CG2577|NP_572794.1|DMEL	LOC111598840|XP_023170044.1|DHYD
OG0000060	CG9962|NP_608697.1|DMEL	LOC111596076|XP_023165902.2|DHYD
OG0000061	CG15255|NP_609755.1|DMEL	LOC111601172|XP_023173419.2|DHYD
OG0000061	CG7631|NP_609760.1|DMEL	LOC111601168|XP_023173414.2|DHYD
OG0000061	CG15254|NP_609757.1|DMEL	LOC111601143|XP_023173378.2|DHYD
OG0000061	CG15253|NP_609758.1|DMEL	LOC111601144|XP_023173379.1|DHYD
OG0000062	CG12111|NP_572491.1|DMEL	LOC111598288|XP_023169239.1|DHYD
OG0000062	Lectin-galC1|NP_477200.1|DMEL, lectin-37Da|NP_001188846.1|DMEL	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD
OG0000063	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL, CG17930|NP_650533.1|DMEL	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD
OG0000063	CG42826|NP_001189079.1|DMEL	LOC111597578|XP_023168144.2|DHYD
OG0000063	CG32053|NP_729587.1|DMEL	LOC111597466|XP_023167982.2|DHYD
OG0000063	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL	LOC111597464|XP_023167980.2|DHYD
OG0000065	CG10096|NP_001027183.1|DMEL	LOC111598539|XP_023169599.2|DHYD
OG0000065	Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL, CG14893|NP_650568.2|DMEL, CG17562|NP_650566.1|DMEL, CG17560|NP_650567.1|DMEL	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD
OG0000066	CG2336|NP_731094.3|DMEL, CG12516|NP_651615.2|DMEL	LOC111596465|XP_023166485.1|DHYD
OG0000066	CG11634|NP_610128.2|DMEL	LOC111603713|XP_023177187.1|DHYD
OG0000066	CG5623|NP_650485.1|DMEL	LOC111604865|XP_023178868.2|DHYD
OG0000066	CG12637|NP_572645.1|DMEL	LOC111595983|XP_023165737.1|DHYD
OG0000066	CG13539|NP_611768.1|DMEL	LOC111603187|XP_023176438.2|DHYD
OG0000067	Alp5|NP_650931.1|DMEL	LOC111603515|XP_023176907.2|DHYD
OG0000067	Alp9|NP_647977.1|DMEL	LOC111593087|XP_023161450.1|DHYD
OG0000067	Alp6|NP_610496.1|DMEL	LOC111604531|XP_023178401.2|DHYD
OG0000067	Alp10|NP_647976.1|DMEL	LOC111593109|XP_023161477.2|DHYD
OG0000067	Alp1|NP_001262159.1|DMEL	LOC111601094|XP_023173298.2|DHYD
OG0000068	CG8908|NP_611464.3|DMEL	LOC111593542|XP_023162133.2|DHYD
OG0000068	ABCA|NP_608445.2|DMEL	LOC111598177|XP_023169045.2|DHYD
OG0000069	CG30428|NP_726513.1|DMEL	LOC111593948|XP_023162811.1|DHYD
OG0000070	CG9498|NP_609015.2|DMEL	LOC111602191|XP_023174921.2|DHYD
OG0000070	CG13360|NP_569859.1|DMEL	LOC111591972|XP_023159687.1|DHYD
OG0000070	CG9497|NP_609014.3|DMEL	LOC111602192|XP_023174922.2|DHYD
OG0000070	CG7135|NP_573269.1|DMEL	LOC111602194|XP_023174924.2|DHYD
OG0000071	CG10140|NP_648648.2|DMEL	LOC111599791|XP_030081795.1|DHYD
OG0000072	jtb|NP_611126.1|DMEL	LOC111604605|XP_023178486.1|DHYD
OG0000072	CG15712|NP_611131.2|DMEL	LOC111594128|XP_023163054.2|DHYD
OG0000072	CG4409|NP_001097337.1|DMEL	LOC111594127|XP_023163053.2|DHYD
OG0000073	lolal|NP_524778.1|DMEL	LOC111595450|XP_023164945.1|DHYD
OG0000073	br|NP_001162638.2|DMEL	LOC111597481|XP_023168396.1|DHYD
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC111602674|XP_023175635.2|DHYD
OG0000074	CG10472|NP_648017.1|DMEL	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD
OG0000074	CG7542|NP_648995.3|DMEL	LOC111601089|XP_023173284.2|DHYD
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC111595080|XP_023164404.2|DHYD
OG0000075	Hsp27|NP_524000.1|DMEL	LOC111595078|XP_023164402.1|DHYD
OG0000075	Hsp23|NP_523999.1|DMEL	LOC111595081|XP_023164405.1|DHYD
OG0000075	Hsp26|NP_523997.1|DMEL	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD
OG0000076	CG42540|NP_001246627.1|DMEL	LOC111599682|XP_023171158.1|DHYD
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD
OG0000076	CG33253|NP_001259699.1|DMEL	LOC111600172|XP_023171933.1|DHYD
OG0000076	Mec2|NP_573357.1|DMEL	LOC111594068|XP_023162969.2|DHYD
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC111599997|XP_023171665.1|DHYD
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC111595708|XP_023165321.1|DHYD
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC111599697|XP_023171187.1|DHYD
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC111592482|XP_023160465.1|DHYD
OG0000078	CG15128|NP_611441.1|DMEL	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD
OG0000078	CG7634|NP_649332.1|DMEL	LOC111604289|XP_023178073.2|DHYD
OG0000078	wa-cup|NP_649721.2|DMEL	LOC111603428|XP_023176780.2|DHYD
OG0000078	r-cup|NP_608419.1|DMEL	LOC111603133|XP_023176376.1|DHYD
OG0000078	p-cup|NP_573216.1|DMEL	LOC111596540|XP_023166579.2|DHYD
OG0000079	CG16713|NP_608799.1|DMEL	LOC111601222|XP_023173489.2|DHYD
OG0000079	IM33|NP_608800.1|DMEL	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD
OG0000079	CG43165|NP_001245858.1|DMEL	LOC111600916|XP_023173050.2|DHYD, LOC111597758|XP_023168380.1|DHYD, LOC115483215|XP_030080368.1|DHYD, LOC111599530|XP_023170953.1|DHYD
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC111600911|XP_023173040.2|DHYD
OG0000080	Amyrel|NP_477262.1|DMEL	LOC111592557|XP_023160621.1|DHYD
OG0000081	tfc|NP_612091.1|DMEL	LOC111595375|XP_023164839.2|DHYD
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC111600682|XP_023172704.2|DHYD
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC111595221|XP_023164604.2|DHYD
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC111595651|XP_023165246.2|DHYD
OG0000083	LManI|NP_609407.1|DMEL, LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL, LManIII|NP_609250.2|DMEL, LManIV|NP_609251.2|DMEL	LOC111605744|XP_023180216.2|DHYD
OG0000083	LManII|NP_609408.1|DMEL	LOC111592658|XP_030079136.1|DHYD
OG0000084	CG15073|NP_611362.2|DMEL	LOC111604038|XP_023177666.2|DHYD
OG0000084	CG8388|NP_611075.1|DMEL	LOC111594007|XP_023162872.2|DHYD
OG0000085	CG30491|NP_610306.1|DMEL	LOC111604178|XP_023177892.1|DHYD
OG0000086	fest|NP_611412.1|DMEL	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC111598477|XP_023169504.1|DHYD
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC111604004|XP_023177629.2|DHYD
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC111592149|XP_023159964.1|DHYD
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC111598938|XP_023170184.1|DHYD
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC111593116|XP_023161484.1|DHYD
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC111604481|XP_023178334.1|DHYD
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC111593117|XP_023161486.2|DHYD
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC111603588|XP_023177012.1|DHYD
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC111598635|XP_023169747.1|DHYD
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC111603721|XP_023177200.1|DHYD
OG0000090	CG30339|NP_724813.1|DMEL	LOC111592171|XP_023159993.2|DHYD
OG0000090	CG12926|NP_610510.2|DMEL	LOC111592119|XP_023159918.2|DHYD
OG0000090	CG33514|NP_001014558.1|DMEL	LOC111592435|XP_023160386.1|DHYD
OG0000090	CG33966|NP_001033984.1|DMEL	LOC111598762|XP_023169942.2|DHYD
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC111601403|XP_023173720.2|DHYD
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC111599470|XP_023170907.2|DHYD
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC111592942|XP_023161174.1|DHYD
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC111592941|XP_023161173.1|DHYD
OG0000092	CG10513|NP_651370.2|DMEL	LOC111599699|XP_023171192.2|DHYD
OG0000092	CG11892|NP_651372.1|DMEL	LOC111597499|XP_023168028.2|DHYD
OG0000092	CG31380|NP_733121.1|DMEL, CG10514|NP_651371.1|DMEL	LOC111597484|XP_023168003.2|DHYD
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC111601939|XP_023174562.2|DHYD
OG0000093	HP1b|NP_572521.2|DMEL	LOC111593071|XP_023161417.1|DHYD
OG0000094	Or67d|NP_648390.2|DMEL	LOC111597580|XP_023168146.2|DHYD
OG0000094	Or83c|NP_524244.2|DMEL	LOC111599491|XP_023170925.1|DHYD
OG0000096	CG17568|NP_609951.2|DMEL	LOC111595909|XP_023165620.2|DHYD
OG0000096	wek|NP_524930.1|DMEL	LOC111595917|XP_023165636.1|DHYD
OG0000096	CG6254|NP_649983.2|DMEL	LOC111595908|XP_023165619.2|DHYD
OG0000096	CG10366|NP_609995.1|DMEL	LOC111594349|XP_023163377.2|DHYD
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC111596482|XP_023166511.1|DHYD
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC111595394|XP_023164864.2|DHYD
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD
OG0000100	CG34459|NP_001097348.1|DMEL	LOC111601225|XP_023173488.1|DHYD
OG0000100	CG14839|NP_650351.2|DMEL	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD
OG0000101	pip|NP_788536.1|DMEL	LOC115483448|XP_030081298.1|DHYD
OG0000102	PPO1|NP_476812.1|DMEL	LOC111597672|XP_023168266.1|DHYD
OG0000102	PPO2|NP_610443.1|DMEL	LOC111597731|XP_023168344.2|DHYD
OG0000103	CG5653|NP_648269.1|DMEL, CG6034|NP_649005.1|DMEL	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD
OG0000103	CG7460|NP_649004.1|DMEL	LOC111601117|XP_023173339.2|DHYD
OG0000103	CG7737|NP_001286308.1|DMEL	LOC111605234|XP_023179437.1|DHYD
OG0000104	Pdh|NP_524105.2|DMEL	LOC111604659|XP_023178583.1|DHYD
OG0000104	Fbp2|NP_523522.1|DMEL	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC111604693|XP_023178632.2|DHYD
OG0000105	Or67a|NP_524005.2|DMEL	LOC111603935|XP_023177532.2|DHYD
OG0000105	Or85d|NP_524281.1|DMEL	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD
OG0000105	Or85c|NP_524280.2|DMEL, Or85b|NP_524279.2|DMEL	LOC111597554|XP_023168119.2|DHYD
OG0000107	Gr59c|NP_726292.1|DMEL, Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL, Gr59d|NP_611758.2|DMEL	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD
OG0000109	CG17097|NP_609429.1|DMEL, CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC111600828|XP_023172903.2|DHYD
OG0000109	Lip4|NP_001260356.1|DMEL	LOC111601018|XP_023173193.2|DHYD
OG0000110	CG32379|NP_729252.2|DMEL	LOC111602899|XP_030081123.1|DHYD
OG0000110	CG8562|NP_648118.1|DMEL	LOC111602896|XP_023176001.2|DHYD
OG0000110	CG18417|NP_648119.1|DMEL	LOC111602908|XP_030081181.1|DHYD
OG0000110	CG8560|NP_648120.3|DMEL	LOC111602891|XP_023175994.1|DHYD
OG0000111	Obp56a|NP_611442.1|DMEL	LOC111593853|XP_023162670.1|DHYD
OG0000111	Obp56e|NP_611445.1|DMEL, Obp56d|NP_611444.2|DMEL	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD
OG0000112	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL	LOC111605329|XP_023179566.2|DHYD
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD
OG0000113	CG43058|NP_001246302.1|DMEL	LOC111604401|XP_023178220.2|DHYD
OG0000113	dgrn|NP_649596.1|DMEL	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC111603785|XP_023177294.1|DHYD
OG0000114	CG44008|NP_001260398.1|DMEL	LOC111603782|XP_023177292.2|DHYD
OG0000114	CG14933|NP_652566.1|DMEL	LOC111603784|XP_023177293.1|DHYD
OG0000116	CG31102|NP_001262951.1|DMEL	LOC111604852|XP_023178853.1|DHYD
OG0000116	CG10550|NP_651380.2|DMEL	LOC111604823|XP_023178815.2|DHYD
OG0000116	CG31288|NP_733094.1|DMEL	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD
OG0000117	CG7953|NP_609683.1|DMEL	LOC111600402|XP_023172250.2|DHYD
OG0000117	CG7916|NP_609682.1|DMEL	LOC111600404|XP_023172253.2|DHYD
OG0000117	CG8997|NP_609681.1|DMEL	LOC111600405|XP_023172254.1|DHYD
OG0000117	CG33306|NP_995706.1|DMEL	LOC111600409|XP_023172258.2|DHYD
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD
OG0000119	Npc2e|NP_731439.2|DMEL	LOC111594626|XP_023163785.1|DHYD
OG0000119	Npc2c|NP_649976.1|DMEL	LOC111594598|XP_023163731.1|DHYD
OG0000119	Npc2d|NP_649975.1|DMEL	LOC111594582|XP_023163708.1|DHYD
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC111604779|XP_023178762.1|DHYD
OG0000120	Roc2|NP_610691.1|DMEL	LOC111600604|XP_023172567.2|DHYD
OG0000120	Roc1b|NP_652613.1|DMEL	LOC111601088|XP_023173283.1|DHYD
OG0000121	CG15369|NP_572542.1|DMEL	LOC111603179|XP_023176430.1|DHYD
OG0000121	CG31313|NP_731919.1|DMEL	LOC111597218|XP_030080606.1|DHYD
OG0000121	Cys|NP_476856.1|DMEL, CG8066|NP_650374.1|DMEL	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD
OG0000122	Or22c|NP_523454.2|DMEL	LOC111594761|XP_023163978.2|DHYD
OG0000122	Or10a|NP_511122.1|DMEL	LOC111601844|XP_023174446.2|DHYD
OG0000122	Or45b|NP_523667.1|DMEL	LOC111604606|XP_023178487.1|DHYD
OG0000122	Or24a|NP_523470.3|DMEL	LOC111602177|XP_030079238.1|DHYD
OG0000123	CG3565|NP_611942.1|DMEL	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD
OG0000123	sunz|NP_649673.1|DMEL	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD
OG0000124	CG14744|NP_001097232.2|DMEL, CG14743|NP_610408.2|DMEL	LOC111597130|XP_023167459.2|DHYD
OG0000125	Men-b|NP_001163750.1|DMEL	LOC111598816|XP_023170014.1|DHYD
OG0000125	Men|NP_524880.2|DMEL	LOC111596553|XP_023166598.2|DHYD
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC111594119|XP_023163047.2|DHYD
OG0000126	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL	LOC111598993|XP_023170265.1|DHYD
OG0000127	CG18748|NP_001097703.1|DMEL, CG18746|NP_652649.1|DMEL	LOC111602713|XP_023175721.1|DHYD
OG0000127	CG18745|NP_652648.1|DMEL	LOC111602743|XP_023175763.2|DHYD
OG0000127	CG18747|NP_652650.2|DMEL	LOC111602747|XP_023175766.2|DHYD
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC111604073|XP_030081308.1|DHYD
OG0000128	Ugt49B2|NP_001097859.4|DMEL	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD
OG0000129	Fum1|NP_572339.1|DMEL	LOC111597362|XP_023167785.1|DHYD
OG0000129	Fum3|NP_648467.1|DMEL	LOC111600994|XP_023173154.2|DHYD
OG0000129	Fum4|NP_723527.1|DMEL	LOC111600993|XP_023173153.1|DHYD
OG0000129	Fum2|NP_727109.2|DMEL	LOC111597361|XP_023167784.1|DHYD
OG0000130	CG7386|NP_648036.1|DMEL	LOC111595665|XP_023165255.2|DHYD
OG0000130	CG10274|NP_001097525.1|DMEL	LOC111595642|XP_023165234.2|DHYD
OG0000130	D19B|NP_477297.1|DMEL, D19A|NP_477304.1|DMEL	LOC111595664|XP_023165254.2|DHYD
OG0000131	snk|NP_001097766.1|DMEL	LOC111594556|XP_023163679.2|DHYD
OG0000132	Phae1|NP_609550.1|DMEL	LOC111595014|XP_023164289.2|DHYD
OG0000132	CG7142|NP_650703.1|DMEL	LOC111603549|XP_023176951.2|DHYD
OG0000134	eff|NP_731941.1|DMEL	LOC111602019|XP_023174685.1|DHYD
OG0000134	CG2574|NP_572796.1|DMEL	LOC111598831|XP_030078873.1|DHYD
OG0000134	Ubc2|NP_477137.1|DMEL	LOC111601548|XP_023173960.1|DHYD
OG0000136	CG43088|NP_001245670.1|DMEL	LOC111597401|XP_023167848.2|DHYD
OG0000137	Rm62|NP_524243.2|DMEL	LOC111594447|XP_023163503.2|DHYD
OG0000137	CG10077|NP_648062.2|DMEL	LOC111601021|XP_023173196.2|DHYD
OG0000138	ouib|NP_649822.2|DMEL	LOC111603648|XP_023177095.2|DHYD
OG0000138	CG8159|NP_649823.2|DMEL	LOC111603646|XP_023177093.2|DHYD
OG0000138	M1BP|NP_649825.1|DMEL	LOC111603667|XP_023177119.1|DHYD
OG0000138	ranshi|NP_649824.1|DMEL	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD
OG0000140	grass|NP_651543.1|DMEL	LOC111598783|XP_023169969.2|DHYD
OG0000141	GstO2|NP_729388.1|DMEL	LOC111601723|XP_023174214.2|DHYD
OG0000141	se|NP_648235.1|DMEL	LOC111601724|XP_023174215.1|DHYD
OG0000141	GstO3|NP_648234.1|DMEL	LOC111601725|XP_023174216.2|DHYD
OG0000142	nAChRalpha1|NP_001262916.1|DMEL	LOC111593371|XP_023161855.1|DHYD
OG0000142	nAChRalpha4|NP_001097669.2|DMEL	LOC111598639|XP_030081632.1|DHYD
OG0000142	nAChRalpha3|NP_525079.3|DMEL	LOC111605339|XP_030080112.1|DHYD
OG0000143	GNBP1|NP_524142.2|DMEL	LOC111593521|XP_023162080.2|DHYD
OG0000143	GNBP2|NP_524141.1|DMEL	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD
OG0000144	dpr9|NP_996215.1|DMEL	LOC111604227|XP_023177966.2|DHYD
OG0000144	dpr8|NP_727781.1|DMEL	LOC111596455|XP_023166450.1|DHYD
OG0000144	dpr21|NP_001163838.2|DMEL	LOC111604000|XP_023177617.1|DHYD
OG0000145	Idgf4|NP_511101.2|DMEL	LOC111603372|XP_023176692.1|DHYD
OG0000145	Idgf3|NP_477256.1|DMEL	LOC115483294|XP_030080505.1|DHYD, LOC111594181|XP_023163131.1|DHYD
OG0000145	Idgf1|NP_477258.1|DMEL	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD
OG0000145	Idgf2|NP_477257.2|DMEL	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD
OG0000147	CG6180|NP_609588.1|DMEL	LOC111595831|XP_023165506.1|DHYD
OG0000147	CG17919|NP_649644.1|DMEL	LOC111594434|XP_030080605.1|DHYD
OG0000147	CG10298|NP_649643.1|DMEL	LOC111594518|XP_023163614.1|DHYD
OG0000148	CG31954|NP_722915.1|DMEL	LOC111601105|XP_023173316.2|DHYD
OG0000148	Try29F|NP_523518.2|DMEL	LOC111593768|XP_023162555.2|DHYD
OG0000149	Obp28a|NP_523505.1|DMEL	LOC111592069|XP_023159843.2|DHYD
OG0000149	Obp19d|NP_523421.2|DMEL	LOC111593628|XP_023162265.1|DHYD
OG0000150	Gr22a|NP_722733.1|DMEL, Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL, Gr22e|NP_722731.1|DMEL	LOC111596269|XP_023166174.2|DHYD
OG0000151	CG6996|NP_649189.2|DMEL	LOC111600942|XP_023173081.2|DHYD
OG0000151	CG17147|NP_001262099.1|DMEL	LOC115483388|XP_030081010.1|DHYD
OG0000151	CG17145|NP_649192.2|DMEL	LOC111595796|XP_023165454.1|DHYD
OG0000151	CG5883|NP_648526.2|DMEL	LOC111599240|XP_023170605.2|DHYD
OG0000152	CG11841|NP_651661.1|DMEL	LOC111596245|XP_023166145.2|DHYD
OG0000152	CG11842|NP_651662.1|DMEL	LOC111596244|XP_023166144.1|DHYD
OG0000152	CG11843|NP_651663.1|DMEL	LOC111596246|XP_023166146.2|DHYD
OG0000153	Sp212|NP_996209.2|DMEL	LOC111593253|XP_023161680.1|DHYD
OG0000153	CG9649|NP_650343.1|DMEL	LOC111593270|XP_023161709.2|DHYD
OG0000153	CG31326|NP_650344.2|DMEL	LOC111593271|XP_023161710.2|DHYD
OG0000154	Or94a|NP_524455.1|DMEL	LOC111603479|XP_030081666.1|DHYD
OG0000154	Or94b|NP_524456.1|DMEL	LOC115483717|XP_030081665.1|DHYD
OG0000154	Or71a|NP_524078.2|DMEL	LOC111604282|XP_023178065.2|DHYD
OG0000155	CG7548|NP_648131.1|DMEL	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD
OG0000155	CG8543|NP_648126.1|DMEL	LOC111593221|XP_023161640.2|DHYD
OG0000155	CG8541|NP_648127.1|DMEL	LOC111593218|XP_023161637.2|DHYD
OG0000157	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD
OG0000157	PGRP-SC2|NP_610410.1|DMEL	LOC111597009|XP_023167281.2|DHYD
OG0000158	CG13869|NP_611458.2|DMEL	LOC111594715|XP_023163921.2|DHYD
OG0000158	CG14826|NP_648088.1|DMEL	LOC111597574|XP_023168141.2|DHYD
OG0000158	CG14829|NP_648089.2|DMEL	LOC111597584|XP_023168151.2|DHYD
OG0000159	slif|NP_649428.1|DMEL	LOC111592870|XP_030079690.1|DHYD
OG0000159	CG5535|NP_649019.2|DMEL	LOC111601281|XP_030081817.1|DHYD
OG0000159	CG7255|NP_001036607.1|DMEL	LOC111595118|XP_023164454.2|DHYD
OG0000160	CG31233|NP_732653.2|DMEL	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD
OG0000161	CG3386|NP_612049.1|DMEL	LOC111598769|XP_023169951.1|DHYD
OG0000161	CG4004|NP_727638.2|DMEL	LOC111602406|XP_023175200.1|DHYD
OG0000162	CG11262|NP_648617.2|DMEL, CG13801|NP_647714.1|DMEL, CG31693|NP_724369.2|DMEL	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD
OG0000162	hoe1|NP_608876.1|DMEL	LOC111591954|XP_023159656.2|DHYD
OG0000163	Lsp1gamma|NP_523868.1|DMEL	LOC111599502|XP_023170939.2|DHYD
OG0000163	Lsp1beta|NP_476624.1|DMEL	LOC111602700|XP_023175704.2|DHYD
OG0000164	Cp1|NP_523735.2|DMEL	LOC111592230|XP_023160082.2|DHYD
OG0000165	DIP1|NP_728449.1|DMEL	LOC111603343|XP_023176647.1|DHYD
OG0000166	Cht8|NP_611542.2|DMEL	LOC111597953|XP_023168683.2|DHYD
OG0000166	Cht4|NP_524962.2|DMEL	LOC115483425|XP_030081238.1|DHYD, LOC111600135|XP_030081251.1|DHYD
OG0000167	CG13312|NP_648260.1|DMEL	LOC111592759|XP_030081498.1|DHYD
OG0000167	CG32024|NP_729417.2|DMEL	LOC111592745|XP_023160910.2|DHYD
