Orthogroup	DMEL.longest_only	DELE.longest_only
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC108145357|XP_017126239.1|DELE
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC108145356|XP_017126238.1|DELE
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC108145362|XP_017126243.1|DELE
OG0000054	AOX1|NP_650475.1|DMEL	LOC108140678|XP_017119113.1|DELE
OG0000054	AOX2|NP_732047.2|DMEL	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE
OG0000054	AOX4|NP_650478.1|DMEL	LOC108140635|XP_017119043.1|DELE
OG0000054	AOX3|NP_650477.1|DMEL	LOC108140634|XP_017119042.1|DELE
OG0000055	CecC|NP_524591.1|DMEL	LOC108148506|XP_017131032.1|DELE
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE
OG0000055	CecB|NP_524590.1|DMEL	LOC108148509|XP_017131036.1|DELE
OG0000056	CG6726|NP_651120.1|DMEL	LOC108148700|XP_017131340.1|DELE
OG0000056	CG17110|NP_651121.1|DMEL	LOC108148703|XP_017131343.1|DELE
OG0000056	CG17109|NP_651122.2|DMEL	LOC108148704|XP_017131344.1|DELE
OG0000056	CG6738|NP_651124.1|DMEL	LOC108148702|XP_017131342.1|DELE
OG0000056	CG6733|NP_651123.1|DMEL	LOC108148701|XP_017131341.1|DELE
OG0000056	CG6465|NP_650004.1|DMEL	LOC108135877|XP_017112269.1|DELE
OG0000058	AANATL4|NP_611406.1|DMEL	LOC108143671|XP_017123671.1|DELE
OG0000058	AANATL3|NP_610018.1|DMEL	LOC108139014|XP_017117106.1|DELE
OG0000058	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL	LOC108143672|XP_017123672.1|DELE
OG0000058	AANATL2|NP_609005.1|DMEL	LOC108150544|XP_017134265.1|DELE
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC108149860|XP_017133229.1|DELE
OG0000059	TwdlH|NP_651490.1|DMEL	LOC108148904|XP_017131709.1|DELE
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC108148902|XP_017131707.1|DELE
OG0000059	TwdlK|NP_651488.1|DMEL	LOC108148903|XP_017131708.1|DELE
OG0000059	TwdlN|NP_733160.1|DMEL	LOC108148901|XP_017131706.1|DELE
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE
OG0000059	TwdlM|NP_651484.1|DMEL	LOC108148470|XP_017130991.1|DELE
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC108137714|XP_017115086.1|DELE
OG0000060	CG7094|NP_609851.2|DMEL	LOC108138657|XP_017116487.1|DELE
OG0000060	CG12147|NP_649536.1|DMEL	LOC108137459|XP_017114652.1|DELE
OG0000060	dco|NP_001356928.1|DMEL	LOC108143025|XP_017122707.1|DELE
OG0000060	CG2577|NP_572794.1|DMEL	LOC108149967|XP_017133376.1|DELE
OG0000060	CG9962|NP_608697.1|DMEL	LOC108148059|XP_017130401.1|DELE
OG0000061	CG15255|NP_609755.1|DMEL	LOC108138018|XP_017115477.1|DELE
OG0000061	CG7631|NP_609760.1|DMEL	LOC108138006|XP_017115465.1|DELE
OG0000061	CG15254|NP_609757.1|DMEL	LOC108138025|XP_017115485.1|DELE
OG0000061	CG15253|NP_609758.1|DMEL	LOC108138035|XP_017115497.1|DELE
OG0000062	CG12111|NP_572491.1|DMEL	LOC108136516|XP_017113265.1|DELE
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC108138778|XP_017116734.1|DELE
OG0000062	CG43055|NP_001245867.1|DMEL	LOC108134586|XP_017110432.1|DELE
OG0000063	CG17929|NP_650532.2|DMEL	LOC108135091|XP_017111151.1|DELE
OG0000063	CG6901|NP_650531.1|DMEL	LOC108135089|XP_017111149.1|DELE
OG0000063	CG17930|NP_650533.1|DMEL	LOC108135090|XP_017111150.1|DELE
OG0000063	CG42826|NP_001189079.1|DMEL	LOC108150132|XP_017133588.1|DELE
OG0000063	CG32053|NP_729587.1|DMEL	LOC108150112|XP_017133565.1|DELE
OG0000063	CG32054|NP_729588.1|DMEL	LOC108150366|XP_017133993.1|DELE
OG0000063	CG42825|NP_729590.1|DMEL	LOC108150356|XP_017133979.1|DELE
OG0000065	CG10096|NP_001027183.1|DMEL	LOC108134781|XP_017110718.1|DELE
OG0000065	Sgp|NP_609241.1|DMEL	LOC108141665|XP_017120628.1|DELE
OG0000065	CG10097|NP_731699.2|DMEL	LOC108134782|XP_017110720.1|DELE
OG0000065	CG14893|NP_650568.2|DMEL	LOC108135129|XP_017111226.1|DELE
OG0000065	CG17562|NP_650566.1|DMEL	LOC108135083|XP_017111141.1|DELE
OG0000065	CG17560|NP_650567.1|DMEL	LOC108135130|XP_017111227.1|DELE
OG0000066	CG15717|NP_572856.1|DMEL	LOC108138418|XP_017116103.1|DELE
OG0000066	CG2336|NP_731094.3|DMEL	LOC108148300|XP_017130771.1|DELE
OG0000066	CG12516|NP_651615.2|DMEL	LOC108148542|XP_017131073.1|DELE
OG0000066	CG11634|NP_610128.2|DMEL	LOC108135204|XP_017111317.1|DELE
OG0000066	CG5623|NP_650485.1|DMEL	LOC108140441|XP_017118660.1|DELE
OG0000066	CG12637|NP_572645.1|DMEL	LOC108140875|XP_017119394.1|DELE
OG0000066	CG13539|NP_611768.1|DMEL	LOC108135378|XP_017111558.1|DELE
OG0000067	Alp5|NP_650931.1|DMEL	LOC108140552|XP_017118898.1|DELE
OG0000067	Alp9|NP_647977.1|DMEL	LOC108147479|XP_017129518.1|DELE
OG0000067	Alp6|NP_610496.1|DMEL	LOC108141513|XP_017120431.1|DELE
OG0000067	Alp10|NP_647976.1|DMEL	LOC108147383|XP_017129307.1|DELE
OG0000067	Alp1|NP_001262159.1|DMEL	LOC108142223|XP_017121430.1|DELE
OG0000068	CG6052|NP_649002.3|DMEL	LOC108135597|XP_017111897.1|DELE
OG0000068	CG31213|NP_001262752.1|DMEL	LOC108136670|XP_017113481.1|DELE
OG0000068	CG8908|NP_611464.3|DMEL	LOC108143529|XP_017123510.1|DELE
OG0000068	ABCA|NP_608445.2|DMEL	LOC108144464|XP_017124859.1|DELE
OG0000069	CG30428|NP_726513.1|DMEL	LOC108147571|XP_017129645.1|DELE
OG0000070	CG13360|NP_569859.1|DMEL	LOC108136307|XP_017112891.1|DELE
OG0000070	CG9497|NP_609014.3|DMEL	LOC108138084|XP_017115563.1|DELE
OG0000070	CG7135|NP_573269.1|DMEL	LOC108141686|XP_017120657.1|DELE
OG0000071	Muc68D|NP_648504.2|DMEL	LOC108135492|XP_017111724.1|DELE
OG0000071	CG10725|NP_648647.1|DMEL	LOC108146757|XP_017128380.1|DELE
OG0000071	CG10154|NP_001189089.1|DMEL	LOC108146589|XP_017128100.1|DELE
OG0000072	jtb|NP_611126.1|DMEL	LOC108137979|XP_017115440.1|DELE
OG0000072	CG15712|NP_611131.2|DMEL	LOC108137893|XP_017115321.1|DELE
OG0000072	CG4409|NP_001097337.1|DMEL	LOC108137978|XP_017115439.1|DELE
OG0000073	lolal|NP_524778.1|DMEL	LOC108144661|XP_017125196.1|DELE
OG0000073	br|NP_001162638.2|DMEL	LOC108150393|XP_017134024.1|DELE
OG0000074	CG10472|NP_648017.1|DMEL	LOC108142390|XP_017121714.1|DELE
OG0000074	CG7542|NP_648995.3|DMEL	LOC108135696|XP_017112027.1|DELE
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC108142537|XP_017121952.1|DELE
OG0000075	Hsp27|NP_524000.1|DMEL	LOC108142566|XP_017122005.1|DELE
OG0000075	Hsp23|NP_523999.1|DMEL	LOC108142541|XP_017121955.1|DELE
OG0000075	Hsp26|NP_523997.1|DMEL	LOC108142539|XP_017121953.1|DELE
OG0000076	CG42540|NP_001246627.1|DMEL	LOC108145993|XP_017127221.1|DELE
OG0000076	CG31358|NP_650147.1|DMEL	LOC108135055|XP_017111088.1|DELE
OG0000076	CG14736|NP_731666.2|DMEL	LOC108135054|XP_017111087.1|DELE
OG0000076	CG33253|NP_001259699.1|DMEL	LOC108134879|XP_017110865.1|DELE
OG0000076	Mec2|NP_573357.1|DMEL	LOC108134878|XP_017110863.1|DELE
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC108143509|XP_017123469.1|DELE
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC108143053|XP_017122754.1|DELE
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC108144573|XP_017125051.1|DELE
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC108148773|XP_017131468.1|DELE
OG0000078	CG15128|NP_611441.1|DMEL	LOC108143331|XP_017123140.1|DELE
OG0000078	CG7634|NP_649332.1|DMEL	LOC108146642|XP_017128176.1|DELE
OG0000078	wa-cup|NP_649721.2|DMEL	LOC108141001|XP_017119564.1|DELE
OG0000078	r-cup|NP_608419.1|DMEL	LOC108144954|XP_017125592.1|DELE
OG0000078	p-cup|NP_573216.1|DMEL	LOC108136186|XP_017112673.1|DELE
OG0000079	CG16713|NP_608799.1|DMEL	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	IM33|NP_608800.1|DMEL	LOC108134696|XP_017110582.1|DELE
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	Amyrel|NP_477262.1|DMEL	LOC108144561|XP_017125028.1|DELE
OG0000081	tfc|NP_612091.1|DMEL	LOC108146394|XP_017127879.1|DELE
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC108137556|XP_017114771.1|DELE
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC108137394|XP_017114542.1|DELE
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC108139183|XP_017117297.1|DELE
OG0000083	LManI|NP_609407.1|DMEL	LOC108141924|XP_017121037.1|DELE
OG0000083	LManVI|NP_609253.1|DMEL	LOC108142089|XP_017121272.1|DELE
OG0000083	LManV|NP_609252.1|DMEL	LOC108141663|XP_017120626.1|DELE
OG0000083	LManIV|NP_609251.2|DMEL	LOC108141752|XP_017120736.1|DELE
OG0000083	LManII|NP_609408.1|DMEL	LOC108141923|XP_017121035.1|DELE
OG0000084	CG15073|NP_611362.2|DMEL	LOC108145181|XP_017125909.1|DELE
OG0000084	CG8388|NP_611075.1|DMEL	LOC108141471|XP_017120366.1|DELE
OG0000085	CG2070|NP_610308.2|DMEL	LOC108149585|XP_017132709.1|DELE
OG0000085	CG30495|NP_001260785.1|DMEL	LOC108149597|XP_017132778.1|DELE
OG0000085	CG2064|NP_610310.2|DMEL	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	CG30491|NP_610306.1|DMEL	LOC108149598|XP_017132782.1|DELE
OG0000086	fest|NP_611412.1|DMEL	LOC108145443|XP_017126361.1|DELE
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC108141653|XP_017120612.1|DELE
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC108138695|XP_017116529.1|DELE
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC108141784|XP_017120782.1|DELE
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC108145086|XP_017125761.1|DELE
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC108138348|XP_017116006.1|DELE
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC108150137|XP_017133592.1|DELE
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC108144703|XP_017125283.1|DELE
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC108150155|XP_017133613.1|DELE
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC108141125|XP_017119833.1|DELE
OG0000089	alphaTub84D|NP_524264.1|DMEL	LOC108140991|XP_017119555.1|DELE
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC108139313|XP_017117508.1|DELE
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC108150208|XP_017133709.1|DELE
OG0000090	CG30339|NP_724813.1|DMEL	LOC108141353|XP_017120159.1|DELE
OG0000090	CG12926|NP_610510.2|DMEL	LOC108141325|XP_017120093.1|DELE
OG0000090	CG33514|NP_001014558.1|DMEL	LOC108146219|XP_017127627.1|DELE
OG0000090	CG33966|NP_001033984.1|DMEL	LOC108145938|XP_017127135.1|DELE
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC108148708|XP_017131350.1|DELE
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC108138282|XP_017115927.1|DELE
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC108136749|XP_017113584.1|DELE
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC108136955|XP_017113929.1|DELE
OG0000092	CG10513|NP_651370.2|DMEL	LOC108144026|XP_017124146.1|DELE
OG0000092	CG11892|NP_651372.1|DMEL	LOC108144083|XP_017124223.1|DELE
OG0000092	CG31380|NP_733121.1|DMEL	LOC108147082|XP_017128860.1|DELE
OG0000092	CG10514|NP_651371.1|DMEL	LOC108144092|XP_017124235.1|DELE
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	rhi|NP_536794.1|DMEL	LOC108144381|XP_017124644.1|DELE
OG0000093	Oxp|NP_611240.1|DMEL	LOC108144383|XP_017124647.1|DELE
OG0000093	HP1b|NP_572521.2|DMEL	LOC108136649|XP_017113461.1|DELE
OG0000094	Or67d|NP_648390.2|DMEL	LOC108150099|XP_017133552.1|DELE
OG0000094	Or83c|NP_524244.2|DMEL	LOC108148190|XP_017130585.1|DELE
OG0000096	CG17568|NP_609951.2|DMEL	LOC108138746|XP_017116635.1|DELE
OG0000096	wek|NP_524930.1|DMEL	LOC108138284|XP_017115929.1|DELE
OG0000096	CG6254|NP_649983.2|DMEL	LOC108140674|XP_017119108.1|DELE
OG0000096	CG10366|NP_609995.1|DMEL	LOC108138624|XP_017116401.1|DELE
OG0000097	CG44004|NP_001262004.2|DMEL	LOC108135517|XP_017111751.1|DELE
OG0000097	CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL	LOC108135518|XP_017111752.1|DELE
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC108134780|XP_017110717.1|DELE
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC108136221|XP_017112731.1|DELE
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC108136166|XP_017112652.1|DELE
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC108136339|XP_017112932.1|DELE
OG0000100	CG34459|NP_001097348.1|DMEL	LOC108144339|XP_017124551.1|DELE
OG0000100	CG14839|NP_650351.2|DMEL	LOC108139231|XP_017117387.1|DELE
OG0000100	CG14840|NP_650349.1|DMEL	LOC108139156|XP_017117263.1|DELE
OG0000100	CG11694|NP_649786.1|DMEL	LOC108143798|XP_017123810.1|DELE
OG0000101	pip|NP_788536.1|DMEL	LOC108146008|XP_017127262.1|DELE
OG0000102	PPO1|NP_476812.1|DMEL	LOC108144533|XP_017124982.1|DELE
OG0000102	PPO2|NP_610443.1|DMEL	LOC108145434|XP_017126345.1|DELE
OG0000102	PPO3|NP_524760.1|DMEL	LOC108147095|XP_017128871.1|DELE
OG0000103	CG5653|NP_648269.1|DMEL	LOC108150149|XP_017133604.1|DELE
OG0000103	CG6034|NP_649005.1|DMEL	LOC108135601|XP_017111902.1|DELE
OG0000103	CG7460|NP_649004.1|DMEL	LOC108135599|XP_017111899.1|DELE
OG0000103	CG7737|NP_001286308.1|DMEL	LOC108144606|XP_017125116.1|DELE
OG0000104	Pdh|NP_524105.2|DMEL	LOC108146472|XP_017127979.1|DELE
OG0000104	Fbp2|NP_523522.1|DMEL	LOC108141735|XP_017120717.1|DELE
OG0000104	CG4842|NP_648885.1|DMEL	LOC108145705|XP_017126755.1|DELE
OG0000105	Or67a|NP_524005.2|DMEL	LOC108150095|XP_017133547.1|DELE
OG0000105	Or85d|NP_524281.1|DMEL	LOC108143740|XP_017123762.1|DELE
OG0000105	Or85c|NP_524280.2|DMEL	LOC108143955|XP_017124042.1|DELE
OG0000105	Or85b|NP_524279.2|DMEL	LOC108143741|XP_017123763.1|DELE
OG0000106	CG30286|NP_726082.3|DMEL	LOC108143391|XP_017123253.1|DELE
OG0000106	CG43335|NP_001247121.1|DMEL	LOC108140794|XP_017119281.1|DELE
OG0000106	CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL	LOC108138666|XP_017116496.1|DELE
OG0000106	CG33462|NP_995844.2|DMEL	LOC108141456|XP_017120348.1|DELE
OG0000106	CG30082|NP_001188942.1|DMEL	LOC108141448|XP_017120336.1|DELE
OG0000106	CG30090|NP_725487.1|DMEL	LOC108141459|XP_017120353.1|DELE
OG0000107	Gr59c|NP_726292.1|DMEL	LOC108135376|XP_017111556.1|DELE
OG0000107	Gr36c|NP_724040.1|DMEL	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE
OG0000107	Gr36a|NP_724038.2|DMEL	LOC108150451|XP_017134100.1|DELE
OG0000107	Gr59d|NP_611758.2|DMEL	LOC108140848|XP_017119321.1|DELE
OG0000109	CG17097|NP_609429.1|DMEL	LOC108135305|XP_017111479.1|DELE
OG0000109	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC108135351|XP_017111532.1|DELE
OG0000109	CG18301|NP_609419.1|DMEL	LOC108142109|XP_017121293.1|DELE
OG0000109	Lip4|NP_001260356.1|DMEL	LOC108142059|XP_017121232.1|DELE
OG0000110	CG32379|NP_729252.2|DMEL	LOC108142251|XP_017121459.1|DELE
OG0000110	CG8562|NP_648118.1|DMEL	LOC108142847|XP_017122405.1|DELE
OG0000110	CG18417|NP_648119.1|DMEL	LOC108142851|XP_017122408.1|DELE
OG0000110	CG8560|NP_648120.3|DMEL	LOC108142800|XP_017122344.1|DELE
OG0000111	Obp56a|NP_611442.1|DMEL	LOC108143602|XP_017123614.1|DELE
OG0000111	Obp56e|NP_611445.1|DMEL	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE
OG0000111	Obp56d|NP_611444.2|DMEL	LOC108143305|XP_017123108.1|DELE
OG0000112	CG9676|NP_728008.1|DMEL	LOC108147660|XP_017129832.1|DELE
OG0000112	CG1304|NP_608418.1|DMEL	LOC108145153|XP_017125862.1|DELE
OG0000112	Ser6|NP_523426.1|DMEL	LOC108143829|XP_017123866.1|DELE
OG0000113	CG44271|NP_001285689.1|DMEL	LOC108149996|XP_017133417.1|DELE
OG0000113	dgrn|NP_649596.1|DMEL	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000113	elfless|NP_001163003.1|DMEL	LOC108142622|XP_017122099.1|DELE
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC108138086|XP_017115561.1|DELE
OG0000114	CG44008|NP_001260398.1|DMEL	LOC108138081|XP_017115558.1|DELE
OG0000114	CG14933|NP_652566.1|DMEL	LOC108138085|XP_017115560.1|DELE
OG0000114	CG42486|NP_001162960.1|DMEL	LOC108138082|XP_017115559.1|DELE
OG0000116	CG31102|NP_001262951.1|DMEL	LOC108143885|XP_017123948.1|DELE
OG0000116	CG10550|NP_651380.2|DMEL	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	CG31097|NP_733093.2|DMEL	LOC108143884|XP_017123947.1|DELE
OG0000116	CG31288|NP_733094.1|DMEL	LOC108143882|XP_017123943.1|DELE
OG0000117	CG7953|NP_609683.1|DMEL	LOC108149302|XP_017132242.1|DELE
OG0000117	CG7916|NP_609682.1|DMEL	LOC108149304|XP_017132243.1|DELE
OG0000117	CG8997|NP_609681.1|DMEL	LOC108149305|XP_017132244.1|DELE
OG0000117	CG33306|NP_995706.1|DMEL	LOC108149307|XP_017132247.1|DELE
OG0000118	Cyp28d1|NP_608912.1|DMEL	LOC108148033|XP_017130362.1|DELE
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC108149318|XP_017132266.1|DELE
OG0000119	Npc2e|NP_731439.2|DMEL	LOC108135133|XP_017111230.1|DELE
OG0000119	Npc2c|NP_649976.1|DMEL	LOC108135026|XP_017111046.1|DELE
OG0000119	Npc2d|NP_649975.1|DMEL	LOC108135059|XP_017111091.1|DELE
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC108137071|XP_017114066.1|DELE
OG0000120	Roc2|NP_610691.1|DMEL	LOC108144394|XP_017124663.1|DELE
OG0000120	Roc1b|NP_652613.1|DMEL	LOC108146325|XP_017127777.1|DELE
OG0000121	CG15369|NP_572542.1|DMEL	LOC108137437|XP_017114591.1|DELE
OG0000121	CG31313|NP_731919.1|DMEL	LOC108139344|XP_017117557.1|DELE
OG0000121	Cys|NP_476856.1|DMEL	LOC108139343|XP_017117556.1|DELE
OG0000121	CG8066|NP_650374.1|DMEL	LOC108139345|XP_017117558.1|DELE
OG0000122	Or22c|NP_523454.2|DMEL	LOC108147769|XP_017129988.1|DELE
OG0000122	Or10a|NP_511122.1|DMEL	LOC108142313|XP_017121554.1|DELE
OG0000122	Or45b|NP_523667.1|DMEL	LOC108141307|XP_017120063.1|DELE
OG0000122	Or24a|NP_523470.3|DMEL	LOC108149198|XP_017132117.1|DELE
OG0000123	CG3565|NP_611942.1|DMEL	LOC108144268|XP_017124442.1|DELE
OG0000123	d-cup|NP_650235.1|DMEL	LOC108136864|XP_017113794.1|DELE
OG0000123	CG15177|NP_649672.1|DMEL	LOC108148237|XP_017130642.1|DELE
OG0000123	sowi|NP_649671.2|DMEL	LOC108148236|XP_017130640.1|DELE
OG0000123	sunz|NP_649673.1|DMEL	LOC108148239|XP_017130644.1|DELE
OG0000124	CG5348|NP_611156.3|DMEL	LOC108144356|XP_017124607.1|DELE
OG0000124	CG14744|NP_001097232.2|DMEL	LOC108145410|XP_017126299.1|DELE
OG0000124	CG14743|NP_610408.2|DMEL	LOC108145353|XP_017126231.1|DELE
OG0000125	Men-b|NP_001163750.1|DMEL	LOC108148774|XP_017131471.1|DELE
OG0000125	Men|NP_524880.2|DMEL	LOC108136899|XP_017113845.1|DELE
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC108137933|XP_017115374.1|DELE
OG0000125	Menl-2|NP_001027424.2|DMEL	LOC108137934|XP_017115375.1|DELE
OG0000126	Prtl99C|NP_651735.3|DMEL	LOC108148524|XP_017131051.1|DELE
OG0000127	CG18748|NP_001097703.1|DMEL	LOC108141207|XP_017119944.1|DELE
OG0000127	CG18746|NP_652649.1|DMEL	LOC108140979|XP_017119537.1|DELE
OG0000127	CG18745|NP_652648.1|DMEL	LOC108141206|XP_017119942.1|DELE
OG0000127	CG18747|NP_652650.2|DMEL	LOC108141242|XP_017119988.1|DELE
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC108145252|XP_017126018.1|DELE
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC108145226|XP_017125977.1|DELE
OG0000129	Fum1|NP_572339.1|DMEL	LOC108138513|XP_017116247.1|DELE
OG0000129	Fum3|NP_648467.1|DMEL	LOC108150127|XP_017133582.1|DELE
OG0000129	Fum4|NP_723527.1|DMEL	LOC108141963|XP_017121097.1|DELE
OG0000129	Fum2|NP_727109.2|DMEL	LOC108138512|XP_017116246.1|DELE
OG0000130	CG7386|NP_648036.1|DMEL	LOC108142383|XP_017121706.1|DELE
OG0000130	CG10274|NP_001097525.1|DMEL	LOC108142691|XP_017122189.1|DELE
OG0000130	D19B|NP_477297.1|DMEL	LOC108142382|XP_017121705.1|DELE
OG0000130	D19A|NP_477304.1|DMEL	LOC108142380|XP_017121704.1|DELE
OG0000131	snk|NP_001097766.1|DMEL	LOC108149907|XP_017133301.1|DELE
OG0000132	Phae2|NP_609551.2|DMEL	LOC108138336|XP_017115989.1|DELE
OG0000132	Phae1|NP_609550.1|DMEL	LOC108138353|XP_017116013.1|DELE
OG0000132	CG7142|NP_650703.1|DMEL	LOC108136780|XP_017113631.1|DELE
OG0000134	eff|NP_731941.1|DMEL	LOC108135231|XP_017111382.1|DELE
OG0000134	CG2574|NP_572796.1|DMEL	LOC108149954|XP_017133359.1|DELE
OG0000134	CG5440|NP_608594.2|DMEL	LOC108147842|XP_017130089.1|DELE
OG0000134	Ubc2|NP_477137.1|DMEL	LOC108135330|XP_017111507.1|DELE
OG0000137	Rm62|NP_524243.2|DMEL	LOC108148293|XP_017130752.1|DELE
OG0000137	CG10077|NP_648062.2|DMEL	LOC108142433|XP_017121783.1|DELE
OG0000138	ouib|NP_649822.2|DMEL	LOC108143794|XP_017123806.1|DELE
OG0000138	nom|NP_649821.2|DMEL	LOC108143898|XP_017123962.1|DELE
OG0000138	CG8159|NP_649823.2|DMEL	LOC108144076|XP_017124215.1|DELE
OG0000138	M1BP|NP_649825.1|DMEL	LOC108144086|XP_017124228.1|DELE
OG0000138	ranshi|NP_649824.1|DMEL	LOC108144077|XP_017124216.1|DELE
OG0000139	CG14983|NP_647843.1|DMEL	LOC108145788|XP_017126848.1|DELE
OG0000139	CG17329|NP_609784.2|DMEL	LOC108150441|XP_017134088.1|DELE
OG0000139	CG13481|NP_001097605.1|DMEL	LOC108143169|XP_017122902.1|DELE
OG0000140	grass|NP_651543.1|DMEL	LOC108148775|XP_017131473.1|DELE
OG0000141	GstO1|NP_648237.1|DMEL	LOC108147394|XP_017129319.1|DELE
OG0000141	GstO2|NP_729388.1|DMEL	LOC108147460|XP_017129480.1|DELE
OG0000141	se|NP_648235.1|DMEL	LOC108147461|XP_017129482.1|DELE
OG0000141	GstO3|NP_648234.1|DMEL	LOC108147462|XP_017129483.1|DELE
OG0000142	nAChRalpha1|NP_001262916.1|DMEL	LOC108139146|XP_017117253.1|DELE
OG0000142	nAChRalpha4|NP_001097669.2|DMEL	LOC108134990|XP_017111012.1|DELE
OG0000142	nAChRalpha3|NP_525079.3|DMEL	LOC108136437|XP_017113085.1|DELE
OG0000143	GNBP1|NP_524142.2|DMEL	LOC108135695|XP_017112026.1|DELE
OG0000143	GNBP2|NP_524141.1|DMEL	LOC108135691|XP_017112022.1|DELE
OG0000144	dpr9|NP_996215.1|DMEL	LOC108135152|XP_017111265.1|DELE
OG0000144	dpr8|NP_727781.1|DMEL	LOC108135421|XP_017111634.1|DELE
OG0000144	dpr21|NP_001163838.2|DMEL	LOC108137776|XP_017115173.1|DELE
OG0000145	Idgf4|NP_511101.2|DMEL	LOC108137321|XP_017114435.1|DELE
OG0000145	Idgf3|NP_477256.1|DMEL	LOC108150480|XP_017134172.1|DELE
OG0000145	Idgf2|NP_477257.2|DMEL	LOC108150411|XP_017134058.1|DELE
OG0000147	CG6180|NP_609588.1|DMEL	LOC108138203|XP_017115811.1|DELE
OG0000147	CG17919|NP_649644.1|DMEL	LOC108148352|XP_017130857.1|DELE
OG0000147	CG10298|NP_649643.1|DMEL	LOC108148353|XP_017130858.1|DELE
OG0000148	CG31954|NP_722915.1|DMEL	LOC108134721|XP_017110611.1|DELE
OG0000148	Try29F|NP_523518.2|DMEL	LOC108141972|XP_017121112.1|DELE
OG0000149	Obp28a|NP_523505.1|DMEL	LOC108149372|XP_017132368.1|DELE
OG0000149	Obp19d|NP_523421.2|DMEL	LOC108147714|XP_017129926.1|DELE
