Orthogroup	DMEL.longest_only	DSIM.longest_only
OG0000040	CG4820|NP_001097748.1|DMEL	LOC6728557|XP_002103898.1|DSIM
OG0000040	CG17806|NP_650658.1|DMEL	LOC6727641|XP_002103018.1|DSIM
OG0000040	CG17802|NP_650659.2|DMEL	LOC6727640|XP_016034235.1|DSIM
OG0000040	Odj|NP_650661.1|DMEL	LOC6727638|XP_002103015.1|DSIM
OG0000040	CG1792|NP_651878.1|DMEL	LOC6730355|XP_002105637.2|DSIM
OG0000041	CG31300|NP_651373.2|DMEL	LOC6729586|XP_002104894.1|DSIM
OG0000041	CG31104|NP_733090.1|DMEL	LOC6740781|XP_016036235.1|DSIM, LOC6729587|XP_002104895.1|DSIM
OG0000041	CG11893|NP_651375.1|DMEL	LOC6729591|XP_002104899.1|DSIM
OG0000041	CG13658|NP_651374.2|DMEL	LOC6729588|XP_016036234.1|DSIM, LOC6729589|XP_002104897.1|DSIM
OG0000041	CG31436|NP_733096.1|DMEL	LOC6729598|XP_002104906.1|DSIM
OG0000041	CG13659|NP_651378.1|DMEL	LOC6729596|XP_002104904.1|DSIM
OG0000041	CG31370|NP_733095.2|DMEL	LOC6729597|XP_016036238.1|DSIM
OG0000042	CG34028|NP_001033838.1|DMEL	LOC27209427|XP_016038683.1|DSIM
OG0000042	CG14502|NP_611311.1|DMEL	LOC6735085|XP_039148041.1|DSIM
OG0000042	CG18539|NP_611315.3|DMEL	LOC6735089|XP_039148042.1|DSIM
OG0000042	CG18536|NP_611312.1|DMEL	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM
OG0000042	CG18538|NP_611314.2|DMEL	LOC6735088|XP_039148043.1|DSIM
OG0000042	CG18537|NP_611313.1|DMEL	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM
OG0000042	CG18540|NP_611316.2|DMEL	LOC6735090|XP_016028363.1|DSIM
OG0000043	Ugt302K1|NP_652620.1|DMEL	LOC27207593|XP_016035207.2|DSIM
OG0000043	Ugt302C1|NP_652626.1|DMEL	LOC6728570|XP_016035206.2|DSIM
OG0000043	Ugt302E1|NP_652625.2|DMEL	LOC6728571|XP_002103912.1|DSIM
OG0000043	Ugt35E1|NP_652622.3|DMEL	LOC6728568|XP_002103909.1|DSIM
OG0000043	Ugt35E2|NP_652623.2|DMEL	LOC6728566|XP_002103907.3|DSIM
OG0000043	Ugt35D1|NP_651866.1|DMEL	LOC6730335|XP_016037102.1|DSIM
OG0000044	CG31087|NP_733100.1|DMEL	LOC6729601|XP_016036243.1|DSIM
OG0000044	CG10562|NP_651385.3|DMEL	LOC6729605|XP_002104913.1|DSIM
OG0000044	CHKov1|NP_001097918.1|DMEL	LOC6729606|XP_002104914.1|DSIM
OG0000044	CG10559|NP_651382.2|DMEL	LOC6729602|XP_016036244.1|DSIM
OG0000044	CG10560|NP_651384.2|DMEL	LOC6729604|XP_002104912.1|DSIM
OG0000044	CG10553|NP_651383.1|DMEL	LOC6729603|XP_016036245.1|DSIM
OG0000044	CG6908|NP_650105.1|DMEL	LOC6728484|XP_016035123.1|DSIM
OG0000045	Cpr67Fb|NP_648420.1|DMEL	LOC27207701|XP_016031376.1|DSIM
OG0000045	Cpr67Fa1|NP_648418.1|DMEL, Cpr67Fa2|NP_648419.1|DMEL	LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM
OG0000045	Cpr65Ec|NP_648077.1|DMEL	LOC6737082|XP_002083929.1|DSIM
OG0000045	Cpr65Eb|NP_648076.3|DMEL	LOC6737081|XP_002083928.1|DSIM
OG0000046	CG5892|NP_650959.2|DMEL	LOC6727218|XP_002102610.2|DSIM
OG0000046	CG14219|NP_608322.1|DMEL	LOC27208258|XP_039152751.1|DSIM
OG0000046	CG14205|NP_608323.1|DMEL	LOC6726461|XP_002107418.1|DSIM
OG0000046	CG14204|NP_608321.1|DMEL	LOC6726459|XP_016040040.1|DSIM
OG0000046	CG16723|NP_651159.3|DMEL	LOC6729249|XP_002104570.1|DSIM
OG0000046	CG10183|NP_651160.3|DMEL	LOC6729250|XP_016035903.2|DSIM
OG0000046	CG33337|NP_996269.2|DMEL	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM
OG0000046	CG10182|NP_651158.1|DMEL	LOC6729246|XP_002104567.2|DSIM
OG0000046	CG13325|NP_610836.1|DMEL	LOC6734258|XP_016027304.1|DSIM
OG0000047	loopin-1|NP_001097338.1|DMEL	LOC6734785|XP_039147648.1|DSIM
OG0000047	S-Lap8|NP_611132.1|DMEL	LOC6734782|XP_002081785.2|DSIM
OG0000047	S-Lap5|NP_610892.1|DMEL	LOC6734347|XP_002081368.2|DSIM
OG0000047	S-Lap3|NP_648394.1|DMEL	LOC27206290|XP_016031336.1|DSIM
OG0000047	S-Lap7|NP_610900.1|DMEL	LOC6734356|XP_002081377.1|DSIM
OG0000047	S-Lap4|NP_729613.1|DMEL	LOC6737553|XP_016031338.1|DSIM
OG0000048	CG13060|NP_648873.1|DMEL	LOC6738296|XP_002085107.2|DSIM
OG0000048	CG13041|NP_648872.1|DMEL	LOC6738295|XP_002085106.1|DSIM
OG0000048	CG13063|NP_648869.1|DMEL	LOC6738290|XP_002085101.1|DSIM
OG0000048	CG13044|NP_648867.1|DMEL	LOC6738287|XP_039149226.1|DSIM
OG0000048	CG13042|NP_648870.1|DMEL	LOC6738291|XP_002085102.1|DSIM
OG0000049	CG4053|NP_650601.2|DMEL	LOC6727737|XP_002103099.1|DSIM
OG0000049	CG5246|NP_650603.1|DMEL	LOC6727734|XP_002103096.1|DSIM
OG0000049	CG17475|NP_650600.2|DMEL	LOC6727738|XP_002103100.1|DSIM
OG0000049	CG31269|NP_001097818.1|DMEL	LOC6727740|XP_002103102.1|DSIM
OG0000049	CG31265|NP_650599.1|DMEL	LOC6727739|XP_002103101.1|DSIM
OG0000049	CG5255|NP_650604.1|DMEL	LOC6727733|XP_002103095.1|DSIM
OG0000050	CG13193|NP_610699.1|DMEL	LOC6734037|XP_002081073.1|DSIM
OG0000050	CG33766|NP_001027140.1|DMEL	LOC6739122|XP_002085915.1|DSIM
OG0000050	CG33770|NP_001027144.2|DMEL	LOC6739125|XP_002085918.1|DSIM
OG0000050	CG33769|NP_001027143.1|DMEL	LOC6739124|XP_002085917.1|DSIM
OG0000050	CG33767|NP_001027141.1|DMEL	LOC27208454|XP_016032970.1|DSIM
OG0000050	CG33771|NP_001027145.3|DMEL	LOC6739126|XP_002085919.1|DSIM
OG0000050	CG33768|NP_001027142.2|DMEL	LOC6739123|XP_016032971.1|DSIM
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC6728912|XP_016035601.1|DSIM
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC6728321|XP_002103670.1|DSIM
OG0000051	Cyp313a1|NP_650368.1|DMEL	LOC6728085|XP_002103437.1|DSIM
OG0000051	Cyp313a2|NP_650169.3|DMEL	LOC6728404|XP_039151489.1|DSIM
OG0000052	CG16904|NP_649957.1|DMEL	LOC6728714|XP_002104050.1|DSIM
OG0000052	CG31141|NP_732912.2|DMEL	LOC6729302|XP_002104619.1|DSIM
OG0000052	eloF|NP_649956.1|DMEL	LOC6728715|XP_016035378.1|DSIM
OG0000052	CG8534|NP_649955.1|DMEL	LOC6728716|XP_002104052.1|DSIM
OG0000052	CG9458|NP_731419.1|DMEL	LOC6728712|XP_002104048.2|DSIM
OG0000052	CG9459|NP_649958.2|DMEL	LOC6728713|XP_002104049.1|DSIM
OG0000052	CG17821|NP_725820.2|DMEL	LOC6735169|XP_016028453.1|DSIM
OG0000052	CG18609|NP_611365.2|DMEL	LOC6735168|XP_002082143.1|DSIM
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC6733546|XP_002080601.2|DSIM
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC6733544|XP_016026500.1|DSIM
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC6733543|XP_002080598.2|DSIM
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC6733541|XP_002080596.2|DSIM
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC6733535|XP_002080590.2|DSIM
OG0000054	AOX1|NP_650475.1|DMEL	LOC6727939|XP_039151973.1|DSIM
OG0000054	AOX2|NP_732047.2|DMEL	LOC6727938|XP_016034544.1|DSIM
OG0000054	AOX4|NP_650478.1|DMEL	LOC6727936|XP_002103291.1|DSIM
OG0000054	AOX3|NP_650477.1|DMEL	LOC6727937|XP_016034543.1|DSIM
OG0000055	CecC|NP_524591.1|DMEL	LOC6730204|XP_002105489.1|DSIM
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC6730202|XP_002105487.1|DSIM
OG0000055	CecB|NP_524590.1|DMEL	LOC6730203|XP_002105488.1|DSIM
OG0000056	CG6726|NP_651120.1|DMEL	LOC6729191|XP_016035843.1|DSIM
OG0000056	CG17110|NP_651121.1|DMEL	LOC6729192|XP_016035844.1|DSIM
OG0000056	CG17109|NP_651122.2|DMEL	LOC6729193|XP_002104514.1|DSIM
OG0000056	CG6738|NP_651124.1|DMEL	LOC6729195|XP_002104516.1|DSIM
OG0000056	CG6733|NP_651123.1|DMEL	LOC6729194|XP_002104515.1|DSIM
OG0000056	CG6465|NP_650004.1|DMEL	LOC6728631|XP_016035267.1|DSIM
OG0000058	AANATL4|NP_611406.1|DMEL	LOC6735235|XP_016028557.1|DSIM
OG0000058	AANATL3|NP_610018.1|DMEL	LOC6732889|XP_002079994.1|DSIM
OG0000058	AANATL6|NP_611405.2|DMEL	LOC6735234|XP_002082207.1|DSIM
OG0000058	AANATL5|NP_611403.1|DMEL	LOC6735232|XP_002082205.1|DSIM
OG0000058	AANATL2|NP_609005.1|DMEL	LOC6731187|XP_002078346.1|DSIM
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC6725215|XP_002106238.1|DSIM
OG0000059	TwdlH|NP_651490.1|DMEL	LOC6729758|XP_002105064.1|DSIM
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC6729756|XP_002105062.1|DSIM
OG0000059	TwdlK|NP_651488.1|DMEL	LOC6729755|XP_002105061.1|DSIM
OG0000059	TwdlN|NP_733160.1|DMEL	LOC6729757|XP_002105063.1|DSIM
OG0000059	TwdlB|NP_651486.1|DMEL	LOC6729753|XP_002105059.1|DSIM
OG0000059	TwdlL|NP_733158.1|DMEL	LOC27207094|XP_016036447.1|DSIM
OG0000059	TwdlM|NP_651484.1|DMEL	LOC6729751|XP_002105057.1|DSIM
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC6740094|XP_016039113.1|DSIM
OG0000060	CG7094|NP_609851.2|DMEL	LOC6732627|XP_002079746.2|DSIM
OG0000060	CG12147|NP_649536.1|DMEL	LOC27207681|XP_016033309.1|DSIM
OG0000060	dco|NP_001356928.1|DMEL	LOC27206381|XP_016037061.1|DSIM
OG0000060	CG2577|NP_572794.1|DMEL	LOC6725775|XP_002106774.1|DSIM
OG0000060	CG9962|NP_608697.1|DMEL	LOC6730742|XP_002077910.1|DSIM
OG0000061	CG15255|NP_609755.1|DMEL	LOC6732437|XP_002079558.1|DSIM
OG0000061	CG7631|NP_609760.1|DMEL	LOC6732443|XP_002079564.1|DSIM
OG0000061	CG15254|NP_609757.1|DMEL	LOC6732439|XP_002079560.1|DSIM
OG0000061	CG15253|NP_609758.1|DMEL	LOC6732440|XP_002079561.1|DSIM
OG0000062	CG12111|NP_572491.1|DMEL	LOC6740030|XP_002076916.1|DSIM
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC6732805|XP_002079918.1|DSIM
OG0000062	lectin-37Da|NP_001188846.1|DMEL	LOC6732806|XP_002079919.1|DSIM
OG0000062	Sfp24F|NP_001162870.1|DMEL	LOC27208526|XP_016023428.1|DSIM
OG0000062	CG43055|NP_001245867.1|DMEL	LOC27209077|XP_016023423.1|DSIM
OG0000063	CG17929|NP_650532.2|DMEL	LOC6727842|XP_002103201.1|DSIM
OG0000063	CG6901|NP_650531.1|DMEL	LOC6727843|XP_002103202.1|DSIM
OG0000063	CG17930|NP_650533.1|DMEL	LOC6727841|XP_002103200.1|DSIM
OG0000063	CG42826|NP_001189079.1|DMEL	LOC27208797|XP_016031320.1|DSIM
OG0000063	CG32053|NP_729587.1|DMEL	LOC6737522|XP_002084358.1|DSIM
OG0000063	CG32054|NP_729588.1|DMEL	LOC6737523|XP_002084359.2|DSIM
OG0000063	CG42825|NP_729590.1|DMEL	LOC6737524|XP_016031319.1|DSIM
OG0000065	CG10096|NP_001027183.1|DMEL	LOC6728371|XP_002103719.1|DSIM
OG0000065	Sgp|NP_609241.1|DMEL	LOC6731536|XP_002078683.1|DSIM
OG0000065	CG10097|NP_731699.2|DMEL	LOC6728370|XP_002103718.1|DSIM
OG0000065	CG14893|NP_650568.2|DMEL	LOC6727792|XP_002103153.2|DSIM
OG0000065	CG17562|NP_650566.1|DMEL	LOC6727793|XP_016034382.1|DSIM
OG0000066	CG15717|NP_572856.1|DMEL	LOC6725823|XP_002106819.2|DSIM
OG0000066	CG2336|NP_731094.3|DMEL	LOC6726978|XP_002102379.1|DSIM
OG0000066	CG12516|NP_651615.2|DMEL	LOC6729920|XP_002105222.1|DSIM
OG0000066	CG11634|NP_610128.2|DMEL	LOC6733106|XP_002080183.1|DSIM
OG0000066	CG5623|NP_650485.1|DMEL	LOC6727922|XP_002103277.1|DSIM
OG0000066	CG12637|NP_572645.1|DMEL	LOC6725614|XP_002106621.2|DSIM
OG0000066	CG13539|NP_611768.1|DMEL	LOC6735832|XP_002082742.1|DSIM
OG0000067	Alp5|NP_650931.1|DMEL	LOC6727258|XP_016033773.1|DSIM
OG0000067	Alp9|NP_647977.1|DMEL	LOC6736894|XP_016030541.1|DSIM
OG0000067	Alp6|NP_610496.1|DMEL	LOC6733725|XP_016026693.1|DSIM
OG0000067	Alp10|NP_647976.1|DMEL	LOC6736893|XP_002083746.1|DSIM
OG0000067	Alp1|NP_001262159.1|DMEL	LOC6738999|XP_016032827.1|DSIM
OG0000068	CG6052|NP_649002.3|DMEL	LOC6738497|XP_016032344.1|DSIM
OG0000068	CG31213|NP_001262752.1|DMEL	LOC6727391|XP_016033933.1|DSIM
OG0000068	CG42816|NP_730301.3|DMEL	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM
OG0000068	CG8908|NP_611464.3|DMEL	LOC6735356|XP_016028689.1|DSIM
OG0000068	ABCA|NP_608445.2|DMEL	LOC6726193|XP_016040252.1|DSIM
OG0000070	CG9498|NP_609015.2|DMEL	LOC6731198|XP_002078357.1|DSIM
OG0000070	CG13360|NP_569859.1|DMEL	LOC6724811|XP_016037593.1|DSIM
OG0000070	CG9497|NP_609014.3|DMEL	LOC6731197|XP_016023746.1|DSIM
OG0000070	CG7135|NP_573269.1|DMEL	LOC6739846|XP_002076739.1|DSIM
OG0000071	Muc68D|NP_648504.2|DMEL	LOC6737710|XP_039150099.1|DSIM
OG0000071	CG10725|NP_648647.1|DMEL	LOC6737960|XP_016031706.1|DSIM
OG0000071	CG10154|NP_001189089.1|DMEL	LOC6737959|XP_039149304.1|DSIM
OG0000071	CG10140|NP_648648.2|DMEL	LOC6737961|XP_002084777.1|DSIM
OG0000072	jtb|NP_611126.1|DMEL	LOC6734771|XP_002081774.1|DSIM
OG0000072	CG15712|NP_611131.2|DMEL	LOC6734779|XP_002081782.1|DSIM
OG0000072	CG4409|NP_001097337.1|DMEL	LOC6734773|XP_016027978.1|DSIM
OG0000073	lolal|NP_524778.1|DMEL	LOC6735060|XP_016028345.1|DSIM
OG0000073	br|NP_001162638.2|DMEL	LOC27206379|XP_039153085.1|DSIM
OG0000074	CG10472|NP_648017.1|DMEL	LOC6736960|XP_002083807.1|DSIM
OG0000074	CG7542|NP_648995.3|DMEL	LOC27206301|XP_016032324.1|DSIM
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC6737411|XP_016031172.1|DSIM
OG0000075	Hsp27|NP_524000.1|DMEL	LOC6737413|XP_002084251.2|DSIM
OG0000075	Hsp23|NP_523999.1|DMEL	LOC6737412|XP_016031174.1|DSIM
OG0000075	Hsp26|NP_523997.1|DMEL	LOC6737410|XP_002084248.1|DSIM
OG0000076	CG42540|NP_001246627.1|DMEL	LOC6736800|XP_016030455.1|DSIM
OG0000076	CG31358|NP_650147.1|DMEL	LOC6728433|XP_016035035.1|DSIM
OG0000076	CG14736|NP_731666.2|DMEL	LOC6728430|XP_016035033.1|DSIM
OG0000076	CG33253|NP_001259699.1|DMEL	LOC6726415|XP_002107372.3|DSIM
OG0000076	Mec2|NP_573357.1|DMEL	LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC6735263|XP_002082233.1|DSIM
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC6728793|XP_002104128.1|DSIM
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC27208378|XP_016029441.1|DSIM
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC6739786|XP_016036667.1|DSIM
OG0000078	CG15128|NP_611441.1|DMEL	LOC6735299|XP_002082259.1|DSIM
OG0000078	CG7634|NP_649332.1|DMEL	LOC6739023|XP_002085818.1|DSIM
OG0000078	wa-cup|NP_649721.2|DMEL	LOC6727087|XP_002102484.1|DSIM
OG0000078	r-cup|NP_608419.1|DMEL	LOC6727351|XP_016040222.1|DSIM
OG0000078	p-cup|NP_573216.1|DMEL	LOC6726287|XP_002107248.2|DSIM
OG0000079	Acp24A4|NP_001036330.1|DMEL	LOC6730899|XP_016023328.1|DSIM
OG0000079	CG16713|NP_608799.1|DMEL	LOC6730900|XP_002078064.2|DSIM
OG0000079	IM33|NP_608800.1|DMEL	LOC6730901|XP_002078065.1|DSIM
OG0000079	CG43165|NP_001245858.1|DMEL	LOC27208402|XP_016023330.1|DSIM
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	Amyrel|NP_477262.1|DMEL	LOC6734800|XP_002081803.1|DSIM
OG0000081	tfc|NP_612091.1|DMEL	LOC6736307|XP_002083191.1|DSIM
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC6735734|XP_016029105.1|DSIM
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC6729147|XP_002104468.1|DSIM
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC6728152|XP_002103502.1|DSIM
OG0000083	LManI|NP_609407.1|DMEL	LOC6731833|XP_002078968.2|DSIM
OG0000083	LManVI|NP_609253.1|DMEL	LOC6731564|XP_002078705.1|DSIM
OG0000083	LManV|NP_609252.1|DMEL	LOC6731563|XP_016024230.1|DSIM
OG0000083	LManIII|NP_609250.2|DMEL	LOC6731560|XP_002078701.1|DSIM
OG0000083	LManIV|NP_609251.2|DMEL	LOC6731562|XP_016024229.1|DSIM
OG0000083	LManII|NP_609408.1|DMEL	LOC6731834|XP_002078969.1|DSIM
OG0000084	CG15073|NP_611362.2|DMEL	LOC6735164|XP_016028449.1|DSIM
OG0000084	CG8388|NP_611075.1|DMEL	LOC6734690|XP_002081697.1|DSIM
OG0000085	CG2070|NP_610308.2|DMEL	LOC6733409|XP_002080466.2|DSIM
OG0000085	CG30495|NP_001260785.1|DMEL	LOC6733407|XP_039148683.1|DSIM
OG0000085	CG2065|NP_610309.1|DMEL	LOC6733410|XP_002080467.1|DSIM
OG0000085	CG2064|NP_610310.2|DMEL	LOC6733411|XP_016026348.1|DSIM
OG0000085	CG30491|NP_610306.1|DMEL	LOC6733406|XP_039148680.1|DSIM
OG0000086	fest|NP_611412.1|DMEL	LOC6735244|XP_002082217.1|DSIM
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC6731703|XP_002078839.2|DSIM
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC6732326|XP_002079454.1|DSIM
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC6731729|XP_002078864.1|DSIM
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC6733235|XP_016026114.1|DSIM
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC6731877|XP_039147209.1|DSIM
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC6737664|XP_016031426.1|DSIM
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC6734839|XP_002081841.1|DSIM
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC27206292|XP_016031427.1|DSIM
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC6727037|XP_002102435.1|DSIM
OG0000089	alphaTub84D|NP_524264.1|DMEL	LOC6727103|XP_002102496.1|DSIM
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC6728738|XP_002104073.1|DSIM
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC6737468|XP_002084304.1|DSIM
OG0000090	CG30339|NP_724813.1|DMEL	LOC6733740|XP_002080786.2|DSIM
OG0000090	CG12926|NP_610510.2|DMEL	LOC6733746|XP_016026706.1|DSIM
OG0000090	CG33514|NP_001014558.1|DMEL	LOC6736772|XP_002083628.1|DSIM
OG0000090	CG33966|NP_001033984.1|DMEL	LOC6736298|XP_016029779.1|DSIM
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC6730014|XP_016036778.1|DSIM
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC6732003|XP_016024679.1|DSIM
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC6727564|XP_016034162.1|DSIM
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC6727565|XP_016034164.1|DSIM
OG0000092	CG10513|NP_651370.2|DMEL	LOC6729582|XP_002104890.2|DSIM
OG0000092	CG11892|NP_651372.1|DMEL	LOC6729585|XP_002104893.2|DSIM
OG0000092	CG31380|NP_733121.1|DMEL	LOC6729663|XP_002104969.1|DSIM
OG0000092	CG10514|NP_651371.1|DMEL	LOC6729583|XP_002104891.1|DSIM
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC6731455|XP_016024109.1|DSIM
OG0000093	rhi|NP_536794.1|DMEL	LOC27206936|XP_016028260.1|DSIM
OG0000093	Oxp|NP_611240.1|DMEL	LOC6734956|XP_002081950.1|DSIM
OG0000093	HP6|NP_608842.1|DMEL	LOC27206522|XP_039148883.1|DSIM
OG0000093	HP1b|NP_572521.2|DMEL	LOC6725499|XP_002106513.1|DSIM
OG0000094	Or67d|NP_648390.2|DMEL	LOC6737538|XP_002084373.2|DSIM
OG0000094	Or83c|NP_524244.2|DMEL	LOC6726915|XP_002102317.1|DSIM
OG0000096	CG17568|NP_609951.2|DMEL	LOC6732786|XP_016025498.1|DSIM
OG0000096	wek|NP_524930.1|DMEL	LOC6732455|XP_002079575.1|DSIM
OG0000096	CG6254|NP_649983.2|DMEL	LOC6728671|XP_016035335.1|DSIM
OG0000096	CG10366|NP_609995.1|DMEL	LOC6732853|XP_002079963.2|DSIM
OG0000097	CG44004|NP_001262004.2|DMEL	LOC27208359|XP_016032391.1|DSIM
OG0000097	CG44006|NP_001262002.1|DMEL	LOC27208790|XP_016032388.1|DSIM
OG0000097	CG44005|NP_001262003.1|DMEL	LOC27207702|XP_016032389.1|DSIM
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC6728369|XP_002103717.1|DSIM
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC6724926|XP_002105963.2|DSIM
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC6724927|XP_002105964.2|DSIM
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC6724923|XP_016037782.1|DSIM
OG0000100	CG34459|NP_001097348.1|DMEL	LOC27209016|XP_016028054.1|DSIM
OG0000100	CG14354|NP_651433.1|DMEL	LOC6729668|XP_002104974.2|DSIM
OG0000100	CG14839|NP_650351.2|DMEL	LOC6728116|XP_002103467.2|DSIM
OG0000100	CG14841|NP_650350.1|DMEL	LOC6728117|XP_002103468.1|DSIM
OG0000100	CG14840|NP_650349.1|DMEL	LOC6728118|XP_002103469.1|DSIM
OG0000100	CG11694|NP_649786.1|DMEL	LOC27207461|XP_039150801.1|DSIM
OG0000101	pip|NP_788536.1|DMEL	LOC6738674|XP_016032493.2|DSIM
OG0000102	PPO1|NP_476812.1|DMEL	LOC6735023|XP_002082004.1|DSIM
OG0000102	PPO2|NP_610443.1|DMEL	LOC6733641|XP_016026602.1|DSIM
OG0000102	PPO3|NP_524760.1|DMEL	LOC6735806|XP_002082719.1|DSIM
OG0000103	CG5653|NP_648269.1|DMEL	LOC6737362|XP_002084200.1|DSIM
OG0000103	CG6034|NP_649005.1|DMEL	LOC6738500|XP_002085306.1|DSIM
OG0000103	CG7460|NP_649004.1|DMEL	LOC27207409|XP_016032345.1|DSIM
OG0000103	CG7737|NP_001286308.1|DMEL	LOC6733940|XP_016026992.1|DSIM
OG0000104	Pdh|NP_524105.2|DMEL	LOC6738313|XP_002085123.2|DSIM
OG0000104	Fbp2|NP_523522.1|DMEL	LOC6731627|XP_002078767.1|DSIM
OG0000104	CG18814|NP_652673.2|DMEL	LOC6738320|XP_016032165.1|DSIM
OG0000104	CG4842|NP_648885.1|DMEL	LOC6738319|XP_002085129.2|DSIM
OG0000105	Or67a|NP_524005.2|DMEL	LOC6737449|XP_002084285.3|DSIM
OG0000105	Or85d|NP_524281.1|DMEL	LOC6728924|XP_002104252.1|DSIM
OG0000105	Or85c|NP_524280.2|DMEL	LOC6728929|XP_002104257.2|DSIM
OG0000105	Or85b|NP_524279.2|DMEL	LOC6728930|XP_002104258.1|DSIM
OG0000106	CG30286|NP_726082.3|DMEL	LOC6735576|XP_016028938.2|DSIM
OG0000106	CG43335|NP_001247121.1|DMEL	LOC6727935|XP_002103290.2|DSIM
OG0000106	CG43336|NP_001247122.1|DMEL	LOC6727934|XP_002103289.2|DSIM, LOC6727933|XP_002103288.2|DSIM
OG0000106	CG18420|NP_995715.1|DMEL	LOC6732366|XP_002079487.1|DSIM
OG0000106	CG18636|NP_995714.2|DMEL	LOC120284193|XP_016025013.1|DSIM
OG0000106	CG33462|NP_995844.2|DMEL	LOC6734652|XP_002081659.2|DSIM
OG0000106	CG30082|NP_001188942.1|DMEL	LOC6734646|XP_016027818.1|DSIM
OG0000106	CG30090|NP_725487.1|DMEL	LOC6734648|XP_002081655.1|DSIM
OG0000107	Gr59c|NP_726292.1|DMEL	LOC6735822|XP_002082732.2|DSIM
OG0000107	Gr36b|NP_724039.1|DMEL	LOC6732592|XP_002079711.1|DSIM
OG0000107	Gr36c|NP_724040.1|DMEL	LOC6732593|XP_002079712.2|DSIM
OG0000107	Gr36a|NP_724038.2|DMEL	LOC6732591|XP_002079710.1|DSIM
OG0000107	Gr59d|NP_611758.2|DMEL	LOC6739496|XP_002076393.1|DSIM
OG0000109	CG17097|NP_609429.1|DMEL	LOC6731858|XP_002078993.1|DSIM
OG0000109	CG31872|NP_723603.1|DMEL	LOC6731857|XP_016024540.1|DSIM
OG0000109	CG18301|NP_609419.1|DMEL	LOC6731848|XP_016024531.1|DSIM
OG0000109	Lip4|NP_001260356.1|DMEL	LOC27208206|XP_016024529.1|DSIM
OG0000110	CG32379|NP_729252.2|DMEL	LOC6737135|XP_002083982.1|DSIM
OG0000110	CG8562|NP_648118.1|DMEL	LOC6737136|XP_002083983.2|DSIM
OG0000110	CG18417|NP_648119.1|DMEL	LOC6737137|XP_002083984.1|DSIM
OG0000110	CG8560|NP_648120.3|DMEL	LOC6737138|XP_002083985.1|DSIM
OG0000111	Obp56a|NP_611442.1|DMEL	LOC6735301|XP_002082261.1|DSIM
