Orthogroup	DMEL.longest_only	DFIC.longest_only
OG0000046	CG14205|NP_608323.1|DMEL	LOC108097439|XP_017055197.1|DFIC
OG0000046	CG14204|NP_608321.1|DMEL	LOC108097454|XP_017055215.1|DFIC
OG0000046	CG16723|NP_651159.3|DMEL	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC
OG0000046	CG10183|NP_651160.3|DMEL	LOC108091607|XP_017046377.1|DFIC
OG0000046	CG33337|NP_996269.2|DMEL	LOC108091593|XP_017046357.1|DFIC
OG0000046	CG10182|NP_651158.1|DMEL	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC
OG0000047	loopin-1|NP_001097338.1|DMEL	LOC108090569|XP_017044803.1|DFIC
OG0000047	S-Lap8|NP_611132.1|DMEL	LOC108090570|XP_017044804.1|DFIC
OG0000047	S-Lap5|NP_610892.1|DMEL	LOC108094901|XP_017051236.1|DFIC
OG0000047	S-Lap3|NP_648394.1|DMEL	LOC108089762|XP_017043641.1|DFIC
OG0000047	S-Lap7|NP_610900.1|DMEL	LOC108094950|XP_017051302.1|DFIC
OG0000047	S-Lap4|NP_729613.1|DMEL	LOC108089719|XP_017043575.1|DFIC
OG0000048	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	CG13043|NP_648868.2|DMEL	LOC108089537|XP_017043362.1|DFIC
OG0000048	CG13063|NP_648869.1|DMEL	LOC108089538|XP_017043363.1|DFIC
OG0000048	CG13044|NP_648867.1|DMEL	LOC108089535|XP_017043361.1|DFIC
OG0000048	CG13042|NP_648870.1|DMEL	LOC108089542|XP_017043368.1|DFIC
OG0000049	CG4053|NP_650601.2|DMEL	LOC108091886|XP_017046759.1|DFIC
OG0000049	CG5246|NP_650603.1|DMEL	LOC108091864|XP_017046732.1|DFIC
OG0000049	CG17475|NP_650600.2|DMEL	LOC108091860|XP_017046729.1|DFIC
OG0000049	CG31269|NP_001097818.1|DMEL	LOC108091991|XP_017046904.1|DFIC
OG0000049	CG31265|NP_650599.1|DMEL	LOC108091993|XP_017046906.1|DFIC
OG0000049	CG5255|NP_650604.1|DMEL	LOC108092198|XP_017047214.1|DFIC
OG0000050	CG13193|NP_610699.1|DMEL	LOC108093905|XP_017049757.1|DFIC
OG0000050	CG33766|NP_001027140.1|DMEL	LOC108088748|XP_017042185.1|DFIC
OG0000050	CG33770|NP_001027144.2|DMEL	LOC108088744|XP_017042181.1|DFIC
OG0000050	CG33769|NP_001027143.1|DMEL	LOC108088745|XP_017042182.1|DFIC
OG0000050	CG33767|NP_001027141.1|DMEL	LOC108088747|XP_017042184.1|DFIC
OG0000050	CG33771|NP_001027145.3|DMEL	LOC108088743|XP_017042180.1|DFIC
OG0000050	CG33768|NP_001027142.2|DMEL	LOC108088746|XP_017042183.1|DFIC
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC108099282|XP_017058161.1|DFIC
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC108087911|XP_017040982.1|DFIC
OG0000051	Cyp313a1|NP_650368.1|DMEL	LOC108092094|XP_017047073.1|DFIC
OG0000051	Cyp313a2|NP_650169.3|DMEL	LOC108087894|XP_017040960.1|DFIC
OG0000051	Cyp313a3|NP_650170.2|DMEL	LOC108087917|XP_017040992.1|DFIC
OG0000052	CG31141|NP_732912.2|DMEL	LOC108087102|XP_017039773.1|DFIC
OG0000052	CG8534|NP_649955.1|DMEL	LOC108098807|XP_017057437.1|DFIC
OG0000052	CG9458|NP_731419.1|DMEL	LOC108098902|XP_017057587.1|DFIC
OG0000052	CG9459|NP_649958.2|DMEL	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	CG17821|NP_725820.2|DMEL	LOC108087760|XP_017040779.1|DFIC
OG0000052	CG18609|NP_611365.2|DMEL	LOC108087818|XP_017040874.1|DFIC
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC108090322|XP_017044423.1|DFIC
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC108090310|XP_017044412.1|DFIC
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC108090321|XP_017044422.1|DFIC
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC108090309|XP_017044411.1|DFIC
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC108090323|XP_017044424.1|DFIC
OG0000054	AOX1|NP_650475.1|DMEL	LOC108097528|XP_017055365.1|DFIC
OG0000054	AOX2|NP_732047.2|DMEL	LOC108096334|XP_017053362.1|DFIC
OG0000054	AOX4|NP_650478.1|DMEL	LOC108096244|XP_017053162.1|DFIC
OG0000054	AOX3|NP_650477.1|DMEL	LOC108097685|XP_017055644.1|DFIC
OG0000055	CecC|NP_524591.1|DMEL	LOC108099277|XP_017058154.1|DFIC
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC108099258|XP_017058122.1|DFIC
OG0000055	CecB|NP_524590.1|DMEL	LOC108099260|XP_017058123.1|DFIC
OG0000056	CG6726|NP_651120.1|DMEL	LOC108091640|XP_017046431.1|DFIC
OG0000056	CG17110|NP_651121.1|DMEL	LOC108091639|XP_017046430.1|DFIC
OG0000056	CG17109|NP_651122.2|DMEL	LOC108091643|XP_017046434.1|DFIC
OG0000056	CG6733|NP_651123.1|DMEL	LOC108091642|XP_017046433.1|DFIC
OG0000056	CG6465|NP_650004.1|DMEL	LOC108098940|XP_017057636.1|DFIC
OG0000058	AANATL4|NP_611406.1|DMEL	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC
OG0000058	AANATL3|NP_610018.1|DMEL	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	AANATL2|NP_609005.1|DMEL	LOC108093385|XP_017048892.1|DFIC
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC108092885|XP_017048216.1|DFIC
OG0000059	TwdlH|NP_651490.1|DMEL	LOC108095725|XP_017052388.1|DFIC
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC108095914|XP_017052731.1|DFIC
OG0000059	TwdlK|NP_651488.1|DMEL	LOC108095915|XP_017052732.1|DFIC
OG0000059	TwdlN|NP_733160.1|DMEL	LOC108095912|XP_017052729.1|DFIC
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	TwdlM|NP_651484.1|DMEL	LOC108096013|XP_017052851.1|DFIC
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC108091169|XP_017045705.1|DFIC
OG0000060	CG7094|NP_609851.2|DMEL	LOC108090629|XP_017044896.1|DFIC
OG0000060	CG12147|NP_649536.1|DMEL	LOC108090119|XP_017044139.1|DFIC
OG0000060	dco|NP_001356928.1|DMEL	LOC108086822|XP_017039354.1|DFIC
OG0000060	CG2577|NP_572794.1|DMEL	LOC108101966|XP_017062037.1|DFIC
OG0000060	CG9962|NP_608697.1|DMEL	LOC108092553|XP_017047676.1|DFIC
OG0000061	CG15255|NP_609755.1|DMEL	LOC108094528|XP_017050618.1|DFIC
OG0000061	CG7631|NP_609760.1|DMEL	LOC108094524|XP_017050615.1|DFIC
OG0000061	CG15254|NP_609757.1|DMEL	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	CG15253|NP_609758.1|DMEL	LOC108094527|XP_017050617.1|DFIC
OG0000062	CG12111|NP_572491.1|DMEL	LOC108094292|XP_017050285.1|DFIC
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000063	CG17929|NP_650532.2|DMEL	LOC108102253|XP_017062492.1|DFIC
OG0000063	CG6901|NP_650531.1|DMEL	LOC108102254|XP_017062493.1|DFIC
OG0000063	CG17930|NP_650533.1|DMEL	LOC108102252|XP_017062491.1|DFIC
OG0000063	CG42826|NP_001189079.1|DMEL	LOC108089709|XP_017043545.1|DFIC
OG0000063	CG32053|NP_729587.1|DMEL	LOC108089764|XP_017043644.1|DFIC
OG0000063	CG32054|NP_729588.1|DMEL	LOC108089767|XP_017043647.1|DFIC
OG0000063	CG42825|NP_729590.1|DMEL	LOC108089761|XP_017043640.1|DFIC
OG0000065	CG10096|NP_001027183.1|DMEL	LOC108087975|XP_017041064.1|DFIC
OG0000065	Sgp|NP_609241.1|DMEL	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC
OG0000065	CG10097|NP_731699.2|DMEL	LOC108087976|XP_017041066.1|DFIC
OG0000065	CG14893|NP_650568.2|DMEL	LOC108087006|XP_017039644.1|DFIC
OG0000065	CG17562|NP_650566.1|DMEL	LOC108087009|XP_017039646.1|DFIC
OG0000065	CG17560|NP_650567.1|DMEL	LOC108087007|XP_017039645.1|DFIC
OG0000066	CG15717|NP_572856.1|DMEL	LOC108095590|XP_017052241.1|DFIC
OG0000066	CG2336|NP_731094.3|DMEL	LOC108091801|XP_017046658.1|DFIC
OG0000066	CG12516|NP_651615.2|DMEL	LOC108102277|XP_017062516.1|DFIC
OG0000066	CG11634|NP_610128.2|DMEL	LOC108094357|XP_017050387.1|DFIC
OG0000066	CG5623|NP_650485.1|DMEL	LOC108096246|XP_017053178.1|DFIC
OG0000066	CG12637|NP_572645.1|DMEL	LOC108091186|XP_017045747.1|DFIC
OG0000066	CG13539|NP_611768.1|DMEL	LOC108096709|XP_017054033.1|DFIC
OG0000067	Alp5|NP_650931.1|DMEL	LOC108098544|XP_017057031.1|DFIC
OG0000067	Alp9|NP_647977.1|DMEL	LOC108089737|XP_017043607.1|DFIC
OG0000067	Alp6|NP_610496.1|DMEL	LOC108090972|XP_017045416.1|DFIC
OG0000067	Alp10|NP_647976.1|DMEL	LOC108089736|XP_017043606.1|DFIC
OG0000067	Alp1|NP_001262159.1|DMEL	LOC108093275|XP_017048744.1|DFIC
OG0000068	CG6052|NP_649002.3|DMEL	LOC108099862|XP_017058999.1|DFIC
OG0000068	CG31213|NP_001262752.1|DMEL	LOC108101069|XP_017060747.1|DFIC
OG0000068	CG42816|NP_730301.3|DMEL	LOC108086952|XP_017039554.1|DFIC
OG0000068	CG8908|NP_611464.3|DMEL	LOC108094867|XP_017051178.1|DFIC
OG0000068	ABCA|NP_608445.2|DMEL	LOC108098038|XP_017056186.1|DFIC
OG0000069	CG30428|NP_726513.1|DMEL	LOC108095205|XP_017051701.1|DFIC
OG0000070	CG9498|NP_609015.2|DMEL	LOC108093013|XP_017048405.1|DFIC
OG0000070	CG13360|NP_569859.1|DMEL	LOC108097315|XP_017055021.1|DFIC
OG0000070	CG9497|NP_609014.3|DMEL	LOC108093017|XP_017048410.1|DFIC
OG0000070	CG7135|NP_573269.1|DMEL	LOC108093018|XP_017048411.1|DFIC
OG0000071	Muc68D|NP_648504.2|DMEL	LOC108100141|XP_017059383.1|DFIC
OG0000071	CG10725|NP_648647.1|DMEL	LOC108095396|XP_017051968.1|DFIC
OG0000071	CG10154|NP_001189089.1|DMEL	LOC108095397|XP_017051969.1|DFIC
OG0000071	CG10140|NP_648648.2|DMEL	LOC108095466|XP_017052069.1|DFIC
OG0000072	jtb|NP_611126.1|DMEL	LOC108090389|XP_017044527.1|DFIC
OG0000072	CG15712|NP_611131.2|DMEL	LOC108090306|XP_017044405.1|DFIC
OG0000072	CG4409|NP_001097337.1|DMEL	LOC108090388|XP_017044526.1|DFIC
OG0000073	lolal|NP_524778.1|DMEL	LOC108093786|XP_017049554.1|DFIC
OG0000073	br|NP_001162638.2|DMEL	LOC108097185|XP_017054817.1|DFIC
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC108098509|XP_017056925.1|DFIC
OG0000074	CG10472|NP_648017.1|DMEL	LOC108093150|XP_017048585.1|DFIC
OG0000074	CG7542|NP_648995.3|DMEL	LOC108099854|XP_017058989.1|DFIC
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC108096303|XP_017053279.1|DFIC
OG0000075	Hsp27|NP_524000.1|DMEL	LOC108096448|XP_017053541.1|DFIC
OG0000075	Hsp23|NP_523999.1|DMEL	LOC108096307|XP_017053282.1|DFIC
OG0000075	Hsp26|NP_523997.1|DMEL	LOC108096304|XP_017053280.1|DFIC
OG0000076	CG42540|NP_001246627.1|DMEL	LOC108096321|XP_017053338.1|DFIC
OG0000076	CG31358|NP_650147.1|DMEL	LOC108087907|XP_017040976.1|DFIC
OG0000076	CG14736|NP_731666.2|DMEL	LOC108088087|XP_017041231.1|DFIC
OG0000076	CG33253|NP_001259699.1|DMEL	LOC108094504|XP_017050597.1|DFIC
OG0000076	Mec2|NP_573357.1|DMEL	LOC108094514|XP_017050608.1|DFIC
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC108094895|XP_017051224.1|DFIC
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC108099491|XP_017058540.1|DFIC
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC108101896|XP_017061947.1|DFIC
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC108088470|XP_017041744.1|DFIC
OG0000078	CG15128|NP_611441.1|DMEL	LOC108094965|XP_017051317.1|DFIC
OG0000078	CG7634|NP_649332.1|DMEL	LOC108088926|XP_017042437.1|DFIC
OG0000078	wa-cup|NP_649721.2|DMEL	LOC108093529|XP_017049111.1|DFIC
OG0000078	r-cup|NP_608419.1|DMEL	LOC108098116|XP_017056325.1|DFIC
OG0000078	p-cup|NP_573216.1|DMEL	LOC108098159|XP_017056384.1|DFIC
OG0000079	CG16713|NP_608799.1|DMEL	LOC108092477|XP_017047558.1|DFIC
OG0000079	IM33|NP_608800.1|DMEL	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	Amyrel|NP_477262.1|DMEL	LOC108090461|XP_017044643.1|DFIC
OG0000081	tfc|NP_612091.1|DMEL	LOC108100698|XP_017060209.1|DFIC
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC108096757|XP_017054106.1|DFIC
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC108092010|XP_017046931.1|DFIC
OG0000083	LManI|NP_609407.1|DMEL	LOC108089266|XP_017042925.1|DFIC
OG0000083	LManVI|NP_609253.1|DMEL	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC
OG0000083	LManV|NP_609252.1|DMEL	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LManIII|NP_609250.2|DMEL	LOC108098717|XP_017057324.1|DFIC
OG0000083	LManIV|NP_609251.2|DMEL	LOC108098712|XP_017057316.1|DFIC
OG0000083	LManII|NP_609408.1|DMEL	LOC108089245|XP_017042898.1|DFIC
OG0000084	CG15073|NP_611362.2|DMEL	LOC108087862|XP_017040935.1|DFIC
OG0000084	CG8388|NP_611075.1|DMEL	LOC108093919|XP_017049775.1|DFIC
OG0000085	CG2070|NP_610308.2|DMEL	LOC108101444|XP_017061270.1|DFIC
OG0000085	CG30495|NP_001260785.1|DMEL	LOC108101595|XP_017061496.1|DFIC
OG0000085	CG2065|NP_610309.1|DMEL	LOC108101603|XP_017061506.1|DFIC
OG0000085	CG2064|NP_610310.2|DMEL	LOC108101582|XP_017061483.1|DFIC
OG0000085	CG30491|NP_610306.1|DMEL	LOC108101594|XP_017061495.1|DFIC
OG0000086	fest|NP_611412.1|DMEL	LOC108096752|XP_017054097.1|DFIC
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC108101150|XP_017060862.1|DFIC
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC108090029|XP_017044014.1|DFIC
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC108094304|XP_017050312.1|DFIC
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC108101734|XP_017061675.1|DFIC
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC108100188|XP_017059448.1|DFIC
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC108093949|XP_017049834.1|DFIC
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC108100212|XP_017059477.1|DFIC
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC108098591|XP_017057133.1|DFIC
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC108098939|XP_017057635.1|DFIC
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC108087422|XP_017040258.1|DFIC
OG0000090	CG30339|NP_724813.1|DMEL	LOC108090757|XP_017045079.1|DFIC
OG0000090	CG12926|NP_610510.2|DMEL	LOC108090961|XP_017045394.1|DFIC
OG0000090	CG33514|NP_001014558.1|DMEL	LOC108096450|XP_017053542.1|DFIC
OG0000090	CG33966|NP_001033984.1|DMEL	LOC108100299|XP_017059587.1|DFIC
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC108086553|XP_017038985.1|DFIC
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC108102111|XP_017062264.1|DFIC
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC108087170|XP_017039900.1|DFIC
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC108087365|XP_017040194.1|DFIC
OG0000092	CG10513|NP_651370.2|DMEL	LOC108096020|XP_017052859.1|DFIC
OG0000092	CG11892|NP_651372.1|DMEL	LOC108095984|XP_017052817.1|DFIC
OG0000092	CG31380|NP_733121.1|DMEL	LOC108095732|XP_017052397.1|DFIC
OG0000092	CG10514|NP_651371.1|DMEL	LOC108096015|XP_017052854.1|DFIC
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC108092694|XP_017047894.1|DFIC
OG0000093	rhi|NP_536794.1|DMEL	LOC108093808|XP_017049610.1|DFIC
OG0000093	HP1b|NP_572521.2|DMEL	LOC108088659|XP_017042076.1|DFIC
OG0000094	Or67d|NP_648390.2|DMEL	LOC108089688|XP_017043524.1|DFIC
OG0000094	Or83c|NP_524244.2|DMEL	LOC108091775|XP_017046611.1|DFIC
OG0000096	CG17568|NP_609951.2|DMEL	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	wek|NP_524930.1|DMEL	LOC108094544|XP_017050641.1|DFIC
OG0000096	CG6254|NP_649983.2|DMEL	LOC108087280|XP_017040078.1|DFIC
OG0000096	CG10366|NP_609995.1|DMEL	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	CG44004|NP_001262004.2|DMEL	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC
OG0000097	CG44006|NP_001262002.1|DMEL	LOC108099737|XP_017058847.1|DFIC
OG0000097	CG44005|NP_001262003.1|DMEL	LOC108099759|XP_017058878.1|DFIC
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC108087974|XP_017041063.1|DFIC
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC108097067|XP_017054593.1|DFIC
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC108097066|XP_017054592.1|DFIC
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC108097065|XP_017054590.1|DFIC
OG0000100	CG34459|NP_001097348.1|DMEL	LOC108090525|XP_017044732.1|DFIC
OG0000100	CG14839|NP_650351.2|DMEL	LOC108092048|XP_017046984.1|DFIC
OG0000100	CG14840|NP_650349.1|DMEL	LOC108092049|XP_017046985.1|DFIC
OG0000100	CG11694|NP_649786.1|DMEL	LOC108097691|XP_017055649.1|DFIC
OG0000101	pip|NP_788536.1|DMEL	LOC108088292|XP_017041511.1|DFIC
OG0000102	PPO1|NP_476812.1|DMEL	LOC108093909|XP_017049764.1|DFIC
OG0000102	PPO2|NP_610443.1|DMEL	LOC108090478|XP_017044665.1|DFIC
OG0000103	CG5653|NP_648269.1|DMEL	LOC108094023|XP_017049946.1|DFIC
OG0000103	CG6034|NP_649005.1|DMEL	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	CG7460|NP_649004.1|DMEL	LOC108099865|XP_017059002.1|DFIC
OG0000103	CG7737|NP_001286308.1|DMEL	LOC108086454|XP_017038864.1|DFIC
OG0000104	Pdh|NP_524105.2|DMEL	LOC108089623|XP_017043475.1|DFIC
OG0000104	Fbp2|NP_523522.1|DMEL	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	CG4842|NP_648885.1|DMEL	LOC108089503|XP_017043297.1|DFIC
OG0000105	Or67a|NP_524005.2|DMEL	LOC108091851|XP_017046719.1|DFIC
OG0000105	Or85d|NP_524281.1|DMEL	LOC108099251|XP_017058111.1|DFIC
OG0000105	Or85c|NP_524280.2|DMEL	LOC108099504|XP_017058556.1|DFIC
OG0000105	Or85b|NP_524279.2|DMEL	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000106	CG30286|NP_726082.3|DMEL	LOC108101407|XP_017061221.1|DFIC
OG0000106	CG43335|NP_001247121.1|DMEL	LOC108096338|XP_017053375.1|DFIC
OG0000106	CG43336|NP_001247122.1|DMEL	LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC
OG0000106	CG18420|NP_995715.1|DMEL	LOC108100916|XP_017060521.1|DFIC
OG0000106	CG18636|NP_995714.2|DMEL	LOC108100983|XP_017060633.1|DFIC
OG0000106	CG33462|NP_995844.2|DMEL	LOC108087622|XP_017040553.1|DFIC
OG0000106	CG30082|NP_001188942.1|DMEL	LOC108087643|XP_017040596.1|DFIC
OG0000106	CG30090|NP_725487.1|DMEL	LOC108087641|XP_017040594.1|DFIC
OG0000107	Gr59c|NP_726292.1|DMEL	LOC108096602|XP_017053789.1|DFIC
OG0000107	Gr36b|NP_724039.1|DMEL	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC
OG0000107	Gr36a|NP_724038.2|DMEL	LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC
OG0000107	Gr59d|NP_611758.2|DMEL	LOC108096607|XP_017053803.1|DFIC
OG0000109	CG17097|NP_609429.1|DMEL	LOC108099999|XP_017059189.1|DFIC
OG0000109	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC
OG0000109	Lip4|NP_001260356.1|DMEL	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	CG32379|NP_729252.2|DMEL	LOC108088246|XP_017041452.1|DFIC
OG0000110	CG8562|NP_648118.1|DMEL	LOC108088248|XP_017041454.1|DFIC
OG0000110	CG18417|NP_648119.1|DMEL	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	CG8560|NP_648120.3|DMEL	LOC108088256|XP_017041463.1|DFIC
OG0000111	Obp56a|NP_611442.1|DMEL	LOC108094777|XP_017051039.1|DFIC
OG0000111	Obp56e|NP_611445.1|DMEL	LOC108094927|XP_017051274.1|DFIC
OG0000111	Obp56d|NP_611444.2|DMEL	LOC108094929|XP_017051277.1|DFIC
OG0000112	CG9676|NP_728008.1|DMEL	LOC108098021|XP_017056163.1|DFIC
OG0000112	CG1304|NP_608418.1|DMEL	LOC108097867|XP_017055891.1|DFIC
OG0000112	Ser6|NP_523426.1|DMEL	LOC108098130|XP_017056341.1|DFIC
OG0000113	CG44271|NP_001285689.1|DMEL	LOC108088714|XP_017042147.1|DFIC, LOC108088715|XP_017042148.1|DFIC
OG0000113	dgrn|NP_649596.1|DMEL	LOC108090089|XP_017044080.1|DFIC
OG0000113	elfless|NP_001163003.1|DMEL	LOC108100512|XP_017059956.1|DFIC
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	CG44008|NP_001260398.1|DMEL	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	CG14933|NP_652566.1|DMEL	LOC108102107|XP_017062260.1|DFIC
OG0000114	CG42486|NP_001162960.1|DMEL	LOC108102108|XP_017062261.1|DFIC, LOC108088497|XP_017041852.1|DFIC
OG0000116	CG31102|NP_001262951.1|DMEL	LOC108096024|XP_017052862.1|DFIC
OG0000116	CG10550|NP_651380.2|DMEL	LOC108095865|XP_017052658.1|DFIC
OG0000116	CG31097|NP_733093.2|DMEL	LOC108095695|XP_017052354.1|DFIC
OG0000116	CG31288|NP_733094.1|DMEL	LOC108096016|XP_017052855.1|DFIC
OG0000117	CG7953|NP_609683.1|DMEL	LOC108098321|XP_017056635.1|DFIC
OG0000117	CG7916|NP_609682.1|DMEL	LOC108098322|XP_017056636.1|DFIC
OG0000117	CG8997|NP_609681.1|DMEL	LOC108098323|XP_017056637.1|DFIC
OG0000117	CG33306|NP_995706.1|DMEL	LOC108098326|XP_017056639.1|DFIC
OG0000118	Cyp28d1|NP_608912.1|DMEL	LOC108089816|XP_017043707.1|DFIC
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC108098379|XP_017056731.1|DFIC
OG0000119	Npc2e|NP_731439.2|DMEL	LOC108098930|XP_017057624.1|DFIC
OG0000119	Npc2c|NP_649976.1|DMEL	LOC108098763|XP_017057383.1|DFIC
OG0000119	Npc2d|NP_649975.1|DMEL	LOC108098929|XP_017057623.1|DFIC
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC108092896|XP_017048233.1|DFIC
OG0000120	Roc2|NP_610691.1|DMEL	LOC108093778|XP_017049539.1|DFIC
OG0000120	Roc1b|NP_652613.1|DMEL	LOC108098999|XP_017057719.1|DFIC
OG0000121	CG15369|NP_572542.1|DMEL	LOC108088578|XP_017041917.1|DFIC
OG0000121	CG31313|NP_731919.1|DMEL	LOC108091875|XP_017046745.1|DFIC
OG0000121	Cys|NP_476856.1|DMEL	LOC108091877|XP_017046748.1|DFIC
OG0000122	Or22c|NP_523454.2|DMEL	LOC108094131|XP_017050042.1|DFIC
OG0000122	Or10a|NP_511122.1|DMEL	LOC108091045|XP_017045485.1|DFIC
OG0000122	Or45b|NP_523667.1|DMEL	LOC108090686|XP_017044961.1|DFIC
OG0000122	Or24a|NP_523470.3|DMEL	LOC108091442|XP_017046125.1|DFIC
OG0000123	CG3565|NP_611942.1|DMEL	LOC108101851|XP_017061859.1|DFIC
OG0000123	CG15177|NP_649672.1|DMEL	LOC108091750|XP_017046584.1|DFIC
OG0000123	sowi|NP_649671.2|DMEL	LOC108091747|XP_017046578.1|DFIC
OG0000123	sunz|NP_649673.1|DMEL	LOC108091756|XP_017046588.1|DFIC
OG0000124	CG5348|NP_611156.3|DMEL	LOC108090422|XP_017044578.1|DFIC
OG0000124	CG12376|NP_610405.3|DMEL	LOC108090270|XP_017044368.1|DFIC
OG0000124	CG14744|NP_001097232.2|DMEL	LOC108090304|XP_017044403.1|DFIC
