Orthogroup	DMEL.longest_only	DPER.longest_only
OG0000049	CG4053|NP_650601.2|DMEL	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER
OG0000049	CG5246|NP_650603.1|DMEL	LOC6598735|XP_002023804.1|DPER
OG0000049	CG31269|NP_001097818.1|DMEL	LOC6598764|XP_002023798.1|DPER
OG0000049	CG31265|NP_650599.1|DMEL	LOC6598765|XP_002023799.1|DPER
OG0000049	CG5255|NP_650604.1|DMEL	LOC6598736|XP_026840083.1|DPER
OG0000050	CG13193|NP_610699.1|DMEL	LOC6600939|XP_002026041.2|DPER
OG0000050	CG33766|NP_001027140.1|DMEL	LOC6603416|XP_002028421.2|DPER
OG0000050	CG33770|NP_001027144.2|DMEL	LOC6603438|XP_026848195.1|DPER
OG0000050	CG33769|NP_001027143.1|DMEL	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER
OG0000050	CG33767|NP_001027141.1|DMEL	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER
OG0000050	CG33771|NP_001027145.3|DMEL	LOC6603437|XP_002028415.2|DPER
OG0000050	CG33768|NP_001027142.2|DMEL	LOC6603414|XP_002028419.2|DPER
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC6588071|XP_002014115.1|DPER
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER
OG0000051	Cyp313a5|NP_650168.1|DMEL, Cyp313a1|NP_650368.1|DMEL, Cyp313a2|NP_650169.3|DMEL, Cyp313a3|NP_650170.2|DMEL	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER
OG0000052	CG16904|NP_649957.1|DMEL, CG31141|NP_732912.2|DMEL	LOC6588118|XP_002013763.1|DPER
OG0000052	eloF|NP_649956.1|DMEL, CG8534|NP_649955.1|DMEL, CG9458|NP_731419.1|DMEL, CG9459|NP_649958.2|DMEL	LOC6588232|XP_026849799.1|DPER
OG0000052	CG17821|NP_725820.2|DMEL	LOC6590971|XP_002015907.1|DPER
OG0000052	CG18609|NP_611365.2|DMEL	LOC6591184|XP_002015908.1|DPER
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC6589988|XP_002015740.1|DPER
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC6589987|XP_002015739.1|DPER
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC6589986|XP_002015738.1|DPER
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC6589985|XP_002015737.2|DPER
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC6590437|XP_002015733.2|DPER
OG0000054	AOX1|NP_650475.1|DMEL	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	AOX2|NP_732047.2|DMEL	LOC6594491|XP_026850312.1|DPER
OG0000054	AOX4|NP_650478.1|DMEL	LOC6594493|XP_002019964.1|DPER
OG0000054	AOX3|NP_650477.1|DMEL	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	CecC|NP_524591.1|DMEL	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER
OG0000056	CG6726|NP_651120.1|DMEL	LOC6595083|XP_002020145.1|DPER
OG0000056	CG17110|NP_651121.1|DMEL	LOC6595082|XP_002020144.1|DPER
OG0000056	CG17109|NP_651122.2|DMEL, CG6738|NP_651124.1|DMEL, CG6733|NP_651123.1|DMEL	LOC6595081|XP_002020143.1|DPER
OG0000056	CG6465|NP_650004.1|DMEL	LOC6588046|XP_002012859.1|DPER
OG0000058	AANATL3|NP_610018.1|DMEL	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	AANATL2|NP_609005.1|DMEL	LOC6593807|XP_002019274.1|DPER
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC6600389|XP_002025477.1|DPER
OG0000059	TwdlH|NP_651490.1|DMEL	LOC6588560|XP_026851114.1|DPER
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC6588594|XP_026851089.1|DPER
OG0000059	TwdlK|NP_651488.1|DMEL	LOC6588660|XP_026843599.1|DPER
OG0000059	TwdlN|NP_733160.1|DMEL	LOC6588641|XP_002013982.1|DPER
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	TwdlM|NP_651484.1|DMEL	LOC6587355|XP_002013989.1|DPER
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC6603233|XP_026845368.1|DPER
OG0000060	CG7094|NP_609851.2|DMEL	LOC6595658|XP_002020780.1|DPER
OG0000060	CG12147|NP_649536.1|DMEL	LOC6591405|XP_002017180.1|DPER
OG0000060	dco|NP_001356928.1|DMEL	LOC6595218|XP_026848071.1|DPER
OG0000060	CG2577|NP_572794.1|DMEL	LOC6596974|XP_002022138.1|DPER
OG0000061	CG15255|NP_609755.1|DMEL	LOC6596401|XP_002021586.2|DPER
OG0000061	CG7631|NP_609760.1|DMEL	LOC6596505|XP_002021579.1|DPER
OG0000061	CG15254|NP_609757.1|DMEL	LOC6596398|XP_002021583.1|DPER
OG0000061	CG15253|NP_609758.1|DMEL	LOC6596397|XP_002021582.1|DPER
OG0000062	CG12111|NP_572491.1|DMEL	LOC6597499|XP_002022647.1|DPER
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC6597957|XP_002023160.1|DPER
OG0000062	Sfp24F|NP_001162870.1|DMEL	LOC113565624|XP_026843917.1|DPER
OG0000063	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL	LOC6591531|XP_002017317.1|DPER
OG0000063	CG17930|NP_650533.1|DMEL	LOC6591530|XP_002017316.1|DPER
OG0000063	CG42826|NP_001189079.1|DMEL	LOC6600252|XP_002025417.1|DPER
OG0000063	CG32053|NP_729587.1|DMEL	LOC6600250|XP_002025415.1|DPER
OG0000063	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL	LOC6600251|XP_026849074.1|DPER
OG0000065	CG10096|NP_001027183.1|DMEL	LOC6598720|XP_002023867.2|DPER
OG0000065	Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER
OG0000065	CG14893|NP_650568.2|DMEL	LOC6598627|XP_002023839.1|DPER
OG0000065	CG17562|NP_650566.1|DMEL	LOC6598629|XP_002023841.1|DPER
OG0000065	CG17560|NP_650567.1|DMEL	LOC6598628|XP_002023840.1|DPER
OG0000066	CG15717|NP_572856.1|DMEL	LOC6599270|XP_002024265.1|DPER
OG0000066	CG2336|NP_731094.3|DMEL	LOC6591665|XP_002016994.1|DPER
OG0000066	CG12516|NP_651615.2|DMEL	LOC6588399|XP_002012948.2|DPER
OG0000066	CG11634|NP_610128.2|DMEL	LOC6593739|XP_002018997.1|DPER
OG0000066	CG5623|NP_650485.1|DMEL	LOC6594244|XP_002019977.1|DPER
OG0000066	CG12637|NP_572645.1|DMEL	LOC6599208|XP_002024332.1|DPER
OG0000066	CG13539|NP_611768.1|DMEL	LOC6597988|XP_002023084.2|DPER
OG0000067	Alp5|NP_650931.1|DMEL	LOC6587985|XP_002013720.1|DPER
OG0000067	Alp9|NP_647977.1|DMEL	LOC6600313|XP_026849051.1|DPER
OG0000067	Alp6|NP_610496.1|DMEL	LOC6592947|XP_002017691.1|DPER
OG0000067	Alp10|NP_647976.1|DMEL	LOC6600311|XP_002025365.2|DPER
OG0000067	Alp1|NP_001262159.1|DMEL	LOC6599619|XP_026849500.1|DPER
OG0000068	CG6052|NP_649002.3|DMEL	LOC6600249|XP_026849073.1|DPER
OG0000068	CG31213|NP_001262752.1|DMEL, CG42816|NP_730301.3|DMEL, CG8908|NP_611464.3|DMEL	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	ABCA|NP_608445.2|DMEL	LOC6597733|XP_026846914.1|DPER
OG0000069	CG30428|NP_726513.1|DMEL	LOC6593153|XP_002018327.2|DPER
OG0000070	CG9498|NP_609015.2|DMEL	LOC6593928|XP_002019257.1|DPER
OG0000070	CG13360|NP_569859.1|DMEL	LOC6600003|XP_026849240.1|DPER
OG0000070	CG9497|NP_609014.3|DMEL	LOC6593930|XP_002019259.1|DPER
OG0000070	CG7135|NP_573269.1|DMEL	LOC6593929|XP_002019258.1|DPER
OG0000071	Muc68D|NP_648504.2|DMEL	LOC113566413|XP_026847671.1|DPER
OG0000071	CG10725|NP_648647.1|DMEL	LOC6602203|XP_002027211.2|DPER
OG0000071	CG10154|NP_001189089.1|DMEL	LOC6602202|XP_002027210.1|DPER
OG0000071	CG10140|NP_648648.2|DMEL	LOC6602204|XP_002027212.1|DPER
OG0000072	jtb|NP_611126.1|DMEL	LOC6589942|XP_002015970.1|DPER
OG0000072	CG15712|NP_611131.2|DMEL	LOC6589935|XP_002015963.1|DPER
OG0000072	CG4409|NP_001097337.1|DMEL	LOC6589940|XP_026842218.1|DPER
OG0000073	lolal|NP_524778.1|DMEL	LOC6590059|XP_002016391.2|DPER
OG0000073	br|NP_001162638.2|DMEL	LOC6596773|XP_026845891.1|DPER
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC6598784|XP_026845038.1|DPER
OG0000074	CG10472|NP_648017.1|DMEL	LOC6601461|XP_002026428.1|DPER
OG0000074	CG7542|NP_648995.3|DMEL	LOC6595912|XP_002021058.1|DPER
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC6599641|XP_026849541.1|DPER
OG0000075	Hsp27|NP_524000.1|DMEL	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	Hsp23|NP_523999.1|DMEL	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	Hsp26|NP_523997.1|DMEL	LOC6599642|XP_002024752.1|DPER
OG0000076	CG42540|NP_001246627.1|DMEL	LOC6599674|XP_026847351.1|DPER
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	CG33253|NP_001259699.1|DMEL	LOC6597369|XP_002022410.2|DPER
OG0000076	Mec2|NP_573357.1|DMEL	LOC6597368|XP_002022409.1|DPER
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC6592709|XP_002018511.1|DPER
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC6594922|XP_002020130.2|DPER
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC6601317|XP_026842235.1|DPER
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC6588313|XP_026850466.1|DPER
OG0000078	CG15128|NP_611441.1|DMEL	LOC6590621|XP_002016708.1|DPER
OG0000078	CG7634|NP_649332.1|DMEL	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	wa-cup|NP_649721.2|DMEL	LOC6594273|XP_026849445.1|DPER
OG0000078	r-cup|NP_608419.1|DMEL	LOC6599452|XP_002024516.1|DPER
OG0000078	p-cup|NP_573216.1|DMEL	LOC6598424|XP_002023602.1|DPER
OG0000079	Acp24A4|NP_001036330.1|DMEL	LOC6589088|XP_002014970.1|DPER
OG0000079	CG16713|NP_608799.1|DMEL	LOC6589089|XP_002014971.1|DPER
OG0000079	IM33|NP_608800.1|DMEL	LOC6589086|XP_002014968.1|DPER
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	Amyrel|NP_477262.1|DMEL	LOC6601604|XP_026841767.1|DPER
OG0000081	tfc|NP_612091.1|DMEL	LOC6601043|XP_026849686.1|DPER
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC6590930|XP_002016009.1|DPER
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC6587757|XP_002012761.1|DPER
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC6588213|XP_002013604.1|DPER
OG0000083	LManI|NP_609407.1|DMEL	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LManIII|NP_609250.2|DMEL	LOC113565380|XP_026842968.1|DPER
OG0000083	LManIV|NP_609251.2|DMEL	LOC6593875|XP_002019172.1|DPER
OG0000083	LManII|NP_609408.1|DMEL	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	CG15073|NP_611362.2|DMEL	LOC6591191|XP_002015915.1|DPER
OG0000084	CG8388|NP_611075.1|DMEL	LOC6600795|XP_002025966.1|DPER
OG0000085	CG30495|NP_001260785.1|DMEL	LOC6602084|XP_026841580.1|DPER
OG0000085	CG2064|NP_610310.2|DMEL	LOC6590808|XP_002016354.1|DPER
OG0000085	CG30491|NP_610306.1|DMEL	LOC6602085|XP_002027163.1|DPER
OG0000086	fest|NP_611412.1|DMEL	LOC6589907|XP_002016516.1|DPER
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC6589273|XP_026844109.1|DPER
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC6593903|XP_002018780.1|DPER
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC6589141|XP_002014431.1|DPER
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC6601258|XP_002026327.1|DPER
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC6593404|XP_002018858.2|DPER
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC6591475|XP_002017466.2|DPER
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC6591474|XP_002017465.1|DPER
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC113565706|XP_026844403.1|DPER
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC6601937|XP_002026979.1|DPER
OG0000090	CG30339|NP_724813.1|DMEL	LOC6592691|XP_002017728.1|DPER
OG0000090	CG12926|NP_610510.2|DMEL	LOC6593093|XP_026842252.1|DPER
OG0000090	CG33514|NP_001014558.1|DMEL	LOC113566321|XP_026847263.1|DPER
OG0000090	CG33966|NP_001033984.1|DMEL	LOC6601034|XP_002026122.2|DPER
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC6587436|XP_026850695.1|DPER
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC6589208|XP_002014698.1|DPER
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC6588440|XP_002013817.1|DPER
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC6588470|XP_002013826.1|DPER
OG0000092	CG10513|NP_651370.2|DMEL	LOC6591879|XP_002017077.1|DPER
OG0000092	CG11892|NP_651372.1|DMEL	LOC6591877|XP_002017075.1|DPER
OG0000092	CG31380|NP_733121.1|DMEL	LOC6591761|XP_002017422.1|DPER
OG0000092	CG10514|NP_651371.1|DMEL	LOC6591878|XP_002017076.1|DPER
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC6588885|XP_026844631.1|DPER
OG0000093	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL	LOC6592489|XP_002018395.2|DPER
OG0000093	HP6|NP_608842.1|DMEL	LOC6595624|XP_002020698.1|DPER
OG0000093	HP1b|NP_572521.2|DMEL	LOC6597406|XP_002022414.1|DPER
OG0000094	Or67d|NP_648390.2|DMEL	LOC6600289|XP_026849039.1|DPER
OG0000094	Or83c|NP_524244.2|DMEL	LOC6587848|XP_002013277.1|DPER
OG0000096	CG17568|NP_609951.2|DMEL	LOC6588640|XP_002013209.1|DPER
OG0000096	wek|NP_524930.1|DMEL	LOC6588001|XP_002013207.1|DPER
OG0000096	CG6254|NP_649983.2|DMEL	LOC6587692|XP_002012897.1|DPER
OG0000096	CG10366|NP_609995.1|DMEL	LOC6593471|XP_026843094.1|DPER
OG0000097	CG44004|NP_001262004.2|DMEL, CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL	LOC6598928|XP_026848961.1|DPER
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC6598722|XP_002023869.1|DPER
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC6600180|XP_002025279.1|DPER
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC6600179|XP_002025278.2|DPER
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC6598378|XP_026846207.1|DPER
OG0000100	CG34459|NP_001097348.1|DMEL	LOC113565196|XP_026842416.1|DPER
OG0000100	CG14839|NP_650351.2|DMEL	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	pip|NP_788536.1|DMEL	LOC6602370|XP_026848567.1|DPER
OG0000102	PPO1|NP_476812.1|DMEL	LOC6589981|XP_002016329.1|DPER
OG0000102	PPO2|NP_610443.1|DMEL	LOC6593018|XP_002018259.1|DPER
OG0000103	CG5653|NP_648269.1|DMEL	LOC6600283|XP_002025396.1|DPER
OG0000103	CG6034|NP_649005.1|DMEL	LOC6596091|XP_026845530.1|DPER
OG0000103	CG7460|NP_649004.1|DMEL	LOC113566017|XP_026845529.1|DPER
OG0000103	CG7737|NP_001286308.1|DMEL	LOC6601265|XP_002026394.1|DPER
OG0000104	Pdh|NP_524105.2|DMEL	LOC6599818|XP_026847290.1|DPER
OG0000104	Fbp2|NP_523522.1|DMEL	LOC6593376|XP_002019042.1|DPER
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC6599813|XP_002024913.1|DPER
OG0000105	Or67a|NP_524005.2|DMEL	LOC113567433|XP_026851048.1|DPER
OG0000105	Or85d|NP_524281.1|DMEL	LOC6591576|XP_002017405.2|DPER
OG0000105	Or85c|NP_524280.2|DMEL, Or85b|NP_524279.2|DMEL	LOC6591573|XP_026849170.1|DPER
OG0000106	CG43335|NP_001247121.1|DMEL, CG43336|NP_001247122.1|DMEL, CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL, CG33462|NP_995844.2|DMEL, CG30082|NP_001188942.1|DMEL, CG30090|NP_725487.1|DMEL	LOC6601558|XP_002026678.2|DPER
OG0000107	Gr59c|NP_726292.1|DMEL	LOC6590254|XP_002015884.1|DPER
OG0000107	Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL	LOC6603539|XP_002028510.1|DPER
OG0000107	Gr59d|NP_611758.2|DMEL	LOC6590253|XP_002015883.1|DPER
OG0000109	CG17097|NP_609429.1|DMEL, CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	Lip4|NP_001260356.1|DMEL	LOC6596622|XP_002021630.1|DPER
OG0000110	CG32379|NP_729252.2|DMEL	LOC6597183|XP_002022328.2|DPER
OG0000110	CG8562|NP_648118.1|DMEL	LOC6597184|XP_002022329.2|DPER
OG0000110	CG18417|NP_648119.1|DMEL	LOC6597186|XP_002022331.1|DPER
OG0000110	CG8560|NP_648120.3|DMEL	LOC6597187|XP_002022332.2|DPER
OG0000111	Obp56a|NP_611442.1|DMEL	LOC6590619|XP_002016706.1|DPER
OG0000111	Obp56e|NP_611445.1|DMEL	LOC6590615|XP_002016702.1|DPER
OG0000111	Obp56d|NP_611444.2|DMEL	LOC6590616|XP_002016703.1|DPER
OG0000112	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL	LOC6600036|XP_002025083.2|DPER
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC113566310|XP_026847204.1|DPER
OG0000113	dgrn|NP_649596.1|DMEL	LOC6588309|XP_002013782.2|DPER
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC6595493|XP_002020598.1|DPER
OG0000114	CG44008|NP_001260398.1|DMEL	LOC6604575|XP_002029459.1|DPER
OG0000114	CG14933|NP_652566.1|DMEL	LOC6595495|XP_002020600.1|DPER
OG0000116	CG31102|NP_001262951.1|DMEL	LOC6591523|XP_026847060.1|DPER
OG0000116	CG10550|NP_651380.2|DMEL	LOC6591517|XP_002017065.1|DPER
OG0000116	CG31097|NP_733093.2|DMEL	LOC6591522|XP_002017070.1|DPER
OG0000116	CG31288|NP_733094.1|DMEL	LOC6591521|XP_002017069.1|DPER
OG0000117	CG7953|NP_609683.1|DMEL	LOC6597997|XP_002023222.1|DPER
OG0000117	CG7916|NP_609682.1|DMEL	LOC6598029|XP_002023221.1|DPER
OG0000117	CG8997|NP_609681.1|DMEL	LOC6598028|XP_002023220.1|DPER
OG0000117	CG33306|NP_995706.1|DMEL	LOC6598027|XP_002023219.1|DPER
OG0000118	Cyp28d1|NP_608912.1|DMEL, Cyp28d2|NP_608911.1|DMEL	LOC6589861|XP_002015166.1|DPER
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC6599402|XP_026847098.1|DPER
OG0000119	Npc2e|NP_731439.2|DMEL	LOC6598639|XP_002023820.1|DPER
OG0000119	Npc2c|NP_649976.1|DMEL	LOC6598637|XP_002023818.1|DPER
OG0000119	Npc2d|NP_649975.1|DMEL	LOC6598638|XP_002023819.1|DPER
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC6600097|XP_002025205.2|DPER
OG0000120	Roc2|NP_610691.1|DMEL	LOC6590173|XP_002016107.1|DPER
OG0000120	Roc1b|NP_652613.1|DMEL	LOC6599516|XP_002024644.1|DPER
OG0000121	CG15369|NP_572542.1|DMEL	LOC6599963|XP_002025040.1|DPER
OG0000121	CG31313|NP_731919.1|DMEL	LOC6587257|XP_002013500.1|DPER
OG0000121	Cys|NP_476856.1|DMEL	LOC6587434|XP_002013499.1|DPER
OG0000122	Or22c|NP_523454.2|DMEL	LOC6595720|XP_002020578.1|DPER
OG0000122	Or10a|NP_511122.1|DMEL	LOC6599189|XP_002024346.1|DPER
OG0000122	Or45b|NP_523667.1|DMEL	LOC6592948|XP_002017692.1|DPER
OG0000122	Or24a|NP_523470.3|DMEL	LOC6589395|XP_002014644.1|DPER
OG0000123	CG3565|NP_611942.1|DMEL	LOC6600859|XP_002025996.1|DPER
OG0000123	CG15177|NP_649672.1|DMEL, sowi|NP_649671.2|DMEL	LOC6591749|XP_002016987.1|DPER
OG0000123	sunz|NP_649673.1|DMEL	LOC6591748|XP_002016986.1|DPER
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC6592458|XP_002017793.1|DPER
OG0000124	CG14744|NP_001097232.2|DMEL	LOC6592447|XP_002017792.2|DPER
OG0000124	CG14743|NP_610408.2|DMEL	LOC6592445|XP_026841433.1|DPER
OG0000125	Men-b|NP_001163750.1|DMEL	LOC6587197|XP_026840187.1|DPER
OG0000125	Men|NP_524880.2|DMEL	LOC6587322|XP_026840529.1|DPER
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC6589945|XP_002015973.1|DPER
OG0000125	Menl-2|NP_001027424.2|DMEL	LOC6589946|XP_002015974.1|DPER
OG0000126	Prtl99C|NP_651735.3|DMEL	LOC6595651|XP_002020775.1|DPER
OG0000126	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL, CG46191|NP_001303590.1|DMEL, CG46192|NP_001303591.1|DMEL, CG46193|NP_001303592.1|DMEL	LOC6593662|XP_026843526.1|DPER
OG0000127	CG18748|NP_001097703.1|DMEL	LOC6594438|XP_002019550.1|DPER
OG0000127	CG18746|NP_652649.1|DMEL	LOC6594439|XP_002019551.2|DPER
OG0000127	CG18745|NP_652648.1|DMEL	LOC6594437|XP_002019549.1|DPER
OG0000127	CG18747|NP_652650.2|DMEL	LOC6594436|XP_002019548.2|DPER
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC6591138|XP_026841346.1|DPER
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC6591137|XP_002015931.1|DPER
OG0000129	Fum1|NP_572339.1|DMEL	LOC6600225|XP_026846733.1|DPER
OG0000129	Fum3|NP_648467.1|DMEL	LOC6595739|XP_002021356.1|DPER
OG0000129	Fum4|NP_723527.1|DMEL	LOC113565640|XP_026844003.1|DPER
OG0000129	Fum2|NP_727109.2|DMEL	LOC6604479|XP_026846732.1|DPER
OG0000130	CG7386|NP_648036.1|DMEL	LOC113566721|XP_026849408.1|DPER
OG0000130	CG10274|NP_001097525.1|DMEL	LOC6601427|XP_026847802.1|DPER
OG0000130	D19B|NP_477297.1|DMEL	LOC6601429|XP_002026465.2|DPER
OG0000130	D19A|NP_477304.1|DMEL	LOC6599462|XP_002024611.2|DPER
OG0000131	snk|NP_001097766.1|DMEL	LOC6587235|XP_002013890.1|DPER
OG0000132	Phae1|NP_609550.1|DMEL	LOC6589424|XP_002014544.2|DPER
OG0000132	CG7142|NP_650703.1|DMEL	LOC6591607|XP_002017102.1|DPER
OG0000134	eff|NP_731941.1|DMEL	LOC6588294|XP_002012910.1|DPER
OG0000134	CG2574|NP_572796.1|DMEL	LOC6597038|XP_026845611.1|DPER
OG0000134	Ubc2|NP_477137.1|DMEL	LOC6596579|XP_026843085.1|DPER
OG0000136	CG43088|NP_001245670.1|DMEL	LOC113565174|XP_026842244.1|DPER, LOC113565244|XP_026842782.1|DPER
OG0000137	Rm62|NP_524243.2|DMEL	LOC6587713|XP_026840068.1|DPER
OG0000137	CG10077|NP_648062.2|DMEL	LOC6604534|XP_026847613.1|DPER
OG0000138	ouib|NP_649822.2|DMEL	LOC6594569|XP_002019588.1|DPER
OG0000138	nom|NP_649821.2|DMEL	LOC6594568|XP_002019587.1|DPER
OG0000138	CG8159|NP_649823.2|DMEL	LOC6594570|XP_026840494.1|DPER
OG0000138	M1BP|NP_649825.1|DMEL	LOC6594332|XP_002019590.1|DPER
OG0000140	grass|NP_651543.1|DMEL	LOC6587347|XP_002013026.1|DPER
OG0000141	GstO1|NP_648237.1|DMEL	LOC6601432|XP_026847826.1|DPER
OG0000141	GstO2|NP_729388.1|DMEL	LOC6601434|XP_002026469.1|DPER
OG0000141	se|NP_648235.1|DMEL	LOC6601435|XP_002026471.1|DPER
OG0000141	GstO3|NP_648234.1|DMEL	LOC6601436|XP_002026472.1|DPER
OG0000142	nAChRalpha1|NP_001262916.1|DMEL	LOC6592001|XP_002016826.1|DPER
OG0000142	nAChRalpha4|NP_001097669.2|DMEL	LOC6591470|XP_026840208.1|DPER
OG0000142	nAChRalpha3|NP_525079.3|DMEL	LOC6598595|XP_026846352.1|DPER
OG0000143	GNBP1|NP_524142.2|DMEL	LOC6599054|XP_002024170.1|DPER
OG0000143	GNBP2|NP_524141.1|DMEL	LOC6599053|XP_002024169.2|DPER
OG0000144	dpr9|NP_996215.1|DMEL	LOC6591617|XP_002017119.2|DPER
OG0000144	dpr8|NP_727781.1|DMEL	LOC6598384|XP_026850061.1|DPER
