Orthogroup	DMEL.longest_only	DPSE.longest_only
OG0000047	S-Lap5|NP_610892.1|DMEL	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE
OG0000047	S-Lap3|NP_648394.1|DMEL	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE
OG0000047	S-Lap7|NP_610900.1|DMEL	LOC4805161|XP_001361611.2|DPSE
OG0000047	S-Lap4|NP_729613.1|DMEL	LOC4813116|XP_001353776.3|DPSE
OG0000048	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	CG13044|NP_648867.1|DMEL	LOC4812161|XP_001352552.3|DPSE
OG0000048	CG13042|NP_648870.1|DMEL	LOC4812224|XP_033238777.1|DPSE
OG0000049	CG4053|NP_650601.2|DMEL	LOC4800760|XP_001357975.3|DPSE
OG0000049	CG5246|NP_650603.1|DMEL	LOC4800765|XP_001357980.2|DPSE
OG0000049	CG17475|NP_650600.2|DMEL	LOC4800759|XP_001357974.3|DPSE
OG0000049	CG31269|NP_001097818.1|DMEL	LOC4800761|XP_001357976.3|DPSE
OG0000049	CG31265|NP_650599.1|DMEL	LOC4800766|XP_001357981.4|DPSE
OG0000049	CG5255|NP_650604.1|DMEL	LOC4800764|XP_001357979.3|DPSE
OG0000050	CG13193|NP_610699.1|DMEL	LOC4805406|XP_001361811.3|DPSE
OG0000050	CG33766|NP_001027140.1|DMEL	LOC6899906|XP_002135274.3|DPSE
OG0000050	CG33770|NP_001027144.2|DMEL	LOC6899912|XP_033237397.1|DPSE
OG0000050	CG33769|NP_001027143.1|DMEL	LOC6899911|XP_002135279.1|DPSE
OG0000050	CG33767|NP_001027141.1|DMEL	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	CG33771|NP_001027145.3|DMEL	LOC6899913|XP_002135281.2|DPSE
OG0000050	CG33768|NP_001027142.2|DMEL	LOC6899909|XP_033237398.1|DPSE
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC4802029|XP_001359029.3|DPSE
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	Cyp313a5|NP_650168.1|DMEL, Cyp313a1|NP_650368.1|DMEL, Cyp313a2|NP_650169.3|DMEL, Cyp313a3|NP_650170.2|DMEL	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	CG16904|NP_649957.1|DMEL, CG31141|NP_732912.2|DMEL	LOC4801488|XP_001358571.4|DPSE
OG0000052	eloF|NP_649956.1|DMEL, CG8534|NP_649955.1|DMEL, CG9458|NP_731419.1|DMEL, CG9459|NP_649958.2|DMEL	LOC4801489|XP_001358572.4|DPSE
OG0000052	CG17821|NP_725820.2|DMEL	LOC4803747|XP_001360412.1|DPSE
OG0000052	CG18609|NP_611365.2|DMEL	LOC4803748|XP_001360413.3|DPSE
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC4803611|XP_001360303.3|DPSE
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC6898153|XP_002138231.3|DPSE
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC4803609|XP_001360302.2|DPSE
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC6898152|XP_002138230.3|DPSE
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC6898150|XP_002138228.2|DPSE
OG0000054	AOX1|NP_650475.1|DMEL	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	AOX2|NP_732047.2|DMEL	LOC4803310|XP_001360074.4|DPSE
OG0000054	AOX4|NP_650478.1|DMEL	LOC5384075|XP_033232371.1|DPSE
OG0000054	AOX3|NP_650477.1|DMEL	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000055	CecC|NP_524591.1|DMEL	LOC6896733|XP_002136944.1|DPSE, LOC6896732|XP_002136943.1|DPSE, LOC6896731|XP_002136942.1|DPSE
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC6896734|XP_002136946.1|DPSE
OG0000056	CG6726|NP_651120.1|DMEL	LOC4800581|XP_015038723.2|DPSE
OG0000056	CG17110|NP_651121.1|DMEL	LOC6896822|XP_002137025.2|DPSE
OG0000056	CG17109|NP_651122.2|DMEL, CG6738|NP_651124.1|DMEL, CG6733|NP_651123.1|DMEL	LOC4800580|XP_001357831.3|DPSE
OG0000056	CG6465|NP_650004.1|DMEL	LOC6896999|XP_002137185.2|DPSE
OG0000058	AANATL3|NP_610018.1|DMEL	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	AANATL2|NP_609005.1|DMEL	LOC4816156|XP_001355873.3|DPSE
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC4816089|XP_001355320.2|DPSE
OG0000059	TwdlH|NP_651490.1|DMEL	LOC6897147|XP_002137327.1|DPSE
OG0000059	TwdlK|NP_651488.1|DMEL	LOC6897146|XP_033232929.1|DPSE
OG0000059	TwdlN|NP_733160.1|DMEL	LOC4801319|XP_001358434.2|DPSE
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC6897145|XP_002137325.3|DPSE, LOC6897144|XP_002137324.2|DPSE
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC4816062|XP_001355381.1|DPSE
OG0000060	CG7094|NP_609851.2|DMEL	LOC4817672|XP_001357060.2|DPSE
OG0000060	CG12147|NP_649536.1|DMEL	LOC6897604|XP_002137749.3|DPSE
OG0000060	dco|NP_001356928.1|DMEL	LOC4800333|XP_033234022.1|DPSE
OG0000060	CG2577|NP_572794.1|DMEL	LOC4815703|XP_001355362.3|DPSE
OG0000061	CG15255|NP_609755.1|DMEL	LOC4816506|XP_001356011.2|DPSE
OG0000061	CG7631|NP_609760.1|DMEL	LOC4816666|XP_001356006.2|DPSE
OG0000061	CG15254|NP_609757.1|DMEL	LOC4816280|XP_001356010.3|DPSE
OG0000061	CG15253|NP_609758.1|DMEL	LOC4816542|XP_001356009.2|DPSE
OG0000062	CG12111|NP_572491.1|DMEL	LOC4814796|XP_001355129.2|DPSE
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC4816599|XP_001356269.1|DPSE
OG0000062	Sfp24F|NP_001162870.1|DMEL	LOC26533356|XP_015035231.2|DPSE
OG0000062	CG43055|NP_001245867.1|DMEL	LOC117183207|XP_033237045.1|DPSE
OG0000063	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL	LOC6897651|XP_002137792.2|DPSE
OG0000063	CG17930|NP_650533.1|DMEL	LOC4802566|XP_001359461.3|DPSE
OG0000063	CG42826|NP_001189079.1|DMEL	LOC6900640|XP_002135013.2|DPSE
OG0000063	CG32053|NP_729587.1|DMEL	LOC4813121|XP_001353706.2|DPSE
OG0000063	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL	LOC6900641|XP_002135014.2|DPSE
OG0000065	CG10096|NP_001027183.1|DMEL	LOC6896923|XP_002137108.2|DPSE
OG0000065	Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE
OG0000065	CG14893|NP_650568.2|DMEL	LOC4800791|XP_001358004.3|DPSE
OG0000065	CG17562|NP_650566.1|DMEL	LOC4800793|XP_001358005.3|DPSE
OG0000065	CG17560|NP_650567.1|DMEL	LOC6896918|XP_002137102.2|DPSE
OG0000066	CG15717|NP_572856.1|DMEL	LOC4814734|XP_001354838.2|DPSE
OG0000066	CG2336|NP_731094.3|DMEL	LOC6897545|XP_002137691.2|DPSE
OG0000066	CG12516|NP_651615.2|DMEL	LOC4801086|XP_001358244.4|DPSE
OG0000066	CG11634|NP_610128.2|DMEL	LOC6903735|XP_002136740.2|DPSE
OG0000066	CG5623|NP_650485.1|DMEL	LOC4803318|XP_001360081.2|DPSE
OG0000066	CG12637|NP_572645.1|DMEL	LOC26533930|XP_015041746.1|DPSE
OG0000066	CG13539|NP_611768.1|DMEL	LOC6902765|XP_033236203.1|DPSE
OG0000067	Alp5|NP_650931.1|DMEL	LOC4801537|XP_001358611.3|DPSE
OG0000067	Alp9|NP_647977.1|DMEL	LOC4813294|XP_001353742.3|DPSE
OG0000067	Alp6|NP_610496.1|DMEL	LOC4805303|XP_001361725.2|DPSE
OG0000067	Alp10|NP_647976.1|DMEL	LOC4813729|XP_001353743.2|DPSE
OG0000067	Alp1|NP_001262159.1|DMEL	LOC6901001|XP_033238396.1|DPSE
OG0000068	CG6052|NP_649002.3|DMEL	LOC6900642|XP_002135015.3|DPSE
OG0000068	CG31213|NP_001262752.1|DMEL, CG42816|NP_730301.3|DMEL, CG8908|NP_611464.3|DMEL	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	ABCA|NP_608445.2|DMEL	LOC4815620|XP_015041394.2|DPSE
OG0000069	CG30428|NP_726513.1|DMEL	LOC4804621|XP_033234564.1|DPSE
OG0000070	CG9498|NP_609015.2|DMEL	LOC4816245|XP_001355864.2|DPSE
OG0000070	CG13360|NP_569859.1|DMEL	LOC4815848|XP_001355583.2|DPSE
OG0000070	CG9497|NP_609014.3|DMEL	LOC4816246|XP_001355865.2|DPSE
OG0000070	CG7135|NP_573269.1|DMEL	LOC6902417|XP_002133351.2|DPSE
OG0000071	Muc68D|NP_648504.2|DMEL	LOC6900130|XP_033241129.1|DPSE
OG0000071	CG10725|NP_648647.1|DMEL	LOC4811953|XP_001352897.3|DPSE
OG0000071	CG10154|NP_001189089.1|DMEL	LOC6900213|XP_033239373.1|DPSE
OG0000071	CG10140|NP_648648.2|DMEL	LOC6900212|XP_002135544.1|DPSE
OG0000072	jtb|NP_611126.1|DMEL	LOC4803792|XP_001360452.3|DPSE
OG0000072	CG15712|NP_611131.2|DMEL	LOC4803788|XP_001360450.3|DPSE
OG0000072	CG4409|NP_001097337.1|DMEL	LOC6898245|XP_002138311.1|DPSE
OG0000073	lolal|NP_524778.1|DMEL	LOC4804155|XP_001360761.3|DPSE
OG0000073	br|NP_001162638.2|DMEL	LOC6902077|XP_033240712.1|DPSE
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC13036455|XP_003736334.2|DPSE
OG0000074	CG10472|NP_648017.1|DMEL	LOC4813467|XP_001353839.3|DPSE
OG0000074	CG7542|NP_648995.3|DMEL	LOC4813167|XP_001353329.2|DPSE
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC4814181|XP_001354308.4|DPSE
OG0000075	Hsp27|NP_524000.1|DMEL	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	Hsp23|NP_523999.1|DMEL	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	Hsp26|NP_523997.1|DMEL	LOC4814183|XP_001354309.1|DPSE
OG0000076	CG42540|NP_001246627.1|DMEL	LOC6900056|XP_033238646.1|DPSE
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	CG33253|NP_001259699.1|DMEL	LOC6901614|XP_002134284.3|DPSE
OG0000076	Mec2|NP_573357.1|DMEL	LOC4815315|XP_001355000.2|DPSE
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC6903891|XP_002136626.1|DPSE
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC4800596|XP_001357842.1|DPSE
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC4805619|XP_001361993.1|DPSE
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC6897044|XP_003736391.1|DPSE
OG0000078	CG15128|NP_611441.1|DMEL	LOC4804955|XP_001361435.3|DPSE
OG0000078	CG7634|NP_649332.1|DMEL	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	wa-cup|NP_649721.2|DMEL	LOC4802953|XP_001359766.2|DPSE
OG0000078	r-cup|NP_608419.1|DMEL	LOC4814621|XP_001355050.3|DPSE
OG0000078	p-cup|NP_573216.1|DMEL	LOC4815368|XP_001354621.3|DPSE
OG0000079	Acp24A4|NP_001036330.1|DMEL	LOC117183178|XP_033235181.1|DPSE
OG0000079	CG16713|NP_608799.1|DMEL	LOC6902965|XP_002132691.2|DPSE
OG0000079	IM33|NP_608800.1|DMEL	LOC4817314|XP_001356685.1|DPSE
OG0000079	CG43165|NP_001245858.1|DMEL	LOC26534171|XP_015036113.2|DPSE
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	Amyrel|NP_477262.1|DMEL	LOC4805687|XP_001362046.3|DPSE
OG0000081	tfc|NP_612091.1|DMEL	LOC4811957|XP_001352460.4|DPSE
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC4803829|XP_001360483.2|DPSE
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC4800945|XP_001358129.3|DPSE
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC4801644|XP_001358698.2|DPSE
OG0000083	LManI|NP_609407.1|DMEL	LOC6899312|XP_033235907.1|DPSE
OG0000083	LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LManIII|NP_609250.2|DMEL	LOC6902371|XP_002133317.3|DPSE
OG0000083	LManIV|NP_609251.2|DMEL	LOC6902370|XP_002133316.2|DPSE
OG0000083	LManII|NP_609408.1|DMEL	LOC26532411|XP_033235904.1|DPSE
OG0000084	CG15073|NP_611362.2|DMEL	LOC4803751|XP_001360416.2|DPSE
OG0000084	CG8388|NP_611075.1|DMEL	LOC4805472|XP_001361867.2|DPSE
OG0000085	CG30495|NP_001260785.1|DMEL	LOC4804897|XP_015040262.2|DPSE
OG0000085	CG2064|NP_610310.2|DMEL	LOC4804123|XP_001360733.2|DPSE
OG0000085	CG30491|NP_610306.1|DMEL	LOC4804898|XP_001361384.3|DPSE
OG0000086	fest|NP_611412.1|DMEL	LOC4804253|XP_001360840.1|DPSE
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC4816786|XP_001356332.1|DPSE
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC4817851|XP_001357379.2|DPSE
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC6902768|XP_002132512.2|DPSE
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC4805581|XP_001361962.1|DPSE
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC6903460|XP_002132339.1|DPSE
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC6897738|XP_015038003.2|DPSE
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC6897737|XP_002137843.1|DPSE
OG0000089	alphaTub84B|NP_476772.1|DMEL, alphaTub84D|NP_524264.1|DMEL	LOC4802911|XP_001359737.1|DPSE
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC4812687|XP_001353070.2|DPSE
OG0000090	CG30339|NP_724813.1|DMEL	LOC4805122|XP_001361578.1|DPSE
OG0000090	CG12926|NP_610510.2|DMEL	LOC4805121|XP_015040451.2|DPSE
OG0000090	CG33514|NP_001014558.1|DMEL	LOC6900041|XP_002135405.1|DPSE
OG0000090	CG33966|NP_001033984.1|DMEL	LOC6899944|XP_002135312.2|DPSE
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC4801161|XP_015037056.1|DPSE
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC4816825|XP_001356505.3|DPSE
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC4801449|XP_033232375.1|DPSE
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC4801443|XP_001358537.1|DPSE
OG0000092	CG10513|NP_651370.2|DMEL	LOC4802360|XP_001359289.2|DPSE
OG0000092	CG11892|NP_651372.1|DMEL	LOC4802357|XP_001359285.1|DPSE
OG0000092	CG31380|NP_733121.1|DMEL	LOC4802658|XP_001359535.3|DPSE
OG0000092	CG10514|NP_651371.1|DMEL	LOC4802361|XP_001359290.2|DPSE
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC4817063|XP_015036040.1|DPSE
OG0000093	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL	LOC4804675|XP_001361198.4|DPSE
OG0000093	HP6|NP_608842.1|DMEL	LOC6899211|XP_002136312.2|DPSE
OG0000093	HP1b|NP_572521.2|DMEL	LOC4814997|XP_001354996.4|DPSE
OG0000094	Or67d|NP_648390.2|DMEL	LOC4813472|XP_015043125.2|DPSE
OG0000094	Or83c|NP_524244.2|DMEL	LOC4801917|XP_001358935.4|DPSE
OG0000096	CG17568|NP_609951.2|DMEL	LOC6897403|XP_002137555.3|DPSE
OG0000096	wek|NP_524930.1|DMEL	LOC6897404|XP_015037507.2|DPSE
OG0000096	CG6254|NP_649983.2|DMEL	LOC6897015|XP_002137200.2|DPSE
OG0000096	CG10366|NP_609995.1|DMEL	LOC4816202|XP_001355846.3|DPSE
OG0000097	CG44004|NP_001262004.2|DMEL, CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL	LOC26533006|XP_033237387.1|DPSE
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC4800823|XP_001358028.1|DPSE
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC4815949|XP_001355223.2|DPSE
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC6901833|XP_002133371.2|DPSE
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC6901374|XP_015041636.2|DPSE
OG0000100	CG34459|NP_001097348.1|DMEL	LOC26533905|XP_015035090.2|DPSE
OG0000100	CG14839|NP_650351.2|DMEL	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	pip|NP_788536.1|DMEL	LOC6900247|XP_015044019.2|DPSE
OG0000102	PPO1|NP_476812.1|DMEL	LOC4804100|XP_001360716.3|DPSE
OG0000102	PPO2|NP_610443.1|DMEL	LOC4804567|XP_001361108.2|DPSE
OG0000103	CG5653|NP_648269.1|DMEL	LOC4812871|XP_001353722.3|DPSE
OG0000103	CG6034|NP_649005.1|DMEL	LOC4813106|XP_001353445.4|DPSE
OG0000103	CG7460|NP_649004.1|DMEL	LOC4813251|XP_033237392.1|DPSE
OG0000103	CG7737|NP_001286308.1|DMEL	LOC4805641|XP_001362010.2|DPSE
OG0000104	Pdh|NP_524105.2|DMEL	LOC4811865|XP_001352567.2|DPSE
OG0000104	Fbp2|NP_523522.1|DMEL	LOC4817994|XP_001357248.2|DPSE
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC4812453|XP_001352571.2|DPSE
OG0000105	Or67a|NP_524005.2|DMEL	LOC6897188|XP_033241709.1|DPSE
OG0000105	Or85d|NP_524281.1|DMEL	LOC4802641|XP_001359524.3|DPSE
OG0000105	Or85c|NP_524280.2|DMEL	LOC117185148|XP_033241100.1|DPSE
OG0000105	Or85b|NP_524279.2|DMEL	LOC4802639|XP_033241098.1|DPSE
OG0000106	CG30286|NP_726082.3|DMEL	LOC6898861|XP_002138833.3|DPSE
OG0000106	CG43335|NP_001247121.1|DMEL, CG43336|NP_001247122.1|DMEL, CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL, CG33462|NP_995844.2|DMEL, CG30082|NP_001188942.1|DMEL, CG30090|NP_725487.1|DMEL	LOC4805729|XP_001362082.3|DPSE
OG0000107	Gr59c|NP_726292.1|DMEL	LOC4803727|XP_001360399.3|DPSE
OG0000107	Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL	LOC4816269|XP_001355878.2|DPSE
OG0000107	Gr59d|NP_611758.2|DMEL	LOC4803728|XP_001360400.3|DPSE
OG0000109	CG17097|NP_609429.1|DMEL, CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE
OG0000109	Lip4|NP_001260356.1|DMEL	LOC4816673|XP_001356046.3|DPSE
OG0000110	CG32379|NP_729252.2|DMEL	LOC4813509|XP_001353237.3|DPSE
OG0000110	CG8562|NP_648118.1|DMEL	LOC4813564|XP_001353238.4|DPSE
OG0000110	CG18417|NP_648119.1|DMEL	LOC4813596|XP_001353239.2|DPSE
OG0000110	CG8560|NP_648120.3|DMEL	LOC4813344|XP_001353235.2|DPSE
OG0000111	Obp56a|NP_611442.1|DMEL	LOC4804957|XP_001361436.2|DPSE
OG0000111	Obp56e|NP_611445.1|DMEL	LOC4804962|XP_001361439.2|DPSE
OG0000111	Obp56d|NP_611444.2|DMEL	LOC4804960|XP_001361438.4|DPSE
OG0000112	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL	LOC4816070|XP_001355599.3|DPSE
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC4814555|XP_001355049.4|DPSE
OG0000113	dgrn|NP_649596.1|DMEL	LOC4801479|XP_001358564.4|DPSE
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC4817555|XP_001356962.1|DPSE
OG0000114	CG44008|NP_001260398.1|DMEL	LOC4817556|XP_001356963.1|DPSE
OG0000114	CG14933|NP_652566.1|DMEL	LOC4817557|XP_001356964.1|DPSE
OG0000116	CG31102|NP_001262951.1|DMEL	LOC4802359|XP_001359288.2|DPSE
OG0000116	CG10550|NP_651380.2|DMEL	LOC6897573|XP_033241883.1|DPSE
OG0000116	CG31097|NP_733093.2|DMEL	LOC4802358|XP_001359287.3|DPSE
OG0000116	CG31288|NP_733094.1|DMEL	LOC4802356|XP_001359286.3|DPSE
OG0000117	CG7953|NP_609683.1|DMEL	LOC4816702|XP_001356233.1|DPSE
OG0000117	CG7916|NP_609682.1|DMEL	LOC4816357|XP_001356234.2|DPSE
OG0000117	CG8997|NP_609681.1|DMEL	LOC4816358|XP_001356235.2|DPSE
OG0000117	CG33306|NP_995706.1|DMEL	LOC6902710|XP_002133224.1|DPSE
OG0000118	Cyp28d1|NP_608912.1|DMEL, Cyp28d2|NP_608911.1|DMEL	LOC4816812|XP_001356809.3|DPSE
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC6901699|XP_002134369.2|DPSE
OG0000119	Npc2e|NP_731439.2|DMEL	LOC4800772|XP_001357987.3|DPSE
OG0000119	Npc2c|NP_649976.1|DMEL	LOC4800771|XP_001357986.2|DPSE
OG0000119	Npc2d|NP_649975.1|DMEL	LOC4800773|XP_001357988.3|DPSE
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC6901854|XP_002133392.2|DPSE
OG0000120	Roc2|NP_610691.1|DMEL	LOC4803913|XP_001360557.1|DPSE
OG0000120	Roc1b|NP_652613.1|DMEL	LOC4814059|XP_001354232.2|DPSE
OG0000121	CG15369|NP_572542.1|DMEL	LOC4815827|XP_001355632.3|DPSE
OG0000121	CG31313|NP_731919.1|DMEL	LOC6897326|XP_002137478.2|DPSE
OG0000121	Cys|NP_476856.1|DMEL	LOC4801728|XP_001358772.2|DPSE
OG0000122	Or22c|NP_523454.2|DMEL	LOC4817541|XP_001356952.2|DPSE
OG0000122	Or10a|NP_511122.1|DMEL	LOC6901494|XP_002134180.2|DPSE
OG0000122	Or45b|NP_523667.1|DMEL	LOC4805302|XP_001361724.1|DPSE
OG0000122	Or24a|NP_523470.3|DMEL	LOC4817383|XP_001356484.3|DPSE
OG0000123	CG3565|NP_611942.1|DMEL	LOC4805442|XP_001361843.2|DPSE
OG0000123	CG15177|NP_649672.1|DMEL, sowi|NP_649671.2|DMEL	LOC4802279|XP_001359231.2|DPSE
OG0000123	sunz|NP_649673.1|DMEL	LOC4802278|XP_001359230.2|DPSE
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC4805062|XP_001361526.2|DPSE
OG0000124	CG14744|NP_001097232.2|DMEL	LOC6898772|XP_002138749.2|DPSE
OG0000124	CG14743|NP_610408.2|DMEL	LOC6898774|XP_002138751.4|DPSE
OG0000125	Men-b|NP_001163750.1|DMEL	LOC4801148|XP_003736422.2|DPSE
OG0000125	Men|NP_524880.2|DMEL	LOC4801426|XP_003736507.1|DPSE
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC6898246|XP_002138312.2|DPSE
OG0000125	Menl-2|NP_001027424.2|DMEL	LOC4803794|XP_001360454.3|DPSE
OG0000126	Prtl99C|NP_651735.3|DMEL	LOC26532672|XP_033236106.1|DPSE
OG0000126	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL, CG46191|NP_001303590.1|DMEL, CG46192|NP_001303591.1|DMEL, CG46193|NP_001303592.1|DMEL	LOC6903471|XP_015035428.2|DPSE
OG0000127	CG18748|NP_001097703.1|DMEL	LOC6897876|XP_003736880.2|DPSE
OG0000127	CG18746|NP_652649.1|DMEL	LOC4802979|XP_001359787.3|DPSE
OG0000127	CG18745|NP_652648.1|DMEL	LOC4802977|XP_001359786.2|DPSE
OG0000127	CG18747|NP_652650.2|DMEL	LOC4802973|XP_001359783.3|DPSE
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC4803763|XP_001360426.3|DPSE
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC4803762|XP_001360427.4|DPSE
OG0000129	Fum1|NP_572339.1|DMEL	LOC6901846|XP_002133384.1|DPSE
OG0000129	Fum3|NP_648467.1|DMEL	LOC6900541|XP_002134925.1|DPSE
OG0000129	Fum4|NP_723527.1|DMEL	LOC26532932|XP_015035708.2|DPSE
OG0000129	Fum2|NP_727109.2|DMEL	LOC4815973|XP_001355257.2|DPSE
OG0000130	CG7386|NP_648036.1|DMEL	LOC4814083|XP_001354216.4|DPSE
OG0000130	CG10274|NP_001097525.1|DMEL	LOC4813204|XP_015043202.2|DPSE
OG0000130	D19B|NP_477297.1|DMEL	LOC4812908|XP_001353821.1|DPSE
OG0000130	D19A|NP_477304.1|DMEL	LOC4814118|XP_001354215.1|DPSE
OG0000131	snk|NP_001097766.1|DMEL	LOC4801402|XP_001358502.3|DPSE
OG0000132	Phae1|NP_609550.1|DMEL	LOC4817091|XP_033235701.1|DPSE
OG0000132	CG7142|NP_650703.1|DMEL	LOC4802383|XP_001359312.1|DPSE
OG0000134	eff|NP_731941.1|DMEL	LOC6897020|XP_002137205.1|DPSE
OG0000134	CG2574|NP_572796.1|DMEL	LOC4815530|XP_001355363.4|DPSE
OG0000134	Ubc2|NP_477137.1|DMEL	LOC4816709|XP_001356064.2|DPSE
OG0000136	CG43088|NP_001245670.1|DMEL	LOC26532788|XP_015039900.2|DPSE
OG0000137	Rm62|NP_524243.2|DMEL	LOC4801920|XP_001358938.2|DPSE
OG0000137	CG10077|NP_648062.2|DMEL	LOC6900167|XP_002135506.1|DPSE
OG0000138	ouib|NP_649822.2|DMEL	LOC4802999|XP_001359805.3|DPSE
