Orthogroup	DMEL.longest_only	DSUZ.longest_only
OG0000042	CG14502|NP_611311.1|DMEL	LOC108017900|XP_016940559.1|DSUZ
OG0000042	CG18539|NP_611315.3|DMEL	LOC108017907|XP_016940566.1|DSUZ
OG0000042	CG18536|NP_611312.1|DMEL	LOC108017901|XP_016940560.1|DSUZ
OG0000042	CG18538|NP_611314.2|DMEL	LOC108017904|XP_036669901.1|DSUZ
OG0000042	CG18537|NP_611313.1|DMEL	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ
OG0000042	CG18540|NP_611316.2|DMEL	LOC108017720|XP_016940319.1|DSUZ
OG0000043	Ugt302K1|NP_652620.1|DMEL	LOC108006018|XP_016924950.2|DSUZ
OG0000043	Ugt302C1|NP_652626.1|DMEL	LOC108006051|XP_036674427.1|DSUZ
OG0000043	Ugt302E1|NP_652625.2|DMEL	LOC108006016|XP_036674672.1|DSUZ
OG0000043	Ugt35D1|NP_651866.1|DMEL	LOC108010802|XP_016931225.2|DSUZ
OG0000043	Ugt35B1|NP_524313.2|DMEL	LOC108006056|XP_016924989.2|DSUZ
OG0000044	CG31087|NP_733100.1|DMEL	LOC108012094|XP_016932860.2|DSUZ
OG0000044	CG10562|NP_651385.3|DMEL	LOC108007932|XP_036674251.1|DSUZ
OG0000044	CHKov1|NP_001097918.1|DMEL	LOC108007930|XP_036674252.1|DSUZ
OG0000044	CG10559|NP_651382.2|DMEL	LOC108007915|XP_016927173.2|DSUZ
OG0000044	CG10560|NP_651384.2|DMEL	LOC108007906|XP_016927164.2|DSUZ
OG0000044	CG10553|NP_651383.1|DMEL	LOC108007917|XP_036674250.1|DSUZ
OG0000044	CG6908|NP_650105.1|DMEL	LOC108011721|XP_016932432.2|DSUZ
OG0000045	Cpr67Fb|NP_648420.1|DMEL	LOC108004812|XP_036670921.1|DSUZ
OG0000045	Cpr67Fa1|NP_648418.1|DMEL, Cpr67Fa2|NP_648419.1|DMEL	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ
OG0000045	Cpr65Ec|NP_648077.1|DMEL	LOC108005813|XP_016924631.1|DSUZ
OG0000045	Cpr65Eb|NP_648076.3|DMEL	LOC108005814|XP_016924632.1|DSUZ
OG0000046	CG5892|NP_650959.2|DMEL	LOC108014425|XP_016936027.2|DSUZ
OG0000046	CG14219|NP_608322.1|DMEL	LOC108014937|XP_016936647.1|DSUZ
OG0000046	CG14205|NP_608323.1|DMEL	LOC108014936|XP_016936646.1|DSUZ
OG0000046	CG14204|NP_608321.1|DMEL	LOC108015074|XP_016936802.1|DSUZ
OG0000046	CG16723|NP_651159.3|DMEL	LOC108011093|XP_036674691.1|DSUZ
OG0000046	CG33337|NP_996269.2|DMEL	LOC108011090|XP_016931644.1|DSUZ
OG0000046	CG10182|NP_651158.1|DMEL	LOC108011098|XP_036674670.1|DSUZ
OG0000047	loopin-1|NP_001097338.1|DMEL	LOC108008533|XP_016927892.1|DSUZ
OG0000047	S-Lap8|NP_611132.1|DMEL	LOC108008555|XP_016927914.1|DSUZ
OG0000047	S-Lap5|NP_610892.1|DMEL	LOC108019650|XP_016943022.1|DSUZ
OG0000047	S-Lap3|NP_648394.1|DMEL	LOC108013633|XP_016935067.1|DSUZ
OG0000047	S-Lap7|NP_610900.1|DMEL	LOC108019638|XP_016943010.1|DSUZ
OG0000047	S-Lap4|NP_729613.1|DMEL	LOC108012941|XP_016933968.1|DSUZ
OG0000048	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ
OG0000048	CG13063|NP_648869.1|DMEL	LOC108007323|XP_016926460.1|DSUZ
OG0000048	CG13044|NP_648867.1|DMEL	LOC108007321|XP_016926458.2|DSUZ
OG0000048	CG13042|NP_648870.1|DMEL	LOC108019378|XP_016942690.1|DSUZ
OG0000049	CG4053|NP_650601.2|DMEL	LOC108020793|XP_016944660.2|DSUZ
OG0000049	CG5246|NP_650603.1|DMEL	LOC108020795|XP_016944662.2|DSUZ
OG0000049	CG17475|NP_650600.2|DMEL	LOC108019317|XP_016942627.2|DSUZ
OG0000049	CG31269|NP_001097818.1|DMEL	LOC118877929|XP_036674430.1|DSUZ
OG0000049	CG31265|NP_650599.1|DMEL	LOC108019319|XP_016942628.2|DSUZ
OG0000049	CG5255|NP_650604.1|DMEL	LOC108020803|XP_016944672.2|DSUZ
OG0000050	CG13193|NP_610699.1|DMEL	LOC108009777|XP_016929902.1|DSUZ
OG0000050	CG33766|NP_001027140.1|DMEL	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ
OG0000050	CG33770|NP_001027144.2|DMEL	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ
OG0000050	CG33769|NP_001027143.1|DMEL	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ
OG0000050	CG33767|NP_001027141.1|DMEL	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ
OG0000050	CG33771|NP_001027145.3|DMEL	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ
OG0000050	CG33768|NP_001027142.2|DMEL	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC108007968|XP_016927228.1|DSUZ
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC108008061|XP_016927332.1|DSUZ
OG0000051	Cyp313a5|NP_650168.1|DMEL	LOC108019243|XP_016942528.2|DSUZ
OG0000051	Cyp313a1|NP_650368.1|DMEL	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ
OG0000051	Cyp313a2|NP_650169.3|DMEL	LOC108017397|XP_036673834.1|DSUZ
OG0000051	Cyp313a3|NP_650170.2|DMEL	LOC108019259|XP_016942548.2|DSUZ
OG0000052	CG16904|NP_649957.1|DMEL	LOC108016209|XP_016938326.2|DSUZ
OG0000052	CG31141|NP_732912.2|DMEL	LOC108017445|XP_036674526.1|DSUZ
OG0000052	CG8534|NP_649955.1|DMEL	LOC108016205|XP_016938321.2|DSUZ
OG0000052	CG9458|NP_731419.1|DMEL	LOC108016212|XP_016938330.1|DSUZ
OG0000052	CG9459|NP_649958.2|DMEL	LOC108016207|XP_016938323.1|DSUZ
OG0000052	CG17821|NP_725820.2|DMEL	LOC108018024|XP_016940878.1|DSUZ
OG0000052	CG18609|NP_611365.2|DMEL	LOC108018025|XP_016940880.1|DSUZ
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC108019583|XP_016942913.1|DSUZ
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC108019582|XP_016942912.1|DSUZ
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC108019581|XP_016942910.1|DSUZ
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC108019580|XP_016942908.1|DSUZ
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC108019595|XP_016942926.1|DSUZ
OG0000054	AOX1|NP_650475.1|DMEL	LOC108007018|XP_016926113.2|DSUZ
OG0000054	AOX2|NP_732047.2|DMEL	LOC108007012|XP_016926106.2|DSUZ
OG0000054	AOX4|NP_650478.1|DMEL	LOC108007023|XP_016926117.2|DSUZ
OG0000054	AOX3|NP_650477.1|DMEL	LOC108007019|XP_016926114.2|DSUZ
OG0000055	CecB|NP_524590.1|DMEL	LOC108016454|XP_016938596.1|DSUZ
OG0000056	CG6726|NP_651120.1|DMEL	LOC108011021|XP_036674004.1|DSUZ
OG0000056	CG17110|NP_651121.1|DMEL	LOC108011020|XP_036674003.1|DSUZ
OG0000056	CG17109|NP_651122.2|DMEL	LOC108011024|XP_016931542.2|DSUZ
OG0000056	CG6738|NP_651124.1|DMEL	LOC108011023|XP_016931541.2|DSUZ
OG0000056	CG6733|NP_651123.1|DMEL	LOC108011022|XP_016931540.2|DSUZ
OG0000056	CG6465|NP_650004.1|DMEL	LOC108018751|XP_016941817.2|DSUZ
OG0000058	AANATL4|NP_611406.1|DMEL	LOC108008838|XP_016928233.1|DSUZ
OG0000058	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL	LOC108008875|XP_016928269.1|DSUZ
OG0000058	AANATL2|NP_609005.1|DMEL	LOC108010497|XP_016930860.1|DSUZ
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC108011123|XP_016931684.1|DSUZ
OG0000059	TwdlH|NP_651490.1|DMEL	LOC108010906|XP_016931395.2|DSUZ
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC108004991|XP_016923598.2|DSUZ
OG0000059	TwdlK|NP_651488.1|DMEL	LOC108004995|XP_036675477.1|DSUZ
OG0000059	TwdlN|NP_733160.1|DMEL	LOC108010901|XP_016931379.2|DSUZ
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ
OG0000059	TwdlM|NP_651484.1|DMEL	LOC108010889|XP_016931367.2|DSUZ
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC108005298|XP_016923997.1|DSUZ
OG0000060	CG7094|NP_609851.2|DMEL	LOC108009039|XP_016928528.1|DSUZ
OG0000060	CG12147|NP_649536.1|DMEL	LOC108011241|XP_016931834.2|DSUZ
OG0000060	dco|NP_001356928.1|DMEL	LOC108012147|XP_016932927.2|DSUZ
OG0000060	CG2577|NP_572794.1|DMEL	LOC108005224|XP_016923903.1|DSUZ
OG0000060	CG9962|NP_608697.1|DMEL	LOC108011810|XP_016932540.1|DSUZ
OG0000061	CG15255|NP_609755.1|DMEL	LOC108008066|XP_016927350.1|DSUZ
OG0000061	CG7631|NP_609760.1|DMEL	LOC108011189|XP_016931772.1|DSUZ
OG0000061	CG15254|NP_609757.1|DMEL	LOC108009548|XP_016929484.1|DSUZ
OG0000061	CG15253|NP_609758.1|DMEL	LOC108010573|XP_036676705.1|DSUZ
OG0000062	CG12111|NP_572491.1|DMEL	LOC108015083|XP_016936812.1|DSUZ
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC108016949|XP_016939375.1|DSUZ
OG0000062	lectin-37Da|NP_001188846.1|DMEL	LOC108016941|XP_016939363.1|DSUZ
OG0000063	CG17929|NP_650532.2|DMEL	LOC108007361|XP_036673723.1|DSUZ
OG0000063	CG6901|NP_650531.1|DMEL	LOC108007341|XP_036673724.1|DSUZ
OG0000063	CG17930|NP_650533.1|DMEL	LOC108007360|XP_016926501.1|DSUZ
OG0000063	CG42826|NP_001189079.1|DMEL	LOC108012795|XP_016933718.1|DSUZ
OG0000063	CG32053|NP_729587.1|DMEL	LOC108012616|XP_016933525.2|DSUZ
OG0000063	CG32054|NP_729588.1|DMEL	LOC108012576|XP_016933479.1|DSUZ
OG0000063	CG42825|NP_729590.1|DMEL	LOC108012502|XP_016933399.1|DSUZ
OG0000065	CG10096|NP_001027183.1|DMEL	LOC108018380|XP_036672586.1|DSUZ
OG0000065	Sgp|NP_609241.1|DMEL	LOC108019746|XP_016943174.1|DSUZ
OG0000065	CG10097|NP_731699.2|DMEL	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ
OG0000065	CG14893|NP_650568.2|DMEL	LOC108015662|XP_016937647.2|DSUZ
OG0000065	CG17562|NP_650566.1|DMEL	LOC108015669|XP_036673839.1|DSUZ
OG0000065	CG17560|NP_650567.1|DMEL	LOC108015657|XP_036673844.1|DSUZ
OG0000066	CG15717|NP_572856.1|DMEL	LOC108005211|XP_016923889.1|DSUZ
OG0000066	CG2336|NP_731094.3|DMEL	LOC108016054|XP_016938136.1|DSUZ
OG0000066	CG12516|NP_651615.2|DMEL	LOC108014819|XP_016936505.2|DSUZ
OG0000066	CG11634|NP_610128.2|DMEL	LOC108009663|XP_016929682.1|DSUZ
OG0000066	CG5623|NP_650485.1|DMEL	LOC108007006|XP_016926101.2|DSUZ
OG0000066	CG12637|NP_572645.1|DMEL	LOC108019078|XP_016942229.1|DSUZ
OG0000066	CG13539|NP_611768.1|DMEL	LOC108009981|XP_016930245.1|DSUZ
OG0000067	Alp5|NP_650931.1|DMEL	LOC108018360|XP_036672819.1|DSUZ
OG0000067	Alp9|NP_647977.1|DMEL	LOC108011429|XP_016932047.1|DSUZ
OG0000067	Alp6|NP_610496.1|DMEL	LOC108008496|XP_016927850.1|DSUZ
OG0000067	Alp10|NP_647976.1|DMEL	LOC108011430|XP_036670601.1|DSUZ
OG0000067	Alp1|NP_001262159.1|DMEL	LOC108012571|XP_016933475.1|DSUZ
OG0000068	CG6052|NP_649002.3|DMEL	LOC108015543|XP_036672326.1|DSUZ
OG0000068	CG31213|NP_001262752.1|DMEL	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ
OG0000068	CG42816|NP_730301.3|DMEL	LOC108012701|XP_036672080.1|DSUZ
OG0000068	CG8908|NP_611464.3|DMEL	LOC108018226|XP_016941234.1|DSUZ
OG0000068	ABCA|NP_608445.2|DMEL	LOC108015246|XP_016937086.1|DSUZ
OG0000069	CG30428|NP_726513.1|DMEL	LOC108008583|XP_016927949.1|DSUZ
OG0000070	CG9498|NP_609015.2|DMEL	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ
OG0000070	CG13360|NP_569859.1|DMEL	LOC108014746|XP_036671592.1|DSUZ
OG0000070	CG9497|NP_609014.3|DMEL	LOC108008382|XP_016927718.1|DSUZ
OG0000070	CG7135|NP_573269.1|DMEL	LOC108016673|XP_016938880.1|DSUZ
OG0000071	Muc68D|NP_648504.2|DMEL	LOC108010694|XP_036670542.1|DSUZ
OG0000071	CG10725|NP_648647.1|DMEL	LOC118877301|XP_036671340.1|DSUZ
OG0000071	CG10154|NP_001189089.1|DMEL	LOC108013781|XP_016935236.2|DSUZ
OG0000072	CG15712|NP_611131.2|DMEL	LOC108008238|XP_016927518.1|DSUZ
OG0000072	CG4409|NP_001097337.1|DMEL	LOC108010178|XP_016930510.2|DSUZ
OG0000073	lolal|NP_524778.1|DMEL	LOC108006185|XP_016925109.1|DSUZ
OG0000073	br|NP_001162638.2|DMEL	LOC108016759|XP_036676337.1|DSUZ
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC108017156|XP_036675209.1|DSUZ
OG0000074	CG10472|NP_648017.1|DMEL	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000074	CG7542|NP_648995.3|DMEL	LOC108004794|XP_016923335.2|DSUZ
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC108013328|XP_016934616.1|DSUZ
OG0000075	Hsp27|NP_524000.1|DMEL	LOC108013578|XP_016934994.1|DSUZ
OG0000075	Hsp23|NP_523999.1|DMEL	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000075	Hsp26|NP_523997.1|DMEL	LOC108013329|XP_016934617.1|DSUZ
OG0000076	CG42540|NP_001246627.1|DMEL	LOC108005825|XP_036670890.1|DSUZ
OG0000076	CG31358|NP_650147.1|DMEL	LOC108014332|XP_036673815.1|DSUZ
OG0000076	CG14736|NP_731666.2|DMEL	LOC108019254|XP_036673770.1|DSUZ
OG0000076	CG33253|NP_001259699.1|DMEL	LOC108015039|XP_016936760.1|DSUZ
OG0000076	Mec2|NP_573357.1|DMEL	LOC108015414|XP_016937334.1|DSUZ
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC108009747|XP_016929834.1|DSUZ
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC108015852|XP_016937909.1|DSUZ
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC108010141|XP_016930463.1|DSUZ
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC108014833|XP_016936524.2|DSUZ
OG0000078	CG15128|NP_611441.1|DMEL	LOC108008657|XP_016928031.1|DSUZ
OG0000078	CG7634|NP_649332.1|DMEL	LOC108006897|XP_016925974.2|DSUZ
OG0000078	wa-cup|NP_649721.2|DMEL	LOC108011262|XP_036675195.1|DSUZ
OG0000078	r-cup|NP_608419.1|DMEL	LOC108015391|XP_016937300.1|DSUZ
OG0000078	p-cup|NP_573216.1|DMEL	LOC108016956|XP_016939380.1|DSUZ
OG0000079	CG16713|NP_608799.1|DMEL	LOC108008373|XP_016927706.1|DSUZ
OG0000079	IM33|NP_608800.1|DMEL	LOC108010440|XP_016930790.1|DSUZ
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	Amyrel|NP_477262.1|DMEL	LOC108009443|XP_016929282.1|DSUZ
OG0000081	tfc|NP_612091.1|DMEL	LOC108012473|XP_016933353.1|DSUZ
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC108005981|XP_016924910.2|DSUZ
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ
OG0000083	LManI|NP_609407.1|DMEL	LOC108021699|XP_016946017.1|DSUZ
OG0000083	LManVI|NP_609253.1|DMEL	LOC108019227|XP_016942512.1|DSUZ
OG0000083	LManV|NP_609252.1|DMEL	LOC108018957|XP_016942050.1|DSUZ
OG0000083	LManIV|NP_609251.2|DMEL	LOC108019013|XP_016942116.1|DSUZ
OG0000083	LManII|NP_609408.1|DMEL	LOC108021302|XP_016945444.1|DSUZ
OG0000084	CG15073|NP_611362.2|DMEL	LOC108019885|XP_016943446.1|DSUZ
OG0000084	CG8388|NP_611075.1|DMEL	LOC108017776|XP_016940388.1|DSUZ
OG0000085	CG2070|NP_610308.2|DMEL	LOC108017846|XP_016940490.1|DSUZ
OG0000085	CG30495|NP_001260785.1|DMEL	LOC108017929|XP_036669795.1|DSUZ
OG0000085	CG2065|NP_610309.1|DMEL	LOC108017827|XP_016940468.1|DSUZ
OG0000085	CG2064|NP_610310.2|DMEL	LOC108018199|XP_016941204.1|DSUZ
OG0000085	CG30491|NP_610306.1|DMEL	LOC108017928|XP_036669794.1|DSUZ
OG0000086	fest|NP_611412.1|DMEL	LOC108009612|XP_016929587.1|DSUZ
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC108006715|XP_016925785.1|DSUZ
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC108013454|XP_016934823.1|DSUZ
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC108010645|XP_016931036.1|DSUZ
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC108018081|XP_016940973.1|DSUZ
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC108010533|XP_016930904.1|DSUZ
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC108017064|XP_016939511.1|DSUZ
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC108009734|XP_016929807.1|DSUZ
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC108017056|XP_016939503.2|DSUZ
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC108017134|XP_016939601.1|DSUZ
OG0000089	alphaTub84D|NP_524264.1|DMEL	LOC108013957|XP_016935459.1|DSUZ
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC108010600|XP_016930978.1|DSUZ
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC108012396|XP_016933244.1|DSUZ
OG0000090	CG30339|NP_724813.1|DMEL	LOC108009148|XP_016928740.1|DSUZ
OG0000090	CG12926|NP_610510.2|DMEL	LOC108008436|XP_016927775.1|DSUZ
OG0000090	CG33514|NP_001014558.1|DMEL	LOC108020200|XP_016943797.1|DSUZ
OG0000090	CG33966|NP_001033984.1|DMEL	LOC108013274|XP_016934533.1|DSUZ
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC108007205|XP_036674733.1|DSUZ
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC108021626|XP_016945921.1|DSUZ
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	CG10513|NP_651370.2|DMEL	LOC108007922|XP_016927181.2|DSUZ
OG0000092	CG11892|NP_651372.1|DMEL	LOC108007901|XP_016927158.2|DSUZ
OG0000092	CG31380|NP_733121.1|DMEL	LOC108007563|XP_016926745.2|DSUZ
OG0000092	CG10514|NP_651371.1|DMEL	LOC108007927|XP_016927187.2|DSUZ
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC108017965|XP_016940733.1|DSUZ
OG0000093	rhi|NP_536794.1|DMEL	LOC108008101|XP_016927380.2|DSUZ
OG0000093	HP6|NP_608842.1|DMEL	LOC108004853|XP_016923427.1|DSUZ
OG0000093	HP1b|NP_572521.2|DMEL	LOC108015362|XP_016937266.1|DSUZ
OG0000094	Or67d|NP_648390.2|DMEL	LOC108012257|XP_016933045.2|DSUZ
OG0000094	Or83c|NP_524244.2|DMEL	LOC108014341|XP_016935913.1|DSUZ
OG0000096	CG17568|NP_609951.2|DMEL	LOC108005944|XP_016924862.1|DSUZ
OG0000096	wek|NP_524930.1|DMEL	LOC108021485|XP_016945715.1|DSUZ
OG0000096	CG6254|NP_649983.2|DMEL	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ
OG0000096	CG10366|NP_609995.1|DMEL	LOC108005977|XP_016924907.1|DSUZ
OG0000097	CG44004|NP_001262004.2|DMEL	LOC108010507|XP_016930873.2|DSUZ
OG0000097	CG44005|NP_001262003.1|DMEL	LOC108015617|XP_036671854.1|DSUZ
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC108018693|XP_036672581.1|DSUZ
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC108016827|XP_016939133.1|DSUZ
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC108016981|XP_016939415.1|DSUZ
OG0000100	CG34459|NP_001097348.1|DMEL	LOC108008543|XP_016927903.1|DSUZ
OG0000100	CG14354|NP_651433.1|DMEL	LOC108007575|XP_016926757.2|DSUZ
OG0000100	CG14839|NP_650351.2|DMEL	LOC108016414|XP_016938552.1|DSUZ
OG0000100	CG14841|NP_650350.1|DMEL	LOC108016415|XP_016938553.2|DSUZ
OG0000100	CG14840|NP_650349.1|DMEL	LOC108016400|XP_016938537.2|DSUZ
OG0000100	CG11694|NP_649786.1|DMEL	LOC108006095|XP_016925031.1|DSUZ
OG0000101	pip|NP_788536.1|DMEL	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ
OG0000102	PPO1|NP_476812.1|DMEL	LOC108009336|XP_016929103.1|DSUZ
OG0000102	PPO2|NP_610443.1|DMEL	LOC108009476|XP_016929345.1|DSUZ
OG0000102	PPO3|NP_524760.1|DMEL	LOC108008646|XP_016928020.1|DSUZ
OG0000103	CG5653|NP_648269.1|DMEL	LOC108012611|XP_016933519.1|DSUZ
OG0000103	CG6034|NP_649005.1|DMEL	LOC108019406|XP_016942716.2|DSUZ
OG0000103	CG7460|NP_649004.1|DMEL	LOC108010501|XP_016930863.2|DSUZ
OG0000103	CG7737|NP_001286308.1|DMEL	LOC108009753|XP_016929854.1|DSUZ
OG0000104	Pdh|NP_524105.2|DMEL	LOC108018816|XP_036670778.1|DSUZ
OG0000104	Fbp2|NP_523522.1|DMEL	LOC108008643|XP_016928021.1|DSUZ
OG0000104	CG4842|NP_648885.1|DMEL	LOC108018835|XP_036671763.1|DSUZ
OG0000105	Or67a|NP_524005.2|DMEL	LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ
OG0000105	Or85d|NP_524281.1|DMEL	LOC108019998|XP_036673113.1|DSUZ
OG0000105	Or85c|NP_524280.2|DMEL	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ
OG0000105	Or85b|NP_524279.2|DMEL	LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ
OG0000106	CG30286|NP_726082.3|DMEL	LOC108009407|XP_016929216.1|DSUZ
OG0000106	CG43335|NP_001247121.1|DMEL	LOC108004827|XP_016923390.2|DSUZ
OG0000106	CG18636|NP_995714.2|DMEL	LOC108008554|XP_016927917.1|DSUZ
OG0000106	CG33462|NP_995844.2|DMEL	LOC108017853|XP_016940497.2|DSUZ
OG0000106	CG30090|NP_725487.1|DMEL	LOC108017810|XP_016940448.1|DSUZ
OG0000107	Gr59c|NP_726292.1|DMEL	LOC108008259|XP_016927537.1|DSUZ
OG0000107	Gr36b|NP_724039.1|DMEL	LOC108012670|XP_016933589.1|DSUZ
OG0000107	Gr36c|NP_724040.1|DMEL	LOC108012988|XP_016934089.1|DSUZ
OG0000107	Gr36a|NP_724038.2|DMEL	LOC108013596|XP_016935022.1|DSUZ
OG0000107	Gr59d|NP_611758.2|DMEL	LOC108018663|XP_016941724.2|DSUZ
OG0000109	CG17097|NP_609429.1|DMEL	LOC108021564|XP_036669705.1|DSUZ
OG0000109	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC108021565|XP_016945829.1|DSUZ
OG0000109	Lip4|NP_001260356.1|DMEL	LOC108005294|XP_016923988.1|DSUZ
OG0000110	CG32379|NP_729252.2|DMEL	LOC118877474|XP_036672419.1|DSUZ
OG0000110	CG8562|NP_648118.1|DMEL	LOC108018764|XP_036672071.1|DSUZ
OG0000110	CG18417|NP_648119.1|DMEL	LOC108005797|XP_016924616.1|DSUZ
OG0000110	CG8560|NP_648120.3|DMEL	LOC108005830|XP_016924657.1|DSUZ
OG0000111	Obp56a|NP_611442.1|DMEL	LOC108008514|XP_016927871.1|DSUZ
OG0000111	Obp56e|NP_611445.1|DMEL	LOC108008501|XP_016927854.2|DSUZ
OG0000111	Obp56d|NP_611444.2|DMEL	LOC108008570|XP_016927933.1|DSUZ
OG0000112	CG32523|NP_728401.1|DMEL	LOC108015224|XP_016937055.1|DSUZ
OG0000112	CG9676|NP_728008.1|DMEL	LOC108005343|XP_016924071.1|DSUZ
OG0000112	CG1304|NP_608418.1|DMEL	LOC108015053|XP_016936781.1|DSUZ
OG0000112	Ser6|NP_523426.1|DMEL	LOC108015052|XP_016936780.2|DSUZ
OG0000113	CG44271|NP_001285689.1|DMEL	LOC108005106|XP_016923769.1|DSUZ, LOC108015833|XP_016937890.1|DSUZ, LOC108005109|XP_016923771.2|DSUZ, LOC118878380|XP_036677036.1|DSUZ, LOC108016296|XP_016938420.2|DSUZ, LOC108021605|XP_016945890.2|DSUZ
OG0000113	dgrn|NP_649596.1|DMEL	LOC108014373|XP_016935957.2|DSUZ
OG0000113	elfless|NP_001163003.1|DMEL	LOC108012343|XP_016933176.2|DSUZ
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL	LOC108012462|XP_016933345.1|DSUZ
OG0000114	Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC108011525|XP_016932181.1|DSUZ
OG0000114	CG44008|NP_001260398.1|DMEL	LOC108011501|XP_016932144.1|DSUZ
OG0000114	CG14933|NP_652566.1|DMEL	LOC108011519|XP_016932168.1|DSUZ
OG0000114	CG42486|NP_001162960.1|DMEL	LOC108011510|XP_016932156.1|DSUZ
