Orthogroup	DMEL.longest_only	DGUA.longest_only
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC117591849|XP_034141106.1|DGUA
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC117589695|XP_034137786.1|DGUA
OG0000054	AOX1|NP_650475.1|DMEL	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	AOX2|NP_732047.2|DMEL	LOC117585613|XP_034131060.1|DGUA
OG0000054	AOX4|NP_650478.1|DMEL	LOC117585615|XP_034131067.1|DGUA
OG0000055	CecC|NP_524591.1|DMEL	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC117583475|XP_034127675.1|DGUA
OG0000056	CG6726|NP_651120.1|DMEL	LOC117582718|XP_034126532.1|DGUA
OG0000056	CG17110|NP_651121.1|DMEL	LOC117582720|XP_034126536.1|DGUA
OG0000056	CG17109|NP_651122.2|DMEL, CG6738|NP_651124.1|DMEL, CG6733|NP_651123.1|DMEL	LOC117582719|XP_034126535.1|DGUA
OG0000056	CG6465|NP_650004.1|DMEL	LOC117589687|XP_034137734.1|DGUA
OG0000058	AANATL3|NP_610018.1|DMEL	LOC117581983|XP_034125368.1|DGUA
OG0000058	AANATL2|NP_609005.1|DMEL	LOC117588075|XP_034135031.1|DGUA
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC117580786|XP_034123373.1|DGUA
OG0000059	TwdlH|NP_651490.1|DMEL	LOC117582883|XP_034126847.1|DGUA
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC117583116|XP_034127192.1|DGUA
OG0000059	TwdlK|NP_651488.1|DMEL	LOC117583225|XP_034127335.1|DGUA
OG0000059	TwdlN|NP_733160.1|DMEL	LOC117582882|XP_034126846.1|DGUA
OG0000059	TwdlM|NP_651484.1|DMEL	LOC117582940|XP_034126935.1|DGUA
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC117591001|XP_034139974.1|DGUA
OG0000060	CG7094|NP_609851.2|DMEL	LOC117582364|XP_034125913.1|DGUA
OG0000060	CG12147|NP_649536.1|DMEL	LOC117586071|XP_034131812.1|DGUA
OG0000060	dco|NP_001356928.1|DMEL	LOC117583542|XP_034127790.1|DGUA
OG0000060	CG2577|NP_572794.1|DMEL	LOC117580826|XP_034123438.1|DGUA
OG0000061	CG15255|NP_609755.1|DMEL	LOC117584177|XP_034128835.1|DGUA
OG0000061	CG7631|NP_609760.1|DMEL	LOC117583930|XP_034128502.1|DGUA
OG0000061	CG15254|NP_609757.1|DMEL	LOC117584180|XP_034128838.1|DGUA
OG0000062	CG12111|NP_572491.1|DMEL	LOC117590396|XP_034138880.1|DGUA
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC117587653|XP_034134434.1|DGUA
OG0000063	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL	LOC117586757|XP_034132957.1|DGUA
OG0000063	CG17930|NP_650533.1|DMEL	LOC117586756|XP_034132956.1|DGUA
OG0000063	CG42826|NP_001189079.1|DMEL	LOC117580520|XP_034123004.1|DGUA
OG0000063	CG32053|NP_729587.1|DMEL	LOC117579292|XP_034120988.1|DGUA
OG0000063	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL	LOC117579291|XP_034120986.1|DGUA
OG0000065	CG10096|NP_001027183.1|DMEL	LOC117583018|XP_034127060.1|DGUA
OG0000065	CG14893|NP_650568.2|DMEL	LOC117582935|XP_034126927.1|DGUA
OG0000065	CG17562|NP_650566.1|DMEL	LOC117582936|XP_034126928.1|DGUA
OG0000065	CG17560|NP_650567.1|DMEL	LOC117582933|XP_034126925.1|DGUA
OG0000066	CG15717|NP_572856.1|DMEL	LOC117581501|XP_034124644.1|DGUA
OG0000066	CG2336|NP_731094.3|DMEL	LOC117586042|XP_034131778.1|DGUA
OG0000066	CG12516|NP_651615.2|DMEL	LOC117582974|XP_034126986.1|DGUA
OG0000066	CG11634|NP_610128.2|DMEL	LOC117591066|XP_034140058.1|DGUA
OG0000066	CG5623|NP_650485.1|DMEL	LOC117585048|XP_034130198.1|DGUA
OG0000066	CG13539|NP_611768.1|DMEL	LOC117587600|XP_034134341.1|DGUA
OG0000067	Alp5|NP_650931.1|DMEL	LOC117589502|XP_034137375.1|DGUA
OG0000067	Alp9|NP_647977.1|DMEL	LOC117579493|XP_034121284.1|DGUA
OG0000067	Alp6|NP_610496.1|DMEL	LOC117591024|XP_034140007.1|DGUA
OG0000067	Alp10|NP_647976.1|DMEL	LOC117579492|XP_034121282.1|DGUA
OG0000067	Alp1|NP_001262159.1|DMEL	LOC117589212|XP_034136847.1|DGUA
OG0000068	CG6052|NP_649002.3|DMEL	LOC117580519|XP_034123003.1|DGUA
OG0000068	CG31213|NP_001262752.1|DMEL, CG42816|NP_730301.3|DMEL, CG8908|NP_611464.3|DMEL	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	ABCA|NP_608445.2|DMEL	LOC117581342|XP_034124357.1|DGUA
OG0000069	CG30428|NP_726513.1|DMEL	LOC117592210|XP_034141713.1|DGUA
OG0000070	CG9498|NP_609015.2|DMEL	LOC117587796|XP_034134632.1|DGUA
OG0000070	CG13360|NP_569859.1|DMEL	LOC117581211|XP_034124075.1|DGUA
OG0000070	CG9497|NP_609014.3|DMEL	LOC117587545|XP_034134242.1|DGUA
OG0000070	CG7135|NP_573269.1|DMEL	LOC117587797|XP_034134633.1|DGUA
OG0000071	Muc68D|NP_648504.2|DMEL	LOC117580534|XP_034123019.1|DGUA
OG0000071	CG10725|NP_648647.1|DMEL	LOC117579680|XP_034121559.1|DGUA
OG0000071	CG10154|NP_001189089.1|DMEL	LOC117579679|XP_034121558.1|DGUA
OG0000071	CG10140|NP_648648.2|DMEL	LOC117579678|XP_034121557.1|DGUA
OG0000072	jtb|NP_611126.1|DMEL	LOC117592297|XP_034141858.1|DGUA
OG0000072	CG15712|NP_611131.2|DMEL	LOC117592384|XP_034141985.1|DGUA
OG0000072	CG4409|NP_001097337.1|DMEL	LOC117592296|XP_034141857.1|DGUA
OG0000073	lolal|NP_524778.1|DMEL	LOC117578569|XP_034120037.1|DGUA
OG0000073	br|NP_001162638.2|DMEL	LOC117588625|XP_034135936.1|DGUA
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC117589637|XP_034137623.1|DGUA
OG0000074	CG10472|NP_648017.1|DMEL	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	CG7542|NP_648995.3|DMEL	LOC117586962|XP_034133225.1|DGUA
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC117579262|XP_034120946.1|DGUA
OG0000075	Hsp27|NP_524000.1|DMEL	LOC117579268|XP_034120955.1|DGUA
OG0000075	Hsp23|NP_523999.1|DMEL	LOC117579272|XP_034120958.1|DGUA
OG0000075	Hsp26|NP_523997.1|DMEL	LOC117579269|XP_034120956.1|DGUA
OG0000076	CG42540|NP_001246627.1|DMEL	LOC117579058|XP_034120653.1|DGUA
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	CG33253|NP_001259699.1|DMEL	LOC117590327|XP_034138711.1|DGUA
OG0000076	Mec2|NP_573357.1|DMEL	LOC117590326|XP_034138710.1|DGUA
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC117583765|XP_034128208.1|DGUA
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC117578654|XP_034120163.1|DGUA
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC117583686|XP_034128052.1|DGUA
OG0000078	CG15128|NP_611441.1|DMEL	LOC117581097|XP_034123881.1|DGUA
OG0000078	CG7634|NP_649332.1|DMEL	LOC117588902|XP_034136350.1|DGUA
OG0000078	wa-cup|NP_649721.2|DMEL	LOC117586436|XP_034132364.1|DGUA
OG0000078	r-cup|NP_608419.1|DMEL	LOC117588496|XP_034135697.1|DGUA
OG0000078	p-cup|NP_573216.1|DMEL	LOC117581264|XP_034124165.1|DGUA
OG0000079	Acp24A4|NP_001036330.1|DMEL	LOC117584146|XP_034128797.1|DGUA
OG0000079	CG16713|NP_608799.1|DMEL	LOC117582616|XP_034126381.1|DGUA
OG0000079	IM33|NP_608800.1|DMEL	LOC117582615|XP_034126380.1|DGUA
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	Amyrel|NP_477262.1|DMEL	LOC117586467|XP_034132445.1|DGUA
OG0000081	tfc|NP_612091.1|DMEL	LOC117586955|XP_034133218.1|DGUA
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC117582225|XP_034125728.1|DGUA
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC117584905|XP_034129938.1|DGUA
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC117589906|XP_034138069.1|DGUA
OG0000083	LManI|NP_609407.1|DMEL	LOC117584370|XP_034129100.1|DGUA
OG0000083	LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LManII|NP_609408.1|DMEL	LOC117584140|XP_034128787.1|DGUA
OG0000084	CG15073|NP_611362.2|DMEL	LOC117584511|XP_034129342.1|DGUA
OG0000084	CG8388|NP_611075.1|DMEL	LOC117587100|XP_034133482.1|DGUA
OG0000085	CG30495|NP_001260785.1|DMEL	LOC117584787|XP_034129794.1|DGUA
OG0000085	CG2064|NP_610310.2|DMEL	LOC117592638|XP_034142472.1|DGUA
OG0000085	CG30491|NP_610306.1|DMEL	LOC117584775|XP_034129774.1|DGUA
OG0000086	fest|NP_611412.1|DMEL	LOC117591981|XP_034141311.1|DGUA
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC117587854|XP_034134711.1|DGUA
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC117590892|XP_034139815.1|DGUA
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC117587527|XP_034134219.1|DGUA
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC117591442|XP_034140602.1|DGUA
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC117591452|XP_034140612.1|DGUA
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC117579316|XP_034121020.1|DGUA
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC117578545|XP_034120007.1|DGUA
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC117579295|XP_034120991.1|DGUA
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC117586065|XP_034131804.1|DGUA
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC117580023|XP_034122138.1|DGUA
OG0000090	CG30339|NP_724813.1|DMEL	LOC117592026|XP_034141376.1|DGUA
OG0000090	CG12926|NP_610510.2|DMEL	LOC117592024|XP_034141370.1|DGUA
OG0000090	CG33514|NP_001014558.1|DMEL	LOC117579331|XP_034121048.1|DGUA
OG0000090	CG33966|NP_001033984.1|DMEL	LOC117587279|XP_034133756.1|DGUA
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC117582702|XP_034126503.1|DGUA
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC117584351|XP_034129075.1|DGUA
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC117589947|XP_034138129.1|DGUA
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC117589742|XP_034137813.1|DGUA
OG0000092	CG10513|NP_651370.2|DMEL	LOC117585928|XP_034131585.1|DGUA
OG0000092	CG11892|NP_651372.1|DMEL	LOC117585910|XP_034131563.1|DGUA
OG0000092	CG10514|NP_651371.1|DMEL	LOC117585924|XP_034131582.1|DGUA
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC117581781|XP_034125096.1|DGUA
OG0000093	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL	LOC117591822|XP_034141050.1|DGUA
OG0000093	HP1b|NP_572521.2|DMEL	LOC117590334|XP_034138719.1|DGUA
OG0000094	Or67d|NP_648390.2|DMEL	LOC117579446|XP_034121226.1|DGUA
OG0000094	Or83c|NP_524244.2|DMEL	LOC117583138|XP_034127220.1|DGUA
OG0000096	CG17568|NP_609951.2|DMEL	LOC117583520|XP_034127757.1|DGUA
OG0000096	wek|NP_524930.1|DMEL	LOC117583521|XP_034127758.1|DGUA
OG0000096	CG6254|NP_649983.2|DMEL	LOC117589840|XP_034137983.1|DGUA
OG0000096	CG10366|NP_609995.1|DMEL	LOC117587944|XP_034134834.1|DGUA
OG0000097	CG44004|NP_001262004.2|DMEL, CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL	LOC117579430|XP_034121203.1|DGUA
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC117583017|XP_034127059.1|DGUA
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC117581162|XP_034123995.1|DGUA
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC117580852|XP_034123490.1|DGUA
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC117580660|XP_034123163.1|DGUA
OG0000100	CG34459|NP_001097348.1|DMEL	LOC117584649|XP_034129959.1|DGUA
OG0000100	CG14839|NP_650351.2|DMEL	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000102	PPO1|NP_476812.1|DMEL	LOC117586238|XP_034132070.1|DGUA
OG0000102	PPO2|NP_610443.1|DMEL	LOC117578519|XP_034119958.1|DGUA
OG0000103	CG5653|NP_648269.1|DMEL	LOC117579797|XP_034121756.1|DGUA
OG0000103	CG6034|NP_649005.1|DMEL	LOC117587389|XP_034133934.1|DGUA
OG0000103	CG7460|NP_649004.1|DMEL	LOC117587388|XP_034133933.1|DGUA
OG0000103	CG7737|NP_001286308.1|DMEL	LOC117583109|XP_034127185.1|DGUA
OG0000104	Fbp2|NP_523522.1|DMEL	LOC117588188|XP_034135199.1|DGUA
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC117589106|XP_034136649.1|DGUA
OG0000105	Or67a|NP_524005.2|DMEL	LOC117589745|XP_034137817.1|DGUA
OG0000105	Or85d|NP_524281.1|DMEL	LOC117586422|XP_034132350.1|DGUA
OG0000105	Or85c|NP_524280.2|DMEL	LOC117586439|XP_034132368.1|DGUA
OG0000105	Or85b|NP_524279.2|DMEL	LOC117586438|XP_034132367.1|DGUA
OG0000107	Gr59c|NP_726292.1|DMEL	LOC117592386|XP_034141988.1|DGUA
OG0000107	Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL	LOC117584664|XP_034129583.1|DGUA
OG0000107	Gr59d|NP_611758.2|DMEL	LOC117592533|XP_034142284.1|DGUA
OG0000109	Lip4|NP_001260356.1|DMEL	LOC117584465|XP_034129274.1|DGUA
OG0000110	CG32379|NP_729252.2|DMEL	LOC117579137|XP_034120769.1|DGUA
OG0000110	CG8562|NP_648118.1|DMEL	LOC117579140|XP_034120771.1|DGUA
OG0000110	CG18417|NP_648119.1|DMEL	LOC117579139|XP_034120770.1|DGUA
OG0000110	CG8560|NP_648120.3|DMEL	LOC117579141|XP_034120772.1|DGUA
OG0000111	Obp56a|NP_611442.1|DMEL	LOC117590789|XP_034139634.1|DGUA
OG0000111	Obp56e|NP_611445.1|DMEL	LOC117580091|XP_034122239.1|DGUA
OG0000111	Obp56d|NP_611444.2|DMEL	LOC117591842|XP_034141099.1|DGUA
OG0000112	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL	LOC117590951|XP_034139890.1|DGUA
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC117588589|XP_034135884.1|DGUA
OG0000113	dgrn|NP_649596.1|DMEL	LOC117585197|XP_034130465.1|DGUA
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC117582499|XP_034126174.1|DGUA
OG0000114	CG44008|NP_001260398.1|DMEL	LOC117582498|XP_034126173.1|DGUA
OG0000114	CG14933|NP_652566.1|DMEL	LOC117582497|XP_034126172.1|DGUA
OG0000116	CG31102|NP_001262951.1|DMEL	LOC117585921|XP_034131577.1|DGUA
OG0000116	CG10550|NP_651380.2|DMEL	LOC117585923|XP_034131581.1|DGUA
OG0000116	CG31097|NP_733093.2|DMEL	LOC117585913|XP_034131567.1|DGUA
OG0000116	CG31288|NP_733094.1|DMEL	LOC117585911|XP_034131564.1|DGUA
OG0000117	CG7953|NP_609683.1|DMEL	LOC117584691|XP_034129616.1|DGUA
OG0000117	CG7916|NP_609682.1|DMEL	LOC117584692|XP_034129617.1|DGUA
OG0000117	CG8997|NP_609681.1|DMEL	LOC117584694|XP_034129618.1|DGUA
OG0000117	CG33306|NP_995706.1|DMEL	LOC117584696|XP_034129620.1|DGUA
OG0000118	Cyp28d1|NP_608912.1|DMEL, Cyp28d2|NP_608911.1|DMEL	LOC117582588|XP_034126325.1|DGUA
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC117590401|XP_034138890.1|DGUA
OG0000119	Npc2e|NP_731439.2|DMEL	LOC117583187|XP_034127279.1|DGUA
OG0000119	Npc2c|NP_649976.1|DMEL	LOC117583191|XP_034127285.1|DGUA
OG0000119	Npc2d|NP_649975.1|DMEL	LOC117583192|XP_034127286.1|DGUA
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC117588310|XP_034135390.1|DGUA
OG0000120	Roc2|NP_610691.1|DMEL	LOC117591909|XP_034141191.1|DGUA
OG0000120	Roc1b|NP_652613.1|DMEL	LOC117586967|XP_034133233.1|DGUA
OG0000121	CG15369|NP_572542.1|DMEL	LOC117590268|XP_034138644.1|DGUA
OG0000121	CG31313|NP_731919.1|DMEL	LOC117584909|XP_034129943.1|DGUA
OG0000121	Cys|NP_476856.1|DMEL	LOC117584907|XP_034129942.1|DGUA
OG0000122	Or22c|NP_523454.2|DMEL	LOC117582102|XP_034125557.1|DGUA
OG0000122	Or10a|NP_511122.1|DMEL	LOC117588393|XP_034135538.1|DGUA
OG0000122	Or45b|NP_523667.1|DMEL	LOC117585356|XP_034130696.1|DGUA
OG0000122	Or24a|NP_523470.3|DMEL	LOC117581989|XP_034125375.1|DGUA
OG0000123	CG15177|NP_649672.1|DMEL, sowi|NP_649671.2|DMEL	LOC117586147|XP_034131933.1|DGUA
OG0000123	sunz|NP_649673.1|DMEL	LOC117586116|XP_034131868.1|DGUA
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC117592304|XP_034141869.1|DGUA
OG0000124	CG14744|NP_001097232.2|DMEL	LOC117578607|XP_034120092.1|DGUA
OG0000124	CG14743|NP_610408.2|DMEL	LOC117578608|XP_034120093.1|DGUA
OG0000125	Men-b|NP_001163750.1|DMEL	LOC117583753|XP_034128164.1|DGUA
OG0000125	Men|NP_524880.2|DMEL	LOC117589767|XP_034137851.1|DGUA
OG0000125	Menl-2|NP_001027424.2|DMEL	LOC117592294|XP_034141852.1|DGUA
OG0000126	Prtl99C|NP_651735.3|DMEL	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	CG18748|NP_001097703.1|DMEL	LOC117586302|XP_034132151.1|DGUA
OG0000127	CG18746|NP_652649.1|DMEL	LOC117586442|XP_034132370.1|DGUA
OG0000127	CG18745|NP_652648.1|DMEL	LOC117586301|XP_034132149.1|DGUA
OG0000127	CG18747|NP_652650.2|DMEL	LOC117586433|XP_034132360.1|DGUA
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC117581834|XP_034125176.1|DGUA
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC117581848|XP_034125197.1|DGUA
OG0000129	Fum1|NP_572339.1|DMEL	LOC117580643|XP_034123127.1|DGUA
OG0000129	Fum3|NP_648467.1|DMEL	LOC117579252|XP_034120930.1|DGUA
OG0000129	Fum4|NP_723527.1|DMEL	LOC117587783|XP_034134618.1|DGUA
OG0000130	CG7386|NP_648036.1|DMEL	LOC117587114|XP_034133499.1|DGUA
OG0000130	CG10274|NP_001097525.1|DMEL	LOC117587111|XP_034133495.1|DGUA
OG0000130	D19B|NP_477297.1|DMEL	LOC117587113|XP_034133498.1|DGUA
OG0000130	D19A|NP_477304.1|DMEL	LOC117587112|XP_034133496.1|DGUA
OG0000131	snk|NP_001097766.1|DMEL	LOC117589815|XP_034137935.1|DGUA
OG0000132	Phae1|NP_609550.1|DMEL	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	CG7142|NP_650703.1|DMEL	LOC117586091|XP_034131838.1|DGUA
OG0000134	eff|NP_731941.1|DMEL	LOC117589485|XP_034137338.1|DGUA
OG0000134	CG2574|NP_572796.1|DMEL	LOC117580864|XP_034123504.1|DGUA
OG0000134	Ubc2|NP_477137.1|DMEL	LOC117584812|XP_034129823.1|DGUA
OG0000137	Rm62|NP_524243.2|DMEL	LOC117582737|XP_034126559.1|DGUA
OG0000137	CG10077|NP_648062.2|DMEL	LOC117588859|XP_034136252.1|DGUA
OG0000138	ouib|NP_649822.2|DMEL	LOC117586701|XP_034132859.1|DGUA
OG0000138	CG8159|NP_649823.2|DMEL	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	M1BP|NP_649825.1|DMEL	LOC117586696|XP_034132854.1|DGUA
OG0000140	grass|NP_651543.1|DMEL	LOC117583410|XP_034127589.1|DGUA
OG0000141	GstO1|NP_648237.1|DMEL	LOC117589332|XP_034137073.1|DGUA
OG0000141	GstO2|NP_729388.1|DMEL	LOC117589333|XP_034137075.1|DGUA
OG0000141	se|NP_648235.1|DMEL	LOC117589334|XP_034137077.1|DGUA
OG0000141	GstO3|NP_648234.1|DMEL	LOC117589335|XP_034137078.1|DGUA
OG0000142	nAChRalpha1|NP_001262916.1|DMEL	LOC117585694|XP_034131199.1|DGUA
OG0000142	nAChRalpha4|NP_001097669.2|DMEL	LOC117590199|XP_034138533.1|DGUA
OG0000142	nAChRalpha3|NP_525079.3|DMEL	LOC117588458|XP_034135635.1|DGUA
OG0000143	GNBP1|NP_524142.2|DMEL	LOC117579028|XP_034120604.1|DGUA
OG0000143	GNBP2|NP_524141.1|DMEL	LOC117579031|XP_034120607.1|DGUA
OG0000144	dpr9|NP_996215.1|DMEL	LOC117585409|XP_034130768.1|DGUA
OG0000144	dpr8|NP_727781.1|DMEL	LOC117590246|XP_034138608.1|DGUA
OG0000144	dpr21|NP_001163838.2|DMEL	LOC117584066|XP_034128699.1|DGUA
OG0000145	Idgf4|NP_511101.2|DMEL	LOC117580967|XP_034123648.1|DGUA
OG0000145	Idgf1|NP_477258.1|DMEL	LOC117582661|XP_034126465.1|DGUA
OG0000147	CG6180|NP_609588.1|DMEL	LOC117583999|XP_034128619.1|DGUA
OG0000147	CG17919|NP_649644.1|DMEL	LOC117582746|XP_034126577.1|DGUA
OG0000147	CG10298|NP_649643.1|DMEL	LOC117582747|XP_034126578.1|DGUA
OG0000148	CG31954|NP_722915.1|DMEL	LOC117582434|XP_034126028.1|DGUA
OG0000148	Try29F|NP_523518.2|DMEL	LOC117588221|XP_034135257.1|DGUA
OG0000149	Obp28a|NP_523505.1|DMEL	LOC117588085|XP_034135045.1|DGUA
OG0000149	Obp19d|NP_523421.2|DMEL	LOC117581583|XP_034124825.1|DGUA
OG0000150	Gr22a|NP_722733.1|DMEL	LOC117582222|XP_034125721.1|DGUA
OG0000150	Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL	LOC117582223|XP_034125722.1|DGUA
OG0000150	Gr22e|NP_722731.1|DMEL	LOC117582365|XP_034125914.1|DGUA
OG0000151	CG6996|NP_649189.2|DMEL	LOC117587222|XP_034133673.1|DGUA
OG0000151	CG17147|NP_001262099.1|DMEL	LOC117587226|XP_034133679.1|DGUA
OG0000151	CG17145|NP_649192.2|DMEL	LOC117587225|XP_034133678.1|DGUA
OG0000151	CG5883|NP_648526.2|DMEL	LOC117586870|XP_034133058.1|DGUA
OG0000152	CG11841|NP_651661.1|DMEL	LOC117589721|XP_034137781.1|DGUA
OG0000152	CG11843|NP_651663.1|DMEL	LOC117589723|XP_034137784.1|DGUA
OG0000153	Sp212|NP_996209.2|DMEL	LOC117589779|XP_034137867.1|DGUA
OG0000153	CG9649|NP_650343.1|DMEL	LOC117589704|XP_034137758.1|DGUA
OG0000153	CG31326|NP_650344.2|DMEL	LOC117589705|XP_034137759.1|DGUA
OG0000154	Or94a|NP_524455.1|DMEL	LOC117585351|XP_034130686.1|DGUA
OG0000154	Or94b|NP_524456.1|DMEL	LOC117584922|XP_034129963.1|DGUA
OG0000154	Or71a|NP_524078.2|DMEL	LOC117580197|XP_034122464.1|DGUA
OG0000155	CG7548|NP_648131.1|DMEL	LOC117579730|XP_034121618.1|DGUA
OG0000155	CG8543|NP_648126.1|DMEL	LOC117579513|XP_034121310.1|DGUA
OG0000155	CG8541|NP_648127.1|DMEL	LOC117579431|XP_034121204.1|DGUA
OG0000157	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA
OG0000157	PGRP-SC2|NP_610410.1|DMEL	LOC117578615|XP_034120105.1|DGUA
OG0000158	CG13869|NP_611458.2|DMEL	LOC117579769|XP_034121719.1|DGUA
OG0000158	CG14826|NP_648088.1|DMEL	LOC117579414|XP_034121184.1|DGUA
OG0000159	slif|NP_649428.1|DMEL	LOC117589013|XP_034136524.1|DGUA
OG0000159	CG5535|NP_649019.2|DMEL	LOC117580574|XP_034123068.1|DGUA
OG0000159	CG7255|NP_001036607.1|DMEL	LOC117579521|XP_034121320.1|DGUA
OG0000160	CG31343|NP_732652.1|DMEL	LOC117585809|XP_034131420.1|DGUA
OG0000160	CG31233|NP_732653.2|DMEL	LOC117585807|XP_034131416.1|DGUA
OG0000161	CG3386|NP_612049.1|DMEL	LOC117588975|XP_034136453.1|DGUA
OG0000161	CG4004|NP_727638.2|DMEL	LOC117590986|XP_034139952.1|DGUA
OG0000162	CG11262|NP_648617.2|DMEL, CG13801|NP_647714.1|DMEL, CG31693|NP_724369.2|DMEL	LOC117584558|XP_034129407.1|DGUA
OG0000162	hoe1|NP_608876.1|DMEL	LOC117582601|XP_034126355.1|DGUA
OG0000163	Lsp1gamma|NP_523868.1|DMEL	LOC117584450|XP_034129258.1|DGUA
OG0000163	Lsp1beta|NP_476624.1|DMEL	LOC117584932|XP_034129982.1|DGUA
OG0000164	Cp1|NP_523735.2|DMEL	LOC117582026|XP_034125446.1|DGUA
OG0000165	DIP1|NP_728449.1|DMEL	LOC117581657|XP_034124927.1|DGUA
OG0000166	Cht8|NP_611542.2|DMEL	LOC117586001|XP_034131724.1|DGUA
OG0000166	Cht9|NP_611543.3|DMEL	LOC117586032|XP_034131768.1|DGUA
