Orthogroup	DMEL.longest_only	DSER.longest_only
OG0000048	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER
OG0000048	CG13043|NP_648868.2|DMEL	LOC110190448|XP_020816608.1|DSER
OG0000048	CG13063|NP_648869.1|DMEL	LOC110190459|XP_020816619.1|DSER
OG0000048	CG13044|NP_648867.1|DMEL	LOC110190447|XP_020816607.1|DSER
OG0000048	CG13042|NP_648870.1|DMEL	LOC110190454|XP_020816613.1|DSER
OG0000049	CG4053|NP_650601.2|DMEL	LOC110188535|XP_020813941.1|DSER
OG0000049	CG5246|NP_650603.1|DMEL	LOC110188465|XP_020813853.1|DSER
OG0000049	CG17475|NP_650600.2|DMEL	LOC110188330|XP_020813697.1|DSER
OG0000049	CG31269|NP_001097818.1|DMEL	LOC110188568|XP_020813987.1|DSER
OG0000049	CG31265|NP_650599.1|DMEL	LOC110188331|XP_020813698.1|DSER
OG0000049	CG5255|NP_650604.1|DMEL	LOC110188656|XP_020814093.1|DSER
OG0000050	CG13193|NP_610699.1|DMEL	LOC110180270|XP_020803585.1|DSER
OG0000050	CG33766|NP_001027140.1|DMEL	LOC110190383|XP_020816472.1|DSER
OG0000050	CG33770|NP_001027144.2|DMEL	LOC110190030|XP_020815992.1|DSER
OG0000050	CG33769|NP_001027143.1|DMEL	LOC110190392|XP_020816504.1|DSER
OG0000050	CG33767|NP_001027141.1|DMEL	LOC110190033|XP_020815994.1|DSER
OG0000050	CG33771|NP_001027145.3|DMEL	LOC110190029|XP_020815991.1|DSER
OG0000050	CG33768|NP_001027142.2|DMEL	LOC110190031|XP_020815993.1|DSER
OG0000051	Cyp313b1|NP_649807.1|DMEL	LOC110187927|XP_020813097.1|DSER
OG0000051	Cyp313a4|NP_650224.3|DMEL	LOC110186721|XP_020811651.1|DSER
OG0000051	Cyp313a1|NP_650368.1|DMEL, Cyp313a2|NP_650169.3|DMEL, Cyp313a3|NP_650170.2|DMEL	LOC110176579|XP_020798652.1|DSER
OG0000052	CG16904|NP_649957.1|DMEL, CG31141|NP_732912.2|DMEL	LOC110191159|XP_020817576.1|DSER
OG0000052	eloF|NP_649956.1|DMEL	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER
OG0000052	CG8534|NP_649955.1|DMEL	LOC110188482|XP_020813871.1|DSER
OG0000052	CG9458|NP_731419.1|DMEL	LOC110188395|XP_020813776.1|DSER
OG0000052	CG17821|NP_725820.2|DMEL	LOC110178467|XP_020801266.1|DSER
OG0000052	CG18609|NP_611365.2|DMEL	LOC110178444|XP_020801237.1|DSER
OG0000053	Mal-A8|NP_610384.1|DMEL	LOC110176132|XP_020798030.1|DSER
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC110176120|XP_020798020.1|DSER
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC110176110|XP_020798009.1|DSER
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC110176101|XP_020798000.1|DSER
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC110176153|XP_020798053.1|DSER
OG0000054	AOX1|NP_650475.1|DMEL	LOC110191806|XP_020818417.1|DSER
OG0000054	AOX2|NP_732047.2|DMEL	LOC110191860|XP_020818499.1|DSER
OG0000054	AOX4|NP_650478.1|DMEL	LOC110191877|XP_020818520.1|DSER
OG0000054	AOX3|NP_650477.1|DMEL	LOC110191876|XP_020818519.1|DSER
OG0000055	CecB|NP_524590.1|DMEL	LOC110186692|XP_020811619.1|DSER
OG0000056	CG6726|NP_651120.1|DMEL	LOC110191245|XP_020817684.1|DSER
OG0000056	CG17110|NP_651121.1|DMEL	LOC110191242|XP_020817680.1|DSER
OG0000056	CG17109|NP_651122.2|DMEL	LOC110191246|XP_020817685.1|DSER
OG0000056	CG6738|NP_651124.1|DMEL	LOC110191243|XP_020817681.1|DSER
OG0000056	CG6733|NP_651123.1|DMEL	LOC110191244|XP_020817682.1|DSER
OG0000056	CG6465|NP_650004.1|DMEL	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	AANATL3|NP_610018.1|DMEL	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	AANATL2|NP_609005.1|DMEL	LOC110185668|XP_020810289.1|DSER
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC110182841|XP_020806632.1|DSER
OG0000059	TwdlH|NP_651490.1|DMEL	LOC110186834|XP_020811783.1|DSER
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC110186820|XP_020811767.1|DSER
OG0000059	TwdlK|NP_651488.1|DMEL	LOC110186812|XP_020811757.1|DSER
OG0000059	TwdlN|NP_733160.1|DMEL	LOC110186800|XP_020811738.1|DSER
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER
OG0000059	TwdlM|NP_651484.1|DMEL	LOC110186808|XP_020811749.1|DSER
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC110178856|XP_020801778.1|DSER
OG0000060	CG7094|NP_609851.2|DMEL	LOC110187211|XP_020812270.1|DSER
OG0000060	CG12147|NP_649536.1|DMEL	LOC110177198|XP_020799453.1|DSER
OG0000060	dco|NP_001356928.1|DMEL	LOC110186504|XP_020811358.1|DSER
OG0000060	CG2577|NP_572794.1|DMEL	LOC110180206|XP_020803522.1|DSER
OG0000060	CG9962|NP_608697.1|DMEL	LOC110184888|XP_020809193.1|DSER
OG0000061	CG15255|NP_609755.1|DMEL	LOC110182375|XP_020806074.1|DSER
OG0000061	CG7631|NP_609760.1|DMEL	LOC110182380|XP_020806081.1|DSER
OG0000061	CG15254|NP_609757.1|DMEL	LOC110182379|XP_020806080.1|DSER
OG0000061	CG15253|NP_609758.1|DMEL	LOC110182385|XP_020806085.1|DSER
OG0000062	CG12111|NP_572491.1|DMEL	LOC110184172|XP_020808240.1|DSER
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC110181372|XP_020804760.1|DSER
OG0000063	CG17929|NP_650532.2|DMEL	LOC110188078|XP_020813291.1|DSER
OG0000063	CG6901|NP_650531.1|DMEL	LOC110188046|XP_020813258.1|DSER
OG0000063	CG17930|NP_650533.1|DMEL	LOC110188039|XP_020813246.1|DSER
OG0000063	CG42826|NP_001189079.1|DMEL	LOC110184769|XP_020809063.1|DSER
OG0000063	CG32053|NP_729587.1|DMEL	LOC110184767|XP_020809060.1|DSER
OG0000063	CG32054|NP_729588.1|DMEL	LOC110184763|XP_020809053.1|DSER
OG0000063	CG42825|NP_729590.1|DMEL	LOC110184765|XP_020809054.1|DSER
OG0000065	CG10096|NP_001027183.1|DMEL	LOC110191274|XP_020817728.1|DSER
OG0000065	CG14893|NP_650568.2|DMEL	LOC110191418|XP_020817935.1|DSER
OG0000065	CG17562|NP_650566.1|DMEL	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000065	CG17560|NP_650567.1|DMEL	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	CG2336|NP_731094.3|DMEL	LOC110191821|XP_020818445.1|DSER
OG0000066	CG12516|NP_651615.2|DMEL	LOC110176494|XP_020798526.1|DSER
OG0000066	CG11634|NP_610128.2|DMEL	LOC110185088|XP_020809431.1|DSER
OG0000066	CG5623|NP_650485.1|DMEL	LOC110191827|XP_020818451.1|DSER
OG0000066	CG12637|NP_572645.1|DMEL	LOC110183659|XP_020807646.1|DSER
OG0000066	CG13539|NP_611768.1|DMEL	LOC110182686|XP_020806438.1|DSER
OG0000067	Alp5|NP_650931.1|DMEL	LOC110177234|XP_020799524.1|DSER
OG0000067	Alp9|NP_647977.1|DMEL	LOC110176240|XP_020798198.1|DSER
OG0000067	Alp6|NP_610496.1|DMEL	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	Alp10|NP_647976.1|DMEL	LOC110176239|XP_020798196.1|DSER
OG0000067	Alp1|NP_001262159.1|DMEL	LOC110191355|XP_020817861.1|DSER
OG0000068	CG6052|NP_649002.3|DMEL	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	CG8908|NP_611464.3|DMEL	LOC110182060|XP_020805682.1|DSER
OG0000068	ABCA|NP_608445.2|DMEL	LOC110175923|XP_020797759.1|DSER
OG0000069	CG30428|NP_726513.1|DMEL	LOC110180234|XP_020803548.1|DSER
OG0000070	CG9498|NP_609015.2|DMEL	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	CG13360|NP_569859.1|DMEL	LOC110182504|XP_020806211.1|DSER
OG0000070	CG9497|NP_609014.3|DMEL	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	CG7135|NP_573269.1|DMEL	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	Muc68D|NP_648504.2|DMEL	LOC110179007|XP_020802002.1|DSER
OG0000071	CG10725|NP_648647.1|DMEL	LOC110179838|XP_020803105.1|DSER
OG0000071	CG10154|NP_001189089.1|DMEL	LOC110179839|XP_020803106.1|DSER
OG0000071	CG10140|NP_648648.2|DMEL	LOC110179837|XP_020803104.1|DSER
OG0000072	jtb|NP_611126.1|DMEL	LOC110181580|XP_020805035.1|DSER
OG0000072	CG15712|NP_611131.2|DMEL	LOC110181287|XP_020804670.1|DSER
OG0000072	CG4409|NP_001097337.1|DMEL	LOC110181570|XP_020805024.1|DSER
OG0000073	lolal|NP_524778.1|DMEL	LOC110176360|XP_020798348.1|DSER
OG0000073	br|NP_001162638.2|DMEL	LOC110182195|XP_020805867.1|DSER
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC110188202|XP_020813458.1|DSER
OG0000074	CG10472|NP_648017.1|DMEL	LOC110184734|XP_020809020.1|DSER
OG0000074	CG7542|NP_648995.3|DMEL	LOC110185176|XP_020809553.1|DSER
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC110190480|XP_020816651.1|DSER
OG0000075	Hsp27|NP_524000.1|DMEL	LOC110190499|XP_020816674.1|DSER
OG0000075	Hsp23|NP_523999.1|DMEL	LOC110190537|XP_020816745.1|DSER
OG0000075	Hsp26|NP_523997.1|DMEL	LOC110190595|XP_020816847.1|DSER
OG0000076	CG42540|NP_001246627.1|DMEL	LOC110190420|XP_020816550.1|DSER
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	CG33253|NP_001259699.1|DMEL	LOC110181877|XP_020805462.1|DSER
OG0000076	Mec2|NP_573357.1|DMEL	LOC110182088|XP_020805728.1|DSER
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC110182629|XP_020806354.1|DSER
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC110189410|XP_020815129.1|DSER
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC110177149|XP_020799390.1|DSER
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC110176398|XP_020798389.1|DSER
OG0000078	CG15128|NP_611441.1|DMEL	LOC110180108|XP_020803404.1|DSER
OG0000078	CG7634|NP_649332.1|DMEL	LOC110190038|XP_020816001.1|DSER
OG0000078	wa-cup|NP_649721.2|DMEL	LOC110188466|XP_020813854.1|DSER
OG0000078	r-cup|NP_608419.1|DMEL	LOC110175994|XP_020797848.1|DSER
OG0000078	p-cup|NP_573216.1|DMEL	LOC110184416|XP_020808610.1|DSER
OG0000079	CG16713|NP_608799.1|DMEL	LOC110187582|XP_020812628.1|DSER
OG0000079	CG43165|NP_001245858.1|DMEL	LOC110187586|XP_020812632.1|DSER
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	Amyrel|NP_477262.1|DMEL	LOC110186649|XP_020811608.1|DSER
OG0000081	tfc|NP_612091.1|DMEL	LOC110187188|XP_020812250.1|DSER
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC110191132|XP_020817548.1|DSER
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC110177382|XP_020799743.1|DSER
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LManI|NP_609407.1|DMEL	LOC110183381|XP_020807303.1|DSER
OG0000083	LManV|NP_609252.1|DMEL	LOC110183898|XP_020807898.1|DSER
OG0000083	LManIII|NP_609250.2|DMEL	LOC110183901|XP_020807903.1|DSER
OG0000083	LManIV|NP_609251.2|DMEL	LOC110183902|XP_020807904.1|DSER
OG0000083	LManII|NP_609408.1|DMEL	LOC110183364|XP_020807285.1|DSER
OG0000084	CG15073|NP_611362.2|DMEL	LOC110178501|XP_020801310.1|DSER
OG0000084	CG8388|NP_611075.1|DMEL	LOC110178514|XP_020801324.1|DSER
OG0000085	CG2070|NP_610308.2|DMEL	LOC110178645|XP_020801499.1|DSER
OG0000085	CG30495|NP_001260785.1|DMEL	LOC110178385|XP_020801184.1|DSER
OG0000085	CG2065|NP_610309.1|DMEL	LOC110189531|XP_020815353.1|DSER
OG0000085	CG2064|NP_610310.2|DMEL	LOC110189458|XP_020815234.1|DSER
OG0000085	CG30491|NP_610306.1|DMEL	LOC110182637|XP_020806367.1|DSER
OG0000086	fest|NP_611412.1|DMEL	LOC110182850|XP_020806645.1|DSER
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC110183207|XP_020807079.1|DSER
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC110185908|XP_020810581.1|DSER
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC110187344|XP_020812391.1|DSER
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC110189420|XP_020815137.1|DSER
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC110185864|XP_020810532.1|DSER
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC110181272|XP_020804642.1|DSER
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC110179240|XP_020802358.1|DSER
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC110181275|XP_020804649.1|DSER
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC110177136|XP_020799368.1|DSER
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC110188209|XP_020813497.1|DSER
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC110190534|XP_020816740.1|DSER
OG0000090	CG30339|NP_724813.1|DMEL	LOC110191832|XP_020818460.1|DSER
OG0000090	CG12926|NP_610510.2|DMEL	LOC110190013|XP_020816009.1|DSER
OG0000090	CG33514|NP_001014558.1|DMEL	LOC110189985|XP_020815933.1|DSER
OG0000090	CG33966|NP_001033984.1|DMEL	LOC110178630|XP_020801475.1|DSER
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC110186300|XP_020811077.1|DSER
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC110183974|XP_020807988.1|DSER
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC110187866|XP_020813010.1|DSER
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC110187865|XP_020813009.1|DSER
OG0000092	CG10513|NP_651370.2|DMEL	LOC110186678|XP_020811604.1|DSER
OG0000092	CG11892|NP_651372.1|DMEL	LOC110186502|XP_020811356.1|DSER
OG0000092	CG31380|NP_733121.1|DMEL	LOC110186298|XP_020811072.1|DSER
OG0000092	CG10514|NP_651371.1|DMEL	LOC110186577|XP_020811450.1|DSER
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC110177009|XP_020799178.1|DSER
OG0000093	HP6|NP_608842.1|DMEL	LOC110178984|XP_020801957.1|DSER
OG0000093	HP1b|NP_572521.2|DMEL	LOC110184366|XP_020808519.1|DSER
OG0000094	Or67d|NP_648390.2|DMEL	LOC110184690|XP_020808961.1|DSER
OG0000094	Or83c|NP_524244.2|DMEL	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	CG17568|NP_609951.2|DMEL	LOC110181381|XP_020804769.1|DSER
OG0000096	wek|NP_524930.1|DMEL	LOC110185590|XP_020810184.1|DSER
OG0000096	CG6254|NP_649983.2|DMEL	LOC110186183|XP_020810901.1|DSER
OG0000096	CG10366|NP_609995.1|DMEL	LOC110181328|XP_020804706.1|DSER
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC110191273|XP_020817727.1|DSER
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC110180153|XP_020803462.1|DSER
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC110180154|XP_020803466.1|DSER
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC110180130|XP_020803432.1|DSER
OG0000100	CG34459|NP_001097348.1|DMEL	LOC110181340|XP_020804722.1|DSER
OG0000100	CG14354|NP_651433.1|DMEL	LOC110186797|XP_020811736.1|DSER
OG0000100	CG14839|NP_650351.2|DMEL	LOC110180531|XP_020803864.1|DSER
OG0000100	CG14841|NP_650350.1|DMEL	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	pip|NP_788536.1|DMEL	LOC110190008|XP_020815965.1|DSER
OG0000102	PPO1|NP_476812.1|DMEL	LOC110177925|XP_020800564.1|DSER
OG0000102	PPO2|NP_610443.1|DMEL	LOC110188958|XP_020814556.1|DSER
OG0000103	CG5653|NP_648269.1|DMEL	LOC110190577|XP_020816824.1|DSER
OG0000103	CG6034|NP_649005.1|DMEL	LOC110185270|XP_020809675.1|DSER
OG0000103	CG7460|NP_649004.1|DMEL	LOC110185268|XP_020809674.1|DSER
OG0000103	CG7737|NP_001286308.1|DMEL	LOC110191485|XP_020818009.1|DSER
OG0000104	Pdh|NP_524105.2|DMEL	LOC110188717|XP_020814187.1|DSER
OG0000104	Fbp2|NP_523522.1|DMEL	LOC110183736|XP_020807742.1|DSER
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	Or67a|NP_524005.2|DMEL	LOC110185918|XP_020810590.1|DSER
OG0000105	Or85d|NP_524281.1|DMEL	LOC110177255|XP_020799565.1|DSER
OG0000105	Or85c|NP_524280.2|DMEL	LOC110177186|XP_020799440.1|DSER
OG0000105	Or85b|NP_524279.2|DMEL	LOC110177224|XP_020799504.1|DSER
OG0000106	CG30286|NP_726082.3|DMEL	LOC110189324|XP_020815025.1|DSER
OG0000106	CG43336|NP_001247122.1|DMEL, CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	CG33462|NP_995844.2|DMEL	LOC110178389|XP_020801185.1|DSER
OG0000106	CG30082|NP_001188942.1|DMEL, CG30090|NP_725487.1|DMEL	LOC110178253|XP_020800963.1|DSER
OG0000107	Gr59c|NP_726292.1|DMEL	LOC110185500|XP_020810053.1|DSER
OG0000107	Gr36b|NP_724039.1|DMEL	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER
OG0000107	Gr36c|NP_724040.1|DMEL	LOC110184933|XP_020809237.1|DSER
OG0000107	Gr59d|NP_611758.2|DMEL	LOC110185499|XP_020810052.1|DSER
OG0000109	CG17097|NP_609429.1|DMEL	LOC110183425|XP_020807363.1|DSER
OG0000109	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC110183475|XP_020807414.1|DSER
OG0000109	Lip4|NP_001260356.1|DMEL	LOC110183319|XP_020807224.1|DSER
OG0000110	CG32379|NP_729252.2|DMEL	LOC110176728|XP_020798829.1|DSER
OG0000110	CG8562|NP_648118.1|DMEL	LOC110176727|XP_020798828.1|DSER
OG0000110	CG18417|NP_648119.1|DMEL	LOC110176715|XP_020798814.1|DSER
OG0000110	CG8560|NP_648120.3|DMEL	LOC110176729|XP_020798830.1|DSER
OG0000111	Obp56a|NP_611442.1|DMEL	LOC110180114|XP_020803416.1|DSER
OG0000111	Obp56d|NP_611444.2|DMEL	LOC110176534|XP_020798578.1|DSER
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	dgrn|NP_649596.1|DMEL	LOC110188760|XP_020814262.1|DSER
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	CG44008|NP_001260398.1|DMEL	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	CG14933|NP_652566.1|DMEL	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	CG31102|NP_001262951.1|DMEL	LOC110186561|XP_020811425.1|DSER
OG0000116	CG10550|NP_651380.2|DMEL	LOC110186560|XP_020811424.1|DSER
OG0000116	CG31097|NP_733093.2|DMEL	LOC110186304|XP_020811084.1|DSER
OG0000116	CG31288|NP_733094.1|DMEL	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	CG7953|NP_609683.1|DMEL	LOC110186010|XP_020810704.1|DSER
OG0000117	CG7916|NP_609682.1|DMEL	LOC110186011|XP_020810706.1|DSER
OG0000117	CG8997|NP_609681.1|DMEL	LOC110186013|XP_020810708.1|DSER
OG0000117	CG33306|NP_995706.1|DMEL	LOC110186015|XP_020810710.1|DSER
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	Npc2e|NP_731439.2|DMEL	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	Npc2c|NP_649976.1|DMEL	LOC110188489|XP_020813877.1|DSER
OG0000119	Npc2d|NP_649975.1|DMEL	LOC110188600|XP_020814022.1|DSER
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC110178156|XP_020800849.1|DSER
OG0000120	Roc2|NP_610691.1|DMEL	LOC110180259|XP_020803574.1|DSER
OG0000120	Roc1b|NP_652613.1|DMEL	LOC110181527|XP_020804963.1|DSER
OG0000121	CG15369|NP_572542.1|DMEL	LOC110184196|XP_020808286.1|DSER
OG0000121	CG31313|NP_731919.1|DMEL	LOC110176499|XP_020798532.1|DSER
OG0000121	Cys|NP_476856.1|DMEL	LOC110176466|XP_020798484.1|DSER
OG0000122	Or22c|NP_523454.2|DMEL	LOC110182279|XP_020805957.1|DSER
OG0000122	Or10a|NP_511122.1|DMEL	LOC110176072|XP_020797952.1|DSER
OG0000122	Or45b|NP_523667.1|DMEL	LOC110180765|XP_020804107.1|DSER
OG0000122	Or24a|NP_523470.3|DMEL	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
OG0000123	CG3565|NP_611942.1|DMEL	LOC110176794|XP_020798893.1|DSER
OG0000123	d-cup|NP_650235.1|DMEL	LOC110187886|XP_020813030.1|DSER
OG0000123	CG15177|NP_649672.1|DMEL	LOC110191836|XP_020818461.1|DSER
OG0000123	sunz|NP_649673.1|DMEL	LOC110191837|XP_020818462.1|DSER
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC110182095|XP_020805741.1|DSER
OG0000124	CG14744|NP_001097232.2|DMEL	LOC110189631|XP_020815432.1|DSER
OG0000124	CG14743|NP_610408.2|DMEL	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER
OG0000125	Men-b|NP_001163750.1|DMEL	LOC110186550|XP_020811413.1|DSER
OG0000125	Men|NP_524880.2|DMEL	LOC110187741|XP_020812858.1|DSER
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC110181483|XP_020804899.1|DSER
OG0000125	Menl-2|NP_001027424.2|DMEL	LOC110181496|XP_020804927.1|DSER
OG0000126	CG46191|NP_001303590.1|DMEL, CG46192|NP_001303591.1|DMEL, CG46193|NP_001303592.1|DMEL	LOC110178520|XP_020801338.1|DSER
OG0000127	CG18748|NP_001097703.1|DMEL	LOC110188545|XP_020813961.1|DSER
OG0000127	CG18746|NP_652649.1|DMEL	LOC110188623|XP_020814048.1|DSER
OG0000127	CG18745|NP_652648.1|DMEL	LOC110188540|XP_020813949.1|DSER
OG0000127	CG18747|NP_652650.2|DMEL	LOC110188560|XP_020813977.1|DSER
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER
OG0000128	Ugt49B2|NP_001097859.4|DMEL	LOC110188473|XP_020813862.1|DSER
OG0000129	Fum1|NP_572339.1|DMEL	LOC110183494|XP_020807436.1|DSER
OG0000129	Fum3|NP_648467.1|DMEL	LOC110179824|XP_020803088.1|DSER
OG0000129	Fum4|NP_723527.1|DMEL	LOC110177643|XP_020800117.1|DSER
OG0000129	Fum2|NP_727109.2|DMEL	LOC110183493|XP_020807435.1|DSER
OG0000130	CG7386|NP_648036.1|DMEL	LOC110184738|XP_020809025.1|DSER
OG0000130	CG10274|NP_001097525.1|DMEL	LOC110184712|XP_020808991.1|DSER
OG0000130	D19B|NP_477297.1|DMEL	LOC110184686|XP_020808958.1|DSER
OG0000130	D19A|NP_477304.1|DMEL	LOC110184737|XP_020809024.1|DSER
OG0000131	snk|NP_001097766.1|DMEL	LOC110187779|XP_020812906.1|DSER
OG0000132	Phae2|NP_609551.2|DMEL	LOC110187316|XP_020812364.1|DSER
OG0000132	Phae1|NP_609550.1|DMEL	LOC110187301|XP_020812347.1|DSER
OG0000132	CG7142|NP_650703.1|DMEL	LOC110188245|XP_020813568.1|DSER
OG0000134	eff|NP_731941.1|DMEL	LOC110187719|XP_020812822.1|DSER
OG0000134	CG2574|NP_572796.1|DMEL	LOC110182488|XP_020806195.1|DSER
OG0000134	Ubc2|NP_477137.1|DMEL	LOC110183406|XP_020807340.1|DSER
OG0000137	Rm62|NP_524243.2|DMEL	LOC110191367|XP_020817876.1|DSER
OG0000137	CG10077|NP_648062.2|DMEL	LOC110178723|XP_020801587.1|DSER
OG0000138	ouib|NP_649822.2|DMEL	LOC110188322|XP_020813689.1|DSER
OG0000138	nom|NP_649821.2|DMEL	LOC110188321|XP_020813688.1|DSER
OG0000138	CG8159|NP_649823.2|DMEL	LOC110188325|XP_020813692.1|DSER
OG0000138	M1BP|NP_649825.1|DMEL	LOC110188407|XP_020813791.1|DSER
OG0000138	ranshi|NP_649824.1|DMEL	LOC110188327|XP_020813693.1|DSER
OG0000140	grass|NP_651543.1|DMEL	LOC110186511|XP_020811367.1|DSER
OG0000141	GstO1|NP_648237.1|DMEL	LOC110189919|XP_020815852.1|DSER
