Orthogroup	DMEL.longest_only	DSUB.longest_only
OG0000051	Cyp313a5|NP_650168.1|DMEL, Cyp313a1|NP_650368.1|DMEL, Cyp313a2|NP_650169.3|DMEL, Cyp313a3|NP_650170.2|DMEL	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB
OG0000052	CG16904|NP_649957.1|DMEL, CG31141|NP_732912.2|DMEL	LOC117898169|XP_034663268.1|DSUB
OG0000052	eloF|NP_649956.1|DMEL, CG8534|NP_649955.1|DMEL, CG9458|NP_731419.1|DMEL, CG9459|NP_649958.2|DMEL	LOC117898249|XP_034663387.1|DSUB
OG0000052	CG17821|NP_725820.2|DMEL	LOC117892469|XP_034654613.1|DSUB
OG0000052	CG18609|NP_611365.2|DMEL	LOC117892468|XP_034654612.1|DSUB
OG0000053	Mal-A7|NP_610383.1|DMEL	LOC117890537|XP_034651353.1|DSUB
OG0000053	Mal-A6|NP_995779.2|DMEL	LOC117890535|XP_034651347.1|DSUB
OG0000053	Mal-A5|NP_610382.2|DMEL	LOC117890534|XP_034651344.1|DSUB
OG0000053	Mal-A1|NP_476627.3|DMEL	LOC117890538|XP_034651354.1|DSUB
OG0000054	AOX1|NP_650475.1|DMEL	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	AOX2|NP_732047.2|DMEL	LOC117898651|XP_034664113.1|DSUB
OG0000054	AOX4|NP_650478.1|DMEL	LOC117898655|XP_034664119.1|DSUB
OG0000054	AOX3|NP_650477.1|DMEL	LOC117898654|XP_034664118.1|DSUB
OG0000055	CecC|NP_524591.1|DMEL	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB
OG0000055	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL	LOC117897281|XP_034661904.1|DSUB
OG0000056	CG6726|NP_651120.1|DMEL	LOC117898462|XP_034663775.1|DSUB
OG0000056	CG17110|NP_651121.1|DMEL	LOC117898463|XP_034663777.1|DSUB
OG0000056	CG17109|NP_651122.2|DMEL, CG6738|NP_651124.1|DMEL, CG6733|NP_651123.1|DMEL	LOC117898461|XP_034663774.1|DSUB
OG0000056	CG6465|NP_650004.1|DMEL	LOC117897243|XP_034661853.1|DSUB
OG0000058	AANATL3|NP_610018.1|DMEL	LOC117890151|XP_034650732.1|DSUB
OG0000058	AANATL2|NP_609005.1|DMEL	LOC117902359|XP_034669562.1|DSUB
OG0000058	AgmNAT|NP_572268.1|DMEL	LOC117894861|XP_034658013.1|DSUB
OG0000059	TwdlH|NP_651490.1|DMEL	LOC117897005|XP_034661462.1|DSUB
OG0000059	TwdlJ|NP_651489.2|DMEL	LOC117896653|XP_034660990.1|DSUB
OG0000059	TwdlK|NP_651488.1|DMEL	LOC117899423|XP_034665309.1|DSUB
OG0000059	TwdlN|NP_733160.1|DMEL	LOC117896652|XP_034660989.1|DSUB
OG0000059	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB
OG0000059	TwdlM|NP_651484.1|DMEL	LOC117896696|XP_034661039.1|DSUB
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC117903129|XP_034670852.1|DSUB
OG0000060	CG7094|NP_609851.2|DMEL	LOC117901895|XP_034668749.1|DSUB
OG0000060	CG12147|NP_649536.1|DMEL	LOC117896666|XP_034661004.1|DSUB
OG0000060	dco|NP_001356928.1|DMEL	LOC117896503|XP_034660743.1|DSUB
OG0000060	CG2577|NP_572794.1|DMEL	LOC117891116|XP_034652214.1|DSUB
OG0000061	CG15255|NP_609755.1|DMEL	LOC117901880|XP_034668728.1|DSUB
OG0000061	CG7631|NP_609760.1|DMEL	LOC117901276|XP_034667861.1|DSUB
OG0000061	CG15254|NP_609757.1|DMEL	LOC117901832|XP_034668656.1|DSUB
OG0000062	CG12111|NP_572491.1|DMEL	LOC117903497|XP_034671468.1|DSUB
OG0000062	Lectin-galC1|NP_477200.1|DMEL	LOC117901308|XP_034667909.1|DSUB
OG0000062	Sfp24F|NP_001162870.1|DMEL	LOC117901870|XP_034668718.1|DSUB
OG0000063	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL	LOC117896095|XP_034660037.1|DSUB
OG0000063	CG17930|NP_650533.1|DMEL	LOC117896094|XP_034660036.1|DSUB
OG0000063	CG42826|NP_001189079.1|DMEL	LOC117893344|XP_034655825.1|DSUB
OG0000063	CG32053|NP_729587.1|DMEL	LOC117894179|XP_034656976.1|DSUB
OG0000063	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL	LOC117894178|XP_034656974.1|DSUB
OG0000065	CG10096|NP_001027183.1|DMEL	LOC117898583|XP_034664016.1|DSUB
OG0000065	CG14893|NP_650568.2|DMEL	LOC117899737|XP_034665873.1|DSUB
OG0000065	CG17562|NP_650566.1|DMEL	LOC117899738|XP_034665874.1|DSUB
OG0000065	CG17560|NP_650567.1|DMEL	LOC117899736|XP_034665872.1|DSUB
OG0000066	CG15717|NP_572856.1|DMEL	LOC117903671|XP_034671892.1|DSUB
OG0000066	CG2336|NP_731094.3|DMEL	LOC117896596|XP_034660913.1|DSUB
OG0000066	CG12516|NP_651615.2|DMEL	LOC117896671|XP_034661009.1|DSUB
OG0000066	CG11634|NP_610128.2|DMEL	LOC117901021|XP_034667513.1|DSUB
OG0000066	CG5623|NP_650485.1|DMEL	LOC117897646|XP_034662513.1|DSUB
OG0000066	CG12637|NP_572645.1|DMEL	LOC117893060|XP_034655357.1|DSUB
OG0000066	CG13539|NP_611768.1|DMEL	LOC117902112|XP_034669115.1|DSUB
OG0000067	Alp5|NP_650931.1|DMEL	LOC117899613|XP_034665647.1|DSUB
OG0000067	Alp9|NP_647977.1|DMEL	LOC117895462|XP_034659028.1|DSUB
OG0000067	Alp6|NP_610496.1|DMEL	LOC117890918|XP_034651937.1|DSUB
OG0000067	Alp10|NP_647976.1|DMEL	LOC117895461|XP_034659026.1|DSUB
OG0000067	Alp1|NP_001262159.1|DMEL	LOC117894476|XP_034657468.1|DSUB
OG0000068	CG6052|NP_649002.3|DMEL	LOC117893343|XP_034655824.1|DSUB
OG0000068	CG31213|NP_001262752.1|DMEL, CG42816|NP_730301.3|DMEL, CG8908|NP_611464.3|DMEL	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	ABCA|NP_608445.2|DMEL	LOC117902385|XP_034669640.1|DSUB
OG0000069	CG30428|NP_726513.1|DMEL	LOC117891341|XP_034652652.1|DSUB
OG0000070	CG9498|NP_609015.2|DMEL	LOC117900906|XP_034667357.1|DSUB
OG0000070	CG13360|NP_569859.1|DMEL	LOC117896707|XP_034661058.1|DSUB
OG0000070	CG9497|NP_609014.3|DMEL	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	CG7135|NP_573269.1|DMEL	LOC117900907|XP_034667358.1|DSUB
OG0000071	Muc68D|NP_648504.2|DMEL	LOC117893134|XP_034655476.1|DSUB
OG0000071	CG10725|NP_648647.1|DMEL	LOC117895747|XP_034659509.1|DSUB
OG0000071	CG10154|NP_001189089.1|DMEL	LOC117895750|XP_034659511.1|DSUB
OG0000071	CG10140|NP_648648.2|DMEL	LOC117895746|XP_034659508.1|DSUB
OG0000072	jtb|NP_611126.1|DMEL	LOC117891009|XP_034652056.1|DSUB
OG0000072	CG15712|NP_611131.2|DMEL	LOC117889765|XP_034650103.1|DSUB
OG0000072	CG4409|NP_001097337.1|DMEL	LOC117891008|XP_034652055.1|DSUB
OG0000073	lolal|NP_524778.1|DMEL	LOC117890320|XP_034650999.1|DSUB
OG0000073	br|NP_001162638.2|DMEL	LOC117901954|XP_034668826.1|DSUB
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC117897070|XP_034661568.1|DSUB
OG0000074	CG10472|NP_648017.1|DMEL	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	CG7542|NP_648995.3|DMEL	LOC117894701|XP_034657775.1|DSUB
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC117895498|XP_034659085.1|DSUB
OG0000075	Hsp27|NP_524000.1|DMEL	LOC117895520|XP_034659115.1|DSUB
OG0000075	Hsp23|NP_523999.1|DMEL	LOC117895524|XP_034659120.1|DSUB
OG0000075	Hsp26|NP_523997.1|DMEL	LOC117895522|XP_034659118.1|DSUB
OG0000076	CG42540|NP_001246627.1|DMEL	LOC117895853|XP_034659710.1|DSUB
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	CG33253|NP_001259699.1|DMEL	LOC117898747|XP_034664263.1|DSUB
OG0000076	Mec2|NP_573357.1|DMEL	LOC117898737|XP_034664252.1|DSUB
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC117891833|XP_034653474.1|DSUB
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC117897634|XP_034662499.1|DSUB
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC117890642|XP_034651485.1|DSUB
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC117897194|XP_034661786.1|DSUB
OG0000078	CG15128|NP_611441.1|DMEL	LOC117890243|XP_034650880.1|DSUB
OG0000078	CG7634|NP_649332.1|DMEL	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	wa-cup|NP_649721.2|DMEL	LOC117897889|XP_034662857.1|DSUB
OG0000078	r-cup|NP_608419.1|DMEL	LOC117892312|XP_034654358.1|DSUB
OG0000078	p-cup|NP_573216.1|DMEL	LOC117899598|XP_034665610.1|DSUB
OG0000079	CG16713|NP_608799.1|DMEL	LOC117900594|XP_034666895.1|DSUB
OG0000079	IM33|NP_608800.1|DMEL	LOC117900593|XP_034666894.1|DSUB
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	Amyrel|NP_477262.1|DMEL	LOC117892007|XP_034653785.1|DSUB
OG0000081	tfc|NP_612091.1|DMEL	LOC117895630|XP_034659277.1|DSUB
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC117890838|XP_034651812.1|DSUB
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC117897518|XP_034662325.1|DSUB
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC117898678|XP_034664152.1|DSUB
OG0000083	LManI|NP_609407.1|DMEL	LOC117900198|XP_034666350.1|DSUB
OG0000083	LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LManII|NP_609408.1|DMEL	LOC117900197|XP_034666347.1|DSUB
OG0000084	CG15073|NP_611362.2|DMEL	LOC117892465|XP_034654607.1|DSUB
OG0000084	CG8388|NP_611075.1|DMEL	LOC117890458|XP_034651195.1|DSUB
OG0000085	CG30495|NP_001260785.1|DMEL	LOC117892536|XP_034654735.1|DSUB
OG0000085	CG2064|NP_610310.2|DMEL	LOC117892091|XP_034653974.1|DSUB
OG0000085	CG30491|NP_610306.1|DMEL	LOC117892532|XP_034654727.1|DSUB
OG0000086	fest|NP_611412.1|DMEL	LOC117890386|XP_034651078.1|DSUB
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC117900830|XP_034667229.1|DSUB
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC117901046|XP_034667544.1|DSUB
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC117900544|XP_034666835.1|DSUB
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC117890038|XP_034650547.1|DSUB
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC117900355|XP_034666594.1|DSUB
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC117893265|XP_034655723.1|DSUB
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC117890268|XP_034650918.1|DSUB
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC117893266|XP_034655724.1|DSUB
OG0000089	alphaTub84B|NP_476772.1|DMEL	LOC117897397|XP_034662107.1|DSUB
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC117894210|XP_034657016.1|DSUB
OG0000090	CG30339|NP_724813.1|DMEL	LOC117891387|XP_034652719.1|DSUB
OG0000090	CG12926|NP_610510.2|DMEL	LOC117891384|XP_034652714.1|DSUB
OG0000090	CG33514|NP_001014558.1|DMEL	LOC117894963|XP_034658187.1|DSUB
OG0000090	CG33966|NP_001033984.1|DMEL	LOC117893528|XP_034656062.1|DSUB
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC117896287|XP_034660384.1|DSUB
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC117901338|XP_034667939.1|DSUB
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC117897051|XP_034661532.1|DSUB
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC117897050|XP_034661529.1|DSUB
OG0000092	CG10513|NP_651370.2|DMEL	LOC117897269|XP_034661886.1|DSUB
OG0000092	CG11892|NP_651372.1|DMEL	LOC117897821|XP_034662765.1|DSUB
OG0000092	CG31380|NP_733121.1|DMEL	LOC117898608|XP_034664049.1|DSUB
OG0000092	CG10514|NP_651371.1|DMEL	LOC117897864|XP_034662828.1|DSUB
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC117902810|XP_034670324.1|DSUB
OG0000093	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	HP1b|NP_572521.2|DMEL	LOC117898813|XP_034664362.1|DSUB
OG0000094	Or67d|NP_648390.2|DMEL	LOC117893841|XP_034656498.1|DSUB
OG0000094	Or83c|NP_524244.2|DMEL	LOC117896040|XP_034659940.1|DSUB
OG0000096	CG17568|NP_609951.2|DMEL	LOC117898392|XP_034663640.1|DSUB
OG0000096	wek|NP_524930.1|DMEL	LOC117898393|XP_034663641.1|DSUB
OG0000096	CG6254|NP_649983.2|DMEL	LOC117898696|XP_034664202.1|DSUB
OG0000096	CG10366|NP_609995.1|DMEL	LOC117900262|XP_034666462.1|DSUB
OG0000097	CG44004|NP_001262004.2|DMEL, CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL	LOC117893163|XP_034655530.1|DSUB
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC117898582|XP_034664015.1|DSUB
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC117903172|XP_034670908.1|DSUB
OG0000099	Cyp4d2|NP_525043.1|DMEL	LOC117896382|XP_034660577.1|DSUB
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC117891933|XP_034653664.1|DSUB
OG0000100	CG34459|NP_001097348.1|DMEL	LOC117890766|XP_034651723.1|DSUB
OG0000100	CG14839|NP_650351.2|DMEL	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000102	PPO1|NP_476812.1|DMEL	LOC117891856|XP_034653505.1|DSUB
OG0000102	PPO2|NP_610443.1|DMEL	LOC117890056|XP_034650578.1|DSUB
OG0000103	CG5653|NP_648269.1|DMEL	LOC117894294|XP_034657145.1|DSUB
OG0000103	CG6034|NP_649005.1|DMEL	LOC117893174|XP_034655541.1|DSUB
OG0000103	CG7460|NP_649004.1|DMEL	LOC117895790|XP_034659583.1|DSUB
OG0000103	CG7737|NP_001286308.1|DMEL	LOC117891545|XP_034652951.1|DSUB
OG0000104	Pdh|NP_524105.2|DMEL	LOC117894807|XP_034657931.1|DSUB
OG0000104	Fbp2|NP_523522.1|DMEL	LOC117901076|XP_034667579.1|DSUB
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC117894809|XP_034657935.1|DSUB
OG0000105	Or67a|NP_524005.2|DMEL	LOC117898284|XP_034663430.1|DSUB
OG0000105	Or85d|NP_524281.1|DMEL	LOC117898760|XP_034664276.1|DSUB
OG0000105	Or85c|NP_524280.2|DMEL	LOC117898251|XP_034663389.1|DSUB
OG0000105	Or85b|NP_524279.2|DMEL	LOC117898250|XP_034663388.1|DSUB
OG0000107	Gr59c|NP_726292.1|DMEL	LOC117889797|XP_034650164.1|DSUB
OG0000107	Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	Gr59d|NP_611758.2|DMEL	LOC117891678|XP_034653144.1|DSUB
OG0000109	Lip4|NP_001260356.1|DMEL	LOC117901646|XP_034668372.1|DSUB
OG0000110	CG32379|NP_729252.2|DMEL	LOC117895604|XP_034659243.1|DSUB
OG0000110	CG8562|NP_648118.1|DMEL	LOC117895606|XP_034659245.1|DSUB
OG0000110	CG18417|NP_648119.1|DMEL	LOC117895605|XP_034659244.1|DSUB
OG0000110	CG8560|NP_648120.3|DMEL	LOC117895607|XP_034659246.1|DSUB
OG0000111	Obp56a|NP_611442.1|DMEL	LOC117890933|XP_034651959.1|DSUB
OG0000111	Obp56e|NP_611445.1|DMEL	LOC117890150|XP_034650731.1|DSUB
OG0000111	Obp56d|NP_611444.2|DMEL	LOC117890935|XP_034651960.1|DSUB
OG0000112	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL	LOC117903430|XP_034671344.1|DSUB
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC117902763|XP_034670250.1|DSUB
OG0000113	dgrn|NP_649596.1|DMEL	LOC117897174|XP_034661763.1|DSUB
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC117902141|XP_034669168.1|DSUB
OG0000114	CG44008|NP_001260398.1|DMEL	LOC117902139|XP_034669166.1|DSUB
OG0000114	CG14933|NP_652566.1|DMEL	LOC117902140|XP_034669167.1|DSUB
OG0000116	CG31102|NP_001262951.1|DMEL	LOC117898981|XP_034664612.1|DSUB
OG0000116	CG31097|NP_733093.2|DMEL	LOC117898985|XP_034664618.1|DSUB
OG0000116	CG31288|NP_733094.1|DMEL	LOC117898982|XP_034664615.1|DSUB
OG0000117	CG7953|NP_609683.1|DMEL	LOC117902128|XP_034669147.1|DSUB
OG0000117	CG7916|NP_609682.1|DMEL	LOC117902129|XP_034669148.1|DSUB
OG0000117	CG8997|NP_609681.1|DMEL	LOC117902130|XP_034669149.1|DSUB
OG0000117	CG33306|NP_995706.1|DMEL	LOC117902132|XP_034669152.1|DSUB
OG0000118	Cyp28d1|NP_608912.1|DMEL, Cyp28d2|NP_608911.1|DMEL	LOC117901945|XP_034668808.1|DSUB
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC117903909|XP_034672306.1|DSUB
OG0000119	Npc2e|NP_731439.2|DMEL	LOC117897103|XP_034661639.1|DSUB
OG0000119	Npc2c|NP_649976.1|DMEL	LOC117896957|XP_034661393.1|DSUB
OG0000119	Npc2d|NP_649975.1|DMEL	LOC117896767|XP_034661133.1|DSUB
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC117889781|XP_034650140.1|DSUB
OG0000120	Roc2|NP_610691.1|DMEL	LOC117890793|XP_034651759.1|DSUB
OG0000120	Roc1b|NP_652613.1|DMEL	LOC117893084|XP_034655396.1|DSUB
OG0000121	CG15369|NP_572542.1|DMEL	LOC117897123|XP_034661670.1|DSUB
OG0000121	CG31313|NP_731919.1|DMEL	LOC117897204|XP_034661798.1|DSUB
OG0000121	Cys|NP_476856.1|DMEL	LOC117897203|XP_034661797.1|DSUB
OG0000122	Or22c|NP_523454.2|DMEL	LOC117901107|XP_034667631.1|DSUB
OG0000122	Or10a|NP_511122.1|DMEL	LOC117903442|XP_034671364.1|DSUB
OG0000122	Or45b|NP_523667.1|DMEL	LOC117890920|XP_034651941.1|DSUB
OG0000122	Or24a|NP_523470.3|DMEL	LOC117900850|XP_034667261.1|DSUB
OG0000123	CG15177|NP_649672.1|DMEL, sowi|NP_649671.2|DMEL	LOC117898288|XP_034663435.1|DSUB
OG0000123	sunz|NP_649673.1|DMEL	LOC117898289|XP_034663436.1|DSUB
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC117891609|XP_034653033.1|DSUB
OG0000124	CG14744|NP_001097232.2|DMEL	LOC117891035|XP_034652093.1|DSUB
OG0000124	CG14743|NP_610408.2|DMEL	LOC117891034|XP_034652092.1|DSUB
OG0000125	Men-b|NP_001163750.1|DMEL	LOC117896898|XP_034661322.1|DSUB
OG0000125	Men|NP_524880.2|DMEL	LOC117897758|XP_034662692.1|DSUB
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC117889864|XP_034650261.1|DSUB
OG0000127	CG18748|NP_001097703.1|DMEL	LOC117899404|XP_034665281.1|DSUB
OG0000127	CG18746|NP_652649.1|DMEL	LOC117899406|XP_034665283.1|DSUB
OG0000127	CG18745|NP_652648.1|DMEL	LOC117899403|XP_034665280.1|DSUB
OG0000127	CG18747|NP_652650.2|DMEL	LOC117898149|XP_034663239.1|DSUB
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC117892245|XP_034654249.1|DSUB
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC117892247|XP_034654250.1|DSUB
OG0000129	Fum1|NP_572339.1|DMEL	LOC117893897|XP_034656603.1|DSUB
OG0000129	Fum3|NP_648467.1|DMEL	LOC117893675|XP_034656254.1|DSUB
OG0000129	Fum4|NP_723527.1|DMEL	LOC117901205|XP_034667750.1|DSUB
OG0000130	CG7386|NP_648036.1|DMEL	LOC117895254|XP_034658662.1|DSUB
OG0000130	CG10274|NP_001097525.1|DMEL	LOC117895250|XP_034658656.1|DSUB
OG0000130	D19B|NP_477297.1|DMEL	LOC117895252|XP_034658658.1|DSUB
OG0000130	D19A|NP_477304.1|DMEL	LOC117895251|XP_034658657.1|DSUB
OG0000131	snk|NP_001097766.1|DMEL	LOC117898539|XP_034663904.1|DSUB
OG0000132	Phae1|NP_609550.1|DMEL	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	CG7142|NP_650703.1|DMEL	LOC117896761|XP_034661126.1|DSUB
OG0000134	eff|NP_731941.1|DMEL	LOC117896539|XP_034660813.1|DSUB
OG0000134	CG2574|NP_572796.1|DMEL	LOC117891342|XP_034652657.1|DSUB
OG0000134	Ubc2|NP_477137.1|DMEL	LOC117900962|XP_034667428.1|DSUB
OG0000137	Rm62|NP_524243.2|DMEL	LOC117898920|XP_034664521.1|DSUB
OG0000137	CG10077|NP_648062.2|DMEL	LOC117893964|XP_034656656.1|DSUB
OG0000138	ouib|NP_649822.2|DMEL	LOC117898377|XP_034663610.1|DSUB
OG0000138	CG8159|NP_649823.2|DMEL	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	M1BP|NP_649825.1|DMEL	LOC117898371|XP_034663600.1|DSUB
OG0000140	grass|NP_651543.1|DMEL	LOC117898015|XP_034663034.1|DSUB
OG0000141	GstO1|NP_648237.1|DMEL	LOC117895145|XP_034658465.1|DSUB
OG0000141	GstO2|NP_729388.1|DMEL	LOC117895146|XP_034658469.1|DSUB
OG0000141	se|NP_648235.1|DMEL	LOC117895143|XP_034658460.1|DSUB
OG0000141	GstO3|NP_648234.1|DMEL	LOC117895147|XP_034658471.1|DSUB
OG0000142	nAChRalpha1|NP_001262916.1|DMEL	LOC117897016|XP_034661478.1|DSUB
OG0000142	nAChRalpha4|NP_001097669.2|DMEL	LOC117899539|XP_034665507.1|DSUB
OG0000142	nAChRalpha3|NP_525079.3|DMEL	LOC117889604|XP_034649912.1|DSUB
OG0000143	GNBP1|NP_524142.2|DMEL	LOC117895094|XP_034658382.1|DSUB
OG0000143	GNBP2|NP_524141.1|DMEL	LOC117895095|XP_034658383.1|DSUB
OG0000144	dpr9|NP_996215.1|DMEL	LOC117897699|XP_034662611.1|DSUB
OG0000144	dpr8|NP_727781.1|DMEL	LOC117896455|XP_034660679.1|DSUB
OG0000144	dpr21|NP_001163838.2|DMEL	LOC117901842|XP_034668675.1|DSUB
OG0000145	Idgf4|NP_511101.2|DMEL	LOC117897170|XP_034661747.1|DSUB
OG0000145	Idgf3|NP_477256.1|DMEL	LOC117902770|XP_034670254.1|DSUB
OG0000145	Idgf1|NP_477258.1|DMEL	LOC117902772|XP_034670256.1|DSUB
OG0000145	Idgf2|NP_477257.2|DMEL	LOC117902771|XP_034670255.1|DSUB
OG0000147	CG6180|NP_609588.1|DMEL	LOC117900255|XP_034666445.1|DSUB
OG0000147	CG17919|NP_649644.1|DMEL	LOC117896221|XP_034660245.1|DSUB
OG0000147	CG10298|NP_649643.1|DMEL	LOC117896222|XP_034660247.1|DSUB
OG0000148	CG31954|NP_722915.1|DMEL	LOC117902375|XP_034669584.1|DSUB
OG0000148	Try29F|NP_523518.2|DMEL	LOC117901505|XP_034668166.1|DSUB
OG0000149	Obp28a|NP_523505.1|DMEL	LOC117902756|XP_034670237.1|DSUB
OG0000149	Obp19d|NP_523421.2|DMEL	LOC117902650|XP_034670071.1|DSUB
OG0000150	Gr22a|NP_722733.1|DMEL	LOC117901373|XP_034667974.1|DSUB
OG0000150	Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL	LOC117901370|XP_034667971.1|DSUB
OG0000150	Gr22e|NP_722731.1|DMEL	LOC117901369|XP_034667970.1|DSUB
OG0000151	CG6996|NP_649189.2|DMEL	LOC117894759|XP_034657867.1|DSUB
OG0000151	CG17147|NP_001262099.1|DMEL	LOC117894764|XP_034657872.1|DSUB
OG0000151	CG17145|NP_649192.2|DMEL	LOC117894763|XP_034657871.1|DSUB
OG0000151	CG5883|NP_648526.2|DMEL	LOC117894890|XP_034658063.1|DSUB
OG0000152	CG11841|NP_651661.1|DMEL	LOC117896893|XP_034661316.1|DSUB
OG0000152	CG11842|NP_651662.1|DMEL	LOC117896892|XP_034661315.1|DSUB
OG0000152	CG11843|NP_651663.1|DMEL	LOC117896894|XP_034661318.1|DSUB
OG0000153	Sp212|NP_996209.2|DMEL	LOC117898085|XP_034663155.1|DSUB
OG0000153	CG9649|NP_650343.1|DMEL	LOC117897538|XP_034662350.1|DSUB
OG0000153	CG31326|NP_650344.2|DMEL	LOC117897537|XP_034662349.1|DSUB
OG0000154	Or94a|NP_524455.1|DMEL	LOC117895969|XP_034659819.1|DSUB
OG0000154	Or94b|NP_524456.1|DMEL	LOC117895972|XP_034659823.1|DSUB
OG0000154	Or71a|NP_524078.2|DMEL	LOC117893214|XP_034655639.1|DSUB
OG0000155	CG7548|NP_648131.1|DMEL	LOC117894277|XP_034657124.1|DSUB
OG0000155	CG8543|NP_648126.1|DMEL	LOC117893600|XP_034656166.1|DSUB
OG0000155	CG8541|NP_648127.1|DMEL	LOC117893601|XP_034656167.1|DSUB
OG0000157	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB
OG0000157	PGRP-SC2|NP_610410.1|DMEL	LOC117889940|XP_034650366.1|DSUB
