Orthogroup	DMEL.longest_only	BCOP.longest_only
OG0000078	CG15128|NP_611441.1|DMEL, CG7634|NP_649332.1|DMEL, wa-cup|NP_649721.2|DMEL, r-cup|NP_608419.1|DMEL, p-cup|NP_573216.1|DMEL	LOC119072413|XP_037033522.1|BCOP
OG0000079	Acp24A4|NP_001036330.1|DMEL, CG16713|NP_608799.1|DMEL, IM33|NP_608800.1|DMEL, CG43165|NP_001245858.1|DMEL	LOC119073294|XP_037034574.1|BCOP
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL, Amyrel|NP_477262.1|DMEL	LOC119071115|XP_037031659.1|BCOP, LOC119071116|XP_037031660.1|BCOP
OG0000081	tfc|NP_612091.1|DMEL	LOC119072492|XP_037033632.1|BCOP
OG0000082	Cyp6d2|NP_611698.1|DMEL, Cyp6d4|NP_651082.1|DMEL, Cyp6d5|NP_650327.1|DMEL	LOC119077224|XP_037040299.1|BCOP, LOC119077326|XP_037040404.1|BCOP, LOC119077878|XP_037041127.1|BCOP, LOC119069214|XP_037029085.1|BCOP, LOC119080439|XP_037044697.1|BCOP, LOC119067719|XP_037026731.1|BCOP, LOC119067656|XP_037026651.1|BCOP, LOC119067657|XP_037026652.1|BCOP, LOC119067658|XP_037026653.1|BCOP, LOC119075075|XP_037037362.1|BCOP, LOC119084030|XP_037049750.1|BCOP, LOC119079425|XP_037043226.1|BCOP, LOC119083787|XP_037049484.1|BCOP
OG0000083	LManI|NP_609407.1|DMEL, LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL, LManIII|NP_609250.2|DMEL, LManIV|NP_609251.2|DMEL	LOC119071144|XP_037031768.1|BCOP, LOC119066519|XP_037024932.1|BCOP, LOC119084806|XP_037050772.1|BCOP
OG0000083	LManII|NP_609408.1|DMEL	LOC119077030|XP_037040043.1|BCOP
OG0000084	CG15073|NP_611362.2|DMEL	LOC119071066|XP_037031596.1|BCOP, LOC119071181|XP_037031846.1|BCOP
OG0000085	CG30491|NP_610306.1|DMEL	LOC119077040|XP_037040059.1|BCOP
OG0000086	fest|NP_611412.1|DMEL	LOC119080738|XP_037045178.1|BCOP, LOC119067907|XP_037027094.1|BCOP, LOC119080632|XP_037044934.1|BCOP, LOC119068130|XP_037027486.1|BCOP
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC119084681|XP_037050656.1|BCOP
OG0000087	Cpr35B|NP_609713.1|DMEL, Cpr31A|NP_995678.1|DMEL	LOC119075761|XP_037038197.1|BCOP
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC119079125|XP_037042849.1|BCOP
OG0000088	Vha16-5|NP_609447.1|DMEL, Vha16-3|NP_729706.1|DMEL, Vha16-4|NP_611169.1|DMEL, Vha16-2|NP_729707.1|DMEL	LOC119082220|XP_037047569.1|BCOP
OG0000089	alphaTub84B|NP_476772.1|DMEL, alphaTub84D|NP_524264.1|DMEL	LOC119082274|XP_037047643.1|BCOP
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC119068248|XP_037027675.1|BCOP
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC119081420|XP_037046225.1|BCOP, LOC119081121|XP_037045760.1|BCOP, LOC119081493|XP_037046395.1|BCOP
OG0000090	CG30339|NP_724813.1|DMEL, CG12926|NP_610510.2|DMEL, CG33514|NP_001014558.1|DMEL, CG33966|NP_001033984.1|DMEL	LOC119078560|XP_037042023.1|BCOP, LOC119072351|XP_037033434.1|BCOP, LOC119085017|XP_037051089.1|BCOP, LOC119071272|XP_037032032.1|BCOP, LOC119081800|XP_037046914.1|BCOP
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC119067519|XP_037026434.1|BCOP
OG0000091	Vha100-5|NP_609515.1|DMEL, Vha100-2|NP_650722.1|DMEL, Vha100-4|NP_650720.1|DMEL	LOC119085240|XP_037051459.1|BCOP
OG0000092	CG10513|NP_651370.2|DMEL, CG11892|NP_651372.1|DMEL, CG31380|NP_733121.1|DMEL, CG10514|NP_651371.1|DMEL	LOC119083172|XP_037048727.1|BCOP, LOC119078526|XP_037041987.1|BCOP, LOC119074994|XP_037037291.1|BCOP
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC119085908|XP_037052349.1|BCOP, LOC119078154|XP_037041523.1|BCOP
OG0000093	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL	LOC119071388|XP_037032160.1|BCOP, LOC119069925|XP_037030042.1|BCOP, LOC119070868|XP_037031275.1|BCOP
OG0000093	HP6|NP_608842.1|DMEL, HP1b|NP_572521.2|DMEL	LOC119074158|XP_037036056.1|BCOP
OG0000094	Or67d|NP_648390.2|DMEL, Or83c|NP_524244.2|DMEL	LOC119072953|XP_037034173.1|BCOP, LOC119072965|XP_037034181.1|BCOP, LOC119082341|XP_037047786.1|BCOP, LOC119072977|XP_037034192.1|BCOP, LOC119071131|XP_037031708.1|BCOP, LOC119076455|XP_037039116.1|BCOP, LOC119081968|XP_037047175.1|BCOP
OG0000096	CG17568|NP_609951.2|DMEL, wek|NP_524930.1|DMEL, CG6254|NP_649983.2|DMEL, CG10366|NP_609995.1|DMEL	LOC119071730|XP_037032649.1|BCOP
OG0000099	Cyp4d14|NP_001259179.1|DMEL, Cyp4d2|NP_525043.1|DMEL	LOC119069058|XP_037028826.1|BCOP, LOC119078025|XP_037041330.1|BCOP
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC119077680|XP_037040831.1|BCOP, LOC119076063|XP_037038600.1|BCOP, LOC119085712|XP_037052057.1|BCOP, LOC119085711|XP_037052055.1|BCOP, LOC119076768|XP_037039615.1|BCOP, LOC119078073|XP_037041423.1|BCOP, LOC119069637|XP_037029638.1|BCOP
OG0000101	pip|NP_788536.1|DMEL	LOC119077397|XP_037040498.1|BCOP, LOC119082930|XP_037048481.1|BCOP
OG0000102	PPO1|NP_476812.1|DMEL	LOC119083655|XP_037049326.1|BCOP, LOC119081277|XP_037045928.1|BCOP, LOC119075318|XP_037037633.1|BCOP, LOC119066132|XP_037024317.1|BCOP
OG0000102	PPO3|NP_524760.1|DMEL	LOC119069719|XP_037029740.1|BCOP
OG0000103	CG5653|NP_648269.1|DMEL, CG6034|NP_649005.1|DMEL, CG7460|NP_649004.1|DMEL, CG7737|NP_001286308.1|DMEL	LOC119074607|XP_037036759.1|BCOP
OG0000104	Pdh|NP_524105.2|DMEL	LOC119081062|XP_037045672.1|BCOP, LOC119074803|XP_037036982.1|BCOP
OG0000104	Fbp2|NP_523522.1|DMEL, CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC119080513|XP_037044818.1|BCOP
OG0000105	Or67a|NP_524005.2|DMEL, Or85d|NP_524281.1|DMEL, Or85c|NP_524280.2|DMEL, Or85b|NP_524279.2|DMEL	LOC119080671|XP_037045000.1|BCOP
OG0000109	CG18301|NP_609419.1|DMEL, Lip4|NP_001260356.1|DMEL	LOC119066520|XP_037024933.1|BCOP, LOC119068303|XP_037027739.1|BCOP, LOC119078821|XP_037042421.1|BCOP
OG0000110	CG32379|NP_729252.2|DMEL, CG8562|NP_648118.1|DMEL, CG18417|NP_648119.1|DMEL, CG8560|NP_648120.3|DMEL	LOC119073251|XP_037034515.1|BCOP
OG0000111	Obp56a|NP_611442.1|DMEL, Obp56e|NP_611445.1|DMEL, Obp56d|NP_611444.2|DMEL	LOC119083195|XP_037048752.1|BCOP
OG0000113	CG44271|NP_001285689.1|DMEL, CG43058|NP_001246302.1|DMEL, dgrn|NP_649596.1|DMEL, elfless|NP_001163003.1|DMEL	LOC119081195|XP_037045806.1|BCOP, LOC119076161|XP_037038741.1|BCOP, LOC119076122|XP_037038686.1|BCOP
OG0000117	CG7953|NP_609683.1|DMEL, CG7916|NP_609682.1|DMEL, CG8997|NP_609681.1|DMEL, CG33306|NP_995706.1|DMEL	LOC119075248|XP_037037542.1|BCOP, LOC119077509|XP_037040636.1|BCOP
OG0000118	Cyp28d1|NP_608912.1|DMEL, Cyp28d2|NP_608911.1|DMEL, Cyp28a5|NP_609694.1|DMEL	LOC119080287|XP_037044455.1|BCOP, LOC119076832|XP_037039727.1|BCOP, LOC119085695|XP_037052038.1|BCOP, LOC119085696|XP_037052040.1|BCOP, LOC119073481|XP_037034921.1|BCOP, LOC119076573|XP_037039263.1|BCOP
OG0000119	Npc2e|NP_731439.2|DMEL, Npc2c|NP_649976.1|DMEL, Npc2d|NP_649975.1|DMEL	LOC119077086|XP_037040141.1|BCOP, LOC119077085|XP_037040140.1|BCOP
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC119080998|XP_037045563.1|BCOP
OG0000120	Roc2|NP_610691.1|DMEL	LOC119078165|XP_037041538.1|BCOP
OG0000122	Or22c|NP_523454.2|DMEL, Or10a|NP_511122.1|DMEL, Or45b|NP_523667.1|DMEL, Or24a|NP_523470.3|DMEL	LOC119084912|XP_037050963.1|BCOP, LOC119077176|XP_037040252.1|BCOP, LOC119075959|XP_037038431.1|BCOP
OG0000123	CG3565|NP_611942.1|DMEL, d-cup|NP_650235.1|DMEL, CG15177|NP_649672.1|DMEL, sowi|NP_649671.2|DMEL, sunz|NP_649673.1|DMEL	LOC119084065|XP_037049800.1|BCOP
OG0000125	Men-b|NP_001163750.1|DMEL	LOC119067921|XP_037027119.1|BCOP
OG0000125	Men|NP_524880.2|DMEL	LOC119081947|XP_037047122.1|BCOP
OG0000126	Prtl99C|NP_651735.3|DMEL, ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL, CG46191|NP_001303590.1|DMEL, CG46192|NP_001303591.1|DMEL, CG46193|NP_001303592.1|DMEL	LOC119077979|XP_037041260.1|BCOP
OG0000127	CG18748|NP_001097703.1|DMEL, CG18746|NP_652649.1|DMEL, CG18745|NP_652648.1|DMEL, CG18747|NP_652650.2|DMEL	LOC119076071|XP_037038610.1|BCOP, LOC119079079|XP_037042783.1|BCOP
OG0000129	Fum1|NP_572339.1|DMEL, Fum3|NP_648467.1|DMEL, Fum4|NP_723527.1|DMEL, Fum2|NP_727109.2|DMEL	LOC119074452|XP_037036480.1|BCOP
OG0000131	snk|NP_001097766.1|DMEL	LOC119069789|XP_037029826.1|BCOP, LOC119083693|XP_037049377.1|BCOP, LOC119068661|XP_037028233.1|BCOP
OG0000132	Phae2|NP_609551.2|DMEL, Phae1|NP_609550.1|DMEL, CG7142|NP_650703.1|DMEL	LOC119070931|XP_037031370.1|BCOP, LOC119083625|XP_037049255.1|BCOP, LOC119083840|XP_037049540.1|BCOP, LOC119076124|XP_037038688.1|BCOP, LOC119076130|XP_037038697.1|BCOP
OG0000134	eff|NP_731941.1|DMEL	LOC119084917|XP_037050964.1|BCOP
OG0000134	Ubc2|NP_477137.1|DMEL	LOC119077122|XP_037040188.1|BCOP
OG0000137	Rm62|NP_524243.2|DMEL	LOC119076570|XP_037039260.1|BCOP
OG0000137	CG10077|NP_648062.2|DMEL	LOC119075970|XP_037038454.1|BCOP
OG0000137	CG14443|NP_572330.2|DMEL	LOC119072476|XP_037033597.1|BCOP, LOC119072474|XP_037033594.1|BCOP, LOC119072472|XP_037033590.1|BCOP
OG0000138	ouib|NP_649822.2|DMEL, nom|NP_649821.2|DMEL, CG8159|NP_649823.2|DMEL, M1BP|NP_649825.1|DMEL, ranshi|NP_649824.1|DMEL	LOC119075469|XP_037037812.1|BCOP, LOC119080407|XP_037044633.1|BCOP
OG0000140	grass|NP_651543.1|DMEL	LOC119069608|XP_037029594.1|BCOP
OG0000141	se|NP_648235.1|DMEL, GstO3|NP_648234.1|DMEL	LOC119081636|XP_037046587.1|BCOP, LOC119080767|XP_037045226.1|BCOP
OG0000142	nAChRalpha1|NP_001262916.1|DMEL	LOC119069777|XP_037029851.1|BCOP
OG0000142	nAChRalpha4|NP_001097669.2|DMEL	LOC119069688|XP_037029708.1|BCOP
OG0000142	nAChRalpha3|NP_525079.3|DMEL	LOC119068456|XP_037027931.1|BCOP
OG0000143	GNBP1|NP_524142.2|DMEL	LOC119079862|XP_037043834.1|BCOP
OG0000143	GNBP2|NP_524141.1|DMEL	LOC119072167|XP_037033223.1|BCOP, LOC119075078|XP_037037365.1|BCOP, LOC119082915|XP_037048466.1|BCOP, LOC119083819|XP_037049510.1|BCOP, LOC119082946|XP_037048492.1|BCOP, LOC119071652|XP_037032507.1|BCOP, LOC119078755|XP_037042355.1|BCOP
OG0000144	dpr9|NP_996215.1|DMEL	LOC119076752|XP_037039594.1|BCOP
OG0000144	dpr8|NP_727781.1|DMEL	LOC119077624|XP_037040733.1|BCOP
OG0000144	dpr21|NP_001163838.2|DMEL	LOC119084638|XP_037050601.1|BCOP
OG0000145	Idgf4|NP_511101.2|DMEL, Idgf3|NP_477256.1|DMEL, Idgf1|NP_477258.1|DMEL, Idgf2|NP_477257.2|DMEL	LOC119066144|XP_037024335.1|BCOP
OG0000147	CG6180|NP_609588.1|DMEL	LOC119077121|XP_037040187.1|BCOP
OG0000147	CG17919|NP_649644.1|DMEL, CG10298|NP_649643.1|DMEL	LOC119083723|XP_037049415.1|BCOP
OG0000148	CG31954|NP_722915.1|DMEL	LOC119072936|XP_037034156.1|BCOP
OG0000148	Try29F|NP_523518.2|DMEL	LOC119081118|XP_037045757.1|BCOP, LOC119080775|XP_037045238.1|BCOP
OG0000149	Obp28a|NP_523505.1|DMEL, Obp19d|NP_523421.2|DMEL	LOC119081141|XP_037045781.1|BCOP, LOC119078064|XP_037041400.1|BCOP, LOC119074697|XP_037036878.1|BCOP, LOC119074699|XP_037036882.1|BCOP, LOC119074696|XP_037036877.1|BCOP, LOC119067511|XP_037026418.1|BCOP, LOC119069831|XP_037029894.1|BCOP, LOC119079233|XP_037042919.1|BCOP, LOC119076031|XP_037038586.1|BCOP, LOC119074704|XP_037036887.1|BCOP, LOC119078972|XP_037042619.1|BCOP, LOC119066652|XP_037025122.1|BCOP, LOC119078268|XP_037041662.1|BCOP, LOC119078270|XP_037041663.1|BCOP, LOC119072648|XP_037033800.1|BCOP, LOC119084968|XP_037051016.1|BCOP
OG0000152	CG11841|NP_651661.1|DMEL, CG11842|NP_651662.1|DMEL, CG11843|NP_651663.1|DMEL	LOC119069768|XP_037029799.1|BCOP, LOC119083779|XP_037049473.1|BCOP
OG0000154	Or94a|NP_524455.1|DMEL, Or94b|NP_524456.1|DMEL, Or71a|NP_524078.2|DMEL	LOC119066036|XP_037024149.1|BCOP, LOC119080323|XP_037044538.1|BCOP, LOC119078752|XP_037042348.1|BCOP, LOC119077199|XP_037040275.1|BCOP, LOC119077198|XP_037040273.1|BCOP, LOC119077197|XP_037040272.1|BCOP, LOC119078144|XP_037041514.1|BCOP, LOC119078143|XP_037041513.1|BCOP, LOC119082885|XP_037048439.1|BCOP, LOC119078535|XP_037041997.1|BCOP, LOC119068873|XP_037028607.1|BCOP, LOC119073600|XP_037035068.1|BCOP, LOC119076693|XP_037039497.1|BCOP, LOC119078164|XP_037041534.1|BCOP
OG0000155	CG7548|NP_648131.1|DMEL, CG8543|NP_648126.1|DMEL, CG8541|NP_648127.1|DMEL	LOC119070504|XP_037030760.1|BCOP
OG0000157	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL, PGRP-SC2|NP_610410.1|DMEL	LOC119081533|XP_037046430.1|BCOP
OG0000158	CG13869|NP_611458.2|DMEL, CG14826|NP_648088.1|DMEL, CG14829|NP_648089.2|DMEL	LOC119066838|XP_037025433.1|BCOP
OG0000159	slif|NP_649428.1|DMEL	LOC119071737|XP_037032662.1|BCOP
OG0000159	CG5535|NP_649019.2|DMEL	LOC119070684|XP_037031027.1|BCOP
OG0000160	CG31343|NP_732652.1|DMEL, CG31233|NP_732653.2|DMEL	LOC119074814|XP_037036998.1|BCOP, LOC119073756|XP_037035310.1|BCOP, LOC119084177|XP_037049932.1|BCOP, LOC119070694|XP_037031041.1|BCOP, LOC119070394|XP_037030608.1|BCOP, LOC119080673|XP_037044998.1|BCOP, LOC119075752|XP_037038189.1|BCOP
OG0000162	CG11262|NP_648617.2|DMEL, CG13801|NP_647714.1|DMEL, CG31693|NP_724369.2|DMEL, hoe1|NP_608876.1|DMEL	LOC119072713|XP_037033879.1|BCOP, LOC119078856|XP_037042461.1|BCOP, LOC119068500|XP_037028039.1|BCOP, LOC119067739|XP_037026798.1|BCOP
OG0000165	DIP1|NP_728449.1|DMEL, blanks|NP_647966.1|DMEL, CG12493|NP_647927.3|DMEL	LOC119068607|XP_037028159.1|BCOP
OG0000166	Cht8|NP_611542.2|DMEL	LOC119073858|XP_037035618.1|BCOP
OG0000166	Cht9|NP_611543.3|DMEL, Cht4|NP_524962.2|DMEL	LOC119071749|XP_037032679.1|BCOP, LOC119068609|XP_037028163.1|BCOP
OG0000167	CG13308|NP_648261.2|DMEL, CG13312|NP_648260.1|DMEL, CG13309|NP_648262.2|DMEL, CG32024|NP_729417.2|DMEL	LOC119083207|XP_037048770.1|BCOP, LOC119077362|XP_037040434.1|BCOP, LOC119080181|XP_037044302.1|BCOP
OG0000169	CG6000|NP_651210.3|DMEL	LOC119078686|XP_037042236.1|BCOP
OG0000169	CG4456|NP_001189076.1|DMEL, CG12279|NP_650227.1|DMEL	LOC119070541|XP_037030812.1|BCOP
OG0000170	CG15155|NP_609868.1|DMEL, CG5783|NP_609869.1|DMEL	LOC119068257|XP_037027690.1|BCOP
OG0000171	nAChRalpha5|NP_001356885.1|DMEL	LOC119077027|XP_037040036.1|BCOP
OG0000171	nAChRalpha6|NP_995675.1|DMEL	LOC119078436|XP_037041851.1|BCOP
OG0000171	nAChRalpha7|NP_001162795.1|DMEL	LOC119069385|XP_037029335.1|BCOP
OG0000172	promL|NP_647770.1|DMEL	LOC119080398|XP_037044615.1|BCOP
OG0000173	CG42566|NP_001097421.2|DMEL, CG13510|NP_611700.2|DMEL	LOC119081507|XP_037046410.1|BCOP
OG0000175	CG6723|NP_650069.2|DMEL	LOC119085626|XP_037051954.1|BCOP
OG0000175	CG42235|NP_651446.2|DMEL	LOC119085691|XP_037052033.1|BCOP, LOC119085693|XP_037052034.1|BCOP, LOC119085697|XP_037052041.1|BCOP, LOC119080410|XP_037044644.1|BCOP, LOC119080343|XP_037044539.1|BCOP, LOC119085694|XP_037052035.1|BCOP
OG0000177	Cyp1|NP_523366.2|DMEL	LOC119070258|XP_037030426.1|BCOP
OG0000177	Moca-cyp|NP_733246.1|DMEL	LOC119067483|XP_037026379.1|BCOP
OG0000177	CG7768|NP_648697.1|DMEL	LOC119079898|XP_037043882.1|BCOP
OG0000179	CG1698|NP_610517.1|DMEL, CG8850|NP_725122.2|DMEL	LOC119081914|XP_037047044.1|BCOP, LOC119079040|XP_037042722.1|BCOP
OG0000179	CG15279|NP_609726.1|DMEL	LOC119071177|XP_037031839.1|BCOP
OG0000181	CG14645|NP_652325.2|DMEL	LOC119080812|XP_037045279.1|BCOP
OG0000182	CG31548|NP_730974.1|DMEL	LOC119074666|XP_037036843.1|BCOP
OG0000182	CG12171|NP_649563.1|DMEL, CG31549|NP_730972.2|DMEL	LOC119072417|XP_037033532.1|BCOP
OG0000183	eIF4E7|NP_726718.1|DMEL, eIF4E6|NP_651654.1|DMEL, eIF4E4|NP_648052.1|DMEL, eIF4E1|NP_524829.1|DMEL	LOC119083232|XP_037048788.1|BCOP, LOC119079322|XP_037043012.1|BCOP, LOC119082279|XP_037047650.1|BCOP, LOC119079306|XP_037042991.1|BCOP, LOC119074141|XP_037036033.1|BCOP
OG0000184	CG18585|NP_609132.1|DMEL, CG7025|NP_609133.2|DMEL	LOC119076294|XP_037038852.1|BCOP, LOC119080732|XP_037045167.1|BCOP, LOC119076296|XP_037038854.1|BCOP, LOC119076297|XP_037038856.1|BCOP, LOC119066302|XP_037024577.1|BCOP, LOC119075336|XP_037037661.1|BCOP, LOC119081707|XP_037046712.1|BCOP, LOC119076295|XP_037038853.1|BCOP
OG0000185	CG31960|NP_722942.1|DMEL, azot|NP_610336.1|DMEL, Acam|NP_476988.1|DMEL, CG30378|NP_724628.1|DMEL	LOC119068042|XP_037027302.1|BCOP, LOC119084360|XP_037050204.1|BCOP, LOC119067542|XP_037026494.1|BCOP
OG0000186	feo|NP_572658.2|DMEL, sofe|NP_572659.2|DMEL	LOC119068740|XP_037028338.1|BCOP
OG0000187	Ir7c|NP_572411.1|DMEL	LOC119081594|XP_037046524.1|BCOP, LOC119065977|XP_037024079.1|BCOP
OG0000188	CG14693|NP_001262467.1|DMEL, CG8958|NP_573105.1|DMEL, CG12698|NP_573100.1|DMEL	LOC119068165|XP_037027542.1|BCOP, LOC119069968|XP_037030100.1|BCOP, LOC119082622|XP_037048079.1|BCOP
OG0000189	Rbp9|NP_001259974.1|DMEL	LOC119066285|XP_037024548.1|BCOP, LOC119082491|XP_037047904.1|BCOP
OG0000189	elav|NP_525033.1|DMEL	LOC119074481|XP_037036522.1|BCOP
OG0000190	Pkcdelta|NP_572797.3|DMEL	LOC119068106|XP_037027437.1|BCOP
OG0000191	Spn42Da|NP_524955.2|DMEL, Spn42Db|NP_610244.2|DMEL	LOC119072311|XP_037033390.1|BCOP, LOC119073852|XP_037035601.1|BCOP
OG0000192	CG14720|NP_650108.2|DMEL, CG34429|NP_001097598.1|DMEL, CG34428|NP_001097597.2|DMEL	LOC119077265|XP_037040308.1|BCOP, LOC119083344|XP_037048933.1|BCOP, LOC119070534|XP_037030807.1|BCOP
OG0000193	Pgant4|NP_001137779.1|DMEL, CG31776|NP_722909.2|DMEL, Pgant6|NP_647749.2|DMEL	LOC119066429|XP_037024804.1|BCOP
OG0000195	SkpE|NP_608359.1|DMEL, SkpC|NP_608358.1|DMEL, SkpD|NP_608357.2|DMEL, SkpF|NP_611796.1|DMEL	LOC119076914|XP_037039826.1|BCOP, LOC119076911|XP_037039824.1|BCOP, LOC119076913|XP_037039825.1|BCOP, LOC119076915|XP_037039827.1|BCOP
OG0000196	beat-IIIc|NP_724042.1|DMEL	LOC119076987|XP_037039987.1|BCOP, LOC119076970|XP_037039959.1|BCOP
OG0000197	CG9503|NP_572987.1|DMEL	LOC119074868|XP_037037087.1|BCOP
OG0000197	CG45065|NP_001285251.1|DMEL	LOC119074875|XP_037037107.1|BCOP
OG0000197	CG9518|NP_572979.1|DMEL	LOC119074871|XP_037037089.1|BCOP
OG0000198	CG33137|NP_788343.3|DMEL, CG33467|NP_001286440.1|DMEL, CG33919|NP_001027393.1|DMEL	LOC119070667|XP_037030999.1|BCOP
OG0000200	CG31445|NP_651689.1|DMEL, CG11951|NP_001350853.2|DMEL, SP1029|NP_652618.1|DMEL	LOC119083328|XP_037048913.1|BCOP
OG0000201	CG13833|NP_651111.1|DMEL, CG17121|NP_651114.1|DMEL	LOC119081249|XP_037045880.1|BCOP, LOC119080245|XP_037044388.1|BCOP, LOC119084456|XP_037050333.1|BCOP, LOC119084280|XP_037050099.1|BCOP
OG0000202	Mdh2|NP_650696.1|DMEL	LOC119074650|XP_037036823.1|BCOP
OG0000202	CG10749|NP_648616.1|DMEL, CG10748|NP_648615.1|DMEL	LOC119086010|XP_037052481.1|BCOP
OG0000203	CG30103|NP_725682.2|DMEL, veil|NP_611217.1|DMEL, NT5E-2|NP_611218.1|DMEL	LOC119071700|XP_037032582.1|BCOP
OG0000205	Rh6|NP_524368.5|DMEL, Rh2|NP_524398.1|DMEL	LOC119069914|XP_037030030.1|BCOP
OG0000206	gsb|NP_523863.1|DMEL	LOC119086016|XP_037052485.1|BCOP
OG0000206	prd|NP_723721.1|DMEL	LOC119085366|XP_037051641.1|BCOP
OG0000206	gsb-n|NP_523862.1|DMEL	LOC119066120|XP_037024298.1|BCOP
OG0000207	CG12766|NP_647839.1|DMEL, CG10863|NP_647840.1|DMEL	LOC119084595|XP_037050539.1|BCOP
OG0000207	CG10638|NP_729808.1|DMEL	LOC119076700|XP_037039507.1|BCOP, LOC119074470|XP_037036507.1|BCOP, LOC119075240|XP_037037530.1|BCOP, LOC119070997|XP_037031486.1|BCOP
OG0000209	Spn28Da|NP_001036345.1|DMEL, Spn28F|NP_524957.2|DMEL, Spn38F|NP_524956.2|DMEL, Spn28B|NP_609128.2|DMEL, Spn42Dd|NP_001163067.1|DMEL	LOC119074339|XP_037036325.1|BCOP
OG0000210	CG31664|NP_001356905.1|DMEL, l_1_G0193|NP_572427.1|DMEL	LOC119068545|XP_037028059.1|BCOP
OG0000211	Desat2|NP_650201.1|DMEL, Fad2|NP_651966.2|DMEL	LOC119070444|XP_037030690.1|BCOP
OG0000211	Desat1|NP_652731.1|DMEL	LOC119080746|XP_037045191.1|BCOP, LOC119080747|XP_037045192.1|BCOP, LOC119068351|XP_037027810.1|BCOP, LOC119082893|XP_037048450.1|BCOP, LOC119074430|XP_037036452.1|BCOP
OG0000212	Tep3|NP_523507.2|DMEL, Tep2|NP_523506.1|DMEL, Tep1|NP_523578.1|DMEL	LOC119070818|XP_037031198.1|BCOP, LOC119084250|XP_037050047.1|BCOP, LOC119082469|XP_037047883.1|BCOP, LOC119073778|XP_037035344.1|BCOP, LOC119083560|XP_037049174.1|BCOP, LOC119085545|XP_037051859.1|BCOP, LOC119084832|XP_037050811.1|BCOP, LOC119070723|XP_037031071.1|BCOP, LOC119081951|XP_037047139.1|BCOP
OG0000213	Ir76a|NP_001097647.3|DMEL, Ir41a|NP_995744.4|DMEL	LOC119077222|XP_037040297.1|BCOP, LOC119078161|XP_037041531.1|BCOP, LOC119072022|XP_037033035.1|BCOP, LOC119069082|XP_037028899.1|BCOP
OG0000214	Hex-A|NP_524848.1|DMEL, Hex-C|NP_524674.1|DMEL, Hex-t2|NP_733151.2|DMEL	LOC119081039|XP_037045634.1|BCOP, LOC119070984|XP_037031466.1|BCOP, LOC119066381|XP_037024707.1|BCOP
OG0000215	CG7458|NP_649374.1|DMEL, SLC22A|NP_649370.1|DMEL	LOC119071076|XP_037031613.1|BCOP, LOC119067193|XP_037025919.1|BCOP, LOC119069734|XP_037029760.1|BCOP, LOC119071024|XP_037031517.1|BCOP, LOC119071556|XP_037032375.1|BCOP
OG0000217	Pdha|NP_726945.1|DMEL	LOC119076525|XP_037039206.1|BCOP
OG0000217	CG7024|NP_572182.1|DMEL	LOC119066897|XP_037025481.1|BCOP
OG0000219	Tsp42Ed|NP_523630.1|DMEL, Tsp42Ea|NP_525012.2|DMEL, Tsp42Ee|NP_523631.1|DMEL	LOC119073633|XP_037035119.1|BCOP
OG0000220	Doc3|NP_648280.1|DMEL, Doc1|NP_648283.1|DMEL, Doc2|NP_648282.1|DMEL	LOC119083685|XP_037049364.1|BCOP
OG0000221	Lfg|NP_725236.1|DMEL, CG9722|NP_650341.1|DMEL, Nmda1|NP_523722.1|DMEL	LOC119079523|XP_037043384.1|BCOP, LOC119079527|XP_037043404.1|BCOP
OG0000222	NimB2|NP_723857.1|DMEL	LOC119076255|XP_037038817.1|BCOP
OG0000223	CG7730|NP_788521.2|DMEL, pst|NP_729246.2|DMEL, CG32243|NP_729014.1|DMEL	LOC119073472|XP_037034873.1|BCOP, LOC119072064|XP_037033094.1|BCOP
OG0000224	GstE11|NP_611339.1|DMEL	LOC119081110|XP_037045746.1|BCOP
OG0000224	GstE12|NP_611964.1|DMEL	LOC119080190|XP_037044324.1|BCOP, LOC119081111|XP_037045750.1|BCOP, LOC119081109|XP_037045745.1|BCOP, LOC119077534|XP_037041024.1|BCOP, LOC119066791|XP_037025349.1|BCOP
OG0000225	CG42812|NP_001097901.2|DMEL, CG42811|NP_001189279.1|DMEL, CG13613|NP_001097900.2|DMEL	LOC119066756|XP_037025327.1|BCOP
