Orthogroup	DMEL.longest_only	DNOV.longest_only
OG0000059	TwdlN|NP_733160.1|DMEL	LOC115764042|XP_030562742.1|DNOV
OG0000059	TwdlM|NP_651484.1|DMEL	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV
OG0000060	CkIalpha|NP_511140.1|DMEL	LOC115768521|XP_030568971.1|DNOV
OG0000060	CG7094|NP_609851.2|DMEL	LOC115760275|XP_030557406.1|DNOV
OG0000060	CG12147|NP_649536.1|DMEL	LOC115767943|XP_030568181.1|DNOV
OG0000060	dco|NP_001356928.1|DMEL	LOC115765029|XP_030564252.1|DNOV
OG0000060	CG2577|NP_572794.1|DMEL	LOC115767352|XP_030567464.1|DNOV
OG0000060	CG9962|NP_608697.1|DMEL	LOC115759170|XP_030555902.1|DNOV
OG0000061	CG15255|NP_609755.1|DMEL	LOC115763134|XP_030561437.1|DNOV
OG0000061	CG7631|NP_609760.1|DMEL	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV
OG0000061	CG15254|NP_609757.1|DMEL	LOC115763160|XP_030561472.1|DNOV
OG0000061	CG15253|NP_609758.1|DMEL	LOC115763156|XP_030561467.1|DNOV
OG0000062	CG12111|NP_572491.1|DMEL	LOC115766456|XP_030566248.1|DNOV
OG0000062	Lectin-galC1|NP_477200.1|DMEL, lectin-37Da|NP_001188846.1|DMEL	LOC115763354|XP_030561739.1|DNOV
OG0000063	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL, CG17930|NP_650533.1|DMEL	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV
OG0000063	CG42826|NP_001189079.1|DMEL	LOC115770341|XP_030571439.1|DNOV
OG0000063	CG32053|NP_729587.1|DMEL	LOC115770262|XP_030571339.1|DNOV
OG0000063	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV
OG0000065	CG10096|NP_001027183.1|DMEL	LOC115771835|XP_030573576.1|DNOV
OG0000065	Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL, CG14893|NP_650568.2|DMEL, CG17562|NP_650566.1|DMEL, CG17560|NP_650567.1|DMEL	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	CG2336|NP_731094.3|DMEL, CG12516|NP_651615.2|DMEL	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	CG11634|NP_610128.2|DMEL	LOC115759113|XP_030555815.1|DNOV
OG0000066	CG5623|NP_650485.1|DMEL	LOC115766084|XP_030565752.1|DNOV
OG0000066	CG12637|NP_572645.1|DMEL	LOC115765364|XP_030564745.1|DNOV
OG0000066	CG13539|NP_611768.1|DMEL	LOC115768347|XP_030568771.1|DNOV
OG0000067	Alp5|NP_650931.1|DMEL	LOC115761742|XP_030559494.1|DNOV
OG0000067	Alp9|NP_647977.1|DMEL	LOC115769783|XP_030570610.1|DNOV
OG0000067	Alp6|NP_610496.1|DMEL	LOC115762160|XP_030560137.1|DNOV
OG0000067	Alp10|NP_647976.1|DMEL	LOC115769836|XP_030570670.1|DNOV
OG0000067	Alp1|NP_001262159.1|DMEL	LOC115770913|XP_030572222.1|DNOV
OG0000068	CG8908|NP_611464.3|DMEL	LOC115766532|XP_030566358.1|DNOV
OG0000068	ABCA|NP_608445.2|DMEL	LOC115765365|XP_030564748.1|DNOV
OG0000069	CG30428|NP_726513.1|DMEL	LOC115764506|XP_030563456.1|DNOV
OG0000070	CG9498|NP_609015.2|DMEL	LOC115758973|XP_030555636.1|DNOV
OG0000070	CG13360|NP_569859.1|DMEL	LOC115765204|XP_030564504.1|DNOV
OG0000070	CG9497|NP_609014.3|DMEL	LOC115759073|XP_030555762.1|DNOV
OG0000070	CG7135|NP_573269.1|DMEL	LOC115758728|XP_030555341.1|DNOV
OG0000071	Muc68D|NP_648504.2|DMEL	LOC115767110|XP_030567126.1|DNOV
OG0000071	CG10725|NP_648647.1|DMEL	LOC115771374|XP_030572918.1|DNOV
OG0000071	CG10154|NP_001189089.1|DMEL	LOC115771373|XP_030572916.1|DNOV
OG0000071	CG10140|NP_648648.2|DMEL	LOC115771375|XP_030572919.1|DNOV
OG0000072	jtb|NP_611126.1|DMEL	LOC115762189|XP_030560172.1|DNOV
OG0000072	CG15712|NP_611131.2|DMEL	LOC115760700|XP_030558025.1|DNOV
OG0000072	CG4409|NP_001097337.1|DMEL	LOC115760737|XP_030558073.1|DNOV
OG0000073	lolal|NP_524778.1|DMEL	LOC115757880|XP_030554180.1|DNOV
OG0000073	pre-mod_mdg4_-E|NP_001287451.1|DMEL	LOC115764211|XP_030562961.1|DNOV
OG0000074	CG10472|NP_648017.1|DMEL	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	CG7542|NP_648995.3|DMEL	LOC115771062|XP_030572474.1|DNOV
OG0000075	Hsp67Ba|NP_523998.1|DMEL	LOC115770432|XP_030571562.1|DNOV
OG0000075	Hsp27|NP_524000.1|DMEL	LOC115770426|XP_030571554.1|DNOV
OG0000075	Hsp23|NP_523999.1|DMEL	LOC115770110|XP_030571087.1|DNOV
OG0000075	Hsp26|NP_523997.1|DMEL	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	CG42540|NP_001246627.1|DMEL	LOC115766967|XP_030566920.1|DNOV
OG0000076	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	CG33253|NP_001259699.1|DMEL	LOC115766325|XP_030566076.1|DNOV
OG0000076	Mec2|NP_573357.1|DMEL	LOC115765287|XP_030564637.1|DNOV
OG0000077	betaTub56D|NP_725896.1|DMEL	LOC115765531|XP_030565013.1|DNOV
OG0000077	betaTub85D|NP_524290.2|DMEL	LOC115761940|XP_030559834.1|DNOV
OG0000077	betaTub60D|NP_523842.2|DMEL	LOC115757826|XP_030554110.1|DNOV
OG0000077	betaTub97EF|NP_651606.2|DMEL	LOC115759443|XP_030556224.1|DNOV
OG0000078	CG15128|NP_611441.1|DMEL	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV
OG0000078	CG7634|NP_649332.1|DMEL	LOC115770100|XP_030571073.1|DNOV
OG0000078	wa-cup|NP_649721.2|DMEL	LOC115761731|XP_030559475.1|DNOV
OG0000078	r-cup|NP_608419.1|DMEL	LOC115764426|XP_030563287.1|DNOV
OG0000078	p-cup|NP_573216.1|DMEL	LOC115767246|XP_030567310.1|DNOV
OG0000079	Acp24A4|NP_001036330.1|DMEL	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV
OG0000079	CG16713|NP_608799.1|DMEL	LOC115759928|XP_030556925.1|DNOV
OG0000079	IM33|NP_608800.1|DMEL	LOC115760195|XP_030557285.1|DNOV
OG0000080	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL	LOC115762483|XP_030560581.1|DNOV
OG0000080	Amyrel|NP_477262.1|DMEL	LOC115766550|XP_030566385.1|DNOV
OG0000081	tfc|NP_612091.1|DMEL	LOC115769469|XP_030570143.1|DNOV
OG0000082	Cyp6d2|NP_611698.1|DMEL	LOC115760531|XP_030557814.1|DNOV
OG0000082	Cyp6d4|NP_651082.1|DMEL	LOC115771876|XP_030573620.1|DNOV
OG0000082	Cyp6d5|NP_650327.1|DMEL	LOC115764022|XP_030562714.1|DNOV
OG0000083	LManI|NP_609407.1|DMEL, LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL, LManIII|NP_609250.2|DMEL, LManIV|NP_609251.2|DMEL	LOC115771570|XP_030573183.1|DNOV
OG0000083	LManII|NP_609408.1|DMEL	LOC115763288|XP_030561633.1|DNOV
OG0000084	CG15073|NP_611362.2|DMEL	LOC115759698|XP_030556562.1|DNOV
OG0000084	CG8388|NP_611075.1|DMEL	LOC115760890|XP_030558315.1|DNOV
OG0000085	CG30491|NP_610306.1|DMEL	LOC115764646|XP_030563684.1|DNOV
OG0000086	fest|NP_611412.1|DMEL	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	Cpr30F|NP_723504.1|DMEL	LOC115759965|XP_030556974.1|DNOV
OG0000087	Cpr35B|NP_609713.1|DMEL	LOC115763574|XP_030562052.1|DNOV
OG0000087	Cpr31A|NP_995678.1|DMEL	LOC115763556|XP_030562035.1|DNOV
OG0000088	Vha16-1|NP_476801.1|DMEL	LOC115758292|XP_030554718.1|DNOV
OG0000088	Vha16-5|NP_609447.1|DMEL	LOC115758633|XP_030555227.1|DNOV
OG0000088	Vha16-3|NP_729706.1|DMEL	LOC115766362|XP_030566125.1|DNOV
OG0000088	Vha16-4|NP_611169.1|DMEL	LOC115769943|XP_030570850.1|DNOV
OG0000088	Vha16-2|NP_729707.1|DMEL	LOC115766373|XP_030566137.1|DNOV
OG0000089	alphaTub84B|NP_476772.1|DMEL, alphaTub84D|NP_524264.1|DMEL	LOC115759581|XP_030556409.1|DNOV
OG0000089	alphaTub85E|NP_524297.1|DMEL	LOC115760358|XP_030557507.1|DNOV
OG0000089	alphaTub67C|NP_524009.2|DMEL	LOC115769774|XP_030570599.1|DNOV
OG0000090	CG30339|NP_724813.1|DMEL	LOC115758299|XP_030554725.1|DNOV
OG0000090	CG12926|NP_610510.2|DMEL	LOC115758298|XP_030554724.1|DNOV
OG0000090	CG33514|NP_001014558.1|DMEL	LOC115765820|XP_030565404.1|DNOV
OG0000090	CG33966|NP_001033984.1|DMEL	LOC115769503|XP_030570188.1|DNOV
OG0000091	Vha100-1|NP_651672.1|DMEL	LOC115757670|XP_030553848.1|DNOV
OG0000091	Vha100-5|NP_609515.1|DMEL	LOC115759049|XP_030555733.1|DNOV
OG0000091	Vha100-2|NP_650722.1|DMEL	LOC115761273|XP_030558848.1|DNOV
OG0000091	Vha100-4|NP_650720.1|DMEL	LOC115761272|XP_030558847.1|DNOV
OG0000092	CG10513|NP_651370.2|DMEL	LOC115766069|XP_030565732.1|DNOV
OG0000092	CG11892|NP_651372.1|DMEL	LOC115766167|XP_030565870.1|DNOV
OG0000092	CG31380|NP_733121.1|DMEL, CG10514|NP_651371.1|DMEL	LOC115766082|XP_030565748.1|DNOV
OG0000093	Su_var_205|NP_476755.1|DMEL	LOC115758323|XP_030554750.1|DNOV
OG0000093	HP1b|NP_572521.2|DMEL	LOC115767804|XP_030567996.1|DNOV
OG0000094	Or67d|NP_648390.2|DMEL	LOC115770336|XP_030571434.1|DNOV
OG0000094	Or83c|NP_524244.2|DMEL	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	CG17568|NP_609951.2|DMEL	LOC115761336|XP_030558933.1|DNOV
OG0000096	wek|NP_524930.1|DMEL	LOC115761351|XP_030558956.1|DNOV
OG0000096	CG6254|NP_649983.2|DMEL	LOC115761323|XP_030558916.1|DNOV
OG0000096	CG10366|NP_609995.1|DMEL	LOC115759222|XP_030555977.1|DNOV
OG0000098	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL	LOC115763976|XP_030562641.1|DNOV
OG0000099	Cyp4d14|NP_001259179.1|DMEL	LOC115758025|XP_030554389.1|DNOV
OG0000099	Cyp4d1|NP_476907.2|DMEL	LOC115768874|XP_030569441.1|DNOV
OG0000100	CG34459|NP_001097348.1|DMEL	LOC115758695|XP_030555303.1|DNOV
OG0000100	CG14354|NP_651433.1|DMEL	LOC115763747|XP_030562311.1|DNOV
OG0000100	CG14839|NP_650351.2|DMEL	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV
OG0000100	CG14841|NP_650350.1|DMEL	LOC115764746|XP_030563824.1|DNOV
OG0000101	pip|NP_788536.1|DMEL	LOC115769861|XP_030570719.1|DNOV
OG0000102	PPO1|NP_476812.1|DMEL	LOC115764983|XP_030564174.1|DNOV
OG0000102	PPO2|NP_610443.1|DMEL	LOC115760629|XP_030557940.1|DNOV
OG0000103	CG5653|NP_648269.1|DMEL, CG6034|NP_649005.1|DMEL	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV
OG0000103	CG7460|NP_649004.1|DMEL	LOC115771232|XP_030572693.1|DNOV
OG0000103	CG7737|NP_001286308.1|DMEL	LOC115762233|XP_030560233.1|DNOV
OG0000104	Pdh|NP_524105.2|DMEL	LOC115762610|XP_030560765.1|DNOV
OG0000104	Fbp2|NP_523522.1|DMEL	LOC115763001|XP_030561251.1|DNOV
OG0000104	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL	LOC115762611|XP_030560767.1|DNOV
OG0000105	Or67a|NP_524005.2|DMEL	LOC115763410|XP_030561820.1|DNOV
OG0000105	Or85d|NP_524281.1|DMEL	LOC115766038|XP_030565668.1|DNOV
OG0000105	Or85c|NP_524280.2|DMEL, Or85b|NP_524279.2|DMEL	LOC115766116|XP_030565797.1|DNOV
OG0000107	Gr59c|NP_726292.1|DMEL, Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL, Gr59d|NP_611758.2|DMEL	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	CG17097|NP_609429.1|DMEL, CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL	LOC115758411|XP_030554919.1|DNOV
OG0000109	Lip4|NP_001260356.1|DMEL	LOC115759000|XP_030555661.1|DNOV
OG0000110	CG32379|NP_729252.2|DMEL	LOC115771207|XP_030572667.1|DNOV
OG0000110	CG8562|NP_648118.1|DMEL	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	CG18417|NP_648119.1|DMEL	LOC115771102|XP_030572522.1|DNOV
OG0000110	CG8560|NP_648120.3|DMEL	LOC115771159|XP_030572591.1|DNOV
OG0000111	Obp56a|NP_611442.1|DMEL	LOC115767450|XP_030567608.1|DNOV
OG0000111	Obp56e|NP_611445.1|DMEL, Obp56d|NP_611444.2|DMEL	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV
OG0000112	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL	LOC115766378|XP_030566142.1|DNOV
OG0000112	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV
OG0000113	CG43058|NP_001246302.1|DMEL	LOC115768193|XP_030568568.1|DNOV
OG0000113	dgrn|NP_649596.1|DMEL	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV
OG0000114	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL	LOC115759690|XP_030556543.1|DNOV
OG0000114	CG44008|NP_001260398.1|DMEL	LOC115759688|XP_030556541.1|DNOV
OG0000114	CG14933|NP_652566.1|DMEL	LOC115759689|XP_030556542.1|DNOV
OG0000116	CG31102|NP_001262951.1|DMEL	LOC115770882|XP_030572176.1|DNOV
OG0000116	CG10550|NP_651380.2|DMEL	LOC115770658|XP_030571884.1|DNOV
OG0000117	CG7953|NP_609683.1|DMEL	LOC115769301|XP_030569889.1|DNOV
OG0000117	CG7916|NP_609682.1|DMEL	LOC115769303|XP_030569891.1|DNOV
OG0000117	CG8997|NP_609681.1|DMEL	LOC115769305|XP_030569893.1|DNOV
OG0000117	CG33306|NP_995706.1|DMEL	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	Cyp28a5|NP_609694.1|DMEL	LOC115758561|XP_030555129.1|DNOV
OG0000119	Npc2e|NP_731439.2|DMEL	LOC115761228|XP_030558777.1|DNOV
OG0000119	Npc2c|NP_649976.1|DMEL	LOC115761623|XP_030559312.1|DNOV
OG0000119	Npc2d|NP_649975.1|DMEL	LOC115761429|XP_030559055.1|DNOV
OG0000120	Roc1a|NP_001138143.2|DMEL	LOC115768766|XP_030569316.1|DNOV
OG0000120	Roc2|NP_610691.1|DMEL	LOC115765330|XP_030564696.1|DNOV
OG0000120	Roc1b|NP_652613.1|DMEL	LOC115762695|XP_030560877.1|DNOV
OG0000121	CG15369|NP_572542.1|DMEL	LOC115764363|XP_030563185.1|DNOV
OG0000121	CG31313|NP_731919.1|DMEL	LOC115771803|XP_030573534.1|DNOV
OG0000121	Cys|NP_476856.1|DMEL, CG8066|NP_650374.1|DMEL	LOC115771900|XP_030573645.1|DNOV
OG0000122	Or22c|NP_523454.2|DMEL	LOC115763181|XP_030561499.1|DNOV
OG0000122	Or10a|NP_511122.1|DMEL	LOC115767044|XP_030567034.1|DNOV
OG0000122	Or45b|NP_523667.1|DMEL	LOC115762161|XP_030560138.1|DNOV
OG0000122	Or24a|NP_523470.3|DMEL	LOC115759056|XP_030555741.1|DNOV
OG0000123	CG3565|NP_611942.1|DMEL	LOC115759448|XP_030556240.1|DNOV
OG0000123	sunz|NP_649673.1|DMEL	LOC115763740|XP_030562303.1|DNOV
OG0000124	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV
OG0000124	CG14744|NP_001097232.2|DMEL, CG14743|NP_610408.2|DMEL	LOC115764579|XP_030563591.1|DNOV
OG0000125	Men-b|NP_001163750.1|DMEL	LOC115771741|XP_030573428.1|DNOV
OG0000125	Men|NP_524880.2|DMEL	LOC115761248|XP_030558810.1|DNOV
OG0000125	Menl-1|NP_001027428.1|DMEL	LOC115761028|XP_030558500.1|DNOV
OG0000126	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL	LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV
OG0000127	CG18748|NP_001097703.1|DMEL, CG18746|NP_652649.1|DMEL	LOC115761512|XP_030559141.1|DNOV
OG0000127	CG18745|NP_652648.1|DMEL	LOC115761427|XP_030559046.1|DNOV
OG0000127	CG18747|NP_652650.2|DMEL	LOC115761374|XP_030558985.1|DNOV
OG0000128	Ugt49C1|NP_001036565.1|DMEL	LOC115763691|XP_030562236.1|DNOV
OG0000128	Ugt49B1|NP_611563.1|DMEL	LOC115764129|XP_030562860.1|DNOV
OG0000128	Ugt49B2|NP_001097859.4|DMEL	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV
OG0000129	Fum1|NP_572339.1|DMEL	LOC115768023|XP_030568300.1|DNOV
OG0000129	Fum3|NP_648467.1|DMEL	LOC115769838|XP_030570672.1|DNOV
OG0000129	Fum4|NP_723527.1|DMEL	LOC115769679|XP_030570455.1|DNOV
OG0000129	Fum2|NP_727109.2|DMEL	LOC115768022|XP_030568299.1|DNOV
OG0000130	CG7386|NP_648036.1|DMEL	LOC115769661|XP_030570434.1|DNOV
OG0000130	CG10274|NP_001097525.1|DMEL	LOC115769320|XP_030569913.1|DNOV
OG0000130	D19B|NP_477297.1|DMEL, D19A|NP_477304.1|DMEL	LOC115769660|XP_030570433.1|DNOV
OG0000131	snk|NP_001097766.1|DMEL	LOC115761671|XP_030559382.1|DNOV
OG0000132	Phae1|NP_609550.1|DMEL	LOC115760166|XP_030557246.1|DNOV
OG0000132	CG7142|NP_650703.1|DMEL	LOC115759623|XP_030556467.1|DNOV
OG0000134	eff|NP_731941.1|DMEL	LOC115757657|XP_030553830.1|DNOV
OG0000134	CG2574|NP_572796.1|DMEL	LOC115767392|XP_030567515.1|DNOV
OG0000134	Ubc2|NP_477137.1|DMEL	LOC115759801|XP_030556744.1|DNOV
OG0000136	CG43088|NP_001245670.1|DMEL	LOC115757764|XP_030554048.1|DNOV
OG0000137	Rm62|NP_524243.2|DMEL	LOC115764130|XP_030562861.1|DNOV
OG0000137	CG10077|NP_648062.2|DMEL	LOC115771032|XP_030572427.1|DNOV
OG0000138	ouib|NP_649822.2|DMEL	LOC115759568|XP_030556393.1|DNOV
OG0000138	CG8159|NP_649823.2|DMEL	LOC115759565|XP_030556391.1|DNOV
OG0000138	M1BP|NP_649825.1|DMEL	LOC115759562|XP_030556388.1|DNOV
OG0000138	ranshi|NP_649824.1|DMEL	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV
OG0000140	grass|NP_651543.1|DMEL	LOC115771802|XP_030573533.1|DNOV
OG0000141	GstO2|NP_729388.1|DMEL	LOC115769898|XP_030570779.1|DNOV
OG0000141	se|NP_648235.1|DMEL	LOC115769899|XP_030570780.1|DNOV
OG0000141	GstO3|NP_648234.1|DMEL	LOC115769900|XP_030570781.1|DNOV
OG0000142	nAChRalpha1|NP_001262916.1|DMEL	LOC115770626|XP_030571829.1|DNOV
OG0000142	nAChRalpha4|NP_001097669.2|DMEL	LOC115760416|XP_030557579.1|DNOV
OG0000142	nAChRalpha3|NP_525079.3|DMEL	LOC115767833|XP_030568035.1|DNOV
OG0000143	GNBP1|NP_524142.2|DMEL	LOC115769511|XP_030570205.1|DNOV
OG0000143	GNBP2|NP_524141.1|DMEL	LOC115769830|XP_030570664.1|DNOV
OG0000144	dpr9|NP_996215.1|DMEL	LOC115764707|XP_030563766.1|DNOV
OG0000144	dpr8|NP_727781.1|DMEL	LOC115765151|XP_030564416.1|DNOV
OG0000144	dpr21|NP_001163838.2|DMEL	LOC115759963|XP_030556972.1|DNOV
OG0000145	Idgf4|NP_511101.2|DMEL	LOC115765270|XP_030564620.1|DNOV
OG0000145	Idgf3|NP_477256.1|DMEL	LOC115760146|XP_030557215.1|DNOV
OG0000145	Idgf1|NP_477258.1|DMEL	LOC115760147|XP_030557216.1|DNOV
OG0000145	Idgf2|NP_477257.2|DMEL	LOC115760148|XP_030557217.1|DNOV
OG0000147	CG6180|NP_609588.1|DMEL	LOC115765501|XP_030564973.1|DNOV
OG0000147	CG17919|NP_649644.1|DMEL	LOC115763989|XP_030562661.1|DNOV
OG0000147	CG10298|NP_649643.1|DMEL	LOC115763990|XP_030562666.1|DNOV
OG0000148	CG31954|NP_722915.1|DMEL	LOC115759976|XP_030556989.1|DNOV
OG0000148	Try29F|NP_523518.2|DMEL	LOC115763251|XP_030561588.1|DNOV
OG0000149	Obp28a|NP_523505.1|DMEL	LOC115758472|XP_030555008.1|DNOV
OG0000149	Obp19d|NP_523421.2|DMEL	LOC115768180|XP_030568547.1|DNOV
OG0000150	Gr22a|NP_722733.1|DMEL, Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL, Gr22e|NP_722731.1|DMEL	LOC115759941|XP_030556940.1|DNOV
OG0000151	CG6996|NP_649189.2|DMEL	LOC115770071|XP_030571032.1|DNOV
OG0000151	CG17147|NP_001262099.1|DMEL	LOC115770072|XP_030571033.1|DNOV
OG0000151	CG17145|NP_649192.2|DMEL	LOC115758875|XP_030555530.1|DNOV
OG0000151	CG5883|NP_648526.2|DMEL	LOC115766062|XP_030565723.1|DNOV
OG0000152	CG11841|NP_651661.1|DMEL	LOC115764961|XP_030564145.1|DNOV
OG0000152	CG11842|NP_651662.1|DMEL	LOC115764965|XP_030564150.1|DNOV
OG0000152	CG11843|NP_651663.1|DMEL	LOC115765069|XP_030564304.1|DNOV
OG0000153	Sp212|NP_996209.2|DMEL	LOC115764667|XP_030563715.1|DNOV
OG0000153	CG9649|NP_650343.1|DMEL	LOC115764744|XP_030563820.1|DNOV
OG0000153	CG31326|NP_650344.2|DMEL	LOC115764661|XP_030563707.1|DNOV
OG0000154	Or94b|NP_524456.1|DMEL	LOC115768636|XP_030569165.1|DNOV
OG0000154	Or71a|NP_524078.2|DMEL	LOC115770295|XP_030571391.1|DNOV
OG0000155	CG7548|NP_648131.1|DMEL	LOC115770985|XP_030572334.1|DNOV
OG0000155	CG8543|NP_648126.1|DMEL	LOC115771041|XP_030572440.1|DNOV
OG0000155	CG8541|NP_648127.1|DMEL	LOC115771139|XP_030572570.1|DNOV
OG0000157	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL	LOC115760246|XP_030557364.1|DNOV
OG0000157	PGRP-SC2|NP_610410.1|DMEL	LOC115758115|XP_030554513.1|DNOV
OG0000158	CG13869|NP_611458.2|DMEL	LOC115766606|XP_030566453.1|DNOV
OG0000158	CG14826|NP_648088.1|DMEL	LOC115770345|XP_030571443.1|DNOV
OG0000158	CG14829|NP_648089.2|DMEL	LOC115770346|XP_030571444.1|DNOV
OG0000159	slif|NP_649428.1|DMEL	LOC115771513|XP_030573108.1|DNOV
OG0000159	CG5535|NP_649019.2|DMEL	LOC115769762|XP_030570577.1|DNOV
OG0000159	CG7255|NP_001036607.1|DMEL	LOC115770281|XP_030571370.1|DNOV
OG0000160	CG31343|NP_732652.1|DMEL	LOC115771865|XP_030573605.1|DNOV
OG0000160	CG31233|NP_732653.2|DMEL	LOC115772049|XP_030573849.1|DNOV
OG0000161	CG3386|NP_612049.1|DMEL	LOC115769694|XP_030570477.1|DNOV
OG0000161	CG4004|NP_727638.2|DMEL	LOC115766849|XP_030566759.1|DNOV
OG0000162	CG11262|NP_648617.2|DMEL, CG13801|NP_647714.1|DMEL, CG31693|NP_724369.2|DMEL	LOC115763281|XP_030561619.1|DNOV, LOC115763200|XP_030561523.1|DNOV, LOC115763201|XP_030561525.1|DNOV
OG0000162	hoe1|NP_608876.1|DMEL	LOC115765477|XP_030564918.1|DNOV
OG0000163	Lsp1gamma|NP_523868.1|DMEL	LOC115758981|XP_030555644.1|DNOV
OG0000163	Lsp1beta|NP_476624.1|DMEL	LOC115764662|XP_030563708.1|DNOV
OG0000164	Cp1|NP_523735.2|DMEL	LOC115758215|XP_030554627.1|DNOV, LOC115758111|XP_030554495.1|DNOV
OG0000165	DIP1|NP_728449.1|DMEL	LOC115767822|XP_030568021.1|DNOV
OG0000165	blanks|NP_647966.1|DMEL, CG12493|NP_647927.3|DMEL	LOC115763724|XP_030562278.1|DNOV
OG0000166	Cht8|NP_611542.2|DMEL	LOC115760996|XP_030558467.1|DNOV
OG0000166	Cht9|NP_611543.3|DMEL	LOC115758455|XP_030554986.1|DNOV
OG0000166	Cht4|NP_524962.2|DMEL	LOC115763053|XP_030561342.1|DNOV
OG0000167	CG13312|NP_648260.1|DMEL	LOC115771223|XP_030572683.1|DNOV
OG0000167	CG32024|NP_729417.2|DMEL	LOC115771224|XP_030572685.1|DNOV
OG0000168	CG12917|NP_610558.2|DMEL	LOC115759648|XP_030556500.1|DNOV
OG0000168	CG33346|NP_996301.2|DMEL	LOC115771867|XP_030573606.1|DNOV
OG0000169	CG6000|NP_651210.3|DMEL	LOC115764089|XP_030562802.1|DNOV
OG0000169	CG4456|NP_001189076.1|DMEL	LOC115770173|XP_030571193.1|DNOV
