Orthogroup	DPER.longest_only	DMIR.longest_only
OG0000032	LOC6598615|XP_002023860.1|DPER	LOC108156618|XP_017143663.1|DMIR
OG0000033	LOC6598817|XP_002023929.2|DPER	LOC108154000|XP_017139582.2|DMIR
OG0000033	LOC6594755|XP_002020092.1|DPER	LOC108156558|XP_017143572.1|DMIR
OG0000033	LOC6595261|XP_026840016.1|DPER	LOC108154027|XP_017139609.2|DMIR
OG0000033	LOC6590958|XP_002015543.1|DPER	LOC117189759|XP_033250731.1|DMIR, LOC108159420|XP_017148176.1|DMIR
OG0000033	LOC6590962|XP_002015544.1|DPER	LOC117187710|XP_033246345.1|DMIR, LOC108159419|XP_017148175.2|DMIR
OG0000033	LOC6598819|XP_002023931.1|DPER	LOC108153999|XP_033244121.1|DMIR
OG0000034	LOC6589244|XP_002014736.2|DPER	LOC108164271|XP_017155403.1|DMIR
OG0000034	LOC6589242|XP_002014734.1|DPER	LOC108164069|XP_033249364.1|DMIR
OG0000034	LOC6593810|XP_002019277.1|DPER	LOC117185901|XP_033249912.1|DMIR, LOC108162133|XP_017152203.1|DMIR
OG0000034	LOC6593809|XP_002019276.1|DPER	LOC108162132|XP_017152201.1|DMIR
OG0000034	LOC6593808|XP_026844827.1|DPER	LOC108162131|XP_017152200.1|DMIR
OG0000035	LOC113566113|XP_026846027.1|DPER	LOC117191836|XP_033252497.1|DMIR, LOC117191390|XP_033252163.1|DMIR, LOC117191070|XP_033251929.1|DMIR
OG0000036	LOC6594433|XP_002019545.1|DPER	LOC108157733|XP_017145397.1|DMIR
OG0000036	LOC6587691|XP_002013731.1|DPER	LOC117187198|XP_033245230.1|DMIR
OG0000036	LOC6594383|XP_002019297.1|DPER	LOC108157106|XP_017144468.1|DMIR
OG0000036	LOC6594997|XP_002020163.1|DPER	LOC108155636|XP_017142064.1|DMIR
OG0000036	LOC6594996|XP_002020162.1|DPER	LOC108155635|XP_017142061.1|DMIR
OG0000037	LOC6590968|XP_002015904.2|DPER	LOC108160263|XP_017149626.1|DMIR
OG0000037	LOC6588191|XP_002012852.1|DPER	LOC108153987|XP_033244827.1|DMIR
OG0000037	LOC6588222|XP_002012850.1|DPER	LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR
OG0000037	LOC6587269|XP_002012849.2|DPER	LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR
OG0000038	LOC6602410|XP_002027415.1|DPER	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC6602412|XP_026848529.1|DPER	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC6591968|XP_026846968.1|DPER	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC6598396|XP_002023519.1|DPER	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC6598397|XP_002023520.1|DPER	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC6598395|XP_002023518.2|DPER	LOC108151414|XP_017135496.1|DMIR
OG0000039	LOC6599449|XP_026847206.1|DPER	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC113566301|XP_026847173.1|DPER	LOC108154697|XP_017140535.2|DMIR
OG0000040	LOC6594423|XP_002019755.2|DPER	LOC108153853|XP_033245406.1|DMIR
OG0000040	LOC6594424|XP_002019756.1|DPER	LOC117187250|XP_033245404.1|DMIR
OG0000040	LOC6594425|XP_026850325.1|DPER	LOC108154215|XP_017139929.1|DMIR
OG0000040	LOC113567269|XP_026850340.1|DPER	LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC6594422|XP_002019754.1|DPER	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC113566662|XP_026849040.1|DPER	LOC108154686|XP_033245491.1|DMIR
OG0000040	LOC6591887|XP_026849046.1|DPER, LOC113566659|XP_026849033.1|DPER, LOC6591886|XP_026849059.1|DPER	LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC6594617|XP_002019840.1|DPER	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC6594616|XP_002019839.1|DPER	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC6587705|XP_002012978.2|DPER	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC6591525|XP_002017073.1|DPER	LOC108156909|XP_017144147.1|DMIR
OG0000041	LOC6591526|XP_002017074.1|DPER	LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC6591518|XP_002017066.1|DPER	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC6591551|XP_002017060.1|DPER	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC6597209|XP_002022617.2|DPER	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC6592870|XP_026842041.1|DPER	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC6592873|XP_002018540.1|DPER	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC6592872|XP_002018539.1|DPER	LOC108158643|XP_017146616.1|DMIR
OG0000042	LOC6592871|XP_002018538.1|DPER	LOC117193044|XP_033253671.1|DMIR
OG0000042	LOC113565032|XP_026840750.1|DPER	LOC117193042|XP_033253669.1|DMIR
OG0000042	LOC6589097|XP_002014784.1|DPER	LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC6592874|XP_002018541.2|DPER	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC6594473|XP_002019739.2|DPER	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC6594475|XP_002019741.1|DPER	LOC108157417|XP_017144957.1|DMIR
OG0000043	LOC6594476|XP_002019742.1|DPER	LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC6594474|XP_002019740.1|DPER	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC6594076|XP_002019736.1|DPER	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC6594478|XP_002019744.1|DPER	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC6594479|XP_002019745.1|DPER	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC6591553|XP_026847828.1|DPER	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC6591549|XP_002017058.1|DPER	LOC108154298|XP_017140040.1|DMIR
OG0000044	LOC6591550|XP_002017059.1|DPER	LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC113564933|XP_026840246.1|DPER	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC6603693|XP_002028666.1|DPER	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC6601537|XP_002026551.1|DPER	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC6595948|XP_002021076.1|DPER	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC113565382|XP_026842979.1|DPER	LOC108163376|XP_033250045.1|DMIR
OG0000045	LOC6595949|XP_026845634.1|DPER	LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC6598792|XP_002023903.1|DPER	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC6602909|XP_002027932.2|DPER	LOC108165135|XP_017156690.1|DMIR
OG0000046	LOC6602912|XP_026849662.1|DPER	LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC6591074|XP_002015712.2|DPER	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC6595021|XP_026847265.1|DPER	LOC108157665|XP_017145313.1|DMIR
OG0000046	LOC6595020|XP_026847261.1|DPER	LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC6589933|XP_002015961.2|DPER	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC6592655|XP_026842447.1|DPER	LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC6592377|XP_002017999.1|DPER	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC108151303|XP_017135328.1|DMIR
OG0000048	LOC6599712|XP_002024897.1|DPER	LOC108151155|XP_017135073.1|DMIR
OG0000048	LOC6599711|XP_002024896.1|DPER, LOC6599880|XP_026847455.1|DPER	LOC108151306|XP_017135331.1|DMIR
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC6598737|XP_002023806.2|DPER	LOC108157281|XP_033246050.1|DMIR
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC6603417|XP_002028422.1|DPER	LOC108165364|XP_017156888.1|DMIR
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC6603412|XP_002028417.1|DPER	LOC108165359|XP_017156882.1|DMIR
OG0000050	LOC6603413|XP_026848216.1|DPER	LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC113566500|XP_026848194.1|DPER	LOC108165361|XP_017156885.1|DMIR
OG0000050	LOC6603415|XP_026848193.1|DPER	LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC6598821|XP_026848488.1|DPER	LOC117187129|XP_033245028.1|DMIR
OG0000051	LOC6598820|XP_002023932.1|DPER	LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC6591581|XP_026848899.1|DPER	LOC108154345|XP_017140100.1|DMIR
OG0000051	LOC113566604|XP_026848831.1|DPER	LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC6588118|XP_002013763.1|DPER	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC6594489|XP_002019960.1|DPER	LOC108156883|XP_033244898.1|DMIR
OG0000054	LOC6594490|XP_002019961.1|DPER	LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC6590894|XP_002016261.1|DPER	LOC108160859|XP_017150611.1|DMIR
OG0000054	LOC6594492|XP_002019963.1|DPER	LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC113567435|XP_026851054.1|DPER	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR
OG0000055	LOC113567434|XP_026851053.1|DPER	LOC108154282|XP_017140021.1|DMIR
OG0000055	LOC113567362|XP_026850717.1|DPER	LOC108155900|XP_017142531.1|DMIR
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER	LOC108155899|XP_017142529.1|DMIR
OG0000055	LOC113567357|XP_026850699.1|DPER	LOC108155898|XP_017142528.1|DMIR
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC6593806|XP_002019273.1|DPER	LOC108162138|XP_017152209.1|DMIR
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC6588594|XP_026851089.1|DPER	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC6587593|XP_002013986.1|DPER	LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC113565328|XP_026842921.1|DPER	LOC108154465|XP_017140224.1|DMIR
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC113565624|XP_026843917.1|DPER	LOC108163117|XP_017153708.1|DMIR
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC108152680|XP_017137666.1|DMIR
OG0000064	LOC113566328|XP_026847313.1|DPER	LOC108154838|XP_017140743.1|DMIR
OG0000064	LOC6594000|XP_002019052.1|DPER	LOC108163302|XP_017154003.1|DMIR
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC6598721|XP_002023868.1|DPER	LOC108154824|XP_017140714.1|DMIR
OG0000065	LOC6592724|XP_026840805.1|DPER	LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC6598628|XP_002023840.1|DPER	LOC108156437|XP_017143383.1|DMIR
OG0000065	LOC6598626|XP_002023838.1|DPER	LOC108154318|XP_017140066.1|DMIR
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC113564897|XP_026839974.1|DPER	LOC108157726|XP_033245682.1|DMIR
OG0000068	LOC6595222|XP_026849095.1|DPER	LOC108157807|XP_017145490.2|DMIR
OG0000068	LOC6593500|XP_002019163.2|DPER	LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000069	LOC113566578|XP_026848593.1|DPER	LOC108157170|XP_017144578.1|DMIR
OG0000069	LOC113566222|XP_026846742.1|DPER	LOC117193395|XP_033254035.1|DMIR, LOC117189478|XP_033250503.1|DMIR, LOC117186356|XP_033242965.1|DMIR, LOC117191306|XP_033252102.1|DMIR, LOC117186554|XP_033243377.1|DMIR, LOC117192305|XP_033252849.1|DMIR, LOC108159375|XP_033250527.1|DMIR, LOC117190060|XP_033251033.1|DMIR, LOC117191255|XP_033252065.1|DMIR, LOC117192893|XP_033253527.1|DMIR, LOC117193729|XP_033254346.1|DMIR, LOC117193473|XP_033254121.1|DMIR, LOC117186348|XP_033242933.1|DMIR, LOC117193394|XP_033254034.1|DMIR, LOC117190907|XP_033251801.1|DMIR, LOC117193518|XP_033254154.1|DMIR, LOC117191111|XP_033251965.1|DMIR, LOC117186285|XP_033242734.1|DMIR, LOC117186573|XP_033243421.1|DMIR, LOC117186117|XP_033242132.1|DMIR, LOC117192890|XP_033253525.1|DMIR
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC6599637|XP_002024747.1|DPER	LOC108152524|XP_017137414.2|DMIR
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC6592161|XP_002017347.1|DPER	LOC108157401|XP_017144934.1|DMIR
OG0000076	LOC6592159|XP_026850722.1|DPER	LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC6595620|XP_026844510.1|DPER	LOC108164311|XP_017155449.1|DMIR
OG0000078	LOC6592106|XP_002017289.1|DPER	LOC108154102|XP_017139713.1|DMIR
OG0000078	LOC6596196|XP_002021125.1|DPER	LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC6589425|XP_026844350.1|DPER	LOC108163362|XP_017154100.1|DMIR
OG0000079	LOC6588939|XP_002014909.1|DPER	LOC108161560|XP_017151332.1|DMIR
OG0000079	LOC6589087|XP_002014969.1|DPER	LOC108163880|XP_017154882.1|DMIR
OG0000079	LOC113565681|XP_026844239.1|DPER	LOC108163881|XP_017154883.1|DMIR
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC108163877|XP_017154880.1|DMIR
