Orthogroup	DPER.longest_only	AEAL.longest_only
OG0000068	LOC6600249|XP_026849073.1|DPER, LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER, LOC6597733|XP_026846914.1|DPER	LOC109417573|XP_029725470.1|AEAL, LOC109417572|XP_029725464.1|AEAL, LOC115265252|XP_029725472.1|AEAL, LOC109417818|XP_029725465.1|AEAL, LOC109431213|XP_019562968.2|AEAL, LOC109420142|XP_029724370.1|AEAL, LOC109420119|XP_019549974.2|AEAL, LOC109412631|XP_029724411.1|AEAL, LOC109426780|XP_019557858.2|AEAL
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC115257416|XP_029712856.1|AEAL
OG0000071	LOC6602203|XP_002027211.2|DPER, LOC6602202|XP_002027210.1|DPER, LOC6602204|XP_002027212.1|DPER	LOC109431530|XP_019563303.2|AEAL, LOC115263888|XP_029723093.1|AEAL, LOC109422248|XP_019552407.2|AEAL, LOC115257508|XP_029713040.1|AEAL, LOC109403425|XP_029713225.1|AEAL, LOC115257855|XP_029713672.1|AEAL, LOC115257461|XP_029712919.1|AEAL, LOC109403459|XP_019531835.2|AEAL
OG0000072	LOC6589942|XP_002015970.1|DPER, LOC6589935|XP_002015963.1|DPER, LOC6589940|XP_026842218.1|DPER	LOC115268666|XP_029732638.1|AEAL, LOC109421042|XP_019551076.2|AEAL, LOC109429450|XP_019560947.2|AEAL, LOC115266224|XP_029728065.1|AEAL, LOC115260126|XP_029716892.1|AEAL, LOC109430558|XP_019562176.2|AEAL, LOC109429235|XP_019560698.1|AEAL, LOC109429333|XP_029732636.1|AEAL, LOC109421068|XP_019551107.2|AEAL, LOC115258733|XP_029714957.1|AEAL, LOC109429262|XP_019560718.2|AEAL, LOC115255952|XP_029710047.1|AEAL, LOC109421067|XP_019551106.2|AEAL, LOC109429251|XP_019560712.2|AEAL, LOC115258734|XP_029714958.1|AEAL, LOC109429469|XP_029732637.1|AEAL, LOC115258785|XP_029715048.1|AEAL, LOC115258806|XP_029715095.1|AEAL, LOC115268662|XP_029732634.1|AEAL, LOC109421073|XP_019551111.2|AEAL, LOC109428607|XP_019559946.2|AEAL, LOC109421072|XP_019551110.2|AEAL
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC109413132|XP_019542399.2|AEAL, LOC115257787|XP_029713603.1|AEAL
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC109416850|XP_029728654.1|AEAL
OG0000074	LOC6601461|XP_002026428.1|DPER, LOC6595912|XP_002021058.1|DPER	LOC109432023|XP_019563874.2|AEAL, LOC115265383|XP_029726109.1|AEAL, LOC109409751|XP_019538800.1|AEAL, LOC115265384|XP_029726110.1|AEAL, LOC109409744|XP_019538792.2|AEAL, LOC109432034|XP_019563883.2|AEAL, LOC115265385|XP_029726111.1|AEAL, LOC109409748|XP_019538795.2|AEAL, LOC109409740|XP_019538788.1|AEAL, LOC109431992|XP_019563841.2|AEAL, LOC109432002|XP_019563852.2|AEAL, LOC109409741|XP_019538789.2|AEAL, LOC115265379|XP_029726076.1|AEAL, LOC109409742|XP_019538790.2|AEAL, LOC109432055|XP_019563904.2|AEAL, LOC109409755|XP_019538804.2|AEAL, LOC109432112|XP_019563945.2|AEAL, LOC115265380|XP_029726078.1|AEAL, LOC109409753|XP_019538802.2|AEAL, LOC109432077|XP_019563923.2|AEAL
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC109407440|XP_029729634.1|AEAL, LOC109416499|XP_029729635.1|AEAL, LOC115263299|XP_029722354.1|AEAL, LOC115263274|XP_029722275.1|AEAL, LOC115263264|XP_029722253.1|AEAL
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC109419190|XP_019548944.2|AEAL, LOC109407082|XP_029722843.1|AEAL
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC109621769|XP_019931447.1|AEAL, LOC109422254|XP_019552411.1|AEAL
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC109414298|XP_019543658.1|AEAL
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC109621770|XP_019931448.1|AEAL, LOC109422250|XP_029724569.1|AEAL, LOC115264706|XP_029724573.1|AEAL
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC115264211|XP_029723570.1|AEAL, LOC109414592|XP_029723562.1|AEAL, LOC115264212|XP_029723572.1|AEAL, LOC109424852|XP_019555595.1|AEAL
OG0000078	LOC6590621|XP_002016708.1|DPER, LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER, LOC6594273|XP_026849445.1|DPER, LOC6599452|XP_002024516.1|DPER, LOC6598424|XP_002023602.1|DPER	LOC109410835|XP_019539914.2|AEAL, LOC115256245|XP_029710368.1|AEAL
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER, LOC6601604|XP_026841767.1|DPER	LOC109423228|XP_019553713.1|AEAL, LOC109397255|XP_019525124.2|AEAL, LOC115263682|XP_029722763.1|AEAL, LOC109412270|XP_019541465.1|AEAL, LOC115260060|XP_029716778.1|AEAL, LOC109423230|XP_019553715.2|AEAL, LOC109397257|XP_019525125.2|AEAL, LOC115253465|XP_029716776.1|AEAL, LOC109397254|XP_019525123.2|AEAL, LOC109423229|XP_019553714.2|AEAL
OG0000082	LOC6590930|XP_002016009.1|DPER, LOC6587757|XP_002012761.1|DPER, LOC6588213|XP_002013604.1|DPER	LOC109409214|XP_019538184.2|AEAL, LOC109421560|XP_019551625.2|AEAL, LOC109409172|XP_019538136.2|AEAL, LOC115259486|XP_029715947.1|AEAL, LOC109406863|XP_019535411.2|AEAL, LOC115256347|XP_029710534.1|AEAL, LOC109402748|XP_019531005.2|AEAL
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER, LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER, LOC113565380|XP_026842968.1|DPER, LOC6593875|XP_002019172.1|DPER, LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC109621385|XP_029732563.1|AEAL, LOC109622322|XP_029732583.1|AEAL, LOC115268591|XP_029732565.1|AEAL
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC109426778|XP_019557860.2|AEAL, LOC109426790|XP_019557869.2|AEAL, LOC109623111|XP_019933139.2|AEAL, LOC109623114|XP_019933142.2|AEAL
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC115269112|XP_029733383.1|AEAL, LOC109404674|XP_019533145.2|AEAL, LOC109410318|XP_019539412.2|AEAL, LOC109410311|XP_019539406.2|AEAL, LOC109404701|XP_029733250.1|AEAL, LOC115258063|XP_029713931.1|AEAL, LOC109404708|XP_019533176.2|AEAL, LOC109410300|XP_029733294.1|AEAL, LOC109413010|XP_029734216.1|AEAL, LOC109413011|XP_029734264.1|AEAL, LOC109413012|XP_029734214.1|AEAL, LOC109398420|XP_019526322.2|AEAL
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC115265317|XP_029725726.1|AEAL, LOC109417066|XP_029710252.1|AEAL
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC109423303|XP_019553776.2|AEAL
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC109425107|XP_019555847.1|AEAL, LOC109400350|XP_019528397.2|AEAL, LOC109425109|XP_019555850.2|AEAL, LOC109400352|XP_019528399.2|AEAL, LOC109400353|XP_029725043.1|AEAL, LOC109425111|XP_019555853.2|AEAL, LOC109425201|XP_019556007.1|AEAL, LOC109425112|XP_019555854.2|AEAL, LOC109425203|XP_019556009.2|AEAL, LOC109400289|XP_019528317.1|AEAL
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC109422315|XP_019552548.1|AEAL
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC109418556|XP_019548309.1|AEAL, LOC115257374|XP_029712755.1|AEAL
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC109403768|XP_019532181.2|AEAL, LOC109416934|XP_019546591.2|AEAL, LOC109416935|XP_019546593.2|AEAL, LOC109403788|XP_019532231.2|AEAL
OG0000090	LOC6592691|XP_002017728.1|DPER, LOC6593093|XP_026842252.1|DPER, LOC113566321|XP_026847263.1|DPER, LOC6601034|XP_002026122.2|DPER	LOC109420406|XP_019550284.2|AEAL, LOC109420412|XP_019550290.2|AEAL, LOC109420408|XP_029713653.1|AEAL
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC109398456|XP_029716267.1|AEAL
OG0000091	LOC6589208|XP_002014698.1|DPER, LOC6588440|XP_002013817.1|DPER, LOC6588470|XP_002013826.1|DPER	LOC115266712|XP_029729099.1|AEAL, LOC109417109|XP_019546777.1|AEAL
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC109429581|XP_029719934.1|AEAL
OG0000094	LOC6600289|XP_026849039.1|DPER, LOC6587848|XP_002013277.1|DPER	LOC109419312|XP_029727657.1|AEAL, LOC115253763|XP_029725348.1|AEAL, LOC115265212|XP_029725349.1|AEAL, LOC109419311|XP_019549091.2|AEAL, LOC109399258|XP_029724633.1|AEAL, LOC109419901|XP_019549732.1|AEAL, LOC115260470|XP_029717274.1|AEAL
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC109422665|XP_019553067.2|AEAL, LOC109401117|XP_019529141.2|AEAL, LOC109401121|XP_029716937.1|AEAL, LOC109422664|XP_029736398.1|AEAL, LOC109422663|XP_019553064.2|AEAL, LOC115271081|XP_029736397.1|AEAL, LOC109422534|XP_029716763.1|AEAL, LOC115271082|XP_029736399.1|AEAL
OG0000101	LOC6602368|XP_026848566.1|DPER, LOC6602367|XP_026848565.1|DPER, LOC113566568|XP_026848547.1|DPER, LOC6602366|XP_026848564.1|DPER, LOC6602370|XP_026848567.1|DPER, LOC6602371|XP_026848545.1|DPER	LOC109412780|XP_029726786.1|AEAL
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC109398090|XP_029730315.1|AEAL, LOC109431713|XP_019563525.2|AEAL, LOC115267501|XP_029730432.1|AEAL, LOC109431716|XP_019563534.2|AEAL, LOC115267500|XP_029730431.1|AEAL, LOC115267476|XP_029730333.1|AEAL, LOC115260125|XP_029716891.1|AEAL, LOC115270199|XP_029735312.1|AEAL, LOC109408587|XP_019537455.1|AEAL, LOC115269621|XP_029734309.1|AEAL, LOC109423853|XP_019554435.2|AEAL, LOC115270200|XP_029735313.1|AEAL, LOC115269863|XP_029734512.1|AEAL, LOC115269861|XP_029734508.1|AEAL, LOC115270202|XP_029735315.1|AEAL, LOC109408601|XP_029734409.1|AEAL, LOC109423856|XP_019554437.2|AEAL, LOC115253846|XP_029735311.1|AEAL, LOC109423858|XP_019554440.2|AEAL, LOC109423857|XP_019554438.2|AEAL, LOC115270203|XP_029735316.1|AEAL
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC109622447|XP_019932332.1|AEAL
OG0000103	LOC6600283|XP_002025396.1|DPER, LOC6596091|XP_026845530.1|DPER, LOC113566017|XP_026845529.1|DPER, LOC6601265|XP_002026394.1|DPER	LOC109430972|XP_019562636.2|AEAL, LOC115263082|XP_029721862.1|AEAL, LOC109430951|XP_019562612.2|AEAL, LOC115263170|XP_029721960.1|AEAL, LOC109430966|XP_019562631.2|AEAL, LOC109405281|XP_029712947.1|AEAL
OG0000104	LOC6593376|XP_002019042.1|DPER, LOC6599813|XP_002024913.1|DPER	LOC115253998|XP_029713816.1|AEAL, LOC109412559|XP_029734585.1|AEAL, LOC109420818|XP_029713830.1|AEAL, LOC109412548|XP_029734583.1|AEAL, LOC115257992|XP_029713835.1|AEAL, LOC109420754|XP_029713806.1|AEAL, LOC109420753|XP_019550771.2|AEAL, LOC109412556|XP_029713837.1|AEAL, LOC115257986|XP_029713827.1|AEAL
OG0000105	LOC113567433|XP_026851048.1|DPER, LOC6591576|XP_002017405.2|DPER, LOC6591573|XP_026849170.1|DPER	LOC109405837|XP_029725568.1|AEAL
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER, LOC6594954|XP_002020322.2|DPER	LOC109406215|XP_029707756.1|AEAL, LOC109412830|XP_029707755.1|AEAL, LOC109422843|XP_019553280.2|AEAL, LOC115267647|XP_029730646.1|AEAL, LOC109407286|XP_019535832.2|AEAL, LOC115267648|XP_029730647.1|AEAL
OG0000110	LOC6597183|XP_002022328.2|DPER, LOC6597184|XP_002022329.2|DPER, LOC6597186|XP_002022331.1|DPER, LOC6597187|XP_002022332.2|DPER	LOC109408644|XP_019537522.3|AEAL, LOC115270438|XP_029736026.1|AEAL, LOC109622202|XP_019931993.1|AEAL, LOC115270440|XP_029736028.1|AEAL, LOC115270439|XP_029736027.1|AEAL, LOC109622200|XP_019931990.2|AEAL, LOC109408643|XP_019537521.2|AEAL
OG0000111	LOC6590619|XP_002016706.1|DPER, LOC6590615|XP_002016702.1|DPER, LOC6590616|XP_002016703.1|DPER	LOC109403420|XP_019531793.2|AEAL, LOC115257664|XP_029713364.1|AEAL, LOC115257672|XP_029713369.1|AEAL, LOC109416737|XP_019546332.2|AEAL, LOC109418184|XP_019547900.2|AEAL, LOC115254215|XP_029732753.1|AEAL, LOC115257716|XP_029713461.1|AEAL, LOC109416740|XP_019546336.1|AEAL, LOC115257663|XP_029713363.1|AEAL, LOC109403389|XP_019531749.2|AEAL, LOC109416726|XP_019546323.1|AEAL, LOC115257737|XP_029713499.1|AEAL, LOC115257572|XP_029713207.1|AEAL, LOC109403385|XP_019531745.1|AEAL, LOC109403386|XP_019531746.2|AEAL, LOC115253995|XP_029713323.1|AEAL, LOC115257547|XP_029713143.1|AEAL, LOC109416735|XP_019546330.2|AEAL, LOC115257455|XP_029712912.1|AEAL, LOC115257708|XP_029713447.1|AEAL, LOC109416738|XP_019546333.1|AEAL, LOC115257699|XP_029713425.1|AEAL, LOC115257476|XP_029712951.1|AEAL, LOC115257490|XP_029712992.1|AEAL, LOC109403382|XP_019531742.1|AEAL, LOC109416736|XP_019546331.2|AEAL
OG0000112	LOC6600036|XP_002025083.2|DPER, LOC113566310|XP_026847204.1|DPER	LOC109431628|XP_029730589.1|AEAL, LOC109398049|XP_019525955.2|AEAL, LOC109431602|XP_019563382.2|AEAL, LOC115267606|XP_029730588.1|AEAL, LOC115267632|XP_029730637.1|AEAL, LOC115267618|XP_029730618.1|AEAL, LOC109398048|XP_019525953.2|AEAL, LOC115267289|XP_029730064.1|AEAL, LOC109426634|XP_019557708.2|AEAL, LOC109410530|XP_019539611.2|AEAL, LOC115264044|XP_029723209.1|AEAL, LOC109426636|XP_019557709.2|AEAL, LOC115264046|XP_029723211.1|AEAL, LOC115265673|XP_029727491.1|AEAL, LOC109410531|XP_019539612.2|AEAL, LOC115265688|XP_029727510.1|AEAL
OG0000113	LOC6593354|XP_002018820.2|DPER, LOC6588309|XP_002013782.2|DPER, LOC6588086|XP_002013767.2|DPER	LOC109413525|XP_019542751.2|AEAL, LOC109406332|XP_019534982.2|AEAL, LOC115261479|XP_029719030.1|AEAL, LOC109404511|XP_019532957.2|AEAL
OG0000117	LOC6597997|XP_002023222.1|DPER, LOC6598029|XP_002023221.1|DPER, LOC6598028|XP_002023220.1|DPER, LOC6598027|XP_002023219.1|DPER	LOC109403738|XP_029718541.1|AEAL, LOC109398941|XP_019526944.2|AEAL, LOC109403724|XP_029710294.1|AEAL, LOC109398927|XP_019526925.2|AEAL
OG0000118	LOC6589861|XP_002015166.1|DPER, LOC6599402|XP_026847098.1|DPER	LOC109429227|XP_029718734.1|AEAL, LOC109398900|XP_019526898.2|AEAL, LOC109414571|XP_019543954.2|AEAL, LOC115260834|XP_029718015.1|AEAL, LOC109398881|XP_029718736.1|AEAL, LOC109429260|XP_019560715.2|AEAL, LOC115260167|XP_029716927.1|AEAL, LOC109398898|XP_019526896.2|AEAL, LOC115260836|XP_029718016.1|AEAL, LOC109429261|XP_019560716.2|AEAL
OG0000119	LOC6598639|XP_002023820.1|DPER, LOC6598637|XP_002023818.1|DPER, LOC6598638|XP_002023819.1|DPER	LOC109420394|XP_019550272.2|AEAL, LOC115257627|XP_029713310.1|AEAL, LOC109402309|XP_019530507.2|AEAL, LOC109402307|XP_019530506.2|AEAL, LOC115257566|XP_029713200.1|AEAL, LOC109420427|XP_019550312.2|AEAL, LOC115257481|XP_029712971.1|AEAL, LOC109402349|XP_019530564.1|AEAL, LOC109420426|XP_019550311.1|AEAL, LOC109402306|XP_019530505.2|AEAL, LOC109420391|XP_019550271.2|AEAL, LOC115257619|XP_029713292.1|AEAL
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC109432379|XP_029708384.1|AEAL, LOC109423057|XP_019553517.1|AEAL, LOC115260693|XP_029717758.1|AEAL
OG0000121	LOC6599963|XP_002025040.1|DPER, LOC6587257|XP_002013500.1|DPER, LOC6587434|XP_002013499.1|DPER	LOC109412858|XP_029720354.1|AEAL
OG0000122	LOC6595720|XP_002020578.1|DPER, LOC6599189|XP_002024346.1|DPER, LOC6592948|XP_002017692.1|DPER, LOC6589395|XP_002014644.1|DPER	LOC109402015|XP_029725615.1|AEAL, LOC109411373|XP_029717663.1|AEAL
OG0000123	LOC6600859|XP_002025996.1|DPER, LOC6591749|XP_002016987.1|DPER, LOC6591748|XP_002016986.1|DPER	LOC109399279|XP_019527261.2|AEAL, LOC109424018|XP_019554621.2|AEAL, LOC115267990|XP_029731747.1|AEAL
OG0000124	LOC6592458|XP_002017793.1|DPER, LOC6592447|XP_002017792.2|DPER, LOC6592445|XP_026841433.1|DPER, LOC6592444|XP_026841435.1|DPER	LOC109418909|XP_019548676.2|AEAL
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC109424811|XP_029723580.1|AEAL
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC109400911|XP_029734158.1|AEAL, LOC115260616|XP_029717508.1|AEAL, LOC109422818|XP_029717568.1|AEAL
OG0000125	LOC6589945|XP_002015973.1|DPER, LOC6589946|XP_002015974.1|DPER	LOC109424782|XP_019555511.2|AEAL
OG0000127	LOC6594438|XP_002019550.1|DPER, LOC6594439|XP_002019551.2|DPER, LOC6594437|XP_002019549.1|DPER, LOC6594436|XP_002019548.2|DPER	LOC109426285|XP_019557298.2|AEAL, LOC109407328|XP_029732920.1|AEAL, LOC115258099|XP_029713978.1|AEAL, LOC109406609|XP_019535268.2|AEAL, LOC109426330|XP_019557332.2|AEAL, LOC115254450|XP_029707826.1|AEAL
OG0000128	LOC6591138|XP_026841346.1|DPER, LOC6591137|XP_002015931.1|DPER	LOC109429036|XP_029726550.1|AEAL, LOC109429037|XP_019560415.2|AEAL
OG0000129	LOC6600225|XP_026846733.1|DPER, LOC6595739|XP_002021356.1|DPER, LOC113565640|XP_026844003.1|DPER, LOC6604479|XP_026846732.1|DPER	LOC109405631|XP_029713962.1|AEAL, LOC109426342|XP_029707838.1|AEAL, LOC115253554|XP_029732927.1|AEAL
OG0000130	LOC113566721|XP_026849408.1|DPER, LOC6601427|XP_026847802.1|DPER, LOC6601429|XP_002026465.2|DPER, LOC6599462|XP_002024611.2|DPER	LOC109413601|XP_019542844.2|AEAL, LOC109401308|XP_019529356.2|AEAL
OG0000132	LOC6589424|XP_002014544.2|DPER, LOC6591607|XP_002017102.1|DPER	LOC109420035|XP_019549892.2|AEAL, LOC109420036|XP_019549893.2|AEAL
OG0000134	LOC6588294|XP_002012910.1|DPER	LOC109432360|XP_029717748.1|AEAL, LOC109423064|XP_029708376.1|AEAL, LOC115260541|XP_029717313.1|AEAL
OG0000134	LOC6596579|XP_026843085.1|DPER	LOC109416780|XP_029719871.1|AEAL, LOC109429704|XP_019561256.2|AEAL
OG0000136	LOC113565174|XP_026842244.1|DPER, LOC113565244|XP_026842782.1|DPER	LOC109398787|XP_019526726.1|AEAL
OG0000137	LOC6601084|XP_026847344.1|DPER, LOC6587713|XP_026840068.1|DPER	LOC115263730|XP_029722864.1|AEAL
OG0000137	LOC6604534|XP_026847613.1|DPER	LOC109431637|XP_019563411.2|AEAL, LOC115267498|XP_029730421.1|AEAL, LOC115270105|XP_029734967.1|AEAL, LOC109404924|XP_029734962.1|AEAL
OG0000140	LOC6587347|XP_002013026.1|DPER, LOC6600838|XP_026842581.1|DPER	LOC109419567|XP_029715016.1|AEAL, LOC115258766|XP_029715024.1|AEAL, LOC115260917|XP_029718134.1|AEAL, LOC109409285|XP_019538265.2|AEAL, LOC109419553|XP_029714775.1|AEAL, LOC109409282|XP_029718115.1|AEAL, LOC109409284|XP_029718114.1|AEAL, LOC109419569|XP_019549327.2|AEAL, LOC109409374|XP_029718133.1|AEAL, LOC109416105|XP_029723494.1|AEAL, LOC109402912|XP_029718230.1|AEAL, LOC115264186|XP_029723486.1|AEAL, LOC115264345|XP_029723870.1|AEAL, LOC109402955|XP_019531242.2|AEAL, LOC109416072|XP_029718228.1|AEAL, LOC115253771|XP_029723495.1|AEAL, LOC109402921|XP_019531207.2|AEAL, LOC115264321|XP_029723854.1|AEAL, LOC109416100|XP_029723855.1|AEAL, LOC109416080|XP_029723493.1|AEAL, LOC109416077|XP_029723485.1|AEAL, LOC109402947|XP_019531231.1|AEAL
OG0000141	LOC6601432|XP_026847826.1|DPER, LOC6601434|XP_002026469.1|DPER, LOC6601435|XP_002026471.1|DPER, LOC6601436|XP_002026472.1|DPER	LOC109410292|XP_029734278.1|AEAL, LOC109426263|XP_029736347.1|AEAL
OG0000142	LOC6592001|XP_002016826.1|DPER	LOC109403328|XP_029718579.1|AEAL
OG0000142	LOC6598595|XP_026846352.1|DPER	LOC109427748|XP_029717828.1|AEAL, LOC109431392|XP_029717814.1|AEAL
OG0000143	LOC6599054|XP_002024170.1|DPER	LOC109407966|XP_029735103.1|AEAL, LOC109403683|XP_019532058.2|AEAL
OG0000143	LOC6599053|XP_002024169.2|DPER	LOC109623322|XP_019933420.2|AEAL, LOC109426906|XP_029720843.1|AEAL, LOC109426907|XP_029720849.1|AEAL, LOC109414513|XP_019543897.2|AEAL, LOC109404840|XP_029728560.1|AEAL, LOC109404882|XP_019533384.2|AEAL, LOC115266475|XP_029728570.1|AEAL, LOC109429164|XP_019560574.2|AEAL, LOC109429166|XP_019560576.2|AEAL, LOC109429165|XP_019560575.2|AEAL
OG0000144	LOC6591617|XP_002017119.2|DPER	LOC109403306|XP_029718564.1|AEAL
OG0000144	LOC6598384|XP_026850061.1|DPER	LOC109426949|XP_029717841.1|AEAL
OG0000144	LOC6589307|XP_026844454.1|DPER	LOC115254968|XP_029708517.1|AEAL
OG0000145	LOC6597884|XP_026846962.1|DPER, LOC6589346|XP_002015321.1|DPER, LOC6589344|XP_002015319.1|DPER, LOC6589345|XP_002015320.1|DPER	LOC109621341|XP_019930935.1|AEAL, LOC109621339|XP_019930928.2|AEAL, LOC109421494|XP_019551533.1|AEAL
OG0000147	LOC6603062|XP_002028055.1|DPER	LOC109407259|XP_019535812.2|AEAL, LOC115258685|XP_029714870.1|AEAL, LOC109414328|XP_019543692.2|AEAL
OG0000147	LOC6588072|XP_002013315.1|DPER	LOC109408307|XP_019537121.2|AEAL, LOC109408300|XP_019537114.1|AEAL
OG0000148	LOC6588718|XP_002014991.1|DPER	LOC109405767|XP_029724593.1|AEAL
OG0000148	LOC6593518|XP_002019209.2|DPER	LOC109412067|XP_019541259.2|AEAL, LOC109433142|XP_019565084.2|AEAL, LOC115264978|XP_029725023.1|AEAL
OG0000149	LOC6593815|XP_002019062.1|DPER, LOC6599925|XP_002025053.1|DPER	LOC109400861|XP_019528891.2|AEAL, LOC109415488|XP_019544916.1|AEAL
OG0000152	LOC6587401|XP_002013652.1|DPER, LOC6587313|XP_002013654.2|DPER	LOC109409339|XP_029725152.1|AEAL, LOC115266916|XP_029729398.1|AEAL, LOC109419086|XP_029714751.1|AEAL
OG0000153	LOC6588597|XP_002013631.1|DPER, LOC6588624|XP_002013628.1|DPER, LOC6588591|XP_002013629.2|DPER	LOC115268023|XP_029731776.1|AEAL, LOC109426054|XP_019557040.2|AEAL, LOC115268025|XP_029731778.1|AEAL, LOC109426055|XP_029732118.1|AEAL, LOC109425882|XP_029732119.1|AEAL, LOC109426056|XP_019557042.2|AEAL, LOC115268024|XP_029731777.1|AEAL, LOC109425905|XP_029732815.1|AEAL, LOC109415670|XP_029717910.1|AEAL, LOC109425029|XP_019555772.2|AEAL
OG0000154	LOC6598833|XP_026849429.1|DPER, LOC6598832|XP_026849435.1|DPER, LOC113566039|XP_026845649.1|DPER	LOC109401998|XP_029736148.1|AEAL, LOC109402010|XP_019530164.2|AEAL
OG0000155	LOC6597170|XP_002022348.1|DPER, LOC6597196|XP_002022341.1|DPER, LOC6597197|XP_002022342.1|DPER	LOC115267667|XP_029730676.1|AEAL, LOC109396995|XP_019524860.2|AEAL, LOC115268264|XP_029732170.1|AEAL, LOC109432235|XP_019564106.2|AEAL
OG0000157	LOC6592443|XP_002017788.1|DPER, LOC6592446|XP_002017791.1|DPER, LOC113565052|XP_026841013.1|DPER	LOC109425525|XP_019556323.1|AEAL, LOC109421889|XP_019552024.1|AEAL, LOC109425513|XP_019556312.2|AEAL, LOC109421890|XP_019552025.2|AEAL
OG0000158	LOC6600977|XP_026841188.1|DPER, LOC113565999|XP_026845403.1|DPER, LOC6596108|XP_002021261.2|DPER	LOC109399302|XP_019527282.2|AEAL, LOC115256357|XP_029710590.1|AEAL, LOC109407271|XP_029715192.1|AEAL, LOC115253740|XP_029715093.1|AEAL, LOC109405890|XP_019534490.2|AEAL, LOC109407293|XP_019535836.2|AEAL, LOC109402674|XP_019531252.2|AEAL
OG0000159	LOC6596168|XP_002021145.2|DPER	LOC109401146|XP_029712113.1|AEAL, LOC109401173|XP_029712120.1|AEAL
OG0000159	LOC6598893|XP_026847869.1|DPER, LOC6597048|XP_026845483.1|DPER	LOC109623253|XP_029712103.1|AEAL
OG0000160	LOC6587958|XP_002012778.1|DPER, LOC6587907|XP_002012779.1|DPER	LOC115254457|XP_029707843.1|AEAL, LOC109426346|XP_019557349.2|AEAL, LOC109405184|XP_029707842.1|AEAL, LOC109405094|XP_029713970.1|AEAL, LOC109405272|XP_019533883.2|AEAL, LOC109426350|XP_019557356.2|AEAL, LOC109404764|XP_019533285.2|AEAL, LOC115258102|XP_029713983.1|AEAL, LOC109402934|XP_019531218.2|AEAL, LOC109399012|XP_019527002.2|AEAL, LOC109402932|XP_019531217.2|AEAL, LOC109416090|XP_019545602.2|AEAL, LOC109402938|XP_019531223.2|AEAL
OG0000162	LOC6603387|XP_002028373.1|DPER, LOC6589167|XP_002015024.2|DPER	LOC109621844|XP_029726960.1|AEAL, LOC109421286|XP_029726965.1|AEAL, LOC109621841|XP_029724033.1|AEAL
OG0000163	LOC6593292|XP_002019185.1|DPER, LOC6587704|XP_026840272.1|DPER	LOC109402902|XP_029724483.1|AEAL, LOC115264692|XP_029724541.1|AEAL, LOC109401520|XP_019529641.2|AEAL, LOC109408459|XP_019537336.2|AEAL, LOC109419367|XP_019549144.2|AEAL, LOC109420356|XP_019550228.2|AEAL, LOC115264665|XP_029724484.1|AEAL, LOC109402901|XP_019531186.2|AEAL, LOC109401553|XP_019529669.2|AEAL, LOC115264666|XP_029724485.1|AEAL, LOC109402898|XP_019531184.2|AEAL, LOC109401557|XP_019529670.2|AEAL
OG0000165	LOC6598661|XP_002023779.2|DPER, LOC6600107|XP_026846681.1|DPER	LOC115256807|XP_029711631.1|AEAL, LOC109405102|XP_019533645.2|AEAL, LOC109428340|XP_029711628.1|AEAL
OG0000166	LOC6600875|XP_002025910.1|DPER	LOC109423729|XP_019554264.2|AEAL
