Orthogroup	DPER.longest_only	DSEC.longest_only
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC6616571|XP_032575631.1|DSEC
OG0000050	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER	LOC6616570|XP_002040929.1|DSEC
OG0000050	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER	LOC116800887|XP_032573137.1|DSEC
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC6616572|XP_002040931.1|DSEC
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC6616569|XP_032573136.1|DSEC
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC6607242|XP_032578378.1|DSEC
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC6606627|XP_002031428.1|DSEC
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC6606391|XP_002031196.1|DSEC, LOC6606710|XP_002031509.1|DSEC, LOC6606709|XP_002031508.1|DSEC
OG0000052	LOC6588118|XP_002013763.1|DPER	LOC6607024|XP_002031813.1|DSEC, LOC6607642|XP_002032407.1|DSEC
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC6607025|XP_002031814.1|DSEC, LOC6607026|XP_002031815.1|DSEC, LOC6607022|XP_002031811.2|DSEC, LOC6607023|XP_002031812.1|DSEC
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC6609846|XP_002034498.1|DSEC
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC6609845|XP_002034497.1|DSEC
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC6608189|XP_002032934.2|DSEC
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC6608187|XP_002032932.1|DSEC
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC6608186|XP_002032931.2|DSEC
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC6608184|XP_002032929.1|DSEC
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC6608180|XP_002032925.1|DSEC
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC6606233|XP_002031041.1|DSEC
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC6606232|XP_002031040.1|DSEC
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC6606230|XP_002031038.1|DSEC
OG0000054	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC6606231|XP_032576779.1|DSEC
OG0000055	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER	LOC6612847|XP_002037341.1|DSEC
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC6612845|XP_002037339.1|DSEC
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC6607531|XP_002032300.1|DSEC
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC6607532|XP_002032301.1|DSEC
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC6607533|XP_002032302.1|DSEC, LOC6607534|XP_002032303.1|DSEC
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC6606941|XP_002031735.1|DSEC
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC6606940|XP_002031734.1|DSEC
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC6614763|XP_002039182.2|DSEC
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC6613603|XP_002038073.1|DSEC
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC6612350|XP_002036859.1|DSEC
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC6617066|XP_002041394.1|DSEC
OG0000059	LOC6588594|XP_026851089.1|DPER	LOC6617064|XP_002041392.1|DSEC
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC6617063|XP_002041391.1|DSEC
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC6617065|XP_002041393.1|DSEC
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC6617058|XP_002041386.1|DSEC
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC6618583|XP_002042842.1|DSEC
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC6614500|XP_002038933.1|DSEC
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC6613944|XP_032578849.1|DSEC
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC6612941|XP_032579191.1|DSEC
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC6618552|XP_002042809.1|DSEC
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC6611375|XP_002035920.1|DSEC
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC6611382|XP_002035927.1|DSEC
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC6611377|XP_032583318.1|DSEC
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC6611378|XP_002035923.2|DSEC
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC6619830|XP_032581369.1|DSEC
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC6614677|XP_002039104.1|DSEC
OG0000062	LOC113565624|XP_026843917.1|DPER	LOC116803533|XP_032583118.1|DSEC
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC6616903|XP_002041237.1|DSEC, LOC6616904|XP_032577925.1|DSEC
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC6616902|XP_002041236.1|DSEC
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC116800923|XP_032573468.1|DSEC
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC6605135|XP_002029976.1|DSEC
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC6605136|XP_002029977.1|DSEC, LOC6605137|XP_032573466.1|DSEC
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC6620871|XP_032577187.1|DSEC
OG0000065	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER	LOC6611715|XP_032583141.1|DSEC, LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC6616851|XP_002041187.2|DSEC
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC6616853|XP_002041189.1|DSEC
OG0000065	LOC6598628|XP_002023840.1|DPER	LOC6616852|XP_002041188.1|DSEC
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC6618629|XP_002042888.1|DSEC
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC6614127|XP_002038580.2|DSEC
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC6618754|XP_002043012.2|DSEC
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC6619319|XP_002043536.1|DSEC
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC6606217|XP_002031025.1|DSEC
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC6617577|XP_002041890.1|DSEC
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC6615669|XP_002040040.1|DSEC
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC6620079|XP_002044291.1|DSEC
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC6610892|XP_002035455.1|DSEC
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC6608367|XP_002033103.1|DSEC
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC6610891|XP_002035454.1|DSEC
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC6616446|XP_002040807.1|DSEC
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC6606120|XP_032575928.1|DSEC
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC6620399|XP_032576530.1|DSEC, LOC6606128|XP_032573930.1|DSEC, LOC6610046|XP_002034662.2|DSEC
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC6615215|XP_032581888.1|DSEC
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC6618939|XP_002043184.2|DSEC
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC6613612|XP_002038082.1|DSEC
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC6615903|XP_002040271.1|DSEC
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC6613611|XP_002038081.1|DSEC
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC6614825|XP_002039244.1|DSEC
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC6605331|XP_002030168.2|DSEC
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC6605584|XP_032575054.1|DSEC
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC6605583|XP_002030402.2|DSEC
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC6605585|XP_002030404.1|DSEC
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC6609446|XP_002034131.1|DSEC
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC6609453|XP_002034138.1|DSEC
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC6609448|XP_032571731.1|DSEC
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC6609744|XP_002034398.2|DSEC
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC6616009|XP_032581764.1|DSEC
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC6614351|XP_032576696.1|DSEC
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC6610960|XP_002035517.1|DSEC
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC6606103|XP_002030912.1|DSEC
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC6605016|XP_002029859.2|DSEC
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC6605018|XP_002029861.1|DSEC
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC6605017|XP_002029860.1|DSEC
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC6605015|XP_002029858.1|DSEC
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC6610804|XP_032574471.1|DSEC
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC6614957|XP_002039374.1|DSEC
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC6609946|XP_002034592.1|DSEC
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC6607116|XP_002031904.1|DSEC
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC6618789|XP_002043039.2|DSEC
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC6618743|XP_032576637.1|DSEC
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC6609985|XP_032572329.1|DSEC
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC6616471|XP_032574945.1|DSEC
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC6614250|XP_032578587.1|DSEC
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC6615175|XP_002039591.1|DSEC
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC6618086|XP_002042384.1|DSEC
OG0000079	LOC6589088|XP_002014970.1|DPER	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC6613270|XP_032579159.1|DSEC
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC6613271|XP_002037748.1|DSEC
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC6609553|XP_032570859.1|DSEC
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC6609476|XP_002034161.1|DSEC
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC6610291|XP_002034886.1|DSEC
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC6615566|XP_002039940.2|DSEC
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC6606452|XP_002031255.1|DSEC
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER	LOC116800215|XP_032569927.1|DSEC
OG0000083	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER	LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC
OG0000083	LOC113565380|XP_026842968.1|DPER	LOC6611743|XP_032583597.1|DSEC
OG0000083	LOC6593875|XP_002019172.1|DPER	LOC6611744|XP_032583168.1|DSEC
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC6612009|XP_032569925.1|DSEC
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC6609841|XP_002034493.1|DSEC
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC6609358|XP_002034047.1|DSEC
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC6608030|XP_032572867.1|DSEC
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC6608034|XP_002032782.1|DSEC
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC6608029|XP_032572862.1|DSEC
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC6609922|XP_002034572.1|DSEC
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC6611885|XP_002036403.2|DSEC
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC6611274|XP_002035829.1|DSEC
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC6611909|XP_002036426.1|DSEC
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC6607857|XP_032572237.1|DSEC
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC6612055|XP_002036572.1|DSEC
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC6605272|XP_002030110.1|DSEC
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC6609520|XP_002034204.1|DSEC
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC6605273|XP_002030111.1|DSEC
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC6614195|XP_002038642.1|DSEC
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC6605081|XP_002029922.1|DSEC
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC6608382|XP_002033118.1|DSEC
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC6608386|XP_032571023.1|DSEC
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC6610773|XP_002035339.1|DSEC
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC6610282|XP_032573795.1|DSEC
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC6612658|XP_032576233.1|DSEC
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC6612181|XP_032580799.1|DSEC
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC6613760|XP_032578418.1|DSEC
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC116801651|XP_032578417.1|DSEC
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC6619698|XP_032579430.1|DSEC
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC6619700|XP_002043915.1|DSEC
OG0000092	LOC6591761|XP_002017422.1|DPER	LOC6616968|XP_002041296.1|DSEC
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC6619699|XP_002043914.1|DSEC
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC6611634|XP_002036170.1|DSEC
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC
OG0000093	LOC6595624|XP_002020698.1|DPER	LOC6613360|XP_032569736.1|DSEC
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC6619757|XP_002043971.1|DSEC
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC6605148|XP_002029989.1|DSEC
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC6614059|XP_002038513.1|DSEC
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC6614658|XP_002039085.1|DSEC
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC6611394|XP_002035938.1|DSEC
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC6606981|XP_032576845.1|DSEC
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC6614724|XP_032569761.1|DSEC
OG0000097	LOC6598928|XP_026848961.1|DPER	LOC116801105|XP_032574645.1|DSEC, LOC116801043|XP_032574304.1|DSEC, LOC116801229|XP_032575338.1|DSEC, LOC6618280|XP_002042554.1|DSEC
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC6616102|XP_002040467.1|DSEC
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC6616103|XP_002040468.1|DSEC
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC6616099|XP_032580297.1|DSEC
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC116800385|XP_032570900.1|DSEC
OG0000100	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER	LOC6606416|XP_002031220.1|DSEC
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC6619343|XP_032573862.1|DSEC
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC6609708|XP_032571910.1|DSEC
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC6608277|XP_002033021.1|DSEC
OG0000103	LOC6600283|XP_002025396.1|DPER	LOC6604961|XP_002029804.1|DSEC
OG0000103	LOC6596091|XP_026845530.1|DPER	LOC6606121|XP_002030929.1|DSEC
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC116801298|XP_032575929.1|DSEC
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC6608599|XP_002033333.1|DSEC
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC6605945|XP_002030757.2|DSEC
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC6611808|XP_002036330.1|DSEC
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC6607252|XP_002032031.1|DSEC
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC6607258|XP_002032037.1|DSEC, LOC6607259|XP_002032038.1|DSEC
OG0000106	LOC6601558|XP_002026678.2|DPER	LOC6606229|XP_032578662.1|DSEC, LOC6611338|XP_032570992.1|DSEC, LOC6606228|XP_002031036.1|DSEC, LOC6606227|XP_032577751.1|DSEC, LOC6611309|XP_002035856.1|DSEC, LOC6611307|XP_032583274.1|DSEC, LOC6611308|XP_002035855.1|DSEC, LOC6609321|XP_002034010.2|DSEC, LOC116800355|XP_032570623.1|DSEC
OG0000107	LOC6590254|XP_002015884.1|DPER	LOC6615659|XP_002040030.1|DSEC
OG0000107	LOC6603539|XP_002028510.1|DPER	LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC
OG0000107	LOC6590253|XP_002015883.1|DPER	LOC6615660|XP_002040031.1|DSEC
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER	LOC6612035|XP_002036552.2|DSEC, LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC6612022|XP_002036539.1|DSEC
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC6620844|XP_032573645.1|DSEC
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC6611144|XP_002035701.2|DSEC
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC6611145|XP_002035702.1|DSEC
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC6609987|XP_002034623.1|DSEC
OG0000111	LOC6590615|XP_002016702.1|DPER	LOC6620815|XP_032571778.1|DSEC
OG0000111	LOC6590616|XP_002016703.1|DPER	LOC6620816|XP_002045014.1|DSEC
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC
OG0000113	LOC6588309|XP_002013782.2|DPER	LOC6614036|XP_002038490.1|DSEC
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC116803551|XP_032583232.1|DSEC
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC6617668|XP_032583231.1|DSEC
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC6619705|XP_032579540.1|DSEC
OG0000116	LOC6591517|XP_002017065.1|DPER	LOC6619710|XP_032579538.1|DSEC
OG0000116	LOC6591522|XP_002017070.1|DPER	LOC6619706|XP_032579539.1|DSEC
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC6619707|XP_002043922.1|DSEC
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC6611215|XP_002035771.1|DSEC
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC6611214|XP_002035770.2|DSEC
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC6611213|XP_002035769.1|DSEC
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC6611212|XP_002035768.1|DSEC
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC6613457|XP_002037929.1|DSEC, LOC6613456|XP_002037928.1|DSEC
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC6611235|XP_002035791.1|DSEC
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC6607002|XP_002031791.1|DSEC
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC6621198|XP_002045377.1|DSEC
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC6607001|XP_002031790.1|DSEC
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC6608695|XP_032572430.1|DSEC
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC6610179|XP_002034787.1|DSEC
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC6621159|XP_002045338.1|DSEC
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC6606383|XP_002031188.1|DSEC
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC6617448|XP_032583537.1|DSEC
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC6619859|XP_002044072.2|DSEC
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC6608366|XP_032570800.1|DSEC
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC6613313|XP_002037789.1|DSEC
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC6618845|XP_002043094.1|DSEC
OG0000123	LOC6591749|XP_002016987.1|DPER	LOC6614134|XP_002038587.1|DSEC, LOC6614133|XP_002038586.1|DSEC
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC6614135|XP_002038588.1|DSEC
OG0000124	LOC6592458|XP_002017793.1|DPER	LOC6609490|XP_002034175.2|DSEC, LOC6608219|XP_032570933.1|DSEC
OG0000124	LOC6592447|XP_002017792.2|DPER	LOC6608220|XP_032570934.1|DSEC
OG0000124	LOC6592445|XP_026841433.1|DPER	LOC6608222|XP_002032966.2|DSEC
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC6617143|XP_032576639.1|DSEC
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC6606616|XP_002031417.2|DSEC
OG0000125	LOC6589945|XP_002015973.1|DPER	LOC6609445|XP_002034130.1|DSEC
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC6609444|XP_002034129.1|DSEC
OG0000126	LOC6595651|XP_002020775.1|DPER	LOC6612756|XP_002037259.1|DSEC
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC6611315|XP_002035862.1|DSEC
OG0000127	LOC6594438|XP_002019550.1|DPER	LOC6614284|XP_002038724.1|DSEC
OG0000127	LOC6594439|XP_002019551.2|DPER	LOC6614285|XP_002038725.1|DSEC
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC6614283|XP_002038723.1|DSEC
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC6614282|XP_032579442.1|DSEC
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC6615333|XP_032571841.1|DSEC
OG0000128	LOC6591137|XP_002015931.1|DPER	LOC6615332|XP_002039730.1|DSEC
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC6612241|XP_002036753.1|DSEC
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC6605270|XP_032575245.1|DSEC
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC116800634|XP_032572551.1|DSEC
OG0000129	LOC6604479|XP_026846732.1|DPER	LOC6612240|XP_032581536.1|DSEC
OG0000130	LOC113566721|XP_026849408.1|DPER	LOC6611001|XP_002035558.2|DSEC
OG0000130	LOC6601427|XP_026847802.1|DPER	LOC6610996|XP_002035553.1|DSEC
OG0000130	LOC6601429|XP_002026465.2|DPER	LOC6610997|XP_002035554.2|DSEC
OG0000130	LOC6599462|XP_002024611.2|DPER	LOC6611000|XP_032574071.1|DSEC
OG0000131	LOC6587235|XP_002013890.1|DPER	LOC6606580|XP_002031381.1|DSEC
OG0000132	LOC6589424|XP_002014544.2|DPER	LOC6617717|XP_032583024.1|DSEC
OG0000132	LOC6591607|XP_002017102.1|DPER	LOC6616627|XP_002040984.1|DSEC
OG0000134	LOC6588294|XP_002012910.1|DPER	LOC6606359|XP_002031164.1|DSEC
OG0000134	LOC6597038|XP_026845611.1|DPER	LOC6618549|XP_002042812.1|DSEC
OG0000134	LOC6596579|XP_026843085.1|DPER	LOC6612060|XP_002036577.1|DSEC
OG0000136	LOC113565174|XP_026842244.1|DPER, LOC113565244|XP_026842782.1|DPER	LOC116802024|XP_032580777.1|DSEC
OG0000137	LOC6587713|XP_026840068.1|DPER	LOC6614052|XP_002038506.1|DSEC
OG0000137	LOC6604534|XP_026847613.1|DPER	LOC6611072|XP_032575266.1|DSEC
OG0000138	LOC6594569|XP_002019588.1|DPER	LOC6607217|XP_002032001.2|DSEC
OG0000138	LOC6594568|XP_002019587.1|DPER	LOC6607218|XP_002032002.1|DSEC
OG0000138	LOC6594570|XP_026840494.1|DPER	LOC6607216|XP_002032000.1|DSEC
OG0000138	LOC6594332|XP_002019590.1|DPER	LOC6607214|XP_002031998.2|DSEC
OG0000140	LOC6587347|XP_002013026.1|DPER	LOC6617144|XP_002041471.1|DSEC
OG0000141	LOC6601432|XP_026847826.1|DPER	LOC6604893|XP_002029738.1|DSEC
OG0000141	LOC6601434|XP_002026469.1|DPER	LOC6604891|XP_002029736.2|DSEC
OG0000141	LOC6601435|XP_002026471.1|DPER	LOC6604890|XP_032573338.1|DSEC
OG0000141	LOC6601436|XP_002026472.1|DPER	LOC6604889|XP_002029734.1|DSEC
OG0000142	LOC6592001|XP_002016826.1|DPER	LOC6607750|XP_002032513.1|DSEC
OG0000142	LOC6591470|XP_026840208.1|DPER	LOC6620133|XP_032573236.1|DSEC
