Orthogroup	DPER.longest_only	DSIM.longest_only
OG0000046	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER	LOC6729249|XP_002104570.1|DSIM, LOC6729250|XP_016035903.2|DSIM, LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM, LOC6736058|XP_016029460.1|DSIM, LOC6729246|XP_002104567.2|DSIM, LOC6734258|XP_016027304.1|DSIM
OG0000047	LOC6589933|XP_002015961.2|DPER	LOC6734782|XP_002081785.2|DSIM
OG0000047	LOC6592655|XP_026842447.1|DPER	LOC6734347|XP_002081368.2|DSIM
OG0000047	LOC6592377|XP_002017999.1|DPER	LOC6734356|XP_002081377.1|DSIM
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC6738287|XP_039149226.1|DSIM
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC6738291|XP_002085102.1|DSIM
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC6727737|XP_002103099.1|DSIM
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC6727734|XP_002103096.1|DSIM
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC6727740|XP_002103102.1|DSIM
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC6734037|XP_002081073.1|DSIM
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC6739122|XP_002085915.1|DSIM
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC6728085|XP_002103437.1|DSIM, LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC6588118|XP_002013763.1|DPER	LOC6728714|XP_002104050.1|DSIM, LOC6729302|XP_002104619.1|DSIM
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC6728715|XP_016035378.1|DSIM, LOC6728716|XP_002104052.1|DSIM, LOC6728712|XP_002104048.2|DSIM, LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC6733546|XP_002080601.2|DSIM
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER	LOC6730204|XP_002105489.1|DSIM
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC6730202|XP_002105487.1|DSIM
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC6729193|XP_002104514.1|DSIM, LOC6729195|XP_002104516.1|DSIM, LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC6728632|XP_002103973.1|DSIM
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC6732889|XP_002079994.1|DSIM
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC6588594|XP_026851089.1|DPER	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC6725775|XP_002106774.1|DSIM
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC6732439|XP_002079560.1|DSIM
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC6732440|XP_002079561.1|DSIM
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC113565624|XP_026843917.1|DPER	LOC27208526|XP_016023428.1|DSIM
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC6727842|XP_002103201.1|DSIM, LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC6737523|XP_002084359.2|DSIM, LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER	LOC6731536|XP_002078683.1|DSIM, LOC6728370|XP_002103718.1|DSIM
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC6727391|XP_016033933.1|DSIM, LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM, LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC27206379|XP_039153085.1|DSIM
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC6739755|XP_039150533.1|DSIM
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC6589088|XP_002014970.1|DPER	LOC6730899|XP_016023328.1|DSIM
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER	LOC6731564|XP_002078705.1|DSIM, LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC113565380|XP_026842968.1|DPER	LOC6731560|XP_002078701.1|DSIM
OG0000083	LOC6593875|XP_002019172.1|DPER	LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC6591761|XP_002017422.1|DPER	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC6725462|XP_002106478.1|DSIM, LOC27206936|XP_016028260.1|DSIM, LOC6734956|XP_002081950.1|DSIM
OG0000093	LOC6595624|XP_002020698.1|DPER	LOC27206522|XP_039148883.1|DSIM
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC6726915|XP_002102317.1|DSIM
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC6598928|XP_026848961.1|DPER	LOC27207237|XP_016032392.1|DSIM, LOC27208359|XP_016032391.1|DSIM, LOC27208790|XP_016032388.1|DSIM, LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER	LOC6728116|XP_002103467.2|DSIM
OG0000101	LOC6602367|XP_026848565.1|DPER	LOC27207534|XP_016032499.1|DSIM
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC6738674|XP_016032493.2|DSIM
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC6733641|XP_016026602.1|DSIM
OG0000103	LOC6600283|XP_002025396.1|DPER	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC6596091|XP_026845530.1|DPER	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC6733940|XP_016026992.1|DSIM
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC6738313|XP_002085123.2|DSIM
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC6731627|XP_002078767.1|DSIM
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC6728924|XP_002104252.1|DSIM
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC6728929|XP_002104257.2|DSIM, LOC6728930|XP_002104258.1|DSIM
OG0000106	LOC6601558|XP_002026678.2|DPER	LOC6727935|XP_002103290.2|DSIM, LOC6732400|XP_016025056.1|DSIM, LOC6727934|XP_002103289.2|DSIM, LOC6727933|XP_002103288.2|DSIM, LOC6732366|XP_002079487.1|DSIM, LOC6732364|XP_016025012.2|DSIM, LOC120284193|XP_016025013.1|DSIM, LOC6734652|XP_002081659.2|DSIM, LOC6734646|XP_016027818.1|DSIM, LOC6734648|XP_002081655.1|DSIM
OG0000107	LOC6590254|XP_002015884.1|DPER	LOC6735822|XP_002082732.2|DSIM
OG0000107	LOC6603539|XP_002028510.1|DPER	LOC6732592|XP_002079711.1|DSIM, LOC6732593|XP_002079712.2|DSIM, LOC6732591|XP_002079710.1|DSIM
OG0000107	LOC6590253|XP_002015883.1|DPER	LOC6739496|XP_002076393.1|DSIM
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER	LOC6731858|XP_002078993.1|DSIM, LOC6731857|XP_016024540.1|DSIM
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC27208206|XP_016024529.1|DSIM
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC6737135|XP_002083982.1|DSIM
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC6737136|XP_002083983.2|DSIM
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC6737137|XP_002083984.1|DSIM
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC6737138|XP_002083985.1|DSIM
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC6735301|XP_002082261.1|DSIM
OG0000111	LOC6590615|XP_002016702.1|DPER	LOC6735304|XP_002082264.1|DSIM
OG0000111	LOC6590616|XP_002016703.1|DPER	LOC6739475|XP_002076375.1|DSIM
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC6726584|XP_002107536.1|DSIM, LOC6726167|XP_002107143.1|DSIM
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM
OG0000113	LOC6593354|XP_002018820.2|DPER	LOC6732644|XP_016025356.2|DSIM
OG0000113	LOC6588309|XP_002013782.2|DPER	LOC6726892|XP_002102294.1|DSIM
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC27206508|XP_016024716.1|DSIM
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC27206554|XP_016024717.1|DSIM
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC6729593|XP_002104901.1|DSIM
OG0000116	LOC6591517|XP_002017065.1|DPER	LOC6729599|XP_016036240.1|DSIM
OG0000116	LOC6591522|XP_002017070.1|DPER	LOC6729594|XP_002104902.3|DSIM
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC6729595|XP_002104903.1|DSIM
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC6732271|XP_016024938.1|DSIM
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC6732270|XP_002079399.2|DSIM
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC27208966|XP_016024937.1|DSIM
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC6732269|XP_002079398.1|DSIM
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC6731055|XP_039150598.1|DSIM
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC6732291|XP_002079420.1|DSIM
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC6728692|XP_002104028.2|DSIM
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC6728690|XP_016035360.2|DSIM
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC6728691|XP_002104027.1|DSIM
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC6734025|XP_016027044.1|DSIM
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC6734420|XP_002081440.1|DSIM
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC6725520|XP_002106533.1|DSIM
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC6728083|XP_002103435.1|DSIM
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC6728081|XP_002103433.1|DSIM
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC6730645|XP_016023081.1|DSIM
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC6725674|XP_016038931.1|DSIM
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC6733724|XP_039148554.1|DSIM
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC6730941|XP_039154462.1|DSIM
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC6736097|XP_002082998.1|DSIM
OG0000123	LOC6591749|XP_002016987.1|DPER	LOC6726983|XP_002102384.1|DSIM, LOC6726982|XP_002102383.2|DSIM
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC6726984|XP_002102385.2|DSIM
OG0000124	LOC6592458|XP_002017793.1|DPER	LOC6734813|XP_002081816.1|DSIM, LOC27208977|XP_016026539.1|DSIM
OG0000124	LOC6592447|XP_002017792.2|DPER	LOC6733578|XP_002080632.2|DSIM
OG0000124	LOC6592445|XP_026841433.1|DPER	LOC6733588|XP_016026546.1|DSIM
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC6729834|XP_016036531.1|DSIM
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC6728310|XP_002103659.2|DSIM
OG0000125	LOC6589945|XP_002015973.1|DPER	LOC6734770|XP_002081773.1|DSIM
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC6734769|XP_002081772.2|DSIM
OG0000126	LOC6595651|XP_002020775.1|DPER	LOC6730114|XP_002105407.1|DSIM
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC6732374|XP_016025028.1|DSIM
OG0000127	LOC6594438|XP_002019550.1|DPER	LOC6727120|XP_016033596.1|DSIM
OG0000127	LOC6594439|XP_002019551.2|DPER	LOC6727121|XP_002102514.1|DSIM
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC6727119|XP_002102512.1|DSIM
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC6727118|XP_016033595.1|DSIM
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC6735515|XP_016028855.1|DSIM
OG0000128	LOC6591137|XP_002015931.1|DPER	LOC6735513|XP_016028854.1|DSIM
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC27207923|XP_016038346.1|DSIM
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC6737662|XP_016031425.1|DSIM
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC27209404|XP_016024417.1|DSIM
OG0000129	LOC6604479|XP_026846732.1|DPER	LOC27208978|XP_016038348.1|DSIM
OG0000130	LOC113566721|XP_026849408.1|DPER	LOC6736999|XP_002083846.2|DSIM
OG0000130	LOC6601427|XP_026847802.1|DPER	LOC6736995|XP_002083842.1|DSIM
