Orthogroup	DPER.longest_only	DBUS.longest_only
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC108607908|XP_017854511.1|DBUS
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC108598139|XP_033149614.1|DBUS
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC108598875|XP_017841124.1|DBUS
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS
OG0000064	LOC6594000|XP_002019052.1|DPER	LOC117134905|XP_033150234.1|DBUS
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC108602948|XP_017846787.1|DBUS
OG0000065	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER, LOC6598627|XP_002023839.1|DPER, LOC6598629|XP_002023841.1|DPER, LOC6598628|XP_002023840.1|DPER, LOC6598626|XP_002023838.1|DPER	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC6591665|XP_002016994.1|DPER, LOC6588399|XP_002012948.2|DPER	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC108606855|XP_017852841.1|DBUS
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC108599153|XP_017841429.1|DBUS
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC6589087|XP_002014969.1|DPER, LOC113565681|XP_026844239.1|DPER, LOC6589088|XP_002014970.1|DPER, LOC6589089|XP_002014971.1|DPER	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER, LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER, LOC113565380|XP_026842968.1|DPER, LOC6593875|XP_002019172.1|DPER	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC6591761|XP_002017422.1|DPER, LOC6591878|XP_002017076.1|DPER	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC6587372|XP_026851254.1|DPER	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC6588656|XP_002013635.1|DPER	LOC108602500|XP_017846117.1|DBUS
OG0000101	LOC113566568|XP_026848547.1|DPER	LOC108600820|XP_017844099.2|DBUS
OG0000101	LOC6602366|XP_026848564.1|DPER	LOC108597898|XP_017840006.1|DBUS
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC6602371|XP_026848545.1|DPER	LOC117134798|XP_033149601.1|DBUS
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC6600283|XP_002025396.1|DPER, LOC6596091|XP_026845530.1|DPER	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC6590254|XP_002015884.1|DPER, LOC6603539|XP_002028510.1|DPER, LOC6590253|XP_002015883.1|DPER	LOC108594739|XP_017835366.1|DBUS
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER, LOC6594954|XP_002020322.2|DPER	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC6590615|XP_002016702.1|DPER, LOC6590616|XP_002016703.1|DPER	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC6597670|XP_026848895.1|DPER	LOC108596127|XP_017837092.2|DBUS
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC6592458|XP_002017793.1|DPER	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000124	LOC6592444|XP_026841435.1|DPER	LOC108595661|XP_017836427.1|DBUS, LOC108595486|XP_017836226.1|DBUS
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC6589945|XP_002015973.1|DPER	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC6594438|XP_002019550.1|DPER, LOC6594439|XP_002019551.2|DPER	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC6591138|XP_026841346.1|DPER, LOC6591137|XP_002015931.1|DPER	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC6604479|XP_026846732.1|DPER	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC113566721|XP_026849408.1|DPER	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC6601427|XP_026847802.1|DPER	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC6601429|XP_002026465.2|DPER, LOC6599462|XP_002024611.2|DPER	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC6587235|XP_002013890.1|DPER	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC6589424|XP_002014544.2|DPER	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC6591607|XP_002017102.1|DPER	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC6588294|XP_002012910.1|DPER	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC6597038|XP_026845611.1|DPER	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC6596579|XP_026843085.1|DPER	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC6587713|XP_026840068.1|DPER	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC6604534|XP_026847613.1|DPER	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC6594569|XP_002019588.1|DPER	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC6594570|XP_026840494.1|DPER	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC6594332|XP_002019590.1|DPER	LOC108603561|XP_017847968.1|DBUS
OG0000139	LOC6595551|XP_002020638.1|DPER, LOC6595550|XP_002020637.1|DPER	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS
OG0000140	LOC6587347|XP_002013026.1|DPER	LOC108601804|XP_017845230.1|DBUS
OG0000140	LOC6600838|XP_026842581.1|DPER	LOC108594824|XP_017835451.2|DBUS, LOC108594828|XP_033149205.1|DBUS, LOC108595108|XP_033148936.1|DBUS, LOC108597603|XP_033149082.1|DBUS, LOC108594825|XP_033149038.1|DBUS, LOC108595109|XP_017835759.1|DBUS, LOC108597602|XP_017839714.1|DBUS
OG0000141	LOC6601434|XP_002026469.1|DPER	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC6601435|XP_002026471.1|DPER	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC6601436|XP_002026472.1|DPER	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC6592001|XP_002016826.1|DPER	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC6591470|XP_026840208.1|DPER	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC6598595|XP_026846352.1|DPER	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC6599054|XP_002024170.1|DPER	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC6599053|XP_002024169.2|DPER	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC6591617|XP_002017119.2|DPER	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC6598384|XP_026850061.1|DPER	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC6589307|XP_026844454.1|DPER	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC6597884|XP_026846962.1|DPER	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC6589345|XP_002015320.1|DPER	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC6603062|XP_002028055.1|DPER	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC6588072|XP_002013315.1|DPER	LOC108602069|XP_017845578.1|DBUS
OG0000148	LOC6588718|XP_002014991.1|DPER	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC6593518|XP_002019209.2|DPER	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC6593815|XP_002019062.1|DPER	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC6599925|XP_002025053.1|DPER	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC6589040|XP_002015352.1|DPER, LOC6589039|XP_002015351.1|DPER, LOC6589038|XP_002015350.1|DPER, LOC6589037|XP_026844000.1|DPER	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC6596026|XP_026845415.1|DPER	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC6596030|XP_002021029.1|DPER	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC6596029|XP_026845638.1|DPER	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC6596008|XP_002020997.1|DPER	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC6587401|XP_002013652.1|DPER	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC6587313|XP_002013654.2|DPER	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000153	LOC6588597|XP_002013631.1|DPER	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC6588624|XP_002013628.1|DPER	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC6588591|XP_002013629.2|DPER	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC6598833|XP_026849429.1|DPER, LOC6598832|XP_026849435.1|DPER	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC6597196|XP_002022341.1|DPER	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC6597197|XP_002022342.1|DPER	LOC108597991|XP_017840096.1|DBUS
OG0000157	LOC6592443|XP_002017788.1|DPER, LOC6592446|XP_002017791.1|DPER	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC113565052|XP_026841013.1|DPER	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC6600977|XP_026841188.1|DPER	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC113565999|XP_026845403.1|DPER	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC6596108|XP_002021261.2|DPER	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC6596168|XP_002021145.2|DPER	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC6598893|XP_026847869.1|DPER	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC6597048|XP_026845483.1|DPER	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC6587958|XP_002012778.1|DPER	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC6587907|XP_002012779.1|DPER	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC6600571|XP_026847610.1|DPER	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC6603227|XP_026845349.1|DPER	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC6603387|XP_002028373.1|DPER	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC6589167|XP_002015024.2|DPER	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC6593292|XP_002019185.1|DPER	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC6587704|XP_026840272.1|DPER	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC6592834|XP_002017686.1|DPER	LOC108596055|XP_017836938.1|DBUS
OG0000165	LOC6598661|XP_002023779.2|DPER, LOC6600107|XP_026846681.1|DPER	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC6600875|XP_002025910.1|DPER	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC6600870|XP_002025905.1|DPER, LOC6600871|XP_026841757.1|DPER	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC6602503|XP_026848840.1|DPER	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC6602506|XP_002027551.1|DPER	LOC117134799|XP_033149608.1|DBUS
OG0000168	LOC113565162|XP_026842146.1|DPER, LOC6590047|XP_026842172.1|DPER	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC6588463|XP_002013457.1|DPER	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC6599645|XP_002024755.2|DPER	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC6588226|XP_002013958.1|DPER	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC6589767|XP_026844617.1|DPER, LOC6589766|XP_002014925.1|DPER	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC6589768|XP_002014927.1|DPER	LOC108594385|XP_017835037.1|DBUS
OG0000171	LOC6598082|XP_026843556.1|DPER	LOC108606868|XP_017852882.2|DBUS
OG0000171	LOC6588676|XP_026844905.1|DPER	LOC108597130|XP_033150794.1|DBUS
OG0000171	LOC6603374|XP_026845885.1|DPER	LOC117134931|XP_033150352.1|DBUS
OG0000172	LOC113566576|XP_026848585.1|DPER, LOC6591490|XP_026849952.1|DPER, LOC6587788|XP_026839976.1|DPER, LOC6588077|XP_026842102.1|DPER, LOC6600615|XP_026847635.1|DPER	LOC108599907|XP_017842591.2|DBUS, LOC108599906|XP_017842589.1|DBUS, LOC108604850|XP_017849959.1|DBUS
OG0000172	LOC6590989|XP_026841961.1|DPER, LOC6590990|XP_026840586.1|DPER, LOC6600602|XP_026847640.1|DPER, LOC6600817|XP_026841451.1|DPER, LOC6590004|XP_002016054.1|DPER, LOC113565146|XP_026842020.1|DPER, LOC6600600|XP_002025590.2|DPER	LOC108600470|XP_017843569.2|DBUS
OG0000173	LOC6590945|XP_002016015.1|DPER	LOC108595966|XP_017836742.1|DBUS
OG0000173	LOC6590933|XP_002016012.1|DPER	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS
OG0000174	LOC6590910|XP_026842071.1|DPER	LOC108594728|XP_017835356.1|DBUS
OG0000174	LOC6593850|XP_002019218.1|DPER	LOC108605156|XP_017850227.1|DBUS
OG0000174	LOC6592364|XP_002017969.1|DPER	LOC108595968|XP_017836744.1|DBUS
OG0000175	LOC6594575|XP_002019826.1|DPER	LOC108604206|XP_017849055.1|DBUS
OG0000175	LOC6592066|XP_026848234.1|DPER	LOC108603647|XP_017848100.1|DBUS, LOC108603650|XP_017848106.1|DBUS
