Orthogroup	DPER.longest_only	DALB.longest_only
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC117572034|XP_034110480.1|DALB
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC117569405|XP_034106432.1|DALB
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC117574804|XP_034114660.1|DALB
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC117574253|XP_034113873.1|DALB
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC117576198|XP_034116681.1|DALB
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC117574439|XP_034114168.1|DALB
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC117567964|XP_034104164.1|DALB
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC117566525|XP_034101957.1|DALB
OG0000050	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER	LOC117566526|XP_034101958.1|DALB
OG0000050	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER	LOC117570483|XP_034108058.1|DALB
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC117569367|XP_034106390.1|DALB
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC117576304|XP_034116849.1|DALB
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC117573460|XP_034112573.1|DALB, LOC117574315|XP_034114017.1|DALB, LOC117574240|XP_034113845.1|DALB, LOC117574314|XP_034114015.1|DALB, LOC117574786|XP_034114633.1|DALB
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC117576902|XP_034117931.1|DALB
OG0000052	LOC6588118|XP_002013763.1|DPER, LOC6588232|XP_026849799.1|DPER	LOC117576244|XP_034116756.1|DALB, LOC117576245|XP_034116757.1|DALB, LOC117576070|XP_034116497.1|DALB, LOC117576071|XP_034116498.1|DALB, LOC117576069|XP_034116496.1|DALB, LOC117575219|XP_034115236.1|DALB, LOC117576928|XP_034117962.1|DALB
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC117568864|XP_034105642.1|DALB, LOC117571307|XP_034109272.1|DALB, LOC117566592|XP_034102025.1|DALB, LOC117569133|XP_034106052.1|DALB, LOC117566590|XP_034102023.1|DALB, LOC117566591|XP_034102024.1|DALB, LOC117572296|XP_034110899.1|DALB
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC117572297|XP_034110900.1|DALB, LOC117566593|XP_034102026.1|DALB
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC117569597|XP_034106723.1|DALB
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC117569598|XP_034106724.1|DALB
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC117569609|XP_034106736.1|DALB
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC117569596|XP_034106722.1|DALB
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC117569600|XP_034106726.1|DALB
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC117575896|XP_034116230.1|DALB
OG0000054	LOC6594493|XP_002019964.1|DPER, LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC117575899|XP_034116231.1|DALB
OG0000055	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER	LOC117575962|XP_034116331.1|DALB, LOC117575960|XP_034116330.1|DALB
OG0000055	LOC113567362|XP_026850717.1|DPER, LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC117573870|XP_034113237.1|DALB
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB, LOC117573872|XP_034113239.1|DALB
OG0000056	LOC6588033|XP_002012860.1|DPER, LOC6588046|XP_002012859.1|DPER	LOC117565555|XP_034100612.1|DALB
OG0000058	LOC6593806|XP_002019273.1|DPER, LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC6588594|XP_026851089.1|DPER, LOC6588660|XP_026843599.1|DPER	LOC117573838|XP_034113195.1|DALB
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB, LOC117573839|XP_034113196.1|DALB
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC117577733|XP_034118527.1|DALB
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC6596505|XP_002021579.1|DPER, LOC6596504|XP_002021578.1|DPER	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC117564867|XP_034099707.1|DALB
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC117564866|XP_034099705.1|DALB
OG0000062	LOC113565328|XP_026842921.1|DPER	LOC117574091|XP_034113617.1|DALB
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC117578240|XP_034119548.1|DALB
OG0000062	LOC113565624|XP_026843917.1|DPER	LOC117564777|XP_034099566.1|DALB
OG0000063	LOC6591531|XP_002017317.1|DPER, LOC6591530|XP_002017316.1|DPER	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB
OG0000065	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER, LOC6598627|XP_002023839.1|DPER, LOC6598629|XP_002023841.1|DPER, LOC6598628|XP_002023840.1|DPER, LOC6598626|XP_002023838.1|DPER	LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC6591665|XP_002016994.1|DPER, LOC6588399|XP_002012948.2|DPER	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC117567332|XP_034103141.1|DALB
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC117570386|XP_034107886.1|DALB
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC117575545|XP_034115693.1|DALB
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC117563644|XP_034097948.1|DALB
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC117568075|XP_034104335.1|DALB
OG0000069	LOC113566578|XP_026848593.1|DPER, LOC113566222|XP_026846742.1|DPER	LOC117577235|XP_034118115.1|DALB, LOC117577412|XP_034118212.1|DALB
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC117572590|XP_034111368.1|DALB
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC117570623|XP_034108276.1|DALB
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC117566528|XP_034101960.1|DALB
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC117576610|XP_034117406.1|DALB
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC117570586|XP_034108221.1|DALB
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC117577833|XP_034118665.1|DALB
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC117578297|XP_034119631.1|DALB
OG0000079	LOC6589088|XP_002014970.1|DPER	LOC117564795|XP_034099607.1|DALB
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC117565282|XP_034100202.1|DALB
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC117564408|XP_034099031.1|DALB
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC6601044|XP_002026132.2|DPER, LOC6601043|XP_026849686.1|DPER	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC117575543|XP_034115688.1|DALB
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER, LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER, LOC113565380|XP_026842968.1|DPER, LOC6593875|XP_002019172.1|DPER	LOC117570126|XP_034107481.1|DALB
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC117571981|XP_034110380.1|DALB
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC6591761|XP_002017422.1|DPER, LOC6591878|XP_002017076.1|DPER	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC117572473|XP_034111211.1|DALB
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC117571868|XP_034110194.1|DALB
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC117573441|XP_034112552.1|DALB
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC117576097|XP_034116544.1|DALB
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC117564095|XP_034098634.1|DALB
OG0000097	LOC6591566|XP_026847508.1|DPER, LOC6599020|XP_026848962.1|DPER, LOC113566651|XP_026849002.1|DPER, LOC6598928|XP_026848961.1|DPER, LOC113565644|XP_026844061.1|DPER, LOC113565149|XP_026842035.1|DPER, LOC113565150|XP_026842040.1|DPER, LOC113566079|XP_026845828.1|DPER, LOC113566647|XP_026848988.1|DPER, LOC113566641|XP_026848964.1|DPER	LOC117571330|XP_034109312.1|DALB
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC117567580|XP_034103552.1|DALB
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC6588260|XP_002013399.2|DPER	LOC117576656|XP_034117500.1|DALB
OG0000100	LOC6587372|XP_026851254.1|DPER	LOC117575927|XP_034116277.1|DALB
OG0000100	LOC6588656|XP_002013635.1|DPER	LOC117575924|XP_034116273.1|DALB
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC117569034|XP_034105922.1|DALB
OG0000101	LOC6602371|XP_026848545.1|DPER	LOC117569031|XP_034105916.1|DALB
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC6600283|XP_002025396.1|DPER, LOC6596091|XP_026845530.1|DPER	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC117572313|XP_034110935.1|DALB
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC117565234|XP_034100132.1|DALB
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC117576159|XP_034116625.1|DALB
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC117576833|XP_034117801.1|DALB
OG0000107	LOC6590254|XP_002015884.1|DPER, LOC6603539|XP_002028510.1|DPER, LOC6590253|XP_002015883.1|DPER	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER, LOC6594954|XP_002020322.2|DPER	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC117564337|XP_034098933.1|DALB
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC117568704|XP_034105408.1|DALB
OG0000111	LOC6590615|XP_002016702.1|DPER, LOC6590616|XP_002016703.1|DPER	LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB, LOC117564399|XP_034099017.1|DALB
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC117563970|XP_034098449.1|DALB
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC6591517|XP_002017065.1|DPER, LOC6591555|XP_002017064.1|DPER	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000116	LOC6591520|XP_002017068.1|DPER	LOC117576082|XP_034116520.1|DALB
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC117574279|XP_034113921.1|DALB
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC117578153|XP_034119263.1|DALB
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC6597670|XP_026848895.1|DPER	LOC117565294|XP_034100219.1|DALB
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC117569372|XP_034106394.1|DALB
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC117576173|XP_034116649.1|DALB
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC117570141|XP_034107498.1|DALB
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC117571190|XP_034109119.1|DALB, LOC117568483|XP_034105060.1|DALB
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC6592447|XP_002017792.2|DPER, LOC6592445|XP_026841433.1|DPER	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB
OG0000124	LOC6592444|XP_026841435.1|DPER	LOC117568479|XP_034105057.1|DALB
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC6589945|XP_002015973.1|DPER	LOC117571229|XP_034109167.1|DALB
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC117567335|XP_034103145.1|DALB
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC117563733|XP_034098105.1|DALB
OG0000127	LOC6594438|XP_002019550.1|DPER, LOC6594439|XP_002019551.2|DPER	LOC117574862|XP_034114769.1|DALB
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC117575877|XP_034116206.1|DALB
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC117571995|XP_034110397.1|DALB
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC117571277|XP_034109231.1|DALB
OG0000129	LOC6604479|XP_026846732.1|DPER	LOC117577996|XP_034118985.1|DALB
OG0000130	LOC113566721|XP_026849408.1|DPER	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC6601427|XP_026847802.1|DPER	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC6601429|XP_002026465.2|DPER, LOC6599462|XP_002024611.2|DPER	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC6587235|XP_002013890.1|DPER	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC6589424|XP_002014544.2|DPER	LOC117564930|XP_034099775.1|DALB
OG0000132	LOC6591607|XP_002017102.1|DPER	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC6588294|XP_002012910.1|DPER	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC6597038|XP_026845611.1|DPER	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC6596579|XP_026843085.1|DPER	LOC117564459|XP_034099134.1|DALB
OG0000136	LOC113565174|XP_026842244.1|DPER, LOC113565244|XP_026842782.1|DPER	LOC117577272|XP_034118147.1|DALB, LOC117577273|XP_034118148.1|DALB, LOC117577411|XP_034118211.1|DALB
OG0000137	LOC6601084|XP_026847344.1|DPER	LOC117568552|XP_034105163.1|DALB
OG0000137	LOC6587713|XP_026840068.1|DPER	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC6604534|XP_026847613.1|DPER	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC6594570|XP_026840494.1|DPER	LOC117573291|XP_034112285.1|DALB
OG0000138	LOC6594332|XP_002019590.1|DPER	LOC117574048|XP_034113540.1|DALB
OG0000139	LOC6595551|XP_002020638.1|DPER, LOC6595550|XP_002020637.1|DPER	LOC117571323|XP_034109301.1|DALB
OG0000140	LOC6587347|XP_002013026.1|DPER	LOC117576114|XP_034116562.1|DALB
OG0000140	LOC6600838|XP_026842581.1|DPER	LOC117570186|XP_034107560.1|DALB, LOC117572475|XP_034111213.1|DALB, LOC117568044|XP_034104281.1|DALB, LOC117568045|XP_034104282.1|DALB, LOC117568046|XP_034104283.1|DALB, LOC117572477|XP_034111218.1|DALB, LOC117572476|XP_034111215.1|DALB
