Orthogroup	DPER.longest_only	DANA.longest_only
OG0000046	LOC6602909|XP_002027932.2|DPER, LOC6602912|XP_026849662.1|DPER	LOC6503183|XP_001963600.1|DANA, LOC6502915|XP_001963599.1|DANA
OG0000046	LOC6591074|XP_002015712.2|DPER	LOC6503185|XP_032311857.1|DANA
OG0000046	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER	LOC26514371|XP_014767278.1|DANA, LOC6501525|XP_014767090.2|DANA, LOC6501523|XP_001955420.3|DANA, LOC116654466|XP_032311125.1|DANA, LOC6501526|XP_001955423.1|DANA
OG0000047	LOC6589933|XP_002015961.2|DPER	LOC6496440|XP_001960917.1|DANA
OG0000047	LOC6592655|XP_026842447.1|DPER	LOC6496543|XP_001961111.1|DANA
OG0000047	LOC6592377|XP_002017999.1|DPER	LOC6494029|XP_001961117.1|DANA
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC6506814|XP_001957186.1|DANA, LOC6493168|XP_001957188.1|DANA
OG0000048	LOC6599712|XP_002024897.1|DPER, LOC6599711|XP_002024896.1|DPER, LOC6599880|XP_026847455.1|DPER	LOC6506811|XP_001957192.1|DANA
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC6493171|XP_001957195.2|DANA
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC6493169|XP_001957191.1|DANA
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC6500644|XP_001953636.2|DANA
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC6499920|XP_001953633.1|DANA
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC6499917|XP_001953639.1|DANA
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC6502640|XP_001953638.1|DANA
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC6499921|XP_001953632.1|DANA
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC6494319|XP_001960538.2|DANA
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC6502855|XP_001958555.2|DANA
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC6493851|XP_001958559.1|DANA
OG0000050	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER	LOC6493850|XP_001958558.2|DANA
OG0000050	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER	LOC6502856|XP_032309510.1|DANA
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC6493852|XP_001958560.2|DANA
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC6502857|XP_001958557.2|DANA
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC6499129|XP_001955245.1|DANA
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC6500659|XP_001953666.2|DANA
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA, LOC6499936|XP_001953600.1|DANA
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC6496593|XP_001961216.2|DANA
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC6496594|XP_001961217.1|DANA
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC6495215|XP_001958835.1|DANA
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC6495434|XP_001958836.2|DANA
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC6495214|XP_001958837.1|DANA
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC6495213|XP_001958838.1|DANA
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC6495436|XP_001958842.1|DANA
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC6499283|XP_001954953.1|DANA
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC6499278|XP_001954958.1|DANA
OG0000054	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC6501596|XP_001955554.1|DANA
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC6499765|XP_001953966.1|DANA
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC6499766|XP_001953965.2|DANA
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC6499767|XP_001953964.1|DANA, LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC6500303|XP_001952932.1|DANA
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC6500302|XP_001952931.2|DANA
OG0000058	LOC6593806|XP_002019273.1|DPER	LOC6493582|XP_001958038.2|DANA
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC6507265|XP_001956364.1|DANA
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC6497335|XP_001962298.1|DANA
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC6503754|XP_001963803.1|DANA
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC6499242|XP_001955037.1|DANA
OG0000059	LOC6588594|XP_026851089.1|DPER, LOC6588660|XP_026843599.1|DPER	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC6499241|XP_001955038.1|DANA
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC6499239|XP_001955045.1|DANA
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC6504067|XP_001964111.1|DANA
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC6497905|XP_001961691.1|DANA
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC26514467|XP_032305726.1|DANA
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC6505935|XP_001964647.1|DANA
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC6502151|XP_001966118.1|DANA
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC6496734|XP_001967353.1|DANA
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC6496703|XP_001967348.1|DANA
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC6496732|XP_001967351.1|DANA
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC6504406|XP_001967034.1|DANA
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC6497538|XP_001961881.1|DANA
OG0000062	LOC113565624|XP_026843917.1|DPER	LOC6504653|XP_001964881.1|DANA
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC6501264|XP_001954875.1|DANA
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA
OG0000064	LOC6594000|XP_002019052.1|DPER	LOC6505404|XP_001964880.1|DANA
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC6499838|XP_001953807.1|DANA
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC6499848|XP_001953774.1|DANA
OG0000065	LOC6598626|XP_002023838.1|DPER	LOC6499853|XP_001953770.1|DANA
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC6504003|XP_001963990.1|DANA
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC6501144|XP_001954630.1|DANA
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC6498927|XP_001955666.2|DANA
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC6504117|XP_001964219.1|DANA
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC6502602|XP_001965886.1|DANA
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC6500414|XP_001953168.2|DANA, LOC6507230|XP_001956426.2|DANA, LOC6495108|XP_001959037.2|DANA
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC6504517|XP_032308101.1|DANA
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC6496205|XP_014763669.1|DANA
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC6507148|XP_001956586.1|DANA
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC6493818|XP_001958499.2|DANA
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC6493817|XP_001958497.2|DANA
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC6496435|XP_001960911.2|DANA
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC6504831|XP_032309092.1|DANA
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC6501709|XP_014767186.1|DANA
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC6506390|XP_001957961.1|DANA
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC6493409|XP_001957690.2|DANA
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC6493559|XP_001957996.1|DANA
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC6506378|XP_001957994.1|DANA
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC6495454|XP_001958879.1|DANA
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC6589425|XP_026844350.1|DPER, LOC6588939|XP_002014909.1|DPER	LOC26513925|XP_014762276.1|DANA
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC6497476|XP_001961998.1|DANA
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER	LOC6496922|XP_001963135.1|DANA
OG0000083	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER	LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA
OG0000083	LOC113565380|XP_026842968.1|DPER	LOC6497183|XP_001962603.1|DANA
OG0000083	LOC6593875|XP_002019172.1|DPER	LOC6497180|XP_001962606.1|DANA
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC6496032|XP_014763616.1|DANA
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC6496036|XP_001960089.1|DANA
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC6591761|XP_002017422.1|DPER	LOC6501008|XP_001954370.1|DANA
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC6500213|XP_001953015.1|DANA
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC6493460|XP_001957805.1|DANA
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC6501401|XP_001955180.1|DANA
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC26513823|XP_032305336.1|DANA
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC6497252|XP_001962468.1|DANA
OG0000097	LOC6591566|XP_026847508.1|DPER, LOC6599020|XP_026848962.1|DPER	LOC6506261|XP_001958246.1|DANA
OG0000097	LOC113566651|XP_026849002.1|DPER, LOC6598928|XP_026848961.1|DPER	LOC6507844|XP_032310260.1|DANA
OG0000097	LOC113565644|XP_026844061.1|DPER, LOC113565149|XP_026842035.1|DPER, LOC113565150|XP_026842040.1|DPER, LOC113566079|XP_026845828.1|DPER, LOC113566647|XP_026848988.1|DPER, LOC113566641|XP_026848964.1|DPER	LOC26514425|XP_014765620.1|DANA
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC6504861|XP_001966472.1|DANA
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER	LOC6505697|XP_001964437.1|DANA
OG0000101	LOC6602367|XP_026848565.1|DPER	LOC6493631|XP_032309640.1|DANA
OG0000101	LOC113566568|XP_026848547.1|DPER	LOC6493637|XP_032310766.1|DANA
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC6493632|XP_001958135.2|DANA
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC6600283|XP_002025396.1|DPER	LOC6493013|XP_001956853.1|DANA
OG0000103	LOC6596091|XP_026845530.1|DPER	LOC6506530|XP_001957705.2|DANA
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC26514817|XP_014765666.1|DANA
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC6507022|XP_001956806.1|DANA
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA
OG0000106	LOC6601558|XP_002026678.2|DPER	LOC6494361|XP_001960466.1|DANA, LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA
OG0000107	LOC6590254|XP_002015884.1|DPER	LOC6496163|XP_001960354.1|DANA
OG0000107	LOC6603539|XP_002028510.1|DPER	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA
OG0000107	LOC6590253|XP_002015883.1|DPER	LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC6498606|XP_001963149.2|DANA
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC6493509|XP_001957895.2|DANA
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC6494597|XP_001960038.1|DANA
OG0000111	LOC6590615|XP_002016702.1|DPER	LOC6494598|XP_001960034.3|DANA
OG0000111	LOC6590616|XP_002016703.1|DPER	LOC6496010|XP_001960035.1|DANA
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC6504959|XP_001965732.1|DANA
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC6588309|XP_002013782.2|DPER	LOC6499153|XP_001955201.2|DANA
OG0000113	LOC6588086|XP_002013767.2|DPER	LOC6497498|XP_014761715.2|DANA
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC6502753|XP_001965083.1|DANA
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC6500211|XP_001953022.2|DANA
OG0000116	LOC6591517|XP_002017065.1|DPER	LOC6500206|XP_014766419.2|DANA
OG0000116	LOC6591555|XP_002017064.1|DPER	LOC6500205|XP_001953029.1|DANA
OG0000116	LOC6591522|XP_002017070.1|DPER	LOC6500210|XP_001953023.1|DANA
OG0000116	LOC6591520|XP_002017068.1|DPER	LOC6500207|XP_001953026.1|DANA
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC6497093|XP_001962768.1|DANA
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC6497092|XP_001962769.1|DANA
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC116654468|XP_032311254.1|DANA
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC6498420|XP_032311255.1|DANA
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC6500639|XP_001953623.1|DANA
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC6499924|XP_032307469.1|DANA
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC6504852|XP_014759830.1|DANA
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC6502526|XP_001959929.1|DANA
OG0000120	LOC6597670|XP_026848895.1|DPER	LOC6503198|XP_001963626.1|DANA
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC6498269|XP_001962431.1|DANA
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC6500259|XP_001952922.1|DANA
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC6500258|XP_001952923.2|DANA
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC6497421|XP_001962120.1|DANA
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC6505057|XP_032307888.1|DANA
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC6495324|XP_001958631.1|DANA
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC6507209|XP_032311380.1|DANA
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC6494655|XP_001959924.1|DANA
OG0000123	LOC6591749|XP_002016987.1|DPER	LOC6499440|XP_032312082.1|DANA, LOC6499441|XP_001954634.1|DANA
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC6501146|XP_001954636.1|DANA
OG0000124	LOC6592447|XP_002017792.2|DPER	LOC6495418|XP_001958805.1|DANA
OG0000124	LOC6592445|XP_026841433.1|DPER	LOC6504313|XP_001967793.2|DANA
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC6505922|XP_014760838.1|DANA
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC6500877|XP_014766772.1|DANA
OG0000125	LOC6589945|XP_002015973.1|DPER	LOC6494128|XP_001960910.1|DANA
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC6494129|XP_001960909.2|DANA
OG0000126	LOC6595651|XP_002020775.1|DPER	LOC6501441|XP_014767048.1|DANA
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC26514746|XP_032307471.1|DANA
OG0000127	LOC6594438|XP_002019550.1|DPER	LOC6500069|XP_001953278.1|DANA
OG0000127	LOC6594439|XP_002019551.2|DPER	LOC6500068|XP_001953279.1|DANA
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC6500070|XP_001953277.1|DANA
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC6500071|XP_001953276.2|DANA
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA
OG0000128	LOC6591137|XP_002015931.1|DPER	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC6504105|XP_014761187.1|DANA
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC6507784|XP_001956338.1|DANA
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC26514837|XP_014762380.1|DANA
OG0000129	LOC6604479|XP_026846732.1|DPER	LOC6504106|XP_001964190.1|DANA
