Orthogroup	DPER.longest_only	DGUA.longest_only
OG0000043	LOC6594479|XP_002019745.1|DPER	LOC117585441|XP_034130807.1|DGUA
OG0000044	LOC6591553|XP_026847828.1|DPER	LOC117585917|XP_034131574.1|DGUA
OG0000044	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER	LOC117591713|XP_034140924.1|DGUA, LOC117586413|XP_034132340.1|DGUA, LOC117586479|XP_034132465.1|DGUA
OG0000044	LOC6591550|XP_002017059.1|DPER	LOC117586414|XP_034132341.1|DGUA, LOC117591704|XP_034140916.1|DGUA, LOC117586325|XP_034132207.1|DGUA
OG0000044	LOC113564933|XP_026840246.1|DPER	LOC117590011|XP_034138189.1|DGUA
OG0000045	LOC6603693|XP_002028666.1|DPER	LOC117586936|XP_034133192.1|DGUA
OG0000045	LOC6601537|XP_002026551.1|DPER	LOC117587010|XP_034133310.1|DGUA
OG0000045	LOC6595948|XP_002021076.1|DPER	LOC117579473|XP_034121255.1|DGUA
OG0000045	LOC113565382|XP_026842979.1|DPER, LOC6595949|XP_026845634.1|DPER	LOC117579463|XP_034121242.1|DGUA
OG0000046	LOC6598792|XP_002023903.1|DPER	LOC117589785|XP_034137874.1|DGUA
OG0000046	LOC6602909|XP_002027932.2|DPER	LOC117591350|XP_034140469.1|DGUA
OG0000046	LOC6591074|XP_002015712.2|DPER	LOC117592033|XP_034141382.1|DGUA
OG0000046	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER	LOC117583276|XP_034127392.1|DGUA
OG0000047	LOC6589933|XP_002015961.2|DPER	LOC117592295|XP_034141855.1|DGUA
OG0000047	LOC6592655|XP_026842447.1|DPER	LOC117582832|XP_034126782.1|DGUA
OG0000047	LOC6592377|XP_002017999.1|DPER	LOC117591732|XP_034140939.1|DGUA
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC117588952|XP_034136425.1|DGUA
OG0000048	LOC6599711|XP_002024896.1|DPER, LOC6599880|XP_026847455.1|DPER	LOC117588941|XP_034136410.1|DGUA
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC117589276|XP_034136957.1|DGUA
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC117588957|XP_034136435.1|DGUA
OG0000049	LOC6598737|XP_002023806.2|DPER	LOC117583262|XP_034127380.1|DGUA
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC117583088|XP_034127157.1|DGUA
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC117583087|XP_034127156.1|DGUA
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC117583322|XP_034127471.1|DGUA
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC117583323|XP_034127472.1|DGUA
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC117583085|XP_034127153.1|DGUA
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC117592164|XP_034141627.1|DGUA
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC117580439|XP_034122886.1|DGUA
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC117580435|XP_034122881.1|DGUA
OG0000050	LOC6603413|XP_026848216.1|DPER	LOC117580059|XP_034122189.1|DGUA
OG0000050	LOC113566500|XP_026848194.1|DPER	LOC117580437|XP_034122884.1|DGUA
OG0000050	LOC6603415|XP_026848193.1|DPER	LOC117580438|XP_034122885.1|DGUA
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC117580434|XP_034122880.1|DGUA
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC117580436|XP_034122883.1|DGUA
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC117584976|XP_034130071.1|DGUA
OG0000051	LOC6598821|XP_026848488.1|DPER	LOC117589573|XP_034137517.1|DGUA
OG0000051	LOC6598820|XP_002023932.1|DPER	LOC117589575|XP_034137522.1|DGUA
OG0000051	LOC6591581|XP_026848899.1|DPER	LOC117586424|XP_034132352.1|DGUA
OG0000051	LOC113566604|XP_026848831.1|DPER	LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC6594489|XP_002019960.1|DPER	LOC117591710|XP_034140920.1|DGUA
OG0000054	LOC6594490|XP_002019961.1|DPER	LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC117585615|XP_034131067.1|DGUA
OG0000055	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC6593806|XP_002019273.1|DPER	LOC117588076|XP_034135032.1|DGUA, LOC117588074|XP_034135030.1|DGUA
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC6588594|XP_026851089.1|DPER	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC113566328|XP_026847313.1|DPER	LOC117585466|XP_034130848.1|DGUA
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC6598628|XP_002023840.1|DPER	LOC117582933|XP_034126925.1|DGUA
OG0000065	LOC6598626|XP_002023838.1|DPER	LOC117582934|XP_034126926.1|DGUA
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC6592161|XP_002017347.1|DPER	LOC117586443|XP_034132372.1|DGUA
OG0000076	LOC6592159|XP_026850722.1|DPER	LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC6589087|XP_002014969.1|DPER	LOC117582617|XP_034126382.1|DGUA
OG0000079	LOC113565681|XP_026844239.1|DPER	LOC117582071|XP_034125519.1|DGUA
OG0000079	LOC6589088|XP_002014970.1|DPER	LOC117584146|XP_034128797.1|DGUA
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC6593873|XP_002019170.1|DPER	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC6591566|XP_026847508.1|DPER	LOC117580541|XP_034123026.1|DGUA
OG0000097	LOC6599020|XP_026848962.1|DPER	LOC117579468|XP_034121248.1|DGUA
OG0000097	LOC113566651|XP_026849002.1|DPER	LOC117579460|XP_034121239.1|DGUA
OG0000097	LOC6598928|XP_026848961.1|DPER	LOC117579430|XP_034121203.1|DGUA
OG0000097	LOC113565644|XP_026844061.1|DPER	LOC117579564|XP_034121377.1|DGUA
OG0000097	LOC113565149|XP_026842035.1|DPER, LOC113565150|XP_026842040.1|DPER, LOC113566079|XP_026845828.1|DPER, LOC113566647|XP_026848988.1|DPER, LOC113566641|XP_026848964.1|DPER	LOC117579537|XP_034121348.1|DGUA
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC6588260|XP_002013399.2|DPER	LOC117585068|XP_034130221.1|DGUA
OG0000100	LOC6587372|XP_026851254.1|DPER	LOC117589869|XP_034138028.1|DGUA
OG0000100	LOC6588656|XP_002013635.1|DPER	LOC117589620|XP_034137598.1|DGUA
OG0000101	LOC6602366|XP_026848564.1|DPER	LOC117580405|XP_034122843.1|DGUA
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC6600283|XP_002025396.1|DPER	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC6596091|XP_026845530.1|DPER	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC117586439|XP_034132368.1|DGUA, LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC6590254|XP_002015884.1|DPER	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC6603539|XP_002028510.1|DPER	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC6590253|XP_002015883.1|DPER	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC6594954|XP_002020322.2|DPER	LOC117585354|XP_034130689.1|DGUA
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC6590615|XP_002016702.1|DPER	LOC117580091|XP_034122239.1|DGUA
OG0000111	LOC6590616|XP_002016703.1|DPER	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC6588309|XP_002013782.2|DPER	LOC117585197|XP_034130465.1|DGUA
OG0000113	LOC6588086|XP_002013767.2|DPER	LOC117585201|XP_034130470.1|DGUA
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC6591517|XP_002017065.1|DPER	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC6591555|XP_002017064.1|DPER	LOC117585908|XP_034131558.1|DGUA
OG0000116	LOC6591522|XP_002017070.1|DPER	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC6591520|XP_002017068.1|DPER	LOC117585918|XP_034131576.1|DGUA
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC6591749|XP_002016987.1|DPER	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC6592458|XP_002017793.1|DPER	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC6592447|XP_002017792.2|DPER	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC6592445|XP_026841433.1|DPER	LOC117578608|XP_034120093.1|DGUA
OG0000124	LOC6592444|XP_026841435.1|DPER	LOC117592510|XP_034142245.1|DGUA
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC117592294|XP_034141852.1|DGUA
OG0000126	LOC6595651|XP_002020775.1|DPER	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	LOC6594438|XP_002019550.1|DPER	LOC117586302|XP_034132151.1|DGUA
OG0000127	LOC6594439|XP_002019551.2|DPER	LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC6591137|XP_002015931.1|DPER	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC113566721|XP_026849408.1|DPER	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC6601427|XP_026847802.1|DPER	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC6601429|XP_002026465.2|DPER	LOC117587113|XP_034133498.1|DGUA
