Orthogroup	DPER.longest_only	BTRY.longest_only
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC120778037|XP_039965645.1|BTRY, LOC120778038|XP_039965646.1|BTRY
OG0000048	LOC6599712|XP_002024897.1|DPER, LOC6599711|XP_002024896.1|DPER, LOC6599880|XP_026847455.1|DPER, LOC6599882|XP_002024936.1|DPER	LOC120770488|XP_039953937.1|BTRY, LOC120782877|XP_039971357.1|BTRY, LOC120777798|XP_039965264.1|BTRY, LOC120778212|XP_039965903.1|BTRY, LOC120777799|XP_039965266.1|BTRY, LOC120778322|XP_039966052.1|BTRY, LOC120778227|XP_039965918.1|BTRY, LOC120778460|XP_039966194.1|BTRY
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC120770486|XP_039953934.1|BTRY
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC120782870|XP_039971347.1|BTRY
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC120782209|XP_039970301.1|BTRY
OG0000049	LOC6598764|XP_002023798.1|DPER, LOC6598765|XP_002023799.1|DPER	LOC120782186|XP_039970263.1|BTRY, LOC120782627|XP_039970929.1|BTRY
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC120772847|XP_039957638.1|BTRY
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC120776369|XP_039962882.1|BTRY
OG0000050	LOC6603417|XP_002028422.1|DPER, LOC6603416|XP_002028421.2|DPER, LOC6603438|XP_026848195.1|DPER, LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER, LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER, LOC6603437|XP_002028415.2|DPER, LOC6603414|XP_002028419.2|DPER	LOC120778411|XP_039966128.1|BTRY
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC120776450|XP_039963045.1|BTRY
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC120782523|XP_039970766.1|BTRY, LOC120766330|XP_039947687.1|BTRY
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC120774683|XP_039960350.1|BTRY, LOC120766819|XP_039948463.1|BTRY, LOC120766441|XP_039947883.1|BTRY
OG0000052	LOC6588118|XP_002013763.1|DPER, LOC6588232|XP_026849799.1|DPER, LOC6590971|XP_002015907.1|DPER, LOC6591184|XP_002015908.1|DPER	LOC120771792|XP_039955923.1|BTRY, LOC120772636|XP_039957293.1|BTRY, LOC120772635|XP_039957292.1|BTRY, LOC120772637|XP_039957294.1|BTRY
OG0000053	LOC6589988|XP_002015740.1|DPER, LOC6589987|XP_002015739.1|DPER	LOC120770153|XP_039953281.1|BTRY
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC120770564|XP_039954076.1|BTRY
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC120770562|XP_039954075.1|BTRY
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC120771115|XP_039954899.1|BTRY, LOC120772335|XP_039956813.1|BTRY, LOC120771116|XP_039954900.1|BTRY
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC120766688|XP_039948268.1|BTRY, LOC120773479|XP_039958337.1|BTRY
OG0000054	LOC6594491|XP_026850312.1|DPER, LOC6594493|XP_002019964.1|DPER, LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC120766314|XP_039947666.1|BTRY, LOC120771817|XP_039955972.1|BTRY, LOC120766166|XP_039947447.1|BTRY
OG0000056	LOC6595083|XP_002020145.1|DPER, LOC6595082|XP_002020144.1|DPER, LOC6595081|XP_002020143.1|DPER	LOC120773463|XP_039958298.1|BTRY, LOC120773462|XP_039958296.1|BTRY, LOC120773461|XP_039958295.1|BTRY
OG0000056	LOC6588033|XP_002012860.1|DPER, LOC6588046|XP_002012859.1|DPER	LOC120775660|XP_039961862.1|BTRY
OG0000058	LOC6593806|XP_002019273.1|DPER, LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER, LOC6593807|XP_002019274.1|DPER, LOC6600389|XP_002025477.1|DPER	LOC120778110|XP_039965747.1|BTRY, LOC120778815|XP_039966755.1|BTRY, LOC120777383|XP_039964608.1|BTRY
OG0000059	LOC6588560|XP_026851114.1|DPER, LOC6588594|XP_026851089.1|DPER, LOC6588660|XP_026843599.1|DPER, LOC6588641|XP_002013982.1|DPER, LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER, LOC6587355|XP_002013989.1|DPER	LOC120780097|XP_039968312.1|BTRY, LOC120780106|XP_039968325.1|BTRY, LOC120775512|XP_039961658.1|BTRY, LOC120778400|XP_039966151.1|BTRY, LOC120781731|XP_039969904.1|BTRY, LOC120782205|XP_039970291.1|BTRY, LOC120766699|XP_039948281.1|BTRY, LOC120782168|XP_039970239.1|BTRY, LOC120775546|XP_039961709.1|BTRY
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC120775432|XP_039961551.1|BTRY
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC120768177|XP_039950680.1|BTRY
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC120768964|XP_039951692.1|BTRY
OG0000061	LOC6596398|XP_002021583.1|DPER, LOC6596397|XP_002021582.1|DPER	LOC120768474|XP_039951115.1|BTRY, LOC120768583|XP_039951274.1|BTRY
OG0000062	LOC113565328|XP_026842921.1|DPER, LOC6597499|XP_002022647.1|DPER, LOC6597957|XP_002023160.1|DPER, LOC113565624|XP_026843917.1|DPER	LOC120769500|XP_039952465.1|BTRY, LOC120766206|XP_039947509.1|BTRY, LOC120779328|XP_039967463.1|BTRY, LOC120775291|XP_039961384.1|BTRY, LOC120771826|XP_039955989.1|BTRY, LOC120769103|XP_039951898.1|BTRY, LOC120767422|XP_039949399.1|BTRY, LOC120767417|XP_039949393.1|BTRY, LOC120767416|XP_039949392.1|BTRY, LOC120767418|XP_039949395.1|BTRY, LOC120767419|XP_039949396.1|BTRY, LOC120767415|XP_039949390.1|BTRY, LOC120767420|XP_039949397.1|BTRY, LOC120767414|XP_039949389.1|BTRY, LOC120767411|XP_039949387.1|BTRY, LOC120776617|XP_039963346.1|BTRY
OG0000063	LOC6591531|XP_002017317.1|DPER, LOC6591530|XP_002017316.1|DPER	LOC120774802|XP_039960529.1|BTRY, LOC120775030|XP_039960920.1|BTRY, LOC120776056|XP_039962449.1|BTRY
OG0000063	LOC6600252|XP_002025417.1|DPER, LOC6600250|XP_002025415.1|DPER, LOC6600251|XP_026849074.1|DPER	LOC120782455|XP_039970679.1|BTRY, LOC120777941|XP_039965477.1|BTRY
OG0000064	LOC113566328|XP_026847313.1|DPER	LOC120766943|XP_039948626.1|BTRY
OG0000064	LOC6594000|XP_002019052.1|DPER	LOC120773777|XP_039958799.1|BTRY, LOC120779890|XP_039968172.1|BTRY, LOC120773779|XP_039958802.1|BTRY, LOC120779972|XP_039968205.1|BTRY, LOC120768770|XP_039951469.1|BTRY, LOC120770674|XP_039954196.1|BTRY, LOC120781838|XP_039969993.1|BTRY, LOC120774619|XP_039960279.1|BTRY, LOC120773399|XP_039958228.1|BTRY, LOC120766917|XP_039948597.1|BTRY, LOC120780118|XP_039968334.1|BTRY
OG0000065	LOC6598720|XP_002023867.2|DPER, LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER, LOC6598627|XP_002023839.1|DPER, LOC6598629|XP_002023841.1|DPER, LOC6598628|XP_002023840.1|DPER, LOC6598626|XP_002023838.1|DPER	LOC120779665|XP_039967959.1|BTRY, LOC120779680|XP_039967975.1|BTRY, LOC120782495|XP_039970733.1|BTRY
OG0000066	LOC6599270|XP_002024265.1|DPER, LOC6591665|XP_002016994.1|DPER, LOC6588399|XP_002012948.2|DPER, LOC6593739|XP_002018997.1|DPER, LOC6594244|XP_002019977.1|DPER, LOC6599208|XP_002024332.1|DPER, LOC6597988|XP_002023084.2|DPER	LOC120773490|XP_039958365.1|BTRY
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC120778614|XP_039966425.1|BTRY
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC120772621|XP_039957270.1|BTRY
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC120778613|XP_039966424.1|BTRY
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC120776119|XP_039962576.1|BTRY
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC120769525|XP_039952497.1|BTRY
OG0000069	LOC113566578|XP_026848593.1|DPER, LOC113566222|XP_026846742.1|DPER	LOC120779684|XP_039967976.1|BTRY, LOC120780768|XP_039968955.1|BTRY, LOC120768676|XP_039951388.1|BTRY, LOC120782061|XP_039970152.1|BTRY, LOC120779525|XP_039967789.1|BTRY, LOC120768824|XP_039951511.1|BTRY, LOC120781112|XP_039969185.1|BTRY, LOC120768341|XP_039950928.1|BTRY, LOC120779618|XP_039967900.1|BTRY, LOC120768781|XP_039951474.1|BTRY, LOC120779500|XP_039967726.1|BTRY, LOC120779818|XP_039968124.1|BTRY, LOC120781302|XP_039969436.1|BTRY, LOC120775495|XP_039961636.1|BTRY, LOC120780820|XP_039969000.1|BTRY, LOC120781397|XP_039969540.1|BTRY, LOC120779769|XP_039968082.1|BTRY, LOC120781496|XP_039969655.1|BTRY, LOC120781281|XP_039969411.1|BTRY, LOC120781543|XP_039969709.1|BTRY, LOC120780171|XP_039968382.1|BTRY, LOC120780163|XP_039968376.1|BTRY, LOC120768649|XP_039951354.1|BTRY, LOC120780276|XP_039968475.1|BTRY
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC120775533|XP_039961688.1|BTRY, LOC120776028|XP_039962406.1|BTRY, LOC120774314|XP_039959783.1|BTRY, LOC120774316|XP_039959788.1|BTRY, LOC120774315|XP_039959784.1|BTRY
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC120775922|XP_039962258.1|BTRY
OG0000070	LOC6593930|XP_002019259.1|DPER, LOC6593929|XP_002019258.1|DPER	LOC120774551|XP_039960215.1|BTRY
OG0000071	LOC6602203|XP_002027211.2|DPER, LOC6602202|XP_002027210.1|DPER, LOC6602204|XP_002027212.1|DPER	LOC120778566|XP_039966364.1|BTRY, LOC120778407|XP_039966125.1|BTRY
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC120771304|XP_039955172.1|BTRY
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC120772988|XP_039957836.1|BTRY
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC120771756|XP_039955872.1|BTRY
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC120770531|XP_039954016.1|BTRY
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC120773570|XP_039958474.1|BTRY
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC120766419|XP_039947816.1|BTRY
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC120778910|XP_039966891.1|BTRY
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC120776970|XP_039963997.1|BTRY
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC120776593|XP_039963300.1|BTRY
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC120776389|XP_039962933.1|BTRY, LOC120778794|XP_039966728.1|BTRY, LOC120778726|XP_039966624.1|BTRY, LOC120778602|XP_039966409.1|BTRY, LOC120778440|XP_039966162.1|BTRY
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC120776388|XP_039962932.1|BTRY
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC120778972|XP_039966981.1|BTRY
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC120773465|XP_039958303.1|BTRY, LOC120773464|XP_039958300.1|BTRY
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC120773985|XP_039959178.1|BTRY
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC120770520|XP_039953996.1|BTRY
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC120766987|XP_039948728.1|BTRY
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC120771294|XP_039955159.1|BTRY
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC120767550|XP_039949648.1|BTRY
OG0000078	LOC6590621|XP_002016708.1|DPER, LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER, LOC6594273|XP_026849445.1|DPER, LOC6599452|XP_002024516.1|DPER, LOC6598424|XP_002023602.1|DPER	LOC120776000|XP_039962366.1|BTRY, LOC120775042|XP_039960952.1|BTRY
OG0000079	LOC6589087|XP_002014969.1|DPER, LOC113565681|XP_026844239.1|DPER, LOC6589088|XP_002014970.1|DPER, LOC6589089|XP_002014971.1|DPER	LOC120769799|XP_039952920.1|BTRY
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC120770830|XP_039954353.1|BTRY, LOC120772997|XP_039957842.1|BTRY, LOC120772996|XP_039957841.1|BTRY
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC120772075|XP_039956403.1|BTRY, LOC120772172|XP_039956551.1|BTRY
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC120778160|XP_039965820.1|BTRY
OG0000082	LOC6590930|XP_002016009.1|DPER, LOC6587757|XP_002012761.1|DPER	LOC120782787|XP_039971189.1|BTRY
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC120766890|XP_039948574.1|BTRY, LOC120766889|XP_039948573.1|BTRY
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER, LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER, LOC113565380|XP_026842968.1|DPER, LOC6593875|XP_002019172.1|DPER	LOC120768958|XP_039951686.1|BTRY
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC120767865|XP_039950113.1|BTRY
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC120781256|XP_039969343.1|BTRY
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC120770047|XP_039953099.1|BTRY, LOC120768058|XP_039950510.1|BTRY, LOC120771201|XP_039955035.1|BTRY
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC120770283|XP_039953552.1|BTRY
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC120771042|XP_039954775.1|BTRY
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC120768924|XP_039951637.1|BTRY
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC120772709|XP_039957394.1|BTRY, LOC120772832|XP_039957572.1|BTRY, LOC120772784|XP_039957501.1|BTRY, LOC120770617|XP_039954153.1|BTRY, LOC120770000|XP_039953024.1|BTRY, LOC120772666|XP_039957334.1|BTRY, LOC120770619|XP_039954154.1|BTRY, LOC120769645|XP_039952684.1|BTRY, LOC120769435|XP_039952350.1|BTRY
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC120769086|XP_039951880.1|BTRY
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC120773069|XP_039957940.1|BTRY
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC120766628|XP_039948178.1|BTRY
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC120778537|XP_039966313.1|BTRY
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC120771351|XP_039955235.1|BTRY
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC120771989|XP_039956278.1|BTRY
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC120772488|XP_039957068.1|BTRY, LOC120771988|XP_039956277.1|BTRY
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC120780252|XP_039968448.1|BTRY
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC120769362|XP_039952257.1|BTRY
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC120773577|XP_039958502.1|BTRY
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC120777245|XP_039964375.1|BTRY, LOC120766362|XP_039947726.1|BTRY
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC120782357|XP_039970530.1|BTRY
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC120782888|XP_039971370.1|BTRY
OG0000092	LOC6591761|XP_002017422.1|DPER, LOC6591878|XP_002017076.1|DPER	LOC120782541|XP_039970806.1|BTRY
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC120768178|XP_039950676.1|BTRY
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC120774454|XP_039960036.1|BTRY
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC120781795|XP_039969955.1|BTRY, LOC120781757|XP_039969927.1|BTRY, LOC120781762|XP_039969932.1|BTRY, LOC120781776|XP_039969940.1|BTRY
OG0000096	LOC6588640|XP_002013209.1|DPER, LOC6588001|XP_002013207.1|DPER, LOC6587692|XP_002012897.1|DPER	LOC120768952|XP_039951675.1|BTRY
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC120768465|XP_039951102.1|BTRY, LOC120768467|XP_039951105.1|BTRY, LOC120768466|XP_039951104.1|BTRY, LOC120768468|XP_039951106.1|BTRY, LOC120767637|XP_039949738.1|BTRY, LOC120767636|XP_039949737.1|BTRY, LOC120769373|XP_039952272.1|BTRY, LOC120768601|XP_039951297.1|BTRY, LOC120769075|XP_039951869.1|BTRY, LOC120769214|XP_039952041.1|BTRY, LOC120769063|XP_039951852.1|BTRY, LOC120769257|XP_039952092.1|BTRY, LOC120768464|XP_039951101.1|BTRY, LOC120768463|XP_039951100.1|BTRY
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC120777511|XP_039964811.1|BTRY
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC120773643|XP_039958585.1|BTRY
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC120773645|XP_039958586.1|BTRY, LOC120773585|XP_039958507.1|BTRY
OG0000101	LOC6602367|XP_026848565.1|DPER	LOC120776874|XP_039963866.1|BTRY
OG0000101	LOC6602366|XP_026848564.1|DPER	LOC120776871|XP_039963862.1|BTRY
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC120776875|XP_039963867.1|BTRY
OG0000101	LOC6602371|XP_026848545.1|DPER	LOC120776631|XP_039963381.1|BTRY
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC120770301|XP_039953601.1|BTRY, LOC120770302|XP_039953602.1|BTRY
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC120768179|XP_039950679.1|BTRY, LOC120768056|XP_039950507.1|BTRY, LOC120771676|XP_039955732.1|BTRY, LOC120777852|XP_039965328.1|BTRY
OG0000103	LOC6600283|XP_002025396.1|DPER, LOC6596091|XP_026845530.1|DPER, LOC113566017|XP_026845529.1|DPER	LOC120777733|XP_039965157.1|BTRY, LOC120776555|XP_039963241.1|BTRY
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC120771914|XP_039956135.1|BTRY, LOC120772128|XP_039956478.1|BTRY
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC120778142|XP_039965799.1|BTRY, LOC120778141|XP_039965798.1|BTRY
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC120766497|XP_039947982.1|BTRY, LOC120766343|XP_039947703.1|BTRY, LOC120778118|XP_039965756.1|BTRY
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC120778612|XP_039966423.1|BTRY, LOC120778866|XP_039966836.1|BTRY, LOC120779052|XP_039967120.1|BTRY, LOC120778973|XP_039966995.1|BTRY
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC120782639|XP_039970941.1|BTRY, LOC120767012|XP_039948769.1|BTRY
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC120782189|XP_039970265.1|BTRY
OG0000107	LOC6590254|XP_002015884.1|DPER, LOC6603539|XP_002028510.1|DPER, LOC6590253|XP_002015883.1|DPER	LOC120770816|XP_039954328.1|BTRY
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC120768593|XP_039951288.1|BTRY
OG0000110	LOC6597184|XP_002022329.2|DPER, LOC6597186|XP_002022331.1|DPER	LOC120777572|XP_039964910.1|BTRY, LOC120778881|XP_039966858.1|BTRY
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC120778906|XP_039966885.1|BTRY, LOC120777638|XP_039965025.1|BTRY
OG0000111	LOC6590619|XP_002016706.1|DPER, LOC6590615|XP_002016702.1|DPER, LOC6590616|XP_002016703.1|DPER	LOC120771785|XP_039955913.1|BTRY, LOC120771525|XP_039955516.1|BTRY, LOC120771526|XP_039955517.1|BTRY, LOC120771524|XP_039955515.1|BTRY
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC120776060|XP_039962460.1|BTRY
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC120773601|XP_039958533.1|BTRY, LOC120773600|XP_039958532.1|BTRY, LOC120773604|XP_039958538.1|BTRY, LOC120773603|XP_039958537.1|BTRY, LOC120773732|XP_039958723.1|BTRY
OG0000113	LOC6593354|XP_002018820.2|DPER, LOC6588309|XP_002013782.2|DPER, LOC6588086|XP_002013767.2|DPER	LOC120771011|XP_039954717.1|BTRY, LOC120782768|XP_039971165.1|BTRY
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC120767657|XP_039949763.1|BTRY, LOC120774073|XP_039959325.1|BTRY, LOC120767655|XP_039949762.1|BTRY
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC120767658|XP_039949764.1|BTRY
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC120782355|XP_039970525.1|BTRY
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC120769109|XP_039951905.1|BTRY
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC120769110|XP_039951906.1|BTRY
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC120769113|XP_039951909.1|BTRY
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC120769111|XP_039951907.1|BTRY
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC120777410|XP_039964643.1|BTRY
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC120774742|XP_039960431.1|BTRY
OG0000119	LOC6598639|XP_002023820.1|DPER, LOC6598637|XP_002023818.1|DPER	LOC120781461|XP_039969618.1|BTRY, LOC120779615|XP_039967898.1|BTRY, LOC120782241|XP_039970343.1|BTRY, LOC120772767|XP_039957513.1|BTRY
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC120766714|XP_039948293.1|BTRY
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC120775661|XP_039961863.1|BTRY
OG0000120	LOC6590337|XP_002016294.1|DPER, LOC6590173|XP_002016107.1|DPER	LOC120772192|XP_039956592.1|BTRY
OG0000120	LOC6597670|XP_026848895.1|DPER, LOC6599516|XP_002024644.1|DPER	LOC120775789|XP_039962063.1|BTRY
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC120780196|XP_039968399.1|BTRY, LOC120780541|XP_039968740.1|BTRY, LOC120777121|XP_039964203.1|BTRY
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC120768461|XP_039951097.1|BTRY
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC120771261|XP_039955113.1|BTRY
OG0000122	LOC6592948|XP_002017692.1|DPER, LOC6589395|XP_002014644.1|DPER	LOC120767410|XP_039949386.1|BTRY
OG0000123	LOC6600859|XP_002025996.1|DPER, LOC6591749|XP_002016987.1|DPER, LOC6591748|XP_002016986.1|DPER	LOC120779679|XP_039968002.1|BTRY, LOC120779752|XP_039968092.1|BTRY
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC120779426|XP_039967569.1|BTRY
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC120770437|XP_039953842.1|BTRY
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC120774136|XP_039959456.1|BTRY
OG0000127	LOC6594438|XP_002019550.1|DPER, LOC6594439|XP_002019551.2|DPER, LOC6594437|XP_002019549.1|DPER	LOC120779597|XP_039967879.1|BTRY
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC120779739|XP_039968050.1|BTRY
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC120772126|XP_039956474.1|BTRY, LOC120771684|XP_039955749.1|BTRY, LOC120770982|XP_039954658.1|BTRY, LOC120770983|XP_039954659.1|BTRY, LOC120770984|XP_039954660.1|BTRY
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC120775214|XP_039961211.1|BTRY
OG0000129	LOC6595739|XP_002021356.1|DPER, LOC113565640|XP_026844003.1|DPER, LOC6604479|XP_026846732.1|DPER	LOC120767577|XP_039949656.1|BTRY
OG0000130	LOC113566721|XP_026849408.1|DPER, LOC6601427|XP_026847802.1|DPER, LOC6601429|XP_002026465.2|DPER, LOC6599462|XP_002024611.2|DPER	LOC120777985|XP_039965558.1|BTRY
OG0000131	LOC6587235|XP_002013890.1|DPER	LOC120782179|XP_039970256.1|BTRY
OG0000132	LOC6589424|XP_002014544.2|DPER	LOC120767643|XP_039949749.1|BTRY, LOC120767644|XP_039949750.1|BTRY
OG0000132	LOC6591607|XP_002017102.1|DPER	LOC120768834|XP_039951523.1|BTRY
OG0000134	LOC6588294|XP_002012910.1|DPER	LOC120774903|XP_039960709.1|BTRY
OG0000134	LOC6597038|XP_026845611.1|DPER, LOC6596579|XP_026843085.1|DPER	LOC120768520|XP_039951184.1|BTRY
OG0000136	LOC113565174|XP_026842244.1|DPER, LOC113565244|XP_026842782.1|DPER	LOC120779767|XP_039968081.1|BTRY, LOC120782038|XP_039970128.1|BTRY, LOC120780498|XP_039968706.1|BTRY, LOC120781678|XP_039969833.1|BTRY, LOC120781414|XP_039969560.1|BTRY, LOC120768149|XP_039950644.1|BTRY, LOC120768618|XP_039951318.1|BTRY, LOC120768340|XP_039950927.1|BTRY, LOC120768800|XP_039951490.1|BTRY, LOC120768782|XP_039951475.1|BTRY, LOC120778245|XP_039965939.1|BTRY, LOC120780592|XP_039968785.1|BTRY, LOC120781818|XP_039969972.1|BTRY, LOC120781468|XP_039969628.1|BTRY, LOC120780326|XP_039968551.1|BTRY, LOC120781638|XP_039969802.1|BTRY, LOC120781457|XP_039969607.1|BTRY
OG0000137	LOC6601084|XP_026847344.1|DPER	LOC120776700|XP_039963518.1|BTRY
OG0000137	LOC6587713|XP_026840068.1|DPER	LOC120767078|XP_039948875.1|BTRY
OG0000137	LOC6604534|XP_026847613.1|DPER	LOC120776444|XP_039963035.1|BTRY
OG0000141	LOC6601434|XP_002026469.1|DPER	LOC120778104|XP_039965740.1|BTRY, LOC120778105|XP_039965741.1|BTRY, LOC120778041|XP_039965650.1|BTRY
OG0000142	LOC6592001|XP_002016826.1|DPER	LOC120777727|XP_039965152.1|BTRY
OG0000142	LOC6598595|XP_026846352.1|DPER	LOC120774337|XP_039959830.1|BTRY
OG0000143	LOC6599054|XP_002024170.1|DPER	LOC120776475|XP_039963084.1|BTRY
OG0000144	LOC6591617|XP_002017119.2|DPER	LOC120769364|XP_039952263.1|BTRY
OG0000144	LOC6598384|XP_026850061.1|DPER	LOC120773797|XP_039958834.1|BTRY
OG0000144	LOC6589307|XP_026844454.1|DPER	LOC120768115|XP_039950597.1|BTRY
OG0000145	LOC6597884|XP_026846962.1|DPER	LOC120774460|XP_039960049.1|BTRY
OG0000145	LOC6589346|XP_002015321.1|DPER	LOC120767329|XP_039949207.1|BTRY
OG0000145	LOC6589344|XP_002015319.1|DPER	LOC120767331|XP_039949208.1|BTRY
OG0000145	LOC6589345|XP_002015320.1|DPER	LOC120767332|XP_039949209.1|BTRY
OG0000147	LOC6603062|XP_002028055.1|DPER	LOC120769426|XP_039952342.1|BTRY
