Orthogroup	DPER.longest_only	DMAU.longest_only
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC117140935|XP_033160022.1|DMAU
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC117140941|XP_033160028.1|DMAU
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC117144267|XP_033165261.1|DMAU
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC117143819|XP_033164555.1|DMAU
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC117145059|XP_033166464.1|DMAU
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC117145061|XP_033166467.1|DMAU
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC117144466|XP_033165523.1|DMAU
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC117136135|XP_033152731.1|DMAU
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC117142030|XP_033161785.1|DMAU
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC117142027|XP_033161782.1|DMAU
OG0000050	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER	LOC117142031|XP_033161786.1|DMAU
OG0000050	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER	LOC117142029|XP_033161784.1|DMAU
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC117142024|XP_033161778.1|DMAU
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC117142028|XP_033161783.1|DMAU
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC117143638|XP_033164307.1|DMAU
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC117142373|XP_033162194.1|DMAU, LOC117145370|XP_033166885.1|DMAU, LOC117145371|XP_033166886.1|DMAU
OG0000052	LOC6588118|XP_002013763.1|DPER	LOC117145316|XP_033166802.1|DMAU, LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC117143487|XP_033164091.1|DMAU, LOC117143488|XP_033164092.1|DMAU, LOC117143804|XP_033164539.1|DMAU, LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC117137096|XP_033154272.1|DMAU
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER	LOC117143514|XP_033164128.1|DMAU
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC117143478|XP_033164083.1|DMAU
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC117145912|XP_033167657.1|DMAU, LOC117144981|XP_033166341.1|DMAU, LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC6588594|XP_026851089.1|DPER	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC117147337|XP_033170084.1|DMAU
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC117135280|XP_033151340.1|DMAU
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER	LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC117142608|XP_033162579.1|DMAU, LOC117139306|XP_033157439.1|DMAU, LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC6589088|XP_002014970.1|DPER	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER	LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC113565380|XP_026842968.1|DPER	LOC117144457|XP_033165508.1|DMAU
OG0000083	LOC6593875|XP_002019172.1|DPER	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC6591761|XP_002017422.1|DPER	LOC117143680|XP_033164356.1|DMAU
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC117147887|XP_033170862.1|DMAU, LOC117135736|XP_033152071.1|DMAU, LOC117135738|XP_033152074.1|DMAU
OG0000093	LOC6595624|XP_002020698.1|DPER	LOC117150273|XP_033172974.1|DMAU
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC6598928|XP_026848961.1|DPER	LOC117139946|XP_033158525.1|DMAU, LOC117141244|XP_033160499.1|DMAU, LOC117139906|XP_033158479.1|DMAU, LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER	LOC117143502|XP_033164114.1|DMAU
OG0000101	LOC6602368|XP_026848566.1|DPER	LOC117139588|XP_033157894.1|DMAU
OG0000101	LOC6602367|XP_026848565.1|DPER	LOC117139584|XP_033157886.1|DMAU
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC117139587|XP_033157892.1|DMAU
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC117136840|XP_033153811.1|DMAU
OG0000103	LOC6600283|XP_002025396.1|DPER	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC6596091|XP_026845530.1|DPER	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC117143467|XP_033164071.1|DMAU
OG0000106	LOC6601558|XP_002026678.2|DPER	LOC117145360|XP_033166874.1|DMAU, LOC117148719|XP_033172164.1|DMAU, LOC117145689|XP_033167321.1|DMAU, LOC117144404|XP_033165430.1|DMAU, LOC117150564|XP_033173406.1|DMAU, LOC117137432|XP_033154758.1|DMAU, LOC117147056|XP_033169704.1|DMAU, LOC117135634|XP_033151900.1|DMAU, LOC117135638|XP_033151904.1|DMAU, LOC117135635|XP_033151901.1|DMAU
OG0000107	LOC6590254|XP_002015884.1|DPER	LOC117138009|XP_033155703.1|DMAU
OG0000107	LOC6603539|XP_002028510.1|DPER	LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU
OG0000107	LOC6590253|XP_002015883.1|DPER	LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER	LOC117150480|XP_033173269.1|DMAU, LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC117141555|XP_033160952.1|DMAU
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC117137612|XP_033155029.1|DMAU
OG0000111	LOC6590615|XP_002016702.1|DPER	LOC117137549|XP_033154938.1|DMAU
OG0000111	LOC6590616|XP_002016703.1|DPER	LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC6588309|XP_002013782.2|DPER	LOC117144993|XP_033166357.1|DMAU
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC117150881|XP_033173906.1|DMAU
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC117145509|XP_033167088.1|DMAU
OG0000116	LOC6591517|XP_002017065.1|DPER	LOC117145322|XP_033166809.1|DMAU
OG0000116	LOC6591522|XP_002017070.1|DPER	LOC117143957|XP_033164783.1|DMAU
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC117143546|XP_033164176.1|DMAU
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC117150387|XP_033173140.1|DMAU
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC117143976|XP_033164804.1|DMAU
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC117135556|XP_033151747.1|DMAU
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC117140123|XP_033158778.1|DMAU
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC117147561|XP_033170393.1|DMAU
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC117142505|XP_033162432.1|DMAU
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC117142503|XP_033162430.1|DMAU
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC117150526|XP_033173341.1|DMAU
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC117147492|XP_033170284.1|DMAU
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC117136699|XP_033153608.1|DMAU
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC117136062|XP_033152602.1|DMAU
OG0000123	LOC6591749|XP_002016987.1|DPER	LOC117143990|XP_033164824.1|DMAU, LOC117144271|XP_033165263.1|DMAU
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC117144217|XP_033165162.1|DMAU
OG0000124	LOC6592458|XP_002017793.1|DPER	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU
OG0000124	LOC6592447|XP_002017792.2|DPER	LOC117136693|XP_033153599.1|DMAU
OG0000124	LOC6592445|XP_026841433.1|DPER	LOC117137964|XP_033155626.1|DMAU
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC117143914|XP_033164718.1|DMAU
OG0000125	LOC6589945|XP_002015973.1|DPER	LOC117138013|XP_033155705.1|DMAU
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC117138014|XP_033155706.1|DMAU
OG0000126	LOC6595651|XP_002020775.1|DPER	LOC117143345|XP_033163901.1|DMAU
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC117143550|XP_033164184.1|DMAU
OG0000127	LOC6594438|XP_002019550.1|DPER	LOC117145521|XP_033167104.1|DMAU
OG0000127	LOC6594439|XP_002019551.2|DPER	LOC117144375|XP_033165393.1|DMAU
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC117145520|XP_033167103.1|DMAU
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC117143556|XP_033164189.1|DMAU
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC117137914|XP_033155550.1|DMAU
OG0000128	LOC6591137|XP_002015931.1|DPER	LOC117135481|XP_033151591.1|DMAU
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC117148507|XP_033171802.1|DMAU
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC117141699|XP_033161197.1|DMAU
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC117150016|XP_033172785.1|DMAU
OG0000129	LOC6604479|XP_026846732.1|DPER	LOC117148506|XP_033171801.1|DMAU
OG0000130	LOC113566721|XP_026849408.1|DPER	LOC117141215|XP_033160465.1|DMAU
OG0000130	LOC6601427|XP_026847802.1|DPER	LOC117139553|XP_033157837.1|DMAU
OG0000130	LOC6601429|XP_002026465.2|DPER	LOC117139598|XP_033157920.1|DMAU
OG0000130	LOC6599462|XP_002024611.2|DPER	LOC117139597|XP_033157919.1|DMAU
OG0000131	LOC6587235|XP_002013890.1|DPER	LOC117144921|XP_033166261.1|DMAU
OG0000132	LOC6589424|XP_002014544.2|DPER	LOC117150678|XP_033173575.1|DMAU
OG0000132	LOC6591607|XP_002017102.1|DPER	LOC117143533|XP_033164156.1|DMAU
OG0000134	LOC6588294|XP_002012910.1|DPER	LOC117142577|XP_033162536.1|DMAU
OG0000134	LOC6597038|XP_026845611.1|DPER	LOC117147586|XP_033170423.1|DMAU
OG0000134	LOC6596579|XP_026843085.1|DPER	LOC117136536|XP_033153379.1|DMAU
OG0000136	LOC113565174|XP_026842244.1|DPER, LOC113565244|XP_026842782.1|DPER	LOC117146552|XP_033168740.1|DMAU
OG0000137	LOC6587713|XP_026840068.1|DPER	LOC117142436|XP_033162288.1|DMAU
