Orthogroup	DPER.longest_only	DYAK.longest_only
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC6539644|XP_002086526.2|DYAK
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC6539640|XP_002086529.1|DYAK
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC6536652|XP_002097224.1|DYAK
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC6537437|XP_002097993.1|DYAK
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC6536655|XP_002097227.1|DYAK
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC6536654|XP_002097226.1|DYAK
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC6537438|XP_002097994.1|DYAK
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC6530239|XP_002091176.2|DYAK
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC6535160|XP_039230152.1|DYAK
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC6535164|XP_002095826.2|DYAK
OG0000050	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER	LOC6535163|XP_002095825.2|DYAK
OG0000050	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER	LOC120320448|XP_039230150.1|DYAK
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC6535165|XP_002095827.2|DYAK
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC6535162|XP_002095824.2|DYAK
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC6536236|XP_002096825.1|DYAK
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC6536859|XP_002097428.1|DYAK
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC6536777|XP_002097348.1|DYAK, LOC6537302|XP_002097860.1|DYAK, LOC6536778|XP_002097349.1|DYAK, LOC6536779|XP_002097350.1|DYAK
OG0000052	LOC6588118|XP_002013763.1|DPER	LOC6536447|XP_002097028.1|DYAK, LOC6537955|XP_002098492.1|DYAK
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC6536445|XP_002097026.2|DYAK, LOC6536449|XP_002097030.1|DYAK, LOC6536448|XP_002097029.1|DYAK
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC6528601|XP_002089644.1|DYAK
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC6528599|XP_002089642.1|DYAK
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC6537155|XP_002097716.1|DYAK
OG0000054	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC6537156|XP_002097717.1|DYAK
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC6537844|XP_002098385.1|DYAK, LOC6537846|XP_002098387.1|DYAK, LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC6536528|XP_002097104.1|DYAK
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC6529786|XP_002090770.1|DYAK
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC6527116|XP_002088209.1|DYAK
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC6524094|XP_002099958.2|DYAK
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC6588594|XP_026851089.1|DPER	LOC6538374|XP_002098898.1|DYAK
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC6524492|XP_002100349.2|DYAK
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC6528990|XP_002090022.1|DYAK
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC6528989|XP_002090021.1|DYAK
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC6529702|XP_002090695.1|DYAK
OG0000062	LOC113565624|XP_026843917.1|DPER	LOC26534489|XP_015054512.1|DYAK
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC6537057|XP_002097622.1|DYAK, LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC6533569|XP_002094279.1|DYAK, LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER	LOC6527757|XP_002088837.1|DYAK, LOC6536809|XP_002097379.1|DYAK
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC6536710|XP_015047907.1|DYAK
OG0000065	LOC6598628|XP_002023840.1|DPER	LOC6536709|XP_002097281.1|DYAK
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC6526033|XP_002101850.1|DYAK
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC6535752|XP_002096375.3|DYAK, LOC6534288|XP_002094969.2|DYAK, LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC6531405|XP_002092208.1|DYAK
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC6532579|XP_002093323.1|DYAK
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC6532581|XP_002093325.1|DYAK
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC6530939|XP_002091781.1|DYAK
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC6526129|XP_002101946.1|DYAK
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC6525682|XP_002101504.1|DYAK
OG0000079	LOC6589088|XP_002014970.1|DPER	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC6526756|XP_002087859.1|DYAK, LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC6537790|XP_002098331.1|DYAK
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER	LOC6527785|XP_002088858.1|DYAK, LOC6527784|XP_002088857.1|DYAK
OG0000083	LOC113565380|XP_026842968.1|DPER	LOC6527782|XP_002088855.1|DYAK
OG0000083	LOC6593875|XP_002019172.1|DPER	LOC6527783|XP_002088856.1|DYAK
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC6528232|XP_002089294.1|DYAK
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC6527955|XP_002089022.1|DYAK
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC6591761|XP_002017422.1|DPER	LOC6538467|XP_002098991.1|DYAK
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC6525289|XP_002101125.1|DYAK, LOC26534678|XP_015051176.1|DYAK, LOC6531242|XP_002092054.1|DYAK
OG0000093	LOC6595624|XP_002020698.1|DPER	LOC6526841|XP_002087941.2|DYAK
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC6529746|XP_002090736.1|DYAK
OG0000097	LOC6598928|XP_026848961.1|DPER	LOC6534250|XP_015050525.1|DYAK, LOC6534252|XP_002094934.2|DYAK, LOC6534251|XP_015050528.1|DYAK
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC6524440|XP_002100298.3|DYAK
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER	LOC6537329|XP_002097886.1|DYAK
OG0000101	LOC6602367|XP_026848565.1|DPER	LOC6534957|XP_015050955.2|DYAK
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC6534953|XP_039230714.1|DYAK
OG0000101	LOC6602371|XP_026848545.1|DPER	LOC6539441|XP_039230706.1|DYAK
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC6531176|XP_002092005.1|DYAK
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC6528685|XP_002089727.1|DYAK
OG0000103	LOC6600283|XP_002025396.1|DPER	LOC6532637|XP_002093381.1|DYAK
OG0000103	LOC6596091|XP_026845530.1|DPER	LOC6534296|XP_002094977.1|DYAK
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC26534987|XP_015050551.1|DYAK
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC6529323|XP_015052185.1|DYAK
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC6539474|XP_002086359.2|DYAK
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC6527852|XP_002088924.1|DYAK
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC6536226|XP_002096817.1|DYAK
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC6536221|XP_002096812.1|DYAK, LOC6536220|XP_002096811.1|DYAK
OG0000106	LOC6601558|XP_002026678.2|DPER	LOC6537154|XP_002097715.2|DYAK, LOC120321944|XP_039232226.1|DYAK, LOC26535927|XP_039227266.1|DYAK, LOC6528268|XP_002089321.1|DYAK, LOC6531532|XP_002092331.2|DYAK, LOC6531533|XP_002092332.2|DYAK, LOC6531540|XP_002092339.2|DYAK, LOC6531537|XP_002092336.1|DYAK
OG0000107	LOC6590254|XP_002015884.1|DPER	LOC6531775|XP_002092562.1|DYAK
OG0000107	LOC6603539|XP_002028510.1|DPER	LOC6529480|XP_002090482.1|DYAK, LOC6529479|XP_002090481.3|DYAK
OG0000107	LOC6590253|XP_002015883.1|DPER	LOC6531776|XP_002092563.1|DYAK
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER	LOC6527159|XP_002088253.3|DYAK, LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC6527148|XP_002088242.1|DYAK
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC6533315|XP_002094041.3|DYAK
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC6533316|XP_002094042.1|DYAK
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC6533317|XP_002094043.1|DYAK
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC6533318|XP_002094044.1|DYAK
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC6530898|XP_002091750.1|DYAK
OG0000111	LOC6590615|XP_002016702.1|DPER	LOC6530894|XP_002091746.1|DYAK
OG0000111	LOC6590616|XP_002016703.1|DPER	LOC6530895|XP_002091747.2|DYAK
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC6526156|XP_002101970.1|DYAK, LOC6525567|XP_002101402.1|DYAK
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK
OG0000113	LOC6588309|XP_002013782.2|DPER	LOC6537541|XP_039232498.1|DYAK
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC6527308|XP_002088401.1|DYAK
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC26535341|XP_039226967.1|DYAK
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC6538538|XP_002099060.2|DYAK
OG0000116	LOC6591517|XP_002017065.1|DPER	LOC6538532|XP_002099054.1|DYAK
OG0000116	LOC6591522|XP_002017070.1|DPER	LOC6538537|XP_002099059.1|DYAK
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC6538536|XP_002099058.1|DYAK
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC6527566|XP_002088656.1|DYAK
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC6527565|XP_002088655.1|DYAK
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC6527564|XP_002088654.1|DYAK
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC6527563|XP_002088653.1|DYAK
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC6528177|XP_039227738.1|DYAK, LOC6527573|XP_002088663.1|DYAK
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC6528194|XP_002089257.1|DYAK
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC6536469|XP_002097050.2|DYAK
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC6536471|XP_002097052.3|DYAK
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC6536470|XP_002097051.3|DYAK
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC6523825|XP_002099700.1|DYAK
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC6530249|XP_002091186.1|DYAK
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC6532230|XP_002093003.1|DYAK, LOC6525583|XP_002101418.1|DYAK
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC6537295|XP_002097853.1|DYAK
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC6537293|XP_002097851.3|DYAK
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC6526500|XP_039226456.1|DYAK
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC6525028|XP_039226839.1|DYAK
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC6528770|XP_002089804.1|DYAK
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC6526797|XP_002087899.1|DYAK
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC6532082|XP_002092859.1|DYAK
OG0000123	LOC6591749|XP_002016987.1|DPER	LOC6537633|XP_002098178.1|DYAK, LOC6537632|XP_002098177.2|DYAK
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC6537634|XP_002098179.1|DYAK
OG0000124	LOC6592458|XP_002017793.1|DPER	LOC6531362|XP_002092165.1|DYAK, LOC6528632|XP_002089674.1|DYAK
OG0000124	LOC6592447|XP_002017792.2|DPER	LOC6528633|XP_002089675.2|DYAK
OG0000124	LOC6592445|XP_026841433.1|DPER	LOC6528635|XP_002089677.2|DYAK
OG0000125	LOC6587197|XP_026840187.1|DPER	LOC6538299|XP_015048763.1|DYAK
OG0000125	LOC6587322|XP_026840529.1|DPER	LOC6536869|XP_015047972.1|DYAK
OG0000125	LOC6589945|XP_002015973.1|DPER	LOC6531407|XP_002092210.1|DYAK
OG0000125	LOC6589946|XP_002015974.1|DPER	LOC6531408|XP_002092211.1|DYAK
OG0000126	LOC6595651|XP_002020775.1|DPER	LOC6537992|XP_002098527.3|DYAK
OG0000126	LOC6593662|XP_026843526.1|DPER	LOC6528273|XP_002089326.1|DYAK
OG0000127	LOC6594438|XP_002019550.1|DPER	LOC6536014|XP_002096629.2|DYAK
OG0000127	LOC6594439|XP_002019551.2|DPER	LOC6536013|XP_002096628.1|DYAK
OG0000127	LOC6594437|XP_002019549.1|DPER	LOC6536015|XP_002096630.1|DYAK
OG0000127	LOC6594436|XP_002019548.2|DPER	LOC6536016|XP_002096631.1|DYAK
OG0000128	LOC6591138|XP_026841346.1|DPER	LOC6530664|XP_002091562.1|DYAK
OG0000128	LOC6591137|XP_002015931.1|DPER	LOC6530668|XP_002091566.2|DYAK, LOC6530666|XP_002091564.3|DYAK, LOC6530665|XP_002091563.2|DYAK
OG0000129	LOC6600225|XP_026846733.1|DPER	LOC6524054|XP_002099923.3|DYAK
OG0000129	LOC6595739|XP_002021356.1|DPER	LOC6533708|XP_002094413.1|DYAK
OG0000129	LOC113565640|XP_026844003.1|DPER	LOC26535465|XP_015054626.1|DYAK
OG0000129	LOC6604479|XP_026846732.1|DPER	LOC6524055|XP_002099924.1|DYAK
OG0000130	LOC113566721|XP_026849408.1|DPER	LOC6533183|XP_002093909.1|DYAK
OG0000130	LOC6601427|XP_026847802.1|DPER	LOC6533179|XP_002093905.1|DYAK
OG0000130	LOC6601429|XP_002026465.2|DPER	LOC6533180|XP_002093906.1|DYAK
OG0000130	LOC6599462|XP_002024611.2|DPER	LOC6533182|XP_002093908.1|DYAK
OG0000131	LOC6587235|XP_002013890.1|DPER	LOC6536904|XP_039232407.1|DYAK
OG0000132	LOC6589424|XP_002014544.2|DPER	LOC6527358|XP_002088450.1|DYAK
OG0000132	LOC6591607|XP_002017102.1|DPER	LOC6535540|XP_002096169.1|DYAK
OG0000134	LOC6588294|XP_002012910.1|DPER	LOC6537276|XP_002097834.1|DYAK
OG0000134	LOC6597038|XP_026845611.1|DPER	LOC6524495|XP_002100352.1|DYAK
OG0000134	LOC6596579|XP_026843085.1|DPER	LOC6527184|XP_002088278.1|DYAK
