Orthogroup	DPER.longest_only	DFIC.longest_only
OG0000046	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC, LOC108091607|XP_017046377.1|DFIC, LOC108091593|XP_017046357.1|DFIC, LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC
OG0000047	LOC6589933|XP_002015961.2|DPER	LOC108090570|XP_017044804.1|DFIC
OG0000047	LOC6592655|XP_026842447.1|DPER	LOC108094901|XP_017051236.1|DFIC
OG0000047	LOC6592377|XP_002017999.1|DPER	LOC108094950|XP_017051302.1|DFIC
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC108089535|XP_017043361.1|DFIC
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC108089542|XP_017043368.1|DFIC
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC108091886|XP_017046759.1|DFIC
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC108091864|XP_017046732.1|DFIC
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC108091991|XP_017046904.1|DFIC
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC108091993|XP_017046906.1|DFIC
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC108092198|XP_017047214.1|DFIC
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC108093905|XP_017049757.1|DFIC
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC108088748|XP_017042185.1|DFIC
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC108088744|XP_017042181.1|DFIC
OG0000050	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER	LOC108092094|XP_017047073.1|DFIC, LOC108087894|XP_017040960.1|DFIC, LOC108087917|XP_017040992.1|DFIC
OG0000052	LOC6588118|XP_002013763.1|DPER	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC108098807|XP_017057437.1|DFIC, LOC108098902|XP_017057587.1|DFIC, LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER	LOC108099277|XP_017058154.1|DFIC
OG0000055	LOC113567362|XP_026850717.1|DPER	LOC108099261|XP_017058124.1|DFIC, LOC108099262|XP_017058125.1|DFIC, LOC108099276|XP_017058153.1|DFIC, LOC108099287|XP_017058168.1|DFIC
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER	LOC108099258|XP_017058122.1|DFIC
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC108091643|XP_017046434.1|DFIC, LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC108098775|XP_017057398.1|DFIC
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC6588594|XP_026851089.1|DPER	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC6587355|XP_002013989.1|DPER	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC108101966|XP_017062037.1|DFIC
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC108102253|XP_017062492.1|DFIC, LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC108089767|XP_017043647.1|DFIC, LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC, LOC108087976|XP_017041066.1|DFIC
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC6598628|XP_002023840.1|DPER	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER	LOC108101069|XP_017060747.1|DFIC, LOC108086952|XP_017039554.1|DFIC, LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC108095205|XP_017051701.1|DFIC
OG0000069	LOC113566578|XP_026848593.1|DPER, LOC113566222|XP_026846742.1|DPER	LOC108101356|XP_017061154.1|DFIC, LOC108093246|XP_017048713.1|DFIC, LOC108101912|XP_017061979.1|DFIC, LOC108101254|XP_017060998.1|DFIC, LOC108100462|XP_017059884.1|DFIC
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC108097185|XP_017054817.1|DFIC
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC108098509|XP_017056925.1|DFIC
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC, LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC113565380|XP_026842968.1|DPER	LOC108098717|XP_017057324.1|DFIC
OG0000083	LOC6593875|XP_002019172.1|DPER	LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC108094894|XP_017051228.1|DFIC, LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC6591761|XP_002017422.1|DPER	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC108094674|XP_017050882.1|DFIC, LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC113566651|XP_026849002.1|DPER	LOC108090546|XP_017044770.1|DFIC, LOC108090547|XP_017044774.1|DFIC
OG0000097	LOC6598928|XP_026848961.1|DPER	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC, LOC108099737|XP_017058847.1|DFIC, LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC6598722|XP_002023869.1|DPER	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC6600180|XP_002025279.1|DPER	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC6600179|XP_002025278.2|DPER	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC6598378|XP_026846207.1|DPER	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC113565196|XP_026842416.1|DPER	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER	LOC108092048|XP_017046984.1|DFIC
OG0000101	LOC6602367|XP_026848565.1|DPER	LOC108088290|XP_017041499.1|DFIC
OG0000101	LOC6602366|XP_026848564.1|DPER	LOC108088258|XP_017041465.1|DFIC
OG0000101	LOC6602370|XP_026848567.1|DPER	LOC108088292|XP_017041511.1|DFIC
OG0000102	LOC6589981|XP_002016329.1|DPER	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC6593018|XP_002018259.1|DPER	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC6600283|XP_002025396.1|DPER	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC6596091|XP_026845530.1|DPER	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC113566017|XP_026845529.1|DPER	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC6601265|XP_002026394.1|DPER	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC6599818|XP_026847290.1|DPER	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC6593376|XP_002019042.1|DPER	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC6599813|XP_002024913.1|DPER	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC113567433|XP_026851048.1|DPER	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC6591576|XP_002017405.2|DPER	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC6591573|XP_026849170.1|DPER	LOC108099504|XP_017058556.1|DFIC, LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000106	LOC6601558|XP_002026678.2|DPER	LOC108096338|XP_017053375.1|DFIC, LOC108096187|XP_017053062.1|DFIC, LOC108096357|XP_017053398.1|DFIC, LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC, LOC108100916|XP_017060521.1|DFIC, LOC108100923|XP_017060536.1|DFIC, LOC108100983|XP_017060633.1|DFIC, LOC108087622|XP_017040553.1|DFIC, LOC108087617|XP_017040548.1|DFIC, LOC108087643|XP_017040596.1|DFIC, LOC108087641|XP_017040594.1|DFIC
OG0000107	LOC6590254|XP_002015884.1|DPER	LOC108096602|XP_017053789.1|DFIC
OG0000107	LOC6603539|XP_002028510.1|DPER	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC, LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC
OG0000107	LOC6590253|XP_002015883.1|DPER	LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER	LOC108099999|XP_017059189.1|DFIC, LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC
OG0000109	LOC6594954|XP_002020322.2|DPER	LOC108099998|XP_017059188.1|DFIC
OG0000109	LOC6596622|XP_002021630.1|DPER	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC6597183|XP_002022328.2|DPER	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC6597184|XP_002022329.2|DPER	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC6597186|XP_002022331.1|DPER	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC6597187|XP_002022332.2|DPER	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC6590619|XP_002016706.1|DPER	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC6590615|XP_002016702.1|DPER	LOC108094927|XP_017051274.1|DFIC
OG0000111	LOC6590616|XP_002016703.1|DPER	LOC108094929|XP_017051277.1|DFIC
OG0000112	LOC6600036|XP_002025083.2|DPER	LOC108098021|XP_017056163.1|DFIC
OG0000112	LOC113566310|XP_026847204.1|DPER	LOC108097867|XP_017055891.1|DFIC, LOC108098130|XP_017056341.1|DFIC
OG0000113	LOC6593354|XP_002018820.2|DPER	LOC108090099|XP_017044086.1|DFIC
OG0000113	LOC6588309|XP_002013782.2|DPER	LOC108090089|XP_017044080.1|DFIC
OG0000114	LOC6595493|XP_002020598.1|DPER	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	LOC6604575|XP_002029459.1|DPER	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	LOC6595495|XP_002020600.1|DPER	LOC108102107|XP_017062260.1|DFIC
OG0000116	LOC6591523|XP_026847060.1|DPER	LOC108096024|XP_017052862.1|DFIC
OG0000116	LOC6591517|XP_002017065.1|DPER	LOC108095865|XP_017052658.1|DFIC
OG0000116	LOC6591555|XP_002017064.1|DPER	LOC108095951|XP_017052778.1|DFIC
OG0000116	LOC6591522|XP_002017070.1|DPER	LOC108095695|XP_017052354.1|DFIC
OG0000116	LOC6591520|XP_002017068.1|DPER	LOC108095681|XP_017052339.1|DFIC
OG0000116	LOC6591521|XP_002017069.1|DPER	LOC108096016|XP_017052855.1|DFIC
OG0000117	LOC6597997|XP_002023222.1|DPER	LOC108098321|XP_017056635.1|DFIC
OG0000117	LOC6598029|XP_002023221.1|DPER	LOC108098322|XP_017056636.1|DFIC
OG0000117	LOC6598028|XP_002023220.1|DPER	LOC108098323|XP_017056637.1|DFIC
OG0000117	LOC6598027|XP_002023219.1|DPER	LOC108098326|XP_017056639.1|DFIC
OG0000118	LOC6589861|XP_002015166.1|DPER	LOC108089816|XP_017043707.1|DFIC, LOC108089784|XP_017043668.1|DFIC
OG0000118	LOC6599402|XP_026847098.1|DPER	LOC108098379|XP_017056731.1|DFIC
OG0000119	LOC6598639|XP_002023820.1|DPER	LOC108098930|XP_017057624.1|DFIC
OG0000119	LOC6598637|XP_002023818.1|DPER	LOC108098763|XP_017057383.1|DFIC
OG0000119	LOC6598638|XP_002023819.1|DPER	LOC108098929|XP_017057623.1|DFIC
OG0000120	LOC6600097|XP_002025205.2|DPER	LOC108092896|XP_017048233.1|DFIC
OG0000120	LOC6590173|XP_002016107.1|DPER	LOC108093778|XP_017049539.1|DFIC
OG0000120	LOC6599516|XP_002024644.1|DPER	LOC108098999|XP_017057719.1|DFIC
OG0000121	LOC6599963|XP_002025040.1|DPER	LOC108088578|XP_017041917.1|DFIC
OG0000121	LOC6587257|XP_002013500.1|DPER	LOC108091875|XP_017046745.1|DFIC
OG0000121	LOC6587434|XP_002013499.1|DPER	LOC108091877|XP_017046748.1|DFIC
OG0000122	LOC6595720|XP_002020578.1|DPER	LOC108094131|XP_017050042.1|DFIC
OG0000122	LOC6599189|XP_002024346.1|DPER	LOC108091045|XP_017045485.1|DFIC
OG0000122	LOC6592948|XP_002017692.1|DPER	LOC108090686|XP_017044961.1|DFIC
OG0000122	LOC6589395|XP_002014644.1|DPER	LOC108091442|XP_017046125.1|DFIC
OG0000123	LOC6600859|XP_002025996.1|DPER	LOC108101851|XP_017061859.1|DFIC
OG0000123	LOC6591749|XP_002016987.1|DPER	LOC108091750|XP_017046584.1|DFIC, LOC108091747|XP_017046578.1|DFIC
OG0000123	LOC6591748|XP_002016986.1|DPER	LOC108091756|XP_017046588.1|DFIC
OG0000124	LOC6592458|XP_002017793.1|DPER	LOC108090422|XP_017044578.1|DFIC, LOC108090270|XP_017044368.1|DFIC
OG0000124	LOC6592447|XP_002017792.2|DPER	LOC108090304|XP_017044403.1|DFIC
OG0000124	LOC6592445|XP_026841433.1|DPER	LOC108090548|XP_017044775.1|DFIC
