Orthogroup	DPER.longest_only	DPSE.longest_only
OG0000030	LOC6600142|XP_002025259.1|DPER	LOC4816069|XP_001355235.2|DPSE
OG0000030	LOC6597331|XP_002022519.1|DPER	LOC4815215|XP_001354948.2|DPSE
OG0000031	LOC6603379|XP_002028365.1|DPER	LOC6902663|XP_015036753.2|DPSE
OG0000031	LOC6596432|XP_002021830.2|DPER	LOC6902656|XP_002133172.3|DPSE, LOC6902659|XP_033236257.1|DPSE, LOC6902665|XP_002133181.3|DPSE, LOC117184065|XP_033236023.1|DPSE
OG0000031	LOC6589468|XP_002014413.1|DPER	LOC26533742|XP_033235774.1|DPSE
OG0000032	LOC6598610|XP_026850099.1|DPER	LOC4800808|XP_001358017.2|DPSE
OG0000032	LOC6598613|XP_002023858.2|DPER	LOC6896921|XP_033236577.1|DPSE
OG0000032	LOC6598616|XP_002023861.1|DPER	LOC4800814|XP_001358021.1|DPSE
OG0000032	LOC6598615|XP_002023860.1|DPER	LOC4800811|XP_001358020.3|DPSE
OG0000033	LOC6598817|XP_002023929.2|DPER	LOC6896947|XP_002137132.2|DPSE
OG0000033	LOC6594755|XP_002020092.1|DPER	LOC4800626|XP_001357867.3|DPSE
OG0000033	LOC6595261|XP_026840016.1|DPER	LOC6896839|XP_033241865.1|DPSE
OG0000033	LOC6590958|XP_002015543.1|DPER	LOC6898089|XP_002138174.1|DPSE
OG0000033	LOC6590962|XP_002015544.1|DPER	LOC6898093|XP_002138175.2|DPSE
OG0000033	LOC6598819|XP_002023931.1|DPER	LOC4800868|XP_001358066.3|DPSE
OG0000034	LOC6589244|XP_002014736.2|DPER	LOC4817450|XP_001356533.3|DPSE
OG0000034	LOC6589243|XP_002014735.1|DPER	LOC4817037|XP_001356534.3|DPSE
OG0000034	LOC6589242|XP_002014734.1|DPER	LOC6902878|XP_002132612.2|DPSE
OG0000034	LOC6593810|XP_002019277.1|DPER	LOC6902430|XP_033236728.1|DPSE
OG0000034	LOC6593809|XP_002019276.1|DPER	LOC6902429|XP_002133363.2|DPSE
OG0000034	LOC6593808|XP_026844827.1|DPER	LOC4816157|XP_001355874.3|DPSE
OG0000035	LOC113566113|XP_026846027.1|DPER	LOC117183275|XP_033232534.1|DPSE, LOC117185563|XP_033241586.1|DPSE
OG0000036	LOC6594433|XP_002019545.1|DPER	LOC6897873|XP_002137975.2|DPSE
OG0000036	LOC6587691|XP_002013731.1|DPER	LOC4801521|XP_033232300.1|DPSE
OG0000036	LOC6594383|XP_002019297.1|DPER	LOC4802757|XP_001359618.3|DPSE
OG0000036	LOC6594997|XP_002020163.1|DPER	LOC117183241|XP_033232365.1|DPSE
OG0000036	LOC6594996|XP_002020162.1|DPER	LOC4800563|XP_033232364.1|DPSE
OG0000037	LOC6590968|XP_002015904.2|DPER	LOC4803745|XP_001360410.4|DPSE
OG0000037	LOC6588198|XP_002012851.2|DPER	LOC6896995|XP_033232723.1|DPSE
OG0000037	LOC6588191|XP_002012852.1|DPER	LOC6896996|XP_002137182.2|DPSE
OG0000037	LOC6588222|XP_002012850.1|DPER	LOC117183318|XP_033232724.1|DPSE
OG0000038	LOC6602410|XP_002027415.1|DPER	LOC4812152|XP_001352947.2|DPSE
OG0000038	LOC6602412|XP_026848529.1|DPER	LOC6900265|XP_002135594.2|DPSE
OG0000039	LOC6591968|XP_026846968.1|DPER	LOC6897556|XP_033241818.1|DPSE
OG0000039	LOC6598396|XP_002023519.1|DPER	LOC4815394|XP_001354810.3|DPSE
OG0000039	LOC6598397|XP_002023520.1|DPER	LOC4814563|XP_001354811.1|DPSE
OG0000039	LOC6598395|XP_002023518.2|DPER	LOC6901425|XP_002134111.2|DPSE
OG0000039	LOC6599449|XP_026847206.1|DPER	LOC6901668|XP_002134337.3|DPSE
OG0000040	LOC6594423|XP_002019755.2|DPER	LOC6897940|XP_033236826.1|DPSE
OG0000040	LOC6594424|XP_002019756.1|DPER	LOC4803145|XP_001359935.3|DPSE
OG0000040	LOC6594425|XP_026850325.1|DPER	LOC13036404|XP_003736919.2|DPSE
OG0000040	LOC113567269|XP_026850340.1|DPER	LOC6897941|XP_002138044.3|DPSE
OG0000040	LOC6594422|XP_002019754.1|DPER	LOC4803144|XP_001359934.2|DPSE
OG0000040	LOC113566662|XP_026849040.1|DPER	LOC117183223|XP_033241858.1|DPSE
OG0000040	LOC6591887|XP_026849046.1|DPER	LOC117185673|XP_033241861.1|DPSE
OG0000040	LOC113566659|XP_026849033.1|DPER	LOC6897578|XP_015037767.2|DPSE
OG0000040	LOC6591886|XP_026849059.1|DPER	LOC13036406|XP_033241860.1|DPSE
OG0000040	LOC6594617|XP_002019840.1|DPER	LOC6897971|XP_002138070.1|DPSE
OG0000040	LOC6594616|XP_002019839.1|DPER	LOC4803208|XP_001359988.4|DPSE
OG0000040	LOC6587705|XP_002012978.2|DPER	LOC4801113|XP_001358260.2|DPSE
OG0000041	LOC6591525|XP_002017073.1|DPER	LOC6897576|XP_002137721.2|DPSE
OG0000041	LOC6591526|XP_002017074.1|DPER	LOC6897577|XP_002137722.1|DPSE
OG0000041	LOC6591518|XP_002017066.1|DPER	LOC4802353|XP_001359283.3|DPSE
OG0000041	LOC6591551|XP_002017060.1|DPER	LOC6897572|XP_033240353.1|DPSE
OG0000042	LOC6597209|XP_002022617.2|DPER	LOC6902242|XP_002133769.2|DPSE
OG0000042	LOC6592870|XP_026842041.1|DPER	LOC4804794|XP_001361299.3|DPSE
OG0000042	LOC6592873|XP_002018540.1|DPER	LOC5495510|XP_001361301.4|DPSE
OG0000042	LOC6592872|XP_002018539.1|DPER	LOC6898652|XP_002138657.1|DPSE
OG0000042	LOC6592871|XP_002018538.1|DPER	LOC4804796|XP_033234018.1|DPSE
OG0000042	LOC113565032|XP_026840750.1|DPER	LOC6898651|XP_033233475.1|DPSE
OG0000042	LOC6589097|XP_002014784.1|DPER	LOC6902899|XP_002132633.1|DPSE
OG0000042	LOC6592874|XP_002018541.2|DPER	LOC4804792|XP_001361298.2|DPSE
OG0000043	LOC6594473|XP_002019739.2|DPER	LOC4803128|XP_001359922.2|DPSE
OG0000043	LOC6594475|XP_002019741.1|DPER	LOC4803135|XP_001359927.2|DPSE
OG0000043	LOC6594476|XP_002019742.1|DPER	LOC6897936|XP_002138038.2|DPSE
OG0000043	LOC6594474|XP_002019740.1|DPER	LOC4803134|XP_001359926.3|DPSE
OG0000043	LOC6594076|XP_002019736.1|DPER	LOC4803126|XP_001359920.4|DPSE
OG0000043	LOC6594478|XP_002019744.1|DPER	LOC6897937|XP_002138039.2|DPSE
OG0000043	LOC6594479|XP_002019745.1|DPER	LOC4803132|XP_001359925.3|DPSE
OG0000044	LOC6591553|XP_026847828.1|DPER	LOC4802344|XP_001359278.1|DPSE
OG0000044	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE
OG0000044	LOC6591549|XP_002017058.1|DPER	LOC6897571|XP_033232533.1|DPSE
OG0000044	LOC6591550|XP_002017059.1|DPER	LOC4802345|XP_001359279.2|DPSE
OG0000044	LOC113564933|XP_026840246.1|DPER	LOC4802849|XP_001359684.3|DPSE
OG0000045	LOC6603693|XP_002028666.1|DPER	LOC4812813|XP_033238456.1|DPSE
OG0000045	LOC6601537|XP_002026551.1|DPER	LOC4813084|XP_001353641.2|DPSE
OG0000045	LOC6595948|XP_002021076.1|DPER	LOC6900434|XP_002134825.3|DPSE
OG0000045	LOC113565382|XP_026842979.1|DPER	LOC4816274|XP_001355928.3|DPSE
OG0000045	LOC6595949|XP_026845634.1|DPER	LOC6900435|XP_002134826.1|DPSE
OG0000046	LOC6598792|XP_002023903.1|DPER	LOC4800854|XP_001358055.2|DPSE
OG0000046	LOC6602909|XP_002027932.2|DPER	LOC6902130|XP_002133661.3|DPSE
OG0000046	LOC6602912|XP_026849662.1|DPER	LOC6902128|XP_002133659.2|DPSE
OG0000046	LOC6591074|XP_002015712.2|DPER	LOC6898136|XP_002138215.2|DPSE
OG0000046	LOC6595021|XP_026847265.1|DPER	LOC6896807|XP_002137011.2|DPSE
OG0000046	LOC6595020|XP_026847261.1|DPER	LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE
OG0000047	LOC6589933|XP_002015961.2|DPER	LOC4803787|XP_001360449.3|DPSE
OG0000047	LOC6592655|XP_026842447.1|DPER	LOC4805168|XP_001361615.3|DPSE
OG0000047	LOC6592377|XP_002017999.1|DPER	LOC4805161|XP_001361611.2|DPSE
OG0000048	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	LOC6599711|XP_002024896.1|DPER	LOC6900017|XP_033238773.1|DPSE
OG0000048	LOC6599880|XP_026847455.1|DPER	LOC6900029|XP_033240343.1|DPSE
OG0000048	LOC6599882|XP_002024936.1|DPER	LOC4812161|XP_001352552.3|DPSE
OG0000048	LOC6599879|XP_002024933.1|DPER	LOC4812224|XP_033238777.1|DPSE
OG0000049	LOC6598737|XP_002023806.2|DPER	LOC6896904|XP_002137091.3|DPSE
OG0000049	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER	LOC4800760|XP_001357975.3|DPSE
OG0000049	LOC6598735|XP_002023804.1|DPER	LOC4800765|XP_001357980.2|DPSE
OG0000049	LOC6598764|XP_002023798.1|DPER	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC6598765|XP_002023799.1|DPER	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC6598736|XP_026840083.1|DPER	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC6600939|XP_002026041.2|DPER	LOC4805406|XP_001361811.3|DPSE
OG0000050	LOC6603417|XP_002028422.1|DPER	LOC6899905|XP_002135273.2|DPSE
OG0000050	LOC6603416|XP_002028421.2|DPER	LOC6899906|XP_002135274.3|DPSE
OG0000050	LOC6603438|XP_026848195.1|DPER	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC6603412|XP_002028417.1|DPER	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC113566500|XP_026848194.1|DPER	LOC6899908|XP_033237399.1|DPSE
OG0000050	LOC6603415|XP_026848193.1|DPER	LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC6603437|XP_002028415.2|DPER	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC6603414|XP_002028419.2|DPER	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC6588071|XP_002014115.1|DPER	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC6598821|XP_026848488.1|DPER	LOC6896948|XP_002137133.2|DPSE
OG0000051	LOC6598820|XP_002023932.1|DPER	LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC6591581|XP_026848899.1|DPER	LOC6897665|XP_002137803.2|DPSE
OG0000051	LOC113566604|XP_026848831.1|DPER	LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC6588118|XP_002013763.1|DPER	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC6588232|XP_026849799.1|DPER	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC6590971|XP_002015907.1|DPER	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC6591184|XP_002015908.1|DPER	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC6589988|XP_002015740.1|DPER	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC6589987|XP_002015739.1|DPER	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC6589986|XP_002015738.1|DPER	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC6589985|XP_002015737.2|DPER	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC6590437|XP_002015733.2|DPER	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC6594489|XP_002019960.1|DPER	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE
OG0000054	LOC6594490|XP_002019961.1|DPER	LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC6594491|XP_026850312.1|DPER	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC6594493|XP_002019964.1|DPER	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC6590894|XP_002016261.1|DPER	LOC6898345|XP_002138398.2|DPSE
OG0000054	LOC6594492|XP_002019963.1|DPER	LOC5384076|XP_001360072.2|DPSE
OG0000055	LOC113567436|XP_026851056.1|DPER	LOC6896733|XP_002136944.1|DPSE
OG0000055	LOC113567435|XP_026851054.1|DPER	LOC6896732|XP_002136943.1|DPSE
OG0000055	LOC113567434|XP_026851053.1|DPER	LOC6896731|XP_002136942.1|DPSE
OG0000055	LOC113567362|XP_026850717.1|DPER	LOC5495517|XP_002136945.3|DPSE
OG0000055	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER	LOC6896734|XP_002136946.1|DPSE
OG0000056	LOC6595083|XP_002020145.1|DPER	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC6595082|XP_002020144.1|DPER	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC6595081|XP_002020143.1|DPER	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC6588033|XP_002012860.1|DPER	LOC6897000|XP_002137186.2|DPSE
OG0000056	LOC6588046|XP_002012859.1|DPER	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC6593806|XP_002019273.1|DPER	LOC6902428|XP_002133362.2|DPSE
OG0000058	LOC6593936|XP_002019265.2|DPER	LOC6902422|XP_002133356.2|DPSE
OG0000058	LOC6590269|XP_002015472.1|DPER	LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC6593807|XP_002019274.1|DPER	LOC4816156|XP_001355873.3|DPSE
OG0000058	LOC6600389|XP_002025477.1|DPER	LOC4816089|XP_001355320.2|DPSE
OG0000059	LOC6588560|XP_026851114.1|DPER	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC6588660|XP_026843599.1|DPER	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC6588641|XP_002013982.1|DPER	LOC4801319|XP_001358434.2|DPSE
OG0000059	LOC6587581|XP_002013987.1|DPER	LOC6897144|XP_002137324.2|DPSE
OG0000060	LOC6603233|XP_026845368.1|DPER	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC6595658|XP_002020780.1|DPER	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC6591405|XP_002017180.1|DPER	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC6595218|XP_026848071.1|DPER	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC6596974|XP_002022138.1|DPER	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC6596401|XP_002021586.2|DPER	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC6596505|XP_002021579.1|DPER	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC6596504|XP_002021578.1|DPER	LOC6902543|XP_033236222.1|DPSE
OG0000061	LOC6596398|XP_002021583.1|DPER	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC6596397|XP_002021582.1|DPER	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC6597499|XP_002022647.1|DPER	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC6597957|XP_002023160.1|DPER	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC113565624|XP_026843917.1|DPER	LOC26533356|XP_015035231.2|DPSE
OG0000063	LOC6591531|XP_002017317.1|DPER	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC6591530|XP_002017316.1|DPER	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC6600252|XP_002025417.1|DPER	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC6600250|XP_002025415.1|DPER	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC6600251|XP_026849074.1|DPER	LOC6900641|XP_002135014.2|DPSE
OG0000064	LOC113566328|XP_026847313.1|DPER	LOC117183250|XP_033232398.1|DPSE
OG0000064	LOC6594000|XP_002019052.1|DPER	LOC6903363|XP_002132244.2|DPSE
OG0000065	LOC6598720|XP_002023867.2|DPER	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC6598721|XP_002023868.1|DPER	LOC26533777|XP_015038968.2|DPSE
OG0000065	LOC6592724|XP_026840805.1|DPER	LOC6898828|XP_033234521.1|DPSE
OG0000065	LOC6598627|XP_002023839.1|DPER	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC6598629|XP_002023841.1|DPER	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC6598628|XP_002023840.1|DPER	LOC6896918|XP_002137102.2|DPSE
OG0000065	LOC6598626|XP_002023838.1|DPER	LOC6896917|XP_002137101.1|DPSE
OG0000066	LOC6599270|XP_002024265.1|DPER	LOC4814734|XP_001354838.2|DPSE
OG0000066	LOC6591665|XP_002016994.1|DPER	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC6588399|XP_002012948.2|DPER	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC6593739|XP_002018997.1|DPER	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC6594244|XP_002019977.1|DPER	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC6599208|XP_002024332.1|DPER	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC6597988|XP_002023084.2|DPER	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC6587985|XP_002013720.1|DPER	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC6600313|XP_026849051.1|DPER	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC6592947|XP_002017691.1|DPER	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC6600311|XP_002025365.2|DPER	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC6599619|XP_026849500.1|DPER	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC6600249|XP_026849073.1|DPER	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC113564897|XP_026839974.1|DPER	LOC6896795|XP_033241765.1|DPSE
OG0000068	LOC6595222|XP_026849095.1|DPER	LOC26532323|XP_033236250.1|DPSE
OG0000068	LOC6593500|XP_002019163.2|DPER	LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC6597733|XP_026846914.1|DPER	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC6593153|XP_002018327.2|DPER	LOC4804621|XP_033234564.1|DPSE
OG0000069	LOC113566578|XP_026848593.1|DPER	LOC6897757|XP_002137862.3|DPSE
OG0000069	LOC113566222|XP_026846742.1|DPER	LOC117184682|XP_033239188.1|DPSE, LOC117184751|XP_033239465.1|DPSE
OG0000070	LOC6593928|XP_002019257.1|DPER	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC6600003|XP_026849240.1|DPER	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC6593930|XP_002019259.1|DPER	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC6593929|XP_002019258.1|DPER	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC113566413|XP_026847671.1|DPER	LOC6900130|XP_033241129.1|DPSE
OG0000071	LOC6602203|XP_002027211.2|DPER	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC6602202|XP_002027210.1|DPER	LOC6900213|XP_033239373.1|DPSE
OG0000071	LOC6602204|XP_002027212.1|DPER	LOC6900212|XP_002135544.1|DPSE
OG0000072	LOC6589942|XP_002015970.1|DPER	LOC4803792|XP_001360452.3|DPSE
OG0000072	LOC6589935|XP_002015963.1|DPER	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC6589940|XP_026842218.1|DPER	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC6590059|XP_002016391.2|DPER	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC6596773|XP_026845891.1|DPER	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC6598784|XP_026845038.1|DPER	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC6601461|XP_002026428.1|DPER	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC6595912|XP_002021058.1|DPER	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC6599641|XP_026849541.1|DPER	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC6599637|XP_002024747.1|DPER	LOC6904089|XP_002136430.3|DPSE
OG0000075	LOC6599639|XP_002024749.1|DPER	LOC4814158|XP_001354304.1|DPSE
OG0000075	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC6599642|XP_002024752.1|DPER	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC6599674|XP_026847351.1|DPER	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC6592161|XP_002017347.1|DPER	LOC6897658|XP_002137797.2|DPSE
OG0000076	LOC6592159|XP_026850722.1|DPER	LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC6597369|XP_002022410.2|DPER	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC6597368|XP_002022409.1|DPER	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC6592709|XP_002018511.1|DPER	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC6594922|XP_002020130.2|DPER	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC6601317|XP_026842235.1|DPER	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC6588313|XP_026850466.1|DPER	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC6590621|XP_002016708.1|DPER	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC6595620|XP_026844510.1|DPER	LOC6903186|XP_002132885.3|DPSE
OG0000078	LOC6592106|XP_002017289.1|DPER	LOC6897646|XP_002137789.2|DPSE
OG0000078	LOC6596196|XP_002021125.1|DPER	LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC6594273|XP_026849445.1|DPER	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC6599452|XP_002024516.1|DPER	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC6598424|XP_002023602.1|DPER	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC6589425|XP_026844350.1|DPER	LOC6902977|XP_015036111.2|DPSE
OG0000079	LOC6588939|XP_002014909.1|DPER	LOC6902942|XP_002132668.2|DPSE
OG0000079	LOC6589087|XP_002014969.1|DPER	LOC6902963|XP_002132689.1|DPSE
OG0000079	LOC113565681|XP_026844239.1|DPER	LOC6902964|XP_015036104.1|DPSE
OG0000079	LOC6589088|XP_002014970.1|DPER	LOC117183178|XP_033235181.1|DPSE
OG0000079	LOC6589089|XP_002014971.1|DPER	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC6589086|XP_002014968.1|DPER	LOC4817314|XP_001356685.1|DPSE
OG0000080	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC6601604|XP_026841767.1|DPER	LOC4805687|XP_001362046.3|DPSE
OG0000081	LOC6601043|XP_026849686.1|DPER	LOC4811957|XP_001352460.4|DPSE
OG0000082	LOC6590930|XP_002016009.1|DPER	LOC4803829|XP_001360483.2|DPSE
OG0000082	LOC6587757|XP_002012761.1|DPER	LOC4800945|XP_001358129.3|DPSE
OG0000082	LOC6588213|XP_002013604.1|DPER	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC6589605|XP_002014312.2|DPER	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC6593873|XP_002019170.1|DPER	LOC117183164|XP_015036952.2|DPSE
OG0000083	LOC6593874|XP_026842967.1|DPER	LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC113565380|XP_026842968.1|DPER	LOC6902371|XP_002133317.3|DPSE
OG0000083	LOC6593875|XP_002019172.1|DPER	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC6591191|XP_002015915.1|DPER	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC6600795|XP_002025966.1|DPER	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC6602084|XP_026841580.1|DPER	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC6590808|XP_002016354.1|DPER	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC6602085|XP_002027163.1|DPER	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC6589907|XP_002016516.1|DPER	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC6589273|XP_026844109.1|DPER	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC6593903|XP_002018780.1|DPER	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC6589141|XP_002014431.1|DPER	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC6601258|XP_002026327.1|DPER	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC6593404|XP_002018858.2|DPER	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC6591475|XP_002017466.2|DPER	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC6591474|XP_002017465.1|DPER	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC113565706|XP_026844403.1|DPER	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC6601937|XP_002026979.1|DPER	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC6592691|XP_002017728.1|DPER	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC6593093|XP_026842252.1|DPER	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC113566321|XP_026847263.1|DPER	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC6601034|XP_002026122.2|DPER	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC6587436|XP_026850695.1|DPER	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC6589208|XP_002014698.1|DPER	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC6588440|XP_002013817.1|DPER	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC6588470|XP_002013826.1|DPER	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC6591879|XP_002017077.1|DPER	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC6591877|XP_002017075.1|DPER	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC6591761|XP_002017422.1|DPER	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC6591878|XP_002017076.1|DPER	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC6588885|XP_026844631.1|DPER	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC6592489|XP_002018395.2|DPER	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC6595624|XP_002020698.1|DPER	LOC6899211|XP_002136312.2|DPSE
OG0000093	LOC6597406|XP_002022414.1|DPER	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC6600289|XP_026849039.1|DPER	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC6587848|XP_002013277.1|DPER	LOC4801917|XP_001358935.4|DPSE
OG0000096	LOC6588640|XP_002013209.1|DPER	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC6588001|XP_002013207.1|DPER	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC6587692|XP_002012897.1|DPER	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC6593471|XP_026843094.1|DPER	LOC4816202|XP_001355846.3|DPSE
