Orthogroup	CQUI.longest_only	AEAL.longest_only
OG0000027	LOC6034855|XP_001845125.1|CQUI, LOC6034856|XP_038111639.1|CQUI	LOC115265571|XP_029727062.1|AEAL, LOC115253746|XP_029726930.1|AEAL, LOC115253563|XP_019564355.2|AEAL, LOC109432453|XP_019564330.2|AEAL, LOC109421223|XP_019551254.2|AEAL, LOC115265527|XP_029726929.1|AEAL, LOC115253427|XP_019564349.2|AEAL, LOC115265528|XP_029726931.1|AEAL, LOC109432477|XP_019564350.2|AEAL, LOC115265570|XP_029727061.1|AEAL, LOC115265526|XP_029726928.1|AEAL, LOC115253430|XP_019564352.2|AEAL, LOC109432478|XP_029726927.1|AEAL, LOC109421332|XP_019551387.2|AEAL, LOC115259291|XP_029715685.1|AEAL
OG0000027	LOC6034839|XP_001845110.1|CQUI	LOC109421336|XP_019551391.1|AEAL, LOC115265525|XP_029726926.1|AEAL
OG0000027	LOC6034845|XP_001845116.1|CQUI, LOC6034846|XP_001845117.1|CQUI	LOC109432444|XP_019564322.2|AEAL, LOC109421229|XP_019551259.2|AEAL, LOC109432443|XP_019564321.2|AEAL, LOC109421228|XP_019551258.2|AEAL
OG0000027	LOC6034842|XP_001845113.1|CQUI	LOC109421231|XP_019564335.2|AEAL
OG0000028	LOC119769830|XP_038119448.1|CQUI, LOC119770585|XP_038121681.1|CQUI	LOC109426605|XP_029727488.1|AEAL, LOC115265692|XP_029727512.1|AEAL, LOC109426631|XP_029727489.1|AEAL, LOC109426606|XP_029727487.1|AEAL, LOC109426604|XP_019557684.2|AEAL, LOC109417943|XP_019547632.2|AEAL, LOC109426743|XP_029709980.1|AEAL
OG0000029	LOC119770835|XP_038122320.1|CQUI, LOC6032197|XP_038121223.1|CQUI	LOC115269113|XP_029733384.1|AEAL, LOC109432586|XP_019564475.2|AEAL, LOC109397173|XP_029733388.1|AEAL, LOC109432589|XP_019564477.2|AEAL, LOC115269043|XP_029733198.1|AEAL, LOC109432591|XP_029733199.1|AEAL, LOC115269094|XP_029733307.1|AEAL, LOC109397170|XP_019525050.2|AEAL, LOC109432585|XP_029733202.1|AEAL, LOC115269114|XP_029733386.1|AEAL, LOC115269116|XP_029733389.1|AEAL
OG0000029	LOC6054715|XP_001891378.1|CQUI	LOC115265698|XP_029727519.1|AEAL, LOC115265712|XP_029727533.1|AEAL, LOC115265694|XP_029727515.1|AEAL
OG0000029	LOC119767641|XP_038112578.1|CQUI, LOC6036832|XP_038117253.1|CQUI, LOC119767638|XP_038112572.1|CQUI, LOC6033928|XP_001844317.2|CQUI, LOC6033925|XP_001844314.1|CQUI, LOC6033924|XP_001844313.2|CQUI, LOC6033923|XP_001844312.1|CQUI, LOC6033927|XP_001844316.1|CQUI	LOC115264083|XP_029723257.1|AEAL, LOC115264363|XP_029723881.1|AEAL
OG0000029	LOC6052046|XP_001868378.1|CQUI, LOC6052045|XP_001868377.1|CQUI, LOC6051109|XP_001867594.2|CQUI, LOC6042971|XP_001854129.2|CQUI, LOC6042962|XP_001854087.2|CQUI, LOC6042967|XP_001854113.2|CQUI, LOC6042966|XP_001854108.2|CQUI, LOC119768731|XP_038115519.1|CQUI, LOC6039478|XP_001849082.2|CQUI, LOC6039479|XP_038116652.1|CQUI, LOC119768730|XP_038115518.1|CQUI, LOC6039088|XP_001848759.2|CQUI	LOC109425457|XP_019556272.2|AEAL, LOC115261105|XP_029718339.1|AEAL
OG0000031	LOC6037443|XP_038110196.1|CQUI, LOC6037444|XP_001847357.2|CQUI, LOC6037442|XP_038112627.1|CQUI	LOC109622184|XP_029732913.1|AEAL, LOC115267932|XP_029731534.1|AEAL, LOC109403189|XP_029731533.1|AEAL, LOC109622286|XP_029732911.1|AEAL, LOC109403147|XP_029732221.1|AEAL, LOC115268871|XP_029732907.1|AEAL, LOC109622133|XP_029731542.1|AEAL, LOC109403188|XP_029732912.1|AEAL, LOC109622182|XP_029731541.1|AEAL
OG0000031	LOC6052086|XP_038110691.1|CQUI	LOC115253560|XP_029713715.1|AEAL, LOC115257879|XP_029713709.1|AEAL
OG0000031	LOC6052089|XP_001868416.1|CQUI	LOC115257854|XP_029713671.1|AEAL, LOC109403394|XP_019531763.2|AEAL
OG0000031	LOC6052091|XP_001868417.2|CQUI	LOC115257634|XP_029713321.1|AEAL, LOC115257385|XP_029712776.1|AEAL, LOC109403393|XP_029712807.1|AEAL, LOC115257883|XP_029713713.1|AEAL
OG0000031	LOC6052096|XP_038111674.1|CQUI, LOC6052094|XP_001868420.2|CQUI, LOC6045845|XP_001863128.1|CQUI, LOC6045839|XP_001863129.2|CQUI	LOC115257390|XP_029712796.1|AEAL, LOC115257425|XP_029712868.1|AEAL, LOC109403416|XP_019531788.2|AEAL, LOC115257407|XP_029712833.1|AEAL, LOC115257859|XP_029713678.1|AEAL, LOC109403414|XP_029713283.1|AEAL, LOC109416716|XP_029713308.1|AEAL, LOC115257689|XP_029713417.1|AEAL, LOC115257849|XP_029713666.1|AEAL, LOC109416732|XP_029713153.1|AEAL, LOC109416725|XP_029713140.1|AEAL, LOC109403407|XP_019531780.1|AEAL, LOC115257575|XP_029713212.1|AEAL
OG0000032	LOC6043364|XP_038120746.1|CQUI	LOC109404182|XP_019532551.2|AEAL
OG0000034	LOC6031147|XP_001841990.2|CQUI	LOC109622501|XP_019932420.2|AEAL
OG0000034	LOC6031148|XP_038117685.1|CQUI	LOC109622498|XP_029726333.1|AEAL
OG0000034	LOC6045701|XP_001863009.1|CQUI	LOC109422421|XP_019552762.2|AEAL
OG0000036	LOC6035433|XP_001845622.2|CQUI	LOC109430321|XP_029722919.1|AEAL, LOC115253701|XP_029730650.1|AEAL
OG0000036	LOC6054487|XP_001870389.2|CQUI, LOC6052070|XP_001868396.2|CQUI, LOC6042639|XP_001870701.2|CQUI, LOC6050000|XP_001866674.1|CQUI	LOC109414897|XP_019544289.2|AEAL, LOC109416024|XP_029731286.1|AEAL, LOC109414876|XP_029714408.1|AEAL, LOC109416023|XP_029731289.1|AEAL
OG0000036	LOC6046380|XP_001863590.1|CQUI	LOC109427449|XP_029711324.1|AEAL
OG0000036	LOC6042513|XP_001851827.2|CQUI, LOC6042512|XP_001851819.2|CQUI, LOC6039251|XP_001848886.2|CQUI, LOC6039250|XP_001848885.2|CQUI, LOC6054371|XP_001870297.2|CQUI	LOC109416028|XP_019545539.2|AEAL, LOC115269483|XP_029734122.1|AEAL, LOC115269488|XP_029734128.1|AEAL, LOC109425619|XP_029734679.1|AEAL, LOC115254234|XP_029734129.1|AEAL, LOC109425636|XP_019556421.2|AEAL, LOC109423473|XP_029734681.1|AEAL, LOC115269482|XP_029734121.1|AEAL, LOC109422852|XP_019553295.2|AEAL
OG0000037	LOC6043093|XP_001855590.2|CQUI, LOC6043095|XP_001855599.1|CQUI, LOC6043092|XP_038114420.1|CQUI	LOC109421512|XP_029727599.1|AEAL, LOC109421510|XP_019551560.2|AEAL, LOC109402061|XP_029711245.1|AEAL, LOC109622959|XP_019932969.2|AEAL, LOC109421511|XP_029717238.1|AEAL
OG0000038	LOC6034620|XP_001844912.2|CQUI	LOC109404373|XP_019532766.1|AEAL, LOC115270368|XP_029735750.1|AEAL
OG0000038	LOC6034627|XP_001844918.2|CQUI, LOC119769269|XP_038117155.1|CQUI, LOC119770095|XP_038120251.1|CQUI	LOC109404300|XP_019532679.1|AEAL, LOC115265054|XP_029725109.1|AEAL, LOC109403140|XP_019531426.2|AEAL
OG0000038	LOC6034638|XP_001844928.1|CQUI, LOC6034640|XP_038117327.1|CQUI, LOC6034649|XP_001844939.2|CQUI, LOC119769358|XP_038117332.1|CQUI, LOC119769361|XP_038117335.1|CQUI, LOC119769360|XP_038117334.1|CQUI, LOC6034639|XP_038117328.1|CQUI, LOC119769359|XP_038117333.1|CQUI, LOC119769356|XP_038117330.1|CQUI, LOC119769855|XP_038119511.1|CQUI, LOC119769273|XP_038117161.1|CQUI, LOC6034643|XP_001844933.2|CQUI	LOC109404310|XP_019532688.1|AEAL, LOC109403106|XP_019531388.2|AEAL, LOC115265052|XP_029725107.1|AEAL, LOC109403102|XP_019531384.1|AEAL, LOC109404311|XP_019532690.1|AEAL
OG0000038	LOC119769357|XP_038117331.1|CQUI	LOC109404353|XP_019532747.2|AEAL, LOC109399493|XP_019527484.1|AEAL, LOC109399495|XP_029736036.1|AEAL
OG0000038	LOC119769272|XP_038117160.1|CQUI, LOC119769271|XP_038117159.1|CQUI	LOC109403117|XP_019531397.2|AEAL, LOC115269903|XP_029734564.1|AEAL, LOC109404330|XP_019532705.2|AEAL
OG0000038	LOC6051896|XP_001868252.2|CQUI	LOC115268370|XP_029732241.1|AEAL, LOC109425906|XP_019556824.1|AEAL
OG0000038	LOC6031335|XP_038106837.1|CQUI	LOC115265051|XP_029725106.1|AEAL, LOC109403100|XP_019531382.1|AEAL, LOC109404307|XP_019532685.1|AEAL, LOC109433067|XP_019564999.2|AEAL
OG0000038	LOC6034628|XP_001844919.2|CQUI	LOC109403138|XP_019531425.1|AEAL, LOC115270366|XP_029735747.1|AEAL, LOC109404304|XP_019532681.1|AEAL
OG0000038	LOC119769854|XP_038119510.1|CQUI	LOC109404277|XP_019532658.2|AEAL, LOC115270370|XP_029735754.1|AEAL, LOC115265074|XP_029725132.1|AEAL, LOC109403105|XP_019531387.2|AEAL, LOC115265072|XP_029725130.1|AEAL, LOC109403093|XP_019531376.2|AEAL, LOC115265055|XP_029725112.1|AEAL, LOC109403110|XP_019531392.2|AEAL, LOC115265071|XP_029725129.1|AEAL, LOC109404306|XP_019532683.1|AEAL, LOC109404315|XP_019532693.1|AEAL
OG0000038	LOC119770241|XP_038120635.1|CQUI	LOC109403112|XP_019531394.2|AEAL, LOC115265075|XP_029725133.1|AEAL, LOC115265056|XP_029725113.1|AEAL, LOC115265058|XP_029725115.1|AEAL, LOC109403101|XP_029725127.1|AEAL, LOC115270371|XP_029735755.1|AEAL
OG0000039	LOC6035422|XP_001845614.2|CQUI, LOC6035423|XP_001845615.2|CQUI, LOC6035424|XP_038106274.1|CQUI, LOC6035425|XP_038106266.1|CQUI, LOC6033015|XP_001843523.2|CQUI, LOC6046336|XP_001863555.2|CQUI, LOC6044717|XP_038115204.1|CQUI	LOC115262125|XP_029720056.1|AEAL, LOC115267561|XP_029730501.1|AEAL, LOC115262034|XP_029719825.1|AEAL, LOC109416579|XP_019546202.2|AEAL, LOC109404256|XP_029720555.1|AEAL, LOC109416577|XP_019546200.2|AEAL, LOC109429852|XP_019561385.2|AEAL
OG0000039	LOC6045138|XP_001862537.2|CQUI	LOC109433331|XP_029732953.1|AEAL
OG0000039	LOC6033345|XP_001843808.2|CQUI, LOC6048226|XP_001865174.2|CQUI, LOC6048225|XP_001865176.2|CQUI	LOC115262156|XP_029720202.1|AEAL, LOC109419154|XP_029722994.1|AEAL, LOC115264233|XP_029723884.1|AEAL, LOC109419155|XP_019548922.2|AEAL
OG0000039	LOC6048220|XP_038120639.1|CQUI	LOC109419189|XP_029720551.1|AEAL, LOC115263721|XP_029722835.1|AEAL, LOC109419188|XP_029722824.1|AEAL, LOC109407083|XP_029722987.1|AEAL
OG0000041	LOC6043424|XP_001858991.1|CQUI, LOC6043426|XP_038116385.1|CQUI, LOC6043423|XP_001858986.2|CQUI, LOC6043427|XP_038116386.1|CQUI, LOC6043428|XP_038116387.1|CQUI	LOC109422559|XP_029727967.1|AEAL, LOC109422710|XP_029727894.1|AEAL
OG0000043	LOC119770262|XP_038120732.1|CQUI	LOC109408672|XP_019537578.2|AEAL
OG0000043	LOC6035302|XP_038116309.1|CQUI, LOC6035304|XP_001845522.2|CQUI, LOC6035303|XP_038116308.1|CQUI	LOC109414818|XP_019544201.2|AEAL, LOC109418033|XP_029726645.1|AEAL
OG0000044	LOC6043407|XP_038120989.1|CQUI	LOC115264850|XP_029724740.1|AEAL, LOC109422698|XP_029727931.1|AEAL
OG0000045	LOC6041463|XP_001850720.2|CQUI	LOC109420202|XP_019550070.2|AEAL, LOC109409992|XP_019539065.1|AEAL
OG0000045	LOC6041462|XP_038118004.1|CQUI	LOC115265341|XP_029725836.1|AEAL, LOC109420201|XP_019550068.1|AEAL
OG0000045	LOC6041468|XP_001850724.1|CQUI	LOC109420161|XP_019550034.2|AEAL, LOC109420162|XP_019550036.2|AEAL, LOC109410052|XP_029718040.1|AEAL, LOC109410051|XP_029718041.1|AEAL, LOC109420181|XP_029725251.1|AEAL, LOC109410030|XP_029718039.1|AEAL, LOC109420163|XP_019550037.2|AEAL, LOC109410049|XP_019539131.2|AEAL
OG0000045	LOC6041465|XP_001850721.2|CQUI	LOC109410053|XP_019539134.2|AEAL, LOC115260842|XP_029718022.1|AEAL
OG0000047	LOC6034913|XP_001845179.1|CQUI	LOC109430117|XP_029718231.1|AEAL
OG0000048	LOC6042064|XP_001851216.1|CQUI	LOC109426621|XP_019557695.1|AEAL, LOC115265708|XP_029727528.1|AEAL
OG0000048	LOC6042091|XP_038120615.1|CQUI	LOC109426620|XP_019557694.2|AEAL, LOC115265702|XP_029727525.1|AEAL
OG0000049	LOC119770327|XP_038120923.1|CQUI	LOC109399452|XP_019527436.2|AEAL
OG0000049	LOC6040028|XP_001849502.2|CQUI	LOC109399533|XP_019527529.1|AEAL, LOC109398113|XP_019526019.1|AEAL
OG0000049	LOC6038239|XP_001848065.2|CQUI	LOC115263197|XP_029722019.1|AEAL, LOC115263209|XP_029722054.1|AEAL, LOC109430845|XP_019562486.2|AEAL
OG0000051	LOC6049623|XP_001866350.2|CQUI, LOC6049624|XP_001866351.2|CQUI, LOC6049622|XP_001866349.2|CQUI	LOC109430500|XP_029732671.1|AEAL
OG0000051	LOC6049616|XP_001866343.2|CQUI	LOC109413829|XP_019543100.2|AEAL, LOC109430428|XP_029732623.1|AEAL, LOC109430433|XP_019562037.2|AEAL, LOC115268560|XP_029732528.1|AEAL, LOC109413823|XP_019543095.2|AEAL
OG0000051	LOC6043147|XP_038117609.1|CQUI	LOC109409607|XP_029718954.1|AEAL, LOC109430439|XP_019562042.2|AEAL, LOC115255265|XP_029709099.1|AEAL, LOC109413830|XP_029709535.1|AEAL, LOC109405777|XP_029730639.1|AEAL, LOC109430435|XP_019562039.2|AEAL, LOC109430411|XP_019562018.2|AEAL, LOC109413821|XP_019543093.2|AEAL, LOC115268580|XP_029732559.1|AEAL, LOC109405721|XP_019534339.2|AEAL, LOC115267635|XP_029730641.1|AEAL
OG0000053	LOC6042358|XP_001851486.2|CQUI	LOC109399585|XP_019527609.2|AEAL
OG0000053	LOC6053872|XP_001869889.2|CQUI	LOC109426036|XP_019557019.2|AEAL
OG0000053	LOC6037642|XP_001847529.2|CQUI	LOC109426037|XP_029731825.1|AEAL
OG0000053	LOC6053871|XP_001869888.2|CQUI	LOC109426035|XP_019557018.2|AEAL
OG0000053	LOC6049882|XP_001866573.2|CQUI	LOC109410996|XP_019540003.2|AEAL, LOC109410901|XP_019539963.2|AEAL
OG0000054	LOC6047251|XP_038118267.1|CQUI	LOC109408663|XP_019537561.2|AEAL
OG0000054	LOC6047253|XP_001864335.2|CQUI	LOC109403074|XP_019531357.2|AEAL
OG0000054	LOC6047252|XP_001864334.2|CQUI, LOC6047266|XP_038120120.1|CQUI	LOC109408662|XP_019537559.2|AEAL
OG0000054	LOC6051751|XP_001868138.2|CQUI, LOC6051753|XP_038112406.1|CQUI, LOC6047254|XP_038118865.1|CQUI	LOC109408659|XP_029735838.1|AEAL
OG0000054	LOC6050365|XP_038117140.1|CQUI	LOC109408675|XP_029734574.1|AEAL
OG0000054	LOC6035650|XP_038104780.1|CQUI, LOC6050366|XP_038119770.1|CQUI	LOC109403053|XP_029735706.1|AEAL, LOC109408692|XP_029734575.1|AEAL, LOC109403004|XP_019531261.2|AEAL, LOC109408694|XP_019537603.2|AEAL
OG0000055	LOC6036945|XP_001846918.2|CQUI, LOC6044197|XP_001861742.2|CQUI, LOC6044200|XP_001861740.1|CQUI	LOC115256529|XP_029711077.1|AEAL
OG0000056	LOC6046589|XP_038114917.1|CQUI, LOC6046586|XP_001863762.1|CQUI, LOC6046588|XP_001863763.1|CQUI	LOC115254536|XP_029707956.1|AEAL, LOC109397278|XP_029712433.1|AEAL, LOC109423208|XP_019553687.2|AEAL
OG0000057	LOC119767785|XP_038113195.1|CQUI, LOC119767326|XP_038111599.1|CQUI, LOC119768897|XP_038116609.1|CQUI	LOC115258036|XP_029713891.1|AEAL
OG0000057	LOC119766228|XP_038106596.1|CQUI	LOC115255772|XP_029709759.1|AEAL
OG0000057	LOC119765930|XP_038106131.1|CQUI	LOC115264355|XP_029723876.1|AEAL
OG0000057	LOC119766168|XP_038106507.1|CQUI	LOC109417705|XP_029724028.1|AEAL
OG0000057	LOC119766112|XP_038106436.1|CQUI	LOC115259320|XP_029715715.1|AEAL, LOC115261998|XP_029719796.1|AEAL, LOC115258011|XP_029713868.1|AEAL
OG0000057	LOC119769936|XP_038119740.1|CQUI, LOC119769105|XP_038116933.1|CQUI, LOC119769867|XP_038119528.1|CQUI, LOC119766269|XP_038106642.1|CQUI, LOC119769777|XP_038119303.1|CQUI, LOC119768896|XP_038116608.1|CQUI, LOC119768945|XP_038116710.1|CQUI, LOC119770386|XP_038121076.1|CQUI, LOC119769146|XP_038116976.1|CQUI	LOC115255407|XP_029709358.1|AEAL, LOC115254625|XP_029708120.1|AEAL
OG0000057	LOC119771118|XP_038122445.1|CQUI, LOC119769599|XP_038118604.1|CQUI	LOC115255318|XP_029709184.1|AEAL
OG0000057	LOC119765267|XP_038104717.1|CQUI	LOC115261653|XP_029719414.1|AEAL
OG0000058	LOC6045941|XP_001863218.2|CQUI	LOC109413458|XP_019542679.2|AEAL
OG0000058	LOC6049584|XP_001866314.2|CQUI, LOC119770688|XP_038121949.1|CQUI, LOC6049585|XP_001866315.2|CQUI	LOC115265775|XP_029727582.1|AEAL, LOC109623107|XP_019933135.2|AEAL
OG0000058	LOC6045940|XP_001863217.1|CQUI	LOC109405129|XP_019533674.2|AEAL
OG0000060	LOC6052719|XP_038111213.1|CQUI	LOC115253826|XP_029711789.1|AEAL, LOC109415565|XP_019544994.1|AEAL, LOC109431105|XP_029711394.1|AEAL, LOC115256864|XP_029711798.1|AEAL
OG0000060	LOC6034874|XP_038108204.1|CQUI	LOC109421315|XP_029726943.1|AEAL, LOC109621270|XP_029727055.1|AEAL
OG0000061	LOC6034211|XP_001844564.2|CQUI, LOC6034202|XP_038108803.1|CQUI	LOC109412069|XP_029714346.1|AEAL, LOC109424634|XP_019555343.1|AEAL
OG0000061	LOC6034206|XP_001844559.1|CQUI	LOC109424660|XP_029720897.1|AEAL, LOC109412073|XP_029720896.1|AEAL, LOC109424630|XP_019555340.2|AEAL
OG0000061	LOC6034209|XP_001844562.2|CQUI	LOC109412047|XP_019541235.2|AEAL, LOC115259629|XP_029716255.1|AEAL, LOC109398453|XP_029716337.1|AEAL, LOC109424658|XP_019555373.2|AEAL
OG0000064	LOC6032658|XP_038104168.1|CQUI	LOC109430841|XP_029724254.1|AEAL, LOC109621615|XP_029714523.1|AEAL, LOC115253505|XP_029724189.1|AEAL
OG0000064	LOC119765271|XP_038104730.1|CQUI	LOC109409945|XP_029722726.1|AEAL, LOC115255481|XP_029709469.1|AEAL, LOC115257567|XP_029713201.1|AEAL, LOC115256635|XP_029711328.1|AEAL, LOC115256772|XP_029711584.1|AEAL, LOC109432101|XP_019563941.2|AEAL, LOC115259833|XP_029716525.1|AEAL, LOC115261637|XP_029719399.1|AEAL, LOC115268307|XP_029732199.1|AEAL, LOC115255035|XP_029708607.1|AEAL, LOC109417501|XP_029732482.1|AEAL
OG0000067	LOC6032826|XP_038121454.1|CQUI	LOC109411462|XP_019540532.2|AEAL
OG0000068	LOC6036588|XP_038118645.1|CQUI, LOC6036586|XP_001846619.2|CQUI	LOC109417573|XP_029725470.1|AEAL, LOC109417572|XP_029725464.1|AEAL, LOC115265252|XP_029725472.1|AEAL
OG0000068	LOC6042516|XP_001851810.2|CQUI	LOC109431213|XP_019562968.2|AEAL
OG0000068	LOC6042515|XP_038108176.1|CQUI	LOC109420142|XP_029724370.1|AEAL
OG0000068	LOC6042514|XP_001851807.2|CQUI	LOC109420119|XP_019549974.2|AEAL
OG0000068	LOC6036917|XP_001846892.2|CQUI	LOC109412631|XP_029724411.1|AEAL
OG0000071	LOC119767574|XP_038112401.1|CQUI	LOC115257539|XP_029713128.1|AEAL
OG0000071	LOC119766520|XP_038107045.1|CQUI	LOC115257416|XP_029712856.1|AEAL
OG0000071	LOC6035460|XP_038107044.1|CQUI, LOC6035462|XP_001845648.2|CQUI, LOC6044126|XP_001861681.2|CQUI	LOC109431530|XP_019563303.2|AEAL, LOC115263888|XP_029723093.1|AEAL, LOC109422248|XP_019552407.2|AEAL, LOC115257508|XP_029713040.1|AEAL
OG0000071	LOC6035447|XP_001845634.1|CQUI	LOC109403425|XP_029713225.1|AEAL, LOC115257855|XP_029713672.1|AEAL, LOC115257461|XP_029712919.1|AEAL
OG0000072	LOC6046366|XP_038106922.1|CQUI	LOC115268666|XP_029732638.1|AEAL, LOC109421042|XP_019551076.2|AEAL, LOC109429450|XP_019560947.2|AEAL
OG0000072	LOC6037132|XP_001847069.2|CQUI	LOC115266224|XP_029728065.1|AEAL, LOC115260126|XP_029716892.1|AEAL, LOC109430558|XP_019562176.2|AEAL
OG0000072	LOC6046369|XP_001863585.1|CQUI, LOC6046367|XP_001863584.2|CQUI, LOC6046372|XP_001863588.1|CQUI, LOC6046370|XP_001863586.2|CQUI	LOC109429235|XP_019560698.1|AEAL, LOC109429333|XP_029732636.1|AEAL, LOC109421068|XP_019551107.2|AEAL, LOC115258733|XP_029714957.1|AEAL, LOC109429262|XP_019560718.2|AEAL, LOC115255952|XP_029710047.1|AEAL, LOC109421067|XP_019551106.2|AEAL, LOC109429251|XP_019560712.2|AEAL, LOC115258734|XP_029714958.1|AEAL, LOC109429469|XP_029732637.1|AEAL, LOC115258785|XP_029715048.1|AEAL, LOC115258806|XP_029715095.1|AEAL, LOC115268662|XP_029732634.1|AEAL, LOC109421073|XP_019551111.2|AEAL, LOC109428607|XP_019559946.2|AEAL, LOC109421072|XP_019551110.2|AEAL
OG0000073	LOC6036627|XP_001846655.1|CQUI	LOC109413132|XP_019542399.2|AEAL, LOC115257787|XP_029713603.1|AEAL
OG0000073	LOC6046963|XP_038105849.1|CQUI	LOC109413013|XP_029734257.1|AEAL, LOC109432985|XP_019564895.2|AEAL
OG0000073	LOC6034716|XP_038105946.1|CQUI	LOC109416850|XP_029728654.1|AEAL
OG0000073	LOC6042203|XP_038114550.1|CQUI	LOC109418326|XP_029721076.1|AEAL, LOC115253474|XP_029721111.1|AEAL, LOC109428106|XP_029720834.1|AEAL
OG0000073	LOC6048663|XP_038117915.1|CQUI	LOC109425229|XP_029736164.1|AEAL
OG0000073	LOC6042684|XP_038116667.1|CQUI	LOC115257328|XP_029712644.1|AEAL, LOC109428579|XP_029712660.1|AEAL
OG0000074	LOC6032868|XP_001843393.1|CQUI	LOC109432023|XP_019563874.2|AEAL, LOC115265383|XP_029726109.1|AEAL
OG0000074	LOC6032869|XP_001843394.2|CQUI	LOC109409751|XP_019538800.1|AEAL, LOC115265384|XP_029726110.1|AEAL
OG0000074	LOC6032872|XP_038117359.1|CQUI, LOC119768790|XP_038115896.1|CQUI	LOC115265385|XP_029726111.1|AEAL, LOC109409748|XP_019538795.2|AEAL
OG0000074	LOC6049339|XP_001866118.2|CQUI, LOC119769377|XP_038117358.1|CQUI, LOC6049343|XP_038117357.1|CQUI, LOC6049341|XP_001866122.2|CQUI, LOC6032899|XP_001843424.2|CQUI, LOC6032870|XP_001843395.2|CQUI, LOC6043916|XP_001861478.2|CQUI	LOC109409740|XP_019538788.1|AEAL, LOC109431992|XP_019563841.2|AEAL, LOC109432002|XP_019563852.2|AEAL, LOC109409741|XP_019538789.2|AEAL, LOC115265379|XP_029726076.1|AEAL, LOC109409742|XP_019538790.2|AEAL, LOC109432055|XP_019563904.2|AEAL, LOC109409755|XP_019538804.2|AEAL
OG0000074	LOC6032877|XP_001843402.2|CQUI, LOC6032878|XP_038115901.1|CQUI, LOC119768791|XP_038115897.1|CQUI, LOC6032830|XP_001843365.2|CQUI	LOC109432112|XP_019563945.2|AEAL, LOC115265380|XP_029726078.1|AEAL, LOC109409753|XP_019538802.2|AEAL, LOC109432077|XP_019563923.2|AEAL
OG0000075	LOC6037261|XP_038121511.1|CQUI, LOC6037263|XP_001847191.2|CQUI, LOC6037266|XP_001847194.2|CQUI, LOC119770532|XP_038121512.1|CQUI, LOC6037267|XP_001847195.2|CQUI, LOC6037265|XP_001847193.1|CQUI	LOC109425649|XP_019556434.2|AEAL, LOC109423364|XP_019553894.2|AEAL
OG0000076	LOC6052885|XP_038117932.1|CQUI	LOC109407440|XP_029729634.1|AEAL, LOC109416499|XP_029729635.1|AEAL, LOC115263299|XP_029722354.1|AEAL, LOC115263274|XP_029722275.1|AEAL, LOC115263264|XP_029722253.1|AEAL
OG0000076	LOC119770103|XP_038120268.1|CQUI	LOC109419190|XP_019548944.2|AEAL, LOC109407082|XP_029722843.1|AEAL
OG0000077	LOC6034293|XP_038107616.1|CQUI	LOC109621769|XP_019931447.1|AEAL, LOC109422254|XP_019552411.1|AEAL
OG0000077	LOC119766730|XP_038108150.1|CQUI	LOC109414298|XP_019543658.1|AEAL
OG0000077	LOC6034296|XP_038108770.1|CQUI	LOC109621770|XP_019931448.1|AEAL, LOC109422250|XP_029724569.1|AEAL, LOC115264706|XP_029724573.1|AEAL
OG0000077	LOC6035184|XP_038117374.1|CQUI	LOC115264212|XP_029723572.1|AEAL, LOC109424852|XP_019555595.1|AEAL
OG0000078	LOC6049605|XP_038114648.1|CQUI	LOC109410835|XP_019539914.2|AEAL, LOC115256245|XP_029710368.1|AEAL
OG0000080	LOC6033299|XP_001843765.2|CQUI, LOC6052278|XP_038114013.1|CQUI	LOC115270972|XP_029736209.1|AEAL, LOC115262214|XP_029720424.1|AEAL, LOC115262216|XP_029720426.1|AEAL, LOC109425750|XP_019556618.2|AEAL
OG0000080	LOC6051411|XP_001867853.2|CQUI	LOC109426588|XP_019557665.2|AEAL
OG0000080	LOC6039848|XP_001849353.1|CQUI, LOC6036493|XP_001846542.2|CQUI	LOC109423228|XP_019553713.1|AEAL, LOC109397255|XP_019525124.2|AEAL, LOC115263682|XP_029722763.1|AEAL, LOC109412270|XP_019541465.1|AEAL
OG0000080	LOC6036497|XP_038105714.1|CQUI	LOC115260060|XP_029716778.1|AEAL, LOC109423230|XP_019553715.2|AEAL, LOC109397257|XP_019525125.2|AEAL
OG0000080	LOC6036496|XP_001846545.2|CQUI	LOC115253465|XP_029716776.1|AEAL, LOC109397254|XP_019525123.2|AEAL, LOC109423229|XP_019553714.2|AEAL
OG0000081	LOC6032516|XP_038114916.1|CQUI	LOC109422845|XP_019553281.2|AEAL
OG0000081	LOC6046846|XP_001863975.2|CQUI, LOC119768672|XP_038115040.1|CQUI, LOC119769351|XP_038117314.1|CQUI	LOC109399223|XP_019527202.2|AEAL
OG0000081	LOC6040653|XP_001850016.2|CQUI, LOC119768833|XP_038116151.1|CQUI	LOC109426308|XP_019557309.2|AEAL, LOC109411420|XP_029732213.1|AEAL, LOC109402129|XP_019530296.2|AEAL, LOC109426305|XP_019557306.2|AEAL, LOC109402127|XP_019530294.2|AEAL, LOC109420276|XP_019550151.2|AEAL, LOC109397320|XP_029727549.1|AEAL
OG0000081	LOC6036554|XP_038117118.1|CQUI	LOC115254804|XP_029708344.1|AEAL, LOC109401604|XP_029721125.1|AEAL, LOC109410090|XP_019539168.3|AEAL, LOC109622304|XP_019932112.2|AEAL
