Orthogroup	CQUI.longest_only	AALB.longest_only
OG0000074	LOC6049339|XP_001866118.2|CQUI, LOC119769377|XP_038117358.1|CQUI, LOC6049343|XP_038117357.1|CQUI, LOC6049341|XP_001866122.2|CQUI, LOC6032899|XP_001843424.2|CQUI, LOC6032870|XP_001843395.2|CQUI, LOC6043916|XP_001861478.2|CQUI	LOC118462489|XP_035784094.1|AALB, LOC118462490|XP_035784095.1|AALB, LOC118462491|XP_035784096.1|AALB, LOC118462492|XP_035784098.1|AALB, LOC118465572|XP_035789827.1|AALB, LOC118465573|XP_035789828.1|AALB, LOC118462925|XP_035784926.1|AALB
OG0000074	LOC6032877|XP_001843402.2|CQUI, LOC6032878|XP_038115901.1|CQUI, LOC119768791|XP_038115897.1|CQUI, LOC6032830|XP_001843365.2|CQUI	LOC118465722|XP_035790060.1|AALB, LOC118463415|XP_035785860.1|AALB, LOC118463299|XP_035785677.1|AALB, LOC118464633|XP_035787972.1|AALB, LOC118465280|XP_035789213.1|AALB, LOC118463180|XP_035785487.1|AALB
OG0000076	LOC6052885|XP_038117932.1|CQUI	LOC118462886|XP_035784863.1|AALB
OG0000076	LOC119770103|XP_038120268.1|CQUI	LOC118456474|XP_035773167.1|AALB
OG0000077	LOC6034293|XP_038107616.1|CQUI	LOC118467920|XP_035794755.1|AALB
OG0000077	LOC119766730|XP_038108150.1|CQUI	LOC118460116|XP_035780047.1|AALB
OG0000077	LOC6034296|XP_038108770.1|CQUI	LOC118463835|XP_035786622.1|AALB
OG0000077	LOC6035184|XP_038117374.1|CQUI	LOC118466147|XP_035791003.1|AALB
OG0000077	LOC6045157|XP_001862558.2|CQUI	LOC118465737|XP_035790092.1|AALB
OG0000078	LOC6049605|XP_038114648.1|CQUI	LOC118456476|XP_035773179.1|AALB
OG0000080	LOC6033299|XP_001843765.2|CQUI, LOC6052278|XP_038114013.1|CQUI	LOC118463760|XP_035786467.1|AALB
OG0000080	LOC6037192|XP_001847123.2|CQUI	LOC118467641|XP_035794260.1|AALB
OG0000080	LOC6051411|XP_001867853.2|CQUI	LOC118464111|XP_035787092.1|AALB
OG0000080	LOC6039848|XP_001849353.1|CQUI, LOC6036493|XP_001846542.2|CQUI	LOC118460320|XP_035780425.1|AALB
OG0000080	LOC6036492|XP_001846541.1|CQUI	LOC118460319|XP_035780424.1|AALB
OG0000081	LOC6050638|XP_038119589.1|CQUI, LOC6032516|XP_038114916.1|CQUI, LOC6046846|XP_001863975.2|CQUI, LOC119768672|XP_038115040.1|CQUI, LOC119769351|XP_038117314.1|CQUI, LOC6040653|XP_001850016.2|CQUI, LOC119768833|XP_038116151.1|CQUI, LOC6036554|XP_038117118.1|CQUI, LOC119767488|XP_038112134.1|CQUI, LOC119766215|XP_038106582.1|CQUI, LOC119767474|XP_038112079.1|CQUI, LOC6048831|XP_038114225.1|CQUI, LOC119770322|XP_038120914.1|CQUI, LOC6050169|XP_038109602.1|CQUI	LOC118467883|XP_035794688.1|AALB, LOC118467885|XP_035794689.1|AALB
OG0000081	LOC6031300|XP_038114779.1|CQUI	LOC118464126|XP_035787112.1|AALB
OG0000082	LOC6053936|XP_001869938.2|CQUI	LOC118461897|XP_035783644.1|AALB, LOC118461898|XP_035783645.1|AALB
OG0000083	LOC6049436|XP_038110738.1|CQUI	LOC118457381|XP_035774809.1|AALB
OG0000083	LOC6049432|XP_001866193.2|CQUI	LOC118457852|XP_035775635.1|AALB, LOC118457853|XP_035775636.1|AALB
OG0000084	LOC6037438|XP_001847352.2|CQUI	LOC118464662|XP_035788063.1|AALB
OG0000084	LOC6040637|XP_038118743.1|CQUI, LOC6040638|XP_038118742.1|CQUI, LOC6040643|XP_038117287.1|CQUI	LOC118460417|XP_035780598.1|AALB
OG0000084	LOC6040635|XP_001850003.2|CQUI, LOC6040641|XP_001850001.2|CQUI	LOC118464572|XP_035787906.1|AALB, LOC118464665|XP_035788069.1|AALB
OG0000084	LOC6044981|XP_001862405.1|CQUI, LOC6050126|XP_038105300.1|CQUI, LOC6044985|XP_001862409.2|CQUI, LOC6044987|XP_038112285.1|CQUI, LOC6046173|XP_001863404.2|CQUI, LOC6044988|XP_001862412.2|CQUI, LOC6044990|XP_038121275.1|CQUI, LOC6044989|XP_001862413.2|CQUI, LOC6044991|XP_038112291.1|CQUI, LOC6035601|XP_001845751.2|CQUI	LOC118463937|XP_035786798.1|AALB
OG0000085	LOC6043932|XP_001861515.1|CQUI	LOC118463156|XP_035785432.1|AALB
OG0000085	LOC6043704|XP_001861330.2|CQUI	LOC118467757|XP_035794478.1|AALB
OG0000086	LOC6046855|XP_001863974.2|CQUI	LOC118467052|XP_035792946.1|AALB
OG0000087	LOC6046704|XP_001863865.2|CQUI, LOC6046705|XP_001863866.1|CQUI, LOC6046699|XP_038111910.1|CQUI, LOC6046707|XP_001863868.2|CQUI, LOC6046702|XP_001863863.2|CQUI	LOC118461776|XP_035783398.1|AALB
OG0000087	LOC6046700|XP_001863862.1|CQUI	LOC118461322|XP_035782419.1|AALB, LOC118461763|XP_035783391.1|AALB
OG0000088	LOC6043654|XP_038106206.1|CQUI	LOC118462894|XP_035784880.1|AALB
OG0000089	LOC6051513|XP_001867948.1|CQUI	LOC118464755|XP_035788267.1|AALB, LOC118458513|XP_035776977.1|AALB
OG0000089	LOC6044343|XP_001861873.1|CQUI	LOC118465461|XP_035789653.1|AALB
OG0000089	LOC6036223|XP_001846298.2|CQUI, LOC6036139|XP_038118377.1|CQUI	LOC118462651|XP_035784397.1|AALB, LOC118467873|XP_035794676.1|AALB
OG0000089	LOC6032552|XP_001843131.2|CQUI, LOC6052838|XP_038121869.1|CQUI, LOC6042540|XP_038119675.1|CQUI	LOC118458730|XP_035777392.1|AALB
OG0000090	LOC6048426|XP_038107457.1|CQUI	LOC118465859|XP_035790384.1|AALB
OG0000090	LOC6048423|XP_038106295.1|CQUI	LOC118464436|XP_035787701.1|AALB
OG0000091	LOC6037334|XP_038105758.1|CQUI	LOC118468298|XP_035794920.1|AALB
OG0000091	LOC6050543|XP_001867131.2|CQUI	LOC118461078|XP_035781864.1|AALB
OG0000091	LOC6034718|XP_038115256.1|CQUI	LOC118461077|XP_035781863.1|AALB
OG0000092	LOC6043421|XP_001858976.2|CQUI	LOC118457781|XP_035775518.1|AALB
OG0000092	LOC6043413|XP_038116759.1|CQUI	LOC118457780|XP_035775515.1|AALB
OG0000093	LOC6032151|XP_001842804.1|CQUI	LOC118468732|XP_035795763.1|AALB
OG0000093	LOC6031518|XP_038110050.1|CQUI	LOC118462485|XP_035784085.1|AALB
OG0000094	LOC6036946|XP_038120531.1|CQUI, LOC6036948|XP_038120528.1|CQUI, LOC6052036|XP_038120533.1|CQUI, LOC119768838|XP_038116183.1|CQUI, LOC6054728|XP_001870597.2|CQUI, LOC6052393|XP_001868672.1|CQUI, LOC6052389|XP_001868673.2|CQUI, LOC6036596|XP_038120440.1|CQUI, LOC6036597|XP_001846629.2|CQUI	LOC118466575|XP_035792014.1|AALB
OG0000094	LOC6046778|XP_001863915.2|CQUI	LOC118460828|XP_035781369.1|AALB
OG0000098	LOC6045359|XP_001862746.1|CQUI, LOC6045356|XP_038104997.1|CQUI	LOC118458982|XP_035777873.1|AALB
OG0000098	LOC6043057|XP_001855204.2|CQUI	LOC118464703|XP_035788120.1|AALB
OG0000098	LOC6042688|XP_001870709.2|CQUI, LOC6043069|XP_001855260.2|CQUI, LOC6043068|XP_001855257.2|CQUI, LOC6036778|XP_001846774.2|CQUI, LOC6034167|XP_001844468.2|CQUI, LOC6043065|XP_001855237.2|CQUI, LOC6043067|XP_038110530.1|CQUI	LOC118464704|XP_035788121.1|AALB, LOC118464701|XP_035788118.1|AALB, LOC118464705|XP_035788122.1|AALB
OG0000099	LOC6042279|XP_038116741.1|CQUI	LOC118460308|XP_035780403.1|AALB
OG0000099	LOC6042285|XP_001851422.2|CQUI	LOC118460309|XP_035780405.1|AALB
OG0000099	LOC6054549|XP_038116742.1|CQUI	LOC118460316|XP_035780419.1|AALB
OG0000101	LOC6031031|XP_038120612.1|CQUI	LOC118462817|XP_035784730.1|AALB
OG0000102	LOC6042849|XP_038117049.1|CQUI	LOC118464146|XP_035787145.1|AALB
OG0000102	LOC6036514|XP_038106639.1|CQUI	LOC118465171|XP_035789026.1|AALB
OG0000102	LOC6050891|XP_001867414.2|CQUI	LOC118463048|XP_035785187.1|AALB
OG0000102	LOC6039374|XP_038104844.1|CQUI	LOC118457482|XP_035775000.1|AALB
OG0000103	LOC6051635|XP_038111149.1|CQUI	LOC118467670|XP_035794319.1|AALB
OG0000104	LOC6050831|XP_038120913.1|CQUI, LOC6053183|XP_038120915.1|CQUI	LOC118464278|XP_035787434.1|AALB
OG0000105	LOC6047452|XP_038116619.1|CQUI	LOC118457265|XP_035774549.1|AALB
OG0000109	LOC6033915|XP_038109440.1|CQUI, LOC6033917|XP_001844306.2|CQUI, LOC6033910|XP_001844299.2|CQUI, LOC6033911|XP_001844300.2|CQUI	LOC118467353|XP_035793644.1|AALB
OG0000109	LOC6031197|XP_001842037.2|CQUI, LOC6033913|XP_001844302.2|CQUI	LOC118460030|XP_035779864.1|AALB
OG0000109	LOC6033920|XP_038105634.1|CQUI, LOC6033912|XP_001844301.1|CQUI	LOC118459572|XP_035778973.1|AALB
OG0000110	LOC6043136|XP_001856160.2|CQUI, LOC6043134|XP_001856143.2|CQUI	LOC118463974|XP_035786869.1|AALB
OG0000110	LOC6043130|XP_001856154.2|CQUI	LOC118463973|XP_035786868.1|AALB
OG0000111	LOC6047827|XP_001864828.1|CQUI	LOC118469050|XP_035796408.1|AALB
OG0000111	LOC6045849|XP_001863137.1|CQUI	LOC118463092|XP_035785265.1|AALB
OG0000111	LOC6045843|XP_001863132.1|CQUI	LOC118463385|XP_035785816.1|AALB
OG0000111	LOC6045847|XP_001863135.1|CQUI	LOC118467776|XP_035794507.1|AALB
OG0000111	LOC119768008|XP_038114190.1|CQUI, LOC6053278|XP_038106379.1|CQUI	LOC118463948|XP_035786818.1|AALB
OG0000113	LOC6046965|XP_001864079.2|CQUI, LOC6044592|XP_001862083.2|CQUI	LOC118462848|XP_035784798.1|AALB
OG0000114	LOC6051857|XP_001868221.2|CQUI, LOC6051856|XP_001868220.2|CQUI	LOC118458495|XP_035776942.1|AALB
OG0000115	LOC119769006|XP_038116806.1|CQUI, LOC119769062|XP_038116882.1|CQUI, LOC119769300|XP_038117204.1|CQUI, LOC119770503|XP_038121428.1|CQUI, LOC119767757|XP_038113112.1|CQUI, LOC119769036|XP_038116847.1|CQUI, LOC119768898|XP_038116610.1|CQUI, LOC119770514|XP_038121445.1|CQUI, LOC119768934|XP_038116682.1|CQUI, LOC119768953|XP_038116721.1|CQUI, LOC119768578|XP_038114539.1|CQUI, LOC119768960|XP_038116731.1|CQUI, LOC119766209|XP_038106571.1|CQUI, LOC119766471|XP_038106957.1|CQUI, LOC119770116|XP_038120368.1|CQUI, LOC119769253|XP_038117117.1|CQUI, LOC119767398|XP_038111831.1|CQUI, LOC119768979|XP_038116773.1|CQUI, LOC119770429|XP_038121252.1|CQUI, LOC119769087|XP_038116918.1|CQUI, LOC119766175|XP_038106534.1|CQUI, LOC119766067|XP_038106370.1|CQUI, LOC119768902|XP_038116615.1|CQUI, LOC119766513|XP_038107030.1|CQUI, LOC119769021|XP_038116830.1|CQUI, LOC119766262|XP_038106630.1|CQUI, LOC119765938|XP_038106143.1|CQUI, LOC119766332|XP_038106741.1|CQUI, LOC119769159|XP_038116990.1|CQUI, LOC119770232|XP_038120614.1|CQUI, LOC119770238|XP_038120627.1|CQUI, LOC119765981|XP_038106218.1|CQUI, LOC119766230|XP_038106597.1|CQUI, LOC119768959|XP_038116730.1|CQUI, LOC119766174|XP_038106533.1|CQUI, LOC119769088|XP_038116919.1|CQUI, LOC119766139|XP_038106467.1|CQUI, LOC119769596|XP_038118601.1|CQUI, LOC119769973|XP_038119853.1|CQUI, LOC119770115|XP_038120358.1|CQUI, LOC119769326|XP_038117263.1|CQUI, LOC119769350|XP_038117313.1|CQUI, LOC119766163|XP_038106501.1|CQUI, LOC119766492|XP_038107002.1|CQUI, LOC119766358|XP_038106779.1|CQUI, LOC119765947|XP_038106156.1|CQUI	LOC118460434|XP_035780619.1|AALB, LOC118464508|XP_035787837.1|AALB
OG0000117	LOC6044863|XP_001862308.2|CQUI	LOC118458656|XP_035777238.1|AALB
OG0000117	LOC6044862|XP_001862307.2|CQUI	LOC118457117|XP_035774312.1|AALB, LOC118456329|XP_035772878.1|AALB
OG0000118	LOC6033809|XP_001844207.2|CQUI	LOC118457110|XP_035774302.1|AALB
OG0000119	LOC6046996|XP_038106290.1|CQUI	LOC118457053|XP_035774195.1|AALB, LOC118456913|XP_035773931.1|AALB
OG0000119	LOC6033931|XP_001844320.2|CQUI	LOC118458698|XP_035777330.1|AALB
OG0000120	LOC6045947|XP_001863227.1|CQUI	LOC118463432|XP_035785893.1|AALB
OG0000120	LOC6036207|XP_038120021.1|CQUI	LOC118464687|XP_035788103.1|AALB
OG0000121	LOC6033966|XP_001844354.1|CQUI	LOC118459567|XP_035778961.1|AALB
OG0000122	LOC6053007|XP_038121709.1|CQUI, LOC6045479|XP_038121706.1|CQUI	LOC118456844|XP_035773833.1|AALB
OG0000123	LOC6053923|XP_001869927.2|CQUI, LOC6038440|XP_038105029.1|CQUI	LOC118461289|XP_035782355.1|AALB
OG0000124	LOC6034071|XP_001844446.1|CQUI	LOC118465756|XP_035790152.1|AALB
OG0000125	LOC6045001|XP_038105443.1|CQUI	LOC118463575|XP_035786112.1|AALB
OG0000126	LOC119766922|XP_038109348.1|CQUI, LOC119767501|XP_038112167.1|CQUI, LOC6035903|XP_001846016.1|CQUI	LOC118460528|XP_035780801.1|AALB
OG0000127	LOC6037843|XP_038111453.1|CQUI	LOC118456552|XP_035773315.1|AALB
OG0000128	LOC6043355|XP_038120797.1|CQUI	LOC118463140|XP_035785395.1|AALB
OG0000129	LOC6040494|XP_038119684.1|CQUI	LOC118456548|XP_035773308.1|AALB
OG0000130	LOC6037744|XP_001847624.2|CQUI	LOC118464719|XP_035788184.1|AALB
OG0000131	LOC6035055|XP_038118246.1|CQUI, LOC119765545|XP_038105568.1|CQUI	LOC118457177|XP_035774401.1|AALB, LOC118459907|XP_035779632.1|AALB
OG0000131	LOC6053503|XP_038107385.1|CQUI, LOC6053501|XP_038107384.1|CQUI, LOC6053502|XP_001869575.2|CQUI, LOC6050728|XP_038115049.1|CQUI, LOC6045048|XP_038110978.1|CQUI, LOC6052145|XP_038110752.1|CQUI, LOC6052144|XP_038110429.1|CQUI, LOC6052150|XP_038113155.1|CQUI, LOC6052147|XP_038113874.1|CQUI, LOC119767869|XP_038113545.1|CQUI, LOC6052143|XP_038112795.1|CQUI, LOC6052148|XP_038112796.1|CQUI	LOC118456281|XP_035772788.1|AALB, LOC118456282|XP_035772790.1|AALB
OG0000131	LOC6033947|XP_038110875.1|CQUI	LOC118459906|XP_035779631.1|AALB
OG0000132	LOC6031879|XP_001842577.1|CQUI, LOC6031878|XP_001842576.1|CQUI	LOC118456327|XP_035772876.1|AALB
OG0000132	LOC6031739|XP_001842458.2|CQUI, LOC6047828|XP_038122241.1|CQUI	LOC118458943|XP_035777814.1|AALB
OG0000132	LOC6046245|XP_001863473.2|CQUI	LOC118468465|XP_035795152.1|AALB
OG0000134	LOC6052953|XP_038113348.1|CQUI	LOC118464308|XP_035787537.1|AALB
OG0000134	LOC6033339|XP_001843803.1|CQUI	LOC118458491|XP_035776937.1|AALB
OG0000135	LOC6049619|XP_001866346.2|CQUI	LOC118458636|XP_035777218.1|AALB
OG0000135	LOC6031850|XP_001842552.2|CQUI, LOC6031847|XP_001842550.2|CQUI, LOC6031845|XP_038113070.1|CQUI, LOC6031849|XP_038106751.1|CQUI, LOC6044704|XP_001862171.2|CQUI	LOC118458071|XP_035776117.1|AALB, LOC118458068|XP_035776111.1|AALB, LOC118458072|XP_035776118.1|AALB, LOC118460866|XP_035781490.1|AALB
OG0000135	LOC6044711|XP_038118459.1|CQUI	LOC118458070|XP_035776116.1|AALB
OG0000135	LOC6042061|XP_038121096.1|CQUI	LOC118469054|XP_035796413.1|AALB
OG0000137	LOC6042021|XP_038106251.1|CQUI	LOC118459373|XP_035778562.1|AALB
OG0000137	LOC6050896|XP_001867417.2|CQUI	LOC118466961|XP_035792755.1|AALB
OG0000137	LOC6048049|XP_001865019.2|CQUI	LOC118467197|XP_035793304.1|AALB
OG0000137	LOC6035609|XP_038118403.1|CQUI	LOC118466212|XP_035791127.1|AALB
OG0000140	LOC6041558|XP_038112888.1|CQUI, LOC6041579|XP_001850789.2|CQUI	LOC118458081|XP_035776133.1|AALB
OG0000140	LOC6041547|XP_001850792.2|CQUI, LOC119766314|XP_038106714.1|CQUI	LOC118458082|XP_035776136.1|AALB
OG0000140	LOC119767434|XP_038111961.1|CQUI, LOC6035171|XP_038113706.1|CQUI, LOC6032065|XP_001842731.2|CQUI, LOC6032062|XP_001842728.2|CQUI, LOC6032063|XP_001842729.2|CQUI, LOC6032064|XP_001842730.2|CQUI	LOC118466021|XP_035790730.1|AALB, LOC118465203|XP_035789081.1|AALB, LOC118465619|XP_035789896.1|AALB, LOC118463502|XP_035785994.1|AALB, LOC118464216|XP_035787280.1|AALB, LOC118463503|XP_035785996.1|AALB
OG0000141	LOC6030837|XP_001841701.2|CQUI	LOC118467705|XP_035794382.1|AALB
OG0000142	LOC6039236|XP_038120121.1|CQUI	LOC118468696|XP_035795705.1|AALB
OG0000142	LOC6044332|XP_038109956.1|CQUI	LOC118462517|XP_035784278.1|AALB
OG0000142	LOC6048699|XP_038103996.1|CQUI	LOC118457471|XP_035774992.1|AALB
OG0000143	LOC6041351|XP_038120395.1|CQUI	LOC118467175|XP_035793250.1|AALB
OG0000143	LOC6035038|XP_001845280.2|CQUI	LOC118459735|XP_035779305.1|AALB
OG0000143	LOC6035039|XP_001845281.2|CQUI	LOC118459734|XP_035779304.1|AALB
OG0000143	LOC6035847|XP_001845963.1|CQUI	LOC118459680|XP_035779199.1|AALB
OG0000143	LOC6035846|XP_001845962.2|CQUI, LOC6035849|XP_001845965.2|CQUI	LOC118459679|XP_035779198.1|AALB
OG0000144	LOC6048354|XP_038114540.1|CQUI	LOC118461471|XP_035782710.1|AALB
OG0000144	LOC6039460|XP_038119712.1|CQUI	LOC118456472|XP_035773156.1|AALB
OG0000144	LOC6045045|XP_038109682.1|CQUI	LOC118457512|XP_035775046.1|AALB
OG0000144	LOC6045050|XP_038112582.1|CQUI	LOC118459655|XP_035779138.1|AALB, LOC118459654|XP_035779130.1|AALB
OG0000145	LOC6034352|XP_001844671.2|CQUI	LOC118468579|XP_035795404.1|AALB
OG0000145	LOC6034354|XP_001844673.2|CQUI	LOC118468580|XP_035795405.1|AALB
OG0000146	LOC6047120|XP_001864218.2|CQUI, LOC6047121|XP_001864219.2|CQUI, LOC6047122|XP_001864220.2|CQUI, LOC6036757|XP_001846755.2|CQUI, LOC119767476|XP_038112083.1|CQUI, LOC6047119|XP_001864217.2|CQUI, LOC6036754|XP_038111578.1|CQUI, LOC6036755|XP_001846753.2|CQUI	LOC118462930|XP_035784932.1|AALB
OG0000146	LOC6047110|XP_001864209.2|CQUI	LOC118463705|XP_035786391.1|AALB, LOC118465626|XP_035789921.1|AALB
OG0000147	LOC6042249|XP_001851387.2|CQUI	LOC118459781|XP_035779391.1|AALB
OG0000147	LOC6040894|XP_001850222.1|CQUI	LOC118458812|XP_035777575.1|AALB
OG0000147	LOC6040889|XP_001850217.2|CQUI	LOC118461758|XP_035783386.1|AALB
OG0000147	LOC6040893|XP_001850221.2|CQUI	LOC118461759|XP_035783387.1|AALB
OG0000148	LOC6031471|XP_038111140.1|CQUI	LOC118467812|XP_035794580.1|AALB
OG0000148	LOC6034204|XP_001844558.2|CQUI	LOC118456165|XP_035772584.1|AALB
OG0000148	LOC6037070|XP_001847026.2|CQUI, LOC6037073|XP_001847028.2|CQUI	LOC118456386|XP_035772969.1|AALB
OG0000148	LOC6054140|XP_038106138.1|CQUI, LOC6036102|XP_001846195.1|CQUI, LOC6036709|XP_001846713.2|CQUI, LOC6037449|XP_001847361.2|CQUI, LOC6036101|XP_001846194.1|CQUI, LOC6038909|XP_001848608.2|CQUI, LOC6038910|XP_001848609.2|CQUI, LOC6038908|XP_001848607.1|CQUI	LOC118459233|XP_035778324.1|AALB, LOC118468675|XP_035795668.1|AALB
OG0000149	LOC6043192|XP_001857294.2|CQUI, LOC6043193|XP_001857301.1|CQUI, LOC119765102|XP_038104173.1|CQUI, LOC6039903|XP_001849401.2|CQUI, LOC119771195|XP_038122793.1|CQUI, LOC6040317|XP_001849728.2|CQUI, LOC6043197|XP_001857326.2|CQUI, LOC119771197|XP_038122795.1|CQUI, LOC6043198|XP_001857330.2|CQUI, LOC6049956|XP_001866636.2|CQUI, LOC6040329|XP_001849734.1|CQUI, LOC6040328|XP_038116674.1|CQUI, LOC119769966|XP_038119822.1|CQUI, LOC6050689|XP_001867253.2|CQUI, LOC6050688|XP_038122023.1|CQUI, LOC6050687|XP_001867251.2|CQUI	LOC118458020|XP_035776018.1|AALB
OG0000152	LOC6031785|XP_038110277.1|CQUI	LOC118457944|XP_035775851.1|AALB
OG0000153	LOC6049015|XP_001865847.2|CQUI, LOC6049018|XP_001865848.2|CQUI, LOC119769723|XP_038119111.1|CQUI, LOC6049029|XP_001865845.2|CQUI, LOC119770684|XP_038121939.1|CQUI, LOC119770580|XP_038121678.1|CQUI	LOC118469045|XP_035796404.1|AALB, LOC118469043|XP_035796402.1|AALB, LOC118469044|XP_035796403.1|AALB
OG0000154	LOC6032257|XP_038121032.1|CQUI, LOC6032255|XP_038121024.1|CQUI, LOC6032258|XP_038121023.1|CQUI	LOC118460594|XP_035780914.1|AALB, LOC118460586|XP_035780900.1|AALB, LOC118456679|XP_035773546.1|AALB, LOC118460599|XP_035780920.1|AALB
OG0000155	LOC6035953|XP_001846061.1|CQUI	LOC118467230|XP_035793381.1|AALB
OG0000157	LOC6050381|XP_001867001.1|CQUI, LOC6050383|XP_001867002.2|CQUI	LOC118464455|XP_035787735.1|AALB, LOC118464454|XP_035787734.1|AALB
OG0000158	LOC6042054|XP_001851208.2|CQUI, LOC6042055|XP_038116702.1|CQUI, LOC6042053|XP_038120467.1|CQUI, LOC6031218|XP_038106918.1|CQUI	LOC118460884|XP_035781520.1|AALB, LOC118460883|XP_035781519.1|AALB, LOC118460486|XP_035780727.1|AALB, LOC118460485|XP_035780726.1|AALB
OG0000159	LOC6035691|XP_001845825.1|CQUI	LOC118467617|XP_035794214.1|AALB
OG0000159	LOC6035690|XP_001845824.1|CQUI	LOC118466025|XP_035790738.1|AALB, LOC118466026|XP_035790739.1|AALB
OG0000159	LOC6035692|XP_038109533.1|CQUI	LOC118467615|XP_035794210.1|AALB
OG0000160	LOC6040497|XP_001849883.2|CQUI, LOC119768691|XP_038115195.1|CQUI	LOC118468803|XP_035795905.1|AALB
OG0000160	LOC6035524|XP_038105193.1|CQUI	LOC118459593|XP_035779014.1|AALB
OG0000160	LOC6032051|XP_001842717.2|CQUI	LOC118458011|XP_035776002.1|AALB
OG0000161	LOC6032163|XP_038107343.1|CQUI	LOC118463361|XP_035785771.1|AALB, LOC118465747|XP_035790111.1|AALB
OG0000162	LOC6046631|XP_038112966.1|CQUI	LOC118459995|XP_035779789.1|AALB
OG0000162	LOC6046627|XP_038109690.1|CQUI	LOC118459994|XP_035779785.1|AALB
OG0000163	LOC6041440|XP_001850700.2|CQUI	LOC118465174|XP_035789029.1|AALB
OG0000163	LOC6030842|XP_038120918.1|CQUI, LOC6041945|XP_038120192.1|CQUI	LOC118466751|XP_035792341.1|AALB
OG0000163	LOC6038418|XP_001848222.2|CQUI, LOC6052852|XP_038119915.1|CQUI, LOC6041441|XP_001850701.2|CQUI	LOC118464335|XP_035787546.1|AALB, LOC118464334|XP_035787545.1|AALB
OG0000164	LOC6038558|XP_038110867.1|CQUI	LOC118466739|XP_035792315.1|AALB
OG0000165	LOC6047029|XP_001864139.1|CQUI, LOC119767095|XP_038110641.1|CQUI	LOC118466108|XP_035790926.1|AALB
OG0000166	LOC6030832|XP_001841678.2|CQUI	LOC118464605|XP_035787942.1|AALB
OG0000166	LOC119769675|XP_038118933.1|CQUI, LOC6035618|XP_001845767.2|CQUI	LOC118459588|XP_035779009.1|AALB, LOC118463382|XP_035785811.1|AALB, LOC118465186|XP_035789048.1|AALB
OG0000169	LOC6047014|XP_001864125.2|CQUI	LOC118462696|XP_035784516.1|AALB
OG0000170	LOC6034827|XP_001845098.2|CQUI, LOC6037029|XP_001846992.2|CQUI, LOC6037030|XP_001846993.2|CQUI, LOC119766421|XP_038106884.1|CQUI	LOC118459303|XP_035778444.1|AALB, LOC118459300|XP_035778442.1|AALB
OG0000171	LOC6049441|XP_038114112.1|CQUI	LOC118461368|XP_035782508.1|AALB
OG0000171	LOC6043756|XP_038110408.1|CQUI	LOC118460225|XP_035780245.1|AALB
OG0000171	LOC6051581|XP_038105341.1|CQUI	LOC118458772|XP_035777465.1|AALB
OG0000172	LOC6032888|XP_038115797.1|CQUI	LOC118466457|XP_035791698.1|AALB
OG0000173	LOC6049119|XP_001865935.1|CQUI	LOC118457022|XP_035774150.1|AALB
OG0000173	LOC6049122|XP_038110397.1|CQUI	LOC118457021|XP_035774148.1|AALB
OG0000173	LOC6049124|XP_038111692.1|CQUI	LOC118457019|XP_035774144.1|AALB
OG0000174	LOC6047488|XP_038114191.1|CQUI, LOC6033662|XP_038114048.1|CQUI, LOC6047489|XP_001864543.2|CQUI	LOC118468685|XP_035795692.1|AALB
OG0000174	LOC6047490|XP_001864544.2|CQUI	LOC118458601|XP_035777171.1|AALB
OG0000175	LOC6042891|XP_038121685.1|CQUI	LOC118460779|XP_035781277.1|AALB
OG0000175	LOC6033803|XP_001844201.2|CQUI	LOC118460374|XP_035780520.1|AALB
OG0000175	LOC6033805|XP_001844203.2|CQUI	LOC118460373|XP_035780519.1|AALB
OG0000177	LOC119765279|XP_038104752.1|CQUI	LOC118460956|XP_035781628.1|AALB
OG0000177	LOC6044855|XP_038114600.1|CQUI	LOC118460236|XP_035780283.1|AALB
OG0000178	LOC6050306|XP_038115632.1|CQUI	LOC118464560|XP_035787893.1|AALB
OG0000178	LOC6050305|XP_001866936.2|CQUI, LOC6050298|XP_001866934.2|CQUI, LOC6050158|XP_001866810.2|CQUI, LOC6050159|XP_001866811.2|CQUI, LOC119768751|XP_038115645.1|CQUI	LOC118466136|XP_035790980.1|AALB, LOC118466417|XP_035791585.1|AALB
OG0000179	LOC6045026|XP_038110602.1|CQUI	LOC118467687|XP_035794354.1|AALB
OG0000179	LOC6054543|XP_038109008.1|CQUI	LOC118464344|XP_035787555.1|AALB
OG0000181	LOC6040807|XP_001850148.2|CQUI, LOC6040806|XP_001850147.1|CQUI	LOC118464110|XP_035787091.1|AALB
OG0000181	LOC6040804|XP_001850145.1|CQUI	LOC118460679|XP_035781067.1|AALB
OG0000182	LOC6045919|XP_038120260.1|CQUI	LOC118460396|XP_035780566.1|AALB
OG0000182	LOC6049371|XP_001866146.1|CQUI, LOC6049372|XP_001866147.2|CQUI, LOC6046091|XP_001863343.1|CQUI	LOC118460395|XP_035780565.1|AALB
OG0000183	LOC119770031|XP_038120042.1|CQUI	LOC118466280|XP_035791250.1|AALB
OG0000184	LOC6033114|XP_001843609.2|CQUI, LOC6033115|XP_038109720.1|CQUI	LOC118461579|XP_035782963.1|AALB, LOC118461580|XP_035782964.1|AALB, LOC118461576|XP_035782960.1|AALB
OG0000184	LOC6033113|XP_038106864.1|CQUI	LOC118461578|XP_035782962.1|AALB
