Orthogroup	DKIK.longest_only	DVIR.longest_only
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC6622312|XP_002047926.2|DVIR
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC6622403|XP_002047934.2|DVIR
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC6633160|XP_002056609.1|DVIR
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC6630427|XP_002053739.1|DVIR
OG0000052	LOC108084580|XP_017036343.1|DKIK, LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK, LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK, LOC108084092|XP_017035606.1|DKIK, LOC108084066|XP_017035574.1|DKIK	LOC6633117|XP_002056591.1|DVIR, LOC6633119|XP_002056593.1|DVIR, LOC6633120|XP_032289606.1|DVIR, LOC6633118|XP_002056592.2|DVIR
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC6626909|XP_002050284.2|DVIR, LOC6626910|XP_002050285.2|DVIR
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC6626911|XP_002050286.2|DVIR
OG0000053	LOC108070784|XP_017016873.1|DKIK	LOC6625282|XP_002049664.3|DVIR
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC6624847|XP_002049663.1|DVIR
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC6624846|XP_002049662.1|DVIR
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC6624845|XP_002049661.1|DVIR
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC6624806|XP_002049656.1|DVIR
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC6633223|XP_002056282.1|DVIR
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC6629800|XP_002053376.1|DVIR
OG0000054	LOC108081160|XP_017031693.1|DKIK, LOC108081159|XP_017031690.1|DKIK	LOC6633224|XP_002056283.1|DVIR, LOC116650298|XP_032289550.1|DVIR
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC108071299|XP_017017488.1|DKIK, LOC108071298|XP_017017487.1|DKIK, LOC108071296|XP_017017485.1|DKIK	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC108077622|XP_017026519.1|DKIK, LOC108077830|XP_017026845.1|DKIK	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC108084972|XP_017036881.1|DKIK, LOC108082757|XP_017033763.1|DKIK	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC108085569|XP_017037698.1|DKIK, LOC108085567|XP_017037695.1|DKIK	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC108077343|XP_017026120.1|DKIK	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC108086197|XP_017038548.1|DKIK, LOC108086180|XP_017038532.1|DKIK, LOC108086179|XP_017038531.1|DKIK, LOC108086178|XP_017038530.1|DKIK	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC6628612|XP_002052173.2|DVIR
OG0000061	LOC108086182|XP_017038533.1|DKIK	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC6632062|XP_002055617.1|DVIR
OG0000062	LOC108082143|XP_017032934.1|DKIK, LOC108078896|XP_017028518.1|DKIK, LOC108078667|XP_017028088.1|DKIK, LOC108079653|XP_017029539.1|DKIK	LOC6634206|XP_002057799.2|DVIR
OG0000063	LOC108071305|XP_017017501.1|DKIK, LOC108071251|XP_017017426.1|DKIK, LOC108071304|XP_017017500.1|DKIK	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC108071565|XP_017017835.1|DKIK, LOC108071655|XP_017017940.1|DKIK	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC108077718|XP_017026658.1|DKIK, LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK, LOC108077800|XP_017026803.1|DKIK, LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC108080484|XP_017030727.1|DKIK, LOC108077666|XP_017026575.1|DKIK	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC6622389|XP_032290781.1|DVIR
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC116650646|XP_032290782.1|DVIR
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC6622654|XP_002048201.1|DVIR
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC108086154|XP_017038504.1|DKIK, LOC108086155|XP_017038506.1|DKIK, LOC108086156|XP_017038507.1|DKIK, LOC108086084|XP_017038391.1|DKIK	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC108077314|XP_017026091.1|DKIK, LOC108075851|XP_017023931.1|DKIK, LOC108075726|XP_017023759.1|DKIK	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC6625945|XP_015029990.1|DVIR
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC108075612|XP_017023634.1|DKIK	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC108077658|XP_017026562.1|DKIK, LOC108071261|XP_017017438.1|DKIK	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC108077662|XP_017026570.1|DKIK	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK	LOC6630166|XP_015026846.1|DVIR
OG0000101	LOC108083700|XP_017035084.1|DKIK	LOC6622499|XP_032291169.1|DVIR
OG0000101	LOC108083696|XP_017035073.1|DKIK	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC108083702|XP_017035086.1|DKIK	LOC116650581|XP_032290504.1|DVIR
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC108078639|XP_017028056.1|DKIK, LOC108071952|XP_017018408.1|DKIK	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC108071553|XP_017017820.1|DKIK	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC108082132|XP_017032923.1|DKIK	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC108080981|XP_017031395.1|DKIK, LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC108072231|XP_017018782.1|DKIK, LOC108076846|XP_017025364.1|DKIK, LOC108076996|XP_017025555.1|DKIK, LOC108076845|XP_017025363.1|DKIK, LOC108072303|XP_017018860.1|DKIK, LOC108072229|XP_017018781.1|DKIK	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC108077299|XP_017026069.1|DKIK, LOC108076928|XP_017025463.1|DKIK	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC108082010|XP_017032754.1|DKIK	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC108071262|XP_017017439.1|DKIK	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK, LOC108071989|XP_017018452.1|DKIK	LOC6630740|XP_002053201.1|DVIR
OG0000116	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC108085280|XP_017037321.1|DKIK	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC108085261|XP_017037300.1|DKIK	LOC6633970|XP_002057478.1|DVIR
OG0000118	LOC108084058|XP_017035569.1|DKIK, LOC108084069|XP_017035580.1|DKIK, LOC108080909|XP_017031302.1|DKIK	LOC6627951|XP_002051424.1|DVIR
OG0000119	LOC108084013|XP_017035515.1|DKIK	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC108084109|XP_017035624.1|DKIK	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC108076008|XP_017024152.1|DKIK	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC108073105|XP_017020084.1|DKIK	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC108082906|XP_017033978.1|DKIK	LOC6635721|XP_002059158.1|DVIR
OG0000120	LOC108083606|XP_017034966.1|DKIK	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC108071718|XP_017018030.1|DKIK	LOC6632053|XP_002055250.1|DVIR
OG0000121	LOC108077632|XP_017026534.1|DKIK, LOC108077631|XP_017026533.1|DKIK	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC108077895|XP_017026922.1|DKIK, LOC108077893|XP_017026919.1|DKIK	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC108074529|XP_017022095.1|DKIK	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC108074147|XP_017021535.1|DKIK	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC108078069|XP_017027122.1|DKIK	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC108086046|XP_017038354.1|DKIK	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC108076393|XP_017024719.1|DKIK	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC108080459|XP_017030684.1|DKIK	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC108076347|XP_017024629.1|DKIK	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR
OG0000124	LOC108078503|XP_017027891.1|DKIK, LOC108078504|XP_017027895.1|DKIK	LOC6625762|XP_002049873.1|DVIR
OG0000125	LOC108073859|XP_017021130.1|DKIK, LOC108084946|XP_017036832.1|DKIK	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC108083937|XP_017035432.1|DKIK	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC108076398|XP_017024726.1|DKIK	LOC6627104|XP_002050844.2|DVIR
OG0000127	LOC108084026|XP_017035528.1|DKIK, LOC108084099|XP_017035615.1|DKIK	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC108084025|XP_017035527.1|DKIK	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC108084088|XP_017035601.1|DKIK	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC108082339|XP_017033157.1|DKIK, LOC108082274|XP_017033093.1|DKIK	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC108082276|XP_017033096.1|DKIK, LOC108082275|XP_017033095.1|DKIK, LOC108082355|XP_017033184.1|DKIK, LOC108082628|XP_017033596.1|DKIK, LOC108075942|XP_017024077.1|DKIK	LOC6634932|XP_002058443.1|DVIR
OG0000128	LOC108084070|XP_017035577.1|DKIK	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC108079385|XP_017029196.1|DKIK	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC108070448|XP_017016416.1|DKIK	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC108074574|XP_017022165.1|DKIK	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC108079384|XP_017029194.1|DKIK	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC108071644|XP_017017924.1|DKIK	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC108071629|XP_017017901.1|DKIK	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC108071647|XP_017017926.1|DKIK, LOC108071643|XP_017017923.1|DKIK	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC108080803|XP_017031183.1|DKIK	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC108074500|XP_017022064.1|DKIK	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC108084363|XP_017036025.1|DKIK	LOC6630679|XP_002054612.1|DVIR
OG0000134	LOC108075492|XP_017023441.1|DKIK	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC108076037|XP_017024186.1|DKIK	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC108077139|XP_017025842.1|DKIK	LOC6629234|XP_032294008.1|DVIR
OG0000136	LOC108084384|XP_017036065.1|DKIK, LOC108072864|XP_017019673.1|DKIK	LOC6629430|XP_032295424.1|DVIR
OG0000137	LOC108079090|XP_017028805.1|DKIK	LOC6636844|XP_032291502.1|DVIR
OG0000137	LOC108070683|XP_017016744.1|DKIK	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC108079073|XP_017028777.1|DKIK	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC108085405|XP_017037462.1|DKIK	LOC6629259|XP_032295167.1|DVIR
OG0000138	LOC108085456|XP_017037558.1|DKIK	LOC6629610|XP_002054675.3|DVIR
OG0000138	LOC108085455|XP_017037557.1|DKIK	LOC6629608|XP_002054673.2|DVIR
OG0000138	LOC108085457|XP_017037559.1|DKIK	LOC6629609|XP_002054674.2|DVIR
OG0000139	LOC108077394|XP_017026177.1|DKIK	LOC6623530|XP_002047325.1|DVIR, LOC116650758|XP_032291326.1|DVIR, LOC6623382|XP_032290418.1|DVIR
OG0000140	LOC108084947|XP_017036835.1|DKIK	LOC6630875|XP_002054323.2|DVIR
OG0000141	LOC108077557|XP_017026439.1|DKIK	LOC6624242|XP_002046959.2|DVIR
OG0000141	LOC108077558|XP_017026440.1|DKIK	LOC6624546|XP_002046960.1|DVIR
OG0000141	LOC108077517|XP_017026369.1|DKIK, LOC108077483|XP_017026294.1|DKIK	LOC6622272|XP_002046961.1|DVIR
OG0000142	LOC108073193|XP_017020195.1|DKIK	LOC6629343|XP_002053320.3|DVIR
OG0000142	LOC108072493|XP_017019152.1|DKIK	LOC6636755|XP_032296696.1|DVIR
OG0000142	LOC108078996|XP_017028664.1|DKIK	LOC6632196|XP_032295221.1|DVIR
OG0000143	LOC108080675|XP_017030997.1|DKIK, LOC108081288|XP_017031865.1|DKIK	LOC116650413|XP_032289924.1|DVIR
OG0000143	LOC108080652|XP_017030964.1|DKIK	LOC6624208|XP_002048674.2|DVIR
