Orthogroup	DKIK.longest_only	DSUZ.longest_only
OG0000034	LOC108082752|XP_017033757.1|DKIK, LOC108082754|XP_017033758.1|DKIK	LOC108009317|XP_016929074.1|DSUZ, LOC108007509|XP_016926684.2|DSUZ, LOC108005694|XP_016924510.2|DSUZ, LOC108005688|XP_016924502.2|DSUZ
OG0000034	LOC108082755|XP_017033759.1|DKIK	LOC108011927|XP_016932664.1|DSUZ
OG0000035	LOC108080462|XP_017030689.1|DKIK, LOC108072151|XP_017018687.1|DKIK	LOC118879693|XP_036678485.1|DSUZ, LOC118879346|XP_036678092.1|DSUZ, LOC118878427|XP_036677296.1|DSUZ, LOC118877441|XP_036672165.1|DSUZ, LOC118878613|XP_036677553.1|DSUZ, LOC118878581|XP_036677500.1|DSUZ, LOC118878510|XP_036677407.1|DSUZ
OG0000035	LOC108078054|XP_017027107.1|DKIK, LOC108081786|XP_017032493.1|DKIK	LOC118879445|XP_036678213.1|DSUZ, LOC118878838|XP_036677758.1|DSUZ, LOC118878805|XP_036677715.1|DSUZ, LOC118878803|XP_036677713.1|DSUZ, LOC118878804|XP_036677714.1|DSUZ, LOC118879341|XP_036678090.1|DSUZ
OG0000035	LOC108084695|XP_017036518.1|DKIK, LOC108077135|XP_017025839.1|DKIK, LOC108081469|XP_017032150.1|DKIK, LOC108084509|XP_017036235.1|DKIK	LOC118877839|XP_036673931.1|DSUZ
OG0000036	LOC108084034|XP_017035539.1|DKIK	LOC108019328|XP_036675087.1|DSUZ
OG0000036	LOC108081215|XP_017031778.1|DKIK	LOC108006404|XP_016925415.2|DSUZ
OG0000036	LOC108080827|XP_017031220.1|DKIK	LOC108011658|XP_016932343.2|DSUZ
OG0000036	LOC108081087|XP_017031565.1|DKIK	LOC108007854|XP_036674140.1|DSUZ
OG0000037	LOC108082568|XP_017033513.1|DKIK	LOC108018132|XP_016941074.1|DSUZ
OG0000037	LOC108073148|XP_017020150.1|DKIK	LOC108017560|XP_036672906.1|DSUZ
OG0000037	LOC108073159|XP_017020158.1|DKIK	LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ
OG0000038	LOC108083255|XP_017034451.1|DKIK	LOC108020759|XP_016944626.2|DSUZ
OG0000038	LOC108083246|XP_017034442.1|DKIK	LOC108010653|XP_036670653.1|DSUZ
OG0000039	LOC108081169|XP_017031714.1|DKIK	LOC108016023|XP_016938107.2|DSUZ
OG0000039	LOC108071695|XP_017017998.1|DKIK	LOC108006280|XP_016925226.1|DSUZ
OG0000039	LOC108071709|XP_017018018.1|DKIK	LOC108006287|XP_016925235.1|DSUZ
OG0000039	LOC108082955|XP_017034059.1|DKIK	LOC108019017|XP_016942120.1|DSUZ
OG0000040	LOC108070642|XP_017016699.1|DKIK	LOC108016198|XP_036675321.1|DSUZ
OG0000040	LOC108084882|XP_017036766.1|DKIK	LOC108006036|XP_036674433.1|DSUZ
OG0000040	LOC108084883|XP_017036767.1|DKIK	LOC108006007|XP_036674432.1|DSUZ
OG0000040	LOC108070735|XP_017016822.1|DKIK, LOC108070736|XP_017016823.1|DKIK	LOC108011397|XP_016932008.2|DSUZ, LOC108011398|XP_036675473.1|DSUZ
OG0000040	LOC108070662|XP_017016722.1|DKIK	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ
OG0000040	LOC108070710|XP_017016793.1|DKIK	LOC108007382|XP_016926528.2|DSUZ
OG0000040	LOC108084976|XP_017036887.1|DKIK	LOC108010783|XP_016931200.1|DSUZ
OG0000041	LOC108071265|XP_017017445.1|DKIK	LOC108012086|XP_016932852.2|DSUZ
OG0000041	LOC108071358|XP_017017589.1|DKIK	LOC108007889|XP_036674680.1|DSUZ
OG0000041	LOC108072005|XP_017018471.1|DKIK, LOC108072016|XP_017018485.1|DKIK	LOC108007918|XP_016927178.2|DSUZ
OG0000042	LOC108076653|XP_017025076.1|DKIK, LOC108076654|XP_017025077.1|DKIK, LOC108076655|XP_017025078.1|DKIK, LOC108076549|XP_017024949.1|DKIK	LOC108017900|XP_016940559.1|DSUZ
OG0000042	LOC108076658|XP_017025082.1|DKIK	LOC108017907|XP_016940566.1|DSUZ
OG0000042	LOC108076656|XP_017025079.1|DKIK	LOC108017901|XP_016940560.1|DSUZ
OG0000042	LOC108076652|XP_017025074.1|DKIK, LOC108076661|XP_017025084.1|DKIK, LOC108076660|XP_017025083.1|DKIK	LOC108017904|XP_036669901.1|DSUZ, LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ
OG0000042	LOC108076657|XP_017025080.1|DKIK	LOC108017720|XP_016940319.1|DSUZ
OG0000043	LOC108081486|XP_017032174.1|DKIK	LOC108006018|XP_016924950.2|DSUZ
OG0000043	LOC108081508|XP_017032216.1|DKIK	LOC108006051|XP_036674427.1|DSUZ
OG0000043	LOC108081485|XP_017032173.1|DKIK	LOC108006016|XP_036674672.1|DSUZ
OG0000043	LOC108081478|XP_017032164.1|DKIK, LOC108081500|XP_017032208.1|DKIK	LOC118878135|XP_036675630.1|DSUZ, LOC108006062|XP_016924995.2|DSUZ
OG0000043	LOC108086038|XP_017038347.1|DKIK	LOC108010802|XP_016931225.2|DSUZ
OG0000043	LOC108081480|XP_017032168.1|DKIK	LOC108006056|XP_016924989.2|DSUZ
OG0000044	LOC108071988|XP_017018451.1|DKIK	LOC108012094|XP_016932860.2|DSUZ
OG0000044	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK	LOC108007932|XP_036674251.1|DSUZ
OG0000044	LOC108072010|XP_017018477.1|DKIK	LOC108007930|XP_036674252.1|DSUZ
OG0000044	LOC108072006|XP_017018472.1|DKIK	LOC108007915|XP_016927173.2|DSUZ
OG0000044	LOC108072020|XP_017018489.1|DKIK	LOC108007906|XP_016927164.2|DSUZ
OG0000044	LOC108072017|XP_017018486.1|DKIK	LOC108007917|XP_036674250.1|DSUZ
OG0000044	LOC108082753|XP_017033762.1|DKIK	LOC108011721|XP_016932432.2|DSUZ
OG0000045	LOC108073518|XP_017020682.1|DKIK	LOC108004812|XP_036670921.1|DSUZ
OG0000045	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ
OG0000045	LOC108073894|XP_017021172.1|DKIK	LOC108005813|XP_016924631.1|DSUZ
OG0000045	LOC108073882|XP_017021156.1|DKIK	LOC108005814|XP_016924632.1|DSUZ
OG0000046	LOC108075359|XP_017023259.1|DKIK	LOC108014425|XP_016936027.2|DSUZ
OG0000046	LOC108083339|XP_017034572.1|DKIK	LOC108014937|XP_016936647.1|DSUZ
OG0000046	LOC108083340|XP_017034573.1|DKIK	LOC108014936|XP_016936646.1|DSUZ
OG0000046	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK	LOC108015074|XP_016936802.1|DSUZ
OG0000046	LOC108080985|XP_017031400.1|DKIK	LOC108011093|XP_036674691.1|DSUZ
OG0000046	LOC108080931|XP_017031324.1|DKIK	LOC108011091|XP_016931645.2|DSUZ
OG0000046	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK	LOC108011090|XP_016931644.1|DSUZ, LOC108008133|XP_016927411.1|DSUZ
OG0000046	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC108011098|XP_036674670.1|DSUZ
OG0000047	LOC108076173|XP_017024393.1|DKIK	LOC108008533|XP_016927892.1|DSUZ
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC108008555|XP_016927914.1|DSUZ
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC108019650|XP_016943022.1|DSUZ
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC108019638|XP_016943010.1|DSUZ
OG0000047	LOC108071908|XP_017018345.1|DKIK	LOC108012941|XP_016933968.1|DSUZ
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ
OG0000048	LOC108084434|XP_017036131.1|DKIK	LOC108007323|XP_016926460.1|DSUZ
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC108007321|XP_016926458.2|DSUZ
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC108019378|XP_016942690.1|DSUZ
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC108020793|XP_016944660.2|DSUZ
OG0000049	LOC108084068|XP_017035576.1|DKIK	LOC108020795|XP_016944662.2|DSUZ
OG0000049	LOC108084077|XP_017035587.1|DKIK	LOC108019317|XP_016942627.2|DSUZ
OG0000049	LOC108084022|XP_017035524.1|DKIK	LOC118877929|XP_036674430.1|DSUZ
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC108019319|XP_016942628.2|DSUZ
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC108020803|XP_016944672.2|DSUZ
OG0000050	LOC108073068|XP_017020022.1|DKIK	LOC108009777|XP_016929902.1|DSUZ
OG0000050	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC108007968|XP_016927228.1|DSUZ
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC108008061|XP_016927332.1|DSUZ
OG0000051	LOC108080428|XP_017030650.1|DKIK	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ, LOC108017397|XP_036673834.1|DSUZ, LOC108019259|XP_016942548.2|DSUZ
OG0000052	LOC108084580|XP_017036343.1|DKIK	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ
OG0000052	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK	LOC108016205|XP_016938321.2|DSUZ
OG0000052	LOC108084092|XP_017035606.1|DKIK	LOC108016212|XP_016938330.1|DSUZ
OG0000052	LOC108084066|XP_017035574.1|DKIK	LOC108016207|XP_016938323.1|DSUZ
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC108018024|XP_016940878.1|DSUZ
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC108018025|XP_016940880.1|DSUZ
OG0000053	LOC108070784|XP_017016873.1|DKIK	LOC108019583|XP_016942913.1|DSUZ
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC108019582|XP_016942912.1|DSUZ
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC108019581|XP_016942910.1|DSUZ
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC108019580|XP_016942908.1|DSUZ
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC108019595|XP_016942926.1|DSUZ
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC108007018|XP_016926113.2|DSUZ
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC108007023|XP_016926117.2|DSUZ
OG0000054	LOC108081159|XP_017031690.1|DKIK	LOC108007019|XP_016926114.2|DSUZ
OG0000055	LOC108085845|XP_017038092.1|DKIK, LOC108085848|XP_017038094.1|DKIK	LOC108016465|XP_016938609.1|DSUZ
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC108011021|XP_036674004.1|DSUZ
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC108011020|XP_036674003.1|DSUZ
OG0000056	LOC108071299|XP_017017488.1|DKIK	LOC108011024|XP_016931542.2|DSUZ
OG0000056	LOC108071298|XP_017017487.1|DKIK	LOC108011023|XP_016931541.2|DSUZ
OG0000056	LOC108071296|XP_017017485.1|DKIK	LOC108011022|XP_016931540.2|DSUZ
OG0000056	LOC108077622|XP_017026519.1|DKIK	LOC108018752|XP_016941818.1|DSUZ
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC108018751|XP_016941817.2|DSUZ
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC108010497|XP_016930860.1|DSUZ
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC108011123|XP_016931684.1|DSUZ
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC108010906|XP_016931395.2|DSUZ
OG0000059	LOC108085569|XP_017037698.1|DKIK	LOC108004991|XP_016923598.2|DSUZ
OG0000059	LOC108085567|XP_017037695.1|DKIK	LOC108004995|XP_036675477.1|DSUZ
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC108010901|XP_016931379.2|DSUZ
OG0000059	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC108010889|XP_016931367.2|DSUZ
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC108005298|XP_016923997.1|DSUZ
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC108009039|XP_016928528.1|DSUZ
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC108011241|XP_016931834.2|DSUZ
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC108012147|XP_016932927.2|DSUZ
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC108005224|XP_016923903.1|DSUZ
OG0000060	LOC108077343|XP_017026120.1|DKIK	LOC108011810|XP_016932540.1|DSUZ
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC108008066|XP_016927350.1|DSUZ
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC108011189|XP_016931772.1|DSUZ
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC108009548|XP_016929484.1|DSUZ
OG0000061	LOC108086182|XP_017038533.1|DKIK	LOC108010573|XP_036676705.1|DSUZ
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC108015083|XP_016936812.1|DSUZ
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC108016949|XP_016939375.1|DSUZ
OG0000062	LOC108082253|XP_017033087.1|DKIK, LOC108082254|XP_017033088.1|DKIK	LOC108008804|XP_016928198.1|DSUZ
OG0000063	LOC108071305|XP_017017501.1|DKIK	LOC108007361|XP_036673723.1|DSUZ
OG0000063	LOC108071251|XP_017017426.1|DKIK	LOC108007341|XP_036673724.1|DSUZ
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC108007360|XP_016926501.1|DSUZ
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC108012795|XP_016933718.1|DSUZ
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC108012616|XP_016933525.2|DSUZ
OG0000063	LOC108071565|XP_017017835.1|DKIK	LOC108012576|XP_016933479.1|DSUZ
OG0000063	LOC108071655|XP_017017940.1|DKIK	LOC108012502|XP_016933399.1|DSUZ
OG0000064	LOC108076898|XP_017025421.1|DKIK	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ
OG0000064	LOC108080822|XP_017031214.1|DKIK	LOC108012433|XP_016933287.1|DSUZ
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC108018380|XP_036672586.1|DSUZ
OG0000065	LOC108077718|XP_017026658.1|DKIK	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC108015662|XP_016937647.2|DSUZ
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC108015669|XP_036673839.1|DSUZ
OG0000065	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC108015657|XP_036673844.1|DSUZ
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC108005211|XP_016923889.1|DSUZ
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC108016054|XP_016938136.1|DSUZ
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC108014819|XP_016936505.2|DSUZ
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC108009663|XP_016929682.1|DSUZ
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC108007006|XP_016926101.2|DSUZ
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC108019078|XP_016942229.1|DSUZ
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC108009981|XP_016930245.1|DSUZ
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC108018360|XP_036672819.1|DSUZ
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC108011429|XP_016932047.1|DSUZ
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC108008496|XP_016927850.1|DSUZ
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC108011430|XP_036670601.1|DSUZ
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC108012571|XP_016933475.1|DSUZ
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC108015543|XP_036672326.1|DSUZ
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC108018226|XP_016941234.1|DSUZ
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC108015246|XP_016937086.1|DSUZ
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC108008583|XP_016927949.1|DSUZ
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC108014746|XP_036671592.1|DSUZ
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC108008382|XP_016927718.1|DSUZ
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC108016673|XP_016938880.1|DSUZ
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC108010694|XP_036670542.1|DSUZ
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC118877301|XP_036671340.1|DSUZ
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC108013781|XP_016935236.2|DSUZ
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC108008238|XP_016927518.1|DSUZ
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC108010178|XP_016930510.2|DSUZ
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC108006185|XP_016925109.1|DSUZ
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC108016759|XP_036676337.1|DSUZ
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC108017156|XP_036675209.1|DSUZ
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC108004794|XP_016923335.2|DSUZ
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC108013328|XP_016934616.1|DSUZ
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC108013578|XP_016934994.1|DSUZ
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC108005825|XP_036670890.1|DSUZ
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC108015039|XP_016936760.1|DSUZ
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC108015414|XP_016937334.1|DSUZ
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC108009747|XP_016929834.1|DSUZ
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC108015852|XP_016937909.1|DSUZ
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC108010141|XP_016930463.1|DSUZ
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC108014833|XP_016936524.2|DSUZ
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC108008657|XP_016928031.1|DSUZ
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC108006897|XP_016925974.2|DSUZ
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC108011262|XP_036675195.1|DSUZ
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC108015391|XP_016937300.1|DSUZ
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC108016956|XP_016939380.1|DSUZ
OG0000079	LOC108086154|XP_017038504.1|DKIK	LOC108008363|XP_016927693.1|DSUZ
OG0000079	LOC108086084|XP_017038391.1|DKIK	LOC108008373|XP_016927706.1|DSUZ
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC108010440|XP_016930790.1|DSUZ
OG0000080	LOC108070937|XP_017017080.1|DKIK	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC108009443|XP_016929282.1|DSUZ
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC108012473|XP_016933353.1|DSUZ
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC108005981|XP_016924910.2|DSUZ
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC108021699|XP_016946017.1|DSUZ
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC108019227|XP_016942512.1|DSUZ
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC108021302|XP_016945444.1|DSUZ
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC108019885|XP_016943446.1|DSUZ
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC108017776|XP_016940388.1|DSUZ
OG0000085	LOC108078024|XP_017027074.1|DKIK	LOC108017846|XP_016940490.1|DSUZ
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC108017929|XP_036669795.1|DSUZ
OG0000085	LOC108077949|XP_017026977.1|DKIK	LOC108017827|XP_016940468.1|DSUZ
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC108018199|XP_016941204.1|DSUZ
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC108017928|XP_036669794.1|DSUZ
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC108009612|XP_016929587.1|DSUZ
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC108006715|XP_016925785.1|DSUZ
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC108013454|XP_016934823.1|DSUZ
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC108010645|XP_016931036.1|DSUZ
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC108018081|XP_016940973.1|DSUZ
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC108010533|XP_016930904.1|DSUZ
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC108017064|XP_016939511.1|DSUZ
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC108009734|XP_016929807.1|DSUZ
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC108017056|XP_016939503.2|DSUZ
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC108017134|XP_016939601.1|DSUZ
OG0000089	LOC108075612|XP_017023634.1|DKIK	LOC108010600|XP_016930978.1|DSUZ
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC108012396|XP_016933244.1|DSUZ
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC108009148|XP_016928740.1|DSUZ
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC108008436|XP_016927775.1|DSUZ
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC108020200|XP_016943797.1|DSUZ
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC108013274|XP_016934533.1|DSUZ
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC108007205|XP_036674733.1|DSUZ
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC108021626|XP_016945921.1|DSUZ
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC108007922|XP_016927181.2|DSUZ
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC108007901|XP_016927158.2|DSUZ
OG0000092	LOC108077658|XP_017026562.1|DKIK	LOC108007563|XP_016926745.2|DSUZ
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC108007927|XP_016927187.2|DSUZ
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC108017965|XP_016940733.1|DSUZ
OG0000093	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK	LOC108015401|XP_016937310.2|DSUZ
OG0000093	LOC108080636|XP_017030949.1|DKIK	LOC108004853|XP_016923427.1|DSUZ
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC108015362|XP_016937266.1|DSUZ
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC108012257|XP_016933045.2|DSUZ
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC108014341|XP_016935913.1|DSUZ
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC108005944|XP_016924862.1|DSUZ
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC108021485|XP_016945715.1|DSUZ
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ
