Orthogroup	DKIK.longest_only	DPER.longest_only
OG0000041	LOC108072005|XP_017018471.1|DKIK, LOC108072016|XP_017018485.1|DKIK	LOC6591518|XP_002017066.1|DPER
OG0000041	LOC108072162|XP_017018696.1|DKIK, LOC108071355|XP_017017584.1|DKIK	LOC6591551|XP_002017060.1|DPER
OG0000042	LOC108076653|XP_017025076.1|DKIK, LOC108076654|XP_017025077.1|DKIK, LOC108076655|XP_017025078.1|DKIK, LOC108076549|XP_017024949.1|DKIK	LOC6592870|XP_026842041.1|DPER
OG0000042	LOC108076658|XP_017025082.1|DKIK	LOC6592873|XP_002018540.1|DPER
OG0000042	LOC108076656|XP_017025079.1|DKIK, LOC108076652|XP_017025074.1|DKIK, LOC108076661|XP_017025084.1|DKIK, LOC108076660|XP_017025083.1|DKIK	LOC6592872|XP_002018539.1|DPER, LOC6592871|XP_002018538.1|DPER, LOC113565032|XP_026840750.1|DPER, LOC6589097|XP_002014784.1|DPER
OG0000042	LOC108076657|XP_017025080.1|DKIK	LOC6592874|XP_002018541.2|DPER
OG0000043	LOC108081486|XP_017032174.1|DKIK	LOC6594473|XP_002019739.2|DPER
OG0000043	LOC108081508|XP_017032216.1|DKIK	LOC6594475|XP_002019741.1|DPER, LOC6594476|XP_002019742.1|DPER, LOC113567252|XP_026850237.1|DPER
OG0000043	LOC108081485|XP_017032173.1|DKIK	LOC6594474|XP_002019740.1|DPER
OG0000043	LOC108081478|XP_017032164.1|DKIK, LOC108081500|XP_017032208.1|DKIK	LOC6594076|XP_002019736.1|DPER
OG0000043	LOC108081483|XP_017032171.1|DKIK, LOC108086038|XP_017038347.1|DKIK	LOC6594478|XP_002019744.1|DPER
OG0000043	LOC108081480|XP_017032168.1|DKIK	LOC6594479|XP_002019745.1|DPER
OG0000044	LOC108071988|XP_017018451.1|DKIK	LOC6591553|XP_026847828.1|DPER
OG0000044	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK, LOC108072010|XP_017018477.1|DKIK	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER
OG0000044	LOC108072006|XP_017018472.1|DKIK, LOC108072020|XP_017018489.1|DKIK, LOC108072017|XP_017018486.1|DKIK	LOC6591549|XP_002017058.1|DPER, LOC6591550|XP_002017059.1|DPER
OG0000044	LOC108082753|XP_017033762.1|DKIK	LOC113564933|XP_026840246.1|DPER
OG0000045	LOC108073518|XP_017020682.1|DKIK	LOC6603693|XP_002028666.1|DPER
OG0000045	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK	LOC6601537|XP_002026551.1|DPER
OG0000045	LOC108073894|XP_017021172.1|DKIK	LOC6595948|XP_002021076.1|DPER
OG0000045	LOC108073882|XP_017021156.1|DKIK	LOC113565382|XP_026842979.1|DPER, LOC6595949|XP_026845634.1|DPER
OG0000046	LOC108075359|XP_017023259.1|DKIK	LOC6598792|XP_002023903.1|DPER
OG0000046	LOC108083339|XP_017034572.1|DKIK, LOC108083340|XP_017034573.1|DKIK	LOC6602909|XP_002027932.2|DPER, LOC6602912|XP_026849662.1|DPER
OG0000046	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK	LOC6591074|XP_002015712.2|DPER
OG0000046	LOC108080985|XP_017031400.1|DKIK, LOC108080931|XP_017031324.1|DKIK, LOC108080891|XP_017031283.1|DKIK, LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK, LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC6589933|XP_002015961.2|DPER
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC6592655|XP_026842447.1|DPER
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC6592377|XP_002017999.1|DPER
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC6599882|XP_002024936.1|DPER
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC6599879|XP_002024933.1|DPER
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER
OG0000049	LOC108084068|XP_017035576.1|DKIK	LOC6598735|XP_002023804.1|DPER
OG0000049	LOC108084022|XP_017035524.1|DKIK	LOC6598764|XP_002023798.1|DPER
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC6598765|XP_002023799.1|DPER
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC6598736|XP_026840083.1|DPER
OG0000050	LOC108073068|XP_017020022.1|DKIK	LOC6600939|XP_002026041.2|DPER
OG0000050	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK	LOC6603416|XP_002028421.2|DPER
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC6603438|XP_026848195.1|DPER
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC6603437|XP_002028415.2|DPER
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC6603414|XP_002028419.2|DPER
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC6588071|XP_002014115.1|DPER
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER
OG0000051	LOC108080429|XP_017030651.1|DKIK, LOC108080428|XP_017030650.1|DKIK	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER
OG0000052	LOC108084580|XP_017036343.1|DKIK	LOC6588118|XP_002013763.1|DPER
OG0000052	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK, LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK, LOC108084092|XP_017035606.1|DKIK, LOC108084066|XP_017035574.1|DKIK	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC108070784|XP_017016873.1|DKIK	LOC6589988|XP_002015740.1|DPER
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC108081159|XP_017031690.1|DKIK	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC108071299|XP_017017488.1|DKIK, LOC108071298|XP_017017487.1|DKIK, LOC108071296|XP_017017485.1|DKIK	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC108077622|XP_017026519.1|DKIK	LOC6588033|XP_002012860.1|DPER
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC108084972|XP_017036881.1|DKIK	LOC6593806|XP_002019273.1|DPER
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC108085569|XP_017037698.1|DKIK	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC108085567|XP_017037695.1|DKIK	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC108086180|XP_017038532.1|DKIK	LOC6596504|XP_002021578.1|DPER
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC108086182|XP_017038533.1|DKIK	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC6597957|XP_002023160.1|DPER
OG0000062	LOC108082143|XP_017032934.1|DKIK, LOC108078896|XP_017028518.1|DKIK, LOC108078667|XP_017028088.1|DKIK, LOC108079653|XP_017029539.1|DKIK	LOC113565624|XP_026843917.1|DPER
OG0000063	LOC108071305|XP_017017501.1|DKIK, LOC108071251|XP_017017426.1|DKIK	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC108071565|XP_017017835.1|DKIK, LOC108071655|XP_017017940.1|DKIK	LOC6600251|XP_026849074.1|DPER
OG0000064	LOC108076898|XP_017025421.1|DKIK	LOC6594000|XP_002019052.1|DPER
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC108077718|XP_017026658.1|DKIK	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC6598628|XP_002023840.1|DPER
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC6599270|XP_002024265.1|DPER
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC6593153|XP_002018327.2|DPER
OG0000069	LOC108085291|XP_017037341.1|DKIK	LOC113566578|XP_026848593.1|DPER, LOC113566222|XP_026846742.1|DPER
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC6602202|XP_002027210.1|DPER
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC6602204|XP_002027212.1|DPER
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC108086154|XP_017038504.1|DKIK, LOC108086155|XP_017038506.1|DKIK, LOC108086156|XP_017038507.1|DKIK, LOC108086084|XP_017038391.1|DKIK	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LOC108075726|XP_017023759.1|DKIK	LOC113565380|XP_026842968.1|DPER
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC108077658|XP_017026562.1|DKIK	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC108080636|XP_017030949.1|DKIK	LOC6595624|XP_002020698.1|DPER
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK	LOC6591566|XP_026847508.1|DPER, LOC6599020|XP_026848962.1|DPER
OG0000097	LOC108080591|XP_017030888.1|DKIK, LOC108080635|XP_017030947.1|DKIK, LOC108080612|XP_017030925.1|DKIK, LOC108080593|XP_017030890.1|DKIK, LOC108080568|XP_017030862.1|DKIK, LOC108080565|XP_017030860.1|DKIK, LOC108080566|XP_017030861.1|DKIK, LOC108080632|XP_017030945.1|DKIK	LOC113566651|XP_026849002.1|DPER
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC6600179|XP_002025278.2|DPER
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	LOC108083700|XP_017035084.1|DKIK	LOC6602368|XP_026848566.1|DPER
OG0000101	LOC108083701|XP_017035085.1|DKIK	LOC6602366|XP_026848564.1|DPER
OG0000101	LOC108083696|XP_017035073.1|DKIK	LOC6602370|XP_026848567.1|DPER
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC108078639|XP_017028056.1|DKIK	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC108071952|XP_017018408.1|DKIK	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC108071553|XP_017017820.1|DKIK	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC108082132|XP_017032923.1|DKIK	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC108080981|XP_017031395.1|DKIK, LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC6591573|XP_026849170.1|DPER
OG0000106	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK, LOC108082393|XP_017033227.1|DKIK, LOC108082290|XP_017033110.1|DKIK, LOC108082293|XP_017033113.1|DKIK	LOC6601558|XP_002026678.2|DPER
OG0000107	LOC108072231|XP_017018782.1|DKIK	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC108076846|XP_017025364.1|DKIK, LOC108076996|XP_017025555.1|DKIK, LOC108076845|XP_017025363.1|DKIK	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC108072303|XP_017018860.1|DKIK, LOC108072229|XP_017018781.1|DKIK	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC108077299|XP_017026069.1|DKIK, LOC108076928|XP_017025463.1|DKIK	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC6588309|XP_002013782.2|DPER
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC6604575|XP_002029459.1|DPER
