Orthogroup	DKIK.longest_only	DYAK.longest_only
OG0000043	LOC108086038|XP_017038347.1|DKIK	LOC6539005|XP_002099507.1|DYAK
OG0000043	LOC108081480|XP_017032168.1|DKIK	LOC6536594|XP_002097170.1|DYAK
OG0000044	LOC108071988|XP_017018451.1|DKIK	LOC6538530|XP_002099052.1|DYAK
OG0000044	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK	LOC6538526|XP_002099048.1|DYAK
OG0000044	LOC108072010|XP_017018477.1|DKIK	LOC6538525|XP_002099047.1|DYAK
OG0000044	LOC108072006|XP_017018472.1|DKIK	LOC6538529|XP_002099051.1|DYAK
OG0000044	LOC108072020|XP_017018489.1|DKIK	LOC6538527|XP_002099049.1|DYAK
OG0000044	LOC108072017|XP_017018486.1|DKIK	LOC6538528|XP_002099050.1|DYAK
OG0000044	LOC108082753|XP_017033762.1|DKIK	LOC6537407|XP_002097963.3|DYAK
OG0000045	LOC108073518|XP_017020682.1|DKIK	LOC6533631|XP_002094338.1|DYAK
OG0000045	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK
OG0000045	LOC108073894|XP_017021172.1|DKIK	LOC6533265|XP_002093991.2|DYAK
OG0000045	LOC108073882|XP_017021156.1|DKIK	LOC6533264|XP_002093990.1|DYAK
OG0000046	LOC108075359|XP_017023259.1|DKIK	LOC6535912|XP_002096528.1|DYAK
OG0000046	LOC108083339|XP_017034572.1|DKIK	LOC6525175|XP_002101013.1|DYAK
OG0000046	LOC108083340|XP_017034573.1|DKIK	LOC6525174|XP_002101012.1|DYAK
OG0000046	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK	LOC6525176|XP_002101014.2|DYAK
OG0000046	LOC108080985|XP_017031400.1|DKIK	LOC6537904|XP_002098445.2|DYAK
OG0000046	LOC108080891|XP_017031283.1|DKIK	LOC6537905|XP_039232534.1|DYAK
OG0000046	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK
OG0000046	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC6537901|XP_002098442.1|DYAK, LOC6530015|XP_002090961.3|DYAK
OG0000047	LOC108076173|XP_017024393.1|DKIK	LOC6531393|XP_002092196.1|DYAK
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC6531396|XP_002092199.1|DYAK
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC6529920|XP_002090877.1|DYAK
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC6529913|XP_002090870.1|DYAK
OG0000047	LOC108071908|XP_017018345.1|DKIK	LOC6533595|XP_002094303.1|DYAK
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK
OG0000048	LOC108084434|XP_017036131.1|DKIK	LOC6539643|XP_002086528.1|DYAK
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC6539644|XP_002086526.2|DYAK
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC6539640|XP_002086529.1|DYAK
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC6536652|XP_002097224.1|DYAK
OG0000049	LOC108084068|XP_017035576.1|DKIK	LOC6537437|XP_002097993.1|DYAK
OG0000049	LOC108084077|XP_017035587.1|DKIK	LOC6536653|XP_002097225.1|DYAK
OG0000049	LOC108084022|XP_017035524.1|DKIK	LOC6536655|XP_002097227.1|DYAK
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC6536654|XP_002097226.1|DYAK
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC6537438|XP_002097994.1|DYAK
OG0000050	LOC108073068|XP_017020022.1|DKIK	LOC6530239|XP_002091176.2|DYAK
OG0000050	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK	LOC6535160|XP_039230152.1|DYAK
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC6535164|XP_002095826.2|DYAK
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC6535163|XP_002095825.2|DYAK
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC120320448|XP_039230150.1|DYAK
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC6535165|XP_002095827.2|DYAK
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC6535162|XP_002095824.2|DYAK
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC6536236|XP_002096825.1|DYAK
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC6536859|XP_002097428.1|DYAK
OG0000051	LOC108080428|XP_017030650.1|DKIK	LOC6537302|XP_002097860.1|DYAK, LOC6536778|XP_002097349.1|DYAK, LOC6536779|XP_002097350.1|DYAK
OG0000052	LOC108084580|XP_017036343.1|DKIK	LOC6536447|XP_002097028.1|DYAK, LOC6537955|XP_002098492.1|DYAK
OG0000052	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK	LOC6536445|XP_002097026.2|DYAK
OG0000052	LOC108084092|XP_017035606.1|DKIK	LOC6536449|XP_002097030.1|DYAK
OG0000052	LOC108084066|XP_017035574.1|DKIK	LOC6536448|XP_002097029.1|DYAK
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC108070784|XP_017016873.1|DKIK	LOC6528601|XP_002089644.1|DYAK
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC6528599|XP_002089642.1|DYAK
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC6537155|XP_002097716.1|DYAK
OG0000054	LOC108081159|XP_017031690.1|DKIK	LOC6537156|XP_002097717.1|DYAK
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK
OG0000055	LOC108085865|XP_017038112.1|DKIK	LOC26536326|XP_015049075.1|DYAK
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC108071299|XP_017017488.1|DKIK	LOC6537844|XP_002098385.1|DYAK
OG0000056	LOC108071298|XP_017017487.1|DKIK	LOC6537846|XP_002098387.1|DYAK
OG0000056	LOC108071296|XP_017017485.1|DKIK	LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC108077622|XP_017026519.1|DKIK	LOC6536528|XP_002097104.1|DYAK
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC6529786|XP_002090770.1|DYAK
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC6527116|XP_002088209.1|DYAK
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC6524094|XP_002099958.2|DYAK
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC108085569|XP_017037698.1|DKIK	LOC6538374|XP_002098898.1|DYAK
OG0000059	LOC108085567|XP_017037695.1|DKIK	LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC6524492|XP_002100349.2|DYAK
OG0000060	LOC108077343|XP_017026120.1|DKIK	LOC6526594|XP_002087702.1|DYAK
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC6528990|XP_002090022.1|DYAK
OG0000061	LOC108086182|XP_017038533.1|DKIK	LOC6528989|XP_002090021.1|DYAK
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC6529702|XP_002090695.1|DYAK
OG0000062	LOC108082143|XP_017032934.1|DKIK	LOC26534489|XP_015054512.1|DYAK
OG0000063	LOC108071305|XP_017017501.1|DKIK	LOC6537057|XP_002097622.1|DYAK
OG0000063	LOC108071251|XP_017017426.1|DKIK	LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC108071565|XP_017017835.1|DKIK	LOC6533569|XP_002094279.1|DYAK
OG0000063	LOC108071655|XP_017017940.1|DKIK	LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC108077718|XP_017026658.1|DKIK	LOC6527757|XP_002088837.1|DYAK, LOC6536809|XP_002097379.1|DYAK
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC6536710|XP_015047907.1|DYAK
OG0000065	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC6536709|XP_002097281.1|DYAK
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC6526033|XP_002101850.1|DYAK
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC6532579|XP_002093323.1|DYAK
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC6530939|XP_002091781.1|DYAK
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC6526129|XP_002101946.1|DYAK
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC6525682|XP_002101504.1|DYAK
OG0000079	LOC108086154|XP_017038504.1|DKIK	LOC6526756|XP_002087859.1|DYAK
OG0000079	LOC108086084|XP_017038391.1|DKIK	LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC6537790|XP_002098331.1|DYAK
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC6527785|XP_002088858.1|DYAK
OG0000083	LOC108075726|XP_017023759.1|DKIK	LOC6527782|XP_002088855.1|DYAK
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC108078024|XP_017027074.1|DKIK	LOC6528458|XP_002089504.1|DYAK
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC108077949|XP_017026977.1|DKIK	LOC6528459|XP_002089505.1|DYAK
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC6528232|XP_002089294.1|DYAK
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC6527955|XP_002089022.1|DYAK
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC108075612|XP_017023634.1|DKIK	LOC6536414|XP_002096996.1|DYAK
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC108077658|XP_017026562.1|DKIK	LOC6538467|XP_002098991.1|DYAK
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK	LOC6525289|XP_002101125.1|DYAK
OG0000093	LOC108080636|XP_017030949.1|DKIK	LOC6526841|XP_002087941.2|DYAK
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC6529746|XP_002090736.1|DYAK
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC6524440|XP_002100298.3|DYAK
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC108077662|XP_017026570.1|DKIK	LOC6538462|XP_002098986.1|DYAK
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC6537329|XP_002097886.1|DYAK
OG0000100	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK	LOC6537330|XP_002097887.2|DYAK
OG0000101	LOC108083696|XP_017035073.1|DKIK	LOC6534953|XP_039230714.1|DYAK
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC6531176|XP_002092005.1|DYAK
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC6528685|XP_002089727.1|DYAK
OG0000103	LOC108078639|XP_017028056.1|DKIK	LOC6532637|XP_002093381.1|DYAK
OG0000103	LOC108071952|XP_017018408.1|DKIK	LOC6534296|XP_002094977.1|DYAK
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC26534987|XP_015050551.1|DYAK
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC6529323|XP_015052185.1|DYAK
OG0000104	LOC108071553|XP_017017820.1|DKIK	LOC6539474|XP_002086359.2|DYAK
OG0000104	LOC108082132|XP_017032923.1|DKIK	LOC6527852|XP_002088924.1|DYAK
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC6536226|XP_002096817.1|DYAK
OG0000105	LOC108080981|XP_017031395.1|DKIK	LOC6536221|XP_002096812.1|DYAK
OG0000105	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC6536220|XP_002096811.1|DYAK
OG0000106	LOC108074711|XP_017022340.1|DKIK	LOC6530611|XP_002091524.1|DYAK
OG0000106	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK	LOC120321944|XP_039232226.1|DYAK, LOC26535927|XP_039227266.1|DYAK, LOC6528268|XP_002089321.1|DYAK
OG0000106	LOC108082393|XP_017033227.1|DKIK	LOC6531532|XP_002092331.2|DYAK
OG0000106	LOC108082290|XP_017033110.1|DKIK	LOC6531533|XP_002092332.2|DYAK
OG0000106	LOC108082293|XP_017033113.1|DKIK	LOC6531540|XP_002092339.2|DYAK, LOC6531537|XP_002092336.1|DYAK
OG0000107	LOC108072231|XP_017018782.1|DKIK	LOC6531775|XP_002092562.1|DYAK
OG0000107	LOC108076846|XP_017025364.1|DKIK	LOC6529480|XP_002090482.1|DYAK
OG0000107	LOC108076996|XP_017025555.1|DKIK	LOC6529479|XP_002090481.3|DYAK
OG0000107	LOC108072303|XP_017018860.1|DKIK	LOC6531776|XP_002092563.1|DYAK
OG0000108	LOC108076114|XP_017024329.1|DKIK	LOC120321803|XP_039231670.1|DYAK
OG0000108	LOC108083428|XP_017034676.1|DKIK	LOC120321221|XP_039229244.1|DYAK
OG0000109	LOC108077299|XP_017026069.1|DKIK	LOC6527159|XP_002088253.3|DYAK
OG0000109	LOC108076928|XP_017025463.1|DKIK	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC6527148|XP_002088242.1|DYAK
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC6533315|XP_002094041.3|DYAK
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC6533316|XP_002094042.1|DYAK
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC6533317|XP_002094043.1|DYAK
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC6533318|XP_002094044.1|DYAK
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC6530898|XP_002091750.1|DYAK
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC6530895|XP_002091747.2|DYAK
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC6526156|XP_002101970.1|DYAK, LOC6525567|XP_002101402.1|DYAK
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC6537541|XP_039232498.1|DYAK
OG0000113	LOC108083778|XP_017035191.1|DKIK	LOC6529429|XP_015052342.1|DYAK
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC6527308|XP_002088401.1|DYAK
OG0000114	LOC108082010|XP_017032754.1|DKIK	LOC26535341|XP_039226967.1|DYAK
OG0000116	LOC108071262|XP_017017439.1|DKIK	LOC6538538|XP_002099060.2|DYAK
OG0000116	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK	LOC6538532|XP_002099054.1|DYAK
OG0000116	LOC108071252|XP_017017427.1|DKIK	LOC6538537|XP_002099059.1|DYAK
OG0000116	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK	LOC6538536|XP_002099058.1|DYAK
OG0000117	LOC108085279|XP_017037320.1|DKIK	LOC6527566|XP_002088656.1|DYAK
OG0000117	LOC108085280|XP_017037321.1|DKIK	LOC6527565|XP_002088655.1|DYAK
OG0000117	LOC108085261|XP_017037300.1|DKIK	LOC6527564|XP_002088654.1|DYAK
OG0000118	LOC108081355|XP_017031990.1|DKIK	LOC6527573|XP_002088663.1|DYAK
OG0000118	LOC108080909|XP_017031302.1|DKIK	LOC6528194|XP_002089257.1|DYAK
