Orthogroup	DKIK.longest_only	DSAN.longest_only
OG0000043	LOC108086038|XP_017038347.1|DKIK	LOC120452693|XP_039492981.1|DSAN
OG0000043	LOC108081480|XP_017032168.1|DKIK	LOC120453380|XP_039493988.1|DSAN
OG0000044	LOC108071988|XP_017018451.1|DKIK	LOC120452826|XP_039493165.1|DSAN
OG0000044	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK	LOC120453510|XP_039494189.1|DSAN
OG0000044	LOC108072010|XP_017018477.1|DKIK	LOC120450906|XP_039490090.1|DSAN
OG0000044	LOC108072006|XP_017018472.1|DKIK	LOC120451723|XP_039491559.1|DSAN
OG0000044	LOC108072020|XP_017018489.1|DKIK	LOC120453660|XP_039494388.1|DSAN
OG0000044	LOC108072017|XP_017018486.1|DKIK	LOC120453780|XP_039494561.1|DSAN
OG0000044	LOC108082753|XP_017033762.1|DKIK	LOC120453569|XP_039494260.1|DSAN
OG0000045	LOC108073518|XP_017020682.1|DKIK	LOC120448397|XP_039486321.1|DSAN
OG0000045	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN
OG0000045	LOC108073894|XP_017021172.1|DKIK	LOC120448761|XP_039486880.1|DSAN
OG0000045	LOC108073882|XP_017021156.1|DKIK	LOC120448760|XP_039486879.1|DSAN
OG0000046	LOC108075359|XP_017023259.1|DKIK	LOC120451867|XP_039491805.1|DSAN
OG0000046	LOC108083339|XP_017034572.1|DKIK	LOC120455081|XP_039496878.1|DSAN
OG0000046	LOC108083340|XP_017034573.1|DKIK	LOC120455080|XP_039496876.1|DSAN
OG0000046	LOC108080985|XP_017031400.1|DKIK	LOC120453874|XP_039494712.1|DSAN
OG0000046	LOC108080891|XP_017031283.1|DKIK	LOC120454242|XP_039495288.1|DSAN
OG0000046	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK	LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN
OG0000046	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC120451794|XP_039491681.1|DSAN, LOC120446793|XP_039483883.1|DSAN
OG0000047	LOC108076173|XP_017024393.1|DKIK	LOC120446362|XP_039483228.1|DSAN
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC120446445|XP_039483359.1|DSAN
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC120447165|XP_039484555.1|DSAN
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC120446374|XP_039483239.1|DSAN
OG0000047	LOC108071908|XP_017018345.1|DKIK	LOC120450023|XP_039488699.1|DSAN
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN
OG0000048	LOC108084438|XP_017036136.1|DKIK	LOC120447859|XP_039485400.1|DSAN
OG0000048	LOC108084434|XP_017036131.1|DKIK	LOC120447862|XP_039485404.1|DSAN
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC120447858|XP_039485399.1|DSAN
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC120447864|XP_039485406.1|DSAN
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC120451912|XP_039491855.1|DSAN
OG0000049	LOC108084068|XP_017035576.1|DKIK	LOC120454479|XP_039495747.1|DSAN
OG0000049	LOC108084077|XP_017035587.1|DKIK	LOC120451908|XP_039491850.1|DSAN
OG0000049	LOC108084022|XP_017035524.1|DKIK	LOC120451909|XP_039491851.1|DSAN
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC120451911|XP_039491854.1|DSAN
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC120454478|XP_039495745.1|DSAN
OG0000050	LOC108073068|XP_017020022.1|DKIK	LOC120444560|XP_039480251.1|DSAN
OG0000050	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK	LOC120450200|XP_039489002.1|DSAN
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC120450145|XP_039488909.1|DSAN
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC120450805|XP_039489908.1|DSAN
OG0000051	LOC108080428|XP_017030650.1|DKIK	LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN
OG0000052	LOC108084580|XP_017036343.1|DKIK	LOC120451899|XP_039491841.1|DSAN, LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK	LOC120451902|XP_039491845.1|DSAN
OG0000052	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK	LOC120451901|XP_039491844.1|DSAN
OG0000052	LOC108084092|XP_017035606.1|DKIK	LOC120451898|XP_039491840.1|DSAN
OG0000052	LOC108084066|XP_017035574.1|DKIK	LOC120451896|XP_039491839.1|DSAN
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC108070784|XP_017016873.1|DKIK	LOC120458373|XP_039501926.1|DSAN
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC108081159|XP_017031690.1|DKIK	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC108071299|XP_017017488.1|DKIK	LOC120454505|XP_039495792.1|DSAN
OG0000056	LOC108071298|XP_017017487.1|DKIK	LOC120454507|XP_039495793.1|DSAN
OG0000056	LOC108071296|XP_017017485.1|DKIK	LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC120446683|XP_039483696.1|DSAN
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC108085569|XP_017037698.1|DKIK	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC108085567|XP_017037695.1|DKIK	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC120456505|XP_039499307.1|DSAN
OG0000060	LOC108077343|XP_017026120.1|DKIK	LOC120458923|XP_039502708.1|DSAN
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC120456052|XP_039498568.1|DSAN
OG0000061	LOC108086182|XP_017038533.1|DKIK	LOC120458126|XP_039501597.1|DSAN
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC120446988|XP_039484222.1|DSAN
OG0000062	LOC108082143|XP_017032934.1|DKIK	LOC120450287|XP_039489141.1|DSAN
OG0000063	LOC108071305|XP_017017501.1|DKIK	LOC120450857|XP_039490003.1|DSAN
OG0000063	LOC108071251|XP_017017426.1|DKIK	LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC108071565|XP_017017835.1|DKIK	LOC120449162|XP_039487438.1|DSAN
OG0000063	LOC108071655|XP_017017940.1|DKIK	LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC108077718|XP_017026658.1|DKIK	LOC120458451|XP_039502031.1|DSAN, LOC120451402|XP_039491004.1|DSAN
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC120455809|XP_039498204.1|DSAN
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC120458437|XP_039502014.1|DSAN
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC120448314|XP_039486195.1|DSAN
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC120449500|XP_039487934.1|DSAN
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC120449502|XP_039487935.1|DSAN
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC120456580|XP_039499414.1|DSAN
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC120447493|XP_039484823.1|DSAN
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC108086154|XP_017038504.1|DKIK	LOC120458927|XP_039502713.1|DSAN
OG0000079	LOC108086084|XP_017038391.1|DKIK	LOC120456240|XP_039498869.1|DSAN
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC120453707|XP_039494467.1|DSAN
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC120445200|XP_039481358.1|DSAN
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC120449798|XP_039488374.1|DSAN
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC120444539|XP_039480221.1|DSAN
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC120453176|XP_039493670.1|DSAN
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC120455686|XP_039498031.1|DSAN
OG0000083	LOC108075726|XP_017023759.1|DKIK	LOC120455860|XP_039498269.1|DSAN
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC108078024|XP_017027074.1|DKIK	LOC120458439|XP_039502016.1|DSAN
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC108077949|XP_017026977.1|DKIK	LOC120458440|XP_039502018.1|DSAN
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC108075612|XP_017023634.1|DKIK	LOC120454433|XP_039495663.1|DSAN
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC108077658|XP_017026562.1|DKIK	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK	LOC120456501|XP_039499302.1|DSAN
OG0000093	LOC108080636|XP_017030949.1|DKIK	LOC120451538|XP_039491256.1|DSAN
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC120452712|XP_039493010.1|DSAN
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC120446709|XP_039483748.1|DSAN
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC120456060|XP_039498581.1|DSAN
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC120451499|XP_039491185.1|DSAN
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC120445403|XP_039481752.1|DSAN
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC120451400|XP_039491001.1|DSAN
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC120455657|XP_039497983.1|DSAN
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC120455658|XP_039497984.1|DSAN
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC120455656|XP_039497981.1|DSAN
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC120446457|XP_039483387.1|DSAN
OG0000100	LOC108077662|XP_017026570.1|DKIK	LOC120452136|XP_039492156.1|DSAN
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC120453234|XP_039493769.1|DSAN
OG0000100	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK	LOC120453235|XP_039493770.1|DSAN
OG0000101	LOC108083700|XP_017035084.1|DKIK	LOC120447594|XP_039484996.1|DSAN
OG0000101	LOC108083696|XP_017035073.1|DKIK	LOC120448473|XP_039486431.1|DSAN
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC120444369|XP_039479910.1|DSAN
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC120444543|XP_039480230.1|DSAN
OG0000103	LOC108078639|XP_017028056.1|DKIK	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN
OG0000103	LOC108071952|XP_017018408.1|DKIK	LOC120447694|XP_039485157.1|DSAN
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC120447692|XP_039485155.1|DSAN
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC120457733|XP_039501166.1|DSAN
OG0000104	LOC108071553|XP_017017820.1|DKIK	LOC120447890|XP_039485434.1|DSAN
OG0000104	LOC108082132|XP_017032923.1|DKIK	LOC120457816|XP_039501251.1|DSAN
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC120447610|XP_039485017.1|DSAN
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC120451809|XP_039491700.1|DSAN
OG0000105	LOC108080981|XP_017031395.1|DKIK	LOC120451665|XP_039491473.1|DSAN
OG0000105	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC120453920|XP_039494789.1|DSAN
OG0000106	LOC108074711|XP_017022340.1|DKIK	LOC120446897|XP_039484049.1|DSAN
OG0000106	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK	LOC120454155|XP_039495152.1|DSAN, LOC120452719|XP_039493021.1|DSAN
OG0000106	LOC108082393|XP_017033227.1|DKIK	LOC120445667|XP_039482149.1|DSAN
OG0000106	LOC108082290|XP_017033110.1|DKIK	LOC120445668|XP_039482151.1|DSAN
OG0000106	LOC108082293|XP_017033113.1|DKIK	LOC120445282|XP_039481516.1|DSAN, LOC120446692|XP_039483723.1|DSAN
OG0000107	LOC108072231|XP_017018782.1|DKIK	LOC120446363|XP_039483229.1|DSAN
OG0000107	LOC108076846|XP_017025364.1|DKIK	LOC120446737|XP_039483794.1|DSAN
OG0000107	LOC108076996|XP_017025555.1|DKIK	LOC120445808|XP_039482354.1|DSAN
OG0000107	LOC108072303|XP_017018860.1|DKIK	LOC120444935|XP_039480870.1|DSAN
OG0000108	LOC108076114|XP_017024329.1|DKIK	LOC120457827|XP_039501258.1|DSAN
OG0000108	LOC108083428|XP_017034676.1|DKIK	LOC120457592|XP_039501038.1|DSAN
OG0000109	LOC108077299|XP_017026069.1|DKIK	LOC120443888|XP_039479246.1|DSAN
OG0000109	LOC108076928|XP_017025463.1|DKIK	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC120458470|XP_039502057.1|DSAN
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC120448445|XP_039486393.1|DSAN
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC120449757|XP_039488327.1|DSAN
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC120449997|XP_039488641.1|DSAN
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC120449458|XP_039487864.1|DSAN
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC120446698|XP_039483730.1|DSAN
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC120446620|XP_039483600.1|DSAN
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC120451060|XP_039490352.1|DSAN
OG0000113	LOC108083778|XP_017035191.1|DKIK	LOC120447236|XP_039484695.1|DSAN
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC120447466|XP_039484788.1|DSAN
OG0000114	LOC108082010|XP_017032754.1|DKIK	LOC120447460|XP_039484780.1|DSAN
OG0000116	LOC108071262|XP_017017439.1|DKIK	LOC120451581|XP_039491325.1|DSAN
OG0000116	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK	LOC120452827|XP_039493166.1|DSAN
OG0000116	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK	LOC120451580|XP_039491324.1|DSAN
OG0000117	LOC108085279|XP_017037320.1|DKIK	LOC120444154|XP_039479666.1|DSAN
OG0000117	LOC108085280|XP_017037321.1|DKIK	LOC120444155|XP_039479668.1|DSAN
OG0000117	LOC108085261|XP_017037300.1|DKIK	LOC120444156|XP_039479669.1|DSAN
OG0000118	LOC108081361|XP_017032002.1|DKIK	LOC120458071|XP_039501517.1|DSAN
