Orthogroup	DKIK.longest_only	DGUA.longest_only
OG0000046	LOC108083339|XP_017034572.1|DKIK, LOC108083340|XP_017034573.1|DKIK	LOC117591350|XP_034140469.1|DGUA
OG0000046	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK	LOC117592033|XP_034141382.1|DGUA
OG0000046	LOC108080985|XP_017031400.1|DKIK, LOC108080931|XP_017031324.1|DKIK, LOC108080891|XP_017031283.1|DKIK, LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK, LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC117583276|XP_034127392.1|DGUA
OG0000047	LOC108076173|XP_017024393.1|DKIK	LOC117591384|XP_034140523.1|DGUA
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC117592295|XP_034141855.1|DGUA
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC117582832|XP_034126782.1|DGUA
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC117591732|XP_034140939.1|DGUA
OG0000047	LOC108071908|XP_017018345.1|DKIK	LOC117580178|XP_034122428.1|DGUA
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC117588952|XP_034136425.1|DGUA, LOC117588948|XP_034136419.1|DGUA
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC117589276|XP_034136957.1|DGUA
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC117588957|XP_034136435.1|DGUA
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC117583088|XP_034127157.1|DGUA
OG0000049	LOC108084068|XP_017035576.1|DKIK	LOC117583087|XP_034127156.1|DGUA
OG0000049	LOC108084077|XP_017035587.1|DKIK	LOC117583320|XP_034127470.1|DGUA
OG0000049	LOC108084022|XP_017035524.1|DKIK	LOC117583322|XP_034127471.1|DGUA
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC117583323|XP_034127472.1|DGUA
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC117583085|XP_034127153.1|DGUA
OG0000050	LOC108073068|XP_017020022.1|DKIK	LOC117592164|XP_034141627.1|DGUA
OG0000050	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK	LOC117580439|XP_034122886.1|DGUA
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC117580435|XP_034122881.1|DGUA
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC117580059|XP_034122189.1|DGUA
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC117580437|XP_034122884.1|DGUA, LOC117580438|XP_034122885.1|DGUA
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC117580434|XP_034122880.1|DGUA
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC117580436|XP_034122883.1|DGUA
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC117584976|XP_034130071.1|DGUA
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC117589573|XP_034137517.1|DGUA, LOC117589575|XP_034137522.1|DGUA
OG0000051	LOC108080429|XP_017030651.1|DKIK, LOC108080428|XP_017030650.1|DKIK	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK, LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK, LOC108084092|XP_017035606.1|DKIK, LOC108084066|XP_017035574.1|DKIK	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC117585615|XP_034131067.1|DGUA
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC108071299|XP_017017488.1|DKIK, LOC108071298|XP_017017487.1|DKIK, LOC108071296|XP_017017485.1|DKIK	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC108077622|XP_017026519.1|DKIK	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC108084972|XP_017036881.1|DKIK	LOC117588076|XP_034135032.1|DGUA, LOC117588074|XP_034135030.1|DGUA
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC108085569|XP_017037698.1|DKIK	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC108085567|XP_017037695.1|DKIK	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC108071305|XP_017017501.1|DKIK, LOC108071251|XP_017017426.1|DKIK	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC108071565|XP_017017835.1|DKIK, LOC108071655|XP_017017940.1|DKIK	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC108080822|XP_017031214.1|DKIK	LOC117587642|XP_034134418.1|DGUA
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC117582933|XP_034126925.1|DGUA
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC117579272|XP_034120958.1|DGUA
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC108086154|XP_017038504.1|DKIK, LOC108086155|XP_017038506.1|DKIK, LOC108086156|XP_017038507.1|DKIK, LOC108086084|XP_017038391.1|DKIK	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK	LOC117580541|XP_034123026.1|DGUA, LOC117579468|XP_034121248.1|DGUA
OG0000097	LOC108080576|XP_017030870.1|DKIK, LOC108080575|XP_017030868.1|DKIK	LOC117580542|XP_034123027.1|DGUA
OG0000097	LOC108080591|XP_017030888.1|DKIK, LOC108080635|XP_017030947.1|DKIK, LOC108080612|XP_017030925.1|DKIK, LOC108080593|XP_017030890.1|DKIK, LOC108080568|XP_017030862.1|DKIK, LOC108080565|XP_017030860.1|DKIK, LOC108080566|XP_017030861.1|DKIK, LOC108080632|XP_017030945.1|DKIK	LOC117579460|XP_034121239.1|DGUA
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000101	LOC108083701|XP_017035085.1|DKIK	LOC117580405|XP_034122843.1|DGUA
OG0000101	LOC108083702|XP_017035086.1|DKIK	LOC117580403|XP_034122841.1|DGUA
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC108078639|XP_017028056.1|DKIK	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC108071952|XP_017018408.1|DKIK	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC108082132|XP_017032923.1|DKIK	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC108080981|XP_017031395.1|DKIK	LOC117586439|XP_034132368.1|DGUA
OG0000105	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC108072231|XP_017018782.1|DKIK	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC108076846|XP_017025364.1|DKIK, LOC108076996|XP_017025555.1|DKIK, LOC108076845|XP_017025363.1|DKIK	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC108072303|XP_017018860.1|DKIK, LOC108072229|XP_017018781.1|DKIK	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC117585197|XP_034130465.1|DGUA
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC108082010|XP_017032754.1|DKIK	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC108071262|XP_017017439.1|DKIK	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC108071989|XP_017018452.1|DKIK	LOC117585908|XP_034131558.1|DGUA
OG0000116	LOC108071252|XP_017017427.1|DKIK	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC108071353|XP_017017583.1|DKIK	LOC117585918|XP_034131576.1|DGUA
OG0000116	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC108085279|XP_017037320.1|DKIK	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC108085280|XP_017037321.1|DKIK	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC108085261|XP_017037300.1|DKIK	LOC117584694|XP_034129618.1|DGUA
OG0000118	LOC108081451|XP_017032129.1|DKIK, LOC108081361|XP_017032002.1|DKIK, LOC108081355|XP_017031990.1|DKIK	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC108084058|XP_017035569.1|DKIK, LOC108084069|XP_017035580.1|DKIK, LOC108080909|XP_017031302.1|DKIK	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC108084244|XP_017035870.1|DKIK, LOC108084245|XP_017035871.1|DKIK	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC108084013|XP_017035515.1|DKIK	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC108084109|XP_017035624.1|DKIK	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC108076008|XP_017024152.1|DKIK	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC108073105|XP_017020084.1|DKIK	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC108083606|XP_017034966.1|DKIK	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC108071718|XP_017018030.1|DKIK	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC108077632|XP_017026534.1|DKIK, LOC108077631|XP_017026533.1|DKIK	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC108077893|XP_017026919.1|DKIK	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC108074529|XP_017022095.1|DKIK	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC108074147|XP_017021535.1|DKIK	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC108078069|XP_017027122.1|DKIK	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC108086046|XP_017038354.1|DKIK	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC108080453|XP_017030679.1|DKIK	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC108080459|XP_017030684.1|DKIK	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC108076347|XP_017024629.1|DKIK	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC108078503|XP_017027891.1|DKIK	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC108078504|XP_017027895.1|DKIK	LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC108073859|XP_017021130.1|DKIK, LOC108084946|XP_017036832.1|DKIK	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC108083937|XP_017035432.1|DKIK	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC108076399|XP_017024727.1|DKIK	LOC117592294|XP_034141852.1|DGUA
OG0000127	LOC108084026|XP_017035528.1|DKIK	LOC117586302|XP_034132151.1|DGUA
OG0000127	LOC108084099|XP_017035615.1|DKIK	LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC108084025|XP_017035527.1|DKIK	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC108084088|XP_017035601.1|DKIK	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC108082339|XP_017033157.1|DKIK, LOC108082274|XP_017033093.1|DKIK	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC108082276|XP_017033096.1|DKIK, LOC108082275|XP_017033095.1|DKIK, LOC108082355|XP_017033184.1|DKIK, LOC108082628|XP_017033596.1|DKIK	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC108079385|XP_017029196.1|DKIK	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC108070448|XP_017016416.1|DKIK	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC108074574|XP_017022165.1|DKIK	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC108071644|XP_017017924.1|DKIK	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC108071629|XP_017017901.1|DKIK	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC108071647|XP_017017926.1|DKIK	LOC117587113|XP_034133498.1|DGUA
OG0000130	LOC108071643|XP_017017923.1|DKIK	LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC108080803|XP_017031183.1|DKIK	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC108074500|XP_017022064.1|DKIK	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
