Orthogroup	DKIK.longest_only	DERE.longest_only
OG0000046	LOC108083340|XP_017034573.1|DKIK	LOC6550460|XP_001977787.1|DERE
OG0000046	LOC108080985|XP_017031400.1|DKIK	LOC6554301|XP_001982125.2|DERE
OG0000046	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC6554302|XP_001982126.1|DERE
OG0000047	LOC108076173|XP_017024393.1|DKIK	LOC6548915|XP_026836112.1|DERE
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC6548919|XP_001975347.1|DERE
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC6549604|XP_001975737.1|DERE
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC6549507|XP_001975729.1|DERE
OG0000047	LOC108071908|XP_017018345.1|DKIK	LOC6546189|XP_001972282.1|DERE
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE
OG0000048	LOC108084434|XP_017036131.1|DKIK	LOC6545047|XP_001973229.1|DERE
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC6545045|XP_001973227.2|DERE
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC6544963|XP_001973230.1|DERE
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC6552334|XP_001979793.1|DERE
OG0000049	LOC108084068|XP_017035576.1|DKIK	LOC6552331|XP_001979790.1|DERE
OG0000049	LOC108084077|XP_017035587.1|DKIK	LOC6552229|XP_001979794.1|DERE
OG0000049	LOC108084022|XP_017035524.1|DKIK	LOC6552231|XP_001979796.1|DERE
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC6552230|XP_001979795.1|DERE
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC6552330|XP_001979789.1|DERE
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC6544231|XP_001973747.1|DERE
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC6544204|XP_026833494.1|DERE
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC26526578|XP_026833595.1|DERE
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC6544232|XP_026833594.1|DERE
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC6544203|XP_001973745.2|DERE
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC6552520|XP_001980945.1|DERE
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC6553748|XP_001980366.1|DERE
OG0000051	LOC108080428|XP_017030650.1|DKIK	LOC6552141|XP_001979934.1|DERE, LOC6553800|XP_001980448.1|DERE, LOC6553799|XP_001980447.1|DERE
OG0000052	LOC108084580|XP_017036343.1|DKIK	LOC6552258|XP_001980739.1|DERE, LOC6555308|XP_001982081.1|DERE
OG0000052	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK	LOC6552259|XP_001980740.3|DERE
OG0000052	LOC108084092|XP_017035606.1|DKIK	LOC6552256|XP_001980737.2|DERE
OG0000052	LOC108084066|XP_017035574.1|DKIK	LOC6552257|XP_001980738.1|DERE
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC6547302|XP_001974728.1|DERE
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC6547301|XP_001974727.1|DERE
OG0000053	LOC108070784|XP_017016873.1|DKIK	LOC6541123|XP_001970454.1|DERE
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC6542707|XP_001970455.1|DERE
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC6542876|XP_001970456.1|DERE
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC6542254|XP_001970457.1|DERE
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC6542856|XP_001970461.3|DERE
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC6553130|XP_001980075.1|DERE
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC6553131|XP_001980076.1|DERE
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC6553059|XP_001980078.1|DERE
OG0000054	LOC108081159|XP_017031690.1|DKIK	LOC6553132|XP_026836543.1|DERE
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE
OG0000055	LOC108085865|XP_017038112.1|DKIK	LOC113564309|XP_026836595.1|DERE
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC6554751|XP_001982187.1|DERE
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC6554750|XP_001982186.1|DERE
OG0000056	LOC108071299|XP_017017488.1|DKIK	LOC6554782|XP_001982185.1|DERE
OG0000056	LOC108071296|XP_017017485.1|DKIK	LOC6554781|XP_001982184.3|DERE
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC6551980|XP_001980665.2|DERE
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC6543269|XP_001969993.1|DERE
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC6555431|XP_001981657.1|DERE
OG0000059	LOC108085569|XP_017037698.1|DKIK	LOC6555433|XP_001981659.1|DERE
OG0000059	LOC108085567|XP_017037695.1|DKIK	LOC6555434|XP_001981660.1|DERE
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC6555432|XP_001981658.1|DERE
OG0000059	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC6555439|XP_001981665.1|DERE
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC6551123|XP_026838344.1|DERE
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC6549244|XP_001974429.1|DERE
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC6552399|XP_001978925.3|DERE
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC6554918|XP_026832695.1|DERE
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC6551264|XP_001978379.1|DERE
OG0000060	LOC108077343|XP_017026120.1|DKIK	LOC6542766|XP_001968438.1|DERE
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC6541628|XP_001968975.1|DERE
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC6542667|XP_001968981.1|DERE
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC6541823|XP_001968977.1|DERE
OG0000061	LOC108086182|XP_017038533.1|DKIK	LOC6542105|XP_001968978.2|DERE
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC6549684|XP_001977426.1|DERE
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC6549489|XP_001974263.1|DERE
OG0000063	LOC108071305|XP_017017501.1|DKIK	LOC6553303|XP_001980169.2|DERE
OG0000063	LOC108071251|XP_017017426.1|DKIK	LOC6553302|XP_001980168.1|DERE
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC6553304|XP_001980170.1|DERE
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC6546128|XP_001972262.1|DERE
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC6546125|XP_001972259.1|DERE
OG0000063	LOC108071565|XP_017017835.1|DKIK	LOC6546126|XP_026832754.1|DERE
OG0000063	LOC108071655|XP_017017940.1|DKIK	LOC6546127|XP_001972261.2|DERE
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC6553678|XP_001980420.1|DERE
OG0000065	LOC108077718|XP_017026658.1|DKIK	LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC6552530|XP_001979844.1|DERE
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC6552533|XP_001979847.1|DERE
OG0000065	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC6552532|XP_001979846.1|DERE
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC6551042|XP_001978309.1|DERE
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC6553068|XP_026839624.1|DERE
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC6554272|XP_001981468.2|DERE
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC6551730|XP_001977216.1|DERE
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC6547937|XP_026836122.1|DERE
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC6546215|XP_001972910.3|DERE
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC6547621|XP_001974885.1|DERE
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC6549927|XP_026837643.1|DERE
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC6548333|XP_026835742.1|DERE
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC6541526|XP_001970002.1|DERE
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC6544818|XP_026832511.1|DERE
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC6544820|XP_001972656.1|DERE
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC6555769|XP_026837941.1|DERE
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC6553627|XP_015009630.1|DERE
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC6545304|XP_001972062.2|DERE
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC6546439|XP_001972925.1|DERE
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC6545621|XP_001972155.1|DERE
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC6549869|XP_001978650.1|DERE
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC6550069|XP_001977566.1|DERE
OG0000079	LOC108086154|XP_017038504.1|DKIK	LOC6541720|XP_001968600.3|DERE
OG0000079	LOC108086084|XP_017038391.1|DKIK	LOC6542307|XP_001968601.1|DERE
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC6549322|XP_026837009.1|DERE
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC6541689|XP_026834543.1|DERE
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC6543321|XP_001969237.1|DERE
OG0000083	LOC108075726|XP_017023759.1|DKIK	LOC6543404|XP_001969234.1|DERE
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC108078024|XP_017027074.1|DKIK	LOC6542162|XP_001970595.2|DERE
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC6542080|XP_026834936.1|DERE
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC6542172|XP_001970594.1|DERE
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC6553054|XP_001979141.1|DERE
OG0000089	LOC108075612|XP_017023634.1|DKIK	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC108077658|XP_017026562.1|DKIK	LOC6554283|XP_001981751.1|DERE
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC6554983|XP_001981826.1|DERE
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC108080636|XP_017030949.1|DKIK	LOC6543242|XP_001968689.1|DERE
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC6541172|XP_026834907.1|DERE
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC6549084|XP_001974223.1|DERE
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC6555586|XP_001982611.2|DERE
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC108077662|XP_017026570.1|DKIK	LOC6554315|XP_001981746.1|DERE
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK	LOC6552647|XP_001979907.2|DERE
OG0000101	LOC108083701|XP_017035085.1|DKIK	LOC113563950|XP_026833684.1|DERE
OG0000101	LOC108083696|XP_017035073.1|DKIK	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC6540855|XP_001970375.1|DERE
OG0000103	LOC108078639|XP_017028056.1|DKIK	LOC6545153|XP_001971583.1|DERE
OG0000103	LOC108071952|XP_017018408.1|DKIK	LOC6546214|XP_001972909.1|DERE
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC26526609|XP_015014313.1|DERE
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC108071553|XP_017017820.1|DKIK	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC108082132|XP_017032923.1|DKIK	LOC6541678|XP_001969298.1|DERE
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC108080981|XP_017031395.1|DKIK, LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC6552850|XP_001980958.2|DERE
OG0000106	LOC108074711|XP_017022340.1|DKIK	LOC6548062|XP_001975064.1|DERE
OG0000106	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK	LOC6553062|XP_001980081.1|DERE, LOC6541488|XP_001968913.1|DERE, LOC6543193|XP_001968912.2|DERE
OG0000106	LOC108082293|XP_017033113.1|DKIK	LOC113564304|XP_026836538.1|DERE, LOC6547123|XP_001975477.1|DERE
OG0000107	LOC108072231|XP_017018782.1|DKIK	LOC6547875|XP_001976351.1|DERE
OG0000107	LOC108076846|XP_017025364.1|DKIK	LOC6549578|XP_001974463.3|DERE
OG0000107	LOC108076996|XP_017025555.1|DKIK	LOC6549577|XP_001974462.2|DERE
OG0000107	LOC108072303|XP_017018860.1|DKIK	LOC6547876|XP_001976352.1|DERE
OG0000109	LOC108077299|XP_017026069.1|DKIK	LOC6541724|XP_026834322.1|DERE
OG0000109	LOC108076928|XP_017025463.1|DKIK	LOC6541702|XP_026835082.1|DERE
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC6547569|XP_001974846.1|DERE
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC6547572|XP_026836839.1|DERE
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC6552710|XP_026831517.1|DERE
OG0000113	LOC108083778|XP_017035191.1|DKIK	LOC6549195|XP_026836393.1|DERE
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC108082010|XP_017032754.1|DKIK	LOC6542543|XP_001969807.3|DERE
OG0000116	LOC108071262|XP_017017439.1|DKIK	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK	LOC6554989|XP_001981814.1|DERE
OG0000116	LOC108071252|XP_017017427.1|DKIK	LOC6554994|XP_001981819.1|DERE
OG0000116	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK	LOC6554993|XP_001981818.2|DERE
OG0000117	LOC108085279|XP_017037320.1|DKIK	LOC6540738|XP_001969562.1|DERE
OG0000117	LOC108085280|XP_017037321.1|DKIK	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC108085261|XP_017037300.1|DKIK	LOC6540785|XP_001969564.1|DERE
OG0000118	LOC108081361|XP_017032002.1|DKIK	LOC6540594|XP_001968778.1|DERE
OG0000118	LOC108080909|XP_017031302.1|DKIK	LOC6543468|XP_001969543.1|DERE
OG0000119	LOC108084244|XP_017035870.1|DKIK, LOC108084245|XP_017035871.1|DKIK	LOC6552165|XP_001980717.1|DERE
OG0000119	LOC108084013|XP_017035515.1|DKIK	LOC6552163|XP_001980715.1|DERE
OG0000119	LOC108084109|XP_017035624.1|DKIK	LOC6552164|XP_001980716.1|DERE
OG0000120	LOC108076008|XP_017024152.1|DKIK	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC108073105|XP_017020084.1|DKIK	LOC6546603|XP_001976042.1|DERE
OG0000120	LOC108083606|XP_017034966.1|DKIK	LOC6545155|XP_001971017.1|DERE
OG0000121	LOC108071718|XP_017018030.1|DKIK	LOC6549747|XP_001977350.1|DERE
OG0000121	LOC108077632|XP_017026534.1|DKIK, LOC108077631|XP_017026533.1|DKIK	LOC6552855|XP_001979940.1|DERE
OG0000121	LOC108077893|XP_017026919.1|DKIK	LOC6552857|XP_026831855.1|DERE
OG0000122	LOC108074529|XP_017022095.1|DKIK	LOC6541936|XP_001968351.2|DERE
OG0000122	LOC108074147|XP_017021535.1|DKIK	LOC6551621|XP_001977124.1|DERE
OG0000122	LOC108078069|XP_017027122.1|DKIK	LOC6543179|XP_001969187.2|DERE
OG0000122	LOC108086046|XP_017038354.1|DKIK	LOC6541798|XP_001968644.1|DERE
OG0000123	LOC108076393|XP_017024719.1|DKIK	LOC6548565|XP_001976637.1|DERE
OG0000123	LOC108084539|XP_017036265.1|DKIK	LOC6553667|XP_026839511.1|DERE
OG0000123	LOC108080453|XP_017030679.1|DKIK	LOC6553075|XP_001979096.1|DERE
OG0000123	LOC108080459|XP_017030684.1|DKIK	LOC6553076|XP_001979097.1|DERE
OG0000124	LOC108076347|XP_017024629.1|DKIK	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE
OG0000124	LOC108078503|XP_017027891.1|DKIK	LOC6543273|XP_001970427.1|DERE
OG0000124	LOC108078504|XP_017027895.1|DKIK	LOC6540959|XP_001970425.3|DERE
OG0000125	LOC108084946|XP_017036832.1|DKIK	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC108083937|XP_017035432.1|DKIK	LOC6553712|XP_001980356.1|DERE
OG0000125	LOC108076398|XP_017024726.1|DKIK	LOC6548842|XP_001975356.1|DERE
OG0000125	LOC108076399|XP_017024727.1|DKIK	LOC6548843|XP_001975357.1|DERE
OG0000127	LOC108084026|XP_017035528.1|DKIK	LOC6553214|XP_001979216.1|DERE
OG0000127	LOC108084099|XP_017035615.1|DKIK	LOC6553215|XP_001979217.1|DERE
OG0000127	LOC108084025|XP_017035527.1|DKIK	LOC6553213|XP_001979215.1|DERE
OG0000127	LOC108084088|XP_017035601.1|DKIK	LOC6553212|XP_001979214.2|DERE
OG0000128	LOC108082339|XP_017033157.1|DKIK, LOC108082274|XP_017033093.1|DKIK	LOC6547674|XP_026836856.1|DERE
OG0000128	LOC108082276|XP_017033096.1|DKIK, LOC108082275|XP_017033095.1|DKIK, LOC108082355|XP_017033184.1|DKIK, LOC108082628|XP_017033596.1|DKIK	LOC6547673|XP_026837174.1|DERE
OG0000128	LOC108084070|XP_017035577.1|DKIK	LOC6553622|XP_001979280.3|DERE
OG0000129	LOC108079385|XP_017029196.1|DKIK	LOC6551485|XP_001978469.1|DERE
OG0000129	LOC108070448|XP_017016416.1|DKIK	LOC6544586|XP_001972385.1|DERE
OG0000129	LOC108074574|XP_017022165.1|DKIK	LOC26527022|XP_015015590.1|DERE
