Orthogroup	DKIK.longest_only	DANA.longest_only
OG0000045	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK	LOC6493484|XP_001957847.1|DANA, LOC6493485|XP_001957848.1|DANA
OG0000045	LOC108073894|XP_017021172.1|DKIK	LOC6507632|XP_001956043.1|DANA
OG0000045	LOC108073882|XP_017021156.1|DKIK	LOC6507423|XP_032310209.1|DANA
OG0000046	LOC108075359|XP_017023259.1|DKIK	LOC6501716|XP_001955838.3|DANA
OG0000046	LOC108083339|XP_017034572.1|DKIK	LOC6503183|XP_001963600.1|DANA
OG0000046	LOC108083340|XP_017034573.1|DKIK	LOC6502915|XP_001963599.1|DANA
OG0000046	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK	LOC6503185|XP_032311857.1|DANA
OG0000046	LOC108080985|XP_017031400.1|DKIK	LOC26514371|XP_014767278.1|DANA, LOC6501525|XP_014767090.2|DANA
OG0000046	LOC108080931|XP_017031324.1|DKIK, LOC108080891|XP_017031283.1|DKIK	LOC6501523|XP_001955420.3|DANA
OG0000046	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK, LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC116654466|XP_032311125.1|DANA, LOC6501526|XP_001955423.1|DANA
OG0000047	LOC108076173|XP_017024393.1|DKIK	LOC6496443|XP_001960921.1|DANA
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC6496440|XP_001960917.1|DANA
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC6496543|XP_001961111.1|DANA
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC6494029|XP_001961117.1|DANA
OG0000047	LOC108071908|XP_017018345.1|DKIK	LOC6493465|XP_001957814.1|DANA
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC6506814|XP_001957186.1|DANA, LOC6493168|XP_001957188.1|DANA
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC6493171|XP_001957195.2|DANA
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC6493169|XP_001957191.1|DANA
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC6500644|XP_001953636.2|DANA
OG0000049	LOC108084068|XP_017035576.1|DKIK	LOC6499920|XP_001953633.1|DANA
OG0000049	LOC108084077|XP_017035587.1|DKIK	LOC6500645|XP_001953637.1|DANA
OG0000049	LOC108084022|XP_017035524.1|DKIK	LOC6499917|XP_001953639.1|DANA
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC6502640|XP_001953638.1|DANA
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC6499921|XP_001953632.1|DANA
OG0000050	LOC108073068|XP_017020022.1|DKIK	LOC6494319|XP_001960538.2|DANA
OG0000050	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK	LOC6502855|XP_001958555.2|DANA
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC6493851|XP_001958559.1|DANA
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC6493850|XP_001958558.2|DANA
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC6502856|XP_032309510.1|DANA
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC6493852|XP_001958560.2|DANA
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC6502857|XP_001958557.2|DANA
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC6499129|XP_001955245.1|DANA
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC6500659|XP_001953666.2|DANA
OG0000051	LOC108080429|XP_017030651.1|DKIK, LOC108080428|XP_017030650.1|DKIK	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA
OG0000052	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA
OG0000052	LOC108084092|XP_017035606.1|DKIK	LOC6499936|XP_001953600.1|DANA
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC6496593|XP_001961216.2|DANA
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC6496594|XP_001961217.1|DANA
OG0000053	LOC108070784|XP_017016873.1|DKIK	LOC6495215|XP_001958835.1|DANA
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC6495434|XP_001958836.2|DANA
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC6495214|XP_001958837.1|DANA
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC6495213|XP_001958838.1|DANA
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC6495436|XP_001958842.1|DANA
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC6499283|XP_001954953.1|DANA
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC6499278|XP_001954958.1|DANA
OG0000054	LOC108081159|XP_017031690.1|DKIK	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA
OG0000055	LOC108085845|XP_017038092.1|DKIK, LOC108085848|XP_017038094.1|DKIK	LOC6501597|XP_001955556.1|DANA
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC6501596|XP_001955554.1|DANA
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC6499765|XP_001953966.1|DANA
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC6499766|XP_001953965.2|DANA
OG0000056	LOC108071299|XP_017017488.1|DKIK	LOC6499767|XP_001953964.1|DANA
OG0000056	LOC108071298|XP_017017487.1|DKIK, LOC108071296|XP_017017485.1|DKIK	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA
OG0000056	LOC108077622|XP_017026519.1|DKIK	LOC6500303|XP_001952932.1|DANA
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC6500302|XP_001952931.2|DANA
OG0000058	LOC108084972|XP_017036881.1|DKIK	LOC6493582|XP_001958038.2|DANA
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC6507265|XP_001956364.1|DANA
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC6497335|XP_001962298.1|DANA
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC6503754|XP_001963803.1|DANA
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC6499242|XP_001955037.1|DANA
OG0000059	LOC108085569|XP_017037698.1|DKIK, LOC108085567|XP_017037695.1|DKIK	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC6499241|XP_001955038.1|DANA
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC6499239|XP_001955045.1|DANA
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC6504067|XP_001964111.1|DANA
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC6497905|XP_001961691.1|DANA
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC26514467|XP_032305726.1|DANA
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC6505935|XP_001964647.1|DANA
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC6502151|XP_001966118.1|DANA
OG0000060	LOC108077343|XP_017026120.1|DKIK	LOC6496714|XP_014759262.1|DANA
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC6496734|XP_001967353.1|DANA
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC6496703|XP_001967348.1|DANA
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC6496732|XP_001967351.1|DANA
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC6504406|XP_001967034.1|DANA
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC6497538|XP_001961881.1|DANA
OG0000062	LOC108082790|XP_017033824.1|DKIK	LOC26515327|XP_014762422.1|DANA
OG0000062	LOC108082143|XP_017032934.1|DKIK, LOC108078896|XP_017028518.1|DKIK, LOC108078667|XP_017028088.1|DKIK, LOC108079653|XP_017029539.1|DKIK	LOC6504653|XP_001964881.1|DANA
OG0000062	LOC108082253|XP_017033087.1|DKIK, LOC108082254|XP_017033088.1|DKIK	LOC26515349|XP_014760676.1|DANA, LOC26514282|XP_014760647.1|DANA
OG0000063	LOC108071305|XP_017017501.1|DKIK	LOC6501263|XP_001954874.3|DANA
OG0000063	LOC108071251|XP_017017426.1|DKIK	LOC6501262|XP_001954873.1|DANA
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC6501264|XP_001954875.1|DANA
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC108071565|XP_017017835.1|DKIK	LOC6506482|XP_001957792.1|DANA
OG0000063	LOC108071655|XP_017017940.1|DKIK	LOC6506481|XP_001957793.1|DANA
OG0000064	LOC108076898|XP_017025421.1|DKIK	LOC6505404|XP_001964880.1|DANA
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC6499838|XP_001953807.1|DANA
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC6499848|XP_001953774.1|DANA
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC6504003|XP_001963990.1|DANA
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC6501144|XP_001954630.1|DANA
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC6498927|XP_001955666.2|DANA
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC6504117|XP_001964219.1|DANA
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC6502602|XP_001965886.1|DANA
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC6495108|XP_001959037.2|DANA
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC6504517|XP_032308101.1|DANA
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC6496205|XP_014763669.1|DANA
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC6507148|XP_001956586.1|DANA
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC6493818|XP_001958499.2|DANA
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC6493817|XP_001958497.2|DANA
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC6504831|XP_032309092.1|DANA
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC6501709|XP_014767186.1|DANA
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC6506390|XP_001957961.1|DANA
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC6493409|XP_001957690.2|DANA
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC6493559|XP_001957996.1|DANA
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC6495454|XP_001958879.1|DANA
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC108086155|XP_017038506.1|DKIK, LOC108086156|XP_017038507.1|DKIK	LOC116654890|XP_032307325.1|DANA
OG0000079	LOC108086084|XP_017038391.1|DKIK	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC6497476|XP_001961998.1|DANA
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC6496922|XP_001963135.1|DANA
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC6497178|XP_001962608.1|DANA
OG0000083	LOC108075726|XP_017023759.1|DKIK	LOC6497183|XP_001962603.1|DANA
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC108078024|XP_017027074.1|DKIK	LOC6496033|XP_001960086.1|DANA
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC6496032|XP_014763616.1|DANA
OG0000085	LOC108077949|XP_017026977.1|DKIK	LOC6496034|XP_001960087.2|DANA
OG0000085	LOC108077981|XP_017027013.1|DKIK, LOC108078014|XP_017027060.1|DKIK	LOC26515598|XP_014764144.1|DANA, LOC6496035|XP_001960088.2|DANA
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC6496036|XP_001960089.1|DANA
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC108075612|XP_017023634.1|DKIK	LOC6494393|XP_001965927.1|DANA
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC108077658|XP_017026562.1|DKIK	LOC6501008|XP_001954370.1|DANA
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC6500213|XP_001953015.1|DANA
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC6493460|XP_001957805.1|DANA
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC6501401|XP_001955180.1|DANA
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC26513823|XP_032305336.1|DANA
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC6497252|XP_001962468.1|DANA
OG0000097	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK	LOC6506261|XP_001958246.1|DANA
OG0000097	LOC108080576|XP_017030870.1|DKIK, LOC108080575|XP_017030868.1|DKIK	LOC26514754|XP_032310274.1|DANA, LOC26515540|XP_032310273.1|DANA
OG0000097	LOC108080591|XP_017030888.1|DKIK, LOC108080635|XP_017030947.1|DKIK, LOC108080612|XP_017030925.1|DKIK, LOC108080593|XP_017030890.1|DKIK, LOC108080568|XP_017030862.1|DKIK, LOC108080565|XP_017030860.1|DKIK, LOC108080566|XP_017030861.1|DKIK, LOC108080632|XP_017030945.1|DKIK	LOC6507844|XP_032310260.1|DANA
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC6504861|XP_001966472.1|DANA
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC108077662|XP_017026570.1|DKIK	LOC6499567|XP_001954364.1|DANA
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC6505697|XP_001964437.1|DANA
OG0000101	LOC108083696|XP_017035073.1|DKIK	LOC6493632|XP_001958135.2|DANA
OG0000101	LOC108083702|XP_017035086.1|DKIK	LOC116655752|XP_032309646.1|DANA
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC108078639|XP_017028056.1|DKIK	LOC6493013|XP_001956853.1|DANA
OG0000103	LOC108071952|XP_017018408.1|DKIK	LOC6506530|XP_001957705.2|DANA
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC26514817|XP_014765666.1|DANA
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC108071553|XP_017017820.1|DKIK	LOC6507022|XP_001956806.1|DANA
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC108080981|XP_017031395.1|DKIK	LOC6500504|XP_032307642.1|DANA
OG0000105	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC6500505|XP_001953361.1|DANA
OG0000106	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK	LOC6494361|XP_001960466.1|DANA
OG0000106	LOC108082393|XP_017033227.1|DKIK, LOC108082290|XP_017033110.1|DKIK	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA
OG0000107	LOC108072231|XP_017018782.1|DKIK	LOC6496163|XP_001960354.1|DANA
OG0000107	LOC108076846|XP_017025364.1|DKIK	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA
OG0000107	LOC108072303|XP_017018860.1|DKIK	LOC6496162|XP_032306051.1|DANA
OG0000107	LOC108072229|XP_017018781.1|DKIK	LOC6496160|XP_032306054.1|DANA
OG0000108	LOC108076114|XP_017024329.1|DKIK	LOC26513828|XP_014760352.2|DANA
OG0000108	LOC108083650|XP_017035011.1|DKIK	LOC6495673|XP_032305942.1|DANA, LOC116655428|XP_032309214.1|DANA
OG0000108	LOC108076717|XP_017025172.1|DKIK	LOC116655419|XP_032309203.1|DANA
OG0000108	LOC108083428|XP_017034676.1|DKIK	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA
OG0000109	LOC108077299|XP_017026069.1|DKIK	LOC6498617|XP_032311444.1|DANA
OG0000109	LOC108076928|XP_017025463.1|DKIK	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC6498606|XP_001963149.2|DANA
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC6493509|XP_001957895.2|DANA
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC6494597|XP_001960038.1|DANA
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC6496010|XP_001960035.1|DANA
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC6504959|XP_001965732.1|DANA
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC6499153|XP_001955201.2|DANA
OG0000113	LOC108083778|XP_017035191.1|DKIK	LOC26514152|XP_014765581.1|DANA
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC6502753|XP_001965083.1|DANA
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC108082010|XP_017032754.1|DKIK	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC108071262|XP_017017439.1|DKIK	LOC6500211|XP_001953022.2|DANA
OG0000116	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK	LOC6500206|XP_014766419.2|DANA
OG0000116	LOC108071989|XP_017018452.1|DKIK	LOC6500205|XP_001953029.1|DANA
OG0000116	LOC108071252|XP_017017427.1|DKIK	LOC6500210|XP_001953023.1|DANA
OG0000116	LOC108071353|XP_017017583.1|DKIK	LOC6500207|XP_001953026.1|DANA
OG0000116	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA
OG0000117	LOC108085279|XP_017037320.1|DKIK	LOC6497093|XP_001962768.1|DANA
OG0000117	LOC108085280|XP_017037321.1|DKIK	LOC6497092|XP_001962769.1|DANA
OG0000117	LOC108085261|XP_017037300.1|DKIK	LOC116654468|XP_032311254.1|DANA
OG0000118	LOC108081451|XP_017032129.1|DKIK	LOC6505594|XP_001964630.1|DANA
OG0000118	LOC108084058|XP_017035569.1|DKIK, LOC108084069|XP_017035580.1|DKIK, LOC108080909|XP_017031302.1|DKIK	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA
