Orthogroup	DKIK.longest_only	DSUB.longest_only
OG0000045	LOC108073518|XP_017020682.1|DKIK	LOC117894865|XP_034658016.1|DSUB
OG0000045	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK	LOC117893502|XP_034656031.1|DSUB
OG0000045	LOC108073894|XP_017021172.1|DKIK	LOC117894637|XP_034657700.1|DSUB
OG0000045	LOC108073882|XP_017021156.1|DKIK	LOC117893875|XP_034656539.1|DSUB
OG0000046	LOC108075359|XP_017023259.1|DKIK	LOC117898099|XP_034663170.1|DSUB
OG0000046	LOC108083339|XP_017034572.1|DKIK, LOC108083340|XP_017034573.1|DKIK	LOC117892263|XP_034654274.1|DSUB, LOC117892238|XP_034654240.1|DSUB
OG0000046	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK	LOC117892077|XP_034653957.1|DSUB
OG0000046	LOC108080985|XP_017031400.1|DKIK, LOC108080931|XP_017031324.1|DKIK, LOC108080891|XP_017031283.1|DKIK, LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK, LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK	LOC117899466|XP_034665373.1|DSUB, LOC117899066|XP_034664724.1|DSUB, LOC117899065|XP_034664723.1|DSUB
OG0000047	LOC108076173|XP_017024393.1|DKIK	LOC117891323|XP_034652630.1|DSUB
OG0000047	LOC108076538|XP_017024940.1|DKIK	LOC117891482|XP_034652852.1|DSUB
OG0000047	LOC108080858|XP_017031251.1|DKIK	LOC117892480|XP_034654625.1|DSUB
OG0000047	LOC108078780|XP_017028320.1|DKIK	LOC117891376|XP_034652704.1|DSUB
OG0000047	LOC108071908|XP_017018345.1|DKIK	LOC117895380|XP_034658890.1|DSUB
OG0000048	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK	LOC117894528|XP_034657533.1|DSUB, LOC117894532|XP_034657540.1|DSUB
OG0000048	LOC108084433|XP_017036130.1|DKIK	LOC117894523|XP_034657528.1|DSUB
OG0000048	LOC108084436|XP_017036133.1|DKIK	LOC117894537|XP_034657548.1|DSUB
OG0000049	LOC108084080|XP_017035590.1|DKIK	LOC117898484|XP_034663812.1|DSUB
OG0000049	LOC108084077|XP_017035587.1|DKIK	LOC117898479|XP_034663805.1|DSUB
OG0000049	LOC108084023|XP_017035525.1|DKIK	LOC117899170|XP_034664920.1|DSUB
OG0000049	LOC108084019|XP_017035520.1|DKIK	LOC117898482|XP_034663809.1|DSUB
OG0000050	LOC108073068|XP_017020022.1|DKIK	LOC117892195|XP_034654177.1|DSUB
OG0000050	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK	LOC117893228|XP_034655655.1|DSUB
OG0000050	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK	LOC117893221|XP_034655647.1|DSUB
OG0000050	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB
OG0000050	LOC108072596|XP_017019300.1|DKIK	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB
OG0000050	LOC108072619|XP_017019339.1|DKIK	LOC117893220|XP_034655645.1|DSUB
OG0000050	LOC108072601|XP_017019314.1|DKIK	LOC117893224|XP_034655652.1|DSUB
OG0000051	LOC108083217|XP_017034415.1|DKIK	LOC117896438|XP_034660657.1|DSUB
OG0000051	LOC108085672|XP_017037854.1|DKIK	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB
OG0000051	LOC108080429|XP_017030651.1|DKIK, LOC108080428|XP_017030650.1|DKIK	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB
OG0000052	LOC108084580|XP_017036343.1|DKIK	LOC117898169|XP_034663268.1|DSUB
OG0000052	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK, LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK, LOC108084092|XP_017035606.1|DKIK, LOC108084066|XP_017035574.1|DKIK	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC108082278|XP_017033098.1|DKIK	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC108082558|XP_017033497.1|DKIK	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC108070783|XP_017016872.1|DKIK	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC108070782|XP_017016871.1|DKIK	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC108070781|XP_017016869.1|DKIK	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC108070786|XP_017016875.1|DKIK	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC108081173|XP_017031718.1|DKIK	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC108081160|XP_017031693.1|DKIK	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC108081159|XP_017031690.1|DKIK	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC108085846|XP_017038093.1|DKIK	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC108071295|XP_017017484.1|DKIK	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC108071297|XP_017017486.1|DKIK	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC108071299|XP_017017488.1|DKIK, LOC108071298|XP_017017487.1|DKIK, LOC108071296|XP_017017485.1|DKIK	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC108077622|XP_017026519.1|DKIK	LOC117897244|XP_034661856.1|DSUB
OG0000056	LOC108077830|XP_017026845.1|DKIK	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC108084972|XP_017036881.1|DKIK	LOC117902360|XP_034669563.1|DSUB, LOC117902358|XP_034669561.1|DSUB
OG0000058	LOC108082757|XP_017033763.1|DKIK	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC108082758|XP_017033764.1|DKIK	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC108070811|XP_017016903.1|DKIK	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC108085570|XP_017037699.1|DKIK	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC108085569|XP_017037698.1|DKIK	LOC117896653|XP_034660990.1|DSUB
OG0000059	LOC108085567|XP_017037695.1|DKIK	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC108085562|XP_017037690.1|DKIK	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB
OG0000059	LOC108085559|XP_017037687.1|DKIK	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC108080522|XP_017030803.1|DKIK	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC108085335|XP_017037380.1|DKIK	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC108075427|XP_017023341.1|DKIK	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC108085322|XP_017037367.1|DKIK	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC108076086|XP_017024289.1|DKIK	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC108086185|XP_017038537.1|DKIK	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC108086197|XP_017038548.1|DKIK	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC108086180|XP_017038532.1|DKIK	LOC117901275|XP_034667859.1|DSUB
OG0000061	LOC108086191|XP_017038544.1|DKIK	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC108071778|XP_017018123.1|DKIK	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC108082791|XP_017033825.1|DKIK	LOC117901308|XP_034667909.1|DSUB
OG0000062	LOC108082143|XP_017032934.1|DKIK, LOC108078896|XP_017028518.1|DKIK, LOC108078667|XP_017028088.1|DKIK, LOC108079653|XP_017029539.1|DKIK	LOC117901870|XP_034668718.1|DSUB
OG0000063	LOC108071305|XP_017017501.1|DKIK, LOC108071251|XP_017017426.1|DKIK	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC108071304|XP_017017500.1|DKIK	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC108071602|XP_017017872.1|DKIK	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC108071633|XP_017017906.1|DKIK	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC108071565|XP_017017835.1|DKIK, LOC108071655|XP_017017940.1|DKIK	LOC117894178|XP_034656974.1|DSUB
OG0000064	LOC108076898|XP_017025421.1|DKIK	LOC117900495|XP_034666775.1|DSUB
OG0000064	LOC108080822|XP_017031214.1|DKIK	LOC117902340|XP_034669530.1|DSUB, LOC117901890|XP_034668743.1|DSUB
OG0000065	LOC108077717|XP_017026657.1|DKIK	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC108077800|XP_017026803.1|DKIK	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK	LOC117899736|XP_034665872.1|DSUB
OG0000066	LOC108083599|XP_017034957.1|DKIK	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC108080484|XP_017030727.1|DKIK	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC108077666|XP_017026575.1|DKIK	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC108081852|XP_017032582.1|DKIK	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC108080961|XP_017031364.1|DKIK	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC108072837|XP_017019618.1|DKIK	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC108084848|XP_017036716.1|DKIK	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC108085996|XP_017038286.1|DKIK	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC108077943|XP_017026970.1|DKIK	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC108085995|XP_017038285.1|DKIK	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC108071874|XP_017018291.1|DKIK	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC108084117|XP_017035637.1|DKIK	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC108074164|XP_017021563.1|DKIK	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC108072243|XP_017018793.1|DKIK	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC108082879|XP_017033949.1|DKIK	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC108076002|XP_017024145.1|DKIK	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC108082683|XP_017033673.1|DKIK	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC108082714|XP_017033711.1|DKIK	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC108073779|XP_017021035.1|DKIK	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC108070385|XP_017016325.1|DKIK	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC108070384|XP_017016324.1|DKIK	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC108070386|XP_017016326.1|DKIK	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC108076540|XP_017024942.1|DKIK	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC108076135|XP_017024352.1|DKIK	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC108082462|XP_017033327.1|DKIK	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC108079402|XP_017029216.1|DKIK	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC108075433|XP_017023346.1|DKIK	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC108071625|XP_017017896.1|DKIK	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC108071877|XP_017018294.1|DKIK	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC108078729|XP_017028220.1|DKIK	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC108078805|XP_017028362.1|DKIK	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC108078731|XP_017028222.1|DKIK	LOC117895524|XP_034659120.1|DSUB
OG0000076	LOC108078964|XP_017028614.1|DKIK	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC108085219|XP_017037239.1|DKIK	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC108085227|XP_017037254.1|DKIK	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC108076740|XP_017025218.1|DKIK	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC108073492|XP_017020640.1|DKIK	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC108070868|XP_017016990.1|DKIK	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC108077758|XP_017026727.1|DKIK	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC108082104|XP_017032889.1|DKIK	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC108083237|XP_017034431.1|DKIK	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC108084091|XP_017035604.1|DKIK	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC108080166|XP_017030300.1|DKIK	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC108083371|XP_017034605.1|DKIK	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC108086154|XP_017038504.1|DKIK, LOC108086155|XP_017038506.1|DKIK, LOC108086156|XP_017038507.1|DKIK, LOC108086084|XP_017038391.1|DKIK	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC108086076|XP_017038383.1|DKIK	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC108076175|XP_017024395.1|DKIK	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC108073934|XP_017021227.1|DKIK	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC108076521|XP_017024919.1|DKIK	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC108077314|XP_017026091.1|DKIK	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC108075851|XP_017023931.1|DKIK	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC108077101|XP_017025775.1|DKIK	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC108082570|XP_017033516.1|DKIK	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC108073008|XP_017019953.1|DKIK	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC108078117|XP_017027221.1|DKIK	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC108078385|XP_017027713.1|DKIK	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC108078118|XP_017027223.1|DKIK	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC108076785|XP_017025280.1|DKIK	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC108081995|XP_017032728.1|DKIK	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC108077379|XP_017026162.1|DKIK	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC108081987|XP_017032714.1|DKIK	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC108076386|XP_017024698.1|DKIK	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC108085237|XP_017037265.1|DKIK	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC108073869|XP_017021143.1|DKIK	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC108076406|XP_017024734.1|DKIK	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC108073878|XP_017021152.1|DKIK	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC108081135|XP_017031645.1|DKIK	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC108078680|XP_017028115.1|DKIK	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC108077947|XP_017026974.1|DKIK	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC108078973|XP_017028631.1|DKIK	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC108071532|XP_017017793.1|DKIK	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC108075739|XP_017023776.1|DKIK	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC108082079|XP_017032861.1|DKIK	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC108081166|XP_017031709.1|DKIK	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC108081243|XP_017031811.1|DKIK	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC108071264|XP_017017444.1|DKIK	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC108077658|XP_017026562.1|DKIK	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC108071261|XP_017017438.1|DKIK	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC108079645|XP_017029525.1|DKIK	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC108074155|XP_017021548.1|DKIK	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC108071561|XP_017017831.1|DKIK	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC108082873|XP_017033940.1|DKIK	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC108075861|XP_017023944.1|DKIK	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC108085902|XP_017038160.1|DKIK	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC108082876|XP_017033946.1|DKIK	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK	LOC117893821|XP_034656463.1|DSUB
OG0000097	LOC108080576|XP_017030870.1|DKIK, LOC108080575|XP_017030868.1|DKIK	LOC117893417|XP_034655920.1|DSUB
OG0000097	LOC108080591|XP_017030888.1|DKIK, LOC108080635|XP_017030947.1|DKIK, LOC108080612|XP_017030925.1|DKIK, LOC108080593|XP_017030890.1|DKIK, LOC108080568|XP_017030862.1|DKIK, LOC108080565|XP_017030860.1|DKIK, LOC108080566|XP_017030861.1|DKIK, LOC108080632|XP_017030945.1|DKIK	LOC117893164|XP_034655531.1|DSUB
OG0000098	LOC108077716|XP_017026656.1|DKIK	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC108083427|XP_017034672.1|DKIK	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC108083341|XP_017034574.1|DKIK	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC108083422|XP_017034666.1|DKIK	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC108076209|XP_017024435.1|DKIK	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC108075976|XP_017024117.1|DKIK	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000101	LOC108083700|XP_017035084.1|DKIK	LOC117895429|XP_034658961.1|DSUB
OG0000101	LOC108083701|XP_017035085.1|DKIK	LOC117893149|XP_034655501.1|DSUB
OG0000102	LOC108073007|XP_017019952.1|DKIK	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC108078325|XP_017027613.1|DKIK	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC108078639|XP_017028056.1|DKIK	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC108071952|XP_017018408.1|DKIK	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC108071951|XP_017018407.1|DKIK	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC108072142|XP_017018672.1|DKIK	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC108071553|XP_017017820.1|DKIK	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC108082132|XP_017032923.1|DKIK	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC108084017|XP_017035519.1|DKIK	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC108080884|XP_017031275.1|DKIK	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC108080981|XP_017031395.1|DKIK	LOC117898251|XP_034663389.1|DSUB
OG0000105	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK	LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC108072231|XP_017018782.1|DKIK	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC108076846|XP_017025364.1|DKIK, LOC108076996|XP_017025555.1|DKIK, LOC108076845|XP_017025363.1|DKIK	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC108072303|XP_017018860.1|DKIK, LOC108072229|XP_017018781.1|DKIK	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC108077298|XP_017026067.1|DKIK	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC108078140|XP_017027262.1|DKIK	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC108078152|XP_017027292.1|DKIK	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC108078144|XP_017027276.1|DKIK	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC108078161|XP_017027305.1|DKIK	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC108082105|XP_017032890.1|DKIK	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC108082108|XP_017032897.1|DKIK	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC108085943|XP_017038219.1|DKIK	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC108070647|XP_017016704.1|DKIK	LOC117897174|XP_034661763.1|DSUB
OG0000114	LOC108082011|XP_017032755.1|DKIK	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC108082009|XP_017032753.1|DKIK	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC108082010|XP_017032754.1|DKIK	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC108071262|XP_017017439.1|DKIK	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC108071989|XP_017018452.1|DKIK	LOC117898992|XP_034664625.1|DSUB
OG0000116	LOC108071252|XP_017017427.1|DKIK	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC108071353|XP_017017583.1|DKIK	LOC117898983|XP_034664616.1|DSUB
OG0000116	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC108085279|XP_017037320.1|DKIK	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC108085280|XP_017037321.1|DKIK	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC108085261|XP_017037300.1|DKIK	LOC117902130|XP_034669149.1|DSUB
OG0000118	LOC108081451|XP_017032129.1|DKIK, LOC108081361|XP_017032002.1|DKIK, LOC108081355|XP_017031990.1|DKIK	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC108084058|XP_017035569.1|DKIK, LOC108084069|XP_017035580.1|DKIK, LOC108080909|XP_017031302.1|DKIK	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC108084244|XP_017035870.1|DKIK, LOC108084245|XP_017035871.1|DKIK	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC108084013|XP_017035515.1|DKIK	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC108084109|XP_017035624.1|DKIK	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC108076008|XP_017024152.1|DKIK	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC108073105|XP_017020084.1|DKIK	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC108083606|XP_017034966.1|DKIK	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC108071718|XP_017018030.1|DKIK	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC108077632|XP_017026534.1|DKIK, LOC108077631|XP_017026533.1|DKIK	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC108077893|XP_017026919.1|DKIK	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC108074529|XP_017022095.1|DKIK	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC108074147|XP_017021535.1|DKIK	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC108078069|XP_017027122.1|DKIK	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC108086046|XP_017038354.1|DKIK	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC108080453|XP_017030679.1|DKIK	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC108080459|XP_017030684.1|DKIK	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC108076347|XP_017024629.1|DKIK	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC108078503|XP_017027891.1|DKIK	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC108078504|XP_017027895.1|DKIK	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC108073859|XP_017021130.1|DKIK, LOC108084946|XP_017036832.1|DKIK	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC108083937|XP_017035432.1|DKIK	LOC117897758|XP_034662692.1|DSUB
